Time	RootZ	RootX	RootY	
0.5556	-1.396645E-11	8.121154E-10	0.04975396	
0.5557	-1.388546E-11	8.122893E-10	0.04975396	
0.5558	-1.380543E-11	8.124632E-10	0.04975396	
0.5559	-1.372678E-11	8.126368E-10	0.04975396	
0.556	-1.364902E-11	8.128104E-10	0.04975397	
0.5561	-1.35717E-11	8.129843E-10	0.04975397	
0.5562	-1.349477E-11	8.131592E-10	0.04975398	
0.5563	-1.341815E-11	8.133333E-10	0.04975398	
0.5564	-1.334118E-11	8.13507E-10	0.04975398	
0.5565	-1.326407E-11	8.136799E-10	0.04975398	
0.5566	-1.318676E-11	8.13852E-10	0.04975399	
0.5567	-1.310946E-11	8.140235E-10	0.04975399	
0.5568	-1.303219E-11	8.14194E-10	0.04975399	
0.5569	-1.295517E-11	8.143634E-10	0.04975399	
0.557	-1.287868E-11	8.145312E-10	0.049754	
0.5571	-1.280258E-11	8.146979E-10	0.049754	
0.5572	-1.272721E-11	8.148634E-10	0.049754	
0.5573	-1.265207E-11	8.15028E-10	0.049754	
0.5574	-1.257719E-11	8.151922E-10	0.04975401	
0.5575	-1.250218E-11	8.153565E-10	0.04975401	
0.5576	-1.242736E-11	8.155203E-10	0.04975402	
0.5577	-1.235271E-11	8.156839E-10	0.04975402	
0.5578	-1.227798E-11	8.158478E-10	0.04975402	
0.5579	-1.220328E-11	8.160118E-10	0.04975402	
0.558	-1.212912E-11	8.161763E-10	0.04975403	
0.5581	-1.205619E-11	8.163412E-10	0.04975403	
0.5582	-1.198346E-11	8.165064E-10	0.04975403	
0.5583	-1.191069E-11	8.16672E-10	0.04975403	
0.5584	-1.183782E-11	8.168379E-10	0.04975404	
0.5585	-1.176475E-11	8.17004E-10	0.04975404	
0.5586	-1.169121E-11	8.171703E-10	0.04975405	
0.5587	-1.161732E-11	8.173364E-10	0.04975405	
0.5588	-1.154314E-11	8.175022E-10	0.04975405	
0.5589	-1.14686E-11	8.176678E-10	0.04975405	
0.559	-1.139333E-11	8.178332E-10	0.04975406	
0.5591	-1.131728E-11	8.179988E-10	0.04975406	
0.5592	-1.124042E-11	8.181642E-10	0.04975406	
0.5593	-1.116268E-11	8.183294E-10	0.04975406	
0.5594	-1.108467E-11	8.184946E-10	0.04975407	
0.5595	-1.100638E-11	8.186599E-10	0.04975407	
0.5596	-1.092795E-11	8.188254E-10	0.04975408	
0.5597	-1.084917E-11	8.189911E-10	0.04975408	
0.5598	-1.077077E-11	8.191569E-10	0.04975408	
0.5599	-1.069279E-11	8.193228E-10	0.04975408	
0.56	-1.061554E-11	8.194888E-10	0.04975409	
0.5601	-1.053929E-11	8.196541E-10	0.04975409	
0.5602	-1.046344E-11	8.19819E-10	0.04975409	
0.5603	-1.038772E-11	8.199837E-10	0.04975409	
0.5604	-1.03123E-11	8.201488E-10	0.0497541	
0.5605	-1.023685E-11	8.203144E-10	0.0497541	
0.5606	-1.016138E-11	8.204806E-10	0.04975411	
0.5607	-1.008643E-11	8.206471E-10	0.04975411	
0.5608	-1.001187E-11	8.208139E-10	0.04975411	
0.5609	-9.938111E-12	8.209812E-10	0.04975411	
0.561	-9.86516E-12	8.211488E-10	0.04975412	
0.5611	-9.792716E-12	8.21317E-10	0.04975412	
0.5612	-9.72041E-12	8.214862E-10	0.04975412	
0.5613	-9.6478E-12	8.216557E-10	0.04975412	
0.5614	-9.574693E-12	8.218259E-10	0.04975413	
0.5615	-9.501118E-12	8.219965E-10	0.04975413	
0.5616	-9.427371E-12	8.221673E-10	0.04975414	
0.5617	-9.353891E-12	8.223385E-10	0.04975414	
0.5618	-9.28098E-12	8.225099E-10	0.04975414	
0.5619	-9.209034E-12	8.226814E-10	0.04975414	
0.562	-9.137385E-12	8.228526E-10	0.04975415	
0.5621	-9.066263E-12	8.230234E-10	0.04975415	
0.5622	-8.996109E-12	8.231937E-10	0.04975415	
0.5623	-8.92608E-12	8.233631E-10	0.04975415	
0.5624	-8.856446E-12	8.235316E-10	0.04975416	
0.5625	-8.786699E-12	8.236988E-10	0.04975416	
0.5626	-8.717075E-12	8.238647E-10	0.04975417	
0.5627	-8.648009E-12	8.24029E-10	0.04975417	
0.5628	-8.578897E-12	8.241914E-10	0.04975417	
0.5629	-8.510208E-12	8.243518E-10	0.04975417	
0.563	-8.441435E-12	8.245099E-10	0.04975418	
0.5631	-8.373047E-12	8.246656E-10	0.04975418	
0.5632	-8.30434E-12	8.24819E-10	0.04975418	
0.5633	-8.235814E-12	8.249696E-10	0.04975418	
0.5634	-8.167632E-12	8.251176E-10	0.04975419	
0.5635	-8.099531E-12	8.25263E-10	0.04975419	
0.5636	-8.031401E-12	8.254054E-10	0.04975419	
0.5637	-7.963551E-12	8.255445E-10	0.0497542	
0.5638	-7.895812E-12	8.256807E-10	0.0497542	
0.5639	-7.828721E-12	8.258138E-10	0.0497542	
0.564	-7.761503E-12	8.259437E-10	0.04975421	
0.5641	-7.694433E-12	8.260705E-10	0.04975421	
0.5642	-7.627741E-12	8.261942E-10	0.04975421	
0.5643	-7.561634E-12	8.263146E-10	0.04975421	
0.5644	-7.495267E-12	8.264319E-10	0.04975422	
0.5645	-7.429046E-12	8.265461E-10	0.04975422	
0.5646	-7.36314E-12	8.266571E-10	0.04975422	
0.5647	-7.297716E-12	8.26765E-10	0.04975423	
0.5648	-7.23244E-12	8.268701E-10	0.04975423	
0.5649	-7.167251E-12	8.269734E-10	0.04975423	
0.565	-7.10282E-12	8.27075E-10	0.04975424	
0.5651	-7.038045E-12	8.271752E-10	0.04975424	
0.5652	-6.973088E-12	8.272736E-10	0.04975424	
0.5653	-6.908152E-12	8.273704E-10	0.04975424	
0.5654	-6.843373E-12	8.274656E-10	0.04975425	
0.5655	-6.777946E-12	8.275592E-10	0.04975425	
0.5656	-6.711871E-12	8.276512E-10	0.04975425	
0.5657	-6.645416E-12	8.277416E-10	0.04975426	
0.5658	-6.578813E-12	8.278304E-10	0.04975426	
0.5659	-6.512332E-12	8.279174E-10	0.04975426	
0.566	-6.44614E-12	8.280039E-10	0.04975427	
0.5661	-6.380845E-12	8.280899E-10	0.04975427	
0.5662	-6.315411E-12	8.281753E-10	0.04975427	
0.5663	-6.250374E-12	8.282602E-10	0.04975427	
0.5664	-6.184696E-12	8.283449E-10	0.04975428	
0.5665	-6.118379E-12	8.28429E-10	0.04975428	
0.5666	-6.051687E-12	8.285125E-10	0.04975428	
0.5667	-5.984854E-12	8.285954E-10	0.04975429	
0.5668	-5.918147E-12	8.286772E-10	0.04975429	
0.5669	-5.851834E-12	8.287581E-10	0.04975429	
0.567	-5.784913E-12	8.28838E-10	0.0497543	
0.5671	-5.71758E-12	8.28917E-10	0.0497543	
0.5672	-5.650069E-12	8.28995E-10	0.0497543	
0.5673	-5.582385E-12	8.290733E-10	0.0497543	
0.5674	-5.514733E-12	8.291515E-10	0.04975431	
0.5675	-5.447248E-12	8.292295E-10	0.04975431	
0.5676	-5.380759E-12	8.293074E-10	0.04975431	
0.5677	-5.314669E-12	8.29385E-10	0.04975432	
0.5678	-5.248771E-12	8.29463E-10	0.04975432	
0.5679	-5.182273E-12	8.295412E-10	0.04975432	
0.568	-5.115096E-12	8.296198E-10	0.04975433	
0.5681	-5.047749E-12	8.296986E-10	0.04975433	
0.5682	-4.98013E-12	8.297781E-10	0.04975433	
0.5683	-4.912645E-12	8.298577E-10	0.04975433	
0.5684	-4.845389E-12	8.299378E-10	0.04975434	
0.5685	-4.777666E-12	8.300184E-10	0.04975434	
0.5686	-4.70954E-12	8.300994E-10	0.04975434	
0.5687	-4.641277E-12	8.301803E-10	0.04975435	
0.5688	-4.573111E-12	8.302609E-10	0.04975435	
0.5689	-4.505707E-12	8.303415E-10	0.04975435	
0.569	-4.43847E-12	8.304218E-10	0.04975436	
0.5691	-4.371192E-12	8.305024E-10	0.04975436	
0.5692	-4.304315E-12	8.305829E-10	0.04975436	
0.5693	-4.23667E-12	8.306634E-10	0.04975436	
0.5694	-4.168348E-12	8.307436E-10	0.04975437	
0.5695	-4.099446E-12	8.308236E-10	0.04975437	
0.5696	-4.030408E-12	8.309033E-10	0.04975437	
0.5697	-3.961497E-12	8.309826E-10	0.04975438	
0.5698	-3.892948E-12	8.310611E-10	0.04975438	
0.5699	-3.824829E-12	8.311388E-10	0.04975438	
0.57	-3.756339E-12	8.312158E-10	0.04975438	
0.5701	-3.687438E-12	8.31292E-10	0.04975439	
0.5702	-3.618991E-12	8.313676E-10	0.04975439	
0.5703	-3.550272E-12	8.314434E-10	0.04975439	
0.5704	-3.482013E-12	8.315194E-10	0.0497544	
0.5705	-3.413655E-12	8.315954E-10	0.0497544	
0.5706	-3.344988E-12	8.316721E-10	0.0497544	
0.5707	-3.276456E-12	8.317488E-10	0.04975441	
0.5708	-3.207984E-12	8.318261E-10	0.04975441	
0.5709	-3.139915E-12	8.319034E-10	0.04975441	
0.571	-3.07118E-12	8.31981E-10	0.04975441	
0.5711	-3.001872E-12	8.320583E-10	0.04975442	
0.5712	-2.932192E-12	8.321352E-10	0.04975442	
0.5713	-2.862408E-12	8.322117E-10	0.04975442	
0.5714	-2.792752E-12	8.322874E-10	0.04975443	
0.5715	-2.724089E-12	8.323626E-10	0.04975443	
0.5716	-2.655458E-12	8.324378E-10	0.04975443	
0.5717	-2.587724E-12	8.325134E-10	0.04975444	
0.5718	-2.520158E-12	8.325891E-10	0.04975444	
0.5719	-2.45259E-12	8.326653E-10	0.04975444	
0.572	-2.385423E-12	8.327418E-10	0.04975444	
0.5721	-2.317491E-12	8.328186E-10	0.04975445	
0.5722	-2.24892E-12	8.328954E-10	0.04975445	
0.5723	-2.179771E-12	8.329723E-10	0.04975445	
0.5724	-2.110485E-12	8.330491E-10	0.04975446	
0.5725	-2.04133E-12	8.331257E-10	0.04975446	
0.5726	-1.972537E-12	8.332018E-10	0.04975446	
0.5727	-1.904176E-12	8.332772E-10	0.04975447	
0.5728	-1.835443E-12	8.333522E-10	0.04975447	
0.5729	-1.766301E-12	8.334266E-10	0.04975447	
0.573	-1.697615E-12	8.335004E-10	0.04975447	
0.5731	-1.628656E-12	8.335747E-10	0.04975448	
0.5732	-1.559391E-12	8.336498E-10	0.04975448	
0.5733	-1.49026E-12	8.337251E-10	0.04975448	
0.5734	-1.421258E-12	8.33801E-10	0.04975449	
0.5735	-1.352694E-12	8.338772E-10	0.04975449	
0.5736	-1.283467E-12	8.339538E-10	0.04975449	
0.5737	-1.213459E-12	8.340307E-10	0.04975449	
0.5738	-1.143311E-12	8.341071E-10	0.04975449	
0.5739	-1.073024E-12	8.341829E-10	0.04975449	
0.574	-1.002902E-12	8.342584E-10	0.04975449	
0.5741	-9.330417E-13	8.343339E-10	0.04975449	
0.5742	-8.630832E-13	8.344099E-10	0.04975449	
0.5743	-7.926258E-13	8.344871E-10	0.04975449	
0.5744	-7.22005E-13	8.345655E-10	0.04975449	
0.5745	-6.50812E-13	8.346452E-10	0.04975449	
0.5746	-5.796581E-13	8.347261E-10	0.04975449	
0.5747	-5.084058E-13	8.348086E-10	0.04975449	
0.5748	-4.372191E-13	8.348925E-10	0.04975449	
0.5749	-3.661453E-13	8.34978E-10	0.04975449	
0.575	-2.952116E-13	8.35065E-10	0.04975449	
0.5751	-2.246884E-13	8.351534E-10	0.04975449	
0.5752	-1.547707E-13	8.352432E-10	0.04975449	
0.5753	-8.505026E-14	8.353344E-10	0.04975449	
0.5754	-1.623185E-14	8.354265E-10	0.04975449	
0.5755	5.265461E-14	8.355195E-10	0.04975449	
0.5756	1.215424E-13	8.356132E-10	0.04975449	
0.5757	1.899271E-13	8.357073E-10	0.04975449	
0.5758	2.583759E-13	8.358017E-10	0.04975449	
0.5759	3.266192E-13	8.358965E-10	0.04975449	
0.576	3.948993E-13	8.359916E-10	0.04975449	
0.5761	4.627149E-13	8.360869E-10	0.04975449	
0.5762	5.305987E-13	8.361823E-10	0.04975449	
0.5763	5.979454E-13	8.36278E-10	0.04975449	
0.5764	6.645905E-13	8.363738E-10	0.04975449	
0.5765	7.319368E-13	8.364701E-10	0.04975449	
0.5766	7.995197E-13	8.365666E-10	0.04975449	
0.5767	8.674431E-13	8.366632E-10	0.04975449	
0.5768	9.358734E-13	8.367597E-10	0.04975449	
0.5769	1.004677E-12	8.368559E-10	0.04975449	
0.577	1.073956E-12	8.369513E-10	0.04975449	
0.5771	1.143518E-12	8.370458E-10	0.04975449	
0.5772	1.213233E-12	8.371388E-10	0.04975449	
0.5773	1.283329E-12	8.3723E-10	0.04975449	
0.5774	1.353772E-12	8.373193E-10	0.04975449	
0.5775	1.424158E-12	8.37407E-10	0.04975449	
0.5776	1.494855E-12	8.374933E-10	0.04975449	
0.5777	1.565198E-12	8.37578E-10	0.04975449	
0.5778	1.635219E-12	8.376615E-10	0.04975449	
0.5779	1.705118E-12	8.377445E-10	0.04975449	
0.578	1.774287E-12	8.378265E-10	0.04975449	
0.5781	1.843563E-12	8.379077E-10	0.04975449	
0.5782	1.912784E-12	8.379877E-10	0.04975449	
0.5783	1.981778E-12	8.380666E-10	0.04975449	
0.5784	2.05041E-12	8.381445E-10	0.04975449	
0.5785	2.119113E-12	8.382213E-10	0.04975449	
0.5786	2.187818E-12	8.38298E-10	0.04975449	
0.5787	2.256258E-12	8.38375E-10	0.04975449	
0.5788	2.324168E-12	8.384524E-10	0.04975449	
0.5789	2.392149E-12	8.385302E-10	0.04975449	
0.579	2.459768E-12	8.386076E-10	0.04975449	
0.5791	2.527501E-12	8.386842E-10	0.04975449	
0.5792	2.595206E-12	8.387609E-10	0.04975449	
0.5793	2.662483E-12	8.388373E-10	0.04975449	
0.5794	2.73014E-12	8.389134E-10	0.04975449	
0.5795	2.798039E-12	8.38989E-10	0.04975449	
0.5796	2.866419E-12	8.390644E-10	0.04975449	
0.5797	2.935075E-12	8.391396E-10	0.04975449	
0.5798	3.004169E-12	8.392142E-10	0.04975449	
0.5799	3.074E-12	8.392886E-10	0.04975449	
0.58	3.144344E-12	8.393622E-10	0.04975449	
0.5801	3.215093E-12	8.394356E-10	0.04975449	
0.5802	3.286222E-12	8.395084E-10	0.04975449	
0.5803	3.357224E-12	8.395805E-10	0.04975449	
0.5804	3.427865E-12	8.396521E-10	0.04975449	
0.5805	3.49804E-12	8.397236E-10	0.04975449	
0.5806	3.567546E-12	8.397953E-10	0.04975449	
0.5807	3.637185E-12	8.398677E-10	0.04975449	
0.5808	3.706587E-12	8.399408E-10	0.04975449	
0.5809	3.775516E-12	8.400149E-10	0.04975449	
0.581	3.843902E-12	8.400902E-10	0.04975449	
0.5811	3.912214E-12	8.401663E-10	0.04975449	
0.5812	3.98046E-12	8.402438E-10	0.04975449	
0.5813	4.0485E-12	8.403226E-10	0.04975449	
0.5814	4.115937E-12	8.404028E-10	0.04975449	
0.5815	4.183537E-12	8.404843E-10	0.04975449	
0.5816	4.250967E-12	8.405674E-10	0.04975449	
0.5817	4.317928E-12	8.406522E-10	0.04975449	
0.5818	4.384822E-12	8.407381E-10	0.04975449	
0.5819	4.451249E-12	8.408252E-10	0.04975449	
0.582	4.517614E-12	8.409128E-10	0.04975449	
0.5821	4.58341E-12	8.410009E-10	0.04975449	
0.5822	4.649275E-12	8.410888E-10	0.04975449	
0.5823	4.714542E-12	8.411761E-10	0.04975449	
0.5824	4.779884E-12	8.412626E-10	0.04975449	
0.5825	4.844762E-12	8.413474E-10	0.04975449	
0.5826	4.909749E-12	8.414306E-10	0.04975449	
0.5827	4.974376E-12	8.41513E-10	0.04975449	
0.5828	5.038907E-12	8.415941E-10	0.04975449	
0.5829	5.102843E-12	8.416747E-10	0.04975449	
0.583	5.166451E-12	8.417547E-10	0.04975449	
0.5831	5.230232E-12	8.418334E-10	0.04975449	
0.5832	5.29355E-12	8.419116E-10	0.04975449	
0.5833	5.356808E-12	8.419891E-10	0.04975449	
0.5834	5.420473E-12	8.420655E-10	0.04975449	
0.5835	5.483908E-12	8.421415E-10	0.04975449	
0.5836	5.547551E-12	8.422166E-10	0.04975449	
0.5837	5.610764E-12	8.422916E-10	0.04975449	
0.5838	5.673916E-12	8.423661E-10	0.04975449	
0.5839	5.737473E-12	8.424396E-10	0.04975449	
0.584	5.800833E-12	8.425129E-10	0.04975449	
0.5841	5.864401E-12	8.425856E-10	0.04975449	
0.5842	5.927538E-12	8.426584E-10	0.04975449	
0.5843	5.990613E-12	8.427308E-10	0.04975449	
0.5844	6.054128E-12	8.428024E-10	0.04975449	
0.5845	6.117446E-12	8.428742E-10	0.04975449	
0.5846	6.180971E-12	8.429453E-10	0.04975449	
0.5847	6.244064E-12	8.430165E-10	0.04975449	
0.5848	6.30716E-12	8.430875E-10	0.04975449	
0.5849	6.370695E-12	8.431579E-10	0.04975449	
0.585	6.434033E-12	8.432283E-10	0.04975449	
0.5851	6.497575E-12	8.432984E-10	0.04975449	
0.5852	6.560686E-12	8.433688E-10	0.04975449	
0.5853	6.623735E-12	8.434389E-10	0.04975449	
0.5854	6.687223E-12	8.435085E-10	0.04975449	
0.5855	6.750817E-12	8.43578E-10	0.04975449	
0.5856	6.814993E-12	8.436472E-10	0.04975449	
0.5857	6.879275E-12	8.437164E-10	0.04975449	
0.5858	6.944138E-12	8.437852E-10	0.04975449	
0.5859	7.009042E-12	8.438542E-10	0.04975449	
0.586	7.074491E-12	8.439227E-10	0.04975449	
0.5861	7.139813E-12	8.439913E-10	0.04975449	
0.5862	7.205681E-12	8.440596E-10	0.04975449	
0.5863	7.271423E-12	8.44128E-10	0.04975449	
0.5864	7.337709E-12	8.441961E-10	0.04975449	
0.5865	7.40387E-12	8.442644E-10	0.04975449	
0.5866	7.47051E-12	8.443324E-10	0.04975449	
0.5867	7.537024E-12	8.444005E-10	0.04975449	
0.5868	7.604017E-12	8.444684E-10	0.04975449	
0.5869	7.670847E-12	8.445364E-10	0.04975449	
0.587	7.738122E-12	8.446042E-10	0.04975449	
0.5871	7.805233E-12	8.446722E-10	0.04975449	
0.5872	7.872657E-12	8.447398E-10	0.04975449	
0.5873	7.939915E-12	8.448077E-10	0.04975449	
0.5874	8.007487E-12	8.448754E-10	0.04975449	
0.5875	8.074897E-12	8.449432E-10	0.04975449	
0.5876	8.142618E-12	8.450107E-10	0.04975449	
0.5877	8.210176E-12	8.450784E-10	0.04975449	
0.5878	8.278047E-12	8.451458E-10	0.04975449	
0.5879	8.345754E-12	8.452134E-10	0.04975449	
0.588	8.413772E-12	8.452808E-10	0.04975449	
0.5881	8.481562E-12	8.453484E-10	0.04975449	
0.5882	8.549664E-12	8.454157E-10	0.04975449	
0.5883	8.617536E-12	8.454832E-10	0.04975449	
0.5884	8.685721E-12	8.455505E-10	0.04975449	
0.5885	8.753676E-12	8.456179E-10	0.04975449	
0.5886	8.821943E-12	8.456851E-10	0.04975449	
0.5887	8.889982E-12	8.457525E-10	0.04975449	
0.5888	8.958331E-12	8.458197E-10	0.04975449	
0.5889	9.026452E-12	8.45887E-10	0.04975449	
0.589	9.094885E-12	8.459541E-10	0.04975449	
0.5891	9.163088E-12	8.460214E-10	0.04975449	
0.5892	9.231603E-12	8.460885E-10	0.04975449	
0.5893	9.299853E-12	8.461557E-10	0.04975449	
0.5894	9.368415E-12	8.462226E-10	0.04975449	
0.5895	9.436711E-12	8.462898E-10	0.04975449	
0.5896	9.50532E-12	8.463568E-10	0.04975449	
0.5897	9.573664E-12	8.464238E-10	0.04975449	
0.5898	9.642319E-12	8.464907E-10	0.04975449	
0.5899	9.71071E-12	8.465578E-10	0.04975449	
0.59	9.779413E-12	8.466245E-10	0.04975449	
0.5901	9.847849E-12	8.466916E-10	0.04975449	
0.5902	9.916598E-12	8.467583E-10	0.04975449	
0.5903	9.985082E-12	8.468252E-10	0.04975449	
0.5904	1.005388E-11	8.468919E-10	0.04975449	
0.5905	1.012241E-11	8.469588E-10	0.04975449	
0.5906	1.019125E-11	8.470254E-10	0.04975449	
0.5907	1.025983E-11	8.470922E-10	0.04975449	
0.5908	1.032872E-11	8.471588E-10	0.04975449	
0.5909	1.039734E-11	8.472256E-10	0.04975449	
0.591	1.046624E-11	8.472922E-10	0.04975449	
0.5911	1.053488E-11	8.47359E-10	0.04975449	
0.5912	1.060379E-11	8.474256E-10	0.04975449	
0.5913	1.067244E-11	8.474925E-10	0.04975449	
0.5914	1.074139E-11	8.475592E-10	0.04975449	
0.5915	1.081009E-11	8.47626E-10	0.04975449	
0.5916	1.087909E-11	8.476926E-10	0.04975449	
0.5917	1.094783E-11	8.477595E-10	0.04975449	
0.5918	1.101685E-11	8.478261E-10	0.04975449	
0.5919	1.10856E-11	8.47893E-10	0.04975449	
0.592	1.115462E-11	8.479596E-10	0.04975449	
0.5921	1.122339E-11	8.480265E-10	0.04975449	
0.5922	1.129242E-11	8.480931E-10	0.04975449	
0.5923	1.13612E-11	8.481599E-10	0.04975449	
0.5924	1.143024E-11	8.482265E-10	0.04975449	
0.5925	1.149903E-11	8.482934E-10	0.04975449	
0.5926	1.156809E-11	8.4836E-10	0.04975449	
0.5927	1.163688E-11	8.484268E-10	0.04975449	
0.5928	1.170595E-11	8.484934E-10	0.04975449	
0.5929	1.177476E-11	8.485602E-10	0.04975449	
0.593	1.184384E-11	8.486268E-10	0.04975449	
0.5931	1.191265E-11	8.486936E-10	0.04975449	
0.5932	1.198174E-11	8.487602E-10	0.04975449	
0.5933	1.205057E-11	8.48827E-10	0.04975449	
0.5934	1.211968E-11	8.488936E-10	0.04975449	
0.5935	1.218851E-11	8.489605E-10	0.04975449	
0.5936	1.225763E-11	8.490271E-10	0.04975449	
0.5937	1.232648E-11	8.49094E-10	0.04975449	
0.5938	1.23956E-11	8.491606E-10	0.04975449	
0.5939	1.246446E-11	8.492275E-10	0.04975449	
0.594	1.253359E-11	8.492941E-10	0.04975449	
0.5941	1.260247E-11	8.493609E-10	0.04975449	
0.5942	1.267161E-11	8.494274E-10	0.04975449	
0.5943	1.274049E-11	8.494942E-10	0.04975449	
0.5944	1.280965E-11	8.495608E-10	0.04975449	
0.5945	1.287854E-11	8.496276E-10	0.04975449	
0.5946	1.294771E-11	8.496942E-10	0.04975449	
0.5947	1.301661E-11	8.49761E-10	0.04975449	
0.5948	1.308579E-11	8.498276E-10	0.04975449	
0.5949	1.315471E-11	8.498944E-10	0.04975449	
0.595	1.32239E-11	8.49961E-10	0.04975449	
0.5951	1.329282E-11	8.500278E-10	0.04975449	
0.5952	1.336202E-11	8.500944E-10	0.04975449	
0.5953	1.343096E-11	8.501613E-10	0.04975449	
0.5954	1.350017E-11	8.502279E-10	0.04975449	
0.5955	1.356912E-11	8.502948E-10	0.04975449	
0.5956	1.363834E-11	8.503614E-10	0.04975449	
0.5957	1.370729E-11	8.504283E-10	0.04975449	
0.5958	1.377653E-11	8.504949E-10	0.04975449	
0.5959	1.38455E-11	8.505617E-10	0.04975449	
0.596	1.391474E-11	8.506282E-10	0.04975449	
0.5961	1.398366E-11	8.50695E-10	0.04975449	
0.5962	1.405285E-11	8.507616E-10	0.04975449	
0.5963	1.412177E-11	8.508285E-10	0.04975449	
0.5964	1.419097E-11	8.508951E-10	0.04975449	
0.5965	1.425991E-11	8.50962E-10	0.04975449	
0.5966	1.432912E-11	8.510286E-10	0.04975449	
0.5967	1.439807E-11	8.510954E-10	0.04975449	
0.5968	1.446729E-11	8.51162E-10	0.04975449	
0.5969	1.453618E-11	8.512288E-10	0.04975449	
0.597	1.460535E-11	8.512954E-10	0.04975449	
0.5971	1.467425E-11	8.513623E-10	0.04975449	
0.5972	1.474343E-11	8.514289E-10	0.04975449	
0.5973	1.481235E-11	8.514958E-10	0.04975449	
0.5974	1.488154E-11	8.515624E-10	0.04975449	
0.5975	1.495046E-11	8.516292E-10	0.04975449	
0.5976	1.501967E-11	8.516957E-10	0.04975449	
0.5977	1.50886E-11	8.517625E-10	0.04975449	
0.5978	1.515782E-11	8.51829E-10	0.04975449	
0.5979	1.522676E-11	8.518958E-10	0.04975449	
0.598	1.529599E-11	8.519623E-10	0.04975449	
0.5981	1.536495E-11	8.520291E-10	0.04975449	
0.5982	1.543418E-11	8.520957E-10	0.04975449	
0.5983	1.550315E-11	8.521625E-10	0.04975449	
0.5984	1.557239E-11	8.522291E-10	0.04975449	
0.5985	1.564137E-11	8.52296E-10	0.04975449	
0.5986	1.571063E-11	8.523626E-10	0.04975449	
0.5987	1.577962E-11	8.524293E-10	0.04975449	
0.5988	1.584889E-11	8.52496E-10	0.04975449	
0.5989	1.591789E-11	8.525629E-10	0.04975449	
0.599	1.598717E-11	8.526295E-10	0.04975449	
0.5991	1.605618E-11	8.526962E-10	0.04975449	
0.5992	1.612547E-11	8.527627E-10	0.04975449	
0.5993	1.619443E-11	8.528295E-10	0.04975449	
0.5994	1.626366E-11	8.528961E-10	0.04975449	
0.5995	1.633263E-11	8.52963E-10	0.04975449	
0.5996	1.640188E-11	8.530296E-10	0.04975449	
0.5997	1.647086E-11	8.530965E-10	0.04975449	
0.5998	1.654011E-11	8.531632E-10	0.04975449	
0.5999	1.66091E-11	8.5323E-10	0.04975449	
0.6	1.667837E-11	8.532967E-10	0.04975449	
0.6001	1.674737E-11	8.533634E-10	0.04975449	
0.6002	1.681665E-11	8.5343E-10	0.04975449	
0.6003	1.688553E-11	8.534968E-10	0.04975449	
0.6004	1.695469E-11	8.535634E-10	0.04975449	
0.6005	1.702359E-11	8.536302E-10	0.04975449	
0.6006	1.709276E-11	8.536968E-10	0.04975449	
0.6007	1.716166E-11	8.537637E-10	0.04975449	
0.6008	1.723084E-11	8.538303E-10	0.04975449	
0.6009	1.729975E-11	8.538972E-10	0.04975449	
0.601	1.736894E-11	8.539638E-10	0.04975449	
0.6011	1.743787E-11	8.540307E-10	0.04975449	
0.6012	1.750707E-11	8.540973E-10	0.04975449	
0.6013	1.757601E-11	8.541642E-10	0.04975449	
0.6014	1.764522E-11	8.542309E-10	0.04975449	
0.6015	1.771417E-11	8.542977E-10	0.04975449	
0.6016	1.778339E-11	8.543643E-10	0.04975449	
0.6017	1.785235E-11	8.544311E-10	0.04975449	
0.6018	1.792158E-11	8.544978E-10	0.04975449	
0.6019	1.799049E-11	8.545645E-10	0.04975449	
0.602	1.805967E-11	8.546311E-10	0.04975449	
0.6021	1.812858E-11	8.54698E-10	0.04975449	
0.6022	1.819777E-11	8.547646E-10	0.04975449	
0.6023	1.82667E-11	8.548315E-10	0.04975449	
0.6024	1.83359E-11	8.548982E-10	0.04975449	
0.6025	1.840484E-11	8.549651E-10	0.04975449	
0.6026	1.847405E-11	8.550318E-10	0.04975449	
0.6027	1.8543E-11	8.550987E-10	0.04975449	
0.6028	1.861222E-11	8.551653E-10	0.04975449	
0.6029	1.868112E-11	8.552322E-10	0.04975449	
0.603	1.875029E-11	8.552988E-10	0.04975449	
0.6031	1.881919E-11	8.553657E-10	0.04975449	
0.6032	1.888837E-11	8.554323E-10	0.04975449	
0.6033	1.895729E-11	8.554991E-10	0.04975449	
0.6034	1.902648E-11	8.555656E-10	0.04975449	
0.6035	1.909541E-11	8.556324E-10	0.04975449	
0.6036	1.916461E-11	8.55699E-10	0.04975449	
0.6037	1.923355E-11	8.557658E-10	0.04975449	
0.6038	1.930276E-11	8.558324E-10	0.04975449	
0.6039	1.937171E-11	8.558992E-10	0.04975449	
0.604	1.944093E-11	8.559658E-10	0.04975449	
0.6041	1.950989E-11	8.560326E-10	0.04975449	
0.6042	1.957912E-11	8.560992E-10	0.04975449	
0.6043	1.964809E-11	8.561661E-10	0.04975449	
0.6044	1.971734E-11	8.562327E-10	0.04975449	
0.6045	1.978632E-11	8.562996E-10	0.04975449	
0.6046	1.985558E-11	8.563662E-10	0.04975449	
0.6047	1.992457E-11	8.564331E-10	0.04975449	
0.6048	1.999384E-11	8.564997E-10	0.04975449	
0.6049	2.006284E-11	8.565665E-10	0.04975449	
