Time	Vm	Vth	
0.1609	-0.05999991	-39.97198	
0.161	-0.05999991	-39.97226	
0.1611	-0.05999991	-39.97253	
0.1612	-0.05999991	-39.97281	
0.1613	-0.05999991	-39.97308	
0.1614	-0.05999991	-39.97335	
0.1615	-0.05999991	-39.97361	
0.1616	-0.05999991	-39.97387	
0.1617	-0.05999991	-39.97413	
0.1618	-0.05999991	-39.97439	
0.1619	-0.05999991	-39.97464	
0.162	-0.05999991	-39.9749	
0.1621	-0.05999991	-39.97514	
0.1622	-0.05999991	-39.97539	
0.1623	-0.05999991	-39.97564	
0.1624	-0.05999991	-39.97588	
0.1625	-0.05999991	-39.97612	
0.1626	-0.05999991	-39.97635	
0.1627	-0.05999991	-39.97659	
0.1628	-0.05999991	-39.97682	
0.1629	-0.05999991	-39.97705	
0.163	-0.05999991	-39.97728	
0.1631	-0.05999991	-39.9775	
0.1632	-0.05999991	-39.97773	
0.1633	-0.05999991	-39.97795	
0.1634	-0.05999991	-39.97817	
0.1635	-0.05999991	-39.97839	
0.1636	-0.05999991	-39.9786	
0.1637	-0.05999991	-39.97881	
0.1638	-0.05999991	-39.97902	
0.1639	-0.05999991	-39.97923	
0.164	-0.05999991	-39.97944	
0.1641	-0.05999991	-39.97964	
0.1642	-0.05999991	-39.97985	
0.1643	-0.05999991	-39.98005	
0.1644	-0.05999991	-39.98024	
0.1645	-0.05999991	-39.98044	
0.1646	-0.05999991	-39.98063	
0.1647	-0.05999991	-39.98082	
0.1648	-0.05999991	-39.98101	
0.1649	-0.05999991	-39.9812	
0.165	-0.05999991	-39.98139	
0.1651	-0.05999991	-39.98157	
0.1652	-0.05999991	-39.98175	
0.1653	-0.05999991	-39.98194	
0.1654	-0.05999991	-39.98212	
0.1655	-0.05999991	-39.9823	
0.1656	-0.05999991	-39.98247	
0.1657	-0.05999991	-39.98265	
0.1658	-0.05999991	-39.98282	
0.1659	-0.05999991	-39.98299	
0.166	-0.05999991	-39.98316	
0.1661	-0.05999991	-39.98333	
0.1662	-0.05999991	-39.98349	
0.1663	-0.05999991	-39.98365	
0.1664	-0.05999991	-39.98382	
0.1665	-0.05999991	-39.98398	
0.1666	-0.05999991	-39.98414	
0.1667	-0.05999991	-39.98429	
0.1668	-0.05999991	-39.98445	
0.1669	-0.05999991	-39.9846	
0.167	-0.05999991	-39.98476	
0.1671	-0.05999991	-39.98491	
0.1672	-0.05999991	-39.98506	
0.1673	-0.05999991	-39.98521	
0.1674	-0.05999991	-39.98536	
0.1675	-0.05999991	-39.9855	
0.1676	-0.05999991	-39.98565	
0.1677	-0.05999991	-39.98579	
0.1678	-0.05999991	-39.98593	
0.1679	-0.05999991	-39.98607	
0.168	-0.05999991	-39.98621	
0.1681	-0.05999991	-39.98634	
0.1682	-0.05999991	-39.98648	
0.1683	-0.05999991	-39.98661	
0.1684	-0.05999991	-39.98675	
0.1685	-0.05999991	-39.98688	
0.1686	-0.05999991	-39.98701	
0.1687	-0.05999991	-39.98714	
0.1688	-0.05999991	-39.98726	
0.1689	-0.05999991	-39.98739	
0.169	-0.05999991	-39.98751	
0.1691	-0.05999991	-39.98764	
0.1692	-0.05999991	-39.98776	
0.1693	-0.05999991	-39.98788	
0.1694	-0.05999991	-39.988	
0.1695	-0.05999991	-39.98812	
0.1696	-0.05999991	-39.98824	
0.1697	-0.05999991	-39.98836	
0.1698	-0.05999991	-39.98847	
0.1699	-0.05999991	-39.98859	
0.17	-0.05999991	-39.9887	
0.1701	-0.05999991	-39.98881	
0.1702	-0.05999991	-39.98892	
0.1703	-0.05999991	-39.98903	
0.1704	-0.05999991	-39.98914	
0.1705	-0.05999991	-39.98925	
0.1706	-0.05999991	-39.98936	
0.1707	-0.05999991	-39.98946	
0.1708	-0.05999991	-39.98957	
0.1709	-0.05999991	-39.98967	
0.171	-0.05999991	-39.98977	
0.1711	-0.05999991	-39.98988	
0.1712	-0.05999991	-39.98997	
0.1713	-0.05999991	-39.99007	
0.1714	-0.05999991	-39.99017	
0.1715	-0.05999991	-39.99027	
0.1716	-0.05999991	-39.99037	
0.1717	-0.05999991	-39.99046	
0.1718	-0.05999991	-39.99056	
0.1719	-0.05999991	-39.99065	
0.172	-0.05999991	-39.99075	
0.1721	-0.05999991	-39.99084	
0.1722	-0.05999991	-39.99093	
0.1723	-0.05999991	-39.99102	
0.1724	-0.05999991	-39.99111	
0.1725	-0.05999991	-39.9912	
0.1726	-0.05999991	-39.99128	
0.1727	-0.05999991	-39.99137	
0.1728	-0.05999991	-39.99146	
0.1729	-0.05999991	-39.99154	
0.173	-0.05999991	-39.99162	
0.1731	-0.05999991	-39.99171	
0.1732	-0.05999991	-39.99179	
0.1733	-0.05999991	-39.99187	
0.1734	-0.05999991	-39.99195	
0.1735	-0.05999991	-39.99203	
0.1736	-0.05999991	-39.99211	
0.1737	-0.05999991	-39.99219	
0.1738	-0.05999991	-39.99227	
0.1739	-0.05999991	-39.99234	
0.174	-0.05999991	-39.99242	
0.1741	-0.05999991	-39.9925	
0.1742	-0.05999991	-39.99257	
0.1743	-0.05999991	-39.99264	
0.1744	-0.05999991	-39.99271	
0.1745	-0.05999991	-39.99279	
0.1746	-0.05999991	-39.99286	
0.1747	-0.05999991	-39.99293	
0.1748	-0.05999991	-39.993	
0.1749	-0.05999991	-39.99307	
0.175	-0.05999991	-39.99314	
0.1751	-0.05999991	-39.99321	
0.1752	-0.05999991	-39.99327	
0.1753	-0.05999991	-39.99334	
0.1754	-0.05999991	-39.9934	
0.1755	-0.05999991	-39.99347	
0.1756	-0.05999991	-39.99353	
0.1757	-0.05999991	-39.9936	
0.1758	-0.05999991	-39.99366	
0.1759	-0.05999991	-39.99372	
0.176	-0.05999991	-39.99379	
0.1761	-0.05999991	-39.99385	
0.1762	-0.05999991	-39.99391	
0.1763	-0.05999991	-39.99397	
0.1764	-0.05999991	-39.99403	
0.1765	-0.05999991	-39.99409	
0.1766	-0.05999991	-39.99414	
0.1767	-0.05999991	-39.9942	
0.1768	-0.05999991	-39.99426	
0.1769	-0.05999991	-39.99432	
0.177	-0.05999991	-39.99437	
0.1771	-0.05999991	-39.99443	
0.1772	-0.05999991	-39.99448	
0.1773	-0.05999991	-39.99454	
0.1774	-0.05999991	-39.99459	
0.1775	-0.05999991	-39.99464	
0.1776	-0.05999991	-39.9947	
0.1777	-0.05999991	-39.99475	
0.1778	-0.05999991	-39.9948	
0.1779	-0.05999991	-39.99485	
0.178	-0.05999991	-39.9949	
0.1781	-0.05999991	-39.99495	
0.1782	-0.05999991	-39.995	
0.1783	-0.05999991	-39.99505	
0.1784	-0.05999991	-39.9951	
0.1785	-0.05999991	-39.99515	
0.1786	-0.05999991	-39.9952	
0.1787	-0.05999991	-39.99525	
0.1788	-0.05999991	-39.99529	
0.1789	-0.05999991	-39.99534	
0.179	-0.05999991	-39.99538	
0.1791	-0.05999991	-39.99543	
0.1792	-0.05999991	-39.99548	
0.1793	-0.05999991	-39.99552	
0.1794	-0.05999991	-39.99557	
0.1795	-0.05999991	-39.99561	
0.1796	-0.05999991	-39.99565	
0.1797	-0.05999991	-39.99569	
0.1798	-0.05999991	-39.99574	
0.1799	-0.05999991	-39.99578	
0.18	-0.05999991	-39.99582	
0.1801	-0.05999991	-39.99586	
0.1802	-0.05999991	-39.9959	
0.1803	-0.05999991	-39.99594	
0.1804	-0.05999991	-39.99599	
0.1805	-0.05999991	-39.99603	
0.1806	-0.05999991	-39.99606	
0.1807	-0.05999991	-39.9961	
0.1808	-0.05999991	-39.99614	
0.1809	-0.05999991	-39.99618	
0.181	-0.05999991	-39.99622	
0.1811	-0.05999991	-39.99625	
0.1812	-0.05999991	-39.99629	
0.1813	-0.05999991	-39.99633	
0.1814	-0.05999991	-39.99636	
0.1815	-0.05999991	-39.9964	
0.1816	-0.05999991	-39.99643	
0.1817	-0.05999991	-39.99647	
0.1818	-0.05999991	-39.9965	
0.1819	-0.05999991	-39.99654	
0.182	-0.05999991	-39.99657	
0.1821	-0.05999991	-39.9966	
0.1822	-0.05999991	-39.99664	
0.1823	-0.05999991	-39.99667	
0.1824	-0.05999991	-39.99671	
0.1825	-0.05999991	-39.99674	
0.1826	-0.05999991	-39.99677	
0.1827	-0.05999991	-39.9968	
0.1828	-0.05999991	-39.99683	
0.1829	-0.05999991	-39.99686	
0.183	-0.05999991	-39.99689	
0.1831	-0.05999991	-39.99693	
0.1832	-0.05999991	-39.99696	
0.1833	-0.05999991	-39.99699	
0.1834	-0.05999991	-39.99702	
0.1835	-0.05999991	-39.99705	
0.1836	-0.05999991	-39.99708	
0.1837	-0.05999991	-39.99711	
0.1838	-0.05999991	-39.99714	
0.1839	-0.05999991	-39.99716	
0.184	-0.05999991	-39.99719	
0.1841	-0.05999991	-39.99722	
0.1842	-0.05999991	-39.99724	
0.1843	-0.05999991	-39.99727	
0.1844	-0.05999991	-39.9973	
0.1845	-0.05999991	-39.99732	
0.1846	-0.05999991	-39.99735	
0.1847	-0.05999991	-39.99738	
0.1848	-0.05999991	-39.9974	
0.1849	-0.05999991	-39.99743	
0.185	-0.05999991	-39.99746	
0.1851	-0.05999991	-39.99748	
0.1852	-0.05999991	-39.99751	
0.1853	-0.05999991	-39.99753	
0.1854	-0.05999991	-39.99755	
0.1855	-0.05999991	-39.99757	
0.1856	-0.05999991	-39.9976	
0.1857	-0.05999991	-39.99762	
0.1858	-0.05999991	-39.99764	
0.1859	-0.05999991	-39.99767	
0.186	-0.05999991	-39.99769	
0.1861	-0.05999991	-39.99771	
0.1862	-0.05999991	-39.99773	
0.1863	-0.05999991	-39.99776	
0.1864	-0.05999991	-39.99778	
0.1865	-0.05999991	-39.9978	
0.1866	-0.05999991	-39.99783	
0.1867	-0.05999991	-39.99785	
0.1868	-0.05999991	-39.99787	
0.1869	-0.05999991	-39.99789	
0.187	-0.05999991	-39.99791	
0.1871	-0.05999991	-39.99793	
0.1872	-0.05999991	-39.99795	
0.1873	-0.05999991	-39.99797	
0.1874	-0.05999991	-39.99799	
0.1875	-0.05999991	-39.998	
0.1876	-0.05999991	-39.99802	
0.1877	-0.05999991	-39.99804	
0.1878	-0.05999991	-39.99806	
0.1879	-0.05999991	-39.99808	
0.188	-0.05999991	-39.9981	
0.1881	-0.05999991	-39.99812	
0.1882	-0.05999991	-39.99814	
0.1883	-0.05999991	-39.99816	
0.1884	-0.05999991	-39.99818	
0.1885	-0.05999991	-39.9982	
0.1886	-0.05999991	-39.99821	
0.1887	-0.05999991	-39.99823	
0.1888	-0.05999991	-39.99825	
0.1889	-0.05999991	-39.99827	
0.189	-0.05999991	-39.99828	
0.1891	-0.05999991	-39.9983	
0.1892	-0.05999991	-39.99831	
0.1893	-0.05999991	-39.99833	
0.1894	-0.05999991	-39.99834	
0.1895	-0.05999991	-39.99836	
0.1896	-0.05999991	-39.99837	
0.1897	-0.05999991	-39.99839	
0.1898	-0.05999991	-39.99841	
0.1899	-0.05999991	-39.99842	
0.19	-0.05999991	-39.99844	
0.1901	-0.05999991	-39.99845	
0.1902	-0.05999991	-39.99847	
0.1903	-0.05999991	-39.99848	
0.1904	-0.05999991	-39.9985	
0.1905	-0.05999991	-39.99851	
0.1906	-0.05999991	-39.99853	
0.1907	-0.05999991	-39.99854	
0.1908	-0.05999991	-39.99856	
0.1909	-0.05999991	-39.99857	
0.191	-0.05999991	-39.99859	
0.1911	-0.05999991	-39.9986	
0.1912	-0.05999991	-39.99862	
0.1913	-0.05999991	-39.99863	
0.1914	-0.05999991	-39.99865	
0.1915	-0.05999991	-39.99866	
0.1916	-0.05999991	-39.99867	
0.1917	-0.05999991	-39.99868	
0.1918	-0.05999991	-39.99869	
0.1919	-0.05999991	-39.9987	
0.192	-0.05999991	-39.99871	
0.1921	-0.05999991	-39.99873	
0.1922	-0.05999991	-39.99874	
0.1923	-0.05999991	-39.99875	
0.1924	-0.05999991	-39.99876	
0.1925	-0.05999991	-39.99877	
0.1926	-0.05999991	-39.99878	
0.1927	-0.05999991	-39.99879	
0.1928	-0.05999991	-39.99881	
0.1929	-0.05999991	-39.99882	
0.193	-0.05999991	-39.99883	
0.1931	-0.05999991	-39.99884	
0.1932	-0.05999991	-39.99885	
0.1933	-0.05999991	-39.99886	
0.1934	-0.05999991	-39.99887	
0.1935	-0.05999991	-39.99889	
0.1936	-0.05999991	-39.9989	
0.1937	-0.05999991	-39.99891	
0.1938	-0.05999991	-39.99892	
0.1939	-0.05999991	-39.99893	
0.194	-0.05999991	-39.99894	
0.1941	-0.05999991	-39.99895	
0.1942	-0.05999991	-39.99897	
0.1943	-0.05999991	-39.99898	
0.1944	-0.05999991	-39.99899	
0.1945	-0.05999991	-39.999	
0.1946	-0.05999991	-39.99901	
0.1947	-0.05999991	-39.99902	
0.1948	-0.05999991	-39.99903	
0.1949	-0.05999991	-39.99904	
0.195	-0.05999991	-39.99905	
0.1951	-0.05999991	-39.99905	
0.1952	-0.05999991	-39.99906	
0.1953	-0.05999991	-39.99907	
0.1954	-0.05999991	-39.99908	
0.1955	-0.05999991	-39.99908	
0.1956	-0.05999991	-39.99909	
0.1957	-0.05999991	-39.9991	
0.1958	-0.05999991	-39.99911	
0.1959	-0.05999991	-39.99911	
0.196	-0.05999991	-39.99912	
0.1961	-0.05999991	-39.99913	
0.1962	-0.05999991	-39.99914	
0.1963	-0.05999991	-39.99915	
0.1964	-0.05999991	-39.99915	
0.1965	-0.05999991	-39.99916	
0.1966	-0.05999991	-39.99917	
0.1967	-0.05999991	-39.99918	
0.1968	-0.05999991	-39.99918	
0.1969	-0.05999991	-39.99919	
0.197	-0.05999991	-39.9992	
0.1971	-0.05999991	-39.99921	
0.1972	-0.05999991	-39.99921	
0.1973	-0.05999991	-39.99922	
0.1974	-0.05999991	-39.99923	
0.1975	-0.05999991	-39.99924	
0.1976	-0.05999991	-39.99924	
0.1977	-0.05999991	-39.99925	
0.1978	-0.05999991	-39.99926	
0.1979	-0.05999991	-39.99927	
0.198	-0.05999991	-39.99928	
0.1981	-0.05999991	-39.99928	
0.1982	-0.05999991	-39.99929	
0.1983	-0.05999991	-39.9993	
0.1984	-0.05999991	-39.99931	
0.1985	-0.05999991	-39.99931	
0.1986	-0.05999991	-39.99932	
0.1987	-0.05999991	-39.99933	
0.1988	-0.05999991	-39.99934	
0.1989	-0.05999991	-39.99934	
0.199	-0.05999991	-39.99935	
0.1991	-0.05999991	-39.99936	
0.1992	-0.05999991	-39.99937	
0.1993	-0.05999991	-39.99937	
0.1994	-0.05999991	-39.99938	
0.1995	-0.05999991	-39.99939	
0.1996	-0.05999991	-39.9994	
0.1997	-0.05999991	-39.9994	
0.1998	-0.05999991	-39.9994	
0.1999	-0.05999991	-39.99941	
0.2	-0.05999991	-39.99941	
