Time	Px	Py	Pz	Vx	Vy	Vz	
0.078	-0.01022229	0.9999999	-0.01042594	-0.2638008	9.536697E-05	-0.2638008	
0.0785	-0.01035419	1	-0.01055784	-0.2654928	-0.0002384181	-0.2654928	
0.079	-0.01048693	0.9999999	-0.01069059	-0.2671827	0.0001430502	-0.2671827	
0.0795	-0.01062052	0.9999999	-0.01082418	-0.2688738	0.0001192088	-0.2688738	
0.08000001	-0.01075496	1	-0.01095861	-0.2705651	4.656613E-10	-0.2705651	
0.08050001	-0.01089024	1	-0.0110939	-0.2722562	-4.656613E-10	-0.2722562	
0.081	-0.01102637	1	-0.01123003	-0.2739475	-0.0001192098	-0.2739475	
0.0815	-0.01116335	0.9999999	-0.011367	-0.2756381	2.384186E-05	-0.2756381	
0.082	-0.01130116	0.9999999	-0.01150482	-0.2773291	2.384139E-05	-0.2773291	
0.0825	-0.01143983	0.9999999	-0.01164348	-0.2790213	-0.0003576279	-0.2790213	
0.083	-0.01157934	0.9999998	-0.01178299	-0.2807107	0.0001907339	-0.2807107	
0.08350001	-0.01171969	0.9999999	-0.01192335	-0.2824021	4.768278E-05	-0.2824021	
0.08400001	-0.0118609	0.9999999	-0.01206455	-0.2840931	4.768418E-05	-0.2840931	
0.08450001	-0.01200294	0.9999999	-0.01220659	-0.2857839	0.0001430502	-0.2857839	
0.085	-0.01214583	0.9999999	-0.01234949	-0.2874749	0.0001668935	-0.2874749	
0.0855	-0.01228957	0.9999999	-0.01249322	-0.2891661	9.536743E-05	-0.2891661	
0.086	-0.01243415	1	-0.01263781	-0.290857	0.0001430502	-0.290857	
0.0865	-0.01257958	1	-0.01278324	-0.2925491	-0.0002384186	-0.2925491	
0.087	-0.01272586	0.9999999	-0.01292951	-0.2942392	9.536743E-05	-0.2942392	
0.08750001	-0.01287298	1	-0.01307663	-0.2959303	4.768418E-05	-0.2959303	
0.08800001	-0.01302094	1	-0.01322459	-0.2976215	0	-0.2976215	
0.0885	-0.01316975	1	-0.0133734	-0.2993125	-4.656613E-10	-0.2993125	
0.089	-0.01331941	1	-0.01352306	-0.3010035	0	-0.3010035	
0.0895	-0.01346991	1	-0.01367356	-0.3026949	-0.0001192084	-0.3026949	
0.09	-0.01362126	0.9999999	-0.01382491	-0.3043852	0.0001192098	-0.3043852	
0.0905	-0.01377345	1	-0.0139771	-0.3060766	4.656613E-10	-0.3060766	
0.09100001	-0.01392649	1	-0.01413014	-0.3077676	-4.656613E-10	-0.3077676	
0.09150001	-0.01408037	1	-0.01428402	-0.3094585	4.768372E-05	-0.3094585	
0.09200001	-0.0142351	1	-0.01443875	-0.3111495	4.768325E-05	-0.3111495	
0.0925	-0.01439068	1	-0.01459433	-0.3128406	0	-0.3128406	
0.093	-0.0145471	1	-0.01475075	-0.3145331	-0.0004768358	-0.3145331	
0.0935	-0.01470436	0.9999998	-0.01490802	-0.3162225	7.152557E-05	-0.3162225	
0.094	-0.01486247	0.9999998	-0.01506613	-0.3179135	7.152418E-05	-0.3179135	
0.09450001	-0.01502143	0.9999999	-0.01522508	-0.3196042	0.0001907339	-0.3196042	
0.09500001	-0.01518123	1	-0.01538489	-0.3212965	-0.0002384172	-0.3212965	
0.09550001	-0.01534188	0.9999999	-0.01554553	-0.3229864	0.0001430516	-0.3229864	
0.096	-0.01550337	0.9999999	-0.01570703	-0.3246775	0.0001192093	-0.3246775	
0.0965	-0.01566571	0.9999999	-0.01586937	-0.3263685	9.53665E-05	-0.3263685	
0.097	-0.0158289	1	-0.01603255	-0.3280602	-0.0001192107	-0.3280602	
0.0975	-0.01599293	0.9999999	-0.01619658	-0.3297504	0.000166893	-0.3297504	
0.098	-0.0161578	1	-0.01636146	-0.3314419	0	-0.3314419	
0.09850001	-0.01632353	0.9999999	-0.01652718	-0.3331327	9.536836E-05	-0.3331327	
0.09900001	-0.01649009	0.9999999	-0.01669374	-0.3348237	9.53665E-05	-0.3348237	
0.09950001	-0.01665751	0.9999999	-0.01686116	-0.3365147	9.536603E-05	-0.3365147	
0.1	-0.01682576	1	-0.01702941	-0.3382056	0.0001430488	-0.3382056	
0.1005	-0.01699486	1	-0.01719852	-0.3398969	4.768232E-05	-0.3398969	
0.101	-0.01716481	1	-0.01736846	-0.3415887	-0.0002384172	-0.3415887	
0.1015	-0.01733561	0.9999999	-0.01753926	-0.3432788	9.536603E-05	-0.3432788	
0.102	-0.01750725	1	-0.0177109	-0.3449708	-0.0002384172	-0.3449708	
0.1025	-0.01767973	0.9999999	-0.01788338	-0.3466607	0.0001430511	-0.3466607	
0.103	-0.01785306	0.9999999	-0.01805671	-0.3483519	7.152557E-05	-0.3483519	
0.1035	-0.01802724	1	-0.01823089	-0.3500431	0	-0.3500431	
0.104	-0.01820226	1	-0.01840591	-0.3517342	1.396984E-09	-0.3517342	
0.1045	-0.01837813	0.9999999	-0.01858178	-0.3534249	9.536836E-05	-0.3534249	
0.105	-0.01855484	0.9999999	-0.01875849	-0.355116	9.536697E-05	-0.355116	
0.1055	-0.0187324	1	-0.01893605	-0.3568076	-0.0001192088	-0.3568076	
0.106	-0.0189108	0.9999999	-0.01911445	-0.3584978	0.0001668935	-0.3584978	
0.1065	-0.01909005	1	-0.0192937	-0.3601889	0.0001430484	-0.3601889	
0.107	-0.01927014	1	-0.0194738	-0.3618802	4.768325E-05	-0.3618802	
0.1075	-0.01945108	1	-0.01965474	-0.363572	-0.0002384172	-0.363572	
0.108	-0.01963287	1	-0.01983652	-0.365263	-0.0002384181	-0.365263	
0.1085	-0.0198155	0.9999999	-0.02001915	-0.3669531	9.536603E-05	-0.3669531	
0.109	-0.01999898	0.9999999	-0.02020263	-0.3686441	0.0001192065	-0.3686441	
0.1095	-0.0201833	0.9999999	-0.02038695	-0.3703352	9.53679E-05	-0.3703352	
0.11	-0.02036847	1	-0.02057212	-0.3720264	0	-0.3720264	
0.1105	-0.02055448	0.9999999	-0.02075813	-0.3737172	9.53665E-05	-0.3737172	
0.111	-0.02074134	0.9999999	-0.02094499	-0.3754082	9.53651E-05	-0.3754082	
0.1115	-0.02092904	1	-0.0211327	-0.3771002	-0.0002384172	-0.3771002	
0.112	-0.02111759	0.9999999	-0.02132125	-0.37879	0.0001907321	-0.37879	
0.1125	-0.02130699	0.9999999	-0.02151064	-0.3804813	9.53651E-05	-0.3804813	
0.113	-0.02149723	0.9999999	-0.02170088	-0.3821723	9.536464E-05	-0.3821723	
0.1135	-0.02168832	1	-0.02189197	-0.383865	-0.0004768358	-0.383865	
0.114	-0.02188025	0.9999998	-0.0220839	-0.3855541	0.000190733	-0.3855541	
0.1145	-0.02207303	0.9999999	-0.02227668	-0.3872455	4.768232E-05	-0.3872455	
0.115	-0.02226665	0.9999999	-0.0224703	-0.3889365	4.768232E-05	-0.3889365	
0.1155	-0.02246112	0.9999999	-0.02266477	-0.3906274	9.53665E-05	-0.3906274	
0.116	-0.02265643	0.9999999	-0.02286008	-0.3923186	2.383906E-05	-0.3923186	
0.1165	-0.02285259	0.9999999	-0.02305624	-0.3940094	0.0001192056	-0.3940094	
0.117	-0.02304959	0.9999999	-0.02325325	-0.3957005	9.536417E-05	-0.3957005	
0.1175	-0.02324744	1	-0.0234511	-0.3973916	4.768558E-05	-0.3973916	
0.118	-0.02344614	0.9999999	-0.02364979	-0.3990826	9.536697E-05	-0.3990826	
0.1185	-0.02364568	1	-0.02384933	-0.4007739	0	-0.4007739	
0.119	-0.02384607	1	-0.02404972	-0.4024647	4.768651E-05	-0.4024647	
