Time	MeshX	MeshY	
0.326	-0.1093529	-0.2793618	
0.327	-0.1094732	-0.2793146	
0.328	-0.1095904	-0.2792686	
0.329	-0.1097045	-0.2792238	
0.33	-0.1098155	-0.2791801	
0.331	-0.1099233	-0.2791377	
0.332	-0.110028	-0.2790964	
0.333	-0.1101297	-0.2790563	
0.334	-0.1102282	-0.2790174	
0.335	-0.1103236	-0.2789797	
0.336	-0.1104158	-0.2789432	
0.337	-0.110505	-0.2789078	
0.338	-0.110591	-0.2788737	
0.339	-0.1106739	-0.2788409	
0.34	-0.1107537	-0.2788092	
0.341	-0.1108303	-0.2787787	
0.342	-0.1109038	-0.2787494	
0.343	-0.1109742	-0.2787214	
0.344	-0.1110414	-0.2786946	
0.345	-0.1111055	-0.2786691	
0.346	-0.1111665	-0.2786448	
0.347	-0.1112244	-0.2786217	
0.348	-0.1112791	-0.2785998	
0.349	-0.1113307	-0.2785792	
0.35	-0.1113791	-0.2785599	
0.351	-0.1114244	-0.2785417	
0.352	-0.1114666	-0.2785248	
0.353	-0.1115056	-0.2785092	
0.354	-0.1115415	-0.2784948	
0.355	-0.1115743	-0.2784817	
0.356	-0.1116039	-0.2784699	
0.357	-0.1116303	-0.2784593	
0.358	-0.1116537	-0.2784499	
0.359	-0.1116738	-0.2784418	
0.36	-0.1116909	-0.278435	
0.361	-0.1117048	-0.2784294	
0.362	-0.1117156	-0.2784251	
0.363	-0.1117232	-0.278422	
0.364	-0.1117276	-0.2784202	
0.365	-0.111729	-0.2784197	
0.366	-0.1117272	-0.2784204	
0.367	-0.1117222	-0.2784224	
0.368	-0.1117141	-0.2784256	
0.369	-0.1117029	-0.2784301	
0.37	-0.1116885	-0.2784359	
0.371	-0.111671	-0.2784429	
0.372	-0.1116503	-0.2784512	
0.373	-0.1116265	-0.2784607	
0.374	-0.1115996	-0.2784716	
0.375	-0.1115695	-0.2784836	
0.376	-0.1115363	-0.2784969	
0.377	-0.1114999	-0.2785115	
0.378	-0.1114604	-0.2785273	
0.379	-0.1114178	-0.2785444	
0.38	-0.111372	-0.2785627	
0.381	-0.1113231	-0.2785822	
0.382	-0.111271	-0.278603	
0.383	-0.1112158	-0.278625	
0.384	-0.1111575	-0.2786483	
0.385	-0.1110961	-0.2786728	
0.386	-0.1110315	-0.2786986	
0.387	-0.1109638	-0.2787255	
0.388	-0.1108929	-0.2787537	
0.389	-0.1108189	-0.2787832	
0.39	-0.1107418	-0.2788138	
0.391	-0.1106616	-0.2788456	
0.392	-0.1105782	-0.2788787	
0.393	-0.1104917	-0.278913	
0.394	-0.1104021	-0.2789485	
0.395	-0.1103094	-0.2789852	
0.396	-0.1102135	-0.2790231	
0.397	-0.1101146	-0.2790622	
0.398	-0.1100125	-0.2791024	
0.399	-0.1099072	-0.2791439	
0.4	-0.1097989	-0.2791865	
0.401	-0.1096875	-0.2792303	
0.402	-0.1095729	-0.2792753	
0.403	-0.1094552	-0.2793215	
0.404	-0.1093345	-0.2793688	
0.405	-0.1092106	-0.2794172	
0.406	-0.1090836	-0.2794668	
0.407	-0.1089535	-0.2795176	
0.408	-0.1088203	-0.2795694	
0.409	-0.108684	-0.2796225	
