Time	Tension	Length	Ia	II	
17.059	31.74289	0.3509243	65.27691	28.56473	
17.06	31.76721	0.3509245	65.30122	28.56233	
17.061	31.78931	0.3509248	65.32333	28.56015	
17.062	31.80492	0.350925	65.33894	28.55861	
17.063	31.81137	0.3509253	65.34539	28.55799	
17.064	31.80701	0.3509256	65.34103	28.55845	
17.065	31.79098	0.3509258	65.325	28.56008	
17.066	31.76307	0.3509261	65.2971	28.5629	
17.067	31.72328	0.3509264	65.25729	28.56691	
17.068	31.70934	0.3509266	65.24336	28.56833	
17.069	31.71908	0.3509268	65.2531	28.56737	
17.07	31.74143	0.3509271	65.27545	28.56516	
17.071	31.76775	0.3509274	65.30177	28.56256	
17.072	31.79185	0.3509276	65.32587	28.56017	
17.073	31.80944	0.3509279	65.34345	28.55844	
17.074	31.81769	0.3509281	65.35171	28.55764	
17.075	31.81511	0.3509284	65.34913	28.55792	
17.076	31.80075	0.3509286	65.33477	28.55938	
17.077	31.77435	0.3509288	65.30837	28.56205	
17.078	31.73599	0.3509291	65.27	28.56591	
17.079	31.71478	0.3509293	65.2488	28.56805	
17.08	31.71951	0.3509295	65.25352	28.5676	
17.081	31.73882	0.3509298	65.27283	28.56569	
17.082	31.76363	0.35093	65.29765	28.56324	
17.083	31.78721	0.3509302	65.32124	28.5609	
17.084	31.80503	0.3509305	65.33904	28.55914	
17.085	31.8141	0.3509307	65.34812	28.55826	
17.086	31.81255	0.3509309	65.34657	28.55843	
17.087	31.79947	0.3509311	65.33349	28.55976	
17.088	31.77438	0.3509313	65.3084	28.56229	
17.089	31.73738	0.3509315	65.27141	28.56601	
17.09	31.71767	0.3509317	65.25169	28.568	
17.091	31.72413	0.3509319	65.25816	28.56738	
17.092	31.74523	0.3509321	65.27924	28.56528	
17.093	31.7719	0.3509323	65.30592	28.56264	
17.094	31.79732	0.3509325	65.33134	28.56012	
17.095	31.81693	0.3509327	65.35095	28.55817	
17.096	31.82774	0.3509329	65.36177	28.55712	
17.097	31.82782	0.3509331	65.36184	28.55713	
17.098	31.81624	0.3509333	65.35027	28.5583	
17.099	31.79268	0.3509335	65.32669	28.56068	
17.1	31.75702	0.3509337	65.29103	28.56427	
17.101	31.72936	0.3509339	65.26337	28.56705	
17.102	31.7303	0.3509341	65.26433	28.56697	
17.103	31.74791	0.3509342	65.28194	28.56523	
17.104	31.77261	0.3509344	65.30663	28.56278	
17.105	31.79728	0.3509346	65.3313	28.56033	
17.106	31.81697	0.3509348	65.351	28.55838	
17.107	31.82827	0.3509349	65.36229	28.55726	
17.108	31.8293	0.3509351	65.36332	28.55718	
17.109	31.81885	0.3509353	65.35287	28.55824	
17.11	31.79649	0.3509354	65.33051	28.56049	
17.111	31.76211	0.3509356	65.29613	28.56395	
17.112	31.7261	0.3509358	65.26012	28.56756	
17.113	31.72118	0.3509359	65.2552	28.56807	
17.114	31.73507	0.3509361	65.2691	28.56669	
17.115	31.75778	0.3509362	65.29181	28.56444	
17.116	31.78169	0.3509364	65.31571	28.56207	
17.117	31.80145	0.3509365	65.33546	28.5601	
17.118	31.81353	0.3509367	65.34755	28.55891	
17.119	31.81563	0.3509368	65.34966	28.55871	
17.12	31.80657	0.3509369	65.34059	28.55964	
17.121	31.78564	0.3509371	65.31966	28.56174	
17.122	31.75279	0.3509372	65.28681	28.56504	
17.123	31.71833	0.3509373	65.25235	28.5685	
17.124	31.7152	0.3509375	65.24922	28.56882	
17.125	31.73106	0.3509376	65.26509	28.56725	
17.126	31.75574	0.3509377	65.28976	28.5648	
17.127	31.78166	0.3509378	65.31568	28.56222	
17.128	31.80341	0.350938	65.33743	28.56005	
17.129	31.81742	0.3509381	65.35143	28.55867	
17.13	31.82136	0.3509382	65.35538	28.55828	
17.131	31.81398	0.3509383	65.348	28.55903	
17.132	31.79466	0.3509384	65.32868	28.56098	
17.133	31.76336	0.3509386	65.29738	28.56412	
17.134	31.72013	0.3509387	65.25415	28.56845	
17.135	31.71073	0.3509388	65.24475	28.5694	
17.136	31.72251	0.3509389	65.25653	28.56824	
17.137	31.74486	0.350939	65.27888	28.56601	
17.138	31.76976	0.3509391	65.30378	28.56353	
17.139	31.79143	0.3509392	65.32545	28.56137	
17.14	31.80596	0.3509392	65.33998	28.55993	
17.141	31.81085	0.3509393	65.34487	28.55944	
17.142	31.80469	0.3509394	65.33871	28.56007	
17.143	31.78676	0.3509395	65.32079	28.56187	
17.144	31.75679	0.3509395	65.29081	28.56487	
17.145	31.71503	0.3509396	65.24905	28.56905	
17.146	31.69889	0.3509397	65.23291	28.57067	
17.147	31.70622	0.3509397	65.24024	28.56995	
17.148	31.72601	0.3509398	65.26003	28.56797	
17.149	31.74979	0.3509398	65.28381	28.5656	
17.15	31.77134	0.3509398	65.30536	28.56345	
17.151	31.78645	0.3509399	65.32048	28.56194	
17.152	31.7924	0.3509399	65.32642	28.56135	
17.153	31.78756	0.3509399	65.32158	28.56184	
17.154	31.7711	0.35094	65.30512	28.56348	
17.155	31.74271	0.35094	65.27673	28.56632	
17.156	31.70248	0.35094	65.2365	28.57035	
17.157	31.68814	0.35094	65.22216	28.57178	
17.158	31.69744	0.35094	65.23147	28.57085	
17.159	31.7193	0.35094	65.25332	28.56867	
17.16	31.74515	0.35094	65.27917	28.56609	
17.161	31.76873	0.35094	65.30276	28.56372	
17.162	31.78582	0.35094	65.31985	28.56201	
17.163	31.79369	0.35094	65.32772	28.56122	
17.164	31.79069	0.35094	65.32471	28.56153	
17.165	31.77596	0.35094	65.30998	28.563	
17.166	31.74918	0.3509399	65.28321	28.56567	
17.167	31.71047	0.3509399	65.2445	28.56954	
17.168	31.68887	0.3509399	65.22289	28.5717	
17.169	31.69326	0.3509398	65.22728	28.57126	
17.17	31.71216	0.3509398	65.24618	28.56936	
17.171	31.73651	0.3509398	65.27053	28.56692	
17.172	31.75972	0.3509397	65.29375	28.5646	
17.173	31.77716	0.3509397	65.31118	28.56285	
17.174	31.78584	0.3509396	65.31985	28.56197	
17.175	31.78394	0.3509395	65.31796	28.56216	
17.176	31.77051	0.3509395	65.30453	28.5635	
17.177	31.74517	0.3509395	65.27919	28.56603	
17.178	31.70787	0.3509394	65.24189	28.56975	
17.179	31.68786	0.3509393	65.22188	28.57174	
17.18	31.69403	0.3509392	65.22804	28.57112	
17.181	31.71479	0.3509392	65.24881	28.56903	
17.182	31.74106	0.3509391	65.27509	28.5664	
17.183	31.76616	0.350939	65.30018	28.56388	
17.184	31.78546	0.3509389	65.31948	28.56194	
17.185	31.79592	0.3509388	65.32994	28.56089	
17.186	31.79575	0.3509387	65.32977	28.5609	
17.187	31.78391	0.3509386	65.31793	28.56207	
17.188	31.76004	0.3509386	65.29406	28.56445	
17.189	31.72416	0.3509385	65.25818	28.56803	
17.19	31.69625	0.3509383	65.23026	28.57081	
17.191	31.69694	0.3509383	65.23096	28.57073	
17.192	31.71426	0.3509381	65.24828	28.56899	
17.193	31.73866	0.350938	65.27267	28.56653	
17.194	31.76304	0.3509379	65.29706	28.56408	
17.195	31.78242	0.3509378	65.31644	28.56213	
17.196	31.79352	0.3509377	65.32754	28.56101	
17.197	31.79429	0.3509375	65.32832	28.56092	
17.198	31.78358	0.3509374	65.3176	28.56198	
17.199	31.761	0.3509372	65.29502	28.56422	
17.2	31.72645	0.3509371	65.26047	28.56767	
17.201	31.69022	0.350937	65.22424	28.57127	
17.202	31.6851	0.3509369	65.21912	28.57177	
17.203	31.69873	0.3509367	65.23276	28.57039	
17.204	31.72118	0.3509365	65.2552	28.56813	
17.205	31.74485	0.3509364	65.27887	28.56575	
17.206	31.76435	0.3509362	65.29838	28.56378	
17.207	31.77622	0.350936	65.31024	28.56258	
17.208	31.77816	0.3509359	65.31218	28.56237	
17.209	31.76882	0.3509357	65.30285	28.56328	
17.21	31.74778	0.3509355	65.2818	28.56537	
17.211	31.71472	0.3509353	65.24874	28.56866	
17.212	31.68014	0.3509352	65.21416	28.5721	
17.213	31.67684	0.350935	65.21085	28.57242	
17.214	31.69245	0.3509348	65.22647	28.57083	
17.215	31.71691	0.3509346	65.25093	28.56837	
17.216	31.74261	0.3509344	65.27663	28.56578	
17.217	31.76418	0.3509342	65.2982	28.5636	
17.218	31.77794	0.350934	65.31195	28.5622	
17.219	31.78169	0.3509338	65.31571	28.56181	
17.22	31.77417	0.3509336	65.3082	28.56254	
17.221	31.75472	0.3509334	65.28873	28.56446	
17.222	31.72324	0.3509332	65.25726	28.56759	
17.223	31.67991	0.350933	65.21394	28.5719	
17.224	31.67041	0.3509328	65.20444	28.57283	
17.225	31.68202	0.3509326	65.21605	28.57165	
17.226	31.7042	0.3509323	65.23822	28.56941	
17.227	31.72893	0.3509321	65.26295	28.56692	
17.228	31.75043	0.3509319	65.28445	28.56474	
17.229	31.76481	0.3509316	65.29883	28.56328	
17.23	31.76961	0.3509314	65.30363	28.56278	
17.231	31.76328	0.3509311	65.2973	28.56338	
17.232	31.74526	0.3509309	65.27927	28.56516	
17.233	31.71527	0.3509307	65.24928	28.56814	
17.234	31.6734	0.3509305	65.20742	28.57231	
17.235	31.66555	0.3509302	65.19957	28.57307	
17.236	31.67903	0.35093	65.21305	28.57169	
17.237	31.70318	0.3509297	65.23721	28.56925	
17.238	31.72986	0.3509295	65.26389	28.56656	
17.239	31.75332	0.3509292	65.28734	28.56419	
17.24	31.76961	0.350929	65.30363	28.56254	
17.241	31.77615	0.3509288	65.31017	28.56186	
17.242	31.77158	0.3509285	65.30559	28.56229	
17.243	31.75513	0.3509283	65.28915	28.56391	
17.244	31.72659	0.350928	65.26061	28.56674	
17.245	31.68611	0.3509277	65.22013	28.57076	
17.246	31.67145	0.3509275	65.20547	28.57221	
17.247	31.68027	0.3509272	65.21429	28.5713	
17.248	31.70164	0.350927	65.23566	28.56913	
17.249	31.727	0.3509267	65.26102	28.56657	
17.25	31.75008	0.3509265	65.2841	28.56424	
17.251	31.76667	0.3509262	65.30069	28.56255	
17.252	31.77405	0.350926	65.30807	28.56179	
17.253	31.77053	0.3509257	65.30455	28.56211	
17.254	31.75531	0.3509254	65.28934	28.56361	
17.255	31.72813	0.3509252	65.26215	28.5663	
17.256	31.68894	0.3509248	65.22296	28.57019	
17.257	31.6669	0.3509246	65.20093	28.57236	
17.258	31.67085	0.3509243	65.20487	28.57195	
17.259	31.68927	0.3509241	65.22329	28.57008	
17.26	31.71314	0.3509238	65.24716	28.56766	
17.261	31.73591	0.3509235	65.26994	28.56536	
17.262	31.75289	0.3509232	65.28691	28.56363	
17.263	31.76113	0.3509229	65.29515	28.56278	
17.264	31.75886	0.3509227	65.29288	28.56298	
17.265	31.74503	0.3509224	65.27905	28.56433	
17.266	31.7193	0.3509221	65.25332	28.56688	
17.267	31.6817	0.3509218	65.21572	28.57061	
17.268	31.66133	0.3509215	65.19535	28.57262	
17.269	31.66714	0.3509212	65.20116	28.57201	
17.27	31.68754	0.3509209	65.22156	28.56994	
17.271	31.71344	0.3509206	65.24746	28.56732	
17.272	31.73811	0.3509203	65.27214	28.56482	
17.273	31.75706	0.35092	65.29108	28.56289	
17.274	31.76719	0.3509197	65.30121	28.56185	
17.275	31.76665	0.3509194	65.30067	28.56187	
17.276	31.75452	0.3509191	65.28854	28.56305	
17.277	31.73038	0.3509188	65.2644	28.56544	
17.278	31.69419	0.3509184	65.22821	28.56902	
17.279	31.66602	0.3509181	65.20004	28.5718	
17.28	31.66644	0.3509178	65.20046	28.57173	
17.281	31.68343	0.3509174	65.21745	28.57	
17.282	31.70757	0.3509171	65.24159	28.56755	
17.283	31.73163	0.3509168	65.26566	28.56511	
17.284	31.75077	0.3509165	65.28479	28.56317	
17.285	31.76157	0.3509161	65.29559	28.56205	
17.286	31.7621	0.3509158	65.29613	28.56197	
17.287	31.75122	0.3509155	65.28523	28.56302	
17.288	31.72846	0.3509152	65.26248	28.56527	
17.289	31.69368	0.3509148	65.2277	28.56871	
17.29	31.66704	0.3509145	65.20106	28.57134	
17.291	31.66913	0.3509141	65.20316	28.5711	
17.292	31.68804	0.3509138	65.22205	28.56918	
17.293	31.71402	0.3509135	65.24804	28.56654	
17.294	31.74001	0.3509131	65.27403	28.56391	
17.295	31.76094	0.3509128	65.29496	28.56178	
17.296	31.77352	0.3509124	65.30754	28.56049	
17.297	31.77575	0.3509121	65.30977	28.56023	
17.298	31.76649	0.3509118	65.30051	28.56113	
17.299	31.74515	0.3509114	65.27917	28.56322	
17.3	31.71183	0.3509111	65.24585	28.56653	
17.301	31.67678	0.3509108	65.21081	28.57	
17.302	31.67294	0.3509104	65.20696	28.57034	
17.303	31.68797	0.35091	65.22199	28.5688	
17.304	31.71184	0.3509097	65.24586	28.56638	
17.305	31.73691	0.3509094	65.27093	28.56384	
17.306	31.75783	0.3509091	65.29185	28.56172	
17.307	31.77093	0.3509087	65.30495	28.56037	
17.308	31.77409	0.3509083	65.30811	28.56002	
17.309	31.76596	0.350908	65.29998	28.5608	
17.31	31.74593	0.3509077	65.27995	28.56277	
17.311	31.71392	0.3509073	65.24794	28.56594	
17.312	31.67003	0.3509069	65.20406	28.57029	
17.313	31.65998	0.3509066	65.194	28.57126	
17.314	31.67099	0.3509063	65.20501	28.57013	
17.315	31.69258	0.3509059	65.22661	28.56793	
17.316	31.71676	0.3509056	65.25079	28.56548	
17.317	31.73773	0.3509053	65.27175	28.56335	
17.318	31.75154	0.3509049	65.28555	28.56193	
17.319	31.75578	0.3509045	65.28981	28.56147	
17.32	31.74897	0.3509041	65.28299	28.56211	
17.321	31.73046	0.3509038	65.26448	28.56393	
17.322	31.70003	0.3509035	65.23405	28.56694	
17.323	31.65776	0.3509031	65.19177	28.57113	
17.324	31.64948	0.3509027	65.1835	28.57192	
17.325	31.66248	0.3509024	65.1965	28.57059	
17.326	31.68615	0.350902	65.22017	28.56818	
17.327	31.71235	0.3509016	65.24637	28.56553	
17.328	31.73531	0.3509012	65.26932	28.56319	
17.329	31.75115	0.3509009	65.28518	28.56157	
17.33	31.75727	0.3509005	65.29128	28.56092	
17.331	31.75226	0.3509001	65.28628	28.56139	
17.332	31.73545	0.3508998	65.26947	28.56303	
17.333	31.70658	0.3508994	65.24061	28.56588	
17.334	31.66581	0.3508991	65.19983	28.56993	
17.335	31.65073	0.3508987	65.18475	28.57139	
17.336	31.6592	0.3508983	65.19322	28.57051	
17.337	31.68018	0.3508979	65.2142	28.56837	
17.338	31.70512	0.3508975	65.23914	28.56584	
17.339	31.72789	0.3508972	65.26192	28.56353	
17.34	31.74411	0.3508968	65.27814	28.56187	
17.341	31.75115	0.3508964	65.28517	28.56113	
17.342	31.74734	0.3508961	65.28136	28.56147	
17.343	31.73182	0.3508957	65.26583	28.56299	
17.344	31.70439	0.3508954	65.23841	28.5657	
17.345	31.665	0.350895	65.19902	28.5696	
17.346	31.65161	0.3508947	65.18563	28.5709	
17.347	31.66187	0.3508943	65.19588	28.56984	
17.348	31.68473	0.3508939	65.21875	28.56751	
17.349	31.71161	0.3508935	65.24563	28.56479	
17.35	31.7362	0.3508931	65.27022	28.56229	
17.351	31.75431	0.3508928	65.28834	28.56045	
17.352	31.7631	0.3508925	65.29712	28.55953	
17.353	31.76092	0.3508921	65.29494	28.55972	
17.354	31.74699	0.3508917	65.28101	28.56107	
17.355	31.72102	0.3508914	65.25504	28.56363	
17.356	31.68303	0.350891	65.21705	28.5674	
17.357	31.66219	0.3508907	65.1962	28.56945	
17.358	31.66737	0.3508903	65.20139	28.56889	
17.359	31.68713	0.3508899	65.22115	28.56688	
17.36	31.71239	0.3508896	65.24641	28.56432	
17.361	31.73644	0.3508892	65.27046	28.56188	
17.362	31.75476	0.3508889	65.28878	28.56001	
17.363	31.7642	0.3508886	65.29822	28.55903	
17.364	31.76304	0.3508882	65.29707	28.55911	
17.365	31.75033	0.3508879	65.28434	28.56035	
17.366	31.7256	0.3508875	65.25962	28.56279	
17.367	31.68891	0.3508871	65.22293	28.56642	
17.368	31.66024	0.3508868	65.19427	28.56926	
17.369	31.66005	0.3508865	65.19407	28.56924	
17.37	31.6765	0.3508861	65.21052	28.56756	
17.371	31.7	0.3508858	65.23402	28.56517	
17.372	31.7235	0.3508854	65.25752	28.56279	
17.373	31.74209	0.3508851	65.2761	28.5609	
17.374	31.75237	0.3508848	65.28638	28.55984	
17.375	31.75238	0.3508844	65.2864	28.5598	
17.376	31.74103	0.3508841	65.27504	28.5609	
17.377	31.71781	0.3508838	65.25183	28.56319	
17.378	31.68266	0.3508834	65.21667	28.56668	
17.379	31.65561	0.3508831	65.18963	28.56935	
17.38	31.65728	0.3508828	65.1913	28.56915	
17.381	31.67569	0.3508824	65.20972	28.56727	
17.382	31.70126	0.3508821	65.23529	28.56469	
17.383	31.72676	0.3508818	65.26078	28.5621	
17.384	31.74727	0.3508815	65.2813	28.56001	
17.385	31.75944	0.3508811	65.29346	28.55876	
17.386	31.76127	0.3508808	65.29529	28.55855	
17.387	31.75164	0.3508805	65.28566	28.55948	
17.388	31.73001	0.3508801	65.26403	28.56161	
17.389	31.69635	0.3508798	65.23037	28.56495	
17.39	31.66105	0.3508795	65.19507	28.56845	
17.391	31.65687	0.3508792	65.19088	28.56883	
17.392	31.67156	0.3508788	65.20558	28.56733	
17.393	31.69511	0.3508786	65.22913	28.56494	
17.394	31.71979	0.3508782	65.25381	28.56244	
17.395	31.74038	0.3508779	65.2744	28.56035	
17.396	31.75323	0.3508776	65.28725	28.55903	
17.397	31.7561	0.3508773	65.29012	28.55872	
17.398	31.74771	0.350877	65.28173	28.55953	
17.399	31.72744	0.3508767	65.26146	28.56152	
17.4	31.69519	0.3508764	65.22921	28.56472	
17.401	31.66136	0.3508761	65.19538	28.56807	
17.402	31.65892	0.3508758	65.19295	28.56828	
17.403	31.67548	0.3508755	65.2095	28.5666	
17.404	31.70086	0.3508751	65.23488	28.56403	
17.405	31.72749	0.3508748	65.26151	28.56133	
17.406	31.74994	0.3508745	65.28395	28.55906	
17.407	31.76461	0.3508743	65.29863	28.55756	
17.408	31.76922	0.350874	65.30324	28.55708	
17.409	31.76247	0.3508737	65.29649	28.55772	
17.41	31.74375	0.3508734	65.27777	28.55957	
17.411	31.713	0.3508732	65.24702	28.56262	
17.412	31.67033	0.3508729	65.20435	28.56686	
17.413	31.6615	0.3508726	65.19553	28.56771	
17.414	31.67389	0.3508724	65.20792	28.56644	
17.415	31.6969	0.3508721	65.23092	28.56412	
17.416	31.72244	0.3508718	65.25646	28.56154	
17.417	31.74474	0.3508716	65.27876	28.55928	
17.418	31.7599	0.3508713	65.29392	28.55774	
17.419	31.76542	0.3508711	65.29944	28.55716	
17.42	31.75981	0.3508708	65.29382	28.5577	
17.421	31.74238	0.3508705	65.2764	28.55942	
17.422	31.71301	0.3508703	65.24703	28.56233	
17.423	31.67172	0.3508701	65.20573	28.56644	
17.424	31.65609	0.3508698	65.19011	28.56797	
17.425	31.66399	0.3508696	65.19802	28.56716	
17.426	31.68443	0.3508694	65.21844	28.56509	
17.427	31.7088	0.3508691	65.24281	28.56264	
17.428	31.73094	0.3508689	65.26496	28.56039	
17.429	31.7466	0.3508686	65.28062	28.5588	
17.43	31.75313	0.3508684	65.28714	28.55813	
17.431	31.74881	0.3508682	65.28283	28.55854	
17.432	31.73288	0.350868	65.26689	28.56011	
17.433	31.705	0.3508678	65.23903	28.56287	
17.434	31.66526	0.3508676	65.19929	28.56683	
17.435	31.65139	0.3508673	65.18541	28.56819	
17.436	31.66123	0.3508671	65.19524	28.56719	
17.437	31.68362	0.3508669	65.21764	28.56492	
17.438	31.71007	0.3508667	65.24409	28.56226	
17.439	31.73421	0.3508665	65.26823	28.55982	
17.44	31.75186	0.3508663	65.28587	28.55804	
17.441	31.76023	0.350866	65.29425	28.55718	
17.442	31.75768	0.3508658	65.2917	28.55741	
17.443	31.74343	0.3508656	65.27745	28.55882	
17.444	31.71714	0.3508655	65.25117	28.56143	
17.445	31.67883	0.3508652	65.21284	28.56524	
17.446	31.6577	0.350865	65.19173	28.56733	
17.447	31.6626	0.3508649	65.19662	28.56683	
17.448	31.68199	0.3508646	65.216	28.56487	
17.449	31.70686	0.3508644	65.24088	28.56236	
17.45	31.73055	0.3508642	65.26456	28.55997	
17.451	31.74848	0.350864	65.2825	28.55815	
17.452	31.75766	0.3508638	65.29168	28.55722	
17.453	31.75624	0.3508637	65.29027	28.55734	
17.454	31.74329	0.3508635	65.27731	28.55862	
17.455	31.71833	0.3508633	65.25235	28.5611	
17.456	31.68148	0.3508632	65.2155	28.56477	
17.457	31.66192	0.350863	65.19595	28.56671	
17.458	31.66854	0.3508628	65.20256	28.56603	
17.459	31.68983	0.3508627	65.22385	28.56388	
17.46	31.71662	0.3508625	65.25063	28.56119	
17.461	31.74223	0.3508624	65.27625	28.55861	
17.462	31.76201	0.3508622	65.29603	28.55662	
17.463	31.77295	0.3508621	65.30697	28.55551	
17.464	31.77323	0.350862	65.30725	28.55547	
17.465	31.76179	0.3508618	65.29581	28.5566	
17.466	31.73836	0.3508617	65.27238	28.55893	
17.467	31.70286	0.3508615	65.23689	28.56246	
17.468	31.67539	0.3508614	65.2094	28.5652	
17.469	31.67653	0.3508613	65.21055	28.56507	
17.47	31.6943	0.3508611	65.22832	28.56328	
17.471	31.71917	0.350861	65.25318	28.56078	
17.472	31.74403	0.3508609	65.27805	28.55828	
17.473	31.76388	0.3508607	65.2979	28.55628	
17.474	31.77546	0.3508607	65.30948	28.55512	
17.475	31.77667	0.3508605	65.31068	28.55499	
17.476	31.76642	0.3508604	65.30044	28.556	
17.477	31.74423	0.3508603	65.27824	28.55821	
17.478	31.71004	0.3508602	65.24406	28.56161	
17.479	31.67423	0.3508601	65.20826	28.56518	
17.48	31.66953	0.35086	65.20355	28.56565	
17.481	31.68369	0.3508599	65.2177	28.56422	
17.482	31.7066	0.3508599	65.24062	28.56192	
17.483	31.7307	0.3508597	65.26472	28.5595	
17.484	31.75074	0.3508597	65.28476	28.55749	
17.485	31.76304	0.3508596	65.29707	28.55625	
17.486	31.76539	0.3508595	65.29942	28.55601	
17.487	31.75651	0.3508594	65.29053	28.55689	
17.488	31.73584	0.3508593	65.26986	28.55895	
17.489	31.70323	0.3508593	65.23724	28.5622	
17.49	31.66901	0.3508592	65.20303	28.56562	
17.491	31.66612	0.3508591	65.20013	28.5659	
17.492	31.68224	0.3508591	65.21626	28.56429	
17.493	31.70716	0.350859	65.24117	28.56178	
17.494	31.73333	0.350859	65.26735	28.55916	
17.495	31.75533	0.3508589	65.28935	28.55696	
17.496	31.76956	0.3508588	65.30358	28.55552	
17.497	31.77375	0.3508588	65.30778	28.5551	
17.498	31.76665	0.3508587	65.30067	28.55581	
17.499	31.74759	0.3508587	65.28161	28.55771	
17.5	31.71651	0.3508587	65.25053	28.56081	
17.501	31.67354	0.3508586	65.20756	28.5651	
17.502	31.66442	0.3508586	65.19844	28.56601	
17.503	31.67647	0.3508585	65.21049	28.5648	
17.504	31.69908	0.3508585	65.23309	28.56254	
17.505	31.72424	0.3508584	65.25826	28.56001	
17.506	31.74616	0.3508584	65.28018	28.55782	
17.507	31.76101	0.3508584	65.29503	28.55634	
17.508	31.76617	0.3508583	65.30018	28.55581	
17.509	31.76028	0.3508583	65.2943	28.5564	
17.51	31.74265	0.3508583	65.27666	28.55816	
17.511	31.71296	0.3508582	65.24699	28.56112	
17.512	31.67145	0.3508582	65.20547	28.56527	
17.513	31.66404	0.3508582	65.19807	28.56601	
17.514	31.67791	0.3508582	65.21194	28.56462	
17.515	31.70246	0.3508581	65.23648	28.56216	
17.516	31.72956	0.3508581	65.26359	28.55945	
17.517	31.75341	0.3508581	65.28743	28.55706	
17.518	31.77007	0.3508581	65.3041	28.5554	
17.519	31.77703	0.3508581	65.31106	28.5547	
17.52	31.77283	0.3508581	65.30685	28.55512	
17.521	31.75675	0.3508581	65.29076	28.55673	
17.522	31.72858	0.3508581	65.2626	28.55955	
17.523	31.68846	0.3508581	65.22247	28.56356	
17.524	31.67411	0.3508581	65.20813	28.56499	
17.525	31.68334	0.3508581	65.21736	28.56407	
17.526	31.70511	0.3508581	65.23913	28.56189	
17.527	31.73083	0.3508581	65.26485	28.55932	
17.528	31.7543	0.3508581	65.28832	28.55697	
17.529	31.77129	0.3508581	65.30531	28.55528	
17.53	31.77899	0.3508581	65.31301	28.55451	
17.531	31.77585	0.3508581	65.30987	28.55483	
17.532	31.76097	0.3508581	65.29498	28.55631	
17.533	31.7341	0.3508582	65.26812	28.559	
17.534	31.69527	0.3508582	65.22929	28.56289	
17.535	31.67358	0.3508582	65.2076	28.56506	
17.536	31.67783	0.3508582	65.21185	28.56463	
17.537	31.69658	0.3508582	65.2306	28.56276	
17.538	31.72081	0.3508582	65.25483	28.56034	
17.539	31.74388	0.3508582	65.2779	28.55803	
17.54	31.76124	0.3508582	65.29526	28.5563	
17.541	31.76988	0.3508583	65.30389	28.55544	
17.542	31.76789	0.3508583	65.30191	28.55564	
17.543	31.7544	0.3508583	65.28842	28.55699	
17.544	31.72897	0.3508583	65.26299	28.55953	
17.545	31.69169	0.3508584	65.22571	28.56327	
17.546	31.67161	0.3508584	65.20564	28.56527	
17.547	31.67773	0.3508584	65.21175	28.56466	
17.548	31.69846	0.3508584	65.23248	28.56259	
17.549	31.72468	0.3508584	65.2587	28.55997	
17.55	31.74975	0.3508584	65.28378	28.55747	
17.551	31.76899	0.3508584	65.30301	28.55554	
17.552	31.77944	0.3508585	65.31346	28.5545	
17.553	31.77924	0.3508585	65.31326	28.55453	
17.554	31.7674	0.3508585	65.30142	28.55571	
17.555	31.74352	0.3508585	65.27753	28.5581	
17.556	31.70765	0.3508586	65.24167	28.56169	
17.557	31.67978	0.3508586	65.2138	28.56448	
17.558	31.68052	0.3508587	65.21454	28.56441	
17.559	31.69783	0.3508587	65.23185	28.56268	
17.56	31.72223	0.3508587	65.25626	28.56024	
17.561	31.74661	0.3508587	65.28063	28.5578	
17.562	31.76603	0.3508587	65.30005	28.55586	
17.563	31.77719	0.3508587	65.31121	28.55476	
17.564	31.77801	0.3508588	65.31203	28.55467	
17.565	31.76743	0.3508588	65.30145	28.55574	
17.566	31.74488	0.3508588	65.2789	28.55799	
17.567	31.71039	0.3508589	65.24442	28.56145	
17.568	31.68401	0.3508589	65.21803	28.56409	
17.569	31.6864	0.3508589	65.22042	28.56385	
17.57	31.70553	0.3508589	65.23955	28.56194	
17.571	31.73185	0.350859	65.26586	28.55931	
17.572	31.75811	0.350859	65.29214	28.55669	
17.573	31.77934	0.350859	65.31335	28.55457	
17.574	31.79224	0.3508591	65.32626	28.55328	
17.575	31.79474	0.3508592	65.32876	28.55304	
17.576	31.7857	0.3508592	65.31972	28.55395	
17.577	31.76467	0.3508593	65.29869	28.55606	
17.578	31.73154	0.3508593	65.26556	28.55937	
17.579	31.69677	0.3508593	65.23079	28.56285	
17.58	31.69319	0.3508594	65.22721	28.56322	
17.581	31.70851	0.3508594	65.24253	28.56169	
17.582	31.73264	0.3508595	65.26665	28.55929	
17.583	31.75797	0.3508596	65.29199	28.55676	
17.584	31.77915	0.3508596	65.31317	28.55465	
17.585	31.79253	0.3508596	65.32654	28.55331	
17.586	31.79595	0.3508597	65.32997	28.55298	
17.587	31.78802	0.3508598	65.32204	28.55377	
17.588	31.76827	0.3508599	65.3023	28.55576	
17.589	31.73645	0.3508599	65.27047	28.55894	
17.59	31.69283	0.3508599	65.22685	28.56331	
17.591	31.68294	0.35086	65.21696	28.5643	
17.592	31.6942	0.35086	65.22823	28.56318	
17.593	31.71605	0.3508601	65.25007	28.561	
17.594	31.74042	0.3508601	65.27444	28.55857	
17.595	31.76161	0.3508602	65.29564	28.55645	
17.596	31.77569	0.3508602	65.30971	28.55505	
17.597	31.78015	0.3508603	65.31416	28.55461	
17.598	31.77359	0.3508603	65.30762	28.55527	
