Time	Contact	Eat	Energy	Hungry	LeftOdor	OS	RightOdor	
3.069	0	0.9654282	773.8776	1	285.9904	0	344.7913	
3.07	0	0.9613858	773.8276	1	285.9681	0	344.6706	
3.071	0	0.9613858	773.7776	1	285.9448	0	344.5485	
3.072	0	0.957119	773.7276	1	285.921	0	344.4237	
3.073	0	0.957119	773.6776	1	285.8962	0	344.2975	
3.074	0	0.9526383	773.6276	1	285.871	0	344.1687	
3.075	0	0.9526383	773.5776	1	285.8448	0	344.0385	
3.076	0	0.947954	773.5276	1	285.8181	0	343.9056	
3.077	0	0.947954	773.4777	1	285.7903	0	343.7713	
3.078	0	0.943076	773.4277	1	285.7621	0	343.6342	
3.079	0	0.943076	773.3777	1	285.7328	0	343.4959	
3.08	0	0.9380139	773.3277	1	285.7029	0	343.3547	
3.081	0	0.9380139	773.2777	1	285.6721	0	343.2122	
3.082	0	0.932777	773.2277	1	285.6407	0	343.0671	
3.083	0	0.932777	773.1777	1	285.6082	0	342.9205	
3.084	0	0.9273744	773.1277	1	285.5751	0	342.7711	
3.085	0	0.9273744	773.0778	1	285.5411	0	342.6204	
3.086	0	0.9218149	773.0278	1	285.5063	0	342.4669	
3.087	0	0.9218149	772.9778	1	285.4706	0	342.3122	
3.088	0	0.9161068	772.9278	1	285.4342	0	342.1546	
3.089	0	0.9161068	772.8778	1	285.3967	0	341.9957	
3.09	0	0.9102582	772.8278	1	285.3586	0	341.8341	
3.091	0	0.9102582	772.7778	1	285.3194	0	341.6709	
3.092	0	0.9042772	772.7278	1	285.2795	0	341.5052	
3.093	0	0.9042772	772.6779	1	285.2386	0	341.338	
3.094	0	0.8981713	772.6279	1	285.1969	0	341.1681	
3.095	0	0.8981713	772.5779	1	285.1542	0	340.9968	
3.096	0	0.8919479	772.5279	1	285.1107	0	340.8228	
3.097	0	0.8919479	772.4779	1	285.0662	0	340.6472	
3.098	0	0.8856142	772.4279	1	285.0209	0	340.4691	
3.099	0	0.8856142	772.3779	1	284.9745	0	340.2895	
3.1	0	0.879177	772.3279	1	284.9275	0	340.1072	
3.101	0	0.879177	772.278	1	284.8792	0	339.9235	
3.102	0	0.8726431	772.228	1	284.8302	0	339.7371	
3.103	0	0.8726431	772.178	1	284.7801	0	339.5492	
3.104	0	0.8660188	772.128	1	284.7292	0	339.3587	
3.105	0	0.8660188	772.078	1	284.6772	0	339.1667	
3.106	0	0.8593106	772.028	1	284.6244	0	338.9721	
3.107	0	0.8593106	771.978	1	284.5704	0	338.776	
3.108	0	0.8525242	771.928	1	284.5156	0	338.5771	
3.109	0	0.8525242	771.8781	1	284.4597	0	338.3768	
3.11	0	0.8456656	771.8281	1	284.403	0	338.1739	
3.111	0	0.8456656	771.7781	1	284.3452	0	337.9695	
3.112	0	0.8387402	771.7281	1	284.2865	0	337.7625	
3.113	0	0.8387402	771.6781	1	284.2267	0	337.5539	
3.114	0	0.8317537	771.6281	1	284.166	0	337.3427	
3.115	0	0.8317537	771.5781	1	284.1042	0	337.13	
3.116	0	0.8247111	771.5281	1	284.0414	0	336.9147	
3.117	0	0.8247111	771.4781	1	283.9776	0	336.6979	
3.118	0	0.8176175	771.4282	1	283.9129	0	336.4785	
3.119	0	0.8176175	771.3782	1	283.8469	0	336.2576	
3.12	0	0.8104777	771.3282	1	283.7802	0	336.034	
3.121	0	0.8104777	771.2782	1	283.7122	0	335.809	
3.122	0	0.8032966	771.2282	1	283.6434	0	335.5815	
3.123	0	0.8032966	771.1782	1	283.5734	0	335.3523	
3.124	0	0.7960784	771.1282	1	283.5025	0	335.1205	
3.125	0	0.7960784	771.0782	1	283.4304	0	334.8872	
3.126	0	0.7888277	771.0283	1	283.3574	0	334.6514	
3.127	0	0.7888277	770.9783	1	283.2833	0	334.414	
3.128	0	0.7815486	770.9283	1	283.2082	0	334.174	
3.129	0	0.7815486	770.8783	1	283.1319	0	333.9326	
3.13	0	0.774245	770.8283	1	283.0547	0	333.6886	
3.131	0	0.774245	770.7783	1	282.9764	0	333.443	
3.132	0	0.766921	770.7283	1	282.897	0	333.1949	
3.133	0	0.766921	770.6783	1	282.8166	0	332.9453	
3.134	0	0.7595804	770.6284	1	282.7351	0	332.6931	
3.135	0	0.7595804	770.5784	1	282.6525	0	332.4394	
3.136	0	0.7522265	770.5284	1	282.5689	0	332.1831	
3.137	0	0.7522265	770.4784	1	282.4842	0	331.9254	
3.138	0	0.7448629	770.4284	1	282.3985	0	331.665	
3.139	0	0.7448629	770.3784	1	282.3116	0	331.4032	
3.14	0	0.737493	770.3284	1	282.2238	0	331.1388	
3.141	0	0.737493	770.2784	1	282.1348	0	330.873	
3.142	0	0.73012	770.2285	1	282.0447	0	330.6046	
3.143	0	0.73012	770.1785	1	281.9536	0	330.3347	
3.144	0	0.7227469	770.1285	1	281.8614	0	330.0622	
3.145	0	0.7227469	770.0785	1	281.7681	0	329.7883	
3.146	0	0.7153767	770.0285	1	281.6737	0	329.5118	
3.147	0	0.7153767	769.9785	1	281.5783	0	329.2339	
3.148	0	0.7080121	769.9285	1	281.4818	0	328.9535	
3.149	0	0.7080121	769.8785	1	281.3842	0	328.6715	
3.15	0	0.7006561	769.8286	1	281.2851	0	328.387	
3.151	0	0.7006561	769.7786	1	281.1854	0	328.1011	
3.152	0	0.693311	769.7286	1	281.0847	0	327.8126	
3.153	0	0.693311	769.6786	1	280.9828	0	327.5228	
3.154	0	0.6859794	769.6286	1	280.8799	0	327.2303	
3.155	0	0.6859794	769.5786	1	280.7759	0	326.9365	
3.156	0	0.6786638	769.5286	1	280.6707	0	326.6401	
3.157	0	0.6786638	769.4786	1	280.5645	0	326.3423	
3.158	0	0.6713665	769.4286	1	280.4572	0	326.0419	
3.159	0	0.6713665	769.3787	1	280.3489	0	325.7402	
3.16	0	0.6640896	769.3287	1	280.2394	0	325.4359	
3.161	0	0.6640896	769.2787	1	280.1288	0	325.1303	
3.162	0	0.6568352	769.2287	1	280.0172	0	324.8221	
3.163	0	0.6568352	769.1787	1	279.9046	0	324.5125	
3.164	0	0.6496054	769.1287	1	279.7909	0	324.2004	
3.165	0	0.6496054	769.0787	1	279.676	0	323.887	
3.166	0	0.6424021	769.0287	1	279.5602	0	323.5711	
3.167	0	0.6424021	768.9788	1	279.4431	0	323.2538	
3.168	0	0.635227	768.9288	1	279.3252	0	322.9339	
3.169	0	0.635227	768.8788	1	279.206	0	322.6127	
3.17	0	0.6280819	768.8288	1	279.0859	0	322.2891	
3.171	0	0.6280819	768.7788	1	278.9647	0	321.964	
3.172	0	0.6209686	768.7288	1	278.8424	0	321.6365	
3.173	0	0.6209686	768.6788	1	278.7191	0	321.3078	
3.174	0	0.6138886	768.6288	1	278.5947	0	320.9764	
3.175	0	0.6138886	768.5789	1	278.4693	0	320.6438	
3.176	0	0.6068434	768.5289	1	278.3428	0	320.3087	
3.177	0	0.6068434	768.4789	1	278.2153	0	319.9723	
3.178	0	0.5998344	768.4289	1	278.0867	0	319.6334	
3.179	0	0.5998344	768.3789	1	277.9571	0	319.2932	
3.18	0	0.592863	768.3289	1	277.8264	0	318.9505	
3.181	0	0.592863	768.2789	1	277.6947	0	318.6067	
3.182	0	0.5859306	768.2289	1	277.562	0	318.2603	
3.183	0	0.5859306	768.179	1	277.4282	0	317.9126	
3.184	0	0.5790383	768.129	1	277.2935	0	317.5626	
3.185	0	0.5790383	768.079	1	277.1577	0	317.2112	
3.186	0	0.5721874	768.029	1	277.0208	0	316.8575	
3.187	0	0.5721874	767.979	1	276.8829	0	316.5024	
3.188	0	0.5653788	767.929	1	276.7441	0	316.1451	
3.189	0	0.5653788	767.879	1	276.6042	0	315.7863	
3.19	0	0.5586138	767.829	1	276.4634	0	315.4252	
3.191	0	0.5586138	767.7791	1	276.3215	0	315.063	
3.192	0	0.5518932	767.7291	1	276.1787	0	314.6982	
3.193	0	0.5518932	767.6791	1	276.0348	0	314.3323	
3.194	0	0.5452179	767.6291	1	275.89	0	313.964	
3.195	0	0.5452179	767.5791	1	275.7441	0	313.5945	
3.196	0	0.5385889	767.5291	1	275.5973	0	313.2226	
3.197	0	0.5385889	767.4791	1	275.4494	0	312.8495	
3.198	0	0.532007	767.4291	1	275.3007	0	312.4741	
3.199	0	0.532007	767.3792	1	275.1509	0	312.0974	
3.2	0	0.5254729	767.3292	1	275.0001	0	311.7186	
3.201	0	0.5254729	767.2792	1	274.8483	0	311.3385	
3.202	0	0.5189874	767.2292	1	274.6956	0	310.9563	
3.203	0	0.5189874	767.1792	1	274.5417	0	310.5729	
3.204	0	0.5125511	767.1292	1	274.3868	0	310.1874	
3.205	0	0.5125511	767.0792	1	274.2308	0	309.8008	
3.206	0	0.5061647	767.0292	1	274.0738	0	309.4121	
3.207	0	0.5061647	766.9792	1	273.9158	0	309.0222	
3.208	0	0.4998287	766.9293	1	273.7566	0	308.6304	
3.209	0	0.4998287	766.8793	1	273.5963	0	308.2375	
3.21	0	0.4935437	766.8293	1	273.435	0	307.8427	
3.211	0	0.4935437	766.7793	1	273.2726	0	307.4468	
3.212	0	0.4873101	766.7293	1	273.109	0	307.049	
3.213	0	0.4873101	766.6793	1	272.9443	0	306.6502	
3.214	0	0.4811285	766.6293	1	272.7784	0	306.2495	
3.215	0	0.4811285	766.5793	1	272.6115	0	305.8478	
3.216	0	0.4749992	766.5294	1	272.4433	0	305.4445	
3.217	0	0.4749992	766.4794	1	272.2742	0	305.04	
3.218	0	0.4689227	766.4294	1	272.1037	0	304.634	
3.219	0	0.4689227	766.3794	1	271.9321	0	304.2268	
3.22	0	0.4628992	766.3294	1	271.7593	0	303.8181	
3.221	0	0.4628992	766.2794	1	271.5854	0	303.4085	
3.222	0	0.4569291	766.2294	1	271.4101	0	302.9973	
3.223	0	0.4569291	766.1794	1	271.2338	0	302.5851	
3.224	0	0.4510126	766.1295	1	271.0561	0	302.1714	
3.225	0	0.4510126	766.0795	1	270.8774	0	301.7568	
3.226	0	0.44515	766.0295	1	270.6973	0	301.3409	
3.227	0	0.44515	765.9795	1	270.5161	0	300.9239	
3.228	0	0.4393415	765.9295	1	270.3335	0	300.5056	
3.229	0	0.4393415	765.8795	1	270.15	0	300.0864	
3.23	0	0.4335873	765.8295	1	269.9648	0	299.666	
3.231	0	0.4335873	765.7795	1	269.7787	0	299.2445	
3.232	0	0.4278875	765.7296	1	269.5911	0	298.822	
3.233	0	0.4278875	765.6796	1	269.4025	0	298.3984	
3.234	0	0.4222423	765.6296	1	269.2124	0	297.9739	
3.235	0	0.4222423	765.5796	1	269.0213	0	297.5483	
3.236	0	0.4166517	765.5296	1	268.8285	0	297.1218	
3.237	0	0.4166517	765.4796	1	268.6348	0	296.6943	
3.238	0	0.4111158	765.4296	1	268.4395	0	296.2659	
3.239	0	0.4111158	765.3796	1	268.2432	0	295.8365	
3.24	0	0.4056348	765.3297	1	268.0452	0	295.4063	
3.241	0	0.4056348	765.2797	1	267.8463	0	294.9752	
3.242	0	0.4002085	765.2297	1	267.6458	0	294.5432	
3.243	0	0.4002085	765.1797	1	267.4443	0	294.1104	
3.244	0	0.394837	765.1297	1	267.2411	0	293.6768	
3.245	0	0.394837	765.0797	1	267.037	0	293.2423	
3.246	0	0.3895203	765.0297	1	266.8311	0	292.8071	
3.247	0	0.3895203	764.9797	1	266.6244	0	292.3711	
3.248	0	0.3842583	764.9297	1	266.4158	0	291.9343	
3.249	0	0.3842583	764.8798	1	266.2064	0	291.4969	
3.25	0	0.379051	764.8298	1	265.9952	0	291.0587	
3.251	0	0.379051	764.7798	1	265.7831	0	290.6198	
3.252	0	0.3738983	764.7298	1	265.5692	0	290.1803	
3.253	0	0.3738983	764.6798	1	265.3544	0	289.74	
3.254	0	0.3688001	764.6298	1	265.1378	0	289.2992	
3.255	0	0.3688001	764.5798	1	264.9203	0	288.8577	
3.256	0	0.3637562	764.5298	1	264.7009	0	288.4157	
3.257	0	0.3637562	764.4799	1	264.4807	0	287.973	
3.258	0	0.3587666	764.4299	1	264.2587	0	287.5298	
3.259	0	0.3587666	764.3799	1	264.0358	0	287.0858	
3.26	0	0.3538311	764.3299	1	263.8111	0	286.6417	
3.261	0	0.3538311	764.2799	1	263.5855	0	286.1967	
3.262	0	0.3489495	764.2299	1	263.3579	0	285.7515	
3.263	0	0.3489495	764.1799	1	263.1295	0	285.3055	
3.264	0	0.3441216	764.1299	1	262.8992	0	284.8594	
3.265	0	0.3441216	764.08	1	262.6682	0	284.4125	
3.266	0	0.3393472	764.03	1	262.435	0	283.9655	
3.267	0	0.3393472	763.98	1	262.2013	0	283.5177	
3.268	0	0.3346262	763.93	1	261.9654	0	283.0698	
3.269	0	0.3346262	763.88	1	261.7289	0	282.6213	
3.27	0	0.3299582	763.83	1	261.4903	0	282.1727	
3.271	0	0.3299582	763.78	1	261.2511	0	281.7234	
3.272	0	0.3253432	763.73	1	261.0097	0	281.2742	
3.273	0	0.3253432	763.6801	1	260.7677	0	280.8242	
3.274	0	0.3207807	763.6301	1	260.5236	0	280.3743	
3.275	0	0.3207807	763.5801	1	260.2788	0	279.9237	
3.276	0	0.3162706	763.5301	1	260.032	0	279.4732	
3.277	0	0.3162706	763.4801	1	259.7845	0	279.0222	
3.278	0	0.3118126	763.4301	1	259.5349	0	278.5711	
3.279	0	0.3118126	763.3801	1	259.2847	0	278.1195	
3.28	0	0.3074065	763.3301	1	259.0324	0	277.6681	
3.281	0	0.3074065	763.2802	1	258.7794	0	277.216	
3.282	0	0.3030518	763.2302	1	258.5244	0	276.7643	
3.283	0	0.3030518	763.1802	1	258.2686	0	276.3119	
3.284	0	0.2987483	763.1302	1	258.0109	0	275.8597	
3.285	0	0.2987483	763.0802	1	257.7524	0	275.407	
3.286	0	0.2944959	763.0302	1	257.4919	0	274.9546	
3.287	0	0.2944959	762.9802	1	257.2308	0	274.5016	
3.288	0	0.2902939	762.9302	1	256.9676	0	274.0489	
3.289	0	0.2902939	762.8802	1	256.7038	0	273.5958	
3.29	0	0.2861423	762.8303	1	256.438	0	273.143	
3.291	0	0.2861423	762.7803	1	256.1717	0	272.6898	
3.292	0	0.2820406	762.7303	1	255.9036	0	272.237	
3.293	0	0.2820406	762.6803	1	255.6349	0	271.7838	
3.294	0	0.2779885	762.6303	1	255.3647	0	271.331	
3.295	0	0.2779885	762.5803	1	255.0939	0	270.8779	
3.296	0	0.2739857	762.5303	1	254.8218	0	270.4254	
3.297	0	0.2739857	762.4803	1	254.5491	0	269.9725	
3.298	0	0.2700318	762.4304	1	254.2751	0	269.5203	
3.299	0	0.2700318	762.3804	1	254.0006	0	269.0677	
3.3	0	0.2661265	762.3304	1	253.7251	0	268.6158	
3.301	0	0.2661265	762.2804	1	253.449	0	268.1637	
3.302	0	0.2622693	762.2304	1	253.172	0	267.7124	
3.303	0	0.2622693	762.1804	1	252.8945	0	267.2608	
3.304	0	0.2584601	762.1304	1	252.6161	0	266.8101	
3.305	0	0.2584601	762.0804	1	252.3374	0	266.3591	
3.306	0	0.2546982	762.0305	1	252.058	0	265.9092	
3.307	0	0.2546982	761.9805	1	251.7781	0	265.4589	
3.308	0	0.2509835	761.9305	1	251.4977	0	265.0098	
3.309	0	0.2509835	761.8805	1	251.2169	0	264.5603	
3.31	0	0.2473155	761.8305	1	250.9357	0	264.1121	
3.311	0	0.2473155	761.7805	1	250.654	0	263.6636	
3.312	0	0.2436937	761.7305	1	250.3721	0	263.2164	
3.313	0	0.2436937	761.6805	1	250.0898	0	262.7689	
3.314	0	0.240118	761.6306	1	249.8073	0	262.3228	
3.315	0	0.240118	761.5806	1	249.5244	0	261.8765	
3.316	0	0.2365878	761.5306	1	249.2416	0	261.4315	
3.317	0	0.2365878	761.4806	1	248.9583	0	260.9864	
3.318	0	0.2331027	761.4306	1	248.6751	0	260.5429	
3.319	0	0.2331027	761.3806	1	248.3916	0	260.0991	
3.32	0	0.2296624	761.3306	1	248.1082	0	259.6569	
3.321	0	0.2296624	761.2806	1	247.8246	0	259.2144	
3.322	0	0.2262665	761.2307	1	247.5412	0	258.7737	
3.323	0	0.2262665	761.1807	1	247.2575	0	258.3328	
3.324	0	0.2229146	761.1307	1	246.9742	0	257.8937	
3.325	0	0.2229146	761.0807	1	246.6906	0	257.4544	
3.326	0	0.2196062	761.0307	1	246.4074	0	257.0169	
3.327	0	0.2196062	760.9807	1	246.124	0	256.5792	
3.328	0	0.216341	760.9307	1	245.8412	0	256.1434	
3.329	0	0.216341	760.8807	1	245.5581	0	255.7076	
3.33	0	0.2131186	760.8307	1	245.2757	0	255.2736	
3.331	0	0.2131186	760.7808	1	244.9929	0	254.8395	
3.332	0	0.2099385	760.7308	1	244.711	0	254.4075	
3.333	0	0.2099385	760.6808	1	244.4288	0	253.9754	
3.334	0	0.2068004	760.6308	1	244.1475	0	253.5453	
3.335	0	0.2068004	760.5808	1	243.8658	0	253.1152	
3.336	0	0.2037038	760.5308	1	243.5852	0	252.6871	
3.337	0	0.2037038	760.4808	1	243.3043	0	252.259	
3.338	0	0.2006484	760.4308	1	243.0244	0	251.8332	
3.339	0	0.2006484	760.3809	1	242.7443	0	251.4072	
3.34	0	0.1976337	760.3309	1	242.4652	0	250.9835	
3.341	0	0.1976337	760.2809	1	242.1859	0	250.5598	
3.342	0	0.1946593	760.2309	1	241.9079	0	250.1384	
3.343	0	0.1946593	760.1809	1	241.6295	0	249.7169	
3.344	0	0.1917249	760.1309	1	241.3525	0	249.2978	
3.345	0	0.1917249	760.0809	1	241.0752	0	248.8787	
3.346	0	0.18883	760.0309	1	240.7992	0	248.462	
3.347	0	0.18883	759.981	1	240.523	0	248.0453	
3.348	0	0.1859741	759.931	1	240.2482	0	247.631	
3.349	0	0.1859741	759.881	1	239.9732	0	247.2168	
3.35	0	0.183157	759.831	1	239.6996	0	246.8051	
3.351	0	0.183157	759.781	1	239.4258	0	246.3934	
3.352	0	0.1803782	759.731	1	239.1535	0	245.9843	
3.353	0	0.1803782	759.681	1	238.881	0	245.5751	
3.354	0	0.1776372	759.631	1	238.61	0	245.1687	
3.355	0	0.1776372	759.5811	1	238.339	0	244.7622	
3.356	0	0.1749338	759.5311	1	238.0694	0	244.3584	
3.357	0	0.1749338	759.4811	1	237.7997	0	243.9546	
3.358	0	0.1722674	759.4311	1	237.5317	0	243.5535	
3.359	0	0.1722674	759.3811	1	237.2634	0	243.1525	
3.36	0	0.1696378	759.3311	1	236.9969	0	242.7542	
3.361	0	0.1696378	759.2811	1	236.7302	0	242.3559	
3.362	0	0.1670444	759.2311	1	236.4653	0	241.9605	
3.363	0	0.1670444	759.1812	1	236.2002	0	241.565	
3.364	0	0.1644868	759.1312	1	235.9368	0	241.1725	
3.365	0	0.1644868	759.0812	1	235.6734	0	240.78	
3.366	0	0.1619648	759.0312	1	235.4117	0	240.3903	
3.367	0	0.1619648	758.9812	1	235.1499	0	240.0007	
3.368	0	0.1594779	758.9312	1	234.8899	0	239.614	
3.369	0	0.1594779	758.8812	1	234.6299	0	239.2274	
3.37	0	0.1570256	758.8312	1	234.3716	0	238.8437	
3.371	0	0.1570256	758.7813	1	234.1133	0	238.46	
3.372	0	0.1546076	758.7313	1	233.8569	0	238.0793	
3.373	0	0.1546076	758.6813	1	233.6004	0	237.6988	
3.374	0	0.1522236	758.6313	1	233.3458	0	237.3212	
3.375	0	0.1522236	758.5813	1	233.0911	0	236.9436	
3.376	0	0.149873	758.5313	1	232.8383	0	236.5692	
3.377	0	0.149873	758.4813	1	232.5855	0	236.1947	
3.378	0	0.1475556	758.4313	1	232.3346	0	235.8233	
3.379	0	0.1475556	758.3813	1	232.0837	0	235.4521	
3.38	0	0.145271	758.3314	1	231.8347	0	235.0838	
3.381	0	0.145271	758.2814	1	231.5858	0	234.7157	
3.382	0	0.1430187	758.2314	1	231.3387	0	234.3507	
3.383	0	0.1430187	758.1814	1	231.0917	0	233.9857	
3.384	0	0.1407984	758.1314	1	230.8467	0	233.6239	
3.385	0	0.1407984	758.0814	1	230.6016	0	233.2622	
3.386	0	0.1386097	758.0314	1	230.3586	0	232.9036	
3.387	0	0.1386097	757.9814	1	230.1155	0	232.5451	
3.388	0	0.1364522	757.9315	1	229.8745	0	232.1897	
3.389	0	0.1364522	757.8815	1	229.6334	0	231.8345	
3.39	0	0.1343256	757.8315	1	229.3944	0	231.4825	
3.391	0	0.1343256	757.7815	1	229.1554	0	231.1305	
3.392	0	0.1322294	757.7315	1	228.9185	0	230.7817	
3.393	0	0.1322294	757.6815	1	228.6815	0	230.433	
3.394	0	0.1301634	757.6315	1	228.4467	0	230.0875	
3.395	0	0.1301634	757.5815	1	228.2118	0	229.7422	
3.396	0	0.1281272	757.5316	1	227.979	0	229.4	
3.397	0	0.1281272	757.4816	1	227.7463	0	229.058	
3.398	0	0.1261203	757.4316	1	227.5156	0	228.7191	
3.399	0	0.1261203	757.3816	1	227.2849	0	228.3804	
3.4	0	0.1241424	757.3316	1	227.0564	0	228.0449	
3.401	0	0.1241424	757.2816	1	226.8278	0	227.7095	
3.402	0	0.1221932	757.2316	1	226.6014	0	227.3774	
3.403	0	0.1221932	757.1816	1	226.3749	0	227.0454	
3.404	0	0.1202723	757.1317	1	226.1507	0	226.7166	
3.405	0	0.1202723	757.0817	1	225.9264	0	226.388	
3.406	0	0.1183794	757.0317	1	225.7042	0	226.0625	
3.407	0	0.1183794	756.9817	1	225.482	0	225.7373	
3.408	0	0.1165141	756.9317	1	225.2621	0	225.4152	
3.409	0	0.1165141	756.8817	1	225.0421	0	225.0934	
3.41	0	0.114676	756.8317	1	224.8242	0	224.7746	
3.411	0	0.114676	756.7817	1	224.6064	0	224.4561	
3.412	0	0.1128649	756.7318	1	224.3906	0	224.1408	
3.413	0	0.1128649	756.6818	1	224.175	0	223.8257	
3.414	0	0.1110803	756.6318	1	223.9614	0	223.5138	
3.415	0	0.1110803	756.5818	1	223.7479	0	223.202	
3.416	0	0.109322	756.5318	1	223.5366	0	222.8935	
3.417	0	0.109322	756.4818	1	223.3252	0	222.5851	
3.418	0	0.1075896	756.4318	1	223.116	0	222.28	
3.419	0	0.1075896	756.3818	1	222.9068	0	221.9751	
3.42	0	0.1058827	756.3318	1	222.6998	0	221.6733	
3.421	0	0.1058827	756.2819	1	222.4927	0	221.3716	
3.422	0	0.1042011	756.2319	1	222.2879	0	221.0733	
3.423	0	0.1042011	756.1819	1	222.083	0	220.7751	
3.424	0	0.1025444	756.1319	1	221.8803	0	220.48	
3.425	0	0.1025444	756.0819	1	221.6777	0	220.1852	
3.426	0	0.1009122	756.0319	1	221.4771	0	219.8936	
3.427	0	0.1009122	755.9819	1	221.2766	0	219.6021	
3.428	0	0.09930439	755.9319	1	221.0782	0	219.3138	
3.429	0	0.09930439	755.882	1	220.8798	0	219.0257	
3.43	0	0.09772049	755.832	1	220.6836	0	218.7408	
3.431	0	0.09772049	755.782	1	220.4874	0	218.4561	
3.432	0	0.09616022	755.732	1	220.2933	0	218.1745	
3.433	0	0.09616022	755.682	1	220.0993	0	217.8931	
3.434	0	0.09462328	755.632	1	219.9073	0	217.6149	
3.435	0	0.09462328	755.582	1	219.7155	0	217.3369	
3.436	0	0.09310935	755.532	1	219.5257	0	217.062	
3.437	0	0.09310935	755.4821	1	219.3359	0	216.7873	
3.438	0	0.09161812	755.4321	1	219.1482	0	216.5157	
3.439	0	0.09161812	755.3821	1	218.9606	0	216.2443	
3.44	0	0.09014931	755.3321	1	218.7751	0	215.9761	
3.441	0	0.09014931	755.2821	1	218.5896	0	215.708	
3.442	0	0.08870259	755.2321	1	218.4062	0	215.4431	
3.443	0	0.08870259	755.1821	1	218.2228	0	215.1784	
3.444	0	0.08727768	755.1321	1	218.0415	0	214.9167	
3.445	0	0.08727768	755.0822	1	217.8602	0	214.6552	
3.446	0	0.08587429	755.0322	1	217.681	0	214.3969	
3.447	0	0.08587429	754.9822	1	217.5018	0	214.1387	
3.448	0	0.08449212	754.9322	1	217.3247	0	213.8836	
3.449	0	0.08449212	754.8822	1	217.1476	0	213.6287	
3.45	0	0.0831309	754.8322	1	216.9725	0	213.3769	
3.451	0	0.0831309	754.7822	1	216.7976	0	213.1252	
3.452	0	0.08179032	754.7322	1	216.6246	0	212.8766	
3.453	0	0.08179032	754.6823	1	216.4517	0	212.6281	
3.454	0	0.08047011	754.6323	1	216.2808	0	212.3828	
3.455	0	0.08047011	754.5823	1	216.1099	0	212.1376	
3.456	0	0.07917	754.5323	1	215.941	0	211.8955	
3.457	0	0.07917	754.4823	1	215.7722	0	211.6535	
3.458	0	0.0778897	754.4323	1	215.6054	0	211.4145	
3.459	0	0.0778897	754.3823	1	215.4386	0	211.1757	
3.46	0	0.07662895	754.3323	1	215.2738	0	210.9399	
3.461	0	0.07662895	754.2823	1	215.1091	0	210.7043	
3.462	0	0.07538746	754.2324	1	214.9463	0	210.4717	
3.463	0	0.07538746	754.1824	1	214.7836	0	210.2392	
3.464	0	0.07416499	754.1324	1	214.6228	0	210.0098	
3.465	0	0.07416499	754.0824	1	214.462	0	209.7804	
3.466	0	0.07296126	754.0324	1	214.3033	0	209.5541	
3.467	0	0.07296126	753.9824	1	214.1445	0	209.3279	
3.468	0	0.07177602	753.9324	1	213.9877	0	209.1047	
3.469	0	0.07177602	753.8824	1	213.8309	0	208.8816	
3.47	0	0.070609	753.8325	1	213.676	0	208.6615	
3.471	0	0.070609	753.7825	1	213.5212	0	208.4415	
3.472	0	0.06945995	753.7325	1	213.3683	0	208.2244	
3.473	0	0.06945995	753.6825	1	213.2154	0	208.0075	
3.474	0	0.06832862	753.6325	1	213.0645	0	207.7935	
3.475	0	0.06832862	753.5825	1	212.9135	0	207.5796	
3.476	0	0.06721476	753.5325	1	212.7645	0	207.3686	
3.477	0	0.06721476	753.4825	1	212.6155	0	207.1578	
3.478	0	0.06611812	753.4326	1	212.4683	0	206.9499	
3.479	0	0.06611812	753.3826	1	212.3212	0	206.7421	
3.48	0	0.06503846	753.3326	1	212.176	0	206.5371	
3.481	0	0.06503846	753.2826	1	212.0307	0	206.3322	
3.482	0	0.06397554	753.2326	1	211.8874	0	206.1303	
3.483	0	0.06397554	753.1826	1	211.744	0	205.9285	
3.484	0	0.06292912	753.1326	1	211.6025	0	205.7294	
3.485	0	0.06292912	753.0826	1	211.461	0	205.5305	
3.486	0	0.06189898	753.0327	1	211.3214	0	205.3345	
3.487	0	0.06189898	752.9827	1	211.1817	0	205.1385	
3.488	0	0.06088486	752.9327	1	211.0439	0	204.9453	
3.489	0	0.06088486	752.8827	1	210.9061	0	204.7523	
3.49	0	0.05988654	752.8327	1	210.7701	0	204.5621	
3.491	0	0.05988654	752.7827	1	210.6341	0	204.3719	
3.492	0	0.05890381	752.7327	1	210.4998	0	204.1846	
3.493	0	0.05890381	752.6827	1	210.3657	0	203.9973	
3.494	0	0.05793644	752.6328	1	210.2333	0	203.8128	
3.495	0	0.05793644	752.5828	1	210.1009	0	203.6283	
3.496	0	0.05698419	752.5328	1	209.9702	0	203.4467	
3.497	0	0.05698419	752.4828	1	209.8396	0	203.2651	
3.498	0	0.05604686	752.4328	1	209.7107	0	203.0862	
3.499	0	0.05604686	752.3828	1	209.5818	0	202.9074	
3.5	0	0.05512423	752.3328	1	209.4547	0	202.7314	
3.501	0	0.05512423	752.2828	1	209.3275	0	202.5554	
3.502	0	0.05421609	752.2328	1	209.2021	0	202.3821	
3.503	0	0.05421609	752.1829	1	209.0767	0	202.2089	
3.504	0	0.05332222	752.1329	1	208.953	0	202.0383	
3.505	0	0.05332222	752.0829	1	208.8293	0	201.8678	
3.506	0	0.05244242	752.0329	1	208.7073	0	201.7	
3.507	0	0.05244242	751.9829	1	208.5853	0	201.5323	
3.508	0	0.05157648	751.9329	1	208.4649	0	201.3672	
3.509	0	0.05157648	751.8829	1	208.3446	0	201.2021	
