Time	Contact	Eat	Energy	Hungry	LeftOdor	OS	RightOdor	
15.41	0	0	4.175284	1	44.07167	0	45.34651	
15.411	0	0	4.125284	1	44.02545	0	45.30189	
15.412	0	0	4.075284	1	43.9793	0	45.25731	
15.413	0	0	4.025284	1	43.9332	0	45.21277	
15.414	0	0	3.975284	1	43.88717	0	45.16828	
15.415	0	0	3.925284	1	43.84118	0	45.12384	
15.416	0	0	3.875284	1	43.79527	0	45.07944	
15.417	0	0	3.825284	1	43.74941	0	45.03508	
15.418	0	0	3.775284	1	43.70362	0	44.99078	
15.419	0	0	3.725284	1	43.65789	0	44.94651	
15.42	0	0	3.675284	1	43.61223	0	44.90231	
15.421	0	0	3.625284	1	43.56662	0	44.85814	
15.422	0	0	3.575284	1	43.52108	0	44.81402	
15.423	0	0	3.525284	1	43.47559	0	44.76995	
15.424	0	0	3.475284	1	43.43017	0	44.72592	
15.425	0	0	3.425284	1	43.3848	0	44.68193	
15.426	0	0	3.375284	1	43.33949	0	44.63799	
15.427	0	0	3.325284	1	43.29425	0	44.5941	
15.428	0	0	3.275285	1	43.24908	0	44.55027	
15.429	0	0	3.225285	1	43.20395	0	44.50647	
15.43	0	0	3.175285	1	43.1589	0	44.46272	
15.431	0	0	3.125285	1	43.11389	0	44.41901	
15.432	0	0	3.075285	1	43.06896	0	44.37536	
15.433	0	0	3.025285	1	43.02407	0	44.33174	
15.434	0	0	2.975285	1	42.97927	0	44.28818	
15.435	0	0	2.925285	1	42.9345	0	44.24466	
15.436	0	0	2.875285	1	42.88982	0	44.20119	
15.437	0	0	2.825285	1	42.84517	0	44.15776	
15.438	0	0	2.775285	1	42.80061	0	44.1144	
15.439	0	0	2.725285	1	42.75608	0	44.07106	
15.44	0	0	2.675285	1	42.71162	0	44.02777	
15.441	0	0	2.625285	1	42.66724	0	43.98454	
15.442	0	0	2.575285	1	42.6229	0	43.94134	
15.443	0	0	2.525285	1	42.57861	0	43.89819	
15.444	0	0	2.475285	1	42.53441	0	43.8551	
15.445	0	0	2.425285	1	42.49025	0	43.81205	
15.446	0	0	2.375285	1	42.44617	0	43.76906	
15.447	0	0	2.325285	1	42.40211	0	43.72609	
15.448	0	0	2.275285	1	42.35815	0	43.68318	
15.449	0	0	2.225286	1	42.31423	0	43.64031	
15.45	0	0	2.175286	1	42.27038	0	43.5975	
15.451	0	0	2.125286	1	42.22657	0	43.55472	
15.452	0	0	2.075286	1	42.18285	0	43.512	
15.453	0	0	2.025286	1	42.13916	0	43.46933	
15.454	0	0	1.975286	1	42.09555	0	43.4267	
15.455	0	0	1.925286	1	42.05199	0	43.38411	
15.456	0	0	1.875286	1	42.00849	0	43.34157	
15.457	0	0	1.825286	1	41.96505	0	43.2991	
15.458	0	0	1.775286	1	41.92168	0	43.25665	
15.459	0	0	1.725286	1	41.87835	0	43.21425	
15.46	0	0	1.675286	1	41.83509	0	43.1719	
15.461	0	0	1.625286	1	41.79189	0	43.12961	
15.462	0	0	1.575286	1	41.74876	0	43.08736	
15.463	0	0	1.525286	1	41.70566	0	43.04515	
15.464	0	0	1.475286	1	41.66264	0	43.00299	
15.465	0	0	1.425286	1	41.61967	0	42.96088	
15.466	0	0	1.375286	1	41.57676	0	42.91882	
15.467	0	0	1.325286	1	41.53391	0	42.8768	
15.468	0	0	1.275286	1	41.49113	0	42.83483	
15.469	0	0	1.225286	1	41.44839	0	42.7929	
15.47	0	0	1.175287	1	41.40572	0	42.75102	
15.471	0	0	1.125287	1	41.3631	0	42.70919	
15.472	0	0	1.075287	1	41.32055	0	42.66742	
15.473	0	0	1.025287	1	41.27805	0	42.62568	
15.474	0	0	0.9752867	1	41.23561	0	42.584	
15.475	0	0	0.9252867	1	41.19323	0	42.54235	
15.476	0	0	0.8752866	1	41.15091	0	42.50075	
15.477	0	0	0.8252866	1	41.10863	0	42.45921	
15.478	0	0	0.7752866	1	41.06644	0	42.41771	
15.479	0	0	0.7252866	1	41.02428	0	42.37624	
15.48	0	0	0.6752866	1	40.9822	0	42.33484	
15.481	0	0	0.6252866	1	40.94016	0	42.29348	
15.482	0	0	0.5752866	1	40.89818	0	42.25217	
15.483	0	0	0.5252866	1	40.85627	0	42.21091	
15.484	0	0	0.4752865	1	40.8144	0	42.1697	
15.485	0	0	0.4252865	1	40.77261	0	42.12852	
15.486	0	0	0.3752865	1	40.73087	0	42.0874	
15.487	0	0	0.3252865	1	40.68917	0	42.04632	
15.488	0	0	0.2752865	1	40.64755	0	42.00529	
15.489	0	0	0.2252865	1	40.60596	0	41.9643	
15.49	0	0	0.1752865	1	40.56446	0	41.92338	
15.491	0	0	0.1252865	1	40.523	0	41.88248	
15.492	0	0	0.07528651	1	40.48161	0	41.84164	
15.493	0	0	0.02528651	1	40.44025	0	41.80085	
15.494	0	0	0	1	40.39897	0	41.76009	
15.495	0	0	0	1	40.35774	0	41.71939	
15.496	0	0	0	1	40.3163	0	41.67899	
15.497	0	0	0	1	40.27489	0	41.63863	
15.498	0	0	0	1	40.23356	0	41.59832	
15.499	0	0	0	1	40.1923	0	41.55805	
15.5	0	0	0	1	40.15107	0	41.51784	
15.501	0	0	0	1	40.10991	0	41.47767	
15.502	0	0	0	1	40.06879	0	41.43754	
15.503	0	0	0	1	40.02774	0	41.39747	
15.504	0	0	0	1	39.98674	0	41.35744	
15.505	0	0	0	1	39.94579	0	41.31746	
15.506	0	0	0	1	39.90491	0	41.27754	
15.507	0	0	0	1	39.86408	0	41.23764	
15.508	0	0	0	1	39.8233	0	41.1978	
15.509	0	0	0	1	39.78258	0	41.15801	
15.51	0	0	0	1	39.74192	0	41.11827	
15.511	0	0	0	1	39.70131	0	41.07856	
15.512	0	0	0	1	39.66076	0	41.03892	
15.513	0	0	0	1	39.62025	0	40.99931	
15.514	0	0	0	1	39.57981	0	40.95975	
15.515	0	0	0	1	39.53941	0	40.92024	
15.516	0	0	0	1	39.49908	0	40.88078	
15.517	0	0	0	1	39.45881	0	40.84137	
15.518	0	0	0	1	39.41858	0	40.802	
15.519	0	0	0	1	39.37841	0	40.76268	
15.52	0	0	0	1	39.33829	0	40.7234	
15.521	0	0	0	1	39.29824	0	40.68418	
15.522	0	0	0	1	39.25822	0	40.645	
15.523	0	0	0	1	39.21828	0	40.60587	
15.524	0	0	0	1	39.17839	0	40.56678	
15.525	0	0	0	1	39.13854	0	40.52774	
15.526	0	0	0	1	39.09875	0	40.48875	
15.527	0	0	0	1	39.05901	0	40.4498	
15.528	0	0	0	1	39.01933	0	40.4109	
15.529	0	0	0	1	38.97971	0	40.37206	
15.53	0	0	0	1	38.94014	0	40.33326	
15.531	0	0	0	1	38.90062	0	40.29448	
15.532	0	0	0	1	38.86115	0	40.25578	
15.533	0	0	0	1	38.82174	0	40.21711	
15.534	0	0	0	1	38.78239	0	40.1785	
15.535	0	0	0	1	38.74308	0	40.13992	
15.536	0	0	0	1	38.70384	0	40.1014	
15.537	0	0	0	1	38.66463	0	40.06291	
15.538	0	0	0	1	38.62549	0	40.02448	
15.539	0	0	0	1	38.5864	0	39.98609	
15.54	0	0	0	1	38.54737	0	39.94776	
15.541	0	0	0	1	38.50838	0	39.90947	
15.542	0	0	0	1	38.46946	0	39.87122	
15.543	0	0	0	1	38.43058	0	39.83302	
15.544	0	0	0	1	38.39176	0	39.79486	
15.545	0	0	0	1	38.35299	0	39.75675	
15.546	0	0	0	1	38.31427	0	39.71869	
15.547	0	0	0	1	38.27561	0	39.68067	
15.548	0	0	0	1	38.237	0	39.6427	
15.549	0	0	0	1	38.19844	0	39.60477	
15.55	0	0	0	1	38.15993	0	39.5669	
15.551	0	0	0	1	38.12148	0	39.52906	
15.552	0	0	0	1	38.08309	0	39.49129	
15.553	0	0	0	1	38.04474	0	39.45354	
15.554	0	0	0	1	38.00645	0	39.41586	
15.555	0	0	0	1	37.9682	0	39.3782	
15.556	0	0	0	1	37.93002	0	39.3406	
15.557	0	0	0	1	37.89187	0	39.30304	
15.558	0	0	0	1	37.85379	0	39.26553	
15.559	0	0	0	1	37.81575	0	39.22806	
15.56	0	0	0	1	37.77777	0	39.19064	
15.561	0	0	0	1	37.73985	0	39.15327	
15.562	0	0	0	1	37.70197	0	39.11594	
15.563	0	0	0	1	37.66414	0	39.07866	
15.564	0	0	0	1	37.62638	0	39.04142	
15.565	0	0	0	1	37.58865	0	39.00422	
15.566	0	0	0	1	37.55098	0	38.96708	
15.567	0	0	0	1	37.51336	0	38.92998	
15.568	0	0	0	1	37.4758	0	38.89292	
15.569	0	0	0	1	37.43829	0	38.85591	
15.57	0	0	0	1	37.40082	0	38.81895	
15.571	0	0	0	1	37.36341	0	38.78202	
15.572	0	0	0	1	37.32605	0	38.74515	
15.573	0	0	0	1	37.28875	0	38.70834	
15.574	0	0	0	1	37.25152	0	38.67156	
15.575	0	0	0	1	37.21435	0	38.63487	
15.576	0	0	0	1	37.17724	0	38.59822	
15.577	0	0	0	1	37.14022	0	38.56165	
15.578	0	0	0	1	37.10325	0	38.52513	
15.579	0	0	0	1	37.06638	0	38.4887	
15.58	0	0	0	1	37.02956	0	38.45232	
15.581	0	0	0	1	36.99286	0	38.41603	
15.582	0	0	0	1	36.9562	0	38.37981	
15.583	0	0	0	1	36.91967	0	38.3437	
15.584	0	0	0	1	36.88319	0	38.30762	
15.585	0	0	0	1	36.84684	0	38.27167	
15.586	0	0	0	1	36.81054	0	38.23577	
15.587	0	0	0	1	36.77437	0	38.19999	
15.588	0	0	0	1	36.73826	0	38.16427	
15.589	0	0	0	1	36.7023	0	38.1287	
15.59	0	0	0	1	36.66639	0	38.09315	
15.591	0	0	0	1	36.63063	0	38.05777	
15.592	0	0	0	1	36.59493	0	38.02242	
15.593	0	0	0	1	36.55938	0	37.98724	
15.594	0	0	0	1	36.5239	0	37.95209	
15.595	0	0	0	1	36.48857	0	37.91712	
15.596	0	0	0	1	36.45331	0	37.88218	
15.597	0	0	0	1	36.41822	0	37.84742	
15.598	0	0	0	1	36.38317	0	37.81271	
15.599	0	0	0	1	36.34832	0	37.77818	
15.6	0	0	0	1	36.31351	0	37.74368	
15.601	0	0	0	1	36.2789	0	37.70937	
15.602	0	0	0	1	36.24433	0	37.6751	
15.603	0	0	0	1	36.20996	0	37.64103	
15.604	0	0	0	1	36.17564	0	37.607	
15.605	0	0	0	1	36.14152	0	37.57317	
15.606	0	0	0	1	36.10744	0	37.53937	
15.607	0	0	0	1	36.07358	0	37.50578	
15.608	0	0	0	1	36.03976	0	37.47223	
15.609	0	0	0	1	36.00616	0	37.4389	
15.61	0	0	0	1	35.97261	0	37.40561	
15.611	0	0	0	1	35.93927	0	37.37252	
15.612	0	0	0	1	35.90598	0	37.33949	
15.613	0	0	0	1	35.87291	0	37.30666	
15.614	0	0	0	1	35.83989	0	37.27387	
15.615	0	0	0	1	35.80709	0	37.2413	
15.616	0	0	0	1	35.77435	0	37.20879	
15.617	0	0	0	1	35.74183	0	37.17649	
15.618	0	0	0	1	35.70936	0	37.14423	
15.619	0	0	0	1	35.67712	0	37.11221	
15.62	0	0	0	1	35.64492	0	37.08022	
15.621	0	0	0	1	35.61296	0	37.04846	
15.622	0	0	0	1	35.58105	0	37.01675	
15.623	0	0	0	1	35.54938	0	36.98527	
15.624	0	0	0	1	35.51775	0	36.95383	
15.625	0	0	0	1	35.48637	0	36.92263	
15.626	0	0	0	1	35.45503	0	36.89147	
15.627	0	0	0	1	35.42394	0	36.86055	
15.628	0	0	0	1	35.39288	0	36.82967	
15.629	0	0	0	1	35.36209	0	36.79904	
15.63	0	0	0	1	35.33133	0	36.76844	
15.631	0	0	0	1	35.30082	0	36.73809	
15.632	0	0	0	1	35.27036	0	36.70778	
15.633	0	0	0	1	35.24014	0	36.67771	
15.634	0	0	0	1	35.20996	0	36.64768	
15.635	0	0	0	1	35.18004	0	36.6179	
15.636	0	0	0	1	35.15016	0	36.58815	
15.637	0	0	0	1	35.12056	0	36.55869	
15.638	0	0	0	1	35.09098	0	36.52923	
15.639	0	0	0	1	35.06171	0	36.50008	
15.64	0	0	0	1	35.03245	0	36.47094	
15.641	0	0	0	1	35.00348	0	36.4421	
15.642	0	0	0	1	34.97456	0	36.41328	
15.643	0	0	0	1	34.94592	0	36.38476	
15.644	0	0	0	1	34.91734	0	36.35627	
15.645	0	0	0	1	34.88905	0	36.32809	
15.646	0	0	0	1	34.86079	0	36.29993	
15.647	0	0	0	1	34.83285	0	36.27208	
15.648	0	0	0	1	34.80494	0	36.24426	
15.649	0	0	0	1	34.77736	0	36.21677	
15.65	0	0	0	1	34.7498	0	36.1893	
15.651	0	0	0	1	34.72257	0	36.16215	
15.652	0	0	0	1	34.69537	0	36.13503	
15.653	0	0	0	1	34.66852	0	36.10825	
15.654	0	0	0	1	34.64169	0	36.08149	
15.655	0	0	0	1	34.6152	0	36.05506	
15.656	0	0	0	1	34.58874	0	36.02868	
15.657	0	0	0	1	34.56263	0	36.00262	
15.658	0	0	0	1	34.53654	0	35.97659	
15.659	0	0	0	1	34.51081	0	35.95091	
15.66	0	0	0	1	34.4851	0	35.92526	
15.661	0	0	0	1	34.45976	0	35.89996	
15.662	0	0	0	1	34.43443	0	35.87469	
15.663	0	0	0	1	34.40948	0	35.84977	
15.664	0	0	0	1	34.38454	0	35.82488	
15.665	0	0	0	1	34.35997	0	35.80035	
15.666	0	0	0	1	34.33543	0	35.77584	
15.667	0	0	0	1	34.31125	0	35.7517	
15.668	0	0	0	1	34.28711	0	35.72759	
15.669	0	0	0	1	34.26334	0	35.70385	
15.67	0	0	0	1	34.23958	0	35.68012	
15.671	0	0	0	1	34.21621	0	35.65677	
15.672	0	0	0	1	34.19286	0	35.63345	
15.673	0	0	0	1	34.16989	0	35.61049	
15.674	0	0	0	1	34.14694	0	35.58756	
15.675	0	0	0	1	34.12437	0	35.56501	
15.676	0	0	0	1	34.10183	0	35.54248	
15.677	0	0	0	1	34.07967	0	35.52034	
15.678	0	0	0	1	34.05754	0	35.49821	
15.679	0	0	0	1	34.0358	0	35.47648	
15.68	0	0	0	1	34.01406	0	35.45476	
15.681	0	0	0	1	33.99273	0	35.43342	
15.682	0	0	0	1	33.97141	0	35.41211	
15.683	0	0	0	1	33.95049	0	35.39119	
15.684	0	0	0	1	33.92958	0	35.37028	
15.685	0	0	0	1	33.90907	0	35.34977	
15.686	0	0	0	1	33.88857	0	35.32927	
15.687	0	0	0	1	33.86848	0	35.30917	
15.688	0	0	0	1	33.8484	0	35.28909	
15.689	0	0	0	1	33.82872	0	35.26939	
15.69	0	0	0	1	33.80906	0	35.24973	
15.691	0	0	0	1	33.78979	0	35.23046	
15.692	0	0	0	1	33.77053	0	35.21119	
15.693	0	0	0	1	33.75169	0	35.19233	
15.694	0	0	0	1	33.73286	0	35.17349	
15.695	0	0	0	1	33.71442	0	35.15504	
15.696	0	0	0	1	33.696	0	35.1366	
15.697	0	0	0	1	33.67799	0	35.11857	
15.698	0	0	0	1	33.65998	0	35.10056	
15.699	0	0	0	1	33.64239	0	35.08294	
15.7	0	0	0	1	33.6248	0	35.06534	
15.701	0	0	0	1	33.60762	0	35.04813	
15.702	0	0	0	1	33.59045	0	35.03095	
15.703	0	0	0	1	33.57368	0	35.01416	
15.704	0	0	0	1	33.55693	0	34.99739	
15.705	0	0	0	1	33.54058	0	34.98101	
15.706	0	0	0	1	33.52424	0	34.96465	
15.707	0	0	0	1	33.5083	0	34.9487	
15.708	0	0	0	1	33.49238	0	34.93275	
15.709	0	0	0	1	33.47687	0	34.91721	
15.71	0	0	0	1	33.46136	0	34.90167	
15.711	0	0	0	1	33.44625	0	34.88654	
15.712	0	0	0	1	33.43116	0	34.87142	
15.713	0	0	0	1	33.41647	0	34.8567	
15.714	0	0	0	1	33.40179	0	34.842	
15.715	0	0	0	1	33.3875	0	34.82769	
15.716	0	0	0	1	33.37324	0	34.8134	
15.717	0	0	0	1	33.35937	0	34.79951	
15.718	0	0	0	1	33.34551	0	34.78562	
15.719	0	0	0	1	33.33206	0	34.77214	
15.72	0	0	0	1	33.31861	0	34.75867	
15.721	0	0	0	1	33.30556	0	34.74559	
15.722	0	0	0	1	33.29253	0	34.73253	
15.723	0	0	0	1	33.27989	0	34.71987	
15.724	0	0	0	1	33.26726	0	34.70721	
15.725	0	0	0	1	33.25504	0	34.69495	
15.726	0	0	0	1	33.24281	0	34.6827	
15.727	0	0	0	1	33.23099	0	34.67085	
15.728	0	0	0	1	33.21916	0	34.65901	
15.729	0	0	0	1	33.20775	0	34.64757	
15.73	0	0	0	1	33.19633	0	34.63612	
15.731	0	0	0	1	33.18532	0	34.62508	
15.732	0	0	0	1	33.17431	0	34.61404	
15.733	0	0	0	1	33.1637	0	34.6034	
15.734	0	0	0	1	33.15309	0	34.59277	
15.735	0	0	0	1	33.14287	0	34.58253	
15.736	0	0	0	1	33.13266	0	34.5723	
15.737	0	0	0	1	33.12286	0	34.56246	
15.738	0	0	0	1	33.11304	0	34.55262	
15.739	0	0	0	1	33.10362	0	34.54318	
15.74	0	0	0	1	33.0942	0	34.53374	
15.741	0	0	0	1	33.08518	0	34.52469	
15.742	0	0	0	1	33.07616	0	34.51565	
15.743	0	0	0	1	33.06754	0	34.507	
15.744	0	0	0	1	33.05891	0	34.49836	
15.745	0	0	0	1	33.05067	0	34.4901	
15.746	0	0	0	1	33.04244	0	34.48185	
15.747	0	0	0	1	33.0346	0	34.47398	
15.748	0	0	0	1	33.02676	0	34.46612	
15.749	0	0	0	1	33.01929	0	34.45864	
15.75	0	0	0	1	33.01184	0	34.45116	
15.751	0	0	0	1	33.00476	0	34.44407	
15.752	0	0	0	1	32.9977	0	34.43699	
15.753	0	0	0	1	32.99101	0	34.43029	
15.754	0	0	0	1	32.98433	0	34.42359	
15.755	0	0	0	1	32.97802	0	34.41726	
15.756	0	0	0	1	32.97172	0	34.41094	
15.757	0	0	0	1	32.96579	0	34.405	
15.758	0	0	0	1	32.95987	0	34.39908	
15.759	0	0	0	1	32.95433	0	34.39352	
15.76	0	0	0	1	32.94879	0	34.38796	
15.761	0	0	0	1	32.94362	0	34.38278	
15.762	0	0	0	1	32.93846	0	34.37761	
15.763	0	0	0	1	32.93367	0	34.3728	
15.764	0	0	0	1	32.92887	0	34.368	
15.765	0	0	0	1	32.92446	0	34.36358	
15.766	0	0	0	1	32.92004	0	34.35915	
15.767	0	0	0	1	32.916	0	34.3551	
15.768	0	0	0	1	32.91195	0	34.35106	
15.769	0	0	0	1	32.90827	0	34.34737	
15.77	0	0	0	1	32.9046	0	34.34369	
15.771	0	0	0	1	32.90128	0	34.34037	
15.772	0	0	0	1	32.89797	0	34.33706	
15.773	0	0	0	1	32.89503	0	34.33411	
15.774	0	0	0	1	32.89209	0	34.33117	
15.775	0	0	0	1	32.88951	0	34.32859	
15.776	0	0	0	1	32.88694	0	34.326	
15.777	0	0	0	1	32.88472	0	34.32379	
15.778	0	0	0	1	32.88249	0	34.32157	
15.779	0	0	0	1	32.88063	0	34.31971	
15.78	0	0	0	1	32.87877	0	34.31786	
15.781	0	0	0	1	32.87727	0	34.31635	
15.782	0	0	0	1	32.87577	0	34.31486	
15.783	0	0	0	1	32.87462	0	34.31372	
15.784	0	0	0	1	32.87348	0	34.31258	
15.785	0	0	0	1	32.87268	0	34.3118	
15.786	0	0	0	1	32.87189	0	34.31101	
15.787	0	0	0	1	32.87145	0	34.31057	
15.788	0	0	0	1	32.87101	0	34.31014	
15.789	0	0	0	1	32.87092	0	34.31007	
15.79	0	0	0	1	32.87082	0	34.30998	
15.791	0	0	0	1	32.87108	0	34.31026	
15.792	0	0	0	1	32.87135	0	34.31052	
15.793	0	0	0	1	32.87194	0	34.31113	
15.794	0	0	0	1	32.87254	0	34.31175	
15.795	0	0	0	1	32.87348	0	34.31271	
15.796	0	0	0	1	32.87443	0	34.31367	
15.797	0	0	0	1	32.87571	0	34.31497	
15.798	0	0	0	1	32.87701	0	34.31628	
15.799	0	0	0	1	32.87863	0	34.31793	
15.8	0	0	0	1	32.88026	0	34.31956	
15.801	0	0	0	1	32.88222	0	34.32155	
15.802	0	0	0	1	32.88419	0	34.32354	
15.803	0	0	0	1	32.88648	0	34.32586	
15.804	0	0	0	1	32.88878	0	34.32818	
15.805	0	0	0	1	32.89141	0	34.33084	
15.806	0	0	0	1	32.89405	0	34.33349	
15.807	0	0	0	1	32.89702	0	34.33649	
15.808	0	0	0	1	32.89999	0	34.33948	
15.809	0	0	0	1	32.90327	0	34.3428	
15.81	0	0	0	1	32.90658	0	34.34612	
15.811	0	0	0	1	32.9102	0	34.34977	
15.812	0	0	0	1	32.91383	0	34.35343	
15.813	0	0	0	1	32.91777	0	34.3574	
15.814	0	0	0	1	32.92173	0	34.36138	
15.815	0	0	0	1	32.926	0	34.36568	
15.816	0	0	0	1	32.93027	0	34.36999	
15.817	0	0	0	1	32.93487	0	34.37462	
15.818	0	0	0	1	32.93946	0	34.37925	
15.819	0	0	0	1	32.94439	0	34.3842	
15.82	0	0	0	1	32.9493	0	34.38915	
15.821	0	0	0	1	32.95454	0	34.39442	
15.822	0	0	0	1	32.95977	0	34.39969	
15.823	0	0	0	1	32.96533	0	34.40528	
15.824	0	0	0	1	32.97088	0	34.41087	
15.825	0	0	0	1	32.97675	0	34.41677	
15.826	0	0	0	1	32.98262	0	34.42268	
15.827	0	0	0	1	32.9888	0	34.42889	
15.828	0	0	0	1	32.99499	0	34.43512	
15.829	0	0	0	1	33.00148	0	34.44165	
15.83	0	0	0	1	33.00797	0	34.44818	
15.831	0	0	0	1	33.01477	0	34.45503	
15.832	0	0	0	1	33.02158	0	34.46186	
15.833	0	0	0	1	33.02868	0	34.46902	
15.834	0	0	0	1	33.0358	0	34.47617	
15.835	0	0	0	1	33.04322	0	34.48363	
15.836	0	0	0	1	33.05063	0	34.49109	
15.837	0	0	0	1	33.05835	0	34.49886	
15.838	0	0	0	1	33.06608	0	34.50662	
15.839	0	0	0	1	33.0741	0	34.51469	
15.84	0	0	0	1	33.08213	0	34.52275	
15.841	0	0	0	1	33.09046	0	34.53112	
15.842	0	0	0	1	33.09879	0	34.53949	
15.843	0	0	0	1	33.10741	0	34.54816	
15.844	0	0	0	1	33.11604	0	34.55683	
15.845	0	0	0	1	33.12495	0	34.56581	
15.846	0	0	0	1	33.13388	0	34.57478	
15.847	0	0	0	1	33.1431	0	34.58404	
15.848	0	0	0	1	33.15232	0	34.5933	
15.849	0	0	0	1	33.16183	0	34.60286	
15.85	0	0	0	1	33.17135	0	34.61242	
15.851	0	0	0	1	33.18116	0	34.62228	
15.852	0	0	0	1	33.19097	0	34.63214	
15.853	0	0	0	1	33.20106	0	34.64228	
15.854	0	0	0	1	33.21116	0	34.65242	
15.855	0	0	0	1	33.22155	0	34.66286	
15.856	0	0	0	1	33.23194	0	34.67329	
15.857	0	0	0	1	33.24262	0	34.68402	
15.858	0	0	0	1	33.2533	0	34.69475	
15.859	0	0	0	1	33.26425	0	34.70575	
15.86	0	0	0	1	33.27523	0	34.71677	
15.861	0	0	0	1	33.28647	0	34.72806	
15.862	0	0	0	1	33.29772	0	34.73935	
15.863	0	0	0	1	33.30925	0	34.75093	
15.864	0	0	0	1	33.32078	0	34.76252	
15.865	0	0	0	1	33.3326	0	34.77437	
15.866	0	0	0	1	33.34441	0	34.78624	
15.867	0	0	0	1	33.3565	0	34.79837	
15.868	0	0	0	1	33.3686	0	34.81052	
15.869	0	0	0	1	33.38097	0	34.82294	
15.87	0	0	0	1	33.39334	0	34.83536	
15.871	0	0	0	1	33.40599	0	34.84806	
15.872	0	0	0	1	33.41865	0	34.86076	
15.873	0	0	0	1	33.43157	0	34.87373	
15.874	0	0	0	1	33.44451	0	34.8867	
15.875	0	0	0	1	33.4577	0	34.89995	
15.876	0	0	0	1	33.47091	0	34.91321	
15.877	0	0	0	1	33.48438	0	34.92672	
15.878	0	0	0	1	33.49786	0	34.94024	
15.879	0	0	0	1	33.5116	0	34.95403	
15.88	0	0	0	1	33.52536	0	34.96783	
15.881	0	0	0	1	33.53938	0	34.98189	
15.882	0	0	0	1	33.55339	0	34.99595	
15.883	0	0	0	1	33.56768	0	35.01028	
15.884	0	0	0	1	33.58197	0	35.02461	
15.885	0	0	0	1	33.59653	0	35.03922	
15.886	0	0	0	1	33.61108	0	35.05381	
15.887	0	0	0	1	33.6259	0	35.06867	
15.888	0	0	0	1	33.64073	0	35.08354	
15.889	0	0	0	1	33.65581	0	35.09866	
15.89	0	0	0	1	33.67091	0	35.1138	
15.891	0	0	0	1	33.68625	0	35.12918	
15.892	0	0	0	1	33.70161	0	35.14457	
15.893	0	0	0	1	33.71722	0	35.16022	
15.894	0	0	0	1	33.73284	0	35.17588	
15.895	0	0	0	1	33.74871	0	35.19179	
15.896	0	0	0	1	33.76459	0	35.20771	
15.897	0	0	0	1	33.78072	0	35.22387	
15.898	0	0	0	1	33.79687	0	35.24005	
15.899	0	0	0	1	33.81326	0	35.25647	
15.9	0	0	0	1	33.82967	0	35.27291	
15.901	0	0	0	1	33.84631	0	35.28959	
15.902	0	0	0	1	33.86297	0	35.30628	
15.903	0	0	0	1	33.87988	0	35.32322	
15.904	0	0	0	1	33.8968	0	35.34016	
15.905	0	0	0	1	33.91395	0	35.35735	
15.906	0	0	0	1	33.93113	0	35.37455	
15.907	0	0	0	1	33.94854	0	35.39199	
15.908	0	0	0	1	33.96597	0	35.40945	
15.909	0	0	0	1	33.98363	0	35.42714	
15.91	0	0	0	1	34.00132	0	35.44485	
15.911	0	0	0	1	34.01924	0	35.46279	
15.912	0	0	0	1	34.03717	0	35.48074	
15.913	0	0	0	1	34.05535	0	35.49893	
15.914	0	0	0	1	34.07353	0	35.51714	
15.915	0	0	0	1	34.09195	0	35.53558	
15.916	0	0	0	1	34.11039	0	35.55404	
15.917	0	0	0	1	34.12906	0	35.57272	
15.918	0	0	0	1	34.14775	0	35.59142	
15.919	0	0	0	1	34.16666	0	35.61034	
15.92	0	0	0	1	34.1856	0	35.62929	
15.921	0	0	0	1	34.20476	0	35.64847	
15.922	0	0	0	1	34.22395	0	35.66766	
15.923	0	0	0	1	34.24335	0	35.68707	
15.924	0	0	0	1	34.26278	0	35.7065	
15.925	0	0	0	1	34.28243	0	35.72617	
15.926	0	0	0	1	34.30211	0	35.74584	
15.927	0	0	0	1	34.322	0	35.76574	
15.928	0	0	0	1	34.34192	0	35.78566	
15.929	0	0	0	1	34.36206	0	35.8058	
15.93	0	0	0	1	34.38223	0	35.82596	
15.931	0	0	0	1	34.40261	0	35.84633	
15.932	0	0	0	1	34.42301	0	35.86673	
15.933	0	0	0	1	34.44363	0	35.88735	
15.934	0	0	0	1	34.46428	0	35.90797	
15.935	0	0	0	1	34.48513	0	35.92883	
15.936	0	0	0	1	34.50603	0	35.94971	
15.937	0	0	0	1	34.52712	0	35.97078	
15.938	0	0	0	1	34.54824	0	35.99189	
15.939	0	0	0	1	34.56959	0	36.01322	
15.94	0	0	0	1	34.59096	0	36.03456	
15.941	0	0	0	1	34.61253	0	36.05612	
15.942	0	0	0	1	34.63412	0	36.07769	
15.943	0	0	0	1	34.65595	0	36.09948	
15.944	0	0	0	1	34.67778	0	36.1213	
15.945	0	0	0	1	34.69983	0	36.14331	
15.946	0	0	0	1	34.72191	0	36.16535	
15.947	0	0	0	1	34.74419	0	36.18761	
15.948	0	0	0	1	34.76649	0	36.20988	
15.949	0	0	0	1	34.78902	0	36.23236	
15.95	0	0	0	1	34.81156	0	36.25486	
15.951	0	0	0	1	34.83432	0	36.27758	
15.952	0	0	0	1	34.85709	0	36.3003	
15.953	0	0	0	1	34.88007	0	36.32324	
15.954	0	0	0	1	34.90308	0	36.3462	
15.955	0	0	0	1	34.9263	0	36.36937	
15.956	0	0	0	1	34.94954	0	36.39256	
15.957	0	0	0	1	34.97299	0	36.41594	
