Time	Body_X	Body_Y	Body_Z	Joint_1	
0.305	-9.265935E-05	-0.4547908	-1.500278	-0.4547909	
0.306	-9.326895E-05	-0.4577828	-1.50028	-0.4577829	
0.307	-9.388055E-05	-0.4607846	-1.500282	-0.4607848	
0.308	-9.449415E-05	-0.4637963	-1.500283	-0.4637964	
0.309	-9.510975E-05	-0.4668178	-1.500285	-0.4668179	
0.31	-9.572734E-05	-0.4698491	-1.500287	-0.4698492	
0.311	-9.634694E-05	-0.4728902	-1.500289	-0.4728903	
0.312	-9.696853E-05	-0.4759411	-1.500291	-0.4759412	
0.313	-9.759212E-05	-0.4790018	-1.500293	-0.4790019	
0.314	-9.821771E-05	-0.4820723	-1.500295	-0.4820724	
0.315	-9.88453E-05	-0.4851526	-1.500297	-0.4851528	
0.316	-9.947488E-05	-0.4882428	-1.500299	-0.4882429	
0.317	-0.0001001065	-0.4913427	-1.500301	-0.4913428	
0.318	-0.0001007401	-0.4944525	-1.500302	-0.4944526	
0.319	-0.0001013756	-0.497572	-1.500304	-0.4975722	
0.32	-0.0001020132	-0.5007014	-1.500306	-0.5007015	
0.321	-0.0001026528	-0.5038406	-1.500308	-0.5038407	
0.322	-0.0001032944	-0.5069896	-1.50031	-0.5069897	
0.323	-0.000103938	-0.5101484	-1.500312	-0.5101485	
0.324	-0.0001045835	-0.513317	-1.500314	-0.5133172	
0.325	-0.0001052311	-0.5164955	-1.500316	-0.5164956	
0.326	-0.0001058807	-0.5196837	-1.500318	-0.5196838	
0.327	-0.0001065323	-0.5228817	-1.50032	-0.5228819	
0.328	-0.0001071858	-0.5260896	-1.500322	-0.5260897	
0.329	-0.0001078414	-0.5293073	-1.500324	-0.5293074	
0.33	-0.000108499	-0.5325348	-1.500326	-0.5325349	
0.331	-0.0001091585	-0.5357721	-1.500328	-0.5357722	
0.332	-0.0001098201	-0.5390192	-1.50033	-0.5390193	
0.333	-0.0001104837	-0.5422761	-1.500332	-0.5422762	
0.334	-0.0001111492	-0.5455428	-1.500334	-0.545543	
0.335	-0.0001118168	-0.5488194	-1.500336	-0.5488195	
0.336	-0.0001124864	-0.5521057	-1.500338	-0.5521058	
0.337	-0.0001131579	-0.5554019	-1.50034	-0.555402	
0.338	-0.0001138315	-0.5587078	-1.500342	-0.558708	
0.339	-0.000114507	-0.5620236	-1.500344	-0.5620237	
0.34	-0.0001151846	-0.5653492	-1.500346	-0.5653493	
0.341	-0.0001158641	-0.5686846	-1.500348	-0.5686847	
0.342	-0.0001165457	-0.5720298	-1.50035	-0.5720299	
0.343	-0.0001172293	-0.5753848	-1.500352	-0.5753849	
0.344	-0.0001179148	-0.5787496	-1.500354	-0.5787497	
0.345	-0.0001186024	-0.5821242	-1.500356	-0.5821244	
0.346	-0.0001192919	-0.5855087	-1.500358	-0.5855088	
0.347	-0.0001199835	-0.588903	-1.50036	-0.5889031	
0.348	-0.000120677	-0.592307	-1.500362	-0.5923072	
0.349	-0.0001213725	-0.5957209	-1.500364	-0.595721	
0.35	-0.0001220701	-0.5991446	-1.500366	-0.5991447	
0.351	-0.0001227696	-0.602578	-1.500368	-0.6025782	
0.352	-0.0001234712	-0.6060213	-1.500371	-0.6060215	
0.353	-0.0001241747	-0.6094745	-1.500373	-0.6094746	
0.354	-0.0001248802	-0.6129374	-1.500375	-0.6129375	
0.355	-0.0001255878	-0.6164101	-1.500377	-0.6164103	
0.356	-0.0001262973	-0.6198927	-1.500379	-0.6198928	
0.357	-0.0001270089	-0.623385	-1.500381	-0.6233851	
0.358	-0.0001277224	-0.6268872	-1.500383	-0.6268873	
0.359	-0.0001284379	-0.6303992	-1.500386	-0.6303993	
0.36	-0.0001291555	-0.633921	-1.500388	-0.6339211	
0.361	-0.000129875	-0.6374525	-1.50039	-0.6374527	
0.362	-0.0001305965	-0.640994	-1.500392	-0.6409941	
0.363	-0.00013132	-0.6445451	-1.500394	-0.6445453	
0.364	-0.0001320456	-0.6481062	-1.500396	-0.6481063	
0.365	-0.0001327731	-0.651677	-1.500398	-0.6516772	
0.366	-0.0001335026	-0.6552576	-1.500401	-0.6552578	
0.367	-0.0001342341	-0.6588481	-1.500403	-0.6588483	
0.368	-0.0001349676	-0.6624483	-1.500405	-0.6624485	
0.369	-0.0001357032	-0.6660584	-1.500407	-0.6660586	
