Time	Length	Ia	II	
3.479	0.50998	87.58096	154.9299	
3.48	0.50998	87.58062	154.9301	
3.481	0.50998	87.58028	154.9302	
3.482	0.50998	87.57994	154.9303	
3.483	0.50998	87.57961	154.9304	
3.484	0.50998	87.57927	154.9305	
3.485	0.50998	87.57893	154.9306	
3.486	0.50998	87.5786	154.9307	
3.487	0.50998	87.57826	154.9308	
3.488	0.50998	87.57792	154.9309	
3.489	0.50998	87.5776	154.931	
3.49	0.50998	87.57727	154.9312	
3.491	0.50998	87.57694	154.9313	
3.492	0.50998	87.57661	154.9314	
3.493	0.50998	87.57629	154.9315	
3.494	0.50998	87.57596	154.9316	
3.495	0.50998	87.57564	154.9317	
3.496	0.50998	87.57532	154.9318	
3.497	0.50998	87.575	154.9319	
3.498	0.50998	87.57468	154.932	
3.499	0.50998	87.57436	154.9321	
3.5	0.50998	87.57404	154.9322	
3.501	0.50998	87.57372	154.9323	
3.502	0.50998	87.57342	154.9324	
3.503	0.50998	87.5731	154.9325	
3.504	0.50998	87.57279	154.9326	
3.505	0.50998	87.57248	154.9327	
3.506	0.50998	87.57217	154.9328	
3.507	0.50998	87.57187	154.9329	
3.508	0.50998	87.57156	154.933	
3.509	0.50998	87.57126	154.9331	
3.51	0.50998	87.57095	154.9332	
3.511	0.50998	87.57066	154.9333	
3.512	0.50998	87.57035	154.9334	
3.513	0.50998	87.57005	154.9335	
3.514	0.50998	87.56974	154.9336	
3.515	0.50998	87.56945	154.9337	
3.516	0.50998	87.56915	154.9338	
3.517	0.50998	87.56886	154.9339	
3.518	0.50998	87.56857	154.934	
3.519	0.50998	87.56827	154.9341	
3.52	0.50998	87.56797	154.9342	
3.521	0.50998	87.56768	154.9343	
3.522	0.50998	87.56739	154.9344	
3.523	0.50998	87.56711	154.9345	
3.524	0.50998	87.56682	154.9346	
3.525	0.50998	87.56653	154.9347	
3.526	0.50998	87.56625	154.9348	
3.527	0.50998	87.56596	154.9349	
3.528	0.50998	87.56568	154.935	
3.529	0.50998	87.5654	154.935	
3.53	0.50998	87.56512	154.9351	
3.531	0.50998	87.56483	154.9352	
3.532	0.50998	87.56455	154.9353	
3.533	0.50998	87.56429	154.9354	
3.534	0.50998	87.564	154.9355	
3.535	0.50998	87.56373	154.9356	
3.536	0.50998	87.56345	154.9357	
3.537	0.50998	87.56319	154.9358	
3.538	0.50998	87.56291	154.9359	
3.539	0.50998	87.56264	154.9359	
3.54	0.50998	87.56237	154.936	
3.541	0.50998	87.5621	154.9361	
3.542	0.50998	87.56184	154.9362	
3.543	0.50998	87.56156	154.9363	
3.544	0.50998	87.5613	154.9364	
3.545	0.50998	87.56104	154.9365	
3.546	0.50998	87.56078	154.9366	
3.547	0.50998	87.56052	154.9366	
3.548	0.50998	87.56025	154.9367	
3.549	0.50998	87.55999	154.9368	
3.55	0.50998	87.55973	154.9369	
3.551	0.50998	87.55947	154.937	
3.552	0.50998	87.55922	154.9371	
3.553	0.50998	87.55896	154.9371	
3.554	0.50998	87.5587	154.9372	
3.555	0.50998	87.55845	154.9373	
3.556	0.50998	87.5582	154.9374	
3.557	0.50998	87.55795	154.9375	
3.558	0.50998	87.55769	154.9376	
3.559	0.50998	87.55745	154.9376	
3.56	0.50998	87.55721	154.9377	
3.561	0.50998	87.55695	154.9378	
3.562	0.50998	87.5567	154.9379	
3.563	0.50998	87.55646	154.938	
3.564	0.50998	87.55621	154.938	
3.565	0.50998	87.55598	154.9381	
3.566	0.50998	87.55573	154.9382	
3.567	0.50998	87.55548	154.9383	
3.568	0.50998	87.55524	154.9384	
3.569	0.50998	87.55501	154.9384	
3.57	0.50998	87.55476	154.9385	
3.571	0.50998	87.55453	154.9386	
3.572	0.50998	87.55428	154.9387	
3.573	0.50998	87.55405	154.9388	
3.574	0.50998	87.55382	154.9388	
3.575	0.50998	87.55358	154.9389	
3.576	0.50998	87.55335	154.939	
3.577	0.50998	87.55312	154.9391	
3.578	0.50998	87.55289	154.9391	
3.579	0.50998	87.55265	154.9392	
3.58	0.50998	87.55243	154.9393	
3.581	0.50998	87.5522	154.9394	
3.582	0.50998	87.55196	154.9394	
3.583	0.50998	87.55173	154.9395	
3.584	0.50998	87.55151	154.9396	
3.585	0.50998	87.55128	154.9397	
3.586	0.50998	87.55106	154.9397	
3.587	0.50998	87.55083	154.9398	
3.588	0.50998	87.55061	154.9399	
3.589	0.50998	87.55039	154.94	
3.59	0.50998	87.55017	154.94	
3.591	0.50998	87.54995	154.9401	
3.592	0.50998	87.54974	154.9402	
3.593	0.50998	87.54951	154.9402	
3.594	0.50998	87.5493	154.9403	
3.595	0.50998	87.54908	154.9404	
3.596	0.50998	87.54887	154.9405	
3.597	0.50998	87.54865	154.9405	
3.598	0.50998	87.54845	154.9406	
3.599	0.50998	87.54823	154.9407	
3.6	0.50998	87.54802	154.9407	
3.601	0.50998	87.54781	154.9408	
3.602	0.50998	87.5476	154.9409	
3.603	0.50998	87.54739	154.9409	
3.604	0.50998	87.54718	154.941	
3.605	0.50998	87.54697	154.9411	
3.606	0.50998	87.54676	154.9411	
3.607	0.50998	87.54655	154.9412	
3.608	0.50998	87.54636	154.9413	
3.609	0.50998	87.54615	154.9413	
3.61	0.50998	87.54594	154.9414	
3.611	0.50998	87.54575	154.9415	
3.612	0.50998	87.54554	154.9415	
3.613	0.50998	87.54533	154.9416	
3.614	0.50998	87.54514	154.9417	
3.615	0.50998	87.54494	154.9417	
3.616	0.50998	87.54475	154.9418	
3.617	0.50998	87.54454	154.9419	
3.618	0.50998	87.54434	154.9419	
3.619	0.50998	87.54415	154.942	
3.62	0.50998	87.54396	154.942	
3.621	0.50998	87.54376	154.9421	
3.622	0.50998	87.54356	154.9422	
3.623	0.50998	87.54337	154.9422	
3.624	0.50998	87.54318	154.9423	
3.625	0.50998	87.54299	154.9424	
3.626	0.50998	87.54279	154.9424	
3.627	0.50998	87.54261	154.9425	
3.628	0.50998	87.54242	154.9426	
3.629	0.50998	87.54223	154.9426	
3.63	0.50998	87.54205	154.9427	
3.631	0.50998	87.54185	154.9427	
3.632	0.50998	87.54166	154.9428	
3.633	0.50998	87.54147	154.9429	
3.634	0.50998	87.5413	154.9429	
3.635	0.50998	87.54111	154.943	
3.636	0.50998	87.54092	154.9431	
3.637	0.50998	87.54075	154.9431	
3.638	0.50998	87.54056	154.9432	
3.639	0.50998	87.54037	154.9432	
3.64	0.50998	87.54021	154.9433	
3.641	0.50998	87.54002	154.9433	
3.642	0.50998	87.53985	154.9434	
3.643	0.50998	87.53967	154.9435	
3.644	0.50998	87.53948	154.9435	
3.645	0.50998	87.53931	154.9436	
3.646	0.50998	87.53913	154.9436	
3.647	0.50998	87.53896	154.9437	
3.648	0.50998	87.53878	154.9437	
3.649	0.50998	87.5386	154.9438	
3.65	0.50998	87.53844	154.9439	
3.651	0.50998	87.53826	154.9439	
3.652	0.50998	87.53809	154.944	
3.653	0.50998	87.53792	154.944	
3.654	0.50998	87.53775	154.9441	
3.655	0.50998	87.53758	154.9441	
3.656	0.50998	87.53741	154.9442	
3.657	0.50998	87.53724	154.9443	
3.658	0.50998	87.53708	154.9443	
3.659	0.50998	87.5369	154.9444	
3.66	0.50998	87.53674	154.9444	
3.661	0.50998	87.53658	154.9445	
3.662	0.50998	87.53642	154.9445	
3.663	0.50998	87.53625	154.9446	
3.664	0.50998	87.53608	154.9446	
3.665	0.50998	87.53591	154.9447	
3.666	0.50998	87.53576	154.9447	
3.667	0.50998	87.53559	154.9448	
3.668	0.50998	87.53544	154.9448	
3.669	0.50998	87.53527	154.9449	
3.67	0.50998	87.53511	154.9449	
3.671	0.50998	87.53494	154.945	
3.672	0.50998	87.53479	154.9451	
3.673	0.50998	87.53463	154.9451	
3.674	0.50998	87.53448	154.9452	
3.675	0.50998	87.53432	154.9452	
3.676	0.50998	87.53416	154.9453	
3.677	0.50998	87.534	154.9453	
3.678	0.50998	87.53384	154.9454	
3.679	0.50998	87.5337	154.9454	
3.68	0.50998	87.53355	154.9455	
3.681	0.50998	87.53339	154.9455	
3.682	0.50998	87.53324	154.9456	
3.683	0.50998	87.53308	154.9456	
3.684	0.50998	87.53293	154.9457	
3.685	0.50998	87.53278	154.9457	
3.686	0.50998	87.53263	154.9458	
3.687	0.50998	87.53249	154.9458	
3.688	0.50998	87.53234	154.9459	
3.689	0.50998	87.53218	154.9459	
3.69	0.50998	87.53204	154.946	
3.691	0.50998	87.5319	154.946	
3.692	0.50998	87.53175	154.9461	
3.693	0.50998	87.5316	154.9461	
3.694	0.50998	87.53146	154.9462	
3.695	0.50998	87.5313	154.9462	
3.696	0.50998	87.53116	154.9462	
3.697	0.50998	87.53102	154.9463	
3.698	0.50998	87.53088	154.9464	
3.699	0.50998	87.53073	154.9464	
3.7	0.50998	87.53059	154.9464	
3.701	0.50998	87.53046	154.9465	
3.702	0.50998	87.5303	154.9465	
3.703	0.50998	87.53017	154.9466	
3.704	0.50998	87.53003	154.9466	
3.705	0.50998	87.52988	154.9467	
3.706	0.50998	87.52975	154.9467	
3.707	0.50998	87.52962	154.9467	
3.708	0.50998	87.52948	154.9468	
3.709	0.50998	87.52934	154.9468	
3.71	0.50998	87.5292	154.9469	
3.711	0.50998	87.52907	154.9469	
3.712	0.50998	87.52893	154.947	
3.713	0.50998	87.5288	154.947	
3.714	0.50998	87.52866	154.9471	
3.715	0.50998	87.52853	154.9471	
3.716	0.50998	87.52839	154.9472	
3.717	0.50998	87.52826	154.9472	
3.718	0.50998	87.52813	154.9473	
3.719	0.50998	87.52799	154.9473	
3.72	0.50998	87.52786	154.9473	
3.721	0.50998	87.52773	154.9474	
3.722	0.50998	87.5276	154.9474	
3.723	0.50998	87.52747	154.9475	
3.724	0.50998	87.52734	154.9475	
3.725	0.50998	87.52722	154.9475	
3.726	0.50998	87.52709	154.9476	
3.727	0.50998	87.52696	154.9476	
3.728	0.50998	87.52684	154.9477	
3.729	0.50998	87.52671	154.9477	
3.73	0.50998	87.52659	154.9477	
3.731	0.50998	87.52646	154.9478	
3.732	0.50998	87.52634	154.9478	
3.733	0.50998	87.52621	154.9479	
3.734	0.50998	87.52608	154.9479	
3.735	0.50998	87.52596	154.948	
3.736	0.50998	87.52584	154.948	
3.737	0.50998	87.52572	154.948	
3.738	0.50998	87.5256	154.9481	
3.739	0.50998	87.52547	154.9481	
3.74	0.50998	87.52535	154.9482	
3.741	0.50998	87.52523	154.9482	
3.742	0.50998	87.52511	154.9482	
3.743	0.50998	87.52499	154.9483	
3.744	0.50998	87.52487	154.9483	
3.745	0.50998	87.52476	154.9483	
3.746	0.50998	87.52464	154.9484	
3.747	0.50998	87.52452	154.9484	
3.748	0.50998	87.52441	154.9485	
3.749	0.50998	87.52429	154.9485	
3.75	0.50998	87.52417	154.9485	
3.751	0.50998	87.52406	154.9486	
3.752	0.50998	87.52394	154.9486	
3.753	0.50998	87.52383	154.9487	
3.754	0.50998	87.52371	154.9487	
3.755	0.50998	87.52359	154.9487	
3.756	0.50998	87.52348	154.9488	
3.757	0.50998	87.52337	154.9488	
3.758	0.50998	87.52325	154.9488	
3.759	0.50998	87.52314	154.9489	
3.76	0.50998	87.52303	154.9489	
3.761	0.50998	87.52292	154.9489	
3.762	0.50998	87.5228	154.949	
3.763	0.50998	87.5227	154.949	
3.764	0.50998	87.52258	154.9491	
3.765	0.50998	87.52248	154.9491	
3.766	0.50998	87.52237	154.9491	
3.767	0.50998	87.52226	154.9492	
3.768	0.50998	87.52215	154.9492	
3.769	0.50998	87.52204	154.9492	
3.77	0.50998	87.52193	154.9493	
3.771	0.50998	87.52184	154.9493	
3.772	0.50998	87.52173	154.9493	
3.773	0.50998	87.52162	154.9494	
3.774	0.50998	87.52151	154.9494	
3.775	0.50998	87.52141	154.9494	
3.776	0.50998	87.52131	154.9495	
3.777	0.50998	87.5212	154.9495	
3.778	0.50998	87.5211	154.9495	
3.779	0.50998	87.52099	154.9496	
3.78	0.50998	87.52089	154.9496	
3.781	0.50998	87.52078	154.9496	
3.782	0.50998	87.52068	154.9497	
3.783	0.50998	87.52058	154.9497	
3.784	0.50998	87.52048	154.9497	
3.785	0.50998	87.52038	154.9498	
3.786	0.50998	87.52028	154.9498	
3.787	0.50998	87.52018	154.9498	
3.788	0.50998	87.52008	154.9499	
3.789	0.50998	87.51998	154.9499	
3.79	0.50998	87.51988	154.9499	
3.791	0.50998	87.51978	154.95	
3.792	0.50998	87.51968	154.95	
3.793	0.50998	87.51958	154.95	
3.794	0.50998	87.51949	154.9501	
3.795	0.50998	87.51939	154.9501	
3.796	0.50998	87.51929	154.9501	
3.797	0.50998	87.5192	154.9502	
3.798	0.50998	87.5191	154.9502	
3.799	0.50998	87.519	154.9502	
3.8	0.50998	87.51891	154.9503	
3.801	0.50998	87.51881	154.9503	
3.802	0.50998	87.51872	154.9503	
3.803	0.50998	87.51864	154.9503	
3.804	0.50998	87.51854	154.9504	
3.805	0.50998	87.51845	154.9504	
3.806	0.50998	87.51835	154.9504	
3.807	0.50998	87.51826	154.9505	
3.808	0.50998	87.51816	154.9505	
3.809	0.50998	87.51808	154.9505	
3.81	0.50998	87.51798	154.9506	
3.811	0.50998	87.5179	154.9506	
3.812	0.50998	87.51781	154.9506	
3.813	0.50998	87.51772	154.9507	
3.814	0.50998	87.51762	154.9507	
3.815	0.50998	87.51754	154.9507	
3.816	0.50998	87.51745	154.9507	
3.817	0.50998	87.51736	154.9508	
3.818	0.50998	87.51727	154.9508	
3.819	0.50998	87.51717	154.9508	
3.82	0.50998	87.51709	154.9509	
3.821	0.50998	87.51701	154.9509	
3.822	0.50998	87.51691	154.9509	
3.823	0.50998	87.51683	154.9509	
3.824	0.50998	87.51674	154.951	
3.825	0.50998	87.51666	154.951	
3.826	0.50998	87.51657	154.951	
3.827	0.50998	87.51649	154.951	
3.828	0.50998	87.5164	154.9511	
3.829	0.50998	87.51632	154.9511	
3.83	0.50998	87.51624	154.9511	
3.831	0.50998	87.51614	154.9512	
3.832	0.50998	87.51606	154.9512	
3.833	0.50998	87.51598	154.9512	
3.834	0.50998	87.5159	154.9512	
3.835	0.50998	87.51582	154.9513	
3.836	0.50998	87.51573	154.9513	
3.837	0.50998	87.51566	154.9513	
3.838	0.50998	87.51557	154.9513	
3.839	0.50998	87.51549	154.9514	
3.84	0.50998	87.5154	154.9514	
3.841	0.50998	87.51533	154.9514	
3.842	0.50998	87.51524	154.9514	
3.843	0.50998	87.51517	154.9515	
3.844	0.50998	87.51508	154.9515	
3.845	0.50998	87.51501	154.9515	
3.846	0.50998	87.51493	154.9516	
3.847	0.50998	87.51485	154.9516	
3.848	0.50998	87.51478	154.9516	
3.849	0.50998	87.51469	154.9516	
3.85	0.50998	87.51462	154.9517	
3.851	0.50998	87.51453	154.9517	
3.852	0.50998	87.51446	154.9517	
3.853	0.50998	87.51438	154.9517	
3.854	0.50998	87.51431	154.9518	
3.855	0.50998	87.51423	154.9518	
3.856	0.50998	87.51415	154.9518	
3.857	0.50998	87.51408	154.9518	
3.858	0.50998	87.51401	154.9519	
3.859	0.50998	87.51393	154.9519	
3.86	0.50998	87.51385	154.9519	
3.861	0.50998	87.51379	154.9519	
3.862	0.50998	87.5137	154.952	
3.863	0.50998	87.51363	154.952	
3.864	0.50998	87.51356	154.952	
3.865	0.50998	87.51348	154.952	
3.866	0.50998	87.5134	154.9521	
3.867	0.50998	87.51334	154.9521	
3.868	0.50998	87.51327	154.9521	
3.869	0.50998	87.51319	154.9521	
3.87	0.50998	87.51313	154.9521	
3.871	0.50998	87.51305	154.9522	
3.872	0.50998	87.51298	154.9522	
3.873	0.50998	87.51292	154.9522	
3.874	0.50998	87.51284	154.9522	
3.875	0.50998	87.51276	154.9523	
3.876	0.50998	87.5127	154.9523	
3.877	0.50998	87.51263	154.9523	
3.878	0.50998	87.51256	154.9523	
3.879	0.50998	87.51249	154.9523	
3.88	0.50998	87.51242	154.9524	
3.881	0.50998	87.51236	154.9524	
3.882	0.50998	87.51228	154.9524	
3.883	0.50998	87.51221	154.9525	
3.884	0.50998	87.51215	154.9525	
3.885	0.50998	87.51208	154.9525	
3.886	0.50998	87.51202	154.9525	
3.887	0.50998	87.51195	154.9525	
3.888	0.50998	87.51188	154.9526	
3.889	0.50998	87.51182	154.9526	
3.89	0.50998	87.51175	154.9526	
3.891	0.50998	87.51168	154.9526	
3.892	0.50998	87.51161	154.9526	
3.893	0.50998	87.51154	154.9527	
3.894	0.50998	87.51149	154.9527	
3.895	0.50998	87.51142	154.9527	
3.896	0.50998	87.51136	154.9527	
3.897	0.50998	87.51129	154.9527	
3.898	0.50998	87.51122	154.9528	
3.899	0.50998	87.51116	154.9528	
3.9	0.50998	87.5111	154.9528	
3.901	0.50998	87.51104	154.9528	
3.902	0.50998	87.51097	154.9529	
3.903	0.50998	87.51092	154.9529	
3.904	0.50998	87.51085	154.9529	
3.905	0.50998	87.51078	154.9529	
3.906	0.50998	87.51072	154.9529	
3.907	0.50998	87.51065	154.953	
3.908	0.50998	87.5106	154.953	
3.909	0.50998	87.51054	154.953	
3.91	0.50998	87.51048	154.953	
3.911	0.50998	87.51041	154.953	
3.912	0.50998	87.51036	154.9531	
3.913	0.50998	87.51029	154.9531	
3.914	0.50998	87.51024	154.9531	
3.915	0.50998	87.51018	154.9531	
3.916	0.50998	87.51011	154.9531	
3.917	0.50998	87.51006	154.9532	
3.918	0.50998	87.50999	154.9532	
3.919	0.50998	87.50994	154.9532	
3.92	0.50998	87.50987	154.9532	
3.921	0.50998	87.50982	154.9532	
3.922	0.50998	87.50976	154.9532	
3.923	0.50998	87.5097	154.9533	
3.924	0.50998	87.50964	154.9533	
3.925	0.50998	87.50959	154.9533	
3.926	0.50998	87.50953	154.9533	
3.927	0.50998	87.50948	154.9533	
3.928	0.50998	87.50942	154.9534	
3.929	0.50998	87.50937	154.9534	
3.93	0.50998	87.50931	154.9534	
3.931	0.50998	87.50925	154.9534	
3.932	0.50998	87.50919	154.9534	
3.933	0.50998	87.50914	154.9535	
3.934	0.50998	87.50908	154.9535	
3.935	0.50998	87.50903	154.9535	
3.936	0.50998	87.50897	154.9535	
3.937	0.50998	87.50892	154.9535	
3.938	0.50998	87.50886	154.9535	
3.939	0.50998	87.5088	154.9536	
3.94	0.50998	87.50875	154.9536	
3.941	0.50998	87.5087	154.9536	
3.942	0.50998	87.50864	154.9536	
3.943	0.50998	87.50859	154.9536	
3.944	0.50998	87.50854	154.9536	
3.945	0.50998	87.50849	154.9537	
3.946	0.50998	87.50843	154.9537	
3.947	0.50998	87.50838	154.9537	
3.948	0.50998	87.50832	154.9537	
3.949	0.50998	87.50828	154.9537	
3.95	0.50998	87.50822	154.9538	
3.951	0.50998	87.50817	154.9538	
3.952	0.50998	87.50812	154.9538	
3.953	0.50998	87.50806	154.9538	
3.954	0.50998	87.50801	154.9538	
3.955	0.50998	87.50797	154.9538	
3.956	0.50998	87.5079	154.9539	
3.957	0.50998	87.50786	154.9539	
3.958	0.50998	87.50781	154.9539	
3.959	0.50998	87.50776	154.9539	
3.96	0.50998	87.50771	154.9539	
3.961	0.50998	87.50766	154.9539	
3.962	0.50998	87.50761	154.9539	
3.963	0.50998	87.50756	154.954	
3.964	0.50998	87.50751	154.954	
3.965	0.50998	87.50746	154.954	
3.966	0.50998	87.50742	154.954	
3.967	0.50998	87.50738	154.954	
3.968	0.50998	87.50732	154.954	
3.969	0.50998	87.50728	154.9541	
3.97	0.50998	87.50723	154.9541	
3.971	0.50998	87.50718	154.9541	
3.972	0.50998	87.50713	154.9541	
3.973	0.50998	87.50708	154.9541	
3.974	0.50998	87.50703	154.9541	
3.975	0.50998	87.50698	154.9541	
3.976	0.50998	87.50694	154.9542	
3.977	0.50998	87.50688	154.9542	
3.978	0.50998	87.50684	154.9542	
3.979	0.50998	87.5068	154.9542	
3.98	0.50998	87.50675	154.9542	
3.981	0.50998	87.50671	154.9543	
3.982	0.50998	87.50666	154.9543	
3.983	0.50998	87.50662	154.9543	
3.984	0.50998	87.50657	154.9543	
3.985	0.50998	87.50653	154.9543	
3.986	0.50998	87.50648	154.9543	
3.987	0.50998	87.50644	154.9543	
3.988	0.50998	87.50639	154.9543	
3.989	0.50998	87.50635	154.9544	
3.99	0.50998	87.5063	154.9544	
3.991	0.50998	87.50626	154.9544	
3.992	0.50998	87.50621	154.9544	
3.993	0.50998	87.50617	154.9544	
3.994	0.50998	87.50612	154.9544	
3.995	0.50998	87.50608	154.9545	
3.996	0.50998	87.50603	154.9545	
3.997	0.50998	87.50599	154.9545	
3.998	0.50998	87.50595	154.9545	
3.999	0.50998	87.50591	154.9545	
4	0.50998	87.50587	154.9545	
4.001	0.50998	87.50583	154.9545	
4.002	0.50998	87.50578	154.9545	
4.003	0.50998	87.50574	154.9546	
4.004	0.50998	87.5057	154.9546	
4.005	0.50998	87.50565	154.9546	
4.006	0.50998	87.50562	154.9546	
4.007	0.50998	87.50557	154.9546	
4.008	0.50998	87.50554	154.9546	
4.009	0.50998	87.50549	154.9547	
4.01	0.50998	87.50546	154.9547	
4.011	0.50998	87.50541	154.9547	
4.012	0.50998	87.50536	154.9547	
4.013	0.50998	87.50533	154.9547	
4.014	0.50998	87.50529	154.9547	
4.015	0.50998	87.50524	154.9547	
4.016	0.50998	87.5052	154.9547	
4.017	0.50998	87.50517	154.9548	
4.018	0.50998	87.50512	154.9548	
4.019	0.50998	87.50508	154.9548	
4.02	0.50998	87.50504	154.9548	
4.021	0.50998	87.505	154.9548	
4.022	0.50998	87.50497	154.9548	
4.023	0.50998	87.50493	154.9548	
4.024	0.50998	87.50489	154.9548	
4.025	0.50998	87.50485	154.9549	
4.026	0.50998	87.50481	154.9549	
4.027	0.50998	87.50478	154.9549	
4.028	0.50998	87.50474	154.9549	
4.029	0.50998	87.5047	154.9549	
4.03	0.50998	87.50467	154.9549	
4.031	0.50998	87.50463	154.9549	
4.032	0.50998	87.50459	154.955	
4.033	0.50998	87.50455	154.955	
4.034	0.50998	87.50452	154.955	
4.035	0.50998	87.50447	154.955	
4.036	0.50998	87.50444	154.955	
4.037	0.50998	87.50441	154.955	
4.038	0.50998	87.50436	154.955	
4.039	0.50998	87.50433	154.955	
4.04	0.50998	87.5043	154.955	
4.041	0.50998	87.50425	154.9551	
4.042	0.50998	87.50421	154.9551	
4.043	0.50998	87.50418	154.9551	
4.044	0.50998	87.50414	154.9551	
4.045	0.50998	87.5041	154.9551	
4.046	0.50998	87.50407	154.9551	
4.047	0.50998	87.50404	154.9551	
4.048	0.50998	87.50401	154.9551	
4.049	0.50998	87.50397	154.9551	
4.05	0.50998	87.50394	154.9552	
4.051	0.50998	87.50391	154.9552	
4.052	0.50998	87.50387	154.9552	
4.053	0.50998	87.50384	154.9552	
4.054	0.50998	87.5038	154.9552	
4.055	0.50998	87.50377	154.9552	
4.056	0.50998	87.50374	154.9552	
4.057	0.50998	87.5037	154.9552	
4.058	0.50998	87.50367	154.9552	
4.059	0.50998	87.50364	154.9552	
4.06	0.50998	87.5036	154.9553	
4.061	0.50998	87.50357	154.9553	
4.062	0.50998	87.50353	154.9553	
4.063	0.50998	87.50349	154.9553	
4.064	0.50998	87.50346	154.9553	
4.065	0.50998	87.50343	154.9553	
4.066	0.50998	87.5034	154.9553	
4.067	0.50998	87.50336	154.9554	
4.068	0.50998	87.50333	154.9554	
4.069	0.50998	87.5033	154.9554	
4.07	0.50998	87.50326	154.9554	
4.071	0.50998	87.50323	154.9554	
4.072	0.50998	87.5032	154.9554	
4.073	0.50998	87.50316	154.9554	
4.074	0.50998	87.50314	154.9554	
4.075	0.50998	87.50311	154.9554	
4.076	0.50998	87.50308	154.9554	
4.077	0.50998	87.50304	154.9554	
4.078	0.50998	87.50301	154.9555	
4.079	0.50998	87.50299	154.9555	
4.08	0.50998	87.50296	154.9555	
4.081	0.50998	87.50292	154.9555	
4.082	0.50998	87.5029	154.9555	
4.083	0.50998	87.50287	154.9555	
4.084	0.50998	87.50283	154.9555	
4.085	0.50998	87.50281	154.9555	
4.086	0.50998	87.50278	154.9555	
4.087	0.50998	87.50275	154.9556	
4.088	0.50998	87.50272	154.9556	
4.089	0.50998	87.50269	154.9556	
4.09	0.50998	87.50266	154.9556	
4.091	0.50998	87.50263	154.9556	
4.092	0.50998	87.50259	154.9556	
4.093	0.50998	87.50257	154.9556	
4.094	0.50998	87.50254	154.9556	
4.095	0.50998	87.50251	154.9556	
4.096	0.50998	87.50247	154.9556	
4.097	0.50998	87.50245	154.9556	
4.098	0.50998	87.50242	154.9557	
4.099	0.50998	87.50239	154.9557	
4.1	0.50998	87.50236	154.9557	
4.101	0.50998	87.50233	154.9557	
4.102	0.50998	87.5023	154.9557	
4.103	0.50998	87.50227	154.9557	
4.104	0.50998	87.50224	154.9557	
4.105	0.50998	87.50221	154.9557	
4.106	0.50998	87.50219	154.9557	
4.107	0.50998	87.50216	154.9557	
4.108	0.50998	87.50213	154.9557	
4.109	0.50998	87.50211	154.9557	
4.11	0.50998	87.50208	154.9558	
4.111	0.50998	87.50205	154.9558	
4.112	0.50998	87.50203	154.9558	
4.113	0.50998	87.502	154.9558	
4.114	0.50998	87.50198	154.9558	
4.115	0.50998	87.50195	154.9558	
4.116	0.50998	87.50192	154.9558	
4.117	0.50998	87.5019	154.9558	
4.118	0.50998	87.50187	154.9558	
4.119	0.50998	87.50185	154.9558	
4.12	0.50998	87.50182	154.9559	
4.121	0.50998	87.50179	154.9559	
4.122	0.50998	87.50177	154.9559	
4.123	0.50998	87.50174	154.9559	
4.124	0.50998	87.50171	154.9559	
4.125	0.50998	87.50169	154.9559	
4.126	0.50998	87.50166	154.9559	
4.127	0.50998	87.50164	154.9559	
4.128	0.50998	87.5016	154.9559	
4.129	0.50998	87.50158	154.9559	
4.13	0.50998	87.50156	154.9559	
4.131	0.50998	87.50153	154.9559	
4.132	0.50998	87.5015	154.956	
4.133	0.50998	87.50147	154.956	
4.134	0.50998	87.50145	154.956	
4.135	0.50998	87.50143	154.956	
4.136	0.50998	87.5014	154.956	
4.137	0.50998	87.50137	154.956	
4.138	0.50998	87.50134	154.956	
4.139	0.50998	87.50132	154.956	
4.14	0.50998	87.5013	154.956	
4.141	0.50998	87.50127	154.956	
4.142	0.50998	87.50125	154.956	
4.143	0.50998	87.50123	154.956	
4.144	0.50998	87.50121	154.956	
4.145	0.50998	87.50119	154.9561	
4.146	0.50998	87.50116	154.9561	
4.147	0.50998	87.50114	154.9561	
4.148	0.50998	87.50111	154.9561	
4.149	0.50998	87.5011	154.9561	
4.15	0.50998	87.50108	154.9561	
4.151	0.50998	87.50105	154.9561	
4.152	0.50998	87.50103	154.9561	
4.153	0.50998	87.50101	154.9561	
4.154	0.50998	87.50098	154.9561	
4.155	0.50998	87.50095	154.9561	
4.156	0.50998	87.50093	154.9561	
4.157	0.50998	87.50092	154.9561	
4.158	0.50998	87.50089	154.9561	
4.159	0.50998	87.50087	154.9562	
4.16	0.50998	87.50085	154.9562	
4.161	0.50998	87.50082	154.9562	
4.162	0.50998	87.5008	154.9562	
4.163	0.50998	87.50078	154.9562	
4.164	0.50998	87.50076	154.9562	
4.165	0.50998	87.50073	154.9562	
4.166	0.50998	87.50071	154.9562	
4.167	0.50998	87.50069	154.9562	
4.168	0.50998	87.50067	154.9562	
4.169	0.50998	87.50065	154.9562	
4.17	0.50998	87.50062	154.9562	
4.171	0.50998	87.5006	154.9563	
4.172	0.50998	87.50058	154.9563	
4.173	0.50998	87.50056	154.9563	
4.174	0.50998	87.50053	154.9563	
4.175	0.50998	87.5005	154.9563	
4.176	0.50998	87.50049	154.9563	
4.177	0.50998	87.50047	154.9563	
4.178	0.50998	87.50044	154.9563	
4.179	0.50998	87.50043	154.9563	
4.18	0.50998	87.5004	154.9563	
4.181	0.50998	87.50037	154.9563	
