Time	Angle	
3.49	-0.8455297	
3.491	-0.8462043	
3.492	-0.8468774	
3.493	-0.847549	
3.494	-0.8482191	
3.495	-0.8488878	
3.496	-0.849555	
3.497	-0.8502207	
3.498	-0.850885	
3.499	-0.8515478	
3.5	-0.852209	
3.501	-0.8528688	
3.502	-0.853527	
3.503	-0.8541837	
3.504	-0.854839	
3.505	-0.8554929	
3.506	-0.8561453	
3.507	-0.8567963	
3.508	-0.8574457	
3.509	-0.8580937	
3.51	-0.85874	
3.511	-0.859385	
3.512	-0.8600285	
3.513	-0.8606704	
3.514	-0.861311	
3.515	-0.86195	
3.516	-0.8625877	
3.517	-0.8632237	
3.518	-0.8638582	
3.519	-0.8644913	
3.52	-0.8651229	
3.521	-0.8657531	
3.522	-0.8663817	
3.523	-0.8670087	
3.524	-0.8676344	
3.525	-0.8682585	
3.526	-0.8688811	
3.527	-0.8695022	
3.528	-0.8701218	
3.529	-0.8707399	
3.53	-0.8713565	
3.531	-0.8719717	
3.532	-0.8725853	
3.533	-0.8731974	
3.534	-0.873808	
3.535	-0.8744171	
3.536	-0.8750247	
3.537	-0.8756308	
3.538	-0.8762354	
3.539	-0.8768385	
3.54	-0.8774401	
3.541	-0.8780401	
3.542	-0.8786387	
3.543	-0.8792358	
3.544	-0.8798313	
3.545	-0.8804253	
3.546	-0.8810179	
3.547	-0.8816088	
3.548	-0.8821983	
3.549	-0.8827862	
3.55	-0.8833727	
3.551	-0.8839576	
3.552	-0.884541	
3.553	-0.885123	
3.554	-0.8857034	
3.555	-0.8862823	
3.556	-0.8868596	
3.557	-0.8874355	
3.558	-0.8880098	
3.559	-0.8885826	
3.56	-0.8891539	
3.561	-0.8897237	
3.562	-0.8902919	
3.563	-0.8908587	
3.564	-0.8914239	
3.565	-0.8919876	
3.566	-0.8925496	
3.567	-0.8931103	
3.568	-0.8936694	
3.569	-0.8942268	
3.57	-0.8947828	
3.571	-0.8953372	
3.572	-0.8958902	
3.573	-0.8964417	
3.574	-0.8969917	
3.575	-0.8975401	
3.576	-0.8980869	
3.577	-0.8986322	
3.578	-0.8991759	
3.579	-0.8997182	
3.58	-0.9002588	
3.581	-0.900798	
3.582	-0.9013357	
3.583	-0.9018718	
3.584	-0.9024063	
3.585	-0.9029393	
3.586	-0.9034708	
3.587	-0.9040008	
3.588	-0.9045292	
3.589	-0.905056	
3.59	-0.9055813	
3.591	-0.906105	
3.592	-0.9066272	
3.593	-0.9071478	
3.594	-0.9076669	
3.595	-0.9081845	
3.596	-0.9087006	
3.597	-0.9092151	
3.598	-0.9097281	
3.599	-0.9102396	
3.6	-0.9107494	
3.601	-0.9112576	
3.602	-0.9117644	
3.603	-0.9122696	
3.604	-0.9127733	
3.605	-0.9132754	
3.606	-0.9137762	
3.607	-0.9142752	
3.608	-0.9147726	
3.609	-0.9152685	
3.61	-0.9157627	
3.611	-0.9162555	
3.612	-0.9167467	
3.613	-0.9172365	
3.614	-0.9177246	
3.615	-0.9182112	
3.616	-0.9186962	
3.617	-0.9191796	
3.618	-0.9196615	
3.619	-0.920142	
3.62	-0.9206209	
3.621	-0.921098	
3.622	-0.9215738	
3.623	-0.9220479	
3.624	-0.9225203	
3.625	-0.9229913	
3.626	-0.9234607	
3.627	-0.9239286	
3.628	-0.9243948	
3.629	-0.9248595	
3.63	-0.9253227	
3.631	-0.9257843	
3.632	-0.9262443	
3.633	-0.9267026	
3.634	-0.9271596	
3.635	-0.9276149	
3.636	-0.9280686	
3.637	-0.9285208	
3.638	-0.9289715	
3.639	-0.9294205	
3.64	-0.929868	
3.641	-0.9303139	
3.642	-0.9307582	
3.643	-0.931201	
3.644	-0.9316422	
3.645	-0.9320816	
3.646	-0.9325197	
3.647	-0.932956	
3.648	-0.9333911	
3.649	-0.9338245	
3.65	-0.9342562	
3.651	-0.9346864	
3.652	-0.935115	
3.653	-0.935542	
3.654	-0.9359674	
3.655	-0.9363913	
3.656	-0.9368136	
3.657	-0.9372343	
3.658	-0.9376535	
3.659	-0.9380711	
3.66	-0.9384871	
3.661	-0.9389015	
3.662	-0.9393144	
3.663	-0.9397255	
3.664	-0.940135	
3.665	-0.9405431	
3.666	-0.9409496	
3.667	-0.9413545	
3.668	-0.9417579	
3.669	-0.9421597	
3.67	-0.9425598	
3.671	-0.9429583	
3.672	-0.9433553	
3.673	-0.9437508	
3.674	-0.9441447	
3.675	-0.9445369	
3.676	-0.9449276	
3.677	-0.9453167	
3.678	-0.9457043	
3.679	-0.9460901	
3.68	-0.9464743	
3.681	-0.9468569	
3.682	-0.9472381	
3.683	-0.9476177	
3.684	-0.9479955	
3.685	-0.9483718	
3.686	-0.9487465	
3.687	-0.9491196	
3.688	-0.9494913	
3.689	-0.9498612	
3.69	-0.9502296	
3.691	-0.9505965	
3.692	-0.9509616	
3.693	-0.9513253	
3.694	-0.9516873	
3.695	-0.9520476	
3.696	-0.9524063	
3.697	-0.9527634	
3.698	-0.9531192	
3.699	-0.9534733	
3.7	-0.9538258	
3.701	-0.9541764	
3.702	-0.9545257	
3.703	-0.9548734	
3.704	-0.9552195	
3.705	-0.955564	
3.706	-0.9559067	
3.707	-0.956248	
3.708	-0.9565876	
3.709	-0.9569257	
3.71	-0.9572619	
3.711	-0.9575967	
3.712	-0.9579297	
3.713	-0.9582614	
3.714	-0.9585913	
3.715	-0.9589196	
3.716	-0.9592464	
3.717	-0.9595715	
3.718	-0.9598952	
3.719	-0.960217	
3.72	-0.9605374	
3.721	-0.9608562	
3.722	-0.9611734	
3.723	-0.961489	
3.724	-0.9618031	
3.725	-0.9621154	
3.726	-0.9624262	
3.727	-0.9627353	
3.728	-0.9630429	
3.729	-0.9633488	
3.73	-0.9636533	
3.731	-0.963956	
3.732	-0.9642571	
3.733	-0.9645565	
3.734	-0.9648544	
3.735	-0.9651505	
3.736	-0.9654452	
3.737	-0.9657382	
3.738	-0.9660295	
3.739	-0.9663195	
3.74	-0.9666076	
3.741	-0.9668944	
3.742	-0.9671792	
3.743	-0.9674626	
3.744	-0.9677443	
3.745	-0.9680245	
3.746	-0.968303	
3.747	-0.9685799	
3.748	-0.9688552	
3.749	-0.9691288	
3.75	-0.9694011	
3.751	-0.9696715	
3.752	-0.9699404	
3.753	-0.9702076	
3.754	-0.9704733	
3.755	-0.9707372	
3.756	-0.9709996	
3.757	-0.9712604	
3.758	-0.9715196	
3.759	-0.9717771	
3.76	-0.9720331	
3.761	-0.9722874	
3.762	-0.9725402	
3.763	-0.9727911	
3.764	-0.9730405	
3.765	-0.9732884	
3.766	-0.9735347	
3.767	-0.9737792	
3.768	-0.9740222	
3.769	-0.9742635	
3.77	-0.9745033	
3.771	-0.9747415	
3.772	-0.974978	
3.773	-0.9752129	
3.774	-0.9754461	
3.775	-0.9756776	
3.776	-0.9759076	
3.777	-0.976136	
3.778	-0.9763628	
3.779	-0.976588	
3.78	-0.9768116	
3.781	-0.9770336	
3.782	-0.9772538	
3.783	-0.9774724	
3.784	-0.9776894	
3.785	-0.9779049	
3.786	-0.9781187	
3.787	-0.9783308	
3.788	-0.9785414	
3.789	-0.9787501	
3.79	-0.9789572	
3.791	-0.9791629	
3.792	-0.9793671	
3.793	-0.9795695	
3.794	-0.9797702	
3.795	-0.9799694	
3.796	-0.9801669	
3.797	-0.9803628	
3.798	-0.9805571	
3.799	-0.9807498	
3.8	-0.9809409	
3.801	-0.9811302	
3.802	-0.9813178	
3.803	-0.981504	
3.804	-0.9816885	
3.805	-0.9818714	
3.806	-0.9820527	
3.807	-0.9822322	
3.808	-0.9824103	
3.809	-0.9825865	
3.81	-0.9827613	
3.811	-0.9829344	
3.812	-0.9831058	
3.813	-0.9832756	
3.814	-0.9834438	
3.815	-0.9836105	
3.816	-0.9837754	
3.817	-0.9839388	
3.818	-0.9841005	
3.819	-0.9842606	
3.82	-0.9844189	
3.821	-0.9845757	
3.822	-0.9847309	
3.823	-0.9848844	
3.824	-0.9850363	
3.825	-0.9851865	
3.826	-0.9853354	
3.827	-0.9854825	
3.828	-0.9856277	
3.829	-0.9857714	
3.83	-0.9859135	
3.831	-0.9860539	
3.832	-0.9861928	
3.833	-0.98633	
3.834	-0.9864655	
3.835	-0.9865994	
3.836	-0.9867318	
3.837	-0.9868625	
3.838	-0.9869916	
3.839	-0.987119	
3.84	-0.9872448	
3.841	-0.9873688	
3.842	-0.9874914	
3.843	-0.9876122	
3.844	-0.9877315	
3.845	-0.9878491	
3.846	-0.987965	
3.847	-0.9880793	
3.848	-0.988192	
3.849	-0.9883031	
3.85	-0.9884124	
3.851	-0.9885203	
3.852	-0.9886265	
3.853	-0.988731	
3.854	-0.9888339	
3.855	-0.9889352	
3.856	-0.9890348	
3.857	-0.9891328	
3.858	-0.9892291	
3.859	-0.9893239	
3.86	-0.9894168	
3.861	-0.9895082	
3.862	-0.9895979	
3.863	-0.9896861	
3.864	-0.9897726	
3.865	-0.9898574	
3.866	-0.9899406	
3.867	-0.9900222	
3.868	-0.9901021	
3.869	-0.9901806	
3.87	-0.9902573	
3.871	-0.9903322	
3.872	-0.9904057	
3.873	-0.9904774	
3.874	-0.9905475	
3.875	-0.9906161	
3.876	-0.990683	
3.877	-0.9907482	
3.878	-0.9908119	
3.879	-0.9908738	
3.88	-0.9909341	
3.881	-0.9909928	
3.882	-0.99105	
3.883	-0.9911054	
3.884	-0.9911591	
3.885	-0.9912112	
3.886	-0.9912617	
3.887	-0.9913106	
3.888	-0.9913577	
3.889	-0.9914033	
3.89	-0.9914474	
3.891	-0.9914898	
3.892	-0.9915302	
3.893	-0.9915693	
3.894	-0.9916068	
3.895	-0.9916425	
3.896	-0.9916766	
3.897	-0.9917091	
3.898	-0.9917399	
3.899	-0.991769	
3.9	-0.9917966	
3.901	-0.9918223	
3.902	-0.9918466	
3.903	-0.9918693	
3.904	-0.9918902	
3.905	-0.9919096	
3.906	-0.9919273	
3.907	-0.9919433	
3.908	-0.9919578	
3.909	-0.9919707	
3.91	-0.9919817	
3.911	-0.9919913	
3.912	-0.9919991	
3.913	-0.9920053	
3.914	-0.9920099	
3.915	-0.992013	
3.916	-0.9920143	
3.917	-0.9920141	
3.918	-0.9920121	
3.919	-0.9920086	
3.92	-0.9920034	
3.921	-0.9919964	
3.922	-0.9919879	
3.923	-0.9919778	
3.924	-0.9919659	
3.925	-0.9919525	
3.926	-0.9919375	
3.927	-0.9919207	
3.928	-0.9919023	
3.929	-0.9918823	
3.93	-0.9918606	
3.931	-0.9918373	
3.932	-0.9918123	
3.933	-0.9917859	
3.934	-0.9917576	
3.935	-0.9917277	
3.936	-0.9916962	
3.937	-0.991663	
3.938	-0.9916283	
3.939	-0.9915919	
3.94	-0.9915539	
3.941	-0.9915143	
3.942	-0.991473	
3.943	-0.9914302	
3.944	-0.9913855	
3.945	-0.9913393	
3.946	-0.9912913	
3.947	-0.9912419	
3.948	-0.9911909	
3.949	-0.9911382	
3.95	-0.9910838	
3.951	-0.9910278	
3.952	-0.9909701	
3.953	-0.9909108	
3.954	-0.9908498	
3.955	-0.9907871	
3.956	-0.990723	
3.957	-0.9906571	
3.958	-0.9905896	
3.959	-0.9905205	
3.96	-0.9904497	
3.961	-0.9903773	
3.962	-0.9903032	
3.963	-0.9902275	
3.964	-0.9901502	
3.965	-0.9900711	
3.966	-0.9899905	
3.967	-0.9899083	
3.968	-0.9898244	
3.969	-0.9897388	
3.97	-0.9896517	
3.971	-0.9895629	
3.972	-0.9894724	
3.973	-0.9893804	
3.974	-0.9892867	
3.975	-0.9891912	
3.976	-0.9890943	
3.977	-0.9889956	
3.978	-0.9888953	
3.979	-0.9887934	
3.98	-0.9886899	
3.981	-0.9885849	
3.982	-0.9884781	
3.983	-0.9883698	
3.984	-0.9882597	
3.985	-0.9881481	
3.986	-0.9880348	
3.987	-0.9879198	
3.988	-0.9878031	
3.989	-0.9876849	
3.99	-0.9875649	
3.991	-0.9874433	
3.992	-0.9873202	
3.993	-0.9871954	
3.994	-0.987069	
3.995	-0.986941	
3.996	-0.9868112	
3.997	-0.9866799	
3.998	-0.9865469	
3.999	-0.9864124	
4	-0.9862761	
4.001	-0.9861383	
4.002	-0.9859988	
4.003	-0.9858577	
4.004	-0.9857149	
4.005	-0.9855706	
4.006	-0.9854246	
4.007	-0.9852769	
4.008	-0.9851277	
4.009	-0.9849767	
4.01	-0.9848241	
4.011	-0.9846701	
4.012	-0.9845142	
4.013	-0.9843567	
4.014	-0.9841978	
4.015	-0.9840371	
4.016	-0.9838749	
4.017	-0.9837108	
4.018	-0.9835452	
4.019	-0.983378	
4.02	-0.9832091	
4.021	-0.9830387	
4.022	-0.9828665	
4.023	-0.9826928	
4.024	-0.9825174	
4.025	-0.9823404	
4.026	-0.9821619	
4.027	-0.9819816	
4.028	-0.9817998	
4.029	-0.9816162	
4.03	-0.9814312	
4.031	-0.9812444	
4.032	-0.981056	
4.033	-0.980866	
4.034	-0.9806742	
4.035	-0.9804809	
4.036	-0.9802859	
4.037	-0.9800894	
4.038	-0.9798912	
4.039	-0.9796913	
4.04	-0.9794899	
4.041	-0.979287	
4.042	-0.9790823	
4.043	-0.9788761	
4.044	-0.9786682	
4.045	-0.9784586	
4.046	-0.9782475	
4.047	-0.9780347	
4.048	-0.9778203	
4.049	-0.9776044	
4.05	-0.9773869	
4.051	-0.9771675	
4.052	-0.9769467	
4.053	-0.9767241	
4.054	-0.9765	
4.055	-0.9762742	
4.056	-0.9760468	
4.057	-0.9758179	
4.058	-0.9755871	
4.059	-0.9753547	
4.06	-0.9751208	
4.061	-0.9748853	
4.062	-0.9746481	
4.063	-0.9744093	
4.064	-0.9741689	
4.065	-0.9739268	
4.066	-0.9736832	
4.067	-0.973438	
4.068	-0.9731911	
4.069	-0.9729426	
4.07	-0.9726924	
4.071	-0.9724407	
4.072	-0.9721875	
4.073	-0.9719326	
4.074	-0.9716762	
4.075	-0.971418	
4.076	-0.9711581	
4.077	-0.9708968	
4.078	-0.9706338	
4.079	-0.9703692	
4.08	-0.9701028	
4.081	-0.969835	
4.082	-0.9695656	
4.083	-0.9692945	
4.084	-0.9690217	
4.085	-0.9687474	
4.086	-0.9684714	
4.087	-0.9681939	
4.088	-0.9679147	
4.089	-0.967634	
4.09	-0.9673516	
4.091	-0.9670675	
4.092	-0.9667817	
4.093	-0.9664945	
4.094	-0.9662057	
4.095	-0.9659152	
4.096	-0.9656231	
4.097	-0.9653295	
4.098	-0.9650344	
4.099	-0.9647375	
4.1	-0.964439	
4.101	-0.9641388	
4.102	-0.963837	
4.103	-0.9635336	
4.104	-0.9632288	
4.105	-0.9629222	
4.106	-0.9626141	
4.107	-0.9623044	
4.108	-0.961993	
4.109	-0.9616799	
4.11	-0.9613654	
4.111	-0.9610492	
4.112	-0.9607314	
4.113	-0.9604121	
4.114	-0.9600911	
4.115	-0.9597684	
4.116	-0.9594442	
4.117	-0.9591184	
4.118	-0.958791	
4.119	-0.9584619	
4.12	-0.9581313	
4.121	-0.9577991	
4.122	-0.9574654	
4.123	-0.95713	
4.124	-0.956793	
4.125	-0.9564545	
4.126	-0.9561141	
4.127	-0.9557721	
4.128	-0.9554287	
4.129	-0.9550835	
4.13	-0.9547368	
4.131	-0.9543887	
4.132	-0.9540389	
4.133	-0.9536874	
4.134	-0.9533344	
4.135	-0.9529797	
4.136	-0.9526234	
4.137	-0.9522656	
4.138	-0.9519061	
4.139	-0.9515451	
4.14	-0.9511824	
4.141	-0.9508182	
4.142	-0.9504523	
4.143	-0.9500849	
4.144	-0.9497159	
4.145	-0.9493454	
4.146	-0.9489731	
4.147	-0.9485993	
4.148	-0.948224	
4.149	-0.9478469	
4.15	-0.9474683	
4.151	-0.9470882	
4.152	-0.9467065	
4.153	-0.9463233	
4.154	-0.9459385	
4.155	-0.9455521	
4.156	-0.9451641	
4.157	-0.9447744	
4.158	-0.9443833	
4.159	-0.9439904	
4.16	-0.9435961	
4.161	-0.9432	
4.162	-0.9428024	
4.163	-0.9424031	
4.164	-0.9420024	
4.165	-0.9416	
4.166	-0.9411959	
4.167	-0.9407905	
4.168	-0.9403836	
4.169	-0.939975	
4.17	-0.9395647	
4.171	-0.939153	
4.172	-0.9387395	
4.173	-0.9383243	
4.174	-0.9379077	
4.175	-0.9374895	
4.176	-0.9370695	
4.177	-0.9366482	
4.178	-0.9362252	
4.179	-0.9358009	
4.18	-0.9353747	
4.181	-0.934947	
4.182	-0.9345179	
4.183	-0.934087	
4.184	-0.9336546	
4.185	-0.9332207	
4.186	-0.9327852	
4.187	-0.932348	
4.188	-0.9319093	
4.189	-0.931469	
4.19	-0.9310273	
4.191	-0.930584	
4.192	-0.9301391	
4.193	-0.9296926	
4.194	-0.9292445	
4.195	-0.9287947	
4.196	-0.9283437	
4.197	-0.927891	
4.198	-0.9274365	
4.199	-0.9269804	
4.2	-0.9265229	
4.201	-0.9260638	
4.202	-0.9256032	
4.203	-0.9251409	
4.204	-0.9246771	
4.205	-0.9242117	
4.206	-0.9237449	
4.207	-0.9232764	
4.208	-0.9228064	
4.209	-0.9223348	
4.21	-0.9218617	
4.211	-0.921387	
4.212	-0.9209108	
4.213	-0.920433	
4.214	-0.9199536	
4.215	-0.9194726	
4.216	-0.9189901	
4.217	-0.9185059	
4.218	-0.9180204	
4.219	-0.9175333	
4.22	-0.9170446	
4.221	-0.9165543	
4.222	-0.9160625	
4.223	-0.915569	
4.224	-0.915074	
4.225	-0.9145774	
4.226	-0.9140794	
4.227	-0.9135797	
4.228	-0.9130785	
4.229	-0.9125757	
4.23	-0.9120715	
4.231	-0.9115657	
4.232	-0.9110583	
4.233	-0.9105494	
4.234	-0.9100389	
4.235	-0.9095269	
4.236	-0.9090135	
4.237	-0.9084984	
4.238	-0.9079817	
4.239	-0.9074636	
4.24	-0.9069437	
4.241	-0.9064224	
4.242	-0.9058996	
4.243	-0.9053752	
4.244	-0.9048494	
4.245	-0.904322	
4.246	-0.9037932	
4.247	-0.9032627	
4.248	-0.9027306	
4.249	-0.902197	
4.25	-0.9016618	
4.251	-0.9011251	
4.252	-0.900587	
4.253	-0.9000472	
4.254	-0.899506	
4.255	-0.898963	
4.256	-0.8984187	
4.257	-0.8978729	
4.258	-0.8973255	
4.259	-0.8967766	
4.26	-0.896226	
4.261	-0.895674	
4.262	-0.8951204	
4.263	-0.8945655	
4.264	-0.8940088	
4.265	-0.8934507	
4.266	-0.892891	
4.267	-0.8923298	
4.268	-0.891767	
4.269	-0.8912027	
4.27	-0.890637	
4.271	-0.8900697	
4.272	-0.8895009	
4.273	-0.8889306	
4.274	-0.8883587	
4.275	-0.8877854	
4.276	-0.8872105	
4.277	-0.8866341	
4.278	-0.8860562	
4.279	-0.8854766	
4.28	-0.8848957	
4.281	-0.8843132	
4.282	-0.8837292	
4.283	-0.8831438	
4.284	-0.8825568	
4.285	-0.8819681	
4.286	-0.881378	
4.287	-0.8807865	
4.288	-0.8801934	
4.289	-0.8795988	
4.29	-0.8790027	
4.291	-0.8784051	
4.292	-0.8778059	
4.293	-0.8772054	
4.294	-0.8766032	
4.295	-0.8759995	
4.296	-0.8753943	
4.297	-0.8747877	
4.298	-0.8741796	
4.299	-0.8735699	
4.3	-0.8729588	
4.301	-0.8723459	
4.302	-0.8717318	
4.303	-0.871116	
4.304	-0.8704989	
4.305	-0.8698803	
4.306	-0.8692601	
4.307	-0.8686384	
4.308	-0.8680151	
4.309	-0.8673904	
4.31	-0.8667642	
4.311	-0.8661366	
4.312	-0.8655073	
4.313	-0.8648766	
4.314	-0.8642445	
4.315	-0.8636108	
4.316	-0.8629756	
4.317	-0.862339	
4.318	-0.8617008	
4.319	-0.8610612	
4.32	-0.8604201	
4.321	-0.8597776	
4.322	-0.8591335	
4.323	-0.858488	
4.324	-0.8578408	
4.325	-0.8571923	
4.326	-0.8565425	
4.327	-0.8558909	
4.328	-0.8552379	
4.329	-0.8545835	
4.33	-0.8539276	
4.331	-0.8532702	
4.332	-0.8526114	
4.333	-0.8519509	
4.334	-0.8512892	
4.335	-0.850626	
4.336	-0.8499612	
4.337	-0.849295	
4.338	-0.8486273	
4.339	-0.8479581	
4.34	-0.8472874	
4.341	-0.8466153	
4.342	-0.8459416	
4.343	-0.8452666	
4.344	-0.8445901	
4.345	-0.843912	
4.346	-0.8432325	
4.347	-0.8425515	
4.348	-0.8418691	
4.349	-0.8411852	
4.35	-0.8404999	
4.351	-0.8398131	
4.352	-0.8391249	
4.353	-0.8384351	
4.354	-0.837744	
4.355	-0.8370515	
4.356	-0.8363574	
4.357	-0.835662	
4.358	-0.8349651	
4.359	-0.8342665	
4.36	-0.8335667	
4.361	-0.8328652	
4.362	-0.8321624	
4.363	-0.8314581	
4.364	-0.8307523	
4.365	-0.8300452	
4.366	-0.8293365	
4.367	-0.8286265	
4.368	-0.8279151	
4.369	-0.8272022	
4.37	-0.8264879	
4.371	-0.825772	
4.372	-0.8250548	
4.373	-0.8243361	
4.374	-0.823616	
4.375	-0.8228944	
4.376	-0.8221713	
4.377	-0.8214468	
4.378	-0.8207209	
4.379	-0.8199936	
4.38	-0.8192647	
4.381	-0.8185346	
4.382	-0.817803	
4.383	-0.8170699	
4.384	-0.8163352	
4.385	-0.8155993	
4.386	-0.8148618	
4.387	-0.8141232	
4.388	-0.813383	
4.389	-0.8126413	
4.39	-0.8118982	
4.391	-0.8111537	
4.392	-0.8104077	
4.393	-0.8096604	
4.394	-0.8089117	
4.395	-0.8081616	
4.396	-0.8074101	
4.397	-0.8066571	
4.398	-0.8059027	
4.399	-0.8051466	
4.4	-0.8043893	
4.401	-0.8036305	
4.402	-0.8028704	
4.403	-0.8021089	
4.404	-0.8013459	
4.405	-0.8005816	
4.406	-0.7998159	
4.407	-0.7990488	
4.408	-0.7982802	
4.409	-0.7975102	
4.41	-0.7967388	
4.411	-0.795966	
4.412	-0.7951917	
4.413	-0.7944161	
4.414	-0.7936391	
4.415	-0.7928608	
4.416	-0.792081	
4.417	-0.7912999	
4.418	-0.7905172	
4.419	-0.7897333	
4.42	-0.788948	
4.421	-0.7881613	
4.422	-0.7873732	
4.423	-0.7865835	
4.424	-0.7857926	
4.425	-0.7850002	
4.426	-0.7842064	
4.427	-0.7834114	
4.428	-0.7826149	
4.429	-0.7818171	
4.43	-0.7810178	
4.431	-0.7802172	
4.432	-0.7794152	
4.433	-0.7786119	
4.434	-0.7778072	
4.435	-0.7770011	
4.436	-0.7761935	
4.437	-0.7753844	
4.438	-0.7745742	
4.439	-0.7737626	
4.44	-0.7729496	
4.441	-0.7721352	
4.442	-0.7713193	
4.443	-0.7705022	
4.444	-0.7696837	
4.445	-0.7688638	
4.446	-0.7680426	
4.447	-0.76722	
4.448	-0.766396	
4.449	-0.7655706	
4.45	-0.7647439	
4.451	-0.763916	
4.452	-0.7630866	
4.453	-0.7622558	
4.454	-0.7614237	
4.455	-0.7605902	
4.456	-0.7597554	
4.457	-0.7589192	
4.458	-0.7580817	
4.459	-0.7572429	
4.46	-0.7564026	
4.461	-0.755561	
4.462	-0.754718	
4.463	-0.7538738	
4.464	-0.7530281	
4.465	-0.7521813	
4.466	-0.7513329	
4.467	-0.7504834	
4.468	-0.7496324	
4.469	-0.7487801	
4.47	-0.7479264	
4.471	-0.7470714	
4.472	-0.7462151	
4.473	-0.7453575	
4.474	-0.7444984	
4.475	-0.743638	
4.476	-0.7427763	
4.477	-0.7419134	
4.478	-0.7410491	
4.479	-0.7401835	
4.48	-0.7393165	
4.481	-0.7384482	
4.482	-0.7375786	
4.483	-0.7367077	
4.484	-0.7358353	
4.485	-0.7349616	
4.486	-0.7340868	
4.487	-0.7332105	
4.488	-0.7323329	
4.489	-0.7314542	
4.49	-0.7305741	
4.491	-0.7296928	
4.492	-0.7288099	
4.493	-0.7279257	
4.494	-0.7270404	
4.495	-0.7261537	
4.496	-0.7252656	
4.497	-0.7243764	
4.498	-0.7234857	
4.499	-0.7225938	
4.5	-0.7217007	
4.501	-0.7208062	
4.502	-0.7199104	
4.503	-0.7190133	
4.504	-0.718115	
4.505	-0.7172152	
4.506	-0.7163143	
4.507	-0.715412	
4.508	-0.7145085	
4.509	-0.7136036	
4.51	-0.7126974	
4.511	-0.71179	
4.512	-0.7108812	
4.513	-0.7099711	
4.514	-0.7090599	
4.515	-0.7081474	
4.516	-0.7072335	
4.517	-0.7063184	
4.518	-0.705402	
4.519	-0.7044845	
4.52	-0.7035655	
4.521	-0.7026453	
4.522	-0.7017238	
4.523	-0.700801	
4.524	-0.6998769	
4.525	-0.6989517	
4.526	-0.6980252	
4.527	-0.6970974	
4.528	-0.6961682	
4.529	-0.6952379	
4.53	-0.6943064	
4.531	-0.6933736	
4.532	-0.6924394	
4.533	-0.691504	
4.534	-0.6905674	
4.535	-0.6896296	
4.536	-0.6886905	
4.537	-0.6877502	
4.538	-0.6868086	
4.539	-0.6858657	
4.54	-0.6849216	
4.541	-0.6839763	
4.542	-0.6830297	
4.543	-0.6820818	
4.544	-0.6811327	
4.545	-0.6801825	
4.546	-0.6792309	
4.547	-0.6782781	
4.548	-0.6773241	
4.549	-0.6763688	
4.55	-0.6754124	
4.551	-0.6744546	
4.552	-0.6734956	
4.553	-0.6725355	
4.554	-0.6715741	
4.555	-0.6706114	
4.556	-0.6696476	
4.557	-0.6686826	
4.558	-0.6677163	
4.559	-0.6667488	
4.56	-0.6657801	
4.561	-0.6648101	
4.562	-0.663839	
4.563	-0.6628667	
4.564	-0.6618931	
4.565	-0.6609183	
4.566	-0.6599423	
4.567	-0.6589651	
4.568	-0.6579867	
4.569	-0.6570072	
4.57	-0.6560264	
4.571	-0.6550444	
4.572	-0.6540613	
4.573	-0.6530768	
4.574	-0.6520913	
4.575	-0.6511045	
4.576	-0.6501166	
4.577	-0.6491274	
4.578	-0.648137	
4.579	-0.6471455	
4.58	-0.6461527	
4.581	-0.6451589	
4.582	-0.6441638	
4.583	-0.6431675	
4.584	-0.6421701	
4.585	-0.6411715	
4.586	-0.6401716	
4.587	-0.6391707	
4.588	-0.6381685	
4.589	-0.6371652	
4.59	-0.6361608	
4.591	-0.6351551	
4.592	-0.6341484	
4.593	-0.6331403	
4.594	-0.6321311	
4.595	-0.6311209	
4.596	-0.6301094	
4.597	-0.6290968	
4.598	-0.6280829	
4.599	-0.6270679	
4.6	-0.6260517	
4.601	-0.6250343	
4.602	-0.624016	
4.603	-0.6229964	
4.604	-0.6219757	
4.605	-0.6209538	
4.606	-0.6199309	
4.607	-0.6189067	
4.608	-0.6178814	
4.609	-0.6168551	
4.61	-0.6158276	
4.611	-0.614799	
4.612	-0.6137691	
4.613	-0.6127382	
4.614	-0.6117061	
4.615	-0.6106728	
4.616	-0.6096384	
4.617	-0.6086029	
4.618	-0.6075662	
4.619	-0.6065286	
4.62	-0.6054897	
4.621	-0.6044497	
4.622	-0.6034086	
4.623	-0.6023664	
4.624	-0.6013231	
4.625	-0.6002786	
4.626	-0.5992331	
4.627	-0.5981864	
4.628	-0.5971386	
4.629	-0.5960897	
4.63	-0.5950398	
4.631	-0.5939887	
4.632	-0.5929365	
4.633	-0.5918832	
4.634	-0.5908288	
4.635	-0.5897734	
4.636	-0.5887167	
4.637	-0.5876591	
4.638	-0.5866003	
4.639	-0.5855405	
4.64	-0.5844796	
4.641	-0.5834176	
4.642	-0.5823544	
4.643	-0.5812903	
4.644	-0.5802251	
4.645	-0.5791588	
4.646	-0.5780914	
4.647	-0.5770229	
4.648	-0.5759534	
4.649	-0.5748828	
4.65	-0.5738111	
4.651	-0.5727383	
4.652	-0.5716645	
4.653	-0.5705896	
4.654	-0.5695136	
4.655	-0.5684365	
4.656	-0.5673584	
4.657	-0.5662794	
4.658	-0.5651992	
4.659	-0.5641179	
4.66	-0.5630357	
4.661	-0.5619522	
4.662	-0.5608678	
4.663	-0.5597824	
4.664	-0.5586959	
4.665	-0.5576082	
