Time	Angle	
3.582	-1.07477	
3.583	-1.075626	
3.584	-1.07648	
3.585	-1.077332	
3.586	-1.078183	
3.587	-1.079032	
3.588	-1.07988	
3.589	-1.080725	
3.59	-1.081569	
3.591	-1.082411	
3.592	-1.083251	
3.593	-1.08409	
3.594	-1.084927	
3.595	-1.085762	
3.596	-1.086596	
3.597	-1.087427	
3.598	-1.088257	
3.599	-1.089086	
3.6	-1.089912	
3.601	-1.090737	
3.602	-1.09156	
3.603	-1.092381	
3.604	-1.093201	
3.605	-1.094019	
3.606	-1.094835	
3.607	-1.095649	
3.608	-1.096462	
3.609	-1.097273	
3.61	-1.098082	
3.611	-1.098889	
3.612	-1.099694	
3.613	-1.100498	
3.614	-1.101301	
3.615	-1.102101	
3.616	-1.1029	
3.617	-1.103696	
3.618	-1.104492	
3.619	-1.105285	
3.62	-1.106077	
3.621	-1.106866	
3.622	-1.107655	
3.623	-1.108441	
3.624	-1.109226	
3.625	-1.110008	
3.626	-1.11079	
3.627	-1.111569	
3.628	-1.112347	
3.629	-1.113122	
3.63	-1.113896	
3.631	-1.114669	
3.632	-1.115439	
3.633	-1.116208	
3.634	-1.116975	
3.635	-1.11774	
3.636	-1.118504	
3.637	-1.119266	
3.638	-1.120026	
3.639	-1.120784	
3.64	-1.12154	
3.641	-1.122295	
3.642	-1.123048	
3.643	-1.123799	
3.644	-1.124548	
3.645	-1.125296	
3.646	-1.126042	
3.647	-1.126786	
3.648	-1.127528	
3.649	-1.128269	
3.65	-1.129007	
3.651	-1.129745	
3.652	-1.13048	
3.653	-1.131213	
3.654	-1.131945	
3.655	-1.132675	
3.656	-1.133403	
3.657	-1.134129	
3.658	-1.134854	
3.659	-1.135576	
3.66	-1.136297	
3.661	-1.137017	
3.662	-1.137734	
3.663	-1.13845	
3.664	-1.139164	
3.665	-1.139876	
3.666	-1.140586	
3.667	-1.141295	
3.668	-1.142002	
3.669	-1.142707	
3.67	-1.14341	
3.671	-1.144111	
3.672	-1.144811	
3.673	-1.145509	
3.674	-1.146205	
3.675	-1.146899	
3.676	-1.147591	
3.677	-1.148282	
3.678	-1.148971	
3.679	-1.149658	
3.68	-1.150343	
3.681	-1.151027	
3.682	-1.151709	
3.683	-1.152389	
3.684	-1.153067	
3.685	-1.153743	
3.686	-1.154418	
3.687	-1.15509	
3.688	-1.155761	
3.689	-1.156431	
3.69	-1.157098	
3.691	-1.157764	
3.692	-1.158428	
3.693	-1.15909	
3.694	-1.15975	
3.695	-1.160408	
3.696	-1.161065	
3.697	-1.16172	
3.698	-1.162373	
3.699	-1.163024	
3.7	-1.163673	
3.701	-1.164321	
3.702	-1.164967	
3.703	-1.165611	
3.704	-1.166253	
3.705	-1.166893	
3.706	-1.167532	
3.707	-1.168169	
3.708	-1.168804	
3.709	-1.169437	
3.71	-1.170069	
3.711	-1.170698	
3.712	-1.171326	
3.713	-1.171952	
3.714	-1.172576	
3.715	-1.173199	
3.716	-1.173819	
3.717	-1.174438	
3.718	-1.175055	
3.719	-1.17567	
3.72	-1.176283	
3.721	-1.176895	
3.722	-1.177504	
3.723	-1.178112	
3.724	-1.178718	
3.725	-1.179322	
3.726	-1.179925	
3.727	-1.180526	
3.728	-1.181125	
3.729	-1.181722	
3.73	-1.182317	
3.731	-1.18291	
3.732	-1.183502	
3.733	-1.184092	
3.734	-1.18468	
3.735	-1.185266	
3.736	-1.18585	
3.737	-1.186432	
3.738	-1.187013	
3.739	-1.187592	
3.74	-1.188169	
3.741	-1.188744	
3.742	-1.189318	
3.743	-1.189889	
3.744	-1.190459	
3.745	-1.191027	
3.746	-1.191593	
3.747	-1.192157	
3.748	-1.19272	
3.749	-1.19328	
3.75	-1.193839	
3.751	-1.194396	
3.752	-1.194951	
3.753	-1.195505	
3.754	-1.196056	
3.755	-1.196606	
3.756	-1.197154	
3.757	-1.1977	
3.758	-1.198244	
3.759	-1.198787	
3.76	-1.199327	
3.761	-1.199866	
3.762	-1.200403	
3.763	-1.200938	
3.764	-1.201471	
3.765	-1.202003	
3.766	-1.202532	
3.767	-1.20306	
3.768	-1.203586	
3.769	-1.20411	
3.77	-1.204632	
3.771	-1.205153	
3.772	-1.205671	
3.773	-1.206188	
3.774	-1.206703	
3.775	-1.207216	
3.776	-1.207728	
3.777	-1.208237	
3.778	-1.208745	
3.779	-1.209251	
3.78	-1.209754	
3.781	-1.210257	
3.782	-1.210757	
3.783	-1.211255	
3.784	-1.211752	
3.785	-1.212247	
3.786	-1.21274	
3.787	-1.213231	
3.788	-1.21372	
3.789	-1.214208	
3.79	-1.214693	
3.791	-1.215177	
3.792	-1.215659	
3.793	-1.216139	
3.794	-1.216617	
3.795	-1.217094	
3.796	-1.217569	
3.797	-1.218041	
3.798	-1.218512	
3.799	-1.218981	
3.8	-1.219449	
3.801	-1.219914	
3.802	-1.220378	
3.803	-1.220839	
3.804	-1.221299	
3.805	-1.221757	
3.806	-1.222213	
3.807	-1.222668	
3.808	-1.22312	
3.809	-1.223571	
3.81	-1.22402	
3.811	-1.224467	
3.812	-1.224912	
3.813	-1.225355	
3.814	-1.225796	
3.815	-1.226236	
3.816	-1.226674	
3.817	-1.22711	
3.818	-1.227544	
3.819	-1.227976	
3.82	-1.228406	
3.821	-1.228835	
3.822	-1.229261	
3.823	-1.229686	
3.824	-1.230109	
3.825	-1.23053	
3.826	-1.230949	
3.827	-1.231367	
3.828	-1.231782	
3.829	-1.232196	
3.83	-1.232608	
3.831	-1.233018	
3.832	-1.233426	
3.833	-1.233832	
3.834	-1.234237	
3.835	-1.23464	
3.836	-1.23504	
3.837	-1.235439	
3.838	-1.235836	
3.839	-1.236231	
3.84	-1.236625	
3.841	-1.237016	
3.842	-1.237406	
3.843	-1.237794	
3.844	-1.23818	
3.845	-1.238564	
3.846	-1.238946	
3.847	-1.239326	
3.848	-1.239705	
3.849	-1.240082	
3.85	-1.240456	
3.851	-1.240829	
3.852	-1.241201	
3.853	-1.24157	
3.854	-1.241937	
3.855	-1.242303	
3.856	-1.242666	
3.857	-1.243028	
3.858	-1.243388	
3.859	-1.243747	
3.86	-1.244103	
3.861	-1.244457	
3.862	-1.24481	
3.863	-1.24516	
3.864	-1.245509	
3.865	-1.245856	
3.866	-1.246201	
3.867	-1.246544	
3.868	-1.246886	
3.869	-1.247225	
3.87	-1.247563	
3.871	-1.247899	
3.872	-1.248233	
3.873	-1.248565	
3.874	-1.248895	
3.875	-1.249223	
3.876	-1.24955	
3.877	-1.249875	
3.878	-1.250198	
3.879	-1.250518	
3.88	-1.250838	
3.881	-1.251155	
3.882	-1.25147	
3.883	-1.251783	
3.884	-1.252095	
3.885	-1.252405	
3.886	-1.252713	
3.887	-1.253019	
3.888	-1.253323	
3.889	-1.253625	
3.89	-1.253926	
3.891	-1.254224	
3.892	-1.254521	
3.893	-1.254816	
3.894	-1.255109	
3.895	-1.2554	
3.896	-1.255689	
3.897	-1.255977	
3.898	-1.256262	
3.899	-1.256546	
3.9	-1.256828	
3.901	-1.257108	
3.902	-1.257386	
3.903	-1.257662	
3.904	-1.257936	
3.905	-1.258209	
3.906	-1.258479	
3.907	-1.258748	
3.908	-1.259015	
3.909	-1.25928	
3.91	-1.259543	
3.911	-1.259805	
3.912	-1.260064	
3.913	-1.260322	
3.914	-1.260577	
3.915	-1.260831	
3.916	-1.261083	
3.917	-1.261333	
3.918	-1.261581	
3.919	-1.261828	
3.92	-1.262072	
3.921	-1.262315	
3.922	-1.262555	
3.923	-1.262794	
3.924	-1.263031	
3.925	-1.263266	
3.926	-1.2635	
3.927	-1.263731	
3.928	-1.26396	
3.929	-1.264188	
3.93	-1.264414	
3.931	-1.264638	
3.932	-1.26486	
3.933	-1.26508	
3.934	-1.265298	
3.935	-1.265515	
3.936	-1.265729	
3.937	-1.265942	
3.938	-1.266153	
3.939	-1.266362	
3.94	-1.266569	
3.941	-1.266774	
3.942	-1.266978	
3.943	-1.267179	
3.944	-1.267379	
3.945	-1.267576	
3.946	-1.267772	
3.947	-1.267966	
3.948	-1.268158	
3.949	-1.268349	
3.95	-1.268537	
3.951	-1.268723	
3.952	-1.268908	
3.953	-1.269091	
3.954	-1.269272	
3.955	-1.269451	
3.956	-1.269628	
3.957	-1.269803	
3.958	-1.269977	
3.959	-1.270148	
3.96	-1.270318	
3.961	-1.270486	
3.962	-1.270651	
3.963	-1.270815	
3.964	-1.270978	
3.965	-1.271138	
3.966	-1.271296	
3.967	-1.271453	
3.968	-1.271608	
3.969	-1.27176	
3.97	-1.271911	
3.971	-1.27206	
3.972	-1.272207	
3.973	-1.272353	
3.974	-1.272496	
3.975	-1.272638	
3.976	-1.272777	
3.977	-1.272915	
3.978	-1.273051	
3.979	-1.273185	
3.98	-1.273317	
3.981	-1.273448	
3.982	-1.273576	
3.983	-1.273703	
3.984	-1.273827	
3.985	-1.27395	
3.986	-1.274071	
3.987	-1.27419	
3.988	-1.274307	
3.989	-1.274422	
3.99	-1.274536	
3.991	-1.274647	
3.992	-1.274757	
3.993	-1.274865	
3.994	-1.274971	
3.995	-1.275075	
3.996	-1.275177	
3.997	-1.275277	
3.998	-1.275376	
3.999	-1.275472	
4	-1.275567	
4.001	-1.27566	
4.002	-1.275751	
4.003	-1.27584	
4.004	-1.275927	
4.005	-1.276012	
4.006	-1.276095	
4.007	-1.276177	
4.008	-1.276256	
4.009	-1.276334	
4.01	-1.27641	
4.011	-1.276484	
4.012	-1.276556	
4.013	-1.276627	
4.014	-1.276695	
4.015	-1.276762	
4.016	-1.276826	
4.017	-1.276889	
4.018	-1.27695	
4.019	-1.277009	
4.02	-1.277066	
4.021	-1.277121	
4.022	-1.277175	
4.023	-1.277226	
4.024	-1.277276	
4.025	-1.277324	
4.026	-1.27737	
4.027	-1.277414	
4.028	-1.277456	
4.029	-1.277496	
4.03	-1.277534	
4.031	-1.277571	
4.032	-1.277605	
4.033	-1.277638	
4.034	-1.277669	
4.035	-1.277698	
4.036	-1.277725	
4.037	-1.27775	
4.038	-1.277774	
4.039	-1.277795	
4.04	-1.277815	
4.041	-1.277833	
4.042	-1.277848	
4.043	-1.277862	
4.044	-1.277874	
4.045	-1.277885	
4.046	-1.277893	
4.047	-1.277899	
4.048	-1.277904	
4.049	-1.277907	
4.05	-1.277907	
4.051	-1.277906	
4.052	-1.277903	
4.053	-1.277899	
4.054	-1.277892	
4.055	-1.277883	
4.056	-1.277873	
4.057	-1.277861	
4.058	-1.277846	
4.059	-1.27783	
4.06	-1.277812	
4.061	-1.277793	
4.062	-1.277771	
4.063	-1.277747	
4.064	-1.277722	
4.065	-1.277694	
4.066	-1.277665	
4.067	-1.277634	
4.068	-1.277601	
4.069	-1.277566	
4.07	-1.27753	
4.071	-1.277491	
4.072	-1.277451	
4.073	-1.277408	
4.074	-1.277364	
4.075	-1.277318	
4.076	-1.27727	
4.077	-1.27722	
4.078	-1.277168	
4.079	-1.277115	
4.08	-1.277059	
4.081	-1.277002	
4.082	-1.276943	
4.083	-1.276881	
4.084	-1.276819	
4.085	-1.276754	
4.086	-1.276687	
4.087	-1.276618	
4.088	-1.276548	
4.089	-1.276475	
4.09	-1.276401	
4.091	-1.276325	
4.092	-1.276247	
4.093	-1.276167	
4.094	-1.276085	
4.095	-1.276001	
4.096	-1.275916	
4.097	-1.275829	
4.098	-1.275739	
4.099	-1.275648	
4.1	-1.275555	
4.101	-1.27546	
4.102	-1.275363	
4.103	-1.275265	
4.104	-1.275164	
4.105	-1.275062	
4.106	-1.274957	
4.107	-1.274851	
4.108	-1.274743	
4.109	-1.274633	
4.11	-1.274522	
4.111	-1.274408	
4.112	-1.274292	
4.113	-1.274175	
4.114	-1.274056	
4.115	-1.273935	
4.116	-1.273811	
4.117	-1.273687	
4.118	-1.27356	
4.119	-1.273431	
4.12	-1.273301	
4.121	-1.273168	
4.122	-1.273034	
4.123	-1.272898	
4.124	-1.27276	
4.125	-1.27262	
4.126	-1.272478	
4.127	-1.272334	
4.128	-1.272189	
4.129	-1.272041	
4.13	-1.271892	
4.131	-1.271741	
4.132	-1.271588	
4.133	-1.271433	
4.134	-1.271276	
4.135	-1.271118	
4.136	-1.270957	
4.137	-1.270795	
4.138	-1.27063	
4.139	-1.270464	
4.14	-1.270296	
4.141	-1.270127	
4.142	-1.269955	
4.143	-1.269781	
4.144	-1.269606	
4.145	-1.269428	
4.146	-1.269249	
4.147	-1.269068	
4.148	-1.268885	
4.149	-1.2687	
4.15	-1.268513	
4.151	-1.268325	
4.152	-1.268134	
4.153	-1.267942	
4.154	-1.267748	
4.155	-1.267552	
4.156	-1.267354	
4.157	-1.267154	
4.158	-1.266952	
4.159	-1.266748	
4.16	-1.266543	
4.161	-1.266336	
4.162	-1.266126	
4.163	-1.265915	
4.164	-1.265702	
4.165	-1.265488	
4.166	-1.265271	
4.167	-1.265052	
4.168	-1.264832	
4.169	-1.26461	
4.17	-1.264386	
4.171	-1.26416	
4.172	-1.263932	
4.173	-1.263702	
4.174	-1.26347	
4.175	-1.263237	
4.176	-1.263001	
4.177	-1.262764	
4.178	-1.262525	
4.179	-1.262284	
4.18	-1.262041	
4.181	-1.261797	
4.182	-1.26155	
4.183	-1.261302	
4.184	-1.261051	
4.185	-1.260799	
4.186	-1.260545	
4.187	-1.260289	
4.188	-1.260031	
4.189	-1.259772	
4.19	-1.25951	
4.191	-1.259247	
4.192	-1.258982	
4.193	-1.258715	
4.194	-1.258446	
4.195	-1.258175	
4.196	-1.257902	
4.197	-1.257627	
4.198	-1.257351	
4.199	-1.257073	
4.2	-1.256792	
4.201	-1.25651	
4.202	-1.256226	
4.203	-1.255941	
4.204	-1.255653	
4.205	-1.255363	
4.206	-1.255072	
4.207	-1.254779	
4.208	-1.254484	
4.209	-1.254187	
4.21	-1.253888	
4.211	-1.253587	
4.212	-1.253285	
4.213	-1.25298	
4.214	-1.252674	
4.215	-1.252366	
4.216	-1.252056	
4.217	-1.251744	
4.218	-1.25143	
4.219	-1.251115	
4.22	-1.250797	
4.221	-1.250478	
4.222	-1.250157	
4.223	-1.249834	
4.224	-1.249509	
4.225	-1.249182	
4.226	-1.248854	
4.227	-1.248523	
4.228	-1.248191	
4.229	-1.247857	
4.23	-1.247521	
4.231	-1.247183	
4.232	-1.246843	
4.233	-1.246501	
4.234	-1.246158	
4.235	-1.245812	
4.236	-1.245465	
4.237	-1.245116	
4.238	-1.244765	
4.239	-1.244412	
4.24	-1.244058	
4.241	-1.243701	
4.242	-1.243343	
4.243	-1.242983	
4.244	-1.242621	
4.245	-1.242257	
4.246	-1.241891	
4.247	-1.241524	
4.248	-1.241154	
4.249	-1.240783	
4.25	-1.24041	
4.251	-1.240034	
4.252	-1.239658	
4.253	-1.239279	
4.254	-1.238898	
4.255	-1.238516	
4.256	-1.238131	
4.257	-1.237745	
4.258	-1.237357	
4.259	-1.236967	
4.26	-1.236576	
4.261	-1.236182	
4.262	-1.235787	
4.263	-1.235389	
4.264	-1.23499	
4.265	-1.234589	
4.266	-1.234186	
4.267	-1.233782	
4.268	-1.233375	
4.269	-1.232967	
4.27	-1.232556	
4.271	-1.232144	
4.272	-1.23173	
4.273	-1.231314	
4.274	-1.230897	
4.275	-1.230477	
4.276	-1.230056	
4.277	-1.229633	
4.278	-1.229208	
4.279	-1.228781	
4.28	-1.228352	
4.281	-1.227921	
4.282	-1.227489	
4.283	-1.227055	
4.284	-1.226619	
4.285	-1.226181	
4.286	-1.225741	
4.287	-1.225299	
4.288	-1.224856	
4.289	-1.224411	
4.29	-1.223963	
4.291	-1.223514	
4.292	-1.223063	
4.293	-1.222611	
4.294	-1.222156	
4.295	-1.2217	
4.296	-1.221241	
4.297	-1.220781	
4.298	-1.22032	
4.299	-1.219856	
4.3	-1.21939	
4.301	-1.218923	
4.302	-1.218453	
4.303	-1.217982	
4.304	-1.217509	
4.305	-1.217034	
4.306	-1.216558	
4.307	-1.216079	
4.308	-1.215599	
4.309	-1.215117	
4.31	-1.214633	
4.311	-1.214147	
4.312	-1.213659	
4.313	-1.21317	
4.314	-1.212678	
4.315	-1.212185	
4.316	-1.21169	
4.317	-1.211193	
4.318	-1.210694	
4.319	-1.210194	
4.32	-1.209691	
4.321	-1.209187	
4.322	-1.208681	
4.323	-1.208173	
4.324	-1.207664	
4.325	-1.207152	
4.326	-1.206639	
4.327	-1.206123	
4.328	-1.205606	
4.329	-1.205087	
4.33	-1.204567	
4.331	-1.204044	
4.332	-1.20352	
4.333	-1.202994	
4.334	-1.202466	
4.335	-1.201936	
4.336	-1.201404	
4.337	-1.200871	
4.338	-1.200335	
4.339	-1.199798	
4.34	-1.199259	
4.341	-1.198718	
4.342	-1.198176	
4.343	-1.197631	
4.344	-1.197085	
4.345	-1.196537	
4.346	-1.195987	
4.347	-1.195435	
4.348	-1.194881	
4.349	-1.194326	
4.35	-1.193769	
4.351	-1.19321	
4.352	-1.192649	
4.353	-1.192086	
4.354	-1.191522	
4.355	-1.190955	
4.356	-1.190387	
4.357	-1.189817	
4.358	-1.189245	
4.359	-1.188672	
4.36	-1.188096	
4.361	-1.187519	
4.362	-1.18694	
4.363	-1.186359	
4.364	-1.185776	
4.365	-1.185192	
4.366	-1.184605	
4.367	-1.184017	
4.368	-1.183427	
4.369	-1.182835	
4.37	-1.182242	
4.371	-1.181646	
4.372	-1.181049	
4.373	-1.18045	
4.374	-1.179849	
4.375	-1.179246	
4.376	-1.178642	
4.377	-1.178035	
4.378	-1.177427	
4.379	-1.176818	
4.38	-1.176206	
4.381	-1.175592	
4.382	-1.174977	
4.383	-1.17436	
4.384	-1.173741	
4.385	-1.17312	
4.386	-1.172497	
4.387	-1.171873	
4.388	-1.171246	
4.389	-1.170618	
4.39	-1.169989	
4.391	-1.169357	
4.392	-1.168723	
4.393	-1.168088	
4.394	-1.167451	
4.395	-1.166812	
4.396	-1.166172	
4.397	-1.165529	
4.398	-1.164885	
4.399	-1.164239	
4.4	-1.163591	
4.401	-1.162941	
4.402	-1.16229	
4.403	-1.161637	
4.404	-1.160982	
4.405	-1.160325	
4.406	-1.159666	
4.407	-1.159006	
4.408	-1.158343	
4.409	-1.157679	
4.41	-1.157013	
4.411	-1.156346	
4.412	-1.155676	
4.413	-1.155005	
4.414	-1.154332	
4.415	-1.153657	
4.416	-1.152981	
4.417	-1.152302	
4.418	-1.151622	
4.419	-1.15094	
4.42	-1.150256	
4.421	-1.149571	
4.422	-1.148883	
4.423	-1.148194	
4.424	-1.147503	
4.425	-1.146811	
4.426	-1.146116	
4.427	-1.14542	
4.428	-1.144722	
4.429	-1.144022	
4.43	-1.14332	
4.431	-1.142617	
4.432	-1.141911	
4.433	-1.141204	
4.434	-1.140496	
4.435	-1.139785	
4.436	-1.139073	
4.437	-1.138358	
4.438	-1.137643	
4.439	-1.136925	
4.44	-1.136205	
4.441	-1.135484	
4.442	-1.134761	
4.443	-1.134036	
4.444	-1.13331	
4.445	-1.132581	
4.446	-1.131851	
4.447	-1.131119	
4.448	-1.130386	
4.449	-1.12965	
4.45	-1.128913	
4.451	-1.128174	
4.452	-1.127433	
4.453	-1.126691	
4.454	-1.125946	
4.455	-1.1252	
4.456	-1.124452	
4.457	-1.123703	
4.458	-1.122951	
4.459	-1.122198	
4.46	-1.121443	
4.461	-1.120686	
4.462	-1.119928	
4.463	-1.119168	
4.464	-1.118406	
4.465	-1.117642	
4.466	-1.116876	
4.467	-1.116109	
4.468	-1.11534	
4.469	-1.114569	
4.47	-1.113797	
4.471	-1.113022	
4.472	-1.112246	
4.473	-1.111469	
4.474	-1.110689	
4.475	-1.109908	
4.476	-1.109124	
4.477	-1.10834	
4.478	-1.107553	
4.479	-1.106764	
4.48	-1.105974	
4.481	-1.105183	
4.482	-1.104389	
4.483	-1.103593	
4.484	-1.102796	
4.485	-1.101997	
4.486	-1.101197	
4.487	-1.100394	
4.488	-1.09959	
4.489	-1.098784	
4.49	-1.097977	
4.491	-1.097167	
4.492	-1.096356	
4.493	-1.095544	
4.494	-1.094729	
4.495	-1.093913	
4.496	-1.093094	
4.497	-1.092275	
4.498	-1.091453	
4.499	-1.09063	
4.5	-1.089805	
4.501	-1.088978	
4.502	-1.088149	
4.503	-1.087319	
4.504	-1.086487	
4.505	-1.085653	
4.506	-1.084818	
4.507	-1.083981	
4.508	-1.083142	
4.509	-1.082301	
4.51	-1.081459	
4.511	-1.080615	
4.512	-1.079769	
4.513	-1.078921	
4.514	-1.078072	
4.515	-1.077221	
4.516	-1.076369	
4.517	-1.075514	
4.518	-1.074658	
4.519	-1.0738	
4.52	-1.07294	
4.521	-1.072079	
4.522	-1.071216	
4.523	-1.070351	
4.524	-1.069484	
4.525	-1.068616	
4.526	-1.067746	
4.527	-1.066874	
4.528	-1.066001	
4.529	-1.065126	
4.53	-1.064249	
4.531	-1.06337	
4.532	-1.06249	
4.533	-1.061608	
4.534	-1.060724	
4.535	-1.059839	
4.536	-1.058952	
4.537	-1.058063	
4.538	-1.057172	
4.539	-1.05628	
4.54	-1.055386	
4.541	-1.054491	
4.542	-1.053593	
4.543	-1.052694	
4.544	-1.051793	
4.545	-1.050891	
4.546	-1.049987	
4.547	-1.049081	
4.548	-1.048173	
4.549	-1.047264	
4.55	-1.046353	
4.551	-1.04544	
4.552	-1.044526	
4.553	-1.04361	
4.554	-1.042692	
4.555	-1.041773	
4.556	-1.040852	
4.557	-1.039929	
4.558	-1.039004	
4.559	-1.038078	
4.56	-1.03715	
4.561	-1.03622	
4.562	-1.035289	
4.563	-1.034356	
4.564	-1.033421	
4.565	-1.032485	
4.566	-1.031547	
4.567	-1.030607	
4.568	-1.029666	
4.569	-1.028723	
4.57	-1.027778	
4.571	-1.026832	
4.572	-1.025883	
4.573	-1.024934	
4.574	-1.023982	
4.575	-1.023029	
4.576	-1.022074	
4.577	-1.021118	
4.578	-1.020159	
4.579	-1.0192	
4.58	-1.018238	
4.581	-1.017275	
4.582	-1.01631	
4.583	-1.015344	
4.584	-1.014375	
4.585	-1.013406	
4.586	-1.012434	
4.587	-1.011461	
4.588	-1.010486	
4.589	-1.00951	
4.59	-1.008531	
4.591	-1.007552	
4.592	-1.00657	
4.593	-1.005587	
4.594	-1.004602	
4.595	-1.003616	
4.596	-1.002628	
4.597	-1.001638	
4.598	-1.000646	
4.599	-0.9996534	
4.6	-0.9986587	
4.601	-0.9976624	
4.602	-0.9966643	
4.603	-0.9956647	
4.604	-0.9946634	
4.605	-0.9936604	
4.606	-0.9926558	
4.607	-0.9916496	
4.608	-0.9906417	
4.609	-0.9896322	
4.61	-0.9886211	
4.611	-0.9876083	
4.612	-0.9865938	
4.613	-0.9855777	
4.614	-0.98456	
4.615	-0.9835408	
4.616	-0.9825198	
4.617	-0.9814972	
4.618	-0.980473	
4.619	-0.9794472	
4.62	-0.9784197	
4.621	-0.9773906	
4.622	-0.9763598	
4.623	-0.9753275	
4.624	-0.9742935	
4.625	-0.9732579	
4.626	-0.9722207	
4.627	-0.9711819	
4.628	-0.9701415	
4.629	-0.9690993	
4.63	-0.9680557	
4.631	-0.9670104	
4.632	-0.9659635	
4.633	-0.9649149	
4.634	-0.9638648	
4.635	-0.962813	
4.636	-0.9617597	
4.637	-0.9607048	
4.638	-0.9596481	
4.639	-0.95859	
4.64	-0.9575302	
4.641	-0.9564687	
4.642	-0.9554057	
4.643	-0.9543411	
4.644	-0.9532749	
4.645	-0.9522071	
4.646	-0.9511378	
4.647	-0.9500668	
4.648	-0.9489942	
4.649	-0.9479201	
4.65	-0.9468442	
4.651	-0.9457669	
4.652	-0.944688	
4.653	-0.9436074	
4.654	-0.9425253	
4.655	-0.9414417	
4.656	-0.9403563	
4.657	-0.9392694	
4.658	-0.9381809	
4.659	-0.9370909	
4.66	-0.9359992	
4.661	-0.934906	
4.662	-0.9338113	
4.663	-0.9327149	
4.664	-0.9316169	
4.665	-0.9305174	
4.666	-0.9294163	
4.667	-0.9283137	
4.668	-0.9272094	
4.669	-0.9261037	
4.67	-0.9249963	
4.671	-0.9238874	
4.672	-0.9227769	
4.673	-0.9216648	
4.674	-0.9205512	
4.675	-0.919436	
4.676	-0.9183193	
4.677	-0.9172011	
4.678	-0.9160812	
4.679	-0.9149598	
4.68	-0.9138368	
4.681	-0.9127123	
4.682	-0.9115862	
4.683	-0.9104587	
4.684	-0.9093295	
4.685	-0.9081988	
4.686	-0.9070666	
4.687	-0.9059329	
4.688	-0.9047975	
4.689	-0.9036606	
4.69	-0.9025223	
4.691	-0.9013823	
4.692	-0.9002408	
4.693	-0.8990977	
4.694	-0.8979532	
4.695	-0.8968071	
4.696	-0.8956595	
4.697	-0.8945103	
4.698	-0.8933595	
4.699	-0.8922073	
4.7	-0.8910535	
4.701	-0.8898982	
4.702	-0.8887414	
4.703	-0.8875831	
4.704	-0.8864232	
4.705	-0.8852619	
4.706	-0.884099	
4.707	-0.8829346	
4.708	-0.8817686	
4.709	-0.8806012	
4.71	-0.8794323	
4.711	-0.8782618	
4.712	-0.8770899	
4.713	-0.8759164	
4.714	-0.8747414	
4.715	-0.8735649	
4.716	-0.8723869	
4.717	-0.8712074	
4.718	-0.8700264	
4.719	-0.8688439	
4.72	-0.86766	
4.721	-0.8664744	
4.722	-0.8652875	
4.723	-0.864099	
4.724	-0.8629091	
4.725	-0.8617176	
4.726	-0.8605247	
4.727	-0.8593303	
4.728	-0.8581344	
4.729	-0.8569371	
4.73	-0.8557383	
4.731	-0.854538	
4.732	-0.8533361	
4.733	-0.8521329	
4.734	-0.8509281	
4.735	-0.8497218	
4.736	-0.8485142	
4.737	-0.8473051	
4.738	-0.8460944	
4.739	-0.8448824	
4.74	-0.8436687	
4.741	-0.8424537	
4.742	-0.8412372	
4.743	-0.8400192	
4.744	-0.8387998	
4.745	-0.837579	
4.746	-0.8363566	
4.747	-0.8351327	
4.748	-0.8339075	
4.749	-0.8326808	
4.75	-0.8314525	
4.751	-0.830223	
4.752	-0.8289918	
4.753	-0.8277594	
4.754	-0.8265253	
4.755	-0.82529	
4.756	-0.8240531	
4.757	-0.8228148	
4.758	-0.8215751	
4.759	-0.820334	
4.76	-0.8190913	
4.761	-0.8178474	
4.762	-0.8166019	
4.763	-0.815355	
4.764	-0.8141068	
4.765	-0.812857	
4.766	-0.8116058	
4.767	-0.8103533	
4.768	-0.8090993	
4.769	-0.8078439	
4.77	-0.806587	
4.771	-0.8053287	
4.772	-0.8040691	
4.773	-0.8028081	
4.774	-0.8015456	
4.775	-0.8002817	
4.776	-0.7990164	
4.777	-0.7977497	
4.778	-0.7964816	
4.779	-0.7952121	
4.78	-0.7939411	
4.781	-0.7926688	
4.782	-0.7913951	
4.783	-0.7901199	
4.784	-0.7888434	
4.785	-0.7875655	
4.786	-0.7862863	
4.787	-0.7850056	
4.788	-0.7837235	
4.789	-0.78244	
4.79	-0.7811552	
4.791	-0.779869	
4.792	-0.7785813	
4.793	-0.7772924	
4.794	-0.776002	
4.795	-0.7747103	
4.796	-0.7734172	
4.797	-0.7721227	
4.798	-0.7708269	
4.799	-0.7695297	
4.8	-0.7682312	
4.801	-0.7669312	
4.802	-0.7656299	
4.803	-0.7643273	
4.804	-0.7630233	
4.805	-0.761718	
4.806	-0.7604112	
4.807	-0.7591031	
4.808	-0.7577937	
4.809	-0.756483	
4.81	-0.7551708	
4.811	-0.7538574	
4.812	-0.7525426	
4.813	-0.7512265	
4.814	-0.749909	
4.815	-0.7485902	
4.816	-0.7472701	
4.817	-0.7459486	
4.818	-0.7446259	
4.819	-0.7433017	
4.82	-0.7419762	
4.821	-0.7406494	
4.822	-0.7393212	
4.823	-0.7379918	
4.824	-0.7366611	
4.825	-0.735329	
4.826	-0.7339956	
4.827	-0.7326609	
4.828	-0.731325	
4.829	-0.7299877	
4.83	-0.7286491	
4.831	-0.7273092	
4.832	-0.7259679	
4.833	-0.7246254	
4.834	-0.7232816	
