Time	Length	Position	Velocity	FF	
4.452	0	8.501181E-06	3.818221E-06	0	
4.456	0	8.516462E-06	3.821651E-06	0	
4.46	0	8.531758E-06	3.825082E-06	0	
4.464	0	8.547067E-06	3.828512E-06	0	
4.468	0	8.562389E-06	3.831943E-06	0	
4.472	0	8.577725E-06	3.835374E-06	0	
4.476	0	8.593075E-06	3.838804E-06	0	
4.48	0	8.60844E-06	3.842235E-06	0	
4.484	0	8.623817E-06	3.845666E-06	0	
4.488	0	8.639207E-06	3.849096E-06	0	
4.492	0	8.654612E-06	3.852527E-06	0	
4.496	0	8.670032E-06	3.855957E-06	0	
4.5	0	8.685464E-06	3.859388E-06	0	
4.504	0	8.700909E-06	3.862819E-06	0	
4.508	0	8.716369E-06	3.866249E-06	0	
4.512	0	8.731843E-06	3.86968E-06	0	
4.516	0	8.747332E-06	3.87311E-06	0	
4.52	0	8.762831E-06	3.876541E-06	0	
4.524	0	8.778346E-06	3.879972E-06	0	
4.528	0	8.793874E-06	3.883402E-06	0	
4.532	0	8.809418E-06	3.886833E-06	0	
4.536	0	8.824974E-06	3.890264E-06	0	
4.54	0	8.840542E-06	3.893694E-06	0	
4.544	0	8.856126E-06	3.897125E-06	0	
4.548	0	8.871723E-06	3.900555E-06	0	
4.552	0	8.887335E-06	3.903986E-06	0	
4.556	0	8.902958E-06	3.907417E-06	0	
4.56	0	8.918596E-06	3.910847E-06	0	
4.564	0	8.934248E-06	3.914278E-06	0	
4.568	0	8.949915E-06	3.917708E-06	0	
4.572	0	8.965594E-06	3.921139E-06	0	
4.576	0	8.981287E-06	3.92457E-06	0	
4.58	0	8.996994E-06	3.928E-06	0	
4.584	0	9.012715E-06	3.931431E-06	0	
4.588	0	9.028449E-06	3.934862E-06	0	
4.592	0	9.044196E-06	3.938292E-06	0	
4.596	0	9.059958E-06	3.941723E-06	0	
4.6	0	9.075734E-06	3.945153E-06	0	
4.604	0	9.091525E-06	3.948584E-06	0	
4.608	0	9.107326E-06	3.952015E-06	0	
4.612	0	9.123142E-06	3.955445E-06	0	
4.616	0	9.138973E-06	3.958876E-06	0	
4.62	0	9.154818E-06	3.962306E-06	0	
4.624	0	9.170675E-06	3.965737E-06	0	
4.628	0	9.186546E-06	3.969168E-06	0	
4.632	0	9.202431E-06	3.972598E-06	0	
4.636	0	9.218331E-06	3.976029E-06	0	
4.64	0	9.234244E-06	3.97946E-06	0	
4.644	0	9.25017E-06	3.98289E-06	0	
4.648	0	9.266109E-06	3.986321E-06	0	
4.652	0	9.282064E-06	3.989751E-06	0	
4.656	0	9.298033E-06	3.993182E-06	0	
4.66	0	9.314012E-06	3.996613E-06	0	
4.664	0	9.330007E-06	4.000043E-06	0	
4.668	0	9.346016E-06	4.003474E-06	0	
4.672	0	9.362039E-06	4.006904E-06	0	
4.676	0	9.378075E-06	4.010335E-06	0	
4.68	0	9.394124E-06	4.013766E-06	0	
4.684	0	9.410188E-06	4.017196E-06	0	
4.688	0	9.426266E-06	4.020627E-06	0	
4.692	0	9.442358E-06	4.024057E-06	0	
4.696	0	9.458461E-06	4.027488E-06	0	
4.7	0	9.474579E-06	4.030919E-06	0	
4.704	0	9.490712E-06	4.034349E-06	0	
4.708	0	9.506859E-06	4.03778E-06	0	
4.712	0	9.523018E-06	4.041211E-06	0	
4.716	0	9.539191E-06	4.044641E-06	0	
4.72	0	9.555378E-06	4.048072E-06	0	
4.724	0	9.57158E-06	4.051502E-06	0	
4.728	0	9.587795E-06	4.054933E-06	0	
4.732	0	9.604022E-06	4.058364E-06	0	
4.736	0	9.620264E-06	4.061794E-06	0	
4.74	0	9.63652E-06	4.065225E-06	0	
4.744	0	9.652791E-06	4.068655E-06	0	
4.748	0	9.669073E-06	4.072086E-06	0	
4.752	0	9.685369E-06	4.075517E-06	0	
4.756	0	9.70168E-06	4.078947E-06	0	
4.76	0	9.718005E-06	4.082378E-06	0	
4.764	0	9.734344E-06	4.085809E-06	0	
4.768	0	9.750695E-06	4.089239E-06	0	
4.772	0	9.76706E-06	4.09267E-06	0	
4.776	0	9.78344E-06	4.0961E-06	0	
4.78	0	9.799834E-06	4.099531E-06	0	
4.784	0	9.816239E-06	4.102962E-06	0	
4.788	0	9.832659E-06	4.106392E-06	0	
4.792	0	9.849094E-06	4.109823E-06	0	
4.796	0	9.865543E-06	4.113253E-06	0	
4.8	0	9.882004E-06	4.116684E-06	0	
4.804	0	9.898478E-06	4.120115E-06	0	
4.808	0	9.914967E-06	4.123545E-06	0	
4.812	0	9.931471E-06	4.126976E-06	0	
4.816	0	9.947988E-06	4.130407E-06	0	
4.82	0	9.964517E-06	4.133837E-06	0	
4.824	0	9.98106E-06	4.137268E-06	0	
4.828	0	9.997619E-06	4.140698E-06	0	
4.832	0	1.001419E-05	4.144129E-06	0	
4.836	0	1.003078E-05	4.14756E-06	0	
4.84	0	1.004737E-05	4.15099E-06	0	
4.844	0	1.006399E-05	4.154421E-06	0	
4.848	0	1.008061E-05	4.157851E-06	0	
4.852	0	1.009725E-05	4.161282E-06	0	
4.856	0	1.011391E-05	4.164713E-06	0	
4.86	0	1.013057E-05	4.168143E-06	0	
4.864	0	1.014726E-05	4.171574E-06	0	
4.868	0	1.016395E-05	4.175005E-06	0	
4.872	0	1.018066E-05	4.178435E-06	0	
4.876	0	1.019738E-05	4.181866E-06	0	
4.88	0	1.021412E-05	4.185296E-06	0	
4.884	0	1.023087E-05	4.188727E-06	0	
4.888	0	1.024763E-05	4.192158E-06	0	
4.892	0	1.026441E-05	4.195588E-06	0	
4.896	0	1.02812E-05	4.199019E-06	0	
4.9	0	1.0298E-05	4.202449E-06	0	
4.904	0	1.031482E-05	4.20588E-06	0	
4.908	0	1.033165E-05	4.209311E-06	0	
4.912	0	1.03485E-05	4.212741E-06	0	
4.916	0	1.036536E-05	4.216172E-06	0	
4.92	0	1.038223E-05	4.219602E-06	0	
4.924	0	1.039912E-05	4.223033E-06	0	
4.928	0	1.041602E-05	4.226464E-06	0	
4.932	0	1.043293E-05	4.229894E-06	0	
4.936	0	1.044986E-05	4.233325E-06	0	
4.94	0	1.04668E-05	4.236756E-06	0	
4.944	0	1.048376E-05	4.240186E-06	0	
4.948	0	1.050073E-05	4.243617E-06	0	
4.952	0	1.051771E-05	4.247047E-06	0	
4.956	0	1.053471E-05	4.250478E-06	0	
4.96	0	1.055172E-05	4.253909E-06	0	
4.964	0	1.056874E-05	4.257339E-06	0	
4.968	0	1.058578E-05	4.26077E-06	0	
4.972	0	1.060283E-05	4.2642E-06	0	
4.976	0	1.06199E-05	4.267631E-06	0	
4.98	0	1.063698E-05	4.271062E-06	0	
4.984	0	1.065407E-05	4.274492E-06	0	
4.988	0	1.067118E-05	4.277923E-06	0	
4.992	0	1.06883E-05	4.281354E-06	0	
4.996	0	1.070543E-05	4.284784E-06	0	
5	0	1.072258E-05	4.288215E-06	0	
5.004	4.999989	-1.926035E-05	-0.0199957	0.1188	
5.008	4.999801	-0.0001992341	-0.05999105	0.2328955	
5.012	4.999456	-0.0005391627	-0.09997497	0.3424729	
5.016	4.998954	-0.001038985	-0.1399412	0.4477109	
5.02	4.998294	-0.001698613	-0.1798833	0.5487816	
5.024	4.997475	-0.002517937	-0.2197951	0.6458498	
5.028	4.996496	-0.003496817	-0.2596701	0.7390742	
5.032	4.995358	-0.004635091	-0.2995019	0.8286068	
5.036	4.99406	-0.005932571	-0.3392843	0.914594	
5.04	4.992603	-0.007389042	-0.3790107	0.9971761	
5.044	4.990988	-0.009004266	-0.418675	1	
5.048	4.989214	-0.01077798	-0.4582706	1	
5.052	4.987282	-0.01270989	-0.4977914	1	
5.056	4.985193	-0.01479968	-0.5372309	1	
5.06	4.982945	-0.01704701	-0.576583	1	
5.064	4.980541	-0.01945152	-0.6158411	1	
5.068	4.97798	-0.02201281	-0.6549992	1	
5.072	4.975262	-0.02473047	-0.6940509	1	
5.076	4.972388	-0.02760406	-0.7329901	1	
5.08	4.969359	-0.03063311	-0.7718104	1	
5.084	4.966175	-0.03381713	-0.8105056	1	
5.088	4.962837	-0.0371556	-0.8490696	1	
5.092	4.959344	-0.04064799	-0.8874962	1	
5.096	4.955698	-0.04429373	-0.9257793	1	
5.1	4.9519	-0.04809223	-0.9639128	1	
5.104	4.947949	-0.05204287	-1.001891	1	
5.108	4.943847	-0.05614502	-1.039706	1	
5.112	4.939594	-0.06039802	-1.077355	1	
5.116	4.935191	-0.06480119	-1.114829	1	
5.12	4.930639	-0.06935379	-1.152123	1	
5.124	4.925937	-0.07405511	-1.189232	1	
5.128	4.921088	-0.0789044	-1.226148	1	
5.132	4.916091	-0.08390085	-1.262867	1	
5.136	4.910949	-0.08904367	-1.299383	1	
5.14	4.90566	-0.09433203	-1.335689	1	
5.144	4.900227	-0.09976508	-1.37178	1	
5.148	4.89465	-0.105342	-1.40765	1	
5.152	4.888931	-0.1110617	-1.443294	1	
5.156	4.883069	-0.1169235	-1.478705	1	
5.16	4.877066	-0.1229263	-1.513878	1	
5.164	4.870923	-0.1290692	-1.548807	1	
5.168	4.864641	-0.1353512	-1.583488	1	
5.172	4.858221	-0.1417713	-1.617913	1	
5.176	4.851664	-0.1483285	-1.652079	1	
5.18	4.844971	-0.1550216	-1.685978	1	
5.184	4.838143	-0.1618497	-1.719607	1	
5.188	4.831181	-0.1688116	-1.752959	1	
5.192	4.824086	-0.1759062	-1.786029	1	
5.196	4.81686	-0.1831323	-1.818812	1	
5.2	4.809504	-0.1904889	-1.851303	1	
5.204	4.802018	-0.1979747	-1.883497	1	
5.208	4.794404	-0.2055885	-1.915387	1	
5.212	4.786663	-0.2133291	-1.94697	1	
5.216	4.778797	-0.2211952	-1.97824	1	
5.22	4.770807	-0.2291857	-2.009193	1	
5.224	4.762693	-0.2372991	-2.039822	1	
5.228	4.754458	-0.2455343	-2.070125	1	
5.232	4.746102	-0.2538898	-2.100095	1	
5.236	4.737628	-0.2623644	-2.129727	1	
5.24	4.729036	-0.2709566	-2.159018	1	
5.244	4.720327	-0.2796652	-2.187962	1	
5.248	4.711504	-0.2884887	-2.216555	1	
5.252	4.702567	-0.2974256	-2.244792	1	
5.256	4.693518	-0.3064745	-2.272669	1	
5.26	4.684358	-0.3156341	-2.300181	1	
5.264	4.675089	-0.3249028	-2.327324	1	
5.268	4.665713	-0.3342791	-2.354094	1	
5.272	4.656231	-0.3437617	-2.380485	1	
5.276	4.646644	-0.3533488	-2.406495	1	
5.28	4.636953	-0.3630389	-2.432119	1	
5.284	4.627162	-0.3728306	-2.457353	1	
5.288	4.61727	-0.3827222	-2.482192	1	
5.292	4.607281	-0.3927122	-2.506633	1	
5.296	4.597194	-0.402799	-2.530673	1	
5.3	4.587012	-0.4129809	-2.554306	1	
5.304	4.576737	-0.4232563	-2.57753	1	
5.308	4.56637	-0.4336236	-2.60034	1	
5.312	4.555913	-0.444081	-2.622734	1	
5.316	4.545367	-0.4546271	-2.644707	1	
5.32	4.534735	-0.4652599	-2.666256	1	
5.324	4.524017	-0.4759779	-2.687378	1	
5.328	4.513216	-0.4867792	-2.708069	1	
5.332	4.502333	-0.4976622	-2.728325	1	
5.336	4.49137	-0.5086253	-2.748145	1	
5.34	4.48033	-0.5196664	-2.767524	1	
5.344	4.469212	-0.530784	-2.786459	1	
5.348	4.458021	-0.5419761	-2.804948	1	
5.352	4.446755	-0.5532412	-2.822988	1	
5.356	4.43542	-0.5645772	-2.840575	1	
5.36	4.424015	-0.5759825	-2.857707	1	
5.364	4.412542	-0.5874552	-2.874381	1	
5.368	4.401004	-0.5989934	-2.890594	1	
5.372	4.389402	-0.6105952	-2.906345	1	
5.376	4.377739	-0.622259	-2.921629	1	
5.38	4.366016	-0.6339827	-2.936446	1	
5.384	4.354234	-0.6457645	-2.950793	1	
5.388	4.342396	-0.6576024	-2.964666	1	
5.392	4.330505	-0.6694947	-2.978065	1	
5.396	4.31856	-0.6814395	-2.990986	1	
5.4	4.306565	-0.6934347	-3.003429	1	
5.404	4.294521	-0.7054784	-3.015391	1	
5.408	4.282432	-0.7175688	-3.02687	1	
5.412	4.270297	-0.729704	-3.037863	1	
5.416	4.258119	-0.7418818	-3.048371	1	
5.42	4.245901	-0.7541005	-3.05839	1	
5.424	4.233644	-0.766358	-3.06792	1	
5.428	4.221349	-0.7786525	-3.076958	1	
5.432	4.20902	-0.7909818	-3.085504	1	
5.436	4.196658	-0.8033441	-3.093556	1	
5.44	4.184265	-0.8157374	-3.101113	1	
5.444	4.171843	-0.8281596	-3.108173	1	
5.448	4.159394	-0.840609	-3.114736	1	
5.452	4.14692	-0.8530833	-3.1208	1	
5.456	4.134423	-0.8655805	-3.126364	1	
5.46	4.121905	-0.8780988	-3.131428	1	
5.464	4.109368	-0.8906361	-3.135991	1	
5.468	4.096815	-0.9031903	-3.140052	1	
5.472	4.084245	-0.9157596	-3.14361	1	
5.476	4.071663	-0.9283418	-3.146666	1	
5.48	4.05907	-0.940935	-3.149218	1	
5.484	4.046469	-0.9535371	-3.151265	1	
5.488	4.03386	-0.9661462	-3.152809	1	
5.492	4.021246	-0.9787602	-3.153848	1	
5.496	4.00863	-0.9913771	-3.154382	1	
5.5	3.996012	-1.003995	-3.154412	1	
5.504	3.983396	-1.016612	-3.153937	1	
5.508	3.970782	-1.029225	-3.152958	1	
5.512	3.958174	-1.041833	-3.151474	1	
5.516	3.945574	-1.054434	-3.149486	1	
5.52	3.932982	-1.067026	-3.146994	1	
5.524	3.920401	-1.079607	-3.143998	1	
5.528	3.907834	-1.092174	-3.1405	1	
5.532	3.895283	-1.104726	-3.1365	1	
5.536	3.882748	-1.117261	-3.131997	1	
5.54	3.870232	-1.129777	-3.126994	1	
5.544	3.857738	-1.142272	-3.121491	1	
5.548	3.845267	-1.154743	-3.115489	1	
5.552	3.832821	-1.167189	-3.108988	1	
5.556	3.820404	-1.179607	-3.10199	1	
5.56	3.808014	-1.191996	-3.094496	1	
5.564	3.795656	-1.204355	-3.086508	1	
5.568	3.783332	-1.21668	-3.078026	1	
5.572	3.771042	-1.228969	-3.069052	1	
5.576	3.75879	-1.241222	-3.059587	1	
5.58	3.746577	-1.253436	-3.049634	1	
5.584	3.734404	-1.265608	-3.039192	1	
5.588	3.722274	-1.277738	-3.028265	1	
5.592	3.710191	-1.289823	-3.016854	1	
5.596	3.698153	-1.301861	-3.00496	1	
5.6	3.686164	-1.31385	-2.992587	1	
5.604	3.674225	-1.325788	-2.979734	1	
5.608	3.662341	-1.337674	-2.966406	1	
5.612	3.650509	-1.349505	-2.952604	1	
5.616	3.638734	-1.36128	-2.93833	1	
5.62	3.627018	-1.372996	-2.923586	1	
5.624	3.615362	-1.384653	-2.908375	1	
5.628	3.603768	-1.396247	-2.892699	1	
5.632	3.592238	-1.407778	-2.876562	1	
5.636	3.580773	-1.419243	-2.859964	1	
5.64	3.569376	-1.43064	-2.84291	1	
5.644	3.558048	-1.441968	-2.825402	1	
5.648	3.546792	-1.453225	-2.807442	1	
5.652	3.535608	-1.464409	-2.789034	1	
5.656	3.524498	-1.475518	-2.77018	1	
5.66	3.513467	-1.486551	-2.750884	1	
5.664	3.502512	-1.497505	-2.731149	1	
5.668	3.491638	-1.508379	-2.710977	1	
5.672	3.480846	-1.519172	-2.690372	1	
5.676	3.470138	-1.529881	-2.669338	1	
5.68	3.459514	-1.540505	-2.647878	1	
5.684	3.448977	-1.551041	-2.625995	1	
5.688	3.438529	-1.56149	-2.603692	1	
5.692	3.428171	-1.571848	-2.580974	1	
5.696	3.417905	-1.582114	-2.557844	1	
5.7	3.407733	-1.592287	-2.534306	1	
5.704	3.397656	-1.602364	-2.510363	1	
5.708	3.387675	-1.612345	-2.486019	1	
5.712	3.377793	-1.622227	-2.461279	1	
5.716	3.368011	-1.63201	-2.436146	1	
5.72	3.35833	-1.641691	-2.410624	1	
5.724	3.348752	-1.651269	-2.384718	1	
5.728	3.339279	-1.660742	-2.35843	1	
5.732	3.329912	-1.670109	-2.331767	1	
5.736	3.320653	-1.679369	-2.304732	1	
5.74	3.311503	-1.688519	-2.277329	1	
5.744	3.302463	-1.697559	-2.249563	1	
5.748	3.293535	-1.706487	-2.221437	1	
5.752	3.28472	-1.715302	-2.192958	1	
5.756	3.276021	-1.724002	-2.164129	1	
5.76	3.267437	-1.732586	-2.134955	1	
5.764	3.258971	-1.741052	-2.10544	1	
5.768	3.250624	-1.749399	-2.07559	1	
5.772	3.242397	-1.757626	-2.045409	1	
5.776	3.234292	-1.765731	-2.014902	1	
5.78	3.226309	-1.773714	-1.984074	1	
5.784	3.218451	-1.781573	-1.952929	1	
5.788	3.210718	-1.789306	-1.921474	1	
5.792	3.203112	-1.796912	-1.889712	1	
5.796	3.195633	-1.804391	-1.857649	1	
5.8	3.188283	-1.811741	-1.82529	1	
5.804	3.181064	-1.818961	-1.79264	1	
5.808	3.173975	-1.826049	-1.759705	1	
5.812	3.167019	-1.833005	-1.72649	1	
5.816	3.160198	-1.839827	-1.693	1	
5.82	3.15351	-1.846515	-1.65924	1	
5.824	3.146958	-1.853067	-1.625216	1	
5.828	3.140543	-1.859482	-1.590934	1	
5.832	3.134265	-1.86576	-1.556398	1	
5.836	3.128128	-1.871898	-1.521615	1	
5.84	3.122128	-1.877897	-1.48659	1	
5.844	3.11627	-1.883756	-1.451328	1	
5.848	3.110553	-1.889472	-1.415835	1	
5.852	3.10498	-1.895046	-1.380118	1	
5.856	3.099549	-1.900477	-1.344181	1	
5.86	3.094263	-1.905764	-1.30803	1	
5.864	3.089122	-1.910905	-1.271672	1	
5.868001	3.084126	-1.9159	-1.235111	1	
5.872	3.079278	-1.920749	-1.198355	1	
5.876	3.074577	-1.92545	-1.161408	1	
5.88	3.070024	-1.930003	-1.124277	1	
5.884	3.06562	-1.934407	-1.086967	1	
5.888	3.061366	-1.938661	-1.049485	1	
5.892	3.057262	-1.942765	-1.011837	1	
5.896	3.053309	-1.946718	-0.9740277	1	
5.9	3.049508	-1.950519	-0.9360646	1	
5.904	3.04586	-1.954168	-0.8979532	1	
5.908	3.042363	-1.957664	-0.8596997	1	
5.912	3.039021	-1.961007	-0.8213102	1	
5.916	3.035831	-1.964196	-0.7827908	1	
5.92	3.032797	-1.967231	-0.7441477	1	
5.924	3.029917	-1.97011	-0.7053871	1	
5.928	3.027193	-1.972835	-0.6665151	1	
5.932	3.024624	-1.975403	-0.6275381	1	
5.936	3.022212	-1.977816	-0.5884622	1	
5.94	3.019956	-1.980072	-0.5492938	1	
5.944	3.017857	-1.982171	-0.510039	1	
5.948	3.015915	-1.984113	-0.4707043	1	
5.952	3.014131	-1.985897	-0.4312958	1	
5.956	3.012505	-1.987524	-0.3918199	1	
5.960001	3.011036	-1.988992	-0.3522829	1	
5.964	3.009726	-1.990302	-0.3126911	1	
5.968	3.008574	-1.991454	-0.2730508	1	
5.972	3.007581	-1.992447	-0.2333685	1	
5.976	3.006747	-1.993281	-0.1936504	1	
5.98	3.006072	-1.993956	-0.1539029	1	
5.984	3.005556	-1.994472	-0.1141324	1	
5.988	3.005198	-1.99483	-0.07434519	1	
5.992	3.005001	-1.995027	-0.0345477	1	
5.996	3.004962	-1.995066	0.005253729	1	
6	3.005083	-1.994946	0.04505273	1	
6.004	3.005362	-1.994666	0.08484293	1	
6.008	3.005801	-1.994227	0.124618	1	
6.012	3.006399	-1.993629	0.1643715	1	
6.016	3.007156	-1.992872	0.2040971	1	
6.02	3.008071	-1.991957	0.2437885	1	
6.024	3.009146	-1.990882	0.2834392	1	
6.028	3.010379	-1.98965	0.323043	1	
6.032	3.01177	-1.988258	0.3625936	1	
6.036	3.013319	-1.986709	0.4020846	1	
6.04	3.015026	-1.985002	0.4415096	1	
6.044	3.01689	-1.983138	0.4808625	1	
6.048	3.018912	-1.981116	0.5201368	1	
6.052001	3.021091	-1.978938	0.5593264	1	
6.056	3.023426	-1.976603	0.5984249	1	
6.06	3.025917	-1.974111	0.637426	1	
6.064	3.028564	-1.971464	0.6763236	1	
6.068	3.031366	-1.968662	0.7151115	1	
6.072001	3.034323	-1.965705	0.7537834	1	
6.076	3.037435	-1.962593	0.7923332	1	
6.08	3.0407	-1.959328	0.8307547	1	
6.084	3.044119	-1.955909	0.8690417	1	
6.088	3.04769	-1.952338	0.9071881	1	
6.092	3.051414	-1.948614	0.9451879	1	
6.096	3.05529	-1.944738	0.9830348	1	
6.1	3.059316	-1.940712	1.020723	1	
6.104	3.063493	-1.936535	1.058247	1	
6.108	3.067819	-1.932209	1.095599	1	
6.112	3.072295	-1.927733	1.132775	1	
6.116	3.076919	-1.92311	1.169768	1	
6.12	3.081689	-1.918339	1.206573	1	
6.124	3.086607	-1.913421	1.243183	1	
6.128	3.091671	-1.908357	1.279592	1	
6.132	3.09688	-1.903148	1.315795	1	
6.136	3.102233	-1.897795	1.351787	1	
6.14	3.10773	-1.892298	1.38756	1	
6.144	3.113369	-1.886659	1.423111	1	
6.148	3.11915	-1.880878	1.458432	1	
6.152	3.125072	-1.874957	1.493518	1	
6.156	3.131133	-1.868895	1.528364	1	
6.16	3.137333	-1.862695	1.562964	1	
6.164001	3.143671	-1.856358	1.597313	1	
6.168	3.150145	-1.849883	1.631405	1	
6.172	3.156755	-1.843273	1.665234	1	
6.176	3.1635	-1.836528	1.698796	1	
6.18	3.170379	-1.829649	1.732084	1	
6.184	3.17739	-1.822638	1.765094	1	
6.188	3.184532	-1.815496	1.79782	1	
6.192	3.191804	-1.808224	1.830258	1	
6.196	3.199206	-1.800822	1.862401	1	
6.2	3.206735	-1.793293	1.894245	1	
6.204	3.214391	-1.785637	1.925784	1	
6.208	3.222173	-1.777856	1.957015	1	
6.212	3.230078	-1.76995	1.987931	1	
6.216	3.238106	-1.761922	2.018527	1	
6.22	3.246256	-1.753772	2.048799	1	
6.224	3.254527	-1.745502	2.078743	1	
6.228	3.262916	-1.737113	2.108352	1	
6.232	3.271422	-1.728606	2.137623	1	
6.236	3.280045	-1.719983	2.166551	1	
6.24	3.288783	-1.711245	2.195132	1	
6.244	3.297634	-1.702394	2.223359	1	
6.248	3.306598	-1.69343	2.25123	1	
6.252	3.315671	-1.684357	2.27874	1	
6.256001	3.324854	-1.675174	2.305884	1	
6.26	3.334145	-1.665883	2.332658	1	
6.264	3.343542	-1.656486	2.359057	1	
6.268	3.353043	-1.646985	2.385078	1	
6.272	3.362648	-1.63738	2.410717	1	
6.276	3.372354	-1.627674	2.435969	1	
6.28	3.38216	-1.617868	2.460829	1	
6.284	3.392065	-1.607963	2.485296	1	
6.288	3.402066	-1.597962	2.509363	1	
6.292	3.412163	-1.587865	2.533029	1	
6.296	3.422354	-1.577675	2.556288	1	
6.3	3.432635	-1.567392	2.579137	1	
6.304	3.443008	-1.557019	2.601572	1	
6.308	3.453469	-1.546558	2.623591	1	
6.312	3.464017	-1.53601	2.645189	1	
6.316	3.474651	-1.525376	2.666363	1	
6.32	3.485368	-1.514658	2.687109	1	
6.324	3.496167	-1.503859	2.707424	1	
6.328	3.507047	-1.492979	2.727306	1	
6.332	3.518004	-1.482022	2.74675	1	
6.336	3.529038	-1.470987	2.765755	1	
6.34	3.540148	-1.459877	2.784316	1	
6.344	3.55133	-1.448695	2.80243	1	
6.348001	3.562584	-1.437441	2.820096	1	
6.352	3.573907	-1.426117	2.83731	1	
6.356	3.585299	-1.414726	2.854069	1	
6.36	3.596756	-1.403268	2.870371	1	
6.364	3.608276	-1.391747	2.886213	1	
6.368001	3.619859	-1.380164	2.901592	1	
6.372	3.631503	-1.36852	2.916507	1	
6.376	3.643205	-1.356818	2.930954	1	
6.38	3.654964	-1.345059	2.944932	1	
6.384	3.666777	-1.333245	2.958438	1	
6.388	3.678643	-1.321379	2.971471	1	
6.392	3.690561	-1.309461	2.984027	1	
6.396	3.702527	-1.297495	2.996106	1	
6.4	3.71454	-1.285481	3.007705	1	
6.404	3.726599	-1.273422	3.018822	1	
6.408	3.738701	-1.26132	3.029456	1	
6.412	3.750844	-1.249177	3.039604	1	
6.416	3.763026	-1.236994	3.049266	1	
6.42	3.775246	-1.224774	3.058439	1	
6.424	3.787501	-1.212518	3.067123	1	
6.428	3.79979	-1.200229	3.075316	1	
6.432	3.81211	-1.187909	3.083016	1	
6.436	3.824461	-1.175558	3.090223	1	
6.440001	3.836838	-1.163181	3.096935	1	
6.444	3.849241	-1.150777	3.103152	1	
6.448	3.861668	-1.13835	3.108871	1	
6.452	3.874116	-1.125901	3.114094	1	
6.456	3.886585	-1.113433	3.118818	1	
6.460001	3.89907	-1.100947	3.123042	1	
6.464	3.911571	-1.088445	3.126766	1	
6.468	3.924087	-1.07593	3.129991	1	
6.472	3.936613	-1.063403	3.132714	1	
6.476	3.949149	-1.050867	3.134936	1	
6.48	3.961693	-1.038323	3.136657	1	
6.484	3.974243	-1.025773	3.137875	1	
6.488	3.986796	-1.01322	3.138592	1	
6.492	3.99935	-1.000665	3.138806	1	
6.496	4.011905	-0.9881099	3.138518	1	
6.5	4.024457	-0.9755577	3.137728	1	
6.504	4.037004	-0.9630098	3.136436	1	
6.508	4.049545	-0.9504683	3.134642	1	
6.512	4.062078	-0.9379354	3.132347	1	
6.516	4.074601	-0.9254128	3.129551	1	
6.52	4.08711	-0.9129027	3.126254	1	
6.524	4.099606	-0.900407	3.122457	1	
6.528	4.112085	-0.8879277	3.118161	1	
6.532001	4.124546	-0.8754668	3.113366	1	
6.536	4.136985	-0.8630264	3.108073	1	
6.54	4.149403	-0.8506085	3.102283	1	
6.544	4.161797	-0.8382149	3.095997	1	
6.548	4.174164	-0.8258477	3.089216	1	
6.552001	4.186502	-0.8135089	3.081941	1	
6.556	4.19881	-0.8012004	3.074173	1	
6.56	4.211086	-0.7889242	3.065914	1	
6.564	4.223328	-0.7766823	3.057164	1	
6.568	4.235533	-0.7644765	3.047926	1	
6.572001	4.247701	-0.752309	3.0382	1	
6.576	4.259828	-0.7401816	3.027989	1	
6.58	4.271913	-0.7280962	3.017293	1	
6.584	4.283954	-0.7160548	3.006116	1	
6.588	4.295949	-0.7040594	2.994457	1	
6.592	4.307897	-0.6921117	2.982321	1	
6.596	4.319794	-0.6802138	2.969707	1	
6.6	4.33164	-0.6683676	2.956619	1	
6.604	4.343432	-0.6565748	2.943058	1	
6.608	4.35517	-0.6448375	2.929027	1	
6.612	4.36685	-0.6331575	2.914528	1	
6.616	4.37847	-0.6215366	2.899563	1	
6.62	4.390029	-0.6099768	2.884135	1	
6.624001	4.401526	-0.5984798	2.868247	1	
6.628	4.412959	-0.5870476	2.8519	1	
6.632	4.424324	-0.5756819	2.835097	1	
6.636	4.435621	-0.5643845	2.817842	1	
6.64	4.446848	-0.5531573	2.800136	1	
6.644001	4.458003	-0.542002	2.781983	1	
6.648	4.469084	-0.5309203	2.763386	1	
6.652	4.48009	-0.5199142	2.744347	1	
6.656	4.491019	-0.5089854	2.72487	1	
6.66	4.501868	-0.4981355	2.704957	1	
6.664001	4.512638	-0.4873664	2.684613	1	
6.668	4.523324	-0.4766797	2.66384	1	
6.672	4.533926	-0.4660772	2.642642	1	
6.676	4.544442	-0.4555606	2.621022	1	
6.68	4.554872	-0.4451315	2.598983	1	
6.684	4.565211	-0.4347916	2.576529	1	
6.688	4.57546	-0.4245425	2.553664	1	
6.692	4.585616	-0.4143859	2.530392	1	
6.696	4.595678	-0.4043234	2.506716	1	
6.7	4.605645	-0.3943566	2.482639	1	
6.704	4.615514	-0.3844871	2.458167	1	
6.708	4.625285	-0.3747164	2.433302	1	
6.712	4.634955	-0.3650462	2.408048	1	
6.716001	4.644523	-0.355478	2.382411	1	
6.72	4.653987	-0.3460133	2.356393	1	
6.724	4.663347	-0.3366536	2.329999	1	
6.728	4.6726	-0.3274004	2.303234	1	
6.732	4.681745	-0.3182552	2.276101	1	
6.736001	4.69078	-0.3092195	2.248605	1	
