Time	Body_X	Body_Y	Body_Z	Joint_1	
0.308	-3.571293E-05	-0.1752862	-0.1501072	-0.1752863	
0.309	-3.57687E-05	-0.17556	-0.1501073	-0.17556	
0.31	-3.582648E-05	-0.1758436	-0.1501075	-0.1758436	
0.311	-3.588625E-05	-0.1761369	-0.1501077	-0.176137	
0.312	-3.594802E-05	-0.1764401	-0.1501079	-0.1764401	
0.313	-3.601179E-05	-0.1767531	-0.1501081	-0.1767531	
0.314	-3.607756E-05	-0.1770759	-0.1501083	-0.177076	
0.315	-3.614532E-05	-0.1774085	-0.1501085	-0.1774086	
0.316	-3.621509E-05	-0.177751	-0.1501087	-0.177751	
0.317	-3.628686E-05	-0.1781032	-0.1501089	-0.1781033	
0.318	-3.636062E-05	-0.1784652	-0.1501091	-0.1784653	
0.319	-3.643638E-05	-0.1788371	-0.1501093	-0.1788372	
0.32	-3.651414E-05	-0.1792188	-0.1501096	-0.1792188	
0.321	-3.65939E-05	-0.1796103	-0.1501098	-0.1796103	
0.322	-3.667566E-05	-0.1800115	-0.1501101	-0.1800116	
0.323	-3.675942E-05	-0.1804226	-0.1501103	-0.1804227	
0.324	-3.684517E-05	-0.1808435	-0.1501106	-0.1808436	
0.325	-3.693293E-05	-0.1812743	-0.1501108	-0.1812743	
0.326	-3.702268E-05	-0.1817148	-0.1501111	-0.1817148	
0.327	-3.711443E-05	-0.1821651	-0.1501114	-0.1821652	
0.328	-3.720818E-05	-0.1826253	-0.1501116	-0.1826253	
0.329	-3.730393E-05	-0.1830952	-0.1501119	-0.1830953	
0.33	-3.740168E-05	-0.183575	-0.1501122	-0.183575	
0.331	-3.750143E-05	-0.1840646	-0.1501125	-0.1840646	
0.332	-3.760317E-05	-0.184564	-0.1501128	-0.184564	
0.333	-3.770692E-05	-0.1850732	-0.1501132	-0.1850732	
0.334	-3.781266E-05	-0.1855922	-0.1501135	-0.1855922	
0.335	-3.79204E-05	-0.186121	-0.1501138	-0.186121	
0.336	-3.803014E-05	-0.1866596	-0.1501141	-0.1866596	
0.337	-3.814188E-05	-0.187208	-0.1501144	-0.1872081	
0.338	-3.825562E-05	-0.1877663	-0.1501148	-0.1877663	
0.339	-3.837136E-05	-0.1883343	-0.1501151	-0.1883344	
0.34	-3.848909E-05	-0.1889122	-0.1501155	-0.1889123	
0.341	-3.860882E-05	-0.1894999	-0.1501158	-0.1894999	
0.342	-3.873056E-05	-0.1900974	-0.1501162	-0.1900974	
0.343	-3.885429E-05	-0.1907047	-0.1501166	-0.1907047	
0.344	-3.898002E-05	-0.1913218	-0.150117	-0.1913218	
0.345	-3.910774E-05	-0.1919487	-0.1501174	-0.1919488	
0.346	-3.923747E-05	-0.1925854	-0.1501177	-0.1925855	
0.347	-3.93692E-05	-0.193232	-0.1501181	-0.193232	
0.348	-3.950292E-05	-0.1938883	-0.1501185	-0.1938884	
0.349	-3.963865E-05	-0.1945545	-0.1501189	-0.1945545	
0.35	-3.977637E-05	-0.1952304	-0.1501193	-0.1952305	
0.351	-3.991609E-05	-0.1959162	-0.1501198	-0.1959163	
0.352	-4.005781E-05	-0.1966118	-0.1501202	-0.1966118	
0.353	-4.020152E-05	-0.1973172	-0.1501206	-0.1973172	
0.354	-4.034724E-05	-0.1980324	-0.1501211	-0.1980324	
0.355	-4.049496E-05	-0.1987574	-0.1501215	-0.1987575	
0.356	-4.064467E-05	-0.1994922	-0.150122	-0.1994923	
0.357	-4.079639E-05	-0.2002369	-0.1501224	-0.2002369	
0.358	-4.07642E-05	-0.2000789	-0.1501223	-0.200079	
0.359	-4.073402E-05	-0.1999308	-0.1501222	-0.1999308	
0.36	-4.070584E-05	-0.1997925	-0.1501222	-0.1997925	
0.361	-4.067966E-05	-0.199664	-0.1501221	-0.199664	
0.362	-4.065547E-05	-0.1995452	-0.150122	-0.1995453	
0.363	-4.063329E-05	-0.1994364	-0.1501219	-0.1994364	
0.364	-4.06131E-05	-0.1993373	-0.1501219	-0.1993373	
0.365	-4.059491E-05	-0.199248	-0.1501218	-0.199248	
0.366	-4.057872E-05	-0.1991685	-0.1501217	-0.1991686	
0.367	-4.056453E-05	-0.1990989	-0.1501217	-0.1990989	
0.368	-4.055234E-05	-0.199039	-0.1501217	-0.1990391	
0.369	-4.054214E-05	-0.198989	-0.1501216	-0.198989	
0.37	-4.053395E-05	-0.1989488	-0.1501216	-0.1989488	
0.371	-4.052775E-05	-0.1989184	-0.1501216	-0.1989184	
0.372	-4.052355E-05	-0.1988978	-0.1501216	-0.1988978	
0.373	-4.052135E-05	-0.198887	-0.1501216	-0.198887	
0.374	-4.052115E-05	-0.198886	-0.1501216	-0.198886	
0.375	-4.052295E-05	-0.1988948	-0.1501216	-0.1988948	
0.376	-4.052675E-05	-0.1989134	-0.1501216	-0.1989135	
0.377	-4.053254E-05	-0.1989419	-0.1501216	-0.1989419	
0.378	-4.054034E-05	-0.1989801	-0.1501216	-0.1989802	
0.379	-4.055013E-05	-0.1990282	-0.1501217	-0.1990282	
0.38	-4.056192E-05	-0.1990861	-0.1501217	-0.1990861	
0.381	-4.057571E-05	-0.1991538	-0.1501217	-0.1991538	
0.382	-4.05915E-05	-0.1992313	-0.1501218	-0.1992313	
0.383	-4.060929E-05	-0.1993186	-0.1501219	-0.1993186	
0.384	-4.062907E-05	-0.1994157	-0.1501219	-0.1994157	
0.385	-4.065086E-05	-0.1995226	-0.150122	-0.1995227	
0.386	-4.067464E-05	-0.1996394	-0.150122	-0.1996394	
0.387	-4.070043E-05	-0.1997659	-0.1501221	-0.199766	
0.388	-4.072821E-05	-0.1999023	-0.1501222	-0.1999023	
0.389	-4.075799E-05	-0.2000484	-0.1501223	-0.2000485	
0.39	-4.075141E-05	-0.2000161	-0.1501223	-0.2000162	
0.391	-4.074682E-05	-0.1999936	-0.1501223	-0.1999937	
0.392	-4.074423E-05	-0.1999809	-0.1501222	-0.199981	
0.393	-4.074365E-05	-0.199978	-0.1501222	-0.1999781	
0.394	-4.074506E-05	-0.199985	-0.1501223	-0.199985	
0.395	-4.074847E-05	-0.2000017	-0.1501223	-0.2000017	
0.396	-4.074823E-05	-0.2000005	-0.1501223	-0.2000006	
0.397	-4.074815E-05	-0.2000002	-0.1501223	-0.2000002	
0.398	-4.074813E-05	-0.2	-0.1501223	-0.2000001	
