Time	FF	Vm	Ie	
1.124	0.03492006	-0.067672	0	
1.126	0.05990564	-0.06600629	0	
1.128	0.07604368	-0.06493042	0	
1.13	0.07548203	-0.06496786	0	
1.132	0.02983476	-0.06801102	0	
1.134	0.08274303	-0.0644838	0	
1.136	0.03994449	-0.06733704	0	
1.138	0.07526873	-0.06498209	0	
1.14	0.1420364	-0.06053091	0	
1.142	0.0715477	-0.06523015	0	
1.144	0.05876825	-0.06608212	0	
1.146	0.02926629	-0.06804892	0	
1.148	0	-0.07237011	0	
1.15	0	-0.07308847	0	
1.152	0	-0.0766846	0	
1.154	0	-0.08122931	0	
1.156	0	-0.08085291	0	
1.158	0	-0.07915375	0	
1.16	0	-0.07575864	0	
1.162	0	-0.07354911	0	
1.164	0	-0.07432757	0	
1.166	0	-0.07537625	0	
1.168	0	-0.07377301	0	
1.17	0	-0.07455649	0	
1.172	0	-0.07126828	0	
1.174	0	-0.07143013	0	
1.176	0	-0.0713893	0	
1.178	0	-0.07048588	0	
1.18	0	-0.07507968	0	
1.182	0	-0.07836966	0	
1.184	0	-0.07561962	0	
1.186	0	-0.07025084	0	
1.188	0.02548965	-0.06830069	0	
1.19	0.02488942	-0.0683407	0	
1.192	0	-0.07029671	0	
1.194	0	-0.07034627	0	
1.196	0.0456388	-0.06695741	0	
1.198	0	-0.0702915	0	
1.2	0	-0.07486809	0	
