Time	Child_Y	Joint_Y	Root2_Y	Root_Y	
1.6815	0.09747404	0.195573	0	0.06599917	
1.682	0.09772576	0.1963127	0	0.066069	
1.6825	0.09797511	0.1969122	0	0.06613635	
1.683	0.0982221	0.1973712	0	0.06620125	
1.6835	0.09846674	0.1976895	0	0.0662637	
1.684	0.09870901	0.197867	0	0.06632368	
1.6845	0.09894893	0.1979041	0	0.06638122	
1.685	0.09918649	0.1978009	0	0.0664363	
1.6855	0.0994217	0.1975582	0	0.06648894	
1.686	0.09965456	0.1971766	0	0.06653912	
1.6865	0.09988505	0.1966572	0	0.06658686	
1.687	0.1001132	0.1960011	0	0.06663215	
1.6875	0.100339	0.1952096	0	0.066675	
1.688	0.1005624	0.1942842	0	0.06671541	
1.6885	0.1007835	0.1932266	0	0.06675339	
1.689	0.1010023	0.1920387	0	0.06678893	
1.6895	0.1012187	0.1907225	0	0.06682202	
1.69	0.1014327	0.1892803	0	0.06685269	
1.6905	0.1016444	0.1877144	0	0.06688093	
1.691	0.1018537	0.1860275	0	0.06690673	
1.6915	0.1020607	0.1842221	0	0.06693011	
1.692	0.1022653	0.1823012	0	0.06695105	
1.6925	0.1024676	0.1802679	0	0.06696957	
1.693	0.1026675	0.1781253	0	0.06698567	
1.6935	0.1028651	0.1758768	0	0.06699934	
1.694	0.1030603	0.1735257	0	0.06701059	
1.6945	0.1032531	0.1710758	0	0.06701943	
1.695	0.1034436	0.1685307	0	0.06702583	
1.6955	0.1036317	0.1658943	0	0.06702983	
1.696	0.1038175	0.1631707	0	0.0670314	
1.6965	0.1040009	0.1603637	0	0.06703056	
1.697	0.1041819	0.1574778	0	0.0670273	
1.6975	0.1043605	0.154517	0	0.06702163	
1.698	0.1045368	0.1514859	0	0.06701355	
1.6985	0.1047107	0.1483889	0	0.06700306	
1.699	0.1048822	0.1452305	0	0.06699016	
1.6995	0.1050514	0.1420154	0	0.06697484	
1.7	0.1052181	0.1387483	0	0.06695711	
1.7005	0.1053825	0.1354338	0	0.06693698	
1.701	0.1055445	0.1320767	0	0.06691444	
1.7015	0.1057041	0.1286821	0	0.06688949	
1.702	0.1058613	0.1252546	0	0.06686213	
1.7025	0.1060161	0.1217992	0	0.06683237	
1.703	0.1061685	0.1183209	0	0.0668002	
1.7035	0.1063186	0.1148246	0	0.06676563	
1.704	0.1064662	0.1113153	0	0.06672864	
1.7045	0.1066114	0.1077979	0	0.06668925	
1.705	0.1067541	0.1042775	0	0.06664746	
1.7055	0.1068945	0.100759	0	0.06660327	
1.706	0.1070324	0.09724734	0	0.06655666	
1.7065	0.107168	0.09374751	0	0.06650765	
1.707	0.1073011	0.09026441	0	0.06645624	
1.7075	0.1074317	0.08680292	0	0.06640242	
1.708	0.10756	0.0833679	0	0.06634619	
1.7085	0.1076857	0.07996412	0	0.06628756	
1.709	0.1078091	0.07659637	0	0.06622652	
1.7095	0.10793	0.07326934	0	0.06616308	
1.71	0.1080485	0.06998765	0	0.06609722	
1.7105	0.1081645	0.0667559	0	0.06602896	
1.711	0.108278	0.06357855	0	0.06595829	
1.7115	0.1083891	0.06046005	0	0.06588521	
1.712	0.1084977	0.05740471	0	0.06580972	
1.7125	0.1086039	0.05441678	0	0.06573182	
1.713	0.1087076	0.0515004	0	0.06565151	
1.7135	0.1088088	0.04865961	0	0.06556878	
1.714	0.1089075	0.04589834	0	0.06548364	
1.7145	0.1090038	0.04322043	0	0.06539609	
1.715	0.1090976	0.04062955	0	0.06530612	
1.7155	0.1091889	0.0381293	0	0.06521372	
1.716	0.1092777	0.03572312	0	0.06511892	
1.7165	0.109364	0.03341433	0	0.06502169	
1.717	0.1094478	0.03120611	0	0.06492204	
1.7175	0.1095291	0.02910149	0	0.06481997	
1.718	0.1096079	0.02710336	0	0.06471547	
1.7185	0.1096842	0.02521447	0	0.06460856	
1.719	0.109758	0.02343741	0	0.06449921	
1.7195	0.1098292	0.0217746	0	0.06438743	
1.72	0.109898	0.02022832	0	0.06427323	
1.7205	0.1099642	0.01880069	0	0.06415659	
1.721	0.110028	0.01749364	0	0.06403752	
1.7215	0.1100892	0.01630897	0	0.06391602	
1.722	0.1101478	0.01524829	0	0.06379208	
1.7225	0.110204	0.01431303	0	0.0636657	
1.723	0.1102576	0.01350448	0	0.06353688	
1.7235	0.1103087	0.01282373	0	0.06340563	
1.724	0.1103572	0.0122717	0	0.06327192	
1.7245	0.1104033	0.01184916	0	0.06313577	
