Time	Block_X	Block_Y	Block_Z	Rotation	
0.1445	1.088034	-0.01226423	1.058789E-06	0.2649419	
0.145	1.08648	-0.01189053	1.075217E-06	0.2659282	
0.1455	1.084921	-0.01151097	1.091828E-06	0.2669146	
0.146	1.08336	-0.01112555	1.108623E-06	0.2679009	
0.1465	1.081794	-0.01073422	1.125604E-06	0.2688873	
0.147	1.080225	-0.01033699	1.14277E-06	0.2698736	
0.1475	1.078653	-0.009933835	1.160124E-06	0.27086	
0.148	1.077077	-0.009524737	1.177666E-06	0.2718463	
0.1485	1.075498	-0.009109684	1.195398E-06	0.2728326	
0.149	1.073915	-0.00868866	1.213321E-06	0.2738189	
0.1495	1.072329	-0.00826165	1.231435E-06	0.2748052	
0.15	1.070739	-0.007828638	1.249742E-06	0.2757915	
0.1505	1.069147	-0.007389612	1.268242E-06	0.2767778	
0.151	1.067551	-0.006944557	1.286938E-06	0.2777641	
0.1515	1.065951	-0.006493461	1.30583E-06	0.2787504	
0.152	1.064349	-0.00603631	1.324918E-06	0.2797367	
0.1525	1.062744	-0.005573091	1.344204E-06	0.280723	
0.153	1.061135	-0.005103792	1.36369E-06	0.2817093	
0.1535	1.059523	-0.004628401	1.383375E-06	0.2826955	
0.154	1.057909	-0.004146906	1.403262E-06	0.2836818	
0.1545	1.056291	-0.003659295	1.423351E-06	0.2846681	
0.155	1.054671	-0.003165559	1.443643E-06	0.2856544	
0.1555	1.053048	-0.002665686	1.464139E-06	0.2866407	
0.156	1.051422	-0.002159666	1.484841E-06	0.287627	
0.1565	1.049793	-0.001647488	1.505749E-06	0.2886133	
0.157	1.048161	-0.001129144	1.526864E-06	0.2895996	
0.1575	1.046527	-0.0006046246	1.548187E-06	0.2905859	
0.158	1.04489	-7.392006E-05	1.56972E-06	0.2915722	
0.1585	1.04325	0.0004629777	1.591462E-06	0.2925585	
0.159	1.041608	0.001006077	1.613417E-06	0.2935448	
0.1595	1.039963	0.001555385	1.635583E-06	0.2945311	
0.16	1.038316	0.00211091	1.657962E-06	0.2955174	
0.1605	1.036667	0.002672658	1.680556E-06	0.2965038	
0.161	1.035015	0.003240637	1.703365E-06	0.2974901	
0.1615	1.03336	0.003814853	1.72639E-06	0.2984765	
0.162	1.031703	0.004395312	1.749632E-06	0.2994628	
0.1625	1.030044	0.004982019	1.773092E-06	0.3004492	
0.163	1.028383	0.00557498	1.796771E-06	0.3014356	
0.1635	1.02672	0.0061742	1.82067E-06	0.3024219	
0.164	1.025054	0.006779683	1.84479E-06	0.3034083	
0.1645	1.023386	0.007391434	1.869131E-06	0.3043948	
0.165	1.021716	0.008009455	1.893695E-06	0.3053811	
0.1655	1.020045	0.008633752	1.918483E-06	0.3063676	
0.166	1.018371	0.009264327	1.943495E-06	0.307354	
