Time	Length	Position	Length2	2	
2.98	0	2.432692	2.567335	0	
2.981	0	2.432781	2.567246	0	
2.982	0	2.432861	2.567166	0	
2.983	0	2.432931	2.567096	0	
2.984	0	2.432992	2.567035	0	
2.985	0	2.433044	2.566983	0	
2.986	0	2.433086	2.566941	0	
2.987	0	2.433119	2.566908	0	
2.988	0	2.433143	2.566885	0	
2.989	0	2.433157	2.56687	0	
2.99	0	2.433162	2.566865	0	
2.991	0	2.433157	2.56687	0	
2.992	0	2.433144	2.566884	0	
2.993	0	2.43312	2.566907	0	
2.994	0	2.433088	2.566939	0	
2.995	0	2.433046	2.566981	0	
2.996	0	2.432995	2.567032	0	
2.997	0	2.432935	2.567092	0	
2.998	0	2.432865	2.567162	0	
2.999	0	2.432786	2.567241	0	
3	0	2.432698	2.567329	0	
3.001	0	2.432601	2.567426	0	
3.002	0	2.432494	2.567533	0	
3.003	0	2.432378	2.567649	0	
3.004	0	2.432253	2.567774	0	
3.005	0	2.432118	2.567909	0	
3.006	0	2.431975	2.568053	0	
3.007	0	2.431822	2.568206	0	
3.008	0	2.431659	2.568368	0	
3.009	0	2.431488	2.568539	0	
3.01	0	2.431307	2.56872	0	
3.011	0	2.431118	2.56891	0	
3.012	0	2.430918	2.569109	0	
3.013	0	2.43071	2.569317	0	
3.014	0	2.430493	2.569535	0	
3.015	0	2.430266	2.569761	0	
3.016	0	2.43003	2.569997	0	
3.017	0	2.429785	2.570242	0	
3.018	0	2.429531	2.570496	0	
3.019	0	2.429267	2.57076	0	
3.02	0	2.428995	2.571032	0	
3.021	0	2.428713	2.571314	0	
3.022	0	2.428422	2.571605	0	
3.023	0	2.428123	2.571905	0	
3.024	0	2.427814	2.572214	0	
3.025	0	2.427495	2.572532	0	
3.026	0	2.427168	2.572859	0	
3.027	0	2.426832	2.573195	0	
3.028	0	2.426486	2.573541	0	
3.029	0	2.426132	2.573895	0	
3.03	0	2.425768	2.574259	0	
3.031	0	2.425395	2.574632	0	
3.032	0	2.425014	2.575013	0	
3.033	0	2.424623	2.575404	0	
3.034	0	2.424223	2.575804	0	
3.035	0	2.423814	2.576213	0	
3.036	0	2.423396	2.576631	0	
3.037	0	2.422969	2.577058	0	
3.038	0	2.422534	2.577494	0	
3.039	0	2.422089	2.577939	0	
3.04	0	2.421635	2.578393	0	
3.041	0	2.421172	2.578855	0	
3.042	0	2.4207	2.579327	0	
3.043	0	2.420219	2.579808	0	
3.044	0	2.419729	2.580298	0	
3.045	0	2.419231	2.580796	0	
3.046	0	2.418723	2.581304	0	
3.047	0	2.418206	2.581821	0	
3.048	0	2.417681	2.582346	0	
3.049	0	2.417147	2.58288	0	
3.05	0	2.416603	2.583424	0	
3.051	0	2.416051	2.583976	0	
3.052	0	2.41549	2.584537	0	
3.053	0	2.41492	2.585107	0	
3.054	0	2.414342	2.585685	0	
3.055	0	2.413754	2.586273	0	
3.056	0	2.413157	2.58687	0	
3.057	0	2.412552	2.587475	0	
3.058	0	2.411938	2.588089	0	
3.059	0	2.411315	2.588712	0	
3.06	0	2.410684	2.589344	0	
3.061	0	2.410043	2.589984	0	
3.062	0	2.409394	2.590633	0	
3.063	0	2.408736	2.591291	0	
3.064	0	2.408069	2.591958	0	
3.065	0	2.407394	2.592633	0	
3.066	0	2.40671	2.593318	0	
3.067	0	2.406017	2.59401	0	
3.068	0	2.405315	2.594712	0	
3.069	0	2.404605	2.595422	0	
3.07	0	2.403886	2.596141	0	
3.071	0	2.403158	2.596869	0	
3.072	0	2.402422	2.597605	0	
3.073	0	2.401677	2.59835	0	
3.074	0	2.400923	2.599104	0	
3.075	0	2.400161	2.599866	0	
3.076	0	2.39939	2.600637	0	
3.077	0	2.398611	2.601416	0	
3.078	0	2.397823	2.602204	0	
3.079	0	2.397027	2.603001	0	
3.08	0	2.396221	2.603806	0	
3.081	0	2.395408	2.60462	0	
3.082	0	2.394586	2.605442	0	
3.083	0	2.393755	2.606272	0	
3.084	0	2.392916	2.607111	0	
3.085	0	2.392068	2.607959	0	
3.086	0	2.391212	2.608815	0	
3.087	0	2.390347	2.60968	0	
3.088	0	2.389474	2.610553	0	
3.089	0	2.388592	2.611435	0	
3.09	0	2.387702	2.612325	0	
3.091	0	2.386804	2.613223	0	
3.092	0	2.385897	2.61413	0	
3.093	0	2.384982	2.615045	0	
3.094	0	2.384058	2.615969	0	
3.095	0	2.383126	2.616901	0	
3.096	0	2.382186	2.617841	0	
3.097	0	2.381237	2.61879	0	
3.098	0	2.38028	2.619747	0	
3.099	0	2.379315	2.620712	0	
3.1	0	2.378341	2.621686	0	
3.101	0	2.37736	2.622668	0	
3.102	0	2.376369	2.623658	0	
3.103	0	2.375371	2.624656	0	
3.104	0	2.374365	2.625663	0	
3.105	0	2.37335	2.626678	0	
3.106	0	2.372327	2.627701	0	
3.107	0	2.371295	2.628732	0	
3.108	0	2.370256	2.629771	0	
3.109	0	2.369208	2.630819	0	
3.11	0	2.368153	2.631875	0	
3.111	0	2.367089	2.632938	0	
3.112	0	2.366017	2.63401	0	
3.113	0	2.364937	2.63509	0	
3.114	0	2.363849	2.636178	0	
3.115	0	2.362752	2.637275	0	
3.116	0	2.361648	2.638379	0	
3.117	0	2.360536	2.639492	0	
3.118	0	2.359415	2.640612	0	
3.119	0	2.358287	2.64174	0	
3.12	0	2.35715	2.642877	0	
3.121	0	2.356006	2.644021	0	
3.122	0	2.354853	2.645174	0	
3.123	0	2.353693	2.646334	0	
3.124	0	2.352525	2.647502	0	
3.125	0	2.351348	2.648679	0	
3.126	0	2.350164	2.649863	0	
3.127	0	2.348972	2.651055	0	
3.128	0	2.347772	2.652255	0	
3.129	0	2.346564	2.653463	0	
3.13	0	2.345349	2.654679	0	
3.131	0	2.344125	2.655902	0	
3.132	0	2.342894	2.657133	0	
3.133	0	2.341655	2.658372	0	
3.134	0	2.340408	2.659619	0	
3.135	0	2.339153	2.660874	0	
3.136	0	2.337891	2.662136	0	
3.137	0	2.336621	2.663406	0	
3.138	0	2.335343	2.664684	0	
3.139	0	2.334057	2.66597	0	
3.14	0	2.332764	2.667263	0	
3.141	0	2.331463	2.668564	0	
3.142	0	2.330155	2.669872	0	
3.143	0	2.328839	2.671188	0	
3.144	0	2.327515	2.672512	0	
3.145	0	2.326184	2.673843	0	
3.146	0	2.324845	2.675182	0	
3.147	0	2.323498	2.676529	0	
3.148	0	2.322144	2.677883	0	
3.149	0	2.320783	2.679245	0	
3.15	0	2.319414	2.680614	0	
3.151	0	2.318037	2.68199	0	
3.152	0	2.316653	2.683374	0	
3.153	0	2.315262	2.684766	0	
3.154	0	2.313863	2.686164	0	
3.155	0	2.312456	2.687571	0	
3.156	0	2.311043	2.688985	0	
3.157	0	2.309621	2.690406	0	
3.158	0	2.308193	2.691834	0	
3.159	0	2.306757	2.69327	0	
3.16	0	2.305314	2.694713	0	
3.161	0	2.303863	2.696164	0	
3.162	0	2.302406	2.697622	0	
3.163	0	2.300941	2.699087	0	
3.164	0	2.299468	2.700559	0	
3.165	0	2.297989	2.702039	0	
3.166	0	2.296502	2.703525	0	
3.167	0	2.295008	2.705019	0	
3.168	0	2.293507	2.70652	0	
3.169	0	2.291999	2.708029	0	
3.17	0	2.290483	2.709544	0	
3.171	0	2.288961	2.711066	0	
3.172	0	2.287431	2.712596	0	
3.173	0	2.285894	2.714133	0	
3.174	0	2.28435	2.715677	0	
3.175	0	2.282799	2.717228	0	
3.176	0	2.281241	2.718786	0	
3.177	0	2.279676	2.720351	0	
3.178	0	2.278104	2.721923	0	
3.179	0	2.276525	2.723502	0	
3.18	0	2.274939	2.725088	0	
3.181	0	2.273346	2.726681	0	
3.182	0	2.271747	2.728281	0	
3.183	0	2.27014	2.729887	0	
3.184	0	2.268526	2.731501	0	
3.185	0	2.266906	2.733121	0	
3.186	0	2.265279	2.734748	0	
3.187	0	2.263645	2.736382	0	
3.188	0	2.262004	2.738023	0	
3.189	0	2.260356	2.739671	0	
3.19	0	2.258702	2.741325	0	
3.191	0	2.257041	2.742986	0	
3.192	0	2.255373	2.744654	0	
3.193	0	2.253698	2.746329	0	
3.194	0	2.252017	2.74801	0	
3.195	0	2.250329	2.749698	0	
3.196	0	2.248635	2.751393	0	
3.197	0	2.246933	2.753094	0	
3.198	0	2.245226	2.754802	0	
3.199	0	2.243511	2.756516	0	
3.2	0	2.241791	2.758237	0	
3.201	0	2.240063	2.759964	0	
3.202	0	2.238329	2.761698	0	
3.203	0	2.236589	2.763438	0	
3.204	0	2.234842	2.765185	0	
3.205	0	2.233088	2.766939	0	
3.206	0	2.231329	2.768698	0	
3.207	0	2.229563	2.770465	0	
3.208	0	2.22779	2.772237	0	
3.209	0	2.226011	2.774016	0	
3.21	0	2.224226	2.775802	0	
3.211	0	2.222434	2.777593	0	
3.212	0	2.220636	2.779391	0	
3.213	0	2.218832	2.781196	0	
3.214	0	2.217021	2.783006	0	
3.215	0	2.215204	2.784823	0	
3.216	0	2.213381	2.786646	0	
3.217	0	2.211552	2.788475	0	
3.218	0	2.209717	2.79031	0	
3.219	0	2.207875	2.792152	0	
3.22	0	2.206028	2.794	0	
3.221	0	2.204174	2.795853	0	
3.222	0	2.202314	2.797713	0	
3.223	0	2.200448	2.799579	0	
3.224	0	2.198576	2.801451	0	
3.225	0	2.196698	2.803329	0	
3.226	0	2.194814	2.805213	0	
3.227	0	2.192924	2.807103	0	
3.228	0	2.191028	2.808999	0	
3.229	0	2.189126	2.810901	0	
3.23	0	2.187218	2.812809	0	
3.231	0	2.185305	2.814723	0	
3.232	0	2.183385	2.816642	0	
3.233	0	2.18146	2.818568	0	
3.234	0	2.179528	2.820499	0	
3.235	0	2.177591	2.822436	0	
3.236	0	2.175648	2.824379	0	
3.237	0	2.1737	2.826327	0	
3.238	0	2.171746	2.828282	0	
3.239	0	2.169785	2.830242	0	
3.24	0	2.16782	2.832207	0	
3.241	0	2.165848	2.834179	0	
3.242	0	2.163871	2.836156	0	
3.243	0	2.161888	2.838139	0	
3.244	0	2.1599	2.840127	0	
3.245	0	2.157906	2.842121	0	
3.246	0	2.155907	2.844121	0	
3.247	0	2.153902	2.846126	0	
3.248	0	2.151891	2.848136	0	
3.249	0	2.149875	2.850152	0	
3.25	0	2.147853	2.852174	0	
3.251	0	2.145827	2.854201	0	
3.252	0	2.143794	2.856233	0	
3.253	0	2.141757	2.858271	0	
3.254	0	2.139714	2.860314	0	
3.255	0	2.137665	2.862362	0	
3.256	0	2.135611	2.864416	0	
3.257	0	2.133552	2.866474	0	
3.258	0	2.131488	2.868539	0	
3.259	0	2.129418	2.870609	0	
3.26	0	2.127343	2.872684	0	
3.261	0	2.125263	2.874764	0	
3.262	0	2.123178	2.876849	0	
3.263	0	2.121087	2.878939	0	
3.264	0	2.118992	2.881035	0	
3.265	0	2.116891	2.883135	0	
3.266	0	2.114785	2.885241	0	
3.267	0	2.112674	2.887352	0	
3.268	0	2.110558	2.889468	0	
3.269	0	2.108437	2.891589	0	
3.27	0	2.106311	2.893715	0	
3.271	0	2.10418	2.895846	0	
3.272	0	2.102045	2.897982	0	
3.273	0	2.099904	2.900122	0	
3.274	0	2.097758	2.902268	0	
3.275	0	2.095608	2.904418	0	
3.276	0	2.093452	2.906574	0	
3.277	0	2.091292	2.908734	0	
3.278	0	2.089127	2.910899	0	
3.279	0	2.086957	2.913069	0	
3.28	0	2.084782	2.915244	0	
3.281	0	2.082603	2.917423	0	
3.282	0	2.080419	2.919607	0	
3.283	0	2.07823	2.921796	0	
3.284	0	2.076036	2.923989	0	
3.285	0	2.073838	2.926187	0	
3.286	0	2.071636	2.92839	0	
3.287	0	2.069428	2.930597	0	
3.288	0	2.067217	2.932809	0	
3.289	0	2.065	2.935025	0	
3.29	0	2.062779	2.937245	0	
3.291	0	2.060554	2.939471	0	
3.292	0	2.058324	2.941701	0	
3.293	0	2.05609	2.943935	0	
3.294	0	2.053851	2.946174	0	
3.295	0	2.051608	2.948417	0	
3.296	0	2.049361	2.950664	0	
3.297	0	2.047109	2.952916	0	
3.298	0	2.044852	2.955172	0	
3.299	0	2.042592	2.957433	0	
3.3	0	2.040327	2.959697	0	
3.301	0	2.038058	2.961967	0	
3.302	0	2.035785	2.96424	0	
3.303	0	2.033508	2.966516	0	
3.304	0	2.031226	2.968798	0	
3.305	0	2.02894	2.971084	0	
3.306	0	2.026651	2.973373	0	
3.307	0	2.024357	2.975667	0	
3.308	0	2.022059	2.977965	0	
3.309	0	2.019757	2.980267	0	
3.31	0	2.017451	2.982573	0	
3.311	0	2.015141	2.984883	0	
3.312	0	2.012827	2.987197	0	
3.313	0	2.010509	2.989515	0	
3.314	0	2.008187	2.991837	0	
3.315	0	2.005861	2.994163	0	
3.316	0	2.003532	2.996492	0	
3.317	0	2.001198	2.998826	0	
3.318	0	1.998861	3.001163	0	
3.319	0	1.99652	3.003504	0	
3.32	0	1.994175	3.005849	0	
3.321	0	1.991826	3.008197	0	
3.322	0	1.989474	3.010549	0	
3.323	0	1.987118	3.012905	0	
3.324	0	1.984758	3.015265	0	
3.325	0	1.982395	3.017628	0	
3.326	0	1.980028	3.019995	0	
3.327	0	1.977657	3.022366	0	
3.328	0	1.975283	3.02474	0	
3.329	0	1.972905	3.027117	0	
3.33	0	1.970524	3.029499	0	
3.331	0	1.96814	3.031883	0	
3.332	0	1.965751	3.034271	0	
3.333	0	1.96336	3.036663	0	
3.334	0	1.960965	3.039058	0	
3.335	0	1.958566	3.041456	0	
3.336	0	1.956165	3.043858	0	
3.337	0	1.95376	3.046263	0	
3.338	0	1.951351	3.048671	0	
3.339	0	1.94894	3.051082	0	
3.34	0	1.946525	3.053497	0	
3.341	0	1.944107	3.055915	0	
3.342	0	1.941685	3.058337	0	
3.343	0	1.939261	3.060761	0	
3.344	0	1.936833	3.063189	0	
3.345	0	1.934402	3.06562	0	
3.346	0	1.931968	3.068054	0	
3.347	0	1.929531	3.070491	0	
3.348	0	1.927091	3.072931	0	
3.349	0	1.924648	3.075374	0	
3.35	0	1.922202	3.07782	0	
3.351	0	1.919753	3.080269	0	
3.352	0	1.917301	3.082721	0	
3.353	0	1.914846	3.085175	0	
3.354	0	1.912388	3.087633	0	
3.355	0	1.909928	3.090094	0	
3.356	0	1.907464	3.092557	0	
3.357	0	1.904998	3.095023	0	
3.358	0	1.902529	3.097492	0	
3.359	0	1.900057	3.099964	0	
3.36	0	1.897582	3.102439	0	
3.361	0	1.895105	3.104916	0	
3.362	0	1.892625	3.107396	0	
3.363	0	1.890142	3.109879	0	
3.364	0	1.887657	3.112364	0	
3.365	0	1.885169	3.114852	0	
3.366	0	1.882679	3.117342	0	
3.367	0	1.880186	3.119835	0	
3.368	0	1.87769	3.12233	0	
3.369	0	1.875192	3.124828	0	
3.37	0	1.872692	3.127329	0	
3.371	0	1.870188	3.129832	0	
3.372	0	1.867683	3.132338	0	
3.373	0	1.865175	3.134845	0	
3.374	0	1.862665	3.137355	0	
3.375	0	1.860152	3.139868	0	
3.376	0	1.857638	3.142382	0	
3.377	0	1.85512	3.1449	0	
3.378	0	1.852601	3.147419	0	
3.379	0	1.850079	3.149941	0	
3.38	0	1.847555	3.152465	0	
3.381	0	1.845029	3.154991	0	
3.382	0	1.842501	3.157519	0	
3.383	0	1.839971	3.160049	0	
3.384	0	1.837438	3.162581	0	
3.385	0	1.834904	3.165116	0	
3.386	0	1.832367	3.167652	0	
3.387	0	1.829829	3.170191	0	
3.388	0	1.827288	3.172732	0	
3.389	0	1.824745	3.175274	0	
3.39	0	1.822201	3.177819	0	
3.391	0	1.819654	3.180365	0	
3.392	0	1.817106	3.182914	0	
3.393	0	1.814556	3.185463	0	
3.394	0	1.812003	3.188015	0	
3.395	0	1.80945	3.190569	0	
3.396	0	1.806894	3.193125	0	
3.397	0	1.804336	3.195683	0	
3.398	0	1.801777	3.198241	0	
3.399	0	1.799216	3.200802	0	
3.4	0	1.796654	3.203365	0	
3.401	0	1.794089	3.205929	0	
3.402	0	1.791523	3.208495	0	
3.403	0	1.788956	3.211063	0	
3.404	0	1.786387	3.213632	0	
3.405	0	1.783816	3.216202	0	
3.406	0	1.781244	3.218775	0	
3.407	0	1.77867	3.221348	0	
3.408	0	1.776095	3.223923	0	
3.409	0	1.773519	3.2265	0	
3.41	0	1.770941	3.229078	0	
3.411	0	1.768361	3.231657	0	
3.412	0	1.76578	3.234238	0	
3.413	0	1.763198	3.236819	0	
3.414	0	1.760615	3.239403	0	
3.415	0	1.75803	3.241987	0	
3.416	0	1.755444	3.244574	0	
3.417	0	1.752857	3.247161	0	
3.418	0	1.750269	3.249749	0	
3.419	0	1.747679	3.252339	0	
3.42	0	1.745088	3.25493	0	
3.421	0	1.742496	3.257521	0	
3.422	0	1.739903	3.260114	0	
3.423	0	1.737309	3.262708	0	
3.424	0	1.734714	3.265304	0	
3.425	0	1.732118	3.2679	0	
3.426	0	1.729521	3.270497	0	
3.427	0	1.726923	3.273095	0	
3.428	0	1.724324	3.275693	0	
3.429	0	1.721724	3.278293	0	
3.43	0	1.719123	3.280894	0	
3.431	0	1.716521	3.283495	0	
3.432	0	1.713919	3.286098	0	
3.433	0	1.711315	3.288702	0	
3.434	0	1.708711	3.291306	0	
3.435	0	1.706106	3.293911	0	
3.436	0	1.703501	3.296516	0	
3.437	0	1.700894	3.299123	0	
3.438	0	1.698287	3.30173	0	
3.439	0	1.695679	3.304337	0	
3.44	0	1.693071	3.306946	0	
3.441	0	1.690462	3.309555	0	
3.442	0	1.687853	3.312163	0	
3.443	0	1.685243	3.314774	0	
3.444	0	1.682632	3.317384	0	
3.445	0	1.680021	3.319995	0	
3.446	0	1.67741	3.322607	0	
3.447	0	1.674798	3.325218	0	
3.448	0	1.672185	3.32783	0	
3.449	0	1.669573	3.330443	0	
3.45	0	1.66696	3.333056	0	
3.451	0	1.664346	3.33567	0	
3.452	0	1.661732	3.338284	0	
3.453	0	1.659118	3.340898	0	
3.454	0	1.656504	3.343512	0	
3.455	0	1.65389	3.346126	0	
3.456	0	1.651275	3.348741	0	
3.457	0	1.64866	3.351356	0	
3.458	0	1.646045	3.353971	0	
3.459	0	1.64343	3.356586	0	
3.46	0	1.640814	3.359201	0	
3.461	0	1.638199	3.361816	0	
3.462	0	1.635583	3.364432	0	
3.463	0	1.632968	3.367047	0	
3.464	0	1.630352	3.369663	0	
3.465	0	1.627737	3.372278	0	
3.466	0	1.625122	3.374893	0	
3.467	0	1.622506	3.377508	0	
3.468	0	1.619891	3.380124	0	
3.469	0	1.617276	3.382739	0	
3.47	0	1.614661	3.385354	0	
3.471	0	1.612047	3.387968	0	
3.472	0	1.609432	3.390582	0	
3.473	0	1.606818	3.393197	0	
3.474	0	1.604204	3.395811	0	
3.475	0	1.60159	3.398424	0	
3.476	0	1.598977	3.401037	0	
3.477	0	1.596364	3.403651	0	
3.478	0	1.593751	3.406263	0	
3.479	0	1.591139	3.408875	0	
3.48	0	1.588527	3.411487	0	
3.481	0	1.585916	3.414099	0	
3.482	0	1.583305	3.416709	0	
3.483	0	1.580694	3.41932	0	
3.484	0	1.578084	3.421929	0	
3.485	0	1.575475	3.424539	0	
3.486	0	1.572866	3.427147	0	
3.487	0	1.570258	3.429756	0	
3.488	0	1.567651	3.432363	0	
3.489	0	1.565044	3.43497	0	
3.49	0	1.562438	3.437576	0	
3.491	0	1.559832	3.440181	0	
3.492	0	1.557227	3.442786	0	
3.493	0	1.554623	3.44539	0	
3.494	0	1.55202	3.447993	0	
3.495	0	1.549418	3.450596	0	
3.496	0	1.546816	3.453197	0	
3.497	0	1.544215	3.455798	0	
3.498	0	1.541615	3.458398	0	
3.499	0	1.539016	3.460997	0	
3.5	0	1.536418	3.463595	0	
3.501	0	1.533821	3.466192	0	
3.502	0	1.531225	3.468788	0	
3.503	0	1.52863	3.471383	0	
3.504	0	1.526036	3.473976	0	
3.505	0	1.523443	3.476569	0	
3.506	0	1.520851	3.479161	0	
3.507	0	1.518261	3.481752	0	
3.508	0	1.515671	3.484341	0	
3.509	0	1.513083	3.48693	0	
3.51	0	1.510495	3.489517	0	
3.511	0	1.507909	3.492103	0	
3.512	0	1.505325	3.494688	0	
3.513	0	1.502741	3.497271	0	
3.514	0	1.500159	3.499854	0	
3.515	0	1.497578	3.502434	0	
3.516	0	1.494998	3.505014	0	
3.517	0	1.49242	3.507592	0	
3.518	0	1.489843	3.510169	0	
3.519	0	1.487268	3.512744	0	
3.52	0	1.484694	3.515318	0	
3.521	0	1.482121	3.51789	0	
3.522	0	1.47955	3.520462	0	
3.523	0	1.476981	3.523031	0	
3.524	0	1.474413	3.525599	0	
3.525	0	1.471846	3.528165	0	
3.526	0	1.469282	3.53073	0	
3.527	0	1.466718	3.533293	0	
3.528	0	1.464157	3.535855	0	
3.529	0	1.461597	3.538414	0	
3.53	0	1.459039	3.540973	0	
3.531	0	1.456482	3.54353	0	
3.532	0	1.453927	3.546084	0	
3.533	0	1.451374	3.548637	0	
3.534	0	1.448823	3.551188	0	
3.535	0	1.446274	3.553737	0	
3.536	0	1.443726	3.556285	0	
3.537	0	1.44118	3.558831	0	
3.538	0	1.438637	3.561374	0	
3.539	0	1.436095	3.563916	0	
3.54	0	1.433555	3.566456	0	
3.541	0	1.431017	3.568994	0	
3.542	0	1.428481	3.57153	0	
3.543	0	1.425947	3.574064	0	
3.544	0	1.423415	3.576596	0	
3.545	0	1.420885	3.579126	0	
3.546	0	1.418357	3.581654	0	
3.547	0	1.415831	3.584179	0	
3.548	0	1.413307	3.586703	0	
3.549	0	1.410786	3.589225	0	
3.55	0	1.408267	3.591743	0	
3.551	0	1.405749	3.594261	0	
3.552	0	1.403235	3.596776	0	
3.553	0	1.400722	3.599288	0	
3.554	0	1.398212	3.601798	0	
3.555	0	1.395704	3.604306	0	
3.556	0	1.393198	3.606812	0	
3.557	0	1.390694	3.609315	0	
3.558	0	1.388193	3.611816	0	
3.559	0	1.385695	3.614315	0	
3.56	0	1.383199	3.616811	0	
3.561	0	1.380705	3.619305	0	
3.562	0	1.378214	3.621797	0	
3.563	0	1.375725	3.624285	0	
3.564	0	1.373238	3.626771	0	
3.565	0	1.370755	3.629255	0	
3.566	0	1.368273	3.631736	0	
3.567	0	1.365795	3.634214	0	
3.568	0	1.363319	3.63669	0	
3.569	0	1.360845	3.639163	0	
3.57	0	1.358375	3.641634	0	
3.571	0	1.355907	3.644103	0	
3.572	0	1.353441	3.646568	0	
3.573	0	1.350979	3.64903	0	
3.574	0	1.348519	3.65149	0	
3.575	0	1.346062	3.653947	0	
3.576	0	1.343607	3.656402	0	
3.577	0	1.341156	3.658854	0	
3.578	0	1.338707	3.661302	0	
3.579	0	1.336261	3.663748	0	
3.58	0	1.333818	3.666191	0	
3.581	0	1.331378	3.668631	0	
3.582	0	1.328941	3.671068	0	
3.583	0	1.326507	3.673502	0	
3.584	0	1.324076	3.675933	0	
3.585	0	1.321648	3.67836	0	
3.586	0	1.319222	3.680786	0	
3.587	0	1.3168	3.683208	0	
3.588	0	1.314381	3.685627	0	
3.589	0	1.311965	3.688043	0	
3.59	0	1.309552	3.690456	0	
3.591	0	1.307142	3.692866	0	
3.592	0	1.304736	3.695272	0	
3.593	0	1.302333	3.697676	0	
3.594	0	1.299932	3.700076	0	
3.595	0	1.297535	3.702473	0	
3.596	0	1.295142	3.704866	0	
3.597	0	1.292751	3.707257	0	
3.598	0	1.290364	3.709644	0	
3.599	0	1.28798	3.712028	0	
3.6	0	1.2856	3.714408	0	
3.601	0	1.283223	3.716785	0	
3.602	0	1.280849	3.719159	0	
3.603	0	1.278478	3.721529	0	
3.604	0	1.276111	3.723896	0	
3.605	0	1.273748	3.72626	0	
3.606	0	1.271388	3.72862	0	
3.607	0	1.269031	3.730976	0	
3.608	0	1.266678	3.733329	0	
3.609	0	1.264329	3.735679	0	
3.61	0	1.261983	3.738024	0	
3.611	0	1.25964	3.740367	0	
3.612	0	1.257302	3.742706	0	
3.613	0	1.254966	3.745041	0	
3.614	0	1.252635	3.747372	0	
3.615	0	1.250307	3.7497	0	
3.616	0	1.247983	3.752024	0	
3.617	0	1.245662	3.754345	0	
3.618	0	1.243345	3.756662	0	
3.619	0	1.241032	3.758974	0	
3.62	0	1.238723	3.761283	0	
3.621	0	1.236418	3.763589	0	
3.622	0	1.234116	3.765891	0	
3.623	0	1.231818	3.768188	0	
3.624	0	1.229524	3.770483	0	
3.625	0	1.227234	3.772773	0	
3.626	0	1.224948	3.775059	0	
3.627	0	1.222666	3.777341	0	
3.628	0	1.220387	3.779619	0	
3.629	0	1.218113	3.781894	0	
3.63	0	1.215842	3.784164	0	
3.631	0	1.213576	3.78643	0	
3.632	0	1.211313	3.788693	0	
3.633	0	1.209055	3.790951	0	
3.634	0	1.206801	3.793205	0	
3.635	0	1.204551	3.795456	0	
3.636	0	1.202304	3.797702	0	
3.637	0	1.200062	3.799943	0	
3.638	0	1.197824	3.802181	0	
3.639	0	1.195591	3.804415	0	
3.64	0	1.193361	3.806644	0	
3.641	0	1.191136	3.80887	0	
3.642	0	1.188915	3.811091	0	
3.643	0	1.186698	3.813308	0	
3.644	0	1.184485	3.81552	0	
3.645	0	1.182277	3.817729	0	
3.646	0	1.180073	3.819933	0	
3.647	0	1.177873	3.822133	0	
3.648	0	1.175678	3.824328	0	
3.649	0	1.173487	3.826519	0	
3.65	0	1.1713	3.828705	0	
3.651	0	1.169118	3.830888	0	
3.652	0	1.16694	3.833066	0	
3.653	0	1.164767	3.835239	0	
3.654	0	1.162598	3.837408	0	
3.655	0	1.160433	3.839572	0	
3.656	0	1.158273	3.841732	0	
3.657	0	1.156118	3.843887	0	
3.658	0	1.153967	3.846038	0	
3.659	0	1.151821	3.848184	0	
3.66	0	1.149679	3.850326	0	
3.661	0	1.147542	3.852463	0	
3.662	0	1.145409	3.854595	0	
3.663	0	1.143281	3.856723	0	
3.664	0	1.141158	3.858847	0	
3.665	0	1.13904	3.860965	0	
3.666	0	1.136926	3.863079	0	
3.667	0	1.134817	3.865188	0	
3.668	0	1.132712	3.867293	0	
3.669	0	1.130612	3.869392	0	
3.67	0	1.128517	3.871488	0	
3.671	0	1.126427	3.873578	0	
3.672	0	1.124342	3.875663	0	
3.673	0	1.122261	3.877744	0	
3.674	0	1.120185	3.879819	0	
3.675	0	1.118114	3.88189	0	
3.676	0	1.116048	3.883956	0	
3.677	0	1.113987	3.886018	0	
3.678	0	1.111931	3.888073	0	
3.679	0	1.10988	3.890125	0	
3.68	0	1.107833	3.892171	0	
3.681	0	1.105792	3.894212	0	
3.682	0	1.103756	3.896249	0	
3.683	0	1.101724	3.89828	0	
3.684	0	1.099698	3.900306	0	
3.685	0	1.097676	3.902328	0	
3.686	0	1.09566	3.904344	0	
3.687	0	1.093649	3.906355	0	
3.688	0	1.091643	3.908361	0	
3.689	0	1.089642	3.910362	0	
3.69	0	1.087646	3.912358	0	
3.691	0	1.085655	3.914349	0	
3.692	0	1.083669	3.916335	0	
3.693	0	1.081689	3.918315	0	
3.694	0	1.079714	3.92029	0	
3.695	0	1.077744	3.92226	0	
3.696	0	1.075779	3.924225	0	
3.697	0	1.073819	3.926185	0	
3.698	0	1.071865	3.928139	0	
3.699	0	1.069916	3.930088	0	
3.7	0	1.067972	3.932031	0	
3.701	0	1.066034	3.93397	0	
3.702	0	1.064101	3.935903	0	
3.703	0	1.062173	3.93783	0	
3.704	0	1.06025	3.939753	0	
3.705	0	1.058333	3.94167	0	
3.706	0	1.056422	3.943582	0	
3.707	0	1.054515	3.945488	0	
3.708	0	1.052615	3.947389	0	
3.709	0	1.050719	3.949284	0	
3.71	0	1.048829	3.951174	0	
3.711	0	1.046945	3.953058	0	
3.712	0	1.045066	3.954937	0	
3.713	0	1.043192	3.956811	0	
3.714	0	1.041324	3.958679	0	
3.715	0	1.039462	3.960541	0	
