Time	Tension	Length	Ia	II	
22.3	32.03204	0.31939	65.56606	25.3824	
22.301	31.99125	0.3193903	65.52528	25.3865	
22.302	31.98709	0.3193905	65.5211	25.38694	
22.303	32.00483	0.3193908	65.53885	25.38519	
22.304	32.03249	0.3193911	65.56651	25.38246	
22.305	32.06103	0.3193914	65.59505	25.37963	
22.306	32.08415	0.3193916	65.61817	25.37735	
22.307	32.0976	0.3193919	65.63161	25.37603	
22.308	32.09884	0.3193922	65.63286	25.37593	
22.309	32.08627	0.3193924	65.62029	25.37721	
22.31	32.05934	0.3193926	65.59336	25.37993	
22.311	32.01794	0.3193929	65.55196	25.38409	
22.312	31.98573	0.3193931	65.51975	25.38734	
22.313	31.98703	0.3193934	65.52105	25.38723	
22.314	32.00756	0.3193936	65.54158	25.3852	
22.315	32.03596	0.3193938	65.56998	25.38239	
22.316	32.06383	0.3193941	65.59785	25.37963	
22.317	32.08526	0.3193944	65.61928	25.37751	
22.318	32.09641	0.3193946	65.63043	25.37642	
22.319	32.09493	0.3193948	65.62894	25.37659	
22.32	32.07956	0.3193951	65.61359	25.37815	
22.321	32.04972	0.3193953	65.58374	25.38116	
22.322	32.00536	0.3193955	65.53938	25.38561	
22.323	31.9811	0.3193958	65.51512	25.38806	
22.324	31.98733	0.319396	65.52135	25.38747	
22.325	32.01021	0.3193962	65.54424	25.3852	
22.326	32.03908	0.3193965	65.5731	25.38234	
22.327	32.06603	0.3193967	65.60005	25.37966	
22.328	32.08565	0.3193969	65.61967	25.37773	
22.329	32.09442	0.3193972	65.62844	25.37687	
22.33	32.09023	0.3193974	65.62425	25.37732	
22.331	32.07191	0.3193976	65.60593	25.37917	
22.332	32.0392	0.3193979	65.57322	25.38247	
22.333	31.99204	0.3193981	65.52607	25.3872	
22.334	31.9751	0.3193983	65.50911	25.38892	
22.335	31.98567	0.3193986	65.51969	25.38789	
22.336	32.01053	0.3193988	65.54455	25.38542	
22.337	32.03958	0.319399	65.5736	25.38254	
22.338	32.06542	0.3193992	65.59944	25.37998	
22.339	32.0831	0.3193994	65.61711	25.37823	
22.34	32.0894	0.3193996	65.62342	25.37762	
22.341	32.08242	0.3193998	65.61645	25.37833	
22.342	32.06131	0.3194	65.59533	25.38047	
22.343	32.02567	0.3194003	65.55969	25.38406	
22.344	31.97569	0.3194005	65.50971	25.38908	
22.345	31.96551	0.3194007	65.49953	25.39012	
22.346	31.97992	0.3194009	65.51394	25.38869	
22.347	32.0064	0.3194011	65.54042	25.38606	
22.348	32.03533	0.3194013	65.56935	25.38319	
22.349	32.05994	0.3194015	65.59396	25.38075	
22.35	32.07562	0.3194017	65.60964	25.3792	
22.351	32.07944	0.3194019	65.61346	25.37884	
22.352	32.06978	0.3194021	65.6038	25.37983	
22.353	32.04582	0.3194023	65.57984	25.38224	
22.354	32.0073	0.3194024	65.54132	25.38611	
22.355	31.96657	0.3194026	65.5006	25.39021	
22.356	31.96245	0.3194028	65.49648	25.39063	
22.357	31.98017	0.319403	65.51419	25.38888	
22.358	32.0078	0.3194031	65.54182	25.38613	
22.359	32.03638	0.3194034	65.5704	25.38329	
22.36	32.05948	0.3194035	65.59351	25.381	
22.361	32.073	0.3194037	65.60703	25.37967	
22.362	32.07424	0.3194039	65.60826	25.37956	
22.363	32.06172	0.319404	65.59575	25.38083	
22.364	32.03483	0.3194042	65.56885	25.38353	
22.365	31.99345	0.3194043	65.52747	25.38769	
22.366	31.9613	0.3194045	65.49533	25.39092	
22.367	31.96266	0.3194047	65.49667	25.3908	
22.368	31.98318	0.3194048	65.5172	25.38876	
22.369	32.01157	0.3194049	65.54559	25.38593	
22.37	32.03946	0.3194051	65.57349	25.38316	
22.371	32.06088	0.3194052	65.59489	25.38103	
22.372	32.07206	0.3194054	65.60607	25.37993	
22.373	32.07061	0.3194055	65.60463	25.38009	
22.374	32.05526	0.3194057	65.58928	25.38164	
22.375	32.02547	0.3194058	65.55949	25.38463	
22.376	31.98122	0.319406	65.51524	25.38908	
22.377	31.957	0.3194061	65.49102	25.39151	
22.378	31.96321	0.3194062	65.49723	25.3909	
22.379	31.98612	0.3194064	65.52013	25.38862	
22.38	32.01501	0.3194065	65.54903	25.38575	
22.381	32.04197	0.3194066	65.57599	25.38306	
22.382	32.0616	0.3194067	65.59561	25.38111	
22.383	32.07037	0.3194069	65.60439	25.38025	
22.384	32.06617	0.319407	65.60019	25.38068	
22.385	32.04793	0.3194071	65.58195	25.38251	
22.386	32.01522	0.3194072	65.54924	25.3858	
22.387	31.96809	0.3194073	65.50211	25.39052	
22.388	31.96121	0.3194074	65.49523	25.39122	
22.389	31.97922	0.3194076	65.51324	25.38943	
22.39	32.00937	0.3194077	65.5434	25.38643	
22.391	32.04198	0.3194078	65.576	25.38317	
22.392	32.07017	0.3194079	65.60419	25.38037	
22.393	32.08929	0.3194079	65.62331	25.37846	
22.394	32.09641	0.319408	65.63042	25.37776	
22.395	32.08987	0.3194081	65.62389	25.37843	
22.396	32.06881	0.3194082	65.60282	25.38054	
22.397	32.03305	0.3194083	65.56707	25.38412	
22.398	31.99492	0.3194084	65.52895	25.38794	
22.399	31.99377	0.3194085	65.52779	25.38807	
22.4	32.01461	0.3194086	65.54863	25.386	
22.401	32.04536	0.3194087	65.57938	25.38293	
22.402	32.07695	0.3194087	65.61097	25.37978	
22.403	32.10303	0.3194088	65.63705	25.37718	
22.404	32.11927	0.3194089	65.6533	25.37556	
22.405	32.12319	0.319409	65.65721	25.37518	
22.406	32.11311	0.319409	65.64713	25.37619	
22.407	32.08854	0.3194091	65.62257	25.37865	
22.408	32.04925	0.3194091	65.58327	25.38259	
22.409	32.01925	0.3194092	65.55326	25.38559	
22.41	32.02291	0.3194093	65.55694	25.38523	
22.411	32.04596	0.3194093	65.57998	25.38293	
22.412	32.07687	0.3194094	65.61089	25.37985	
22.413	32.10714	0.3194094	65.64117	25.37682	
22.414	32.13093	0.3194095	65.66495	25.37445	
22.415	32.14428	0.3194095	65.6783	25.37312	
22.416	32.14486	0.3194095	65.67888	25.37307	
22.417	32.13137	0.3194095	65.6654	25.37442	
22.418	32.10326	0.3194095	65.63728	25.37723	
22.419	32.06057	0.3194096	65.59458	25.3815	
22.42	32.03799	0.3194096	65.57201	25.38376	
22.421	32.04604	0.3194096	65.58006	25.38295	
22.422	32.07092	0.3194096	65.60494	25.38047	
22.423	32.10172	0.3194096	65.63574	25.37739	
22.424	32.13058	0.3194096	65.6646	25.3745	
22.425	32.15199	0.3194096	65.686	25.37236	
22.426	32.16239	0.3194096	65.69641	25.37132	
22.427	32.15971	0.3194096	65.69373	25.37158	
22.428	32.14285	0.3194096	65.67686	25.37327	
22.429	32.11138	0.3194096	65.64539	25.37642	
22.43	32.06535	0.3194096	65.59937	25.38102	
22.431	32.04974	0.3194096	65.58376	25.38258	
22.432	32.06172	0.3194095	65.59575	25.38138	
22.433	32.08811	0.3194095	65.62214	25.37874	
22.434	32.11862	0.3194095	65.65264	25.37569	
22.435	32.1459	0.3194095	65.67992	25.37296	
22.436	32.16492	0.3194095	65.69894	25.37105	
22.437	32.17249	0.3194095	65.70651	25.37029	
22.438	32.16664	0.3194094	65.70067	25.37087	
22.439	32.1465	0.3194094	65.68052	25.37289	
22.44	32.11175	0.3194093	65.64577	25.37636	
22.441	32.06251	0.3194093	65.59653	25.38128	
22.442	32.05327	0.3194093	65.58729	25.3822	
22.443	32.0688	0.3194092	65.60281	25.38064	
22.444	32.09641	0.3194092	65.63043	25.37788	
22.445	32.12645	0.3194091	65.66048	25.37487	
22.446	32.1521	0.3194091	65.68612	25.3723	
22.447	32.16873	0.319409	65.70275	25.37063	
22.448	32.17342	0.319409	65.70744	25.37015	
22.449	32.16448	0.3194089	65.6985	25.37104	
22.45	32.14119	0.3194088	65.67522	25.37336	
22.451	32.10324	0.3194087	65.63726	25.37715	
22.452	32.06305	0.3194087	65.59706	25.38117	
22.453	32.05959	0.3194086	65.59361	25.3815	
22.454	32.07816	0.3194086	65.61218	25.37964	
22.455	32.10659	0.3194085	65.64061	25.37679	
22.456	32.1359	0.3194084	65.66992	25.37385	
22.457	32.15974	0.3194083	65.69376	25.37146	
22.458	32.17386	0.3194082	65.70788	25.37004	
22.459	32.17565	0.3194081	65.70966	25.36985	
22.46	32.16359	0.319408	65.69761	25.37104	
22.461	32.1371	0.3194079	65.67112	25.37368	
22.462	32.09602	0.3194079	65.63004	25.37778	
22.463	32.06417	0.3194078	65.59819	25.38096	
22.464	32.06593	0.3194076	65.59995	25.38077	
22.465	32.08702	0.3194076	65.62105	25.37865	
22.466	32.11593	0.3194074	65.64996	25.37574	
22.467	32.14426	0.3194073	65.67828	25.3729	
22.468	32.16622	0.3194072	65.70024	25.3707	
22.469	32.17772	0.319407	65.71174	25.36953	
22.47	32.17654	0.3194069	65.71056	25.36963	
22.471	32.16141	0.3194067	65.69543	25.37113	
22.472	32.13176	0.3194066	65.66578	25.37408	
22.473	32.08754	0.3194065	65.62155	25.37849	
22.474	32.06345	0.3194064	65.59747	25.38089	
22.475	32.0699	0.3194062	65.60391	25.38023	
22.476	32.09307	0.319406	65.6271	25.37789	
22.477	32.12224	0.3194059	65.65626	25.37496	
22.478	32.14947	0.3194057	65.68349	25.37222	
22.479	32.16927	0.3194055	65.70329	25.37022	
22.48	32.17824	0.3194054	65.71226	25.36932	
22.481	32.17413	0.3194052	65.70815	25.36971	
22.482	32.15589	0.319405	65.6899	25.37152	
22.483	32.12307	0.3194048	65.6571	25.37478	
22.484	32.07582	0.3194047	65.60984	25.37948	
22.485	32.05889	0.3194045	65.59291	25.38116	
22.486	32.06952	0.3194043	65.60354	25.38008	
22.487	32.09445	0.3194041	65.62847	25.37756	
22.488	32.12363	0.3194039	65.65765	25.37463	
22.489	32.14955	0.3194037	65.68357	25.37202	
22.49	32.16729	0.3194036	65.70131	25.37023	
22.491	32.17358	0.3194034	65.7076	25.36958	
22.492	32.16656	0.3194031	65.70058	25.37026	
22.493	32.14531	0.319403	65.67934	25.37236	
22.494	32.10948	0.3194028	65.6435	25.37593	
22.495	32.05922	0.3194025	65.59325	25.38093	
22.496	32.04888	0.3194023	65.5829	25.38194	
22.497	32.06325	0.3194021	65.59727	25.38048	
22.498	32.08973	0.3194019	65.62375	25.37782	
22.499	32.11861	0.3194017	65.65264	25.3749	
22.5	32.14317	0.3194015	65.67718	25.37243	
22.501	32.15874	0.3194013	65.69276	25.37085	
22.502	32.1624	0.319401	65.69642	25.37046	
22.503	32.15254	0.3194008	65.68656	25.37143	
22.504	32.1283	0.3194006	65.66232	25.37383	
22.505	32.08954	0.3194004	65.62356	25.37768	
22.506	32.04847	0.3194001	65.58248	25.38177	
22.507	32.04412	0.3193999	65.57814	25.38218	
22.508	32.06173	0.3193997	65.59575	25.38039	
22.509	32.08922	0.3193994	65.62324	25.37762	
22.51	32.11761	0.3193992	65.65163	25.37476	
22.511	32.14056	0.319399	65.67458	25.37244	
22.512	32.1538	0.3193987	65.68782	25.37109	
22.513	32.15475	0.3193984	65.68877	25.37097	
22.514	32.14193	0.3193982	65.67596	25.37222	
22.515	32.11469	0.3193979	65.64871	25.37492	
22.516	32.07295	0.3193977	65.60697	25.37907	
22.517	32.04043	0.3193974	65.57446	25.3823	
22.518	32.04143	0.3193971	65.57545	25.38217	
22.519	32.06173	0.3193969	65.59576	25.38011	
22.52	32.08991	0.3193966	65.62392	25.37727	
22.521	32.11752	0.3193963	65.65154	25.37448	
22.522	32.13867	0.319396	65.67269	25.37233	
22.523	32.14954	0.3193958	65.68356	25.37122	
22.524	32.14772	0.3193955	65.68174	25.37137	
22.525	32.13195	0.3193952	65.66598	25.37292	
22.526	32.10171	0.3193949	65.63573	25.37591	
22.527	32.05697	0.3193946	65.591	25.38036	
22.528	32.03228	0.3193942	65.5663	25.38279	
22.529	32.03816	0.319394	65.57218	25.38218	
22.53	32.06072	0.3193936	65.59475	25.37989	
22.531	32.08927	0.3193933	65.62329	25.377	
22.532	32.11584	0.319393	65.64986	25.37431	
22.533	32.13512	0.3193927	65.66914	25.37235	
22.534	32.14352	0.3193924	65.67754	25.37148	
22.535	32.13891	0.3193921	65.67294	25.37191	
22.536	32.12017	0.3193917	65.65419	25.37375	
22.537	32.08695	0.3193914	65.62097	25.37704	
22.538	32.03925	0.319391	65.57327	25.38177	
22.539	32.02187	0.3193907	65.55589	25.38348	
22.54	32.032	0.3193903	65.56602	25.38243	
22.541	32.05647	0.31939	65.59048	25.37995	
22.542	32.08516	0.3193897	65.61918	25.37705	
22.543	32.1106	0.3193893	65.64462	25.37447	
22.544	32.12786	0.319389	65.66188	25.37271	
22.545	32.13373	0.3193886	65.66775	25.37209	
22.546	32.12632	0.3193882	65.66034	25.37279	
22.547	32.10469	0.3193879	65.6387	25.37492	
22.548	32.06854	0.3193875	65.60255	25.3785	
22.549	32.01796	0.3193871	65.55198	25.38351	
22.55	32.0073	0.3193868	65.54133	25.38454	
22.551	32.02127	0.3193864	65.55529	25.38311	
22.552	32.04729	0.319386	65.58131	25.38047	
22.553	32.07582	0.3193856	65.60984	25.37758	
22.554	32.10001	0.3193853	65.63403	25.37513	
22.555	32.11524	0.3193849	65.64926	25.37357	
22.556	32.11859	0.3193845	65.65261	25.37319	
22.557	32.10838	0.3193841	65.6424	25.37417	
22.558	32.08388	0.3193837	65.6179	25.37659	
22.559	32.04486	0.3193834	65.57888	25.38045	
22.56	32.0036	0.319383	65.53761	25.38454	
22.561	31.99895	0.3193826	65.53297	25.38496	
22.562	32.01624	0.3193822	65.55026	25.38319	
22.563	32.04343	0.3193818	65.57745	25.38044	
22.564	32.07155	0.3193814	65.60558	25.37759	
22.565	32.09419	0.319381	65.62821	25.37528	
22.566	32.10717	0.3193806	65.6412	25.37394	
22.567	32.10792	0.3193802	65.64194	25.37383	
22.568	32.09492	0.3193798	65.62894	25.37509	
22.569	32.06747	0.3193794	65.6015	25.37779	
22.57	32.02555	0.319379	65.55956	25.38194	
22.571	31.99284	0.3193786	65.52686	25.38517	
22.572	31.99366	0.3193781	65.52769	25.38505	
22.573	32.01371	0.3193777	65.54774	25.383	
22.574	32.04166	0.3193773	65.57569	25.38016	
22.575	32.06906	0.3193769	65.60308	25.37738	
22.576	32.09003	0.3193764	65.62406	25.37524	
22.577	32.10066	0.319376	65.63468	25.37413	
22.578	32.09868	0.3193755	65.6327	25.37428	
22.579	32.08278	0.3193751	65.61679	25.37583	
22.58	32.05242	0.3193746	65.58643	25.37882	
22.581	32.00759	0.3193742	65.54161	25.38326	
22.582	31.98278	0.3193737	65.5168	25.38569	
22.583	31.98846	0.3193732	65.52248	25.38508	
22.584	32.01089	0.3193728	65.54491	25.38279	
22.585	32.03928	0.3193723	65.5733	25.3799	
22.586	32.06572	0.3193718	65.59974	25.37721	
22.587	32.08483	0.3193714	65.61885	25.37525	
22.588	32.09305	0.3193709	65.62707	25.37438	
22.589	32.08839	0.3193704	65.62242	25.3748	
22.59	32.06954	0.3193699	65.60356	25.37664	
22.591	32.03626	0.3193694	65.57028	25.37991	
22.592	31.98855	0.319369	65.52258	25.38464	
22.593	31.97111	0.3193685	65.50513	25.38633	
22.594	31.98114	0.319368	65.51516	25.38528	
22.595	32.00552	0.3193675	65.53954	25.3828	
22.596	32.03404	0.319367	65.56806	25.37989	
22.597	32.05938	0.3193665	65.59341	25.37731	
22.598	32.07652	0.3193659	65.61054	25.37554	
22.599	32.08238	0.3193655	65.6164	25.37491	
22.6	32.07492	0.319365	65.60893	25.3756	
22.601	32.05325	0.3193645	65.58727	25.37772	
22.602	32.01708	0.319364	65.5511	25.38129	
22.603	31.96651	0.3193634	65.50053	25.38629	
22.604	31.95581	0.3193629	65.48983	25.38731	
22.605	31.96969	0.3193624	65.5037	25.38587	
22.606	31.99567	0.3193619	65.52969	25.38322	
22.607	32.02417	0.3193614	65.5582	25.38032	
22.608	32.04827	0.3193609	65.58229	25.37786	
22.609	32.06342	0.3193603	65.59744	25.37629	
22.61	32.06676	0.3193598	65.60078	25.3759	
22.611	32.05657	0.3193593	65.59059	25.37687	
22.612	32.03207	0.3193587	65.56609	25.37926	
22.613	31.99307	0.3193582	65.52709	25.38311	
22.614	31.9518	0.3193577	65.48582	25.38719	
22.615	31.94718	0.3193571	65.4812	25.38759	
22.616	31.96444	0.3193566	65.49846	25.38581	
22.617	31.9916	0.3193561	65.52562	25.38304	
22.618	32.01963	0.3193555	65.55365	25.38018	
22.619	32.0423	0.319355	65.57633	25.37786	
22.62	32.05528	0.3193544	65.58929	25.37651	
22.621	32.05605	0.3193539	65.59007	25.37638	
22.622	32.04305	0.3193533	65.57706	25.37763	
22.623	32.01563	0.3193527	65.54964	25.38031	
22.624	31.9738	0.3193522	65.50783	25.38444	
22.625	31.95219	0.3193516	65.48621	25.38654	
22.626	31.96143	0.3193511	65.49545	25.38556	
22.627	31.98753	0.3193505	65.52155	25.3829	
22.628	32.01962	0.31935	65.55363	25.37963	
22.629	32.04978	0.3193494	65.58379	25.37656	
22.63	32.07243	0.3193488	65.60645	25.37424	
22.631	32.08414	0.3193483	65.61816	25.37301	
22.632	32.08264	0.3193477	65.61667	25.3731	
22.633	32.06692	0.3193471	65.60094	25.37462	
22.634	32.03652	0.3193466	65.57053	25.3776	
22.635	31.99147	0.319346	65.52549	25.38205	
22.636	31.97694	0.3193454	65.51096	25.38345	
22.637	31.9901	0.3193448	65.52412	25.38207	
22.638	32.01762	0.3193443	65.55164	25.37926	
22.639	32.04928	0.3193437	65.58331	25.37603	
22.64	32.07768	0.3193431	65.6117	25.37314	
22.641	32.09784	0.3193425	65.63186	25.37107	
22.642	32.10641	0.3193419	65.64043	25.37015	
22.643	32.10158	0.3193414	65.6356	25.37057	
22.644	32.08238	0.3193408	65.6164	25.37244	
22.645	32.04844	0.3193402	65.58245	25.37577	
22.646	32.00001	0.3193396	65.53403	25.38056	
22.647	31.99168	0.319339	65.5257	25.38133	
22.648	32.00816	0.3193384	65.54218	25.37963	
22.649	32.0367	0.3193378	65.57071	25.37671	
22.65	32.06771	0.3193373	65.60174	25.37355	
22.651	32.09427	0.3193367	65.62829	25.37084	
22.652	32.11177	0.3193361	65.64579	25.36903	
22.653	32.11729	0.3193355	65.65131	25.36842	
22.654	32.10918	0.3193349	65.6432	25.36917	
22.655	32.08661	0.3193344	65.62063	25.37137	
22.656	32.04935	0.3193338	65.58338	25.37504	
22.657	32.00977	0.3193332	65.54379	25.37894	
22.658	32.00706	0.3193326	65.54109	25.37915	
22.659	32.02638	0.319332	65.5604	25.37716	
22.66	32.05558	0.3193314	65.58961	25.37418	
22.661	32.08569	0.3193308	65.61971	25.37111	
22.662	32.11027	0.3193302	65.64429	25.3686	
22.663	32.12512	0.3193297	65.65914	25.36705	
22.664	32.12759	0.3193291	65.66161	25.36675	
22.665	32.11618	0.3193285	65.65019	25.36783	
22.666	32.09024	0.3193279	65.62425	25.37037	
22.667	32.0497	0.3193274	65.58372	25.37436	
22.668	32.01837	0.3193268	65.55239	25.37744	
22.669	32.02077	0.3193262	65.55478	25.37714	
22.67	32.04249	0.3193256	65.57651	25.37491	
22.671	32.07206	0.319325	65.60607	25.3719	
22.672	32.10106	0.3193245	65.63508	25.36894	
22.673	32.12357	0.3193239	65.65759	25.36663	
22.674	32.13568	0.3193233	65.6697	25.36536	
22.675	32.13507	0.3193227	65.66909	25.36536	
22.676	32.12043	0.3193222	65.65446	25.36677	
22.677	32.09124	0.3193216	65.62527	25.36963	
22.678	32.04743	0.319321	65.58146	25.37395	
22.679	32.02382	0.3193205	65.55784	25.37626	
22.68	32.03078	0.3193199	65.5648	25.37551	
22.681	32.05449	0.3193193	65.5885	25.37308	
22.682	32.08418	0.3193187	65.6182	25.37006	
22.683	32.11195	0.3193182	65.64598	25.36722	
22.684	32.13232	0.3193177	65.66634	25.36513	
22.685	32.14169	0.3193171	65.6757	25.36414	
22.686	32.13806	0.3193165	65.67208	25.36445	
22.687	32.1202	0.3193159	65.65422	25.36617	
22.688	32.08778	0.3193154	65.62181	25.36936	
22.689	32.04085	0.3193148	65.57487	25.37399	
22.69	32.02426	0.3193142	65.55827	25.37559	
22.691	32.03534	0.3193137	65.56936	25.37443	
22.692	32.06078	0.3193131	65.5948	25.37183	
22.693	32.09032	0.3193125	65.62434	25.36882	
22.694	32.11667	0.319312	65.65069	25.36613	
22.695	32.13484	0.3193115	65.66887	25.36426	
22.696	32.14148	0.3193109	65.6755	25.36354	
22.697	32.13486	0.3193104	65.66888	25.36415	
22.698	32.11388	0.3193098	65.6479	25.36619	
22.699	32.07833	0.3193092	65.61234	25.36969	
22.7	32.02835	0.3193087	65.56237	25.37463	
22.701	32.01836	0.3193081	65.55238	25.37557	
22.702	32.03304	0.3193075	65.56705	25.37405	
22.703	32.05987	0.319307	65.59389	25.37131	
22.704	32.08912	0.3193065	65.62313	25.36833	
22.705	32.11398	0.3193059	65.64799	25.36579	
22.706	32.12987	0.3193054	65.66389	25.36415	
22.707	32.13382	0.3193048	65.66785	25.3637	
22.708	32.12423	0.3193043	65.65824	25.3646	
22.709	32.10025	0.3193037	65.63426	25.36694	
22.71	32.06166	0.3193032	65.59569	25.37075	
22.711	32.02082	0.3193026	65.55484	25.37478	
22.712	32.01671	0.3193021	65.55073	25.37513	
22.713	32.03463	0.3193016	65.56866	25.37329	
22.714	32.06235	0.319301	65.59637	25.37046	
22.715	32.09101	0.3193004	65.62503	25.36754	
22.716	32.11422	0.3192999	65.64824	25.36517	
22.717	32.12777	0.3192994	65.66179	25.36376	
22.718	32.12897	0.3192989	65.66299	25.36359	
22.719	32.11641	0.3192984	65.65044	25.36479	
22.72	32.08937	0.3192978	65.62339	25.36744	
22.721	32.04781	0.3192973	65.58183	25.37155	
22.722	32.01546	0.3192968	65.54948	25.37473	
22.723	32.01673	0.3192963	65.55075	25.37456	
22.724	32.03725	0.3192958	65.57128	25.37245	
22.725	32.06568	0.3192953	65.59969	25.36955	
22.726	32.09353	0.3192948	65.62756	25.36672	
22.727	32.11494	0.3192942	65.64896	25.36453	
22.728	32.12599	0.3192937	65.66001	25.36337	
22.729	32.12442	0.3192932	65.65843	25.36348	
22.73	32.10885	0.3192927	65.64287	25.36499	
22.731	32.07882	0.3192922	65.61284	25.36794	
22.732	32.03424	0.3192917	65.56825	25.37235	
22.733	32.00974	0.3192912	65.54376	25.37475	
22.734	32.01578	0.3192907	65.5498	25.37409	
22.735	32.03857	0.3192902	65.57259	25.37176	
22.736	32.06732	0.3192897	65.60133	25.36884	
22.737	32.09417	0.3192892	65.62819	25.3661	
22.738	32.11359	0.3192887	65.64761	25.36411	
22.739	32.12218	0.3192882	65.6562	25.3632	
22.74	32.11777	0.3192877	65.65179	25.36359	
22.741	32.09921	0.3192872	65.63324	25.3654	
22.742	32.06613	0.3192867	65.60015	25.36866	
22.743	32.01863	0.3192863	65.55265	25.37336	
22.744	32.00136	0.3192858	65.53539	25.37504	
22.745	32.01167	0.3192852	65.54569	25.37395	
22.746	32.03635	0.3192848	65.57037	25.37144	
22.747	32.06519	0.3192843	65.59921	25.36851	
22.748	32.09081	0.3192838	65.62483	25.36589	
22.749	32.10829	0.3192833	65.64231	25.3641	
22.75	32.11433	0.3192829	65.64835	25.36345	
22.751	32.10709	0.3192824	65.64111	25.36413	
22.752	32.08558	0.3192819	65.6196	25.36623	
22.753	32.04958	0.3192814	65.5836	25.36978	
22.754	31.99909	0.3192809	65.53312	25.37478	
22.755	31.9886	0.3192804	65.52261	25.37578	
22.756	32.00274	0.31928	65.53677	25.37432	
22.757	32.02892	0.3192795	65.56294	25.37165	
22.758	32.0576	0.319279	65.59162	25.36874	
22.759	32.08189	0.3192785	65.61591	25.36625	
22.76	32.09725	0.319278	65.63127	25.36467	
22.761	32.10077	0.3192776	65.6348	25.36428	
22.762	32.09076	0.3192771	65.62477	25.36523	
22.763	32.06634	0.3192766	65.60036	25.36762	
22.764	32.02748	0.3192762	65.5615	25.37147	
22.765	31.98629	0.3192757	65.52031	25.37554	
22.766	31.98179	0.3192752	65.51582	25.37594	
22.767	31.9992	0.3192748	65.53322	25.37415	
22.768	32.02657	0.3192743	65.56059	25.37137	
22.769	32.05481	0.3192739	65.58883	25.36851	
22.77	32.07759	0.3192734	65.61162	25.36618	
22.771	32.09074	0.319273	65.62476	25.36482	
22.772	32.09161	0.3192725	65.62563	25.36469	
22.773	32.07872	0.3192721	65.61274	25.36593	
22.774	32.05143	0.3192716	65.58545	25.36862	
22.775	32.00962	0.3192712	65.54364	25.37276	
22.776	31.97702	0.3192707	65.51105	25.37597	
22.777	31.97804	0.3192703	65.51206	25.37583	
22.778	31.99822	0.3192699	65.53223	25.37376	
22.779	32.0263	0.3192694	65.56033	25.37091	
22.78	32.05383	0.319269	65.58784	25.36811	
22.781	32.07495	0.3192686	65.60896	25.36596	
22.782	32.08578	0.3192681	65.6198	25.36483	
22.783	32.08396	0.3192677	65.61798	25.36497	
22.784	32.06817	0.3192673	65.60219	25.36651	
22.785	32.03793	0.3192668	65.57195	25.36949	
22.786	31.99323	0.3192664	65.52724	25.37392	
22.787	31.96856	0.319266	65.50258	25.37634	
22.788	31.97443	0.3192656	65.50845	25.37571	
22.789	31.99698	0.3192651	65.531	25.37341	
22.79	32.02551	0.3192647	65.55954	25.37052	
22.791	32.05213	0.3192643	65.58615	25.36782	
22.792	32.0714	0.3192639	65.60542	25.36585	
22.793	32.07978	0.3192634	65.6138	25.36496	
22.794	32.07521	0.319263	65.60923	25.36538	
22.795	32.05658	0.3192626	65.59061	25.3672	
22.796	32.0234	0.3192622	65.55742	25.37048	
22.797	31.97581	0.3192618	65.50983	25.37519	
22.798	31.95852	0.3192614	65.49254	25.37688	
22.799	31.96868	0.3192609	65.5027	25.37582	
22.8	31.9932	0.3192605	65.52721	25.37333	
22.801	32.02188	0.3192601	65.5559	25.37042	
22.802	32.04737	0.3192597	65.5814	25.36783	
22.803	32.06466	0.3192592	65.59868	25.36606	
22.804	32.0706	0.3192588	65.60462	25.36542	
22.805	32.0633	0.3192584	65.59733	25.36611	
22.806	32.04173	0.319258	65.57575	25.36822	
22.807	32.00571	0.3192576	65.53973	25.37178	
22.808	31.95528	0.3192572	65.4893	25.37679	
22.809	31.94473	0.3192568	65.47876	25.3778	
22.81	31.95877	0.3192563	65.49279	25.37636	
22.811	31.98487	0.3192559	65.51889	25.3737	
22.812	32.01346	0.3192555	65.54748	25.3708	
22.813	32.0377	0.3192551	65.57172	25.36834	
22.814	32.05302	0.3192547	65.58704	25.36677	
22.815	32.05644	0.3192542	65.59046	25.36638	
22.816	32.04641	0.3192539	65.58043	25.36734	
22.817	32.022	0.3192534	65.55602	25.36974	
22.818	31.98317	0.3192531	65.51719	25.37359	
22.819	31.95362	0.3192526	65.48764	25.3765	
22.82	31.95802	0.3192522	65.49203	25.37602	
22.821	31.98182	0.3192518	65.51585	25.3736	
22.822	32.01359	0.3192514	65.54762	25.37038	
22.823	32.04477	0.319251	65.57879	25.36722	
22.824	32.06939	0.3192506	65.60341	25.36472	
22.825	32.08358	0.3192502	65.6176	25.36326	
22.826	32.08496	0.3192498	65.61898	25.36308	
22.827	32.07223	0.3192494	65.60625	25.36431	
22.828	32.04488	0.319249	65.57891	25.36701	
22.829	32.00287	0.3192486	65.5369	25.37117	
22.83	31.98104	0.3192482	65.51506	25.37331	
22.831	31.98991	0.3192478	65.52393	25.37239	
22.832	32.01559	0.3192474	65.54961	25.36978	
22.833	32.04719	0.319247	65.5812	25.36658	
22.834	32.07685	0.3192466	65.61087	25.36358	
22.835	32.09903	0.3192463	65.63305	25.36132	
22.836	32.11016	0.3192458	65.64419	25.36017	
22.837	32.10819	0.3192455	65.6422	25.36032	
22.838	32.09197	0.3192451	65.62598	25.36191	
22.839	32.06111	0.3192447	65.59514	25.36496	
