Time	Rotation	
1.3548	0.1434215	
1.3552	0.1428693	
1.3556	0.1423364	
1.356	0.1418225	
1.3564	0.1413279	
1.3568	0.1408525	
1.3572	0.1403964	
1.3576	0.1399596	
1.358	0.139542	
1.3584	0.1391438	
1.3588	0.1387649	
1.3592	0.1384054	
1.3596	0.1380653	
1.36	0.1377446	
1.3604	0.1374433	
1.3608	0.1371615	
1.3612	0.1368991	
1.3616	0.1366561	
1.362	0.1364326	
1.3624	0.1362286	
1.3628	0.136044	
1.3632	0.1358789	
1.3636	0.1357334	
1.364	0.1356072	
1.3644	0.1355006	
1.3648	0.1354134	
1.3652	0.1353458	
1.3656	0.1352976	
1.366	0.1352688	
1.3664	0.1352596	
1.3668	0.1352697	
1.3672	0.1352993	
1.3676	0.1353484	
1.368	0.1354169	
1.3684	0.1355047	
1.3688	0.135612	
1.3692	0.1357386	
1.3696	0.1358845	
1.37	0.1360498	
1.3704	0.1362344	
1.3708	0.1364383	
1.3712	0.1366614	
1.3716	0.1369037	
1.372	0.1371653	
1.3724	0.1374461	
1.3728	0.1377459	
1.3732	0.1380649	
1.3736	0.138403	
1.374	0.1387601	
1.3744	0.1391362	
1.3748	0.1395313	
1.3752	0.1399452	
1.3756	0.1403781	
1.376	0.1408298	
1.3764	0.1413003	
1.3768	0.1417896	
1.3772	0.1422975	
1.3776	0.1428241	
1.378	0.1433692	
1.3784	0.1439329	
1.3788	0.144515	
1.3792	0.1451156	
1.3796	0.1457346	
1.38	0.1463718	
1.3804	0.1470273	
1.3808	0.1477009	
1.3812	0.1483927	
1.3816	0.1491024	
1.382	0.1498301	
1.3824	0.1505758	
1.3828	0.1513392	
1.3832	0.1521204	
1.3836	0.1529192	
1.384	0.1537355	
1.3844	0.1545694	
1.3848	0.1554207	
1.3852	0.1562892	
1.3856	0.157175	
1.386	0.1580779	
1.3864	0.1589978	
1.3868	0.1599346	
1.3872	0.1608882	
1.3876	0.1618585	
1.388	0.1628455	
1.3884	0.163849	
