Time	Bottom_A	Bottom_FF	Bottom_Length	Bottom_Tension	Top_A	Top_Length	Top_MN	Top_Tension	
1.0772	0	0	0	0	0.4239919	0.05513033	0.4239919	3.606465	
1.0776	0	0	0	0	0.4239919	0.05518619	0.423992	3.629859	
1.078	0	0	0	0	0.423992	0.05524147	0.423992	3.652919	
1.0784	0	0	0	0	0.423992	0.05529613	0.423992	3.675625	
1.0788	0	0	0	0	0.423992	0.05535017	0.423992	3.697974	
1.0792	0	0	0	0	0.423992	0.05540352	0.423992	3.71994	
1.0796	0	0	0	0	0.423992	0.05545617	0.4239922	3.741515	
1.08	0	0	0	0	0.4239922	0.05550811	0.4239922	3.762693	
1.0804	0	0	0	0	0.4239922	0.05555929	0.4239922	3.783447	
1.0808	0	0	0	0	0.4239922	0.05560969	0.4239922	3.803777	
1.0812	0	0	0	0	0.4239922	0.05565928	0.4239922	3.823661	
1.0816	0	0	0	0	0.4239922	0.05570804	0.4239923	3.843091	
1.082	0	0	0	0	0.4239923	0.05575593	0.4239923	3.862052	
1.0824	0	0	0	0	0.4239923	0.05580294	0.4239923	3.880534	
1.0828	0	0	0	0	0.4239923	0.05584903	0.4239923	3.898523	
1.0832	0	0	0	0	0.4239923	0.05589417	0.4239923	3.916008	
1.0836	0	0	0	0	0.4239923	0.05593836	0.4239925	3.932978	
1.084	0	0	0	0	0.4239925	0.05598155	0.4239925	3.949418	
1.0844	0	0	0	0	0.4239925	0.05602373	0.4239925	3.965325	
1.0848	0	0	0	0	0.4239925	0.05606487	0.4239925	3.980682	
1.0852	0	0	0	0	0.4239925	0.05610495	0.4239925	3.995482	
1.0856	0	0	0	0	0.4239925	0.05614395	0.4239926	4.009709	
1.086	0	0	0	0	0.4239926	0.05618184	0.4239926	4.023358	
1.0864	0	0	0	0	0.4239926	0.0562186	0.4239926	4.03642	
1.0868	0	0	0	0	0.4239926	0.05625422	0.4239926	4.048885	
1.0872	0	0	0	0	0.4239926	0.05628867	0.4239926	4.060744	
1.0876	0	0	0	0	0.4239926	0.05632194	0.4239928	4.071989	
1.088	0	0	0	0	0.4239928	0.05635399	0.4239928	4.082609	
1.0884	0	0	0	0	0.4239928	0.05638483	0.4239928	4.092598	
1.0888	0	0	0	0	0.4239928	0.05641443	0.4239928	4.101956	
1.0892	0	0	0	0	0.4239928	0.05644277	0.4239928	4.110662	
1.0896	0	0	0	0	0.4239928	0.05646984	0.4239929	4.118721	
1.09	0	0	0	0	0.4239929	0.05649563	0.4239929	4.126125	
1.0904	0	0	0	0	0.4239929	0.05652011	0.4239929	4.132865	
1.0908	0	0	0	0	0.4239929	0.05654327	0.4239929	4.138932	
1.0912	0	0	0	0	0.4239929	0.05656512	0.4239929	4.144331	
1.0916	0	0	0	0	0.4239929	0.05658562	0.4239931	4.149052	
1.092	0	0	0	0	0.4239931	0.05660477	0.4239931	4.153089	
1.0924	0	0	0	0	0.4239931	0.05662257	0.4239931	4.156445	
1.0928	0	0	0	0	0.4239931	0.05663899	0.4239931	4.159107	
1.0932	0	0	0	0	0.4239931	0.05665404	0.4239931	4.16108	
1.0936	0	0	0	0	0.4239931	0.05666772	0.4239932	4.162363	
1.094	0	0	0	0	0.4239932	0.05667999	0.4239932	4.162947	
1.0944	0	0	0	0	0.4239932	0.05669088	0.4239932	4.16284	
1.0948	0	0	0	0	0.4239932	0.05670036	0.4239932	4.162031	
1.0952	0	0	0	0	0.4239932	0.05670844	0.4239932	4.160524	
1.0956	0	0	0	0	0.4239932	0.05671511	0.4239934	4.158322	
1.096	0	0	0	0	0.4239934	0.05672037	0.4239934	4.155419	
1.0964	0	0	0	0	0.4239934	0.05672423	0.4239934	4.151823	
1.0968	0	0	0	0	0.4239934	0.05672667	0.4239934	4.147529	
1.0972	0	0	0	0	0.4239934	0.05672771	0.4239934	4.142543	
1.0976	0	0	0	0	0.4239934	0.05672734	0.4239935	4.136867	
1.098	0	0	0	0	0.4239935	0.05672556	0.4239935	4.1305	
1.0984	0	0	0	0	0.4239935	0.05672238	0.4239935	4.123448	
1.0988	0	0	0	0	0.4239935	0.05671781	0.4239935	4.115716	
1.0992	0	0	0	0	0.4239935	0.05671185	0.4239935	4.107306	
1.0996	0	0	0	0	0.4239935	0.05670449	0.4239936	4.098217	
1.1	0	0	0	0	0.4239936	0.05669576	0.4239936	4.088461	
1.1004	0	0	0	0	0.4239936	0.05668565	0.4239936	4.078043	
1.1008	0	0	0	0	0.4239936	0.05667419	0.4239936	4.066967	
1.1012	0	0	0	0	0.4239936	0.05666137	0.4239936	4.055241	
1.1016	0	0	0	0	0.4239936	0.05664721	0.4239938	4.042865	
1.102	0	0	0	0	0.4239938	0.05663172	0.4239938	4.029854	
1.1024	0	0	0	0	0.4239938	0.05661491	0.4239938	4.016212	
1.1028	0	0	0	0	0.4239938	0.05659679	0.4239938	4.001943	
1.1032	0	0	0	0	0.4239938	0.05657738	0.4239938	3.987059	
1.1036	0	0	0	0	0.4239938	0.05655669	0.4239939	3.971569	
1.104	0	0	0	0	0.4239939	0.05653473	0.4239939	3.955478	
1.1044	0	0	0	0	0.4239939	0.05651152	0.4239939	3.938794	
1.1048	0	0	0	0	0.4239939	0.05648708	0.4239939	3.921533	
1.1052	0	0	0	0	0.4239939	0.05646143	0.4239939	3.903701	
1.1056	0	0	0	0	0.4239939	0.05643458	0.423994	3.885308	
1.106	0	0	0	0	0.423994	0.05640655	0.423994	3.866363	
1.1064	0	0	0	0	0.423994	0.05637736	0.423994	3.84688	
1.1068	0	0	0	0	0.423994	0.05634702	0.423994	3.826865	
1.1072	0	0	0	0	0.423994	0.05631558	0.423994	3.806338	
1.1076	0	0	0	0	0.423994	0.05628303	0.4239941	3.7853	
1.108	0	0	0	0	0.4239941	0.0562494	0.4239941	3.763768	
1.1084	0	0	0	0	0.4239941	0.05621472	0.4239941	3.741755	
1.1088	0	0	0	0	0.4239941	0.056179	0.4239941	3.719269	
1.1092	0	0	0	0	0.4239941	0.05614227	0.4239941	3.696324	
1.1096	0	0	0	0	0.4239941	0.05610455	0.4239942	3.672934	
1.11	0	0	0	0	0.4239942	0.05606586	0.4239942	3.64911	
1.1104	0	0	0	0	0.4239942	0.05602625	0.4239942	3.624868	
1.1108	0	0	0	0	0.4239942	0.05598571	0.4239942	3.600216	
1.1112	0	0	0	0	0.4239942	0.05594428	0.4239942	3.575169	
1.1116	0	0	0	0	0.4239942	0.05590199	0.4239943	3.549745	
1.112	0	0	0	0	0.4239943	0.05585886	0.4239943	3.523955	
1.1124	0	0	0	0	0.4239943	0.05581491	0.4239943	3.497809	
1.1128	0	0	0	0	0.4239943	0.05577018	0.4239943	3.471324	
1.1132	0	0	0	0	0.4239943	0.05572468	0.4239943	3.444512	
1.1136	0	0	0	0	0.4239943	0.05567845	0.4239944	3.417391	
1.114	0	0	0	0	0.4239944	0.05563152	0.4239944	3.389971	
1.1144	0	0	0	0	0.4239944	0.05558391	0.4239944	3.36227	
1.1148	0	0	0	0	0.4239944	0.05553563	0.4239944	3.334292	
1.1152	0	0	0	0	0.4239944	0.05548673	0.4239944	3.306067	
1.1156	0	0	0	0	0.4239944	0.05543723	0.4239945	3.277594	
1.116	0	0	0	0	0.4239945	0.05538716	0.4239945	3.248893	
1.1164	0	0	0	0	0.4239945	0.05533654	0.4239945	3.219981	
1.1168	0	0	0	0	0.4239945	0.05528541	0.4239945	3.190868	
1.1172	0	0	0	0	0.4239945	0.05523378	0.4239945	3.161573	
1.1176	0	0	0	0	0.4239945	0.0551817	0.4239947	3.132107	
1.118	0	0	0	0	0.4239947	0.05512918	0.4239947	3.102482	
1.1184	0	0	0	0	0.4239947	0.05507625	0.4239947	3.072715	
1.1188	0	0	0	0	0.4239947	0.05502293	0.4239947	3.042815	
1.1192	0	0	0	0	0.4239947	0.05496926	0.4239947	3.0128	
1.1196	0	0	0	0	0.4239947	0.05491527	0.4239948	2.982684	
1.12	0	0	0	0	0.4239948	0.05486097	0.4239948	2.952477	
1.1204	0	0	0	0	0.4239948	0.0548064	0.4239948	2.922198	
1.1208	0	0	0	0	0.4239948	0.05475157	0.4239948	2.891852	
1.1212	0	0	0	0	0.4239948	0.05469654	0.4239948	2.861462	
1.1216	0	0	0	0	0.4239948	0.0546413	0.4239949	2.831036	
1.122	0	0	0	0	0.4239949	0.05458589	0.4239949	2.800581	
1.1224	0	0	0	0	0.4239949	0.05453033	0.4239949	2.770119	
1.1228	0	0	0	0	0.4239949	0.05447465	0.4239949	2.739657	
1.1232	0	0	0	0	0.4239949	0.05441888	0.4239949	2.709213	
1.1236	0	0	0	0	0.4239949	0.05436303	0.423995	2.678791	
1.124	0	0	0	0	0.423995	0.05430713	0.423995	2.648407	
1.1244	0	0	0	0	0.423995	0.05425121	0.423995	2.618073	
1.1248	0	0	0	0	0.423995	0.05419529	0.423995	2.587802	
1.1252	0	0	0	0	0.423995	0.05413939	0.423995	2.557599	
1.1256	0	0	0	0	0.423995	0.05408354	0.4239951	2.527487	
1.126	0	0	0	0	0.4239951	0.05402775	0.4239951	2.497465	
