Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.724	6E-09	5E-09	8.202347E-09	0	0.9999996	0.6367893	0.552141	0	6E-09	9.113724E-10	5E-09	0.07075442	0.9999996	0.552141	
0.725	6E-09	5E-09	8.282113E-09	0	0.9999996	0.6559315	0.5569269	0	6E-09	9.202352E-10	5E-09	0.07288133	0.9999996	0.5569269	
0.726	6E-09	5E-09	8.353902E-09	0	0.9999996	0.6738774	0.5612342	0	6E-09	9.282117E-10	5E-09	0.07487531	0.9999996	0.5612342	
0.7270001	6E-09	5E-09	8.418511E-09	0	0.9999996	0.6906748	0.5651108	0	6E-09	9.353905E-10	5E-09	0.07674169	0.9999996	0.5651108	
0.728	6E-09	5E-09	8.47666E-09	0	0.9999996	0.7063739	0.5685997	0	6E-09	9.418515E-10	5E-09	0.07848604	0.9999996	0.5685997	
0.729	6E-09	5E-09	8.528994E-09	0	0.9999996	0.7210264	0.5717397	0	6E-09	9.476664E-10	5E-09	0.0801141	0.9999996	0.5717397	
0.73	6E-09	5E-09	8.576094E-09	0	0.9999996	0.7346848	0.5745658	0	6E-09	9.528998E-10	5E-09	0.08163169	0.9999996	0.5745658	
0.731	6E-09	5E-09	8.618485E-09	0	0.9999996	0.7474011	0.5771092	0	6E-09	9.576098E-10	5E-09	0.08304462	0.9999996	0.5771092	
0.7320001	6E-09	5E-09	8.656636E-09	0	0.9999996	0.7592273	0.5793983	0	6E-09	9.618488E-10	5E-09	0.08435864	0.9999996	0.5793983	
0.733	6E-09	5E-09	8.690971E-09	0	0.9999996	0.7702143	0.5814584	0	6E-09	9.65664E-10	5E-09	0.08557942	0.9999996	0.5814584	
0.734	6E-09	5E-09	8.721875E-09	0	0.9999996	0.7804117	0.5833126	0	6E-09	9.690976E-10	5E-09	0.08671246	0.9999996	0.5833126	
0.735	6E-09	5E-09	8.749686E-09	0	0.9999996	0.7898673	0.5849813	0	6E-09	9.721878E-10	5E-09	0.08776309	0.9999996	0.5849813	
0.7360001	6E-09	5E-09	8.774718E-09	0	0.9999996	0.7986278	0.5864832	0	6E-09	9.74969E-10	5E-09	0.08873647	0.9999996	0.5864832	
0.737	6E-09	5E-09	8.797246E-09	0	0.9999996	0.8067375	0.5878348	0	6E-09	9.774722E-10	5E-09	0.08963755	0.9999996	0.5878348	
0.738	6E-09	5E-09	8.817521E-09	0	0.9999996	0.8142389	0.5890514	0	6E-09	9.79725E-10	5E-09	0.09047104	0.9999996	0.5890514	
0.739	6E-09	5E-09	8.835768E-09	0	0.9999996	0.8211727	0.5901462	0	6E-09	9.817525E-10	5E-09	0.09124146	0.9999996	0.5901462	
0.74	6E-09	5E-09	8.852192E-09	0	0.9999996	0.8275774	0.5911316	0	6E-09	9.835773E-10	5E-09	0.09195308	0.9999996	0.5911316	
0.7410001	6E-09	5E-09	8.866971E-09	0	0.9999996	0.8334894	0.5920184	0	6E-09	9.852195E-10	5E-09	0.09260997	0.9999996	0.5920184	
0.742	6E-09	5E-09	8.880274E-09	0	0.9999996	0.8389432	0.5928166	0	6E-09	9.866976E-10	5E-09	0.09321594	0.9999996	0.5928166	
0.743	6E-09	5E-09	8.892247E-09	0	0.9999996	0.8439714	0.5935349	0	6E-09	9.880279E-10	5E-09	0.09377463	0.9999996	0.5935349	
