Time	Fy	Fx	Fz	Vz	Vx	Vy	Pz	Px	Py	
0.282	0.1811852	0	0	0	0	0.05498446	0	0	0.1078832	
0.283	0.1810836	0	0	0	0	0.05516924	0	0	0.1079383	
0.284	0.1809821	0	0	0	0	0.05535391	0	0	0.1079937	
0.285	0.1808797	0	0	0	0	0.05553848	0	0	0.1080492	
0.286	0.1807774	0	0	0	0	0.05572295	0	0	0.108105	
0.287	0.180675	0	0	0	0	0.05590731	0	0	0.1081609	
0.288	0.1805719	0	0	0	0	0.05609157	0	0	0.108217	
0.289	0.1804688	0	0	0	0	0.05627572	0	0	0.1082732	
0.29	0.1803649	0	0	0	0	0.05645977	0	0	0.1083297	
0.291	0.1802617	0	0	0	0	0.05664371	0	0	0.1083863	
0.292	0.1801578	0	0	0	0	0.05682754	0	0	0.1084432	
0.293	0.1800531	0	0	0	0	0.05701127	0	0	0.1085002	
0.294	0.1799484	0	0	0	0	0.05719489	0	0	0.1085574	
0.295	0.1798438	0	0	0	0	0.05737841	0	0	0.1086147	
0.296	0.1797383	0	0	0	0	0.05756181	0	0	0.1086723	
0.297	0.1796328	0	0	0	0	0.05774511	0	0	0.1087301	
0.298	0.1795274	0	0	0	0	0.05792829	0	0	0.108788	
0.299	0.1794219	0	0	0	0	0.05811138	0	0	0.1088461	
0.3	0.1793156	0	0	0	0	0.05829435	0	0	0.1089044	
0.301	0.1792086	0	0	0	0	0.05847722	0	0	0.1089629	
0.302	0.1791023	0	0	0	0	0.05865998	0	0	0.1090215	
0.303	0.1789953	0	0	0	0	0.05884263	0	0	0.1090804	
0.304	0.1788875	0	0	0	0	0.05902517	0	0	0.1091394	
0.305	0.1787805	0	0	0	0	0.05920761	0	0	0.1091986	
0.306	0.1786727	0	0	0	0	0.05938993	0	0	0.109258	
0.307	0.1785641	0	0	0	0	0.05957213	0	0	0.1093176	
0.308	0.1784555	0	0	0	0	0.05975423	0	0	0.1093773	
0.309	0.1783469	0	0	0	0	0.05993621	0	0	0.1094372	
0.31	0.1782383	0	0	0	0	0.06011809	0	0	0.1094974	
0.311	0.1781289	0	0	0	0	0.06029986	0	0	0.1095577	
0.312	0.1780195	0	0	0	0	0.06048151	0	0	0.1096181	
0.313	0.1779102	0	0	0	0	0.06066306	0	0	0.1096788	
0.314	0.1778	0	0	0	0	0.06084449	0	0	0.1097397	
0.315	0.1776899	0	0	0	0	0.06102581	0	0	0.1098007	
0.316	0.1775789	0	0	0	0	0.06120701	0	0	0.1098619	
0.317	0.1774688	0	0	0	0	0.0613881	0	0	0.1099233	
0.318	0.1773578	0	0	0	0	0.06156908	0	0	0.1099849	
0.319	0.1772461	0	0	0	0	0.06174995	0	0	0.1100466	
0.32	0.1771344	0	0	0	0	0.0619307	0	0	0.1101085	
0.321	0.1770227	0	0	0	0	0.06211134	0	0	0.1101706	
0.322	0.1769109	0	0	0	0	0.06229186	0	0	0.1102329	
0.323	0.1767984	0	0	0	0	0.06247227	0	0	0.1102954	
0.324	0.176686	0	0	0	0	0.06265257	0	0	0.1103581	
0.325	0.1765735	0	0	0	0	0.06283274	0	0	0.1104209	
0.326	0.1764602	0	0	0	0	0.0630128	0	0	0.1104839	
0.327	0.1763469	0	0	0	0	0.06319275	0	0	0.1105471	
0.328	0.1762336	0	0	0	0	0.06337259	0	0	0.1106105	
0.329	0.1761196	0	0	0	0	0.06355231	0	0	0.110674	
0.33	0.1760055	0	0	0	0	0.0637319	0	0	0.1107378	
0.331	0.1758914	0	0	0	0	0.06391139	0	0	0.1108017	
0.332	0.1757766	0	0	0	0	0.06409075	0	0	0.1108657	
0.333	0.1756617	0	0	0	0	0.06427	0	0	0.11093	
0.334	0.1755469	0	0	0	0	0.06444912	0	0	0.1109945	
0.335	0.1754313	0	0	0	0	0.06462814	0	0	0.1110591	
0.336	0.1753164	0	0	0	0	0.06480703	0	0	0.1111239	
0.337	0.1752	0	0	0	0	0.0649858	0	0	0.1111889	
0.338	0.1750844	0	0	0	0	0.06516447	0	0	0.111254	
