Time	2	Acceleration	Damping	Length	Tension	Velocity	
1.96	0	10.05706	5.006188	5.006188	5.006188	-0.2715125	
1.961	0	10.05989	5.00646	5.00646	5.00646	-0.2614526	
1.962	0	10.0626	5.006721	5.006721	5.006721	-0.25139	
1.963	0	10.06521	5.006973	5.006973	5.006973	-0.2413248	
1.964	0	10.06773	5.007214	5.007214	5.007214	-0.231257	
1.965	0	10.07014	5.007445	5.007445	5.007445	-0.2211869	
1.966	0	10.07245	5.007667	5.007667	5.007667	-0.2111144	
1.967	0	10.07467	5.007877	5.007877	5.007877	-0.2010398	
1.968	0	10.07678	5.008079	5.008079	5.008079	-0.190963	
1.969	0	10.07879	5.00827	5.00827	5.00827	-0.1808842	
1.97	0	10.08069	5.008451	5.008451	5.008451	-0.1708035	
1.971	0	10.08251	5.008621	5.008621	5.008621	-0.160721	
1.972	0	10.08421	5.008782	5.008782	5.008782	-0.1506368	
1.973	0	10.08582	5.008933	5.008933	5.008933	-0.140551	
1.974	0	10.08733	5.009073	5.009073	5.009073	-0.1304636	
1.975	0	10.08873	5.009203	5.009203	5.009203	-0.1203749	
1.976	0	10.09003	5.009324	5.009324	5.009324	-0.1102849	
1.977	0	10.09124	5.009434	5.009434	5.009434	-0.1001936	
1.978	0	10.09234	5.009534	5.009534	5.009534	-0.09010129	
1.979	0	10.09334	5.009624	5.009624	5.009624	-0.08000795	
1.98	0	10.09424	5.009705	5.009705	5.009705	-0.06991371	
1.981	0	10.09504	5.009775	5.009775	5.009775	-0.05981867	
1.982	0	10.09575	5.009834	5.009834	5.009834	-0.04972292	
1.983	0	10.09634	5.009884	5.009884	5.009884	-0.03962658	
1.984	0	10.09684	5.009923	5.009923	5.009923	-0.02952974	
1.985	0	10.09723	5.009953	5.009953	5.009953	-0.0194325	
1.986	0	10.09753	5.009973	5.009973	5.009973	-0.009334975	
1.987	0	10.09772	5.009982	5.009982	5.009982	0.0007627485	
1.988	0	10.09782	5.009981	5.009981	5.009981	0.01086057	
1.989	0	10.09781	5.00997	5.00997	5.00997	0.02095838	
1.99	0	10.0977	5.009949	5.009949	5.009949	0.03105608	
1.991	0	10.09749	5.009918	5.009918	5.009918	0.04115357	
1.992	0	10.09718	5.009877	5.009877	5.009877	0.05125075	
1.993	0	10.09677	5.009826	5.009826	5.009826	0.06134752	
1.994	0	10.09625	5.009765	5.009765	5.009765	0.07144377	
1.995	0	10.09564	5.009693	5.009693	5.009693	0.08153941	
1.996	0	10.09492	5.009612	5.009612	5.009612	0.09163434	
1.997	0	10.09411	5.00952	5.00952	5.00952	0.1017285	
1.998	0	10.0932	5.009418	5.009418	5.009418	0.1118217	
1.999	0	10.09218	5.009306	5.009306	5.009306	0.1219138	
2	0	10.09106	5.009184	5.009184	5.009184	0.1320049	
2.001	0	10.08984	5.009052	5.009052	5.009052	0.1420947	
2.002	0	10.08853	5.00891	5.00891	5.00891	0.1521833	
2.003	0	10.0871	5.008758	5.008758	5.008758	0.1622704	
2.004	0	10.08558	5.008596	5.008596	5.008596	0.1723559	
2.005	0	10.08396	5.008424	5.008424	5.008424	0.1824399	
2.006	0	10.08224	5.008241	5.008241	5.008241	0.1925222	
2.007	0	10.08041	5.008049	5.008049	5.008049	0.2026026	
2.008	0	10.07849	5.007846	5.007846	5.007846	0.2126811	
2.009	0	10.07646	5.007633	5.007633	5.007633	0.2227575	
2.01	0	10.07433	5.007411	5.007411	5.007411	0.2328319	
2.011	0	10.07211	5.007178	5.007178	5.007178	0.242904	
2.012	0	10.06977	5.006935	5.006935	5.006935	0.2529737	
2.013	0	10.06734	5.006682	5.006682	5.006682	0.2630411	
2.014	0	10.06481	5.006419	5.006419	5.006419	0.2731059	
2.015	0	10.06219	5.006146	5.006146	5.006146	0.2831681	
2.016	0	10.05947	5.005863	5.005863	5.005863	0.2932276	
2.017	0	10.05664	5.005569	5.005569	5.005569	0.3032842	
2.018	0	10.05369	5.005266	5.005266	5.005266	0.3133379	
2.019	0	10.05065	5.004953	5.004953	5.004953	0.3233885	
2.02	0	10.04752	5.004629	5.004629	5.004629	0.3334361	
2.021	0	10.04431	5.004296	5.004296	5.004296	0.3434804	
2.022	0	10.04097	5.003953	5.003953	5.003953	0.3535213	
2.023	0	10.03754	5.003599	5.003599	5.003599	0.3635589	
2.024	0	10.03399	5.003235	5.003235	5.003235	0.3735929	
2.025	0	10.03036	5.002861	5.002861	5.002861	0.3836232	
2.026	0	10.02663	5.002478	5.002478	5.002478	0.3936499	
2.027	0	10.02279	5.002084	5.002084	5.002084	0.4036727	
2.028	0	10.01886	5.001681	5.001681	5.001681	0.4136915	
2.029	0	10.0148	5.001267	5.001267	5.001267	0.4237063	
2.03	0	10.01066	5.000844	5.000844	5.000844	0.433717	
2.031	0	10.00643	5.00041	5.00041	5.00041	0.4437234	
2.032	0	10.00211	4.999966	4.999966	4.999966	0.4537255	
2.033	0	9.997665	4.999512	4.999512	4.999512	0.4637232	
2.034	0	9.993135	4.999049	4.999049	4.999049	0.4737163	
2.035	0	9.988486	4.998575	4.998575	4.998575	0.4837048	
2.036	0	9.983747	4.998091	4.998091	4.998091	0.4936886	
2.037	0	9.97892	4.997597	4.997597	4.997597	0.5036675	
2.038	0	9.973943	4.997094	4.997094	4.997094	0.5136414	
2.039	0	9.968936	4.99658	4.99658	4.99658	0.5236104	
2.04	0	9.963751	4.996057	4.996057	4.996057	0.5335741	
2.041	0	9.958565	4.995523	4.995523	4.995523	0.5435327	
2.042	0	9.9532	4.994979	4.994979	4.994979	0.5534859	
2.043	0	9.947777	4.994426	4.994426	4.994426	0.5634336	
2.044	0	9.942233	4.993863	4.993863	4.993863	0.5733759	
2.045	0	9.936571	4.993289	4.993289	4.993289	0.5833125	
2.046	0	9.930849	4.992706	4.992706	4.992706	0.5932433	
2.047	0	9.925008	4.992113	4.992113	4.992113	0.6031683	
2.048	0	9.919106	4.991509	4.991509	4.991509	0.6130874	
2.049	0	9.913087	4.990896	4.990896	4.990896	0.6230005	
2.05	0	9.906947	4.990273	4.990273	4.990273	0.6329075	
2.051	0	9.900689	4.98964	4.98964	4.98964	0.6428081	
2.052	0	9.894371	4.988997	4.988997	4.988997	0.6527025	
2.053	0	9.887934	4.988345	4.988345	4.988345	0.6625904	
2.054	0	9.881436	4.987682	4.987682	4.987682	0.6724719	
2.055	0	9.874821	4.98701	4.98701	4.98701	0.6823467	
2.056	0	9.868085	4.986328	4.986328	4.986328	0.6922148	
2.057	0	9.861231	4.985635	4.985635	4.985635	0.702076	
2.058	0	9.854317	4.984933	4.984933	4.984933	0.7119303	
2.059	0	9.847283	4.984221	4.984221	4.984221	0.7217776	
2.06	0	9.84019	4.9835	4.9835	4.9835	0.7316178	
2.061	0	9.832978	4.982768	4.982768	4.982768	0.7414508	
2.062	0	9.825646	4.982027	4.982027	4.982027	0.7512764	
2.063	0	9.818255	4.981275	4.981275	4.981275	0.7610947	
2.064	0	9.810745	4.980514	4.980514	4.980514	0.7709054	
2.065	0	9.803116	4.979743	4.979743	4.979743	0.7807086	
2.066	0	9.795427	4.978962	4.978962	4.978962	0.790504	
2.067	0	9.787619	4.978172	4.978172	4.978172	0.8002916	
2.068	0	9.779692	4.977372	4.977372	4.977372	0.8100713	
2.069	0	9.771705	4.976562	4.976562	4.976562	0.819843	
2.07	0	9.763598	4.975742	4.975742	4.975742	0.8296066	
2.071	0	9.755373	4.974912	4.974912	4.974912	0.839362	
2.072	0	9.747087	4.974072	4.974072	4.974072	0.8491091	
2.073	0	9.738684	4.973224	4.973224	4.973224	0.8588477	
2.074	0	9.73022	4.972365	4.972365	4.972365	0.868578	
2.075	0	9.721637	4.971496	4.971496	4.971496	0.8782996	
2.076	0	9.712934	4.970618	4.970618	4.970618	0.8880125	
2.077	0	9.704172	4.96973	4.96973	4.96973	0.8977167	
2.078	0	9.695292	4.968832	4.968832	4.968832	0.907412	
2.079	0	9.686291	4.967925	4.967925	4.967925	0.9170983	
2.08	0	9.677231	4.967008	4.967008	4.967008	0.9267755	
2.081	0	9.668052	4.966081	4.966081	4.966081	0.9364436	
2.082	0	9.658753	4.965144	4.965144	4.965144	0.9461023	
2.083	0	9.649396	4.964198	4.964198	4.964198	0.9557517	
2.084	0	9.639978	4.963243	4.963243	4.963243	0.9653917	
2.085	0	9.630382	4.962277	4.962277	4.962277	0.9750221	
2.086	0	9.620726	4.961302	4.961302	4.961302	0.9846428	
2.087	0	9.611011	4.960318	4.960318	4.960318	0.9942538	
2.088	0	9.601175	4.959323	4.959323	4.959323	1.003855	
2.089	0	9.591222	4.958319	4.958319	4.958319	1.013446	
2.09	0	9.581208	4.957306	4.957306	4.957306	1.023027	
2.091	0	9.571075	4.956283	4.956283	4.956283	1.032598	
2.092	0	9.560823	4.95525	4.95525	4.95525	1.042159	
2.093	0	9.550452	4.954208	4.954208	4.954208	1.05171	
2.094	0	9.540081	4.953156	4.953156	4.953156	1.06125	
2.095	0	9.529591	4.952095	4.952095	4.952095	1.070779	
2.096	0	9.518981	4.951025	4.951025	4.951025	1.080298	
2.097	0	9.508252	4.949944	4.949944	4.949944	1.089807	
2.098	0	9.497404	4.948854	4.948854	4.948854	1.099304	
2.099	0	9.486556	4.947755	4.947755	4.947755	1.108791	
2.1	0	9.47547	4.946646	4.946646	4.946646	1.118266	
2.101	0	9.464383	4.945528	4.945528	4.945528	1.12773	
2.102	0	9.453297	4.9444	4.9444	4.9444	1.137184	
2.103	0	9.441972	4.943263	4.943263	4.943263	1.146626	
2.104	0	9.430647	4.942116	4.942116	4.942116	1.156056	
2.105	0	9.419084	4.94096	4.94096	4.94096	1.165475	
2.106	0	9.40752	4.939795	4.939795	4.939795	1.174883	
2.107	0	9.395957	4.93862	4.93862	4.93862	1.184279	
2.108	0	9.384155	4.937436	4.937436	4.937436	1.193663	
2.109	0	9.372354	4.936242	4.936242	4.936242	1.203035	
2.11	0	9.360433	4.935039	4.935039	4.935039	1.212396	
2.111	0	9.348392	4.933826	4.933826	4.933826	1.221744	
2.112	0	9.336233	4.932605	4.932605	4.932605	1.231081	
2.113	0	9.324074	4.931374	4.931374	4.931374	1.240405	
2.114	0	9.311676	4.930133	4.930133	4.930133	1.249716	
2.115	0	9.299278	4.928884	4.928884	4.928884	1.259016	
2.116	0	9.286761	4.927625	4.927625	4.927625	1.268302	
2.117	0	9.274244	4.926356	4.926356	4.926356	1.277577	
2.118	0	9.261489	4.925079	4.925079	4.925079	1.286838	
2.119	0	9.248734	4.923792	4.923792	4.923792	1.296087	
2.12	0	9.235859	4.922496	4.922496	4.922496	1.305323	
2.121	0	9.222984	4.921191	4.921191	4.921191	1.314546	
2.122	0	9.209871	4.919876	4.919876	4.919876	1.323756	
2.123	0	9.196758	4.918552	4.918552	4.918552	1.332952	
2.124	0	9.183526	4.917219	4.917219	4.917219	1.342136	
2.125	0	9.170175	4.915877	4.915877	4.915877	1.351306	
2.126	0	9.156704	4.914526	4.914526	4.914526	1.360463	
2.127	0	9.143233	4.913166	4.913166	4.913166	1.369606	
2.128	0	9.129643	4.911796	4.911796	4.911796	1.378736	
2.129	0	9.115934	4.910417	4.910417	4.910417	1.387851	
2.13	0	9.102106	4.909029	4.909029	4.909029	1.396954	
2.131	0	9.088278	4.907632	4.907632	4.907632	1.406042	
2.132	0	9.07433	4.906226	4.906226	4.906226	1.415116	
2.133	0	9.060264	4.904811	4.904811	4.904811	1.424176	
2.134	0	9.046078	4.903387	4.903387	4.903387	1.433223	
2.135	0	9.031892	4.901954	4.901954	4.901954	1.442254	
2.136	0	9.017467	4.900511	4.900511	4.900511	1.451272	
2.137	0	9.003043	4.89906	4.89906	4.89906	1.460275	
2.138	0	8.988619	4.8976	4.8976	4.8976	1.469264	
2.139	0	8.973956	4.896131	4.896131	4.896131	1.478238	
2.14	0	8.959293	4.894652	4.894652	4.894652	1.487197	
2.141	0	8.944511	4.893165	4.893165	4.893165	1.496141	
2.142	0	8.92961	4.891669	4.891669	4.891669	1.505071	
2.143	0	8.914709	4.890164	4.890164	4.890164	1.513986	
2.144	0	8.89957	4.88865	4.88865	4.88865	1.522885	
2.145	0	8.88443	4.887127	4.887127	4.887127	1.53177	
2.146	0	8.86929	4.885595	4.885595	4.885595	1.540639	
2.147	0	8.853912	4.884055	4.884055	4.884055	1.549493	
2.148	0	8.838534	4.882505	4.882505	4.882505	1.558331	
2.149	0	8.823037	4.880947	4.880947	4.880947	1.567154	
2.15	0	8.807421	4.87938	4.87938	4.87938	1.575962	
2.151	0	8.791804	4.877804	4.877804	4.877804	1.584754	
2.152	0	8.776069	4.876219	4.876219	4.876219	1.59353	
2.153	0	8.760214	4.874626	4.874626	4.874626	1.60229	
2.154	0	8.74424	4.873023	4.873023	4.873023	1.611034	
2.155	0	8.728147	4.871412	4.871412	4.871412	1.619762	
2.156	0	8.712053	4.869792	4.869792	4.869792	1.628474	
2.157	0	8.695841	4.868164	4.868164	4.868164	1.63717	
2.158	0	8.679628	4.866527	4.866527	4.866527	1.64585	
2.159	0	8.663297	4.864881	4.864881	4.864881	1.654513	
2.16	0	8.646727	4.863226	4.863226	4.863226	1.66316	
2.161	0	8.630276	4.861563	4.861563	4.861563	1.67179	
2.162	0	8.613586	4.859891	4.859891	4.859891	1.680404	
2.163	0	8.596897	4.858211	4.858211	4.858211	1.689001	
2.164	0	8.580089	4.856522	4.856522	4.856522	1.697581	
2.165	0	8.563161	4.854825	4.854825	4.854825	1.706144	
2.166	0	8.546233	4.853118	4.853118	4.853118	1.71469	
2.167	0	8.529186	4.851404	4.851404	4.851404	1.723219	
2.168	0	8.51202	4.84968	4.84968	4.84968	1.731731	
2.169	0	8.494735	4.847949	4.847949	4.847949	1.740226	
2.17	0	8.477449	4.846209	4.846209	4.846209	1.748703	
2.171	0	8.460045	4.84446	4.84446	4.84446	1.757164	
2.172	0	8.442521	4.842702	4.842702	4.842702	1.765606	
2.173	0	8.424997	4.840937	4.840937	4.840937	1.774031	
2.174	0	8.407354	4.839163	4.839163	4.839163	1.782438	
2.175	0	8.389592	4.83738	4.83738	4.83738	1.790828	
2.176	0	8.37183	4.835589	4.835589	4.835589	1.7992	
2.177	0	8.353829	4.83379	4.83379	4.83379	1.807554	
2.178	0	8.335829	4.831983	4.831983	4.831983	1.815889	
2.179	0	8.317828	4.830167	4.830167	4.830167	1.824207	
2.18	0	8.299589	4.828343	4.828343	4.828343	1.832507	
2.181	0	8.28135	4.82651	4.82651	4.82651	1.840788	
2.182	0	8.263111	4.824669	4.824669	4.824669	1.849051	
2.183	0	8.244634	4.822821	4.822821	4.822821	1.857296	
2.184	0	8.226156	4.820963	4.820963	4.820963	1.865522	
2.185	0	8.20756	4.819098	4.819098	4.819098	1.87373	
2.186	0	8.188963	4.817224	4.817224	4.817224	1.881919	
2.187	0	8.170247	4.815342	4.815342	4.815342	1.890089	
2.188	0	8.151412	4.813452	4.813452	4.813452	1.89824	
2.189	0	8.132458	4.811553	4.811553	4.811553	1.906373	
2.19	0	8.113503	4.809647	4.809647	4.809647	1.914486	
2.191	0	8.09443	4.807733	4.807733	4.807733	1.922581	
2.192	0	8.075356	4.80581	4.80581	4.80581	1.930656	
2.193	0	8.056045	4.80388	4.80388	4.80388	1.938712	
2.194	0	8.036733	4.801941	4.801941	4.801941	1.946749	
2.195	0	8.017421	4.799994	4.799994	4.799994	1.954766	
2.196	0	7.99787	4.798039	4.798039	4.798039	1.962764	
2.197	0	7.97832	4.796077	4.796077	4.796077	1.970742	
2.198	0	7.958769	4.794106	4.794106	4.794106	1.978701	
2.199	0	7.938981	4.792127	4.792127	4.792127	1.98664	
2.2	0	7.919192	4.790141	4.790141	4.790141	1.994559	
2.201	0	7.899403	4.788146	4.788146	4.788146	2.002459	
2.202	0	7.879495	4.786143	4.786143	4.786143	2.010338	
2.203	0	7.859468	4.784133	4.784133	4.784133	2.018198	
2.204	0	7.839441	4.782115	4.782115	4.782115	2.026037	
2.205	0	7.819175	4.780089	4.780089	4.780089	2.033856	
2.206	0	7.79891	4.778055	4.778055	4.778055	2.041655	
2.207	0	7.778644	4.776013	4.776013	4.776013	2.049434	
2.208	0	7.75814	4.773964	4.773964	4.773964	2.057192	
2.209	0	7.737636	4.771907	4.771907	4.771907	2.06493	
2.21	0	7.717132	4.769842	4.769842	4.769842	2.072647	
2.211	0	7.696628	4.767769	4.767769	4.767769	2.080343	
2.212	0	7.675886	4.765689	4.765689	4.765689	2.088019	
2.213	0	7.654905	4.763601	4.763601	4.763601	2.095674	
2.214	0	7.634162	4.761505	4.761505	4.761505	2.103308	
2.215	0	7.613182	4.759402	4.759402	4.759402	2.110922	
2.216	0	7.592201	4.757291	4.757291	4.757291	2.118514	
2.217	0	7.570982	4.755172	4.755172	4.755172	2.126085	
2.218	0	7.549762	4.753047	4.753047	4.753047	2.133635	
2.219	0	7.528543	4.750913	4.750913	4.750913	2.141163	
2.22	0	7.507324	4.748772	4.748772	4.748772	2.14867	
2.221	0	7.485866	4.746623	4.746623	4.746623	2.156156	
2.222	0	7.464408	4.744467	4.744467	4.744467	2.163621	
2.223	0	7.442712	4.742303	4.742303	4.742303	2.171063	
2.224	0	7.421016	4.740132	4.740132	4.740132	2.178484	
2.225	0	7.39932	4.737954	4.737954	4.737954	2.185884	
2.226	0	7.377624	4.735767	4.735767	4.735767	2.193261	
2.227	0	7.35569	4.733574	4.733574	4.733574	2.200617	
2.228	0	7.333755	4.731374	4.731374	4.731374	2.207951	
2.229	0	7.311821	4.729166	4.729166	4.729166	2.215263	
2.23	0	7.289648	4.726951	4.726951	4.726951	2.222552	
2.231	0	7.267713	4.724728	4.724728	4.724728	2.22982	
2.232	0	7.245302	4.722498	4.722498	4.722498	2.237065	
2.233	0	7.223129	4.720261	4.720261	4.720261	2.244288	
2.234	0	7.200717	4.718017	4.718017	4.718017	2.251489	
2.235	0	7.178306	4.715765	4.715765	4.715765	2.258667	
2.236	0	7.155656	4.713507	4.713507	4.713507	2.265823	
2.237	0	7.133245	4.711241	4.711241	4.711241	2.272956	
2.238	0	7.110595	4.708968	4.708968	4.708968	2.280067	
2.239	0	7.087707	4.706688	4.706688	4.706688	2.287155	
2.24	0	7.065057	4.704401	4.704401	4.704401	2.29422	
2.241	0	7.042169	4.702106	4.702106	4.702106	2.301262	
2.242	0	7.019042	4.699805	4.699805	4.699805	2.308281	
2.243	0	6.996154	4.697497	4.697497	4.697497	2.315277	
2.244	0	6.973028	4.695182	4.695182	4.695182	2.32225	
2.245	0	6.949901	4.692859	4.692859	4.692859	2.3292	
2.246	0	6.926775	4.69053	4.69053	4.69053	2.336127	
2.247	0	6.903409	4.688194	4.688194	4.688194	2.34303	
2.248	0	6.880044	4.685851	4.685851	4.685851	2.34991	
2.249	0	6.856679	4.683501	4.683501	4.683501	2.356767	
2.25	0	6.833076	4.681144	4.681144	4.681144	2.3636	
2.251	0	6.809473	4.678781	4.678781	4.678781	2.370409	
2.252	0	6.785869	4.67641	4.67641	4.67641	2.377195	
2.253	0	6.762266	4.674033	4.674033	4.674033	2.383958	
2.254	0	6.738424	4.671649	4.671649	4.671649	2.390696	
2.255	0	6.714582	4.669259	4.669259	4.669259	2.397411	
2.256	0	6.69074	4.666861	4.666861	4.666861	2.404101	
2.257	0	6.66666	4.664457	4.664457	4.664457	2.410768	
2.258	0	6.64258	4.662046	4.662046	4.662046	2.417411	
2.259	0	6.618499	4.659629	4.659629	4.659629	2.424029	
2.26	0	6.594419	4.657205	4.657205	4.657205	2.430624	
2.261	0	6.5701	4.654774	4.654774	4.654774	2.437194	
2.262	0	6.545782	4.652337	4.652337	4.652337	2.443739	
2.263	0	6.521463	4.649893	4.649893	4.649893	2.450261	
2.264	0	6.497144	4.647443	4.647443	4.647443	2.456758	
2.265	0	6.472587	4.644986	4.644986	4.644986	2.463231	
2.266	0	6.44803	4.642523	4.642523	4.642523	2.469679	
2.267	0	6.423234	4.640053	4.640053	4.640053	2.476102	
2.268	0	6.398677	4.637577	4.637577	4.637577	2.482501	
2.269	0	6.373882	4.635095	4.635095	4.635095	2.488874	
2.27	0	6.349086	4.632606	4.632606	4.632606	2.495224	
2.271	0	6.324052	4.630111	4.630111	4.630111	2.501548	
2.272	0	6.299257	4.627609	4.627609	4.627609	2.507847	
2.273	0	6.274223	4.625101	4.625101	4.625101	2.514121	
2.274	0	6.249189	4.622587	4.622587	4.622587	2.52037	
2.275	0	6.223917	4.620067	4.620067	4.620067	2.526594	
2.276	0	6.198644	4.61754	4.61754	4.61754	2.532793	
2.277	0	6.17361	4.615007	4.615007	4.615007	2.538966	
2.278	0	6.148099	4.612468	4.612468	4.612468	2.545115	
2.279	0	6.122827	4.609923	4.609923	4.609923	2.551237	
2.28	0	6.097316	4.607372	4.607372	4.607372	2.557335	
2.281	0	6.071805	4.604815	4.604815	4.604815	2.563406	
2.282	0	6.046295	4.602251	4.602251	4.602251	2.569453	
2.283	0	6.020545	4.599682	4.599682	4.599682	2.575473	
2.284	0	5.994796	4.597106	4.597106	4.597106	2.581468	
2.285	0	5.969047	4.594525	4.594525	4.594525	2.587437	
2.286	0	5.943298	4.591938	4.591938	4.591938	2.59338	
2.287	0	5.917549	4.589344	4.589344	4.589344	2.599298	
2.288	0	5.891561	4.586745	4.586745	4.586745	2.60519	
2.289	0	5.865573	4.584139	4.584139	4.584139	2.611055	
2.29	0	5.839586	4.581529	4.581529	4.581529	2.616895	
2.291	0	5.81336	4.578912	4.578912	4.578912	2.622708	
2.292	0	5.787134	4.576289	4.576289	4.576289	2.628495	
2.293	0	5.760908	4.57366	4.57366	4.57366	2.634256	
2.294	0	5.734682	4.571026	4.571026	4.571026	2.639991	
2.295	0	5.708456	4.568386	4.568386	4.568386	2.645699	
2.296	0	5.681991	4.565741	4.565741	4.565741	2.651381	
2.297	0	5.655527	4.563089	4.563089	4.563089	2.657037	
2.298	0	5.629062	4.560432	4.560432	4.560432	2.662666	
2.299	0	5.602359	4.557769	4.557769	4.557769	2.668268	
2.3	0	5.575895	4.555101	4.555101	4.555101	2.673844	
2.301	0	5.549192	4.552427	4.552427	4.552427	2.679393	
2.302	0	5.522251	4.549748	4.549748	4.549748	2.684916	
2.303	0	5.495548	4.547063	4.547063	4.547063	2.690411	
2.304	0	5.468606	4.544373	4.544373	4.544373	2.69588	
2.305	0	5.441904	4.541677	4.541677	4.541677	2.701322	
2.306	0	5.414962	4.538975	4.538975	4.538975	2.706737	
2.307	0	5.387783	4.536269	4.536269	4.536269	2.712124	
2.308	0	5.360841	4.533556	4.533556	4.533556	2.717485	
2.309	0	5.333662	4.530839	4.530839	4.530839	2.722819	
2.31	0	5.306482	4.528116	4.528116	4.528116	2.728125	
2.311	0	5.279302	4.525388	4.525388	4.525388	2.733405	
2.312	0	5.251884	4.522655	4.522655	4.522655	2.738657	
2.313	0	5.224704	4.519916	4.519916	4.519916	2.743881	
2.314	0	5.197286	4.517172	4.517172	4.517172	2.749079	
2.315	0	5.169868	4.514423	4.514423	4.514423	2.754248	
2.316	0	5.142211	4.511669	4.511669	4.511669	2.759391	
2.317	0	5.114793	4.508909	4.508909	4.508909	2.764505	
2.318	0	5.087137	4.506145	4.506145	4.506145	2.769593	
2.319	0	5.05948	4.503376	4.503376	4.503376	2.774652	
2.32	0	5.031824	4.500601	4.500601	4.500601	2.779684	
2.321	0	5.004168	4.497821	4.497821	4.497821	2.784688	
2.322	0	4.976273	4.495036	4.495036	4.495036	2.789664	
2.323	0	4.948378	4.492247	4.492247	4.492247	2.794613	
2.324	0	4.920483	4.489452	4.489452	4.489452	2.799533	
2.325	0	4.892588	4.486652	4.486652	4.486652	2.804426	
2.326	0	4.864693	4.483848	4.483848	4.483848	2.80929	
2.327	0	4.836559	4.481039	4.481039	4.481039	2.814127	
2.328	0	4.808426	4.478225	4.478225	4.478225	2.818935	
2.329	0	4.780293	4.475406	4.475406	4.475406	2.823716	
2.33	0	4.752159	4.472582	4.472582	4.472582	2.828468	
2.331	0	4.724026	4.469754	4.469754	4.469754	2.833192	
2.332	0	4.695654	4.46692	4.46692	4.46692	2.837888	
2.333	0	4.667282	4.464083	4.464083	4.464083	2.842555	
2.334	0	4.63891	4.46124	4.46124	4.46124	2.847194	
2.335	0	4.610538	4.458393	4.458393	4.458393	2.851804	
2.336	0	4.581928	4.455541	4.455541	4.455541	2.856386	
2.337	0	4.553556	4.452684	4.452684	4.452684	2.86094	
2.338	0	4.524946	4.449823	4.449823	4.449823	2.865465	
2.339	0	4.496336	4.446958	4.446958	4.446958	2.869961	
2.34	0	4.467726	4.444088	4.444088	4.444088	2.874429	
2.341	0	4.438877	4.441214	4.441214	4.441214	2.878868	
2.342	0	4.410267	4.438335	4.438335	4.438335	2.883278	
2.343	0	4.381418	4.435452	4.435452	4.435452	2.887659	
2.344	0	4.35257	4.432564	4.432564	4.432564	2.892012	
2.345	0	4.323721	4.429672	4.429672	4.429672	2.896336	
2.346	0	4.294872	4.426775	4.426775	4.426775	2.90063	
2.347	0	4.265785	4.423875	4.423875	4.423875	2.904896	
2.348	0	4.236937	4.42097	4.42097	4.42097	2.909133	
2.349	0	4.20785	4.418061	4.418061	4.418061	2.913341	
2.35	0	4.178762	4.415148	4.415148	4.415148	2.91752	
2.351	0	4.149675	4.41223	4.41223	4.41223	2.921669	
2.352	0	4.12035	4.409308	4.409308	4.409308	2.92579	
2.353	0	4.091263	4.406383	4.406383	4.406383	2.929881	
2.354	0	4.061937	4.403453	4.403453	4.403453	2.933943	
2.355	0	4.032612	4.400519	4.400519	4.400519	2.937976	
2.356	0	4.003286	4.397581	4.397581	4.397581	2.941979	
2.357	0	3.973961	4.394639	4.394639	4.394639	2.945953	
2.358	0	3.944397	4.391693	4.391693	4.391693	2.949897	
2.359	0	3.915071	4.388743	4.388743	4.388743	2.953812	
2.36	0	3.885507	4.385789	4.385789	4.385789	2.957698	
2.361	0	3.855943	4.382832	4.382832	4.382832	2.961554	
2.362	0	3.82638	4.37987	4.37987	4.37987	2.96538	
2.363	0	3.796816	4.376904	4.376904	4.376904	2.969177	
2.364	0	3.767252	4.373935	4.373935	4.373935	2.972944	
2.365	0	3.737449	4.370962	4.370962	4.370962	2.976682	
2.366	0	3.707647	4.367986	4.367986	4.367986	2.980389	
2.367	0	3.677845	4.365005	4.365005	4.365005	2.984067	
2.368	0	3.648042	4.362021	4.362021	4.362021	2.987715	
2.369	0	3.61824	4.359034	4.359034	4.359034	2.991333	
