Time	Body_2 X	Body_2 Y	Body_2 Z
2.416	8.21E-05	-0.01338387	-0.2
2.417	8.72E-05	-0.01381612	-0.2
2.418	9.27E-05	-0.01425816	-0.2
2.419	9.84E-05	-0.01470999	-0.2
2.42	0.000104456	-0.01517161	-0.2
2.421	0.000110853	-0.01564301	-0.2
2.422	0.000117598	-0.01612421	-0.2
2.423	0.000124705	-0.01661519	-0.2
2.424	0.00013219	-0.01711596	-0.2
2.425	0.000140068	-0.01762651	-0.2
2.426	0.000148356	-0.01814686	-0.2
2.427	0.000157067	-0.01867699	-0.2
2.428	0.000166219	-0.0192169	-0.2
2.429	0.000175827	-0.0197666	-0.2
2.43	0.000185907	-0.02032608	-0.2
2.431	0.000196476	-0.02089535	-0.2
2.432	0.00020755	-0.0214744	-0.2
2.433	0.000219148	-0.02206323	-0.2
2.434	0.000231286	-0.02266185	-0.2
2.435	0.000243982	-0.02327024	-0.2
2.436	0.000257254	-0.02388842	-0.2
2.437	0.000271118	-0.02451637	-0.2
2.438	0.000285594	-0.0251541	-0.2
2.439	0.000300699	-0.02580162	-0.2
2.44	0.000316454	-0.0264589	-0.2
2.441	0.000332878	-0.02712597	-0.2
2.442	0.000349989	-0.02780281	-0.2
2.443	0.000367806	-0.02848942	-0.2
2.444	0.00038635	-0.02918581	-0.2
2.445	0.000405641	-0.02989197	-0.2
2.446	0.0004257	-0.0306079	-0.2
2.447	0.000446547	-0.0313336	-0.2
2.448	0.000468204	-0.03206906	-0.2
2.449	0.000490693	-0.0328143	-0.2
2.45	0.000514036	-0.0335693	-0.2
2.451	0.000538252	-0.03433406	-0.2
2.452	0.000563366	-0.03510859	-0.2
2.453	0.0005894	-0.03589287	-0.2
2.454	0.000616378	-0.03668692	-0.2
2.455	0.000644323	-0.03749073	-0.2
2.456	0.000673258	-0.03830429	-0.2
2.457	0.000703206	-0.03912761	-0.2
2.458	0.000734191	-0.03996068	-0.2
2.459	0.000766238	-0.0408035	-0.2
2.46	0.00079937	-0.04165607	-0.2
2.461	0.000833613	-0.04251839	-0.2
2.462	0.000868994	-0.04339045	-0.2
2.463	0.00090554	-0.04427226	-0.2
2.464	0.000943276	-0.04516381	-0.2
2.465	0.000982229	-0.0460651	-0.2
2.466	0.001022426	-0.04697612	-0.2
2.467	0.001063893	-0.04789688	-0.2
2.468	0.001106657	-0.04882737	-0.2
2.469	0.001150746	-0.04976758	-0.2
2.47	0.001196186	-0.05071753	-0.2
2.471	0.001243007	-0.05167719	-0.2
2.472	0.001291234	-0.05264658	-0.2
2.473	0.001340896	-0.05362568	-0.2
2.474	0.001392023	-0.05461451	-0.2
2.475	0.001444644	-0.05561304	-0.2
2.476	0.001498785	-0.05662128	-0.2
2.477	0.001554478	-0.05763923	-0.2
2.478	0.001611751	-0.05866688	-0.2
2.479	0.001670635	-0.05970423	-0.2
2.48	0.00173116	-0.06075127	-0.2
2.481	0.001793355	-0.06180801	-0.2
2.482	0.001857252	-0.06287443	-0.2
2.483	0.001922881	-0.06395054	-0.2
2.484	0.001990273	-0.06503633	-0.2
2.485	0.00205946	-0.06613179	-0.2
2.486	0.002130475	-0.06723694	-0.2
2.487	0.00220335	-0.06835175	-0.2
2.488	0.002278118	-0.06947622	-0.2
2.489	0.002354812	-0.07061035	-0.2
2.49	0.002433464	-0.07175414	-0.2
2.491	0.002514109	-0.07290758	-0.2
2.492	0.002596781	-0.07407066	-0.2
2.493	0.002681514	-0.07524338	-0.2
2.494	0.002768341	-0.07642575	-0.2
2.495	0.002857298	-0.07761773	-0.2
2.496	0.002948417	-0.07881935	-0.2
2.497	0.003041735	-0.08003058	-0.2
2.498	0.003137286	-0.08125143	-0.2
2.499	0.003235105	-0.08248188	-0.2
2.5	0.003335228	-0.08372195	-0.2
2.501	0.003437693	-0.08497161	-0.2
2.502	0.003542535	-0.08623086	-0.2
2.503	0.00364979	-0.08749969	-0.2
2.504	0.003759496	-0.0887781	-0.2
2.505	0.003871689	-0.09006609	-0.2
2.506	0.003986407	-0.09136364	-0.2
2.507	0.004103688	-0.09267075	-0.2
2.508	0.004223569	-0.09398741	-0.2
2.509	0.004346089	-0.09531361	-0.2
2.51	0.004471287	-0.09664935	-0.2
2.511	0.0045992	-0.09799462	-0.2
2.512	0.004729868	-0.09934942	-0.2
2.513	0.004863331	-0.1007137	-0.2
2.514	0.004999628	-0.1020875	-0.2
2.515	0.005138799	-0.1034709	-0.2
2.516	0.005280884	-0.1048637	-0.2
2.517	0.005425923	-0.106266	-0.2
2.518	0.005573957	-0.1076777	-0.2
2.519	0.005725025	-0.1090989	-0.2
2.52	0.005879169	-0.1105296	-0.2
2.521	0.006036428	-0.1119697	-0.2
2.522	0.006196843	-0.1134193	-0.2
2.523	0.006360457	-0.1148783	-0.2
2.524	0.006527313	-0.1163467	-0.2
2.525	0.006697452	-0.1178246	-0.2
2.526	0.006870919	-0.1193118	-0.2
2.527	0.007047756	-0.1208084	-0.2
2.528	0.007228007	-0.1223144	-0.2
2.529	0.007411716	-0.1238297	-0.2
2.53	0.007598925	-0.1253545	-0.2
2.531	0.007789677	-0.1268885	-0.2
2.532	0.007984018	-0.1284319	-0.2
2.533	0.008181991	-0.1299846	-0.2
2.534	0.008383641	-0.1315467	-0.2
2.535	0.008589011	-0.133118	-0.2
2.536	0.008798147	-0.1346986	-0.2
2.537	0.009011094	-0.1362885	-0.2
2.538	0.009227897	-0.1378877	-0.2
2.539	0.0094486	-0.1394961	-0.2
2.54	0.009673251	-0.1411137	-0.2
2.541	0.009901896	-0.1427406	-0.2
2.542	0.01013458	-0.1443767	-0.2
2.543	0.01037135	-0.1460219	-0.2
2.544	0.01061226	-0.1476764	-0.2
2.545	0.01085735	-0.1493401	-0.2
2.546	0.01110666	-0.1510129	-0.2
2.547	0.01136026	-0.1526948	-0.2
2.548	0.01161817	-0.1543858	-0.2
2.549	0.01188046	-0.156086	-0.2
2.55	0.01214716	-0.1577953	-0.2
2.551	0.01241834	-0.1595136	-0.2
2.552	0.01269403	-0.161241	-0.2
2.553	0.01297428	-0.1629774	-0.2
2.554	0.01325914	-0.1647229	-0.2
2.555	0.01354867	-0.1664774	-0.2
2.556	0.01384291	-0.1682409	-0.2
2.557	0.01414191	-0.1700134	-0.2
2.558	0.01444572	-0.1717949	-0.2
2.559	0.01475439	-0.1735853	-0.2
2.56	0.01506798	-0.1753846	-0.2
2.561	0.01538653	-0.1771928	-0.2
2.562	0.01571009	-0.1790099	-0.2
2.563	0.01603871	-0.1808359	-0.2
2.564	0.01637246	-0.1826708	-0.2
2.565	0.01671136	-0.1845144	-0.2
2.566	0.01705548	-0.1863669	-0.2
2.567	0.01740487	-0.1882282	-0.2
2.568	0.01775958	-0.1900983	-0.2
2.569	0.01811966	-0.1919771	-0.2
2.57	0.01848517	-0.1938647	-0.2
2.571	0.01885615	-0.1957609	-0.2
2.572	0.01923267	-0.1976659	-0.2
2.573	0.01961476	-0.1995795	-0.2
2.574	0.02000249	-0.2015018	-0.2
2.575	0.02039591	-0.2034327	-0.2
2.576	0.02079507	-0.2053722	-0.2
2.577	0.02120002	-0.2073202	-0.2
2.578	0.02161082	-0.2092769	-0.2
2.579	0.02202753	-0.211242	-0.2
2.58	0.02245019	-0.2132157	-0.2
2.581	0.02287886	-0.2151978	-0.2
2.582	0.0233136	-0.2171885	-0.2
2.583	0.02375445	-0.2191875	-0.2
2.584	0.02420148	-0.2211949	-0.2
2.585	0.02465473	-0.2232108	-0.2
2.586	0.02511427	-0.225235	-0.2
2.587	0.02558015	-0.2272675	-0.2
2.588	0.02605242	-0.2293083	-0.2
2.589	0.02653113	-0.2313574	-0.2
2.59	0.02701635	-0.2334147	-0.2
2.591	0.02750812	-0.2354803	-0.2
2.592	0.02800651	-0.2375541	-0.2
2.593	0.02851156	-0.239636	-0.2
2.594	0.02902334	-0.241726	-0.2
2.595	0.02954189	-0.2438242	-0.2
2.596	0.03006729	-0.2459304	-0.2
2.597	0.03059958	-0.2480447	-0.2
2.598	0.03113881	-0.250167	-0.2
2.599	0.03168506	-0.2522973	-0.2
2.6	0.03223836	-0.2544355	-0.2
2.601	0.03279879	-0.2565816	-0.2
2.602	0.03336638	-0.2587357	-0.2
2.603	0.03394121	-0.2608976	-0.2
2.604	0.03452333	-0.2630673	-0.2
2.605	0.03511279	-0.2652448	-0.2
2.606	0.03570965	-0.2674301	-0.2
2.607	0.03631397	-0.2696231	-0.2
2.608	0.03692582	-0.2718238	-0.2
2.609	0.03754523	-0.2740322	-0.2
2.61	0.03817227	-0.2762482	-0.2
2.611	0.03880701	-0.2784717	-0.2
2.612	0.03944949	-0.2807028	-0.2
2.613	0.04009978	-0.2829414	-0.2
2.614	0.04075794	-0.2851875	-0.2
2.615	0.041424	-0.287441	-0.2
2.616	0.04209805	-0.289702	-0.2
2.617	0.04278013	-0.2919703	-0.2
2.618	0.0434703	-0.2942459	-0.2
2.619	0.04416863	-0.2965288	-0.2
2.62	0.04487516	-0.298819	-0.2
2.621	0.04558996	-0.3011163	-0.2
2.622	0.04631309	-0.3034209	-0.2
2.623	0.04704461	-0.3057325	-0.2
2.624	0.04778456	-0.3080513	-0.2
2.625	0.04853301	-0.310377	-0.2
2.626	0.04929002	-0.3127098	-0.2
2.627	0.05005564	-0.3150496	-0.2
2.628	0.05082994	-0.3173962	-0.2
2.629	0.05161297	-0.3197497	-0.2
2.63	0.0524048	-0.3221101	-0.2
2.631	0.05320547	-0.3244773	-0.2
2.632	0.05401504	-0.3268512	-0.2
2.633	0.05483358	-0.3292317	-0.2
2.634	0.05566114	-0.331619	-0.2
2.635	0.05649778	-0.3340128	-0.2
2.636	0.05734356	-0.3364132	-0.2
2.637	0.05819854	-0.3388201	-0.2
2.638	0.05906276	-0.3412335	-0.2
2.639	0.0599363	-0.3436533	-0.2
2.64	0.0608192	-0.3460795	-0.2
2.641	0.06171154	-0.348512	-0.2
2.642	0.06261336	-0.3509507	-0.2
2.643	0.06352472	-0.3533957	-0.2
2.644	0.06444568	-0.3558469	-0.2
2.645	0.0653763	-0.3583041	-0.2
2.646	0.06631663	-0.3607675	-0.2
2.647	0.06726675	-0.3632368	-0.2
2.648	0.06822669	-0.3657121	-0.2
2.649	0.06919651	-0.3681933	-0.2
2.65	0.07017629	-0.3706804	-0.2
2.651	0.07116606	-0.3731733	-0.2
2.652	0.0721659	-0.375672	-0.2
2.653	0.07317586	-0.3781763	-0.2
2.654	0.07419599	-0.3806863	-0.2
2.655	0.07522635	-0.3832018	-0.2
2.656	0.076267	-0.385723	-0.2
2.657	0.07731799	-0.3882495	-0.2
2.658	0.07837939	-0.3907815	-0.2
2.659	0.07945123	-0.3933189	-0.2
2.66	0.08053359	-0.3958615	-0.2
2.661	0.08162653	-0.3984094	-0.2
2.662	0.08273008	-0.4009624	-0.2
2.663	0.08384433	-0.4035206	-0.2
2.664	0.0849693	-0.4060839	-0.2
2.665	0.08610506	-0.4086522	-0.2
2.666	0.08725168	-0.4112254	-0.2
2.667	0.08840919	-0.4138035	-0.2
2.668	0.08957767	-0.4163865	-0.2
2.669	0.09075715	-0.4189741	-0.2
2.67	0.0919477	-0.4215665	-0.2
2.671	0.09314938	-0.4241635	-0.2
2.672	0.09436222	-0.4267651	-0.2
2.673	0.0955863	-0.4293711	-0.2
2.674	0.09682166	-0.4319816	-0.2
2.675	0.09806835	-0.4345965	-0.2
2.676	0.09932643	-0.4372157	-0.2
2.677	0.100596	-0.4398391	-0.2
2.678	0.101877	-0.4424666	-0.2
2.679	0.1031696	-0.4450983	-0.2
2.68	0.1044737	-0.447734	-0.2
2.681	0.1057895	-0.4503737	-0.2
2.682	0.1071171	-0.4530173	-0.2
2.683	0.1084564	-0.4556647	-0.2
2.684	0.1098074	-0.4583158	-0.2
2.685	0.1111704	-0.4609707	-0.2
2.686	0.1125452	-0.4636292	-0.2
2.687	0.113932	-0.4662912	-0.2
2.688	0.1153309	-0.4689568	-0.2
2.689	0.1167417	-0.4716257	-0.2
2.69	0.1181647	-0.4742979	-0.2
2.691	0.1195998	-0.4769734	-0.2
2.692	0.1210472	-0.4796521	-0.2
2.693	0.1225067	-0.4823339	-0.2
2.694	0.1239786	-0.4850186	-0.2
2.695	0.1254629	-0.4877064	-0.2
2.696	0.1269595	-0.490397	-0.2
2.697	0.1284686	-0.4930905	-0.2
2.698	0.1299902	-0.4957867	-0.2
2.699	0.1315243	-0.4984855	-0.2
2.7	0.133071	-0.5011868	-0.2
2.701	0.1346303	-0.5038907	-0.2
2.702	0.1362023	-0.506597	-0.2
2.703	0.137787	-0.5093057	-0.2
2.704	0.1393845	-0.5120165	-0.2
2.705	0.1409948	-0.5147295	-0.2
2.706	0.142618	-0.5174446	-0.2
2.707	0.144254	-0.5201617	-0.2
2.708	0.145903	-0.5228808	-0.2
2.709	0.147565	-0.5256017	-0.2
2.71	0.1492401	-0.5283243	-0.2
2.711	0.1509281	-0.5310487	-0.2
2.712	0.1526293	-0.5337746	-0.2
2.713	0.1543437	-0.536502	-0.2
2.714	0.1560712	-0.5392308	-0.2
2.715	0.157812	-0.541961	-0.2
2.716	0.1595661	-0.5446925	-0.2
2.717	0.1613334	-0.5474251	-0.2
2.718	0.1631141	-0.5501587	-0.2
2.719	0.1649082	-0.5528934	-0.2
2.72	0.1667158	-0.555629	-0.2
2.721	0.1685368	-0.5583653	-0.2
2.722	0.1703713	-0.5611024	-0.2
2.723	0.1722194	-0.5638402	-0.2
2.724	0.174081	-0.5665785	-0.2
2.725	0.1759562	-0.5693173	-0.2
2.726	0.1778451	-0.5720564	-0.2
2.727	0.1797477	-0.5747957	-0.2
2.728	0.1816639	-0.5775353	-0.2
2.729	0.183594	-0.580275	-0.2
2.73	0.1855378	-0.5830146	-0.2
2.731	0.1874954	-0.5857541	-0.2
2.732	0.1894669	-0.5884935	-0.2
2.733	0.1914522	-0.5912325	-0.2
2.734	0.1934515	-0.5939712	-0.2
2.735	0.1954647	-0.5967094	-0.2
2.736	0.1974919	-0.5994471	-0.2
2.737	0.199533	-0.6021841	-0.2
2.738	0.2015882	-0.6049203	-0.2
2.739	0.2036574	-0.6076557	-0.2
2.74	0.2057407	-0.6103901	-0.2
2.741	0.2078382	-0.6131235	-0.2
2.742	0.2099497	-0.6158558	-0.2
2.743	0.2120754	-0.6185867	-0.2
2.744	0.2142153	-0.6213164	-0.2
2.745	0.2163694	-0.6240446	-0.2
2.746	0.2185377	-0.6267713	-0.2
2.747	0.2207203	-0.6294963	-0.2
2.748	0.2229171	-0.6322196	-0.2
2.749	0.2251283	-0.634941	-0.2
2.75	0.2273537	-0.6376605	-0.2
2.751	0.2295935	-0.6403779	-0.2
2.752	0.2318477	-0.6430933	-0.2
2.753	0.2341162	-0.6458064	-0.2
2.754	0.2363991	-0.6485171	-0.2
2.755	0.2386964	-0.6512254	-0.2
2.756	0.2410081	-0.6539312	-0.2
2.757	0.2433343	-0.6566343	-0.2
2.758	0.2456749	-0.6593346	-0.2
2.759	0.24803	-0.6620321	-0.2
2.76	0.2503996	-0.6647267	-0.2
2.761	0.2527837	-0.6674181	-0.2
2.762	0.2551822	-0.6701064	-0.2
2.763	0.2575954	-0.6727914	-0.2
2.764	0.260023	-0.6754731	-0.2
2.765	0.2624652	-0.6781512	-0.2
2.766	0.2649219	-0.6808258	-0.2
2.767	0.2673932	-0.6834967	-0.2
2.768	0.2698791	-0.6861638	-0.2
2.769	0.2723795	-0.688827	-0.2
2.77	0.2748945	-0.6914861	-0.2
2.771	0.2774242	-0.6941411	-0.2
2.772	0.2799684	-0.6967919	-0.2
2.773	0.2825272	-0.6994384	-0.2
2.774	0.2851005	-0.7020804	-0.2
2.775	0.2876886	-0.7047179	-0.2
2.776	0.2902912	-0.7073507	-0.2
2.777	0.2929084	-0.7099788	-0.2
2.778	0.2955402	-0.7126019	-0.2
2.779	0.2981867	-0.7152201	-0.2
2.78	0.3008477	-0.7178332	-0.2
2.781	0.3035234	-0.720441	-0.2
2.782	0.3062136	-0.7230436	-0.2
2.783	0.3089184	-0.7256407	-0.2
2.784	0.3116378	-0.7282323	-0.2
2.785	0.3143719	-0.7308183	-0.2
2.786	0.3171205	-0.7333986	-0.2
2.787	0.3198837	-0.7359729	-0.2
2.788	0.3226614	-0.7385413	-0.2
2.789	0.3254537	-0.7411036	-0.2
2.79	0.3282606	-0.7436597	-0.2
2.791	0.331082	-0.7462094	-0.2
2.792	0.3339178	-0.7487528	-0.2
2.793	0.3367682	-0.7512897	-0.2
2.794	0.3396332	-0.7538199	-0.2
2.795	0.3425126	-0.7563434	-0.2
2.796	0.3454064	-0.7588601	-0.2
2.797	0.3483147	-0.7613697	-0.2
2.798	0.3512375	-0.7638723	-0.2
2.799	0.3541747	-0.7663677	-0.2
2.8	0.3571262	-0.7688558	-0.2
2.801	0.3600922	-0.7713365	-0.2
2.802	0.3630725	-0.7738096	-0.2
2.803	0.3660671	-0.7762752	-0.2
2.804	0.3690761	-0.778733	-0.2
2.805	0.3720994	-0.7811829	-0.2
2.806	0.3751369	-0.7836249	-0.2
2.807	0.3781887	-0.7860588	-0.2
2.808	0.3812547	-0.7884845	-0.2
2.809	0.3843349	-0.7909018	-0.2
2.81	0.3874292	-0.7933108	-0.2
2.811	0.3905377	-0.7957113	-0.2
2.812	0.3936604	-0.7981031	-0.2
2.813	0.396797	-0.8004862	-0.2
2.814	0.3999478	-0.8028604	-0.2
2.815	0.4031126	-0.8052258	-0.2
2.816	0.4062913	-0.8075819	-0.2
2.817	0.409484	-0.8099289	-0.2
2.818	0.4126906	-0.8122666	-0.2
2.819	0.415911	-0.8145949	-0.2
2.82	0.4191454	-0.8169137	-0.2
2.821	0.4223935	-0.8192229	-0.2
2.822	0.4256554	-0.8215222	-0.2
2.823	0.4289311	-0.8238118	-0.2
2.824	0.4322204	-0.8260914	-0.2
2.825	0.4355233	-0.828361	-0.2
2.826	0.4388399	-0.8306203	-0.2
2.827	0.44217	-0.8328694	-0.2
2.828	0.4455136	-0.835108	-0.2
2.829	0.4488707	-0.8373362	-0.2
2.83	0.4522412	-0.8395538	-0.2
2.831	0.4556251	-0.8417606	-0.2
2.832	0.4590223	-0.8439566	-0.2
2.833	0.4624328	-0.8461418	-0.2
2.834	0.4658565	-0.8483158	-0.2
2.835	0.4692934	-0.8504788	-0.2
2.836	0.4727435	-0.8526304	-0.2
2.837	0.4762066	-0.8547708	-0.2
2.838	0.4796827	-0.8568996	-0.2
2.839	0.4831719	-0.8590168	-0.2
2.84	0.4866739	-0.8611223	-0.2
2.841	0.4901888	-0.8632161	-0.2
2.842	0.4937165	-0.865298	-0.2
2.843	0.4972569	-0.8673679	-0.2
2.844	0.50081	-0.8694257	-0.2
2.845	0.5043758	-0.8714713	-0.2
2.846	0.5079541	-0.8735046	-0.2
2.847	0.5115449	-0.8755255	-0.2
2.848	0.5151481	-0.8775339	-0.2
2.849	0.5187637	-0.8795296	-0.2
2.85	0.5223916	-0.8815126	-0.2
2.851	0.5260318	-0.8834829	-0.2
2.852	0.5296841	-0.8854402	-0.2
2.853	0.5333486	-0.8873844	-0.2
2.854	0.5370251	-0.8893156	-0.2
2.855	0.5407135	-0.8912336	-0.2
2.856	0.544414	-0.8931382	-0.2
2.857	0.5481262	-0.8950295	-0.2
2.858	0.5518501	-0.8969072	-0.2
2.859	0.5555858	-0.8987712	-0.2
2.86	0.5593331	-0.9006216	-0.2
2.861	0.5630919	-0.9024582	-0.2
2.862	0.5668622	-0.9042808	-0.2
2.863	0.5706438	-0.9060895	-0.2
2.864	0.5744368	-0.9078841	-0.2
2.865	0.5782411	-0.9096646	-0.2
2.866	0.5820565	-0.9114307	-0.2
2.867	0.5858829	-0.9131824	-0.2
2.868	0.5897204	-0.9149197	-0.2
2.869	0.5935687	-0.9166424	-0.2
2.87	0.5974279	-0.9183504	-0.2
2.871	0.6012979	-0.9200438	-0.2
2.872	0.6051785	-0.9217222	-0.2
2.873	0.6090696	-0.9233858	-0.2
2.874	0.6129713	-0.9250343	-0.2
2.875	0.6168835	-0.9266678	-0.2
2.876	0.6208059	-0.9282861	-0.2
2.877	0.6247385	-0.929889	-0.2
2.878	0.6286814	-0.9314766	-0.2
2.879	0.6326342	-0.9330487	-0.2
2.88	0.636597	-0.9346053	-0.2
2.881	0.6405697	-0.9361464	-0.2
2.882	0.6445522	-0.9376717	-0.2
2.883	0.6485444	-0.9391813	-0.2
2.884	0.6525461	-0.9406749	-0.2
2.885	0.6565574	-0.9421526	-0.2
2.886	0.6605781	-0.9436143	-0.2
2.887	0.6646081	-0.9450599	-0.2
2.888	0.6686472	-0.9464893	-0.2
2.889	0.6726956	-0.9479024	-0.2
2.89	0.6767529	-0.9492992	-0.2
2.891	0.6808191	-0.9506795	-0.2
2.892	0.6848941	-0.9520434	-0.2
2.893	0.6889779	-0.9533906	-0.2
2.894	0.6930704	-0.9547213	-0.2
2.895	0.6971713	-0.9560353	-0.2
2.896	0.7012806	-0.9573323	-0.2
2.897	0.7053983	-0.9586126	-0.2
2.898	0.7095241	-0.959876	-0.2
2.899	0.713658	-0.9611223	-0.2
2.9	0.7178	-0.9623516	-0.2
2.901	0.7219499	-0.9635637	-0.2
2.902	0.7261075	-0.9647586	-0.2
2.903	0.7302728	-0.9659362	-0.2
2.904	0.7344458	-0.9670964	-0.2
2.905	0.7386261	-0.9682393	-0.2
2.906	0.7428138	-0.9693646	-0.2
2.907	0.7470087	-0.9704725	-0.2
2.908	0.7512108	-0.9715628	-0.2
2.909	0.7554199	-0.9726354	-0.2
2.91	0.7596359	-0.9736902	-0.2
2.911	0.7638587	-0.9747273	-0.2
2.912	0.7680882	-0.9757466	-0.2
2.913	0.7723243	-0.9767479	-0.2
2.914	0.7765668	-0.9777313	-0.2
2.915	0.7808157	-0.9786968	-0.2
2.916	0.7850708	-0.979644	-0.2
2.917	0.7893321	-0.9805732	-0.2
2.918	0.7935993	-0.9814842	-0.2
2.919	0.7978724	-0.9823771	-0.2
2.92	0.8021513	-0.9832516	-0.2
2.921	0.8064359	-0.9841078	-0.2
2.922	0.810726	-0.9849456	-0.2
2.923	0.8150215	-0.985765	-0.2
2.924	0.8193222	-0.9865659	-0.2
2.925	0.8236281	-0.9873483	-0.2
2.926	0.8279392	-0.9881122	-0.2
2.927	0.8322551	-0.9888574	-0.2
2.928	0.8365759	-0.9895841	-0.2
2.929	0.8409014	-0.990292	-0.2
2.93	0.8452315	-0.9909812	-0.2
2.931	0.8495659	-0.9916517	-0.2
2.932	0.8539047	-0.9923033	-0.2
2.933	0.8582478	-0.9929361	-0.2
2.934	0.8625949	-0.9935499	-0.2
2.935	0.8669459	-0.9941449	-0.2
2.936	0.8713009	-0.9947209	-0.2
2.937	0.8756596	-0.995278	-0.2
2.938	0.8800218	-0.9958161	-0.2
2.939	0.8843875	-0.996335	-0.2
2.94	0.8887566	-0.9968349	-0.2
2.941	0.8931288	-0.9973158	-0.2
2.942	0.8975042	-0.9977776	-0.2
2.943	0.9018825	-0.9982201	-0.2
2.944	0.9062636	-0.9986436	-0.2
2.945	0.9106475	-0.9990478	-0.2
2.946	0.9150339	-0.9994327	-0.2
2.947	0.9194228	-0.9997985	-0.2
2.948	0.923814	-1.000145	-0.2
2.949	0.9282075	-1.000472	-0.2
2.95	0.932603	-1.00078	-0.2
2.951	0.9370005	-1.001068	-0.2
2.952	0.9413998	-1.001338	-0.2
2.953	0.9458008	-1.001587	-0.2
2.954	0.9502034	-1.001818	-0.2
2.955	0.9546073	-1.002029	-0.2
2.956	0.9590126	-1.00222	-0.2
2.957	0.9634191	-1.002393	-0.2
2.958	0.9678268	-1.002545	-0.2
2.959	0.9722353	-1.002679	-0.2
2.96	0.9766446	-1.002793	-0.2
2.961	0.9810546	-1.002887	-0.2
2.962	0.9854652	-1.002962	-0.2
2.963	0.9898761	-1.003018	-0.2
2.964	0.9942873	-1.003054	-0.2
2.965	0.9986987	-1.003071	-0.2
2.966	1.00311	-1.003068	-0.2
2.967	1.007522	-1.003046	-0.2
2.968	1.011933	-1.003004	-0.2
2.969	1.016343	-1.002943	-0.2
2.97	1.020754	-1.002862	-0.2
2.971	1.025163	-1.002762	-0.2
2.972	1.029572	-1.002643	-0.2
2.973	1.03398	-1.002504	-0.2
2.974	1.038387	-1.002345	-0.2
2.975	1.042793	-1.002168	-0.2
2.976	1.047198	-1.00197	-0.2
2.977	1.051601	-1.001754	-0.2
2.978	1.056003	-1.001518	-0.2
2.979	1.060403	-1.001262	-0.2
2.98	1.064801	-1.000988	-0.2
2.981	1.069198	-1.000694	-0.2
2.982	1.073592	-1.00038	-0.2
2.983	1.077984	-1.000048	-0.2
2.984	1.082374	-0.9996957	-0.2
2.985	1.086762	-0.9993245	-0.2
2.986	1.091147	-0.9989341	-0.2
2.987	1.095529	-0.9985245	-0.2
2.988	1.099909	-0.9980956	-0.2
2.989	1.104286	-0.9976476	-0.2
2.99	1.10866	-0.9971805	-0.2
2.991	1.11303	-0.9966942	-0.2
2.992	1.117397	-0.9961888	-0.2
2.993	1.121761	-0.9956645	-0.2
2.994	1.126121	-0.9951211	-0.2
2.995	1.130478	-0.9945588	-0.2
2.996	1.134831	-0.9939774	-0.2
2.997	1.13918	-0.9933771	-0.2
2.998	1.143525	-0.992758	-0.2
2.999	1.147866	-0.99212	-0.2
3	1.152202	-0.9914632	-0.2
3.001	1.156534	-0.9907876	-0.2
3.002	1.160862	-0.9900932	-0.2
3.003	1.165185	-0.9893802	-0.2
3.004	1.169503	-0.9886485	-0.2
3.005	1.173817	-0.9878982	-0.2
3.006	1.178125	-0.9871293	-0.2
3.007	1.182428	-0.9863419	-0.2
3.008	1.186726	-0.9855359	-0.2
3.009	1.191019	-0.9847116	-0.2
3.01	1.195306	-0.9838688	-0.2
3.011	1.199587	-0.9830077	-0.2
3.012	1.203863	-0.9821283	-0.2
3.013	1.208133	-0.9812307	-0.2
3.014	1.212397	-0.9803149	-0.2
3.015	1.216655	-0.979381	-0.2
3.016	1.220907	-0.978429	-0.2
3.017	1.225153	-0.9774589	-0.2
3.018	1.229392	-0.9764708	-0.2
3.019	1.233624	-0.9754648	-0.2
3.02	1.23785	-0.9744409	-0.2
3.021	1.24207	-0.9733992	-0.2
3.022	1.246282	-0.9723397	-0.2
3.023	1.250487	-0.9712626	-0.2
3.024	1.254686	-0.9701679	-0.2
3.025	1.258877	-0.9690557	-0.2
3.026	1.263061	-0.9679258	-0.2
3.027	1.267237	-0.9667786	-0.2
3.028	1.271406	-0.965614	-0.2
3.029	1.275567	-0.9644321	-0.2
3.03	1.279721	-0.9632329	-0.2
3.031	1.283867	-0.9620166	-0.2
3.032	1.288004	-0.9607832	-0.2
3.033	1.292134	-0.9595327	-0.2
3.034	1.296256	-0.9582653	-0.2
3.035	1.300369	-0.956981	-0.2
3.036	1.304474	-0.9556799	-0.2
3.037	1.308571	-0.954362	-0.2
3.038	1.312658	-0.9530274	-0.2
3.039	1.316738	-0.9516763	-0.2
3.04	1.320808	-0.9503086	-0.2
3.041	1.32487	-0.9489245	-0.2
3.042	1.328922	-0.9475239	-0.2
3.043	1.332966	-0.9461071	-0.2
3.044	1.337	-0.944674	-0.2
3.045	1.341026	-0.9432248	-0.2
3.046	1.345041	-0.9417596	-0.2
3.047	1.349048	-0.9402784	-0.2
3.048	1.353045	-0.9387812	-0.2
3.049	1.357032	-0.9372683	-0.2
3.05	1.361009	-0.9357396	-0.2
3.051	1.364977	-0.9341952	-0.2
3.052	1.368934	-0.9326353	-0.2
3.053	1.372882	-0.93106	-0.2
3.054	1.376819	-0.9294691	-0.2
3.055	1.380747	-0.9278631	-0.2
3.056	1.384664	-0.9262417	-0.2
3.057	1.388571	-0.9246052	-0.2
3.058	1.392467	-0.9229537	-0.2
3.059	1.396353	-0.9212872	-0.2
