Time	A	D	ElbowActualVel	ElbowPos	ElbowSetVel	FB	P	PhysicsStep	RealVsSim	
3.141	-0.05396692	0.1832295	-0.9998679	-0.1403229	-1	0.7803298	0.9360482	0.000238	3.460195	
3.14125	-0.05376532	0.1832295	-0.9998381	-0.1408228	-1	0.7803298	0.9360482	0.000238	3.460195	
3.1415	-0.05356064	0.1832295	-0.9998381	-0.1408228	-1	0.7803298	0.9360482	0.000237	3.460699	
3.14175	0	0.1832295	-0.9998381	-0.1413228	-1	0.7803298	0.9360482	0.000237	3.460699	
3.142	-0.0539395	0.1832295	-0.9998381	-0.1413228	-1	0.7803298	0.9360482	0.000228	3.461203	
3.14225	-0.05439331	0.189503	-0.9998381	-0.1418227	-1	0.7790801	0.950147	0.000228	3.461203	
3.1425	-0.05472802	0.189503	-0.9998381	-0.1418227	-1	0.7790801	0.950147	0.000227	3.461707	
3.14275	-0.05497293	0.189503	-0.9998381	-0.1423226	-1	0.7790801	0.950147	0.000227	3.461707	
3.143	-0.05514273	0.189503	-0.9998381	-0.1423226	-1	0.7790801	0.950147	0.000228	3.46221	
3.14325	-0.05524945	0.189503	-0.9998381	-0.1428225	-1	0.7790801	0.950147	0.000228	3.46221	
3.1435	-0.05530301	0.189503	-0.9998381	-0.1428225	-1	0.7790801	0.950147	0.000233	3.462715	
3.14375	-0.05531164	0.189503	-0.9998381	-0.1433224	-1	0.7790801	0.950147	0.000233	3.462715	
3.144	-0.05528221	0.189503	-0.9998381	-0.1433224	-1	0.7790801	0.950147	0.000228	3.463218	
3.14425	-0.05522053	0.189503	-0.9998381	-0.1438224	-1	0.7790801	0.950147	0.000228	3.463218	
3.1445	-0.05513152	0.189503	-0.9998381	-0.1438224	-1	0.7790801	0.950147	0.000226	3.463723	
3.14475	-0.05501936	0.1958417	-0.9998381	-0.1443223	-1	0.7778304	0.9638934	0.000226	3.463723	
3.145	-0.0548777	0.1958417	-0.9998381	-0.1443223	-1	0.7778304	0.9638934	0.000228	3.464227	
3.14525	-0.05472025	0.1958417	-0.9998381	-0.1448222	-1	0.7778304	0.9638934	0.000228	3.464227	
3.1455	-0.05454962	0.1958417	-0.9998381	-0.1448222	-1	0.7778304	0.9638934	0.000237	3.46473	
3.14575	-0.05436808	0.1958417	-0.9998381	-0.1453221	-1	0.7778304	0.9638934	0.000237	3.46473	
3.146	-0.05417763	0.1958417	-0.9998381	-0.1453221	-1	0.7778304	0.9638934	0.000227	3.465234	
3.14625	-0.05397999	0.1958417	-0.9998679	-0.145822	-1	0.7778304	0.9638934	0.000227	3.465234	
3.1465	-0.05377671	0.1958417	-0.9998679	-0.145822	-1	0.7778304	0.9638934	0.000226	3.465739	
3.14675	-0.05356914	0.1958417	-0.9998381	-0.146322	-1	0.7778304	0.9638934	0.000226	3.465739	
3.147	0	0.1958417	-0.9998381	-0.146322	-1	0.7778304	0.9638934	0.000227	3.466242	
3.14725	-0.05393873	0.2022421	-0.9998381	-0.1468219	-1	0.7765806	0.977296	0.000227	3.466242	
3.1475	-0.05437658	0.2022421	-0.9998381	-0.1468219	-1	0.7765806	0.977296	0.000227	3.466746	
3.14775	-0.05470552	0.2022421	-0.9998381	-0.1473218	-1	0.7765806	0.977296	0.000227	3.466746	
3.148	-0.05494393	0.2022421	-0.9998381	-0.1473218	-1	0.7765806	0.977296	0.00024	3.46725	
3.14825	-0.05510673	0.2022421	-0.9998381	-0.1478217	-1	0.7765806	0.977296	0.00024	3.46725	
3.1485	-0.05520607	0.2022421	-0.9998381	-0.1478217	-1	0.7765806	0.977296	0.000228	3.467753	
3.14875	-0.05525197	0.2022421	-0.9998381	-0.1483216	-1	0.7765806	0.977296	0.000228	3.467753	
3.149	-0.05525274	0.2022421	-0.9998381	-0.1483216	-1	0.7765806	0.977296	0.000227	3.468257	
3.14925	-0.05521533	0.2022421	-0.9998381	-0.1488216	-1	0.7765806	0.977296	0.000227	3.468257	
3.1495	-0.05514558	0.2022421	-0.9998381	-0.1488216	-1	0.7765806	0.977296	0.000238	3.468761	
3.14975	-0.05504844	0.2087009	-0.9998381	-0.1493215	-1	0.7753308	0.9903636	0.000238	3.468761	
3.15	-0.05491869	0.2087009	-0.9998381	-0.1493215	-1	0.7753308	0.9903636	0.000235	3.469265	
3.15025	-0.05477004	0.2087009	-0.9998381	-0.1498214	-1	0.7753308	0.9903636	0.000235	3.469265	
3.1505	-0.05460552	0.2087009	-0.9998381	-0.1498214	-1	0.7753308	0.9903636	0.000234	3.469769	
3.15075	-0.0544278	0.2087009	-0.9998679	-0.1503213	-1	0.7753308	0.9903636	0.000234	3.469769	
3.151	-0.05423914	0.2087009	-0.9998679	-0.1503213	-1	0.7753308	0.9903636	0.000234	3.470273	
3.15125	-0.05404156	0.2087009	-0.9998381	-0.1508213	-1	0.7753308	0.9903636	0.000234	3.470273	
3.1515	-0.05383683	0.2087009	-0.9998381	-0.1508213	-1	0.7753308	0.9903636	0.000234	3.470777	
3.15175	-0.05362648	0.2087009	-0.9998381	-0.1513212	-1	0.7753308	0.9903636	0.000234	3.470777	
3.152	-0.05341187	0.2087009	-0.9998381	-0.1513212	-1	0.7753308	0.9903636	0.000244	3.47128	
3.15225	0	0.2152148	-0.9998381	-0.1518211	-1	0.7740811	1	0.000244	3.47128	
3.1525	-0.05376863	0.2152148	-0.9998381	-0.1518211	-1	0.7740811	1	0.000234	3.471784	
3.15275	-0.05420969	0.2152148	-0.9998381	-0.152321	-1	0.7740811	1	0.000234	3.471784	
3.153	-0.05454058	0.2152148	-0.9998381	-0.152321	-1	0.7740811	1	0.000234	3.472288	
3.15325	-0.05477992	0.2152148	-0.9998381	-0.1528209	-1	0.7740811	1	0.000234	3.472288	
3.1535	-0.05494279	0.2152148	-0.9998381	-0.1528209	-1	0.7740811	1	0.000234	3.472792	
3.15375	-0.0550415	0.2152148	-0.9998381	-0.1533208	-1	0.7740811	1	0.000234	3.472792	
3.154	-0.05508619	0.2152148	-0.9998381	-0.1533208	-1	0.7740811	1	0.000244	3.473297	
3.15425	-0.05508527	0.2152148	-0.9998381	-0.1538208	-1	0.7740811	1	0.000244	3.473297	
3.1545	-0.05504576	0.2152148	-0.9998381	-0.1538208	-1	0.7740811	1	0.000239	3.4738	
3.15475	-0.05497357	0.2217546	-0.9998679	-0.1543207	-1	0.7728313	1	0.000239	3.4738	
3.155	-0.05487372	0.2217546	-0.9998679	-0.1543207	-1	0.7728313	1	0.000246	3.474305	
3.15525	-0.05475046	0.2217546	-0.9998381	-0.1548206	-1	0.7728313	1	0.000246	3.474305	
3.1555	-0.05460747	0.2217546	-0.9998381	-0.1548206	-1	0.7728313	1	0.000245	3.474809	
3.15575	-0.05444788	0.2217546	-0.9998381	-0.1553205	-1	0.7728313	1	0.000245	3.474809	
3.156	-0.05427443	0.2217546	-0.9998381	-0.1553205	-1	0.7728313	1	0.000237	3.475313	
3.15625	-0.0540895	0.2217546	-0.9998381	-0.1558205	-1	0.7728313	1	0.000237	3.475313	
3.1565	-0.05389516	0.2217546	-0.9998381	-0.1558205	-1	0.7728313	1	0.000235	3.475817	
3.15675	-0.05369322	0.2217546	-0.9998381	-0.1563204	-1	0.7728313	1	0.000235	3.475817	
3.157	-0.05348529	0.2217546	-0.9998381	-0.1563204	-1	0.7728313	1	0.000234	3.476321	
3.15725	0	0.22824	-0.9998381	-0.1568203	-1	0.7715815	1	0.000234	3.476321	
3.1575	-0.05385362	0.22824	-0.9998381	-0.1568203	-1	0.7715815	1	0.000246	3.476825	
3.15775	-0.05429925	0.22824	-0.9998381	-0.1573202	-1	0.7715815	1	0.000246	3.476825	
3.158	-0.05463331	0.22824	-0.9998381	-0.1573202	-1	0.7715815	1	0.000235	3.477329	
3.15825	-0.05487473	0.22824	-0.9998679	-0.1578202	-1	0.7715815	1	0.000235	3.477329	
3.1585	-0.05503885	0.22824	-0.9998679	-0.1578202	-1	0.7715815	1	0.000235	3.477832	
3.15875	-0.05513816	0.22824	-0.9998381	-0.1583201	-1	0.7715815	1	0.000235	3.477832	
3.159	-0.05518295	0.22824	-0.9998381	-0.1583201	-1	0.7715815	1	0.000235	3.478336	
3.15925	-0.05518173	0.22824	-0.9998381	-0.15882	-1	0.7715815	1	0.000235	3.478336	
3.1595	-0.05514161	0.22824	-0.9998381	-0.15882	-1	0.7715815	1	0.000245	3.47884	
3.15975	-0.05506856	0.2346714	-0.9998381	-0.1593199	-1	0.7703317	1	0.000245	3.47884	
3.16	-0.05496764	0.2346714	-0.9998381	-0.1593199	-1	0.7703317	1	0.000234	3.479343	
3.16025	-0.05484315	0.2346714	-0.9998381	-0.1598198	-1	0.7703317	1	0.000234	3.479343	
3.1605	-0.05469879	0.2346714	-0.9998381	-0.1598198	-1	0.7703317	1	0.000235	3.479848	
3.16075	-0.05453772	0.2346714	-0.9998381	-0.1603197	-1	0.7703317	1	0.000235	3.479848	
3.161	-0.05436271	0.2346714	-0.9998381	-0.1603197	-1	0.7703317	1	0.000233	3.480352	
3.16125	-0.05417614	0.2346714	-0.9998381	-0.1608197	-1	0.7703317	1	0.000233	3.480352	
3.1615	-0.05398009	0.2346714	-0.9998381	-0.1608197	-1	0.7703317	1	0.000235	3.480856	
3.16175	-0.05377641	0.2346714	-0.9998679	-0.1613196	-1	0.7703317	1	0.000235	3.480856	
3.162	-0.05356669	0.2346714	-0.9998679	-0.1613196	-1	0.7703317	1	0.000228	3.481359	
3.16225	-0.05335235	0.2410491	-0.9998381	-0.1618195	-1	0.769082	1	0.000228	3.481359	
3.1625	0	0.2410491	-0.9998381	-0.1618195	-1	0.769082	1	0.000227	3.481863	
3.16275	-0.05371831	0.2410491	-0.9998381	-0.1623194	-1	0.769082	1	0.000227	3.481863	
3.163	-0.05416711	0.2410491	-0.9998381	-0.1623194	-1	0.769082	1	0.000236	3.482367	
3.16325	-0.05450453	0.2410491	-0.9998381	-0.1628194	-1	0.769082	1	0.000236	3.482367	
3.1635	-0.05474941	0.2410491	-0.9998381	-0.1628194	-1	0.769082	1	0.000226	3.482871	
3.16375	-0.054917	0.2410491	-0.9998381	-0.1633193	-1	0.769082	1	0.000226	3.482871	
3.164	-0.05501975	0.2410491	-0.9998381	-0.1633193	-1	0.769082	1	0.000226	3.483374	
3.16425	-0.05506793	0.2410491	-0.9998381	-0.1638192	-1	0.769082	1	0.000226	3.483374	
3.1645	-0.05507001	0.2410491	-0.9998381	-0.1638192	-1	0.769082	1	0.000228	3.483878	
3.16475	-0.05503311	0.2473737	-0.9998679	-0.1643191	-1	0.7678323	1	0.000228	3.483878	
3.165	-0.0549632	0.2473737	-0.9998679	-0.1643191	-1	0.7678323	1	0.000236	3.484382	
3.16525	-0.05486532	0.2473737	-0.9998381	-0.164819	-1	0.7678323	1	0.000236	3.484382	
3.1655	-0.0547438	0.2473737	-0.9998381	-0.164819	-1	0.7678323	1	0.000228	3.484885	
3.16575	-0.05460231	0.2473737	-0.9998381	-0.165319	-1	0.7678323	1	0.000228	3.484885	
3.166	-0.05444405	0.2473737	-0.9998381	-0.165319	-1	0.7678323	1	0.000226	3.485388	
3.16625	-0.05427177	0.2473737	-0.9998381	-0.1658189	-1	0.7678323	1	0.000226	3.485388	
3.1665	-0.05408785	0.2473737	-0.9998381	-0.1658189	-1	0.7678323	1	0.00023	3.485892	
3.16675	-0.0538944	0.2473737	-0.9998381	-0.1663188	-1	0.7678323	1	0.00023	3.485892	
3.167	-0.05369325	0.2473737	-0.9998381	-0.1663188	-1	0.7678323	1	0.000226	3.486396	
3.16725	-0.053486	0.2536455	-0.9998679	-0.1668187	-1	0.7665825	1	0.000226	3.486396	
3.1675	0	0.2536455	-0.9998679	-0.1668187	-1	0.7665825	1	0.000227	3.4869	
3.16775	-0.05385536	0.2536455	-0.9998381	-0.1673187	-1	0.7665825	1	0.000227	3.4869	
3.168	-0.05430132	0.2536455	-0.9998381	-0.1673187	-1	0.7665825	1	0.000226	3.487403	
3.16825	-0.05463563	0.2536455	-0.9998381	-0.1678186	-1	0.7665825	1	0.000226	3.487403	
3.1685	-0.05487725	0.2536455	-0.9998381	-0.1678186	-1	0.7665825	1	0.000236	3.487907	
3.16875	-0.05504151	0.2536455	-0.9998381	-0.1683185	-1	0.7665825	1	0.000236	3.487907	
3.169	-0.05514094	0.2536455	-0.9998381	-0.1683185	-1	0.7665825	1	0.000226	3.48841	
3.16925	-0.05518581	0.2536455	-0.9998381	-0.1688184	-1	0.7665825	1	0.000226	3.48841	
3.1695	-0.05518465	0.2536455	-0.9998381	-0.1688184	-1	0.7665825	1	0.000226	3.488913	
3.16975	-0.05514456	0.2598652	-0.9998679	-0.1693183	-1	0.7653327	1	0.000226	3.488913	
3.17	-0.05507154	0.2598652	-0.9998679	-0.1693183	-1	0.7653327	1	0.000226	3.489417	
3.17025	-0.05497062	0.2598652	-0.9998381	-0.1698183	-1	0.7653327	1	0.000226	3.489417	
3.1705	-0.05484613	0.2598652	-0.9998381	-0.1698183	-1	0.7653327	1	0.000243	3.48992	
3.17075	-0.05470176	0.2598652	-0.9998381	-0.1703182	-1	0.7653327	1	0.000243	3.48992	
3.171	-0.05454068	0.2598652	-0.9998381	-0.1703182	-1	0.7653327	1	0.000226	3.490424	
3.17125	-0.05436563	0.2598652	-0.9998381	-0.1708181	-1	0.7653327	1	0.000226	3.490424	
3.1715	-0.05417903	0.2598652	-0.9998381	-0.1708181	-1	0.7653327	1	0.000228	3.490928	
3.17175	-0.05398295	0.2598652	-0.9998381	-0.171318	-1	0.7653327	1	0.000228	3.490928	
3.172	-0.05377922	0.2598652	-0.9998381	-0.171318	-1	0.7653327	1	0.000226	3.491432	
3.17225	-0.05356946	0.266033	-0.9998679	-0.171818	-1	0.7640829	1	0.000226	3.491432	
3.1725	-0.05335508	0.266033	-0.9998679	-0.171818	-1	0.7640829	1	0.000228	3.491935	
3.17275	0	0.266033	-0.9998381	-0.1723179	-1	0.7640829	1	0.000228	3.491935	
3.173	-0.05372079	0.266033	-0.9998381	-0.1723179	-1	0.7640829	1	0.000226	3.495507	
3.17325	-0.05416944	0.266033	-0.9998381	-0.1728178	-1	0.7640829	1	0.000226	3.495507	
3.1735	-0.05450672	0.266033	-0.9998381	-0.1728178	-1	0.7640829	1	0.000267	3.496011	
3.17375	-0.05475146	0.266033	-0.9998381	-0.1733177	-1	0.7640829	1	0.000267	3.496011	
3.174	-0.05491893	0.266033	-0.9998381	-0.1733177	-1	0.7640829	1	0.000239	3.496514	
3.17425	-0.05502158	0.266033	-0.9998381	-0.1738176	-1	0.7640829	1	0.000239	3.496514	
3.1745	-0.05506966	0.266033	-0.9998381	-0.1738176	-1	0.7640829	1	0.000231	3.497018	
3.17475	-0.05507166	0.2721494	-0.9998679	-0.1743176	-1	0.7628331	1	0.000231	3.497018	
3.175	-0.05503467	0.2721494	-0.9998679	-0.1743176	-1	0.7628331	1	0.000227	3.497522	
3.17525	-0.05496468	0.2721494	-0.9998381	-0.1748175	-1	0.7628331	1	0.000227	3.497522	
3.1755	-0.05486674	0.2721494	-0.9998381	-0.1748175	-1	0.7628331	1	0.000228	3.498025	
3.17575	-0.05474515	0.2721494	-0.9998381	-0.1753174	-1	0.7628331	1	0.000228	3.498025	
3.176	-0.05460361	0.2721494	-0.9998381	-0.1753174	-1	0.7628331	1	0.000238	3.498529	
3.17625	-0.05444529	0.2721494	-0.9998381	-0.1758173	-1	0.7628331	1	0.000238	3.498529	
3.1765	-0.05427295	0.2721494	-0.9998381	-0.1758173	-1	0.7628331	1	0.000226	3.499033	
3.17675	-0.05408899	0.2721494	-0.9998679	-0.1763173	-1	0.7628331	1	0.000226	3.499033	
3.177	-0.05389549	0.2721494	-0.9998679	-0.1763173	-1	0.7628331	1	0.000226	3.499537	
3.17725	-0.0536943	0.2782148	-0.9998381	-0.1768172	-1	0.7615833	1	0.000226	3.499537	
3.1775	-0.05348701	0.2782148	-0.9998381	-0.1768172	-1	0.7615833	1	0.000226	3.500041	
3.17775	0	0.2782148	-0.9998381	-0.1773171	-1	0.7615833	1	0.000226	3.500041	
3.178	-0.05385624	0.2782148	-0.9998381	-0.1773171	-1	0.7615833	1	0.000226	3.500544	
3.17825	-0.05430213	0.2782148	-0.9998381	-0.177817	-1	0.7615833	1	0.000226	3.500544	
3.1785	-0.05463637	0.2782148	-0.9998381	-0.177817	-1	0.7615833	1	0.000232	3.501047	
3.17875	-0.05487793	0.2782148	-0.9998679	-0.178317	-1	0.7615833	1	0.000232	3.501047	
3.179	-0.05504215	0.2782148	-0.9998679	-0.178317	-1	0.7615833	1	0.000213	3.501551	
3.17925	-0.05514153	0.2782148	-0.9998381	-0.1788169	-1	0.7615833	1	0.000213	3.501551	
3.1795	-0.05518636	0.2782148	-0.9998381	-0.1788169	-1	0.7615833	1	0.000232	3.502053	
3.17975	-0.05518517	0.2842296	-0.9998381	-0.1793168	-1	0.7603335	1	0.000232	3.502053	
3.18	-0.05514505	0.2842296	-0.9998381	-0.1793168	-1	0.7603335	1	0.000213	3.502557	
3.18025	-0.05507199	0.2842296	-0.9998381	-0.1798167	-1	0.7603335	1	0.000213	3.502557	
3.1805	-0.05497105	0.2842296	-0.9998381	-0.1798167	-1	0.7603335	1	0.000221	3.50306	
3.18075	-0.05484654	0.2842296	-0.9998679	-0.1803166	-1	0.7603335	1	0.000221	3.50306	
3.181	-0.05470214	0.2842296	-0.9998679	-0.1803166	-1	0.7603335	1	0.000212	3.503564	
3.18125	-0.05454104	0.2842296	-0.9998381	-0.1808166	-1	0.7603335	1	0.000212	3.503564	
3.1815	-0.05436598	0.2842296	-0.9998381	-0.1808166	-1	0.7603335	1	0.000229	3.504067	
3.18175	-0.05417936	0.2842296	-0.9998381	-0.1813165	-1	0.7603335	1	0.000229	3.504067	
3.182	-0.05398326	0.2842296	-0.9998381	-0.1813165	-1	0.7603335	1	0.000215	3.504571	
3.18225	-0.05377952	0.2901944	-0.9998381	-0.1818164	-1	0.7590837	1	0.000215	3.504571	
3.1825	-0.05356975	0.2901944	-0.9998381	-0.1818164	-1	0.7590837	1	0.000215	3.505074	
3.18275	-0.05335534	0.2901944	-0.9998679	-0.1823163	-1	0.7590837	1	0.000215	3.505074	
3.183	0	0.2901944	-0.9998679	-0.1823163	-1	0.7590837	1	0.00023	3.505578	
3.18325	-0.05372103	0.2901944	-0.9998381	-0.1828163	-1	0.7590837	1	0.00023	3.505578	
3.1835	-0.05416965	0.2901944	-0.9998381	-0.1828163	-1	0.7590837	1	0.000228	3.506082	
3.18375	-0.05450691	0.2901944	-0.9998381	-0.1833162	-1	0.7590837	1	0.000228	3.506082	
3.184	-0.05475164	0.2901944	-0.9998381	-0.1833162	-1	0.7590837	1	0.000226	3.506585	
3.18425	-0.0549191	0.2901944	-0.9998381	-0.1838161	-1	0.7590837	1	0.000226	3.506585	
3.1845	-0.05502174	0.2901944	-0.9998381	-0.1838161	-1	0.7590837	1	0.000228	3.507088	
3.18475	-0.0550698	0.2961094	-0.9998679	-0.184316	-1	0.7578338	1	0.000228	3.507088	
3.185	-0.05507179	0.2961094	-0.9998679	-0.184316	-1	0.7578338	1	0.000236	3.507592	
3.18525	-0.0550348	0.2961094	-0.9998381	-0.1848159	-1	0.7578338	1	0.000236	3.507592	
3.1855	-0.0549648	0.2961094	-0.9998381	-0.1848159	-1	0.7578338	1	0.000236	3.508096	
3.18575	-0.05486685	0.2961094	-0.9998381	-0.1853159	-1	0.7578338	1	0.000236	3.508096	
3.186	-0.05474525	0.2961094	-0.9998381	-0.1853159	-1	0.7578338	1	0.000226	3.5086	
3.18625	-0.0546037	0.2961094	-0.9998381	-0.1858158	-1	0.7578338	1	0.000226	3.5086	
3.1865	-0.05444538	0.2961094	-0.9998381	-0.1858158	-1	0.7578338	1	0.000228	3.509104	
3.18675	-0.05427304	0.2961094	-0.9998679	-0.1863157	-1	0.7578338	1	0.000228	3.509104	
3.187	-0.05408907	0.2961094	-0.9998679	-0.1863157	-1	0.7578338	1	0.000237	3.509608	
3.18725	-0.05389557	0.3019752	-0.9998381	-0.1868156	-1	0.756584	1	0.000237	3.509608	
3.1875	-0.05369437	0.3019752	-0.9998381	-0.1868156	-1	0.756584	1	0.000227	3.510112	
3.18775	-0.05348708	0.3019752	-0.9998381	-0.1873156	-1	0.756584	1	0.000227	3.510112	
3.188	0	0.3019752	-0.9998381	-0.1873156	-1	0.756584	1	0.000226	3.510615	
3.18825	-0.05385629	0.3019752	-0.9998679	-0.1878155	-1	0.756584	1	0.000226	3.510615	
3.1885	-0.05430218	0.3019752	-0.9998679	-0.1878155	-1	0.756584	1	0.000227	3.511119	
3.18875	-0.05463642	0.3019752	-0.9998381	-0.1883154	-1	0.756584	1	0.000227	3.511119	
3.189	-0.05487798	0.3019752	-0.9998381	-0.1883154	-1	0.756584	1	0.000226	3.511622	
3.18925	-0.05504219	0.3019752	-0.9998381	-0.1888153	-1	0.756584	1	0.000226	3.511622	
3.1895	-0.05514157	0.3019752	-0.9998381	-0.1888153	-1	0.756584	1	0.000227	3.512126	
3.18975	-0.0551864	0.3077921	-0.9998679	-0.1893153	-1	0.7553343	1	0.000227	3.512126	
3.19	-0.0551852	0.3077921	-0.9998679	-0.1893153	-1	0.7553343	1	0.000227	3.512629	
3.19025	-0.05514508	0.3077921	-0.9998381	-0.1898152	-1	0.7553343	1	0.000227	3.512629	
3.1905	-0.05507202	0.3077921	-0.9998381	-0.1898152	-1	0.7553343	1	0.000236	3.513133	
3.19075	-0.05497108	0.3077921	-0.9998381	-0.1903151	-1	0.7553343	1	0.000236	3.513133	
3.191	-0.05484657	0.3077921	-0.9998381	-0.1903151	-1	0.7553343	1	0.000226	3.513637	
3.19125	-0.05470217	0.3077921	-0.9998381	-0.190815	-1	0.7553343	1	0.000226	3.513637	
3.1915	-0.05454106	0.3077921	-0.9998381	-0.190815	-1	0.7553343	1	0.000226	3.51414	
3.19175	-0.054366	0.3077921	-0.9998679	-0.191315	-1	0.7553343	1	0.000226	3.51414	
3.192	-0.05417938	0.3077921	-0.9998679	-0.191315	-1	0.7553343	1	0.000226	3.514644	
3.19225	-0.05398328	0.3135605	-0.9998381	-0.1918149	-1	0.7540845	1	0.000226	3.514644	
3.1925	-0.05377954	0.3135605	-0.9998381	-0.1918149	-1	0.7540845	1	0.000233	3.515148	
3.19275	-0.05356976	0.3135605	-0.9998381	-0.1923148	-1	0.7540845	1	0.000233	3.515148	
3.193	-0.05335536	0.3135605	-0.9998381	-0.1923148	-1	0.7540845	1	0.000231	3.515651	
3.19325	0	0.3135605	-0.9998679	-0.1928147	-1	0.7540845	1	0.000231	3.515651	
3.1935	-0.05372104	0.3135605	-0.9998679	-0.1928147	-1	0.7540845	1	0.000228	3.516156	
3.19375	-0.05416967	0.3135605	-0.9998381	-0.1933146	-1	0.7540845	1	0.000228	3.516156	
3.194	-0.05450692	0.3135605	-0.9998381	-0.1933146	-1	0.7540845	1	0.000226	3.516658	
3.19425	-0.05475165	0.3135605	-0.9998381	-0.1938146	-1	0.7540845	1	0.000226	3.516658	
3.1945	-0.05491911	0.3135605	-0.9998381	-0.1938146	-1	0.7540845	1	0.000226	3.517162	
3.19475	-0.05502174	0.3192808	-0.9998679	-0.1943145	-1	0.7528346	1	0.000226	3.517162	
3.195	-0.05506981	0.3192808	-0.9998679	-0.1943145	-1	0.7528346	1	0.000226	3.517666	
3.19525	-0.0550718	0.3192808	-0.9998381	-0.1948144	-1	0.7528346	1	0.000226	3.517666	
3.1955	-0.05503481	0.3192808	-0.9998381	-0.1948144	-1	0.7528346	1	0.000226	3.518169	
3.19575	-0.05496481	0.3192808	-0.9998381	-0.1953143	-1	0.7528346	1	0.000226	3.518169	
3.196	-0.05486686	0.3192808	-0.9998381	-0.1953143	-1	0.7528346	1	0.000236	3.518673	
3.19625	-0.05474526	0.3192808	-0.9998679	-0.1958143	-1	0.7528346	1	0.000236	3.518673	
3.1965	-0.05460371	0.3192808	-0.9998679	-0.1958143	-1	0.7528346	1	0.000226	3.519176	
3.19675	-0.05444539	0.3192808	-0.9998381	-0.1963142	-1	0.7528346	1	0.000226	3.519176	
3.197	-0.05427304	0.3192808	-0.9998381	-0.1963142	-1	0.7528346	1	0.000226	3.51968	
3.19725	-0.05408907	0.3249535	-0.9998381	-0.1968141	-1	0.7515848	1	0.000226	3.51968	
3.1975	-0.05389557	0.3249535	-0.9998381	-0.1968141	-1	0.7515848	1	0.000226	3.520184	
3.19775	-0.05369437	0.3249535	-0.9998679	-0.197314	-1	0.7515848	1	0.000226	3.520184	
3.198	-0.05348708	0.3249535	-0.9998679	-0.197314	-1	0.7515848	1	0.000242	3.520687	
3.19825	0	0.3249535	-0.9998381	-0.197814	-1	0.7515848	1	0.000242	3.520687	
3.1985	-0.0538563	0.3249535	-0.9998381	-0.197814	-1	0.7515848	1	0.000222	3.52119	
3.19875	-0.05430219	0.3249535	-0.9998381	-0.1983139	-1	0.7515848	1	0.000222	3.52119	
3.199	-0.05463642	0.3249535	-0.9998381	-0.1983139	-1	0.7515848	1	0.000213	3.521694	
3.19925	-0.05487798	0.3249535	-0.9998679	-0.1988138	-1	0.7515848	1	0.000213	3.521694	
3.1995	-0.0550422	0.3249535	-0.9998679	-0.1988138	-1	0.7515848	1	0.000239	3.522198	
3.19975	-0.05514158	0.3305788	-0.9998381	-0.1993137	-1	0.750335	1	0.000239	3.522198	
3.2	-0.0551864	0.3305788	-0.9998381	-0.1993137	-1	0.750335	1	0.000228	3.522702	
3.20025	-0.0551852	0.3305788	-0.9998381	-0.1998136	-1	0.750335	1	0.000228	3.522702	
3.2005	-0.05514508	0.3305788	-0.9998381	-0.1998136	-1	0.750335	1	0.000228	3.523206	
3.20075	-0.05507202	0.3305788	-0.9998679	-0.2003136	-1	0.750335	1	0.000228	3.523206	
3.201	-0.05497108	0.3305788	-0.9998679	-0.2003136	-1	0.750335	1	0.000226	3.52371	
3.20125	-0.05484657	0.3305788	-0.9998381	-0.2008135	-1	0.750335	1	0.000226	3.52371	
3.2015	-0.05470217	0.3305788	-0.9998381	-0.2008135	-1	0.750335	1	0.000236	3.524213	
3.20175	-0.05454106	0.3305788	-0.9998381	-0.2013134	-1	0.750335	1	0.000236	3.524213	
3.202	-0.054366	0.3305788	-0.9998381	-0.2013134	-1	0.750335	1	0.000227	3.524717	
3.20225	-0.05417938	0.3361574	-0.9998679	-0.2018134	-1	0.7490852	1	0.000227	3.524717	
3.2025	-0.05398328	0.3361574	-0.9998679	-0.2018134	-1	0.7490852	1	0.000231	3.525221	
3.20275	-0.05377954	0.3361574	-0.9998381	-0.2023133	-1	0.7490852	1	0.000231	3.525221	
3.203	-0.05356976	0.3361574	-0.9998381	-0.2023133	-1	0.7490852	1	0.000226	3.525725	
3.20325	-0.05335536	0.3361574	-0.9998679	-0.2028132	-1	0.7490852	1	0.000226	3.525725	
3.2035	0	0.3361574	-0.9998679	-0.2028132	-1	0.7490852	1	0.000236	3.526229	
3.20375	-0.05372104	0.3361574	-0.9998381	-0.2033131	-1	0.7490852	1	0.000236	3.526229	
3.204	-0.05416967	0.3361574	-0.9998381	-0.2033131	-1	0.7490852	1	0.000226	3.526733	
3.20425	-0.05450692	0.3361574	-0.9998381	-0.203813	-1	0.7490852	1	0.000226	3.526733	
3.2045	-0.05475165	0.3361574	-0.9998381	-0.203813	-1	0.7490852	1	0.00024	3.527236	
3.20475	-0.05491911	0.3416893	-0.9998679	-0.204313	-1	0.7478354	1	0.00024	3.527236	
3.205	-0.05502174	0.3416893	-0.9998679	-0.204313	-1	0.7478354	1	0.000229	3.52774	
3.20525	-0.05506981	0.3416893	-0.9998381	-0.2048129	-1	0.7478354	1	0.000229	3.52774	
3.2055	-0.0550718	0.3416893	-0.9998381	-0.2048129	-1	0.7478354	1	0.000228	3.528244	
