Time	Length	Velocity	Acceleration	Damping	Tension	2	
0.429	4.212101	3.083384	2.121016	4.212101	4.212101	0	
0.43	4.209016	3.085474	2.090163	4.209016	4.209016	0	
0.431	4.205928	3.087534	2.059286	4.205928	4.205928	0	
0.432	4.202839	3.089562	2.028391	4.202839	4.202839	0	
0.433	4.199747	3.09156	1.997477	4.199747	4.199747	0	
0.434	4.196654	3.093526	1.966539	4.196654	4.196654	0	
0.435	4.193559	3.095462	1.935591	4.193559	4.193559	0	
0.436	4.190461	3.097366	1.904616	4.190461	4.190461	0	
0.437	4.187362	3.09924	1.873622	4.187362	4.187362	0	
0.438	4.184261	3.101083	1.842614	4.184261	4.184261	0	
0.439	4.181159	3.102894	1.811583	4.181159	4.181159	0	
0.44	4.178054	3.104675	1.780542	4.178054	4.178054	0	
0.441	4.174947	3.106424	1.749477	4.174947	4.174947	0	
0.442	4.171839	3.108142	1.718394	4.171839	4.171839	0	
0.443	4.168729	3.10983	1.687297	4.168729	4.168729	0	
0.444	4.165618	3.111486	1.656181	4.165618	4.165618	0	
0.445	4.162505	3.113111	1.625052	4.162505	4.162505	0	
0.446	4.15939	3.114705	1.593903	4.15939	4.15939	0	
0.447	4.156274	3.116268	1.56274	4.156274	4.156274	0	
0.448	4.153156	3.117799	1.531564	4.153156	4.153156	0	
0.449	4.150037	3.1193	1.500373	4.150037	4.150037	0	
0.45	4.146916	3.120769	1.469168	4.146916	4.146916	0	
0.451	4.143795	3.122207	1.437945	4.143795	4.143795	0	
0.452	4.140671	3.123613	1.406717	4.140671	4.140671	0	
0.453	4.137546	3.124989	1.375466	4.137546	4.137546	0	
0.454	4.13442	3.126333	1.3442	4.13442	4.13442	0	
0.455	4.131292	3.127646	1.312926	4.131292	4.131292	0	
0.456	4.128163	3.128928	1.281637	4.128163	4.128163	0	
0.457	4.125033	3.130178	1.250335	4.125033	4.125033	0	
0.458	4.121902	3.131397	1.219018	4.121902	4.121902	0	
0.459	4.118769	3.132585	1.187692	4.118769	4.118769	0	
0.46	4.115635	3.133741	1.156358	4.115635	4.115635	0	
0.461	4.112501	3.134866	1.125009	4.112501	4.112501	0	
0.462	4.109365	3.13596	1.09365	4.109365	4.109365	0	
0.463	4.106227	3.137022	1.062278	4.106227	4.106227	0	
0.464	4.10309	3.138053	1.030897	4.10309	4.10309	0	
0.465	4.099951	3.139053	0.9995108	4.099951	4.099951	0	
0.466	4.096811	3.140021	0.9681154	4.096811	4.096811	0	
0.467	4.09367	3.140958	0.9367064	4.09367	4.09367	0	
0.468	4.090528	3.141863	0.9052882	4.090528	4.090528	0	
0.469	4.087386	3.142737	0.8738606	4.087386	4.087386	0	
0.47	4.084242	3.143579	0.8424239	4.084242	4.084242	0	
0.471	4.081098	3.14439	0.8109779	4.081098	4.081098	0	
0.472	4.077952	3.145169	0.7795274	4.077952	4.077952	0	
0.473	4.074807	3.145918	0.7480678	4.074807	4.074807	0	
0.474	4.07166	3.146634	0.7166037	4.07166	4.07166	0	
0.475	4.068512	3.14732	0.6851304	4.068512	4.068512	0	
0.476	4.065365	3.147973	0.6536478	4.065365	4.065365	0	
0.477	4.062217	3.148596	0.6221659	4.062217	4.062217	0	
0.478	4.059067	3.149186	0.5906789	4.059067	4.059067	0	
0.479	4.055918	3.149745	0.5591783	4.055918	4.055918	0	
0.48	4.052768	3.150273	0.5276824	4.052768	4.052768	0	
0.481	4.049617	3.150769	0.4961729	4.049617	4.049617	0	
0.482	4.046466	3.151234	0.4646589	4.046466	4.046466	0	
0.483	4.043314	3.151667	0.4331451	4.043314	4.043314	0	
0.484	4.040162	3.152069	0.4016222	4.040162	4.040162	0	
0.485	4.03701	3.152439	0.3700996	4.03701	4.03701	0	
0.486	4.033857	3.152777	0.3385725	4.033857	4.033857	0	
0.487	4.030704	3.153084	0.307041	4.030704	4.030704	0	
0.488	4.02755	3.15336	0.275505	4.02755	4.02755	0	
0.489	4.024397	3.153604	0.2439696	4.024397	4.024397	0	
0.49	4.021244	3.153816	0.2124388	4.021244	4.021244	0	
0.491	4.018089	3.153997	0.180899	4.018089	4.018089	0	
0.492	4.014935	3.154146	0.1493547	4.014935	4.014935	0	
0.493	4.011781	3.154264	0.1178155	4.011781	4.011781	0	
0.494	4.008627	3.154351	0.08626713	4.008627	4.008627	0	
0.495	4.005473	3.154405	0.05472836	4.005473	4.005473	0	
0.496	4.002318	3.154428	0.02318536	4.002318	4.002318	0	
0.497	3.999164	3.15442	-0.008357313	3.999164	3.999164	0	
0.498	3.996009	3.15438	-0.03990206	3.996009	3.996009	0	
0.499	3.992855	3.154309	-0.07144649	3.992855	3.992855	0	
0.5	3.989701	3.154206	-0.1029882	3.989701	3.989701	0	
0.501	3.986547	3.154071	-0.1345272	3.986547	3.986547	0	
0.502	3.983394	3.153905	-0.1660658	3.983394	3.983394	0	
0.503	3.98024	3.153708	-0.1975973	3.98024	3.98024	0	
0.504	3.977087	3.153478	-0.2291329	3.977087	3.977087	0	
0.505	3.973933	3.153218	-0.2606636	3.973933	3.973933	0	
0.506	3.97078	3.152925	-0.2921939	3.97078	3.97078	0	
0.507	3.967628	3.152602	-0.3237191	3.967628	3.967628	0	
0.508	3.964475	3.152246	-0.355244	3.964475	3.964475	0	
0.509	3.961324	3.15186	-0.3867614	3.961324	3.961324	0	
0.5100001	3.958173	3.151442	-0.4182716	3.958173	3.958173	0	
0.511	3.955022	3.150992	-0.4497812	3.955022	3.955022	0	
0.512	3.951871	3.15051	-0.4812859	3.951871	3.951871	0	
0.513	3.948721	3.149997	-0.5127854	3.948721	3.948721	0	
0.514	3.945572	3.149453	-0.5442795	3.945572	3.945572	0	
0.515	3.942423	3.148877	-0.5757643	3.942423	3.942423	0	
0.516	3.939275	3.14827	-0.6072461	3.939275	3.939275	0	
0.517	3.936127	3.147631	-0.6387253	3.936127	3.936127	0	
0.518	3.93298	3.146961	-0.6701946	3.93298	3.93298	0	
0.5190001	3.929834	3.14626	-0.7016566	3.929834	3.929834	0	
0.52	3.926688	3.145526	-0.7331131	3.926688	3.926688	0	
0.521	3.923544	3.144762	-0.76456	3.923544	3.923544	0	
0.522	3.9204	3.143966	-0.7959997	3.9204	3.9204	0	
0.523	3.917257	3.143138	-0.8274315	3.917257	3.917257	0	
0.524	3.914114	3.14228	-0.8588537	3.914114	3.914114	0	
0.525	3.910974	3.141389	-0.8902659	3.910974	3.910974	0	
0.526	3.907833	3.140468	-0.9216662	3.907833	3.907833	0	
0.527	3.904694	3.139515	-0.9530609	3.904694	3.904694	0	
0.528	3.901556	3.13853	-0.9844415	3.901556	3.901556	0	
0.529	3.898418	3.137514	-1.015817	3.898418	3.898418	0	
0.53	3.895281	3.136467	-1.047182	3.895281	3.895281	0	
0.531	3.892146	3.135389	-1.078538	3.892146	3.892146	0	
0.532	3.889012	3.134279	-1.109879	3.889012	3.889012	0	
0.5330001	3.885879	3.133137	-1.14121	3.885879	3.885879	0	
0.534	3.882747	3.131965	-1.172531	3.882747	3.882747	0	
0.535	3.879616	3.130761	-1.203838	3.879616	3.879616	0	
0.536	3.876486	3.129526	-1.235134	3.876486	3.876486	0	
0.537	3.873358	3.128259	-1.266416	3.873358	3.873358	0	
0.538	3.870231	3.126962	-1.297686	3.870231	3.870231	0	
0.539	3.867106	3.125633	-1.328941	3.867106	3.867106	0	
0.54	3.863982	3.124273	-1.36018	3.863982	3.863982	0	
0.541	3.860859	3.122881	-1.391404	3.860859	3.860859	0	
0.5420001	3.857738	3.121459	-1.42262	3.857738	3.857738	0	
0.543	3.854618	3.120005	-1.453822	3.854618	3.854618	0	
0.544	3.851499	3.11852	-1.485006	3.851499	3.851499	0	
0.545	3.848382	3.117003	-1.516176	3.848382	3.848382	0	
0.546	3.845267	3.115456	-1.547329	3.845267	3.845267	0	
0.5470001	3.842153	3.113878	-1.578468	3.842153	3.842153	0	
0.548	3.839041	3.112268	-1.609589	3.839041	3.839041	0	
0.549	3.83593	3.110627	-1.640695	3.83593	3.83593	0	
0.55	3.832821	3.108955	-1.671788	3.832821	3.832821	0	
0.551	3.829714	3.107253	-1.70286	3.829714	3.829714	0	
0.552	3.826609	3.105519	-1.733914	3.826609	3.826609	0	
0.553	3.823505	3.103754	-1.764948	3.823505	3.823505	0	
0.554	3.820403	3.101958	-1.795967	3.820403	3.820403	0	
0.555	3.817303	3.100131	-1.826967	3.817303	3.817303	0	
0.5560001	3.814205	3.098273	-1.857948	3.814205	3.814205	0	
0.557	3.811109	3.096384	-1.888909	3.811109	3.811109	0	
0.558	3.808014	3.094464	-1.919856	3.808014	3.808014	0	
0.559	3.804922	3.092513	-1.950778	3.804922	3.804922	0	
0.56	3.801831	3.090531	-1.981686	3.801831	3.801831	0	
0.561	3.798743	3.088519	-2.012569	3.798743	3.798743	0	
0.562	3.795656	3.086475	-2.043434	3.795656	3.795656	0	
0.563	3.792572	3.084401	-2.074279	3.792572	3.792572	0	
0.564	3.78949	3.082296	-2.105099	3.78949	3.78949	0	
0.565	3.78641	3.08016	-2.135901	3.78641	3.78641	0	
0.566	3.783332	3.077993	-2.166678	3.783332	3.783332	0	
0.567	3.780256	3.075796	-2.197436	3.780256	3.780256	0	
0.568	3.777183	3.073568	-2.22817	3.777183	3.777183	0	
0.569	3.774111	3.071309	-2.258884	3.774111	3.774111	0	
0.5700001	3.771042	3.069019	-2.289574	3.771042	3.771042	0	
0.571	3.767976	3.066699	-2.32024	3.767976	3.767976	0	
0.572	3.764912	3.064348	-2.35088	3.764912	3.764912	0	
0.573	3.76185	3.061967	-2.3815	3.76185	3.76185	0	
0.574	3.75879	3.059555	-2.412096	3.75879	3.75879	0	
0.575	3.755733	3.057112	-2.442668	3.755733	3.755733	0	
0.576	3.752678	3.054639	-2.473213	3.752678	3.752678	0	
0.577	3.749627	3.052135	-2.503734	3.749627	3.749627	0	
0.578	3.746577	3.049601	-2.534226	3.746577	3.746577	0	
0.5790001	3.74353	3.047036	-2.564695	3.74353	3.74353	0	
0.58	3.740486	3.044441	-2.595138	3.740486	3.740486	0	
0.581	3.737444	3.041816	-2.625558	3.737444	3.737444	0	
0.582	3.734405	3.03916	-2.655949	3.734405	3.734405	0	
0.583	3.731368	3.036474	-2.686316	3.731368	3.731368	0	
0.5840001	3.728334	3.033757	-2.716654	3.728334	3.728334	0	
0.585	3.725303	3.03101	-2.746962	3.725303	3.725303	0	
0.586	3.722275	3.028233	-2.777245	3.722275	3.722275	0	
0.587	3.71925	3.025425	-2.807498	3.71925	3.71925	0	
0.588	3.716228	3.022587	-2.837721	3.716228	3.716228	0	
0.589	3.713208	3.019719	-2.867919	3.713208	3.713208	0	
0.59	3.710192	3.016821	-2.898085	3.710192	3.710192	0	
0.591	3.707178	3.013893	-2.928219	3.707178	3.707178	0	
0.592	3.704167	3.010935	-2.95833	3.704167	3.704167	0	
0.5930001	3.701159	3.007946	-2.988407	3.701159	3.701159	0	
0.594	3.698154	3.004928	-3.018456	3.698154	3.698154	0	
0.595	3.695152	3.00188	-3.048476	3.695152	3.695152	0	
0.596	3.692153	2.998801	-3.078464	3.692153	3.692153	0	
0.597	3.689157	2.995693	-3.108422	3.689157	3.689157	0	
0.598	3.686165	2.992554	-3.138348	3.686165	3.686165	0	
0.599	3.683176	2.989386	-3.168242	3.683176	3.683176	0	
0.6	3.680189	2.986188	-3.198103	3.680189	3.680189	0	
0.601	3.677207	2.98296	-3.227933	3.677207	3.677207	0	
0.6020001	3.674227	2.979702	-3.257729	3.674227	3.674227	0	
0.603	3.671251	2.976415	-3.287493	3.671251	3.671251	0	
0.604	3.668278	2.973098	-3.317219	3.668278	3.668278	0	
0.605	3.665308	2.969751	-3.346912	3.665308	3.665308	0	
0.606	3.662342	2.966374	-3.376576	3.662342	3.662342	0	
0.6070001	3.659379	2.962968	-3.406206	3.659379	3.659379	0	
0.608	3.65642	2.959532	-3.435802	3.65642	3.65642	0	
0.609	3.653463	2.956067	-3.465362	3.653463	3.653463	0	
0.61	3.650511	2.952572	-3.494889	3.650511	3.650511	0	
0.611	3.647562	2.949047	-3.524379	3.647562	3.647562	0	
0.612	3.644616	2.945493	-3.553832	3.644616	3.644616	0	
0.613	3.641675	2.94191	-3.583252	3.641675	3.641675	0	
0.614	3.638736	2.938298	-3.612635	3.638736	3.638736	0	
0.615	3.635801	2.934656	-3.641981	3.635801	3.635801	0	
0.6160001	3.63287	2.930984	-3.671293	3.63287	3.63287	0	
0.617	3.629944	2.927284	-3.700565	3.629944	3.629944	0	
0.618	3.62702	2.923554	-3.729796	3.62702	3.62702	0	
0.619	3.6241	2.919795	-3.758996	3.6241	3.6241	0	
0.62	3.621185	2.916007	-3.788155	3.621185	3.621185	0	
0.6210001	3.618273	2.912189	-3.81727	3.618273	3.618273	0	
0.622	3.615364	2.908343	-3.846355	3.615364	3.615364	0	
0.623	3.61246	2.904468	-3.875401	3.61246	3.61246	0	
0.624	3.609559	2.900563	-3.904406	3.609559	3.609559	0	
0.625	3.606663	2.89663	-3.933373	3.606663	3.606663	0	
0.626	3.60377	2.892668	-3.962299	3.60377	3.60377	0	
0.627	3.600881	2.888676	-3.991186	3.600881	3.600881	0	
0.628	3.597997	2.884656	-4.020033	3.597997	3.597997	0	
0.629	3.595116	2.880608	-4.048836	3.595116	3.595116	0	
0.6300001	3.59224	2.87653	-4.0776	3.59224	3.59224	0	
0.631	3.589367	2.872424	-4.106323	3.589367	3.589367	0	
0.632	3.586499	2.868289	-4.135006	3.586499	3.586499	0	
0.633	3.583635	2.864125	-4.163646	3.583635	3.583635	0	
0.634	3.580775	2.859933	-4.192245	3.580775	3.580775	0	
0.6350001	3.577919	2.855712	-4.220801	3.577919	3.577919	0	
0.636	3.575068	2.851463	-4.249316	3.575068	3.575068	0	
0.637	3.572221	2.847185	-4.277788	3.572221	3.572221	0	
0.638	3.569378	2.842879	-4.306212	3.569378	3.569378	0	
0.6390001	3.56654	2.838544	-4.334598	3.56654	3.56654	0	
0.64	3.563706	2.834181	-4.36294	3.563706	3.563706	0	
0.641	3.560876	2.82979	-4.391238	3.560876	3.560876	0	
0.642	3.558051	2.82537	-4.419492	3.558051	3.558051	0	
0.643	3.55523	2.820923	-4.4477	3.55523	3.55523	0	
0.6440001	3.552413	2.816447	-4.475865	3.552413	3.552413	0	
0.645	3.549602	2.811943	-4.503981	3.549602	3.549602	0	
0.646	3.546794	2.807411	-4.532055	3.546794	3.546794	0	
0.647	3.543992	2.802851	-4.560081	3.543992	3.543992	0	
0.648	3.541193	2.798263	-4.588063	3.541193	3.541193	0	
0.649	3.538399	2.793647	-4.616004	3.538399	3.538399	0	
0.65	3.53561	2.789003	-4.643892	3.53561	3.53561	0	
0.651	3.532826	2.784331	-4.671736	3.532826	3.532826	0	
0.652	3.530046	2.779631	-4.699534	3.530046	3.530046	0	
0.6530001	3.527272	2.774904	-4.727281	3.527272	3.527272	0	
0.654	3.524501	2.770149	-4.754983	3.524501	3.524501	0	
0.655	3.521736	2.765366	-4.782637	3.521736	3.521736	0	
0.656	3.518976	2.760556	-4.810239	3.518976	3.518976	0	
0.657	3.51622	2.755718	-4.837797	3.51622	3.51622	0	
0.6580001	3.51347	2.750853	-4.865304	3.51347	3.51347	0	
0.659	3.510724	2.74596	-4.89276	3.510724	3.510724	0	
0.66	3.507983	2.74104	-4.920171	3.507983	3.507983	0	
0.661	3.505247	2.736092	-4.947531	3.505247	3.505247	0	
0.6620001	3.502515	2.731117	-4.974842	3.502515	3.502515	0	
0.663	3.499789	2.726115	-5.002105	3.499789	3.499789	0	
0.664	3.497068	2.721086	-5.029315	3.497068	3.497068	0	
0.665	3.494352	2.71603	-5.056473	3.494352	3.494352	0	
0.666	3.491641	2.710946	-5.083583	3.491641	3.491641	0	
0.6670001	3.488935	2.705836	-5.110642	3.488935	3.488935	0	
0.668	3.486235	2.700698	-5.137649	3.486235	3.486235	0	
0.669	3.483539	2.695533	-5.164606	3.483539	3.483539	0	
0.67	3.480849	2.690342	-5.19151	3.480849	3.480849	0	
0.671	3.478164	2.685123	-5.21836	3.478164	3.478164	0	
0.6720001	3.475484	2.679878	-5.245158	3.475484	3.475484	0	
0.673	3.47281	2.674606	-5.271899	3.47281	3.47281	0	
0.674	3.470141	2.669308	-5.298587	3.470141	3.470141	0	
0.675	3.467477	2.663982	-5.325227	3.467477	3.467477	0	
0.6760001	3.464818	2.658631	-5.351812	3.464818	3.464818	0	
0.677	3.462165	2.653252	-5.378344	3.462165	3.462165	0	
0.678	3.459517	2.647848	-5.404821	3.459517	3.459517	0	
0.679	3.456875	2.642416	-5.431246	3.456875	3.456875	0	
0.68	3.454238	2.636959	-5.457618	3.454238	3.454238	0	
0.6810001	3.451607	2.631475	-5.483932	3.451607	3.451607	0	
0.682	3.448981	2.625965	-5.51019	3.448981	3.448981	0	
0.683	3.44636	2.620429	-5.536392	3.44636	3.44636	0	
0.684	3.443745	2.614866	-5.562544	3.443745	3.443745	0	
0.6850001	3.441136	2.609277	-5.588636	3.441136	3.441136	0	
0.686	3.438532	2.603663	-5.614672	3.438532	3.438532	0	
0.687	3.435935	2.598022	-5.640654	3.435935	3.435935	0	
0.688	3.433342	2.592355	-5.66657	3.433342	3.433342	0	
0.689	3.430756	2.586663	-5.692439	3.430756	3.430756	0	
0.6900001	3.428175	2.580945	-5.718247	3.428175	3.428175	0	
0.691	3.4256	2.575201	-5.743999	3.4256	3.4256	0	
0.692	3.423031	2.569431	-5.769695	3.423031	3.423031	0	
0.693	3.420467	2.563636	-5.795325	3.420467	3.420467	0	
0.694	3.417909	2.557815	-5.820903	3.417909	3.417909	0	
0.6950001	3.415357	2.551968	-5.846425	3.415357	3.415357	0	
0.696	3.412811	2.546097	-5.871883	3.412811	3.412811	0	
0.697	3.410271	2.540199	-5.897286	3.410271	3.410271	0	
0.698	3.407737	2.534277	-5.922627	3.407737	3.407737	0	
0.6990001	3.405209	2.528329	-5.947911	3.405209	3.405209	0	
0.7	3.402686	2.522356	-5.973134	3.402686	3.402686	0	
0.701	3.40017	2.516357	-5.998299	3.40017	3.40017	0	
0.702	3.39766	2.510334	-6.023401	3.39766	3.39766	0	
0.703	3.395156	2.504286	-6.048441	3.395156	3.395156	0	
0.7040001	3.392657	2.498212	-6.073422	3.392657	3.392657	0	
0.705	3.390165	2.492114	-6.098345	3.390165	3.390165	0	
0.706	3.387679	2.485991	-6.123204	3.387679	3.387679	0	
0.707	3.3852	2.479842	-6.148002	3.3852	3.3852	0	
0.708	3.382726	2.47367	-6.172738	3.382726	3.382726	0	
0.7090001	3.380258	2.467472	-6.197414	3.380258	3.380258	0	
0.71	3.377797	2.46125	-6.222026	3.377797	3.377797	0	
0.711	3.375342	2.455004	-6.246576	3.375342	3.375342	0	
0.712	3.372893	2.448733	-6.271064	3.372893	3.372893	0	
0.7130001	3.370451	2.442437	-6.295488	3.370451	3.370451	0	
0.714	3.368015	2.436117	-6.319844	3.368015	3.368015	0	
0.715	3.365586	2.429773	-6.344142	3.365586	3.365586	0	
0.716	3.363162	2.423405	-6.368375	3.363162	3.363162	0	
0.717	3.360745	2.417012	-6.392547	3.360745	3.360745	0	
0.7180001	3.358335	2.410596	-6.416651	3.358335	3.358335	0	
0.719	3.355931	2.404155	-6.440689	3.355931	3.355931	0	
0.72	3.353533	2.397691	-6.464665	3.353533	3.353533	0	
0.721	3.351142	2.391202	-6.488576	3.351142	3.351142	0	
0.7220001	3.348757	2.38469	-6.512424	3.348757	3.348757	0	
0.723	3.346379	2.378153	-6.536205	3.346379	3.346379	0	
0.724	3.344007	2.371593	-6.559919	3.344007	3.344007	0	
0.725	3.341643	2.36501	-6.583571	3.341643	3.341643	0	
0.726	3.339284	2.358403	-6.607155	3.339284	3.339284	0	
0.7270001	3.336932	2.351772	-6.630672	3.336932	3.336932	0	
0.728	3.334587	2.345118	-6.654123	3.334587	3.334587	0	
0.729	3.332249	2.338441	-6.677507	3.332249	3.332249	0	
0.73	3.329917	2.33174	-6.700825	3.329917	3.329917	0	
0.731	3.327592	2.325016	-6.724075	3.327592	3.327592	0	
0.7320001	3.325274	2.318269	-6.747257	3.325274	3.325274	0	
0.733	3.322962	2.311498	-6.770372	3.322962	3.322962	0	
0.734	3.320658	2.304705	-6.793421	3.320658	3.320658	0	
0.735	3.318361	2.297888	-6.816392	3.318361	3.318361	0	
0.7360001	3.31607	2.291049	-6.839299	3.31607	3.31607	0	
0.737	3.313786	2.284187	-6.862143	3.313786	3.313786	0	
0.738	3.311508	2.277302	-6.884914	3.311508	3.311508	0	
0.739	3.309238	2.270394	-6.907619	3.309238	3.309238	0	
0.74	3.306974	2.263464	-6.930251	3.306974	3.306974	0	
0.7410001	3.304718	2.256511	-6.952816	3.304718	3.304718	0	
0.742	3.302469	2.249536	-6.975311	3.302469	3.302469	0	
0.743	3.300226	2.242538	-6.997736	3.300226	3.300226	0	
0.744	3.29799	2.235518	-7.020092	3.29799	3.29799	0	
0.7450001	3.295762	2.228476	-7.042377	3.295762	3.295762	0	
0.7460001	3.29354	2.221411	-7.06459	3.29354	3.29354	0	
0.747	3.291326	2.214324	-7.086736	3.291326	3.291326	0	
0.748	3.289119	2.207215	-7.108808	3.289119	3.289119	0	
0.749	3.286919	2.200084	-7.130807	3.286919	3.286919	0	
0.7500001	3.284726	2.192932	-7.152738	3.284726	3.284726	0	
0.751	3.28254	2.185757	-7.174595	3.28254	3.28254	0	
0.752	3.280362	2.178561	-7.196379	3.280362	3.280362	0	
0.753	3.278191	2.171343	-7.218089	3.278191	3.278191	0	
0.754	3.276027	2.164103	-7.239731	3.276027	3.276027	0	
0.7550001	3.27387	2.156842	-7.261298	3.27387	3.27387	0	
0.756	3.27172	2.149559	-7.282794	3.27172	3.27172	0	
0.757	3.269578	2.142255	-7.304218	3.269578	3.269578	0	
0.758	3.267443	2.134929	-7.325562	3.267443	3.267443	0	
0.7590001	3.265316	2.127582	-7.346839	3.265316	3.265316	0	
0.7600001	3.263196	2.120214	-7.36804	3.263196	3.263196	0	
0.761	3.261083	2.112825	-7.38917	3.261083	3.261083	0	
0.762	3.258977	2.105415	-7.410224	3.258977	3.258977	0	
0.763	3.256879	2.097983	-7.431203	3.256879	3.256879	0	
0.7640001	3.254789	2.090531	-7.452109	3.254789	3.254789	0	
0.765	3.252706	2.083058	-7.472939	3.252706	3.252706	0	
0.766	3.25063	2.075565	-7.493695	3.25063	3.25063	0	
0.767	3.248562	2.06805	-7.514372	3.248562	3.248562	0	
0.768	3.246502	2.060515	-7.534979	3.246502	3.246502	0	
0.7690001	3.244449	2.05296	-7.55551	3.244449	3.244449	0	
0.77	3.242404	2.045384	-7.575963	3.242404	3.242404	0	
0.771	3.240366	2.037787	-7.596335	3.240366	3.240366	0	
0.772	3.238336	2.030171	-7.616639	3.238336	3.238336	0	
0.7730001	3.236313	2.022534	-7.636861	3.236313	3.236313	0	
0.774	3.234299	2.014877	-7.657012	3.234299	3.234299	0	
0.775	3.232291	2.0072	-7.677082	3.232291	3.232291	0	
0.776	3.230292	1.999503	-7.697079	3.230292	3.230292	0	
0.777	3.2283	1.991786	-7.716996	3.2283	3.2283	0	
0.7780001	3.226316	1.984049	-7.736837	3.226316	3.226316	0	
0.779	3.22434	1.976292	-7.7566	3.22434	3.22434	0	
0.78	3.222371	1.968516	-7.776282	3.222371	3.222371	0	
0.781	3.220411	1.96072	-7.795891	3.220411	3.220411	0	
0.7820001	3.218458	1.952905	-7.81542	3.218458	3.218458	0	
0.7830001	3.216513	1.94507	-7.83487	3.216513	3.216513	0	
0.784	3.214576	1.937216	-7.854237	3.214576	3.214576	0	
0.785	3.212646	1.929342	-7.873533	3.212646	3.212646	0	
0.786	3.210725	1.92145	-7.892746	3.210725	3.210725	0	
0.7870001	3.208812	1.913538	-7.91188	3.208812	3.208812	0	
0.788	3.206906	1.905607	-7.930936	3.206906	3.206906	0	
0.789	3.205009	1.897657	-7.949913	3.205009	3.205009	0	
0.79	3.203119	1.889688	-7.968804	3.203119	3.203119	0	
0.791	3.201237	1.8817	-7.987621	3.201237	3.201237	0	
0.7920001	3.199364	1.873694	-8.006359	3.199364	3.199364	0	
0.793	3.197498	1.865669	-8.025015	3.197498	3.197498	0	
0.794	3.195641	1.857625	-8.043592	3.195641	3.195641	0	
0.795	3.193791	1.849563	-8.062085	3.193791	3.193791	0	
0.7960001	3.191949	1.841483	-8.080502	3.191949	3.191949	0	
0.7970001	3.190116	1.833384	-8.098838	3.190116	3.190116	0	
0.798	3.188291	1.825267	-8.11709	3.188291	3.188291	0	
0.799	3.186474	1.817131	-8.13526	3.186474	3.186474	0	
0.8	3.184665	1.808978	-8.153348	3.184665	3.184665	0	
0.8010001	3.182864	1.800807	-8.171358	3.182864	3.182864	0	
0.802	3.181071	1.792617	-8.189283	3.181071	3.181071	0	
0.803	3.179287	1.78441	-8.207128	3.179287	3.179287	0	
0.804	3.177511	1.776186	-8.22489	3.177511	3.177511	0	
0.8050001	3.175743	1.767943	-8.242568	3.175743	3.175743	0	
0.8060001	3.173983	1.759683	-8.260167	3.173983	3.173983	0	
0.807	3.172232	1.751405	-8.277679	3.172232	3.172232	0	
0.808	3.170488	1.74311	-8.295111	3.170488	3.170488	0	
0.809	3.168754	1.734798	-8.312462	3.168754	3.168754	0	
0.8100001	3.167027	1.726468	-8.329725	3.167027	3.167027	0	
0.811	3.165309	1.718121	-8.346908	3.165309	3.165309	0	
0.812	3.1636	1.709757	-8.364	3.1636	3.1636	0	
0.813	3.161899	1.701376	-8.381009	3.161899	3.161899	0	
