Time	1	2	3	Rotation	
8.2522	-0.05999995	-0.0374305	-0.06884892	0.3908088	
8.252399	-0.05999995	-0.03724187	-0.06884769	0.3908088	
8.2526	-0.05999995	-0.03705456	-0.06884633	0.3908088	
8.2528	-0.05999995	-0.03686888	-0.06884486	0.3908088	
8.253	-0.05999995	-0.03668509	-0.06884328	0.3904317	
8.2532	-0.05999995	-0.03650343	-0.0688416	0.3904317	
8.2534	-0.05999995	-0.03632411	-0.0688398	0.3904317	
8.2536	-0.05999995	-0.03614731	-0.0688379	0.3904317	
8.253799	-0.05999995	-0.0359732	-0.06883589	0.3904317	
8.254	-0.05999995	-0.03580192	-0.06883379	0.3900546	
8.2542	-0.05999995	-0.03563359	-0.06883159	0.3900546	
8.2544	-0.05999995	-0.03546831	-0.0688293	0.3900546	
8.2546	-0.05999995	-0.03530618	-0.06882691	0.3900546	
8.2548	-0.05999995	-0.03514726	-0.06882444	0.3900546	
8.255	-0.05999995	-0.03499161	-0.06882188	0.3896777	
8.255199	-0.05999995	-0.03483928	-0.06881923	0.3896777	
8.2554	-0.05999995	-0.03469029	-0.0688165	0.3896777	
8.2556	-0.05999995	-0.03454467	-0.06881368	0.3896777	
8.2558	-0.05999995	-0.03440244	-0.06881078	0.3896777	
8.256	-0.05999995	-0.0342636	-0.06880781	0.3893009	
8.2562	-0.05999995	-0.03412815	-0.06880475	0.3893009	
8.2564	-0.05999995	-0.03399608	-0.06880162	0.3893009	
8.256599	-0.05999995	-0.03386736	-0.06879842	0.3893009	
8.2568	-0.05999995	-0.03374198	-0.06879514	0.3893009	
8.257	-0.05999995	-0.0336199	-0.06879178	0.3889244	
8.2572	-0.05999995	-0.0335011	-0.06878836	0.3889244	
8.2574	-0.05999995	-0.03338553	-0.06878489	0.3889244	
8.2576	-0.05999995	-0.03327316	-0.06878132	0.3889244	
8.2578	-0.05999995	-0.03316394	-0.06877771	0.3889244	
8.257999	-0.05999995	-0.03305782	-0.06877402	0.3885482	
8.2582	-0.05999995	-0.03295475	-0.06877028	0.3885482	
8.2584	-0.05999995	0	-0.06876647	0.3885482	
8.2586	-0.05999995	-0.03418711	-0.06877336	0.3885482	
8.2588	-0.05999995	-0.03532839	-0.06877989	0.3885482	
8.259	-0.05999995	-0.0363041	-0.06878605	0.3881722	
8.2592	-0.05999995	-0.03713589	-0.06879189	0.3881722	
8.259399	-0.05999995	-0.03784219	-0.06879739	0.3881722	
8.2596	-0.05999995	-0.03843874	-0.06880257	0.3881722	
8.2598	-0.05999995	-0.03893906	-0.06880746	0.3881722	
8.26	-0.05999995	-0.0393548	-0.06881204	0.3877966	
8.2602	-0.05999995	-0.03969604	-0.06881633	0.3877966	
8.2604	-0.05999995	-0.03997154	-0.06882036	0.3877966	
8.2606	-0.05999995	-0.04018896	-0.06882411	0.3877966	
8.260799	-0.05999995	-0.04035497	-0.06882761	0.3877966	
8.261	-0.05999995	-0.04047547	-0.06883086	0.3874212	
8.2612	-0.05999995	-0.04055561	-0.06883387	0.3874212	
8.2614	-0.05999995	-0.04059998	-0.06883663	0.3874212	
8.2616	-0.05999995	-0.04061265	-0.06883917	0.3874212	
8.2618	-0.05999995	-0.04059722	-0.06884149	0.3874212	
8.262	-0.05999995	-0.04055692	-0.0688436	0.3870451	
8.262199	-0.05999995	-0.0404946	-0.06884549	0.3870451	
8.2624	-0.05999995	-0.04041286	-0.06884719	0.3870451	
8.2626	-0.05999995	-0.040314	-0.06884868	0.3870451	
8.2628	-0.05999995	-0.0402001	-0.06884999	0.3870451	
8.263	-0.05999995	-0.04007304	-0.06885111	0.3866687	
8.2632	-0.05999995	-0.03993449	-0.06885205	0.3866687	
8.2634	-0.05999995	-0.03978598	-0.06885282	0.3866687	
8.263599	-0.05999995	-0.0396289	-0.06885342	0.3866687	
8.2638	-0.05999995	-0.03946448	-0.06885386	0.3866687	
8.264	-0.05999995	-0.03929387	-0.06885413	0.3862919	
8.2642	-0.05999995	-0.03911807	-0.06885425	0.3862919	
8.2644	-0.05999995	-0.03893803	-0.06885422	0.3862919	
8.2646	-0.05999995	-0.03875457	-0.06885403	0.3862919	
8.2648	-0.05999995	-0.03856846	-0.06885371	0.3862919	
8.264999	-0.05999995	-0.03838039	-0.06885324	0.3859149	
8.2652	-0.05999995	-0.03819098	-0.06885264	0.3859149	
8.2654	-0.05999995	-0.0380008	-0.0688519	0.3859149	
8.2656	-0.05999995	-0.03781036	-0.06885103	0.3859149	
8.2658	-0.05999995	-0.03762012	-0.06885003	0.3859149	
8.266	-0.05999995	-0.0374305	-0.06884892	0.3855378	
8.2662	-0.05999995	-0.03724187	-0.06884769	0.3855378	
8.266399	-0.05999995	-0.03705456	-0.06884633	0.3855378	
8.2666	-0.05999995	-0.03686888	-0.06884486	0.3855378	
8.2668	-0.05999995	-0.03668509	-0.06884328	0.3855378	
8.267	-0.05999995	-0.03650343	-0.0688416	0.3851608	
8.2672	-0.05999995	-0.03632411	-0.0688398	0.3851608	
8.2674	-0.05999995	-0.03614731	-0.0688379	0.3851608	
8.2676	-0.05999995	-0.0359732	-0.06883589	0.3851608	
8.267799	-0.05999995	-0.03580192	-0.06883379	0.3851608	
8.268	-0.05999995	-0.03563359	-0.06883159	0.3847837	
8.2682	-0.05999995	-0.03546831	-0.0688293	0.3847837	
8.2684	-0.05999995	-0.03530618	-0.06882691	0.3847837	
8.2686	-0.05999995	-0.03514726	-0.06882444	0.3847837	
8.2688	-0.05999995	-0.03499161	-0.06882188	0.3847837	
8.269	-0.05999995	-0.03483928	-0.06881923	0.3844068	
8.269199	-0.05999995	-0.03469029	-0.0688165	0.3844068	
8.2694	-0.05999995	-0.03454467	-0.06881368	0.3844068	
8.2696	-0.05999995	-0.03440244	-0.06881078	0.3844068	
8.2698	-0.05999995	-0.0342636	-0.06880781	0.3844068	
8.27	-0.05999995	-0.03412815	-0.06880475	0.3840301	
8.2702	-0.05999995	-0.03399608	-0.06880162	0.3840301	
8.2704	-0.05999995	-0.03386736	-0.06879842	0.3840301	
8.270599	-0.05999995	-0.03374198	-0.06879514	0.3840301	
8.2708	-0.05999995	-0.0336199	-0.06879178	0.3840301	
8.271	-0.05999995	-0.0335011	-0.06878836	0.3836536	
8.2712	-0.05999995	-0.03338553	-0.06878489	0.3836536	
8.271399	-0.05999995	-0.03327316	-0.06878132	0.3836536	
8.2716	-0.05999995	-0.03316394	-0.06877771	0.3836536	
8.2718	-0.05999995	-0.03305782	-0.06877402	0.3836536	
8.271999	-0.05999995	-0.03295475	-0.06877028	0.3832774	
8.2722	-0.05999995	0	-0.06876647	0.3832774	
8.2724	-0.05999995	-0.03418711	-0.06877336	0.3832774	
8.2726	-0.05999995	-0.03532839	-0.06877989	0.3832774	
8.272799	-0.05999995	-0.0363041	-0.06878605	0.3832774	
8.273	-0.05999995	-0.03713589	-0.06879189	0.3829015	
8.2732	-0.05999995	-0.03784219	-0.06879739	0.3829015	
8.273399	-0.05999995	-0.03843874	-0.06880257	0.3829015	
8.2736	-0.05999995	-0.03893906	-0.06880746	0.3829015	
8.2738	-0.05999995	-0.0393548	-0.06881204	0.3829015	
8.274	-0.05999995	-0.03969604	-0.06881633	0.382526	
8.274199	-0.05999995	-0.03997154	-0.06882036	0.382526	
8.2744	-0.05999995	-0.04018896	-0.06882411	0.382526	
8.2746	-0.05999995	-0.04035497	-0.06882761	0.382526	
8.274799	-0.05999995	-0.04047547	-0.06883086	0.382526	
8.275	-0.05999995	-0.04055561	-0.06883387	0.3821504	
8.2752	-0.05999995	-0.04059998	-0.06883663	0.3821504	
8.2754	-0.05999995	-0.04061265	-0.06883917	0.3821504	
8.275599	-0.05999995	-0.04059722	-0.06884149	0.3821504	
8.2758	-0.05999995	-0.04055692	-0.0688436	0.3821504	
8.276	-0.05999995	-0.0404946	-0.06884549	0.3817743	
8.276199	-0.05999995	-0.04041286	-0.06884719	0.3817743	
8.2764	-0.05999995	-0.040314	-0.06884868	0.3817743	
8.2766	-0.05999995	-0.0402001	-0.06884999	0.3817743	
8.2768	-0.05999995	-0.04007304	-0.06885111	0.3817743	
8.276999	-0.05999995	-0.03993449	-0.06885205	0.3813978	
8.2772	-0.05999995	-0.03978598	-0.06885282	0.3813978	
8.2774	-0.05999995	-0.0396289	-0.06885342	0.3813978	
8.277599	-0.05999995	-0.03946448	-0.06885386	0.3813978	
8.2778	-0.05999995	-0.03929387	-0.06885413	0.3813978	
8.278	-0.05999995	-0.03911807	-0.06885425	0.381021	
8.2782	-0.05999995	-0.03893803	-0.06885422	0.381021	
8.278399	-0.05999995	-0.03875457	-0.06885403	0.381021	
8.2786	-0.05999995	-0.03856846	-0.06885371	0.381021	
8.2788	-0.05999995	-0.03838039	-0.06885324	0.381021	
8.278999	-0.05999995	-0.03819098	-0.06885264	0.380644	
8.2792	-0.05999995	-0.0380008	-0.0688519	0.380644	
8.2794	-0.05999995	-0.03781036	-0.06885103	0.380644	
8.2796	-0.05999995	-0.03762012	-0.06885003	0.380644	
8.279799	-0.05999995	-0.0374305	-0.06884892	0.380644	
8.28	-0.05999995	-0.03724187	-0.06884769	0.3802669	
8.2802	-0.05999995	-0.03705456	-0.06884633	0.3802669	
8.280399	-0.05999995	-0.03686888	-0.06884486	0.3802669	
8.2806	-0.05999995	-0.03668509	-0.06884328	0.3802669	
8.2808	-0.05999995	-0.03650343	-0.0688416	0.3802669	
8.281	-0.05999995	-0.03632411	-0.0688398	0.3798898	
8.281199	-0.05999995	-0.03614731	-0.0688379	0.3798898	
8.2814	-0.05999995	-0.0359732	-0.06883589	0.3798898	
8.2816	-0.05999995	-0.03580192	-0.06883379	0.3798898	
8.281799	-0.05999995	-0.03563359	-0.06883159	0.3798898	
8.282	-0.05999995	-0.03546831	-0.0688293	0.3795128	
8.2822	-0.05999995	-0.03530618	-0.06882691	0.3795128	
8.2824	-0.05999995	-0.03514726	-0.06882444	0.3795128	
8.282599	-0.05999995	-0.03499161	-0.06882188	0.3795128	
8.2828	-0.05999995	-0.03483928	-0.06881923	0.3795128	
8.283	-0.05999995	-0.03469029	-0.0688165	0.3791359	
8.2832	-0.05999995	-0.03454467	-0.06881368	0.3791359	
8.2834	-0.05999995	-0.03440244	-0.06881078	0.3791359	
8.2836	-0.05999995	-0.0342636	-0.06880781	0.3791359	
8.2838	-0.05999995	-0.03412815	-0.06880475	0.3791359	
8.283999	-0.05999995	-0.03399608	-0.06880162	0.3787593	
8.2842	-0.05999995	-0.03386736	-0.06879842	0.3787593	
8.2844	-0.05999995	-0.03374198	-0.06879514	0.3787593	
8.2846	-0.05999995	-0.0336199	-0.06879178	0.3787593	
8.2848	-0.05999995	-0.0335011	-0.06878836	0.3787593	
8.285	-0.05999995	-0.03338553	-0.06878489	0.3783829	
8.2852	-0.05999995	-0.03327316	-0.06878132	0.3783829	
8.285399	-0.05999995	-0.03316394	-0.06877771	0.3783829	
8.2856	-0.05999995	-0.03305782	-0.06877402	0.3783829	
8.2858	-0.05999995	-0.03295475	-0.06877028	0.3783829	
8.286	-0.05999995	0	-0.06876647	0.3780068	
8.2862	-0.05999995	-0.03418711	-0.06877336	0.3780068	
8.2864	-0.05999995	-0.03532839	-0.06877989	0.3780068	
8.2866	-0.05999995	-0.0363041	-0.06878605	0.3780068	
8.286799	-0.05999995	-0.03713589	-0.06879189	0.3780068	
8.287	-0.05999995	-0.03784219	-0.06879739	0.3776309	
8.2872	-0.05999995	-0.03843874	-0.06880257	0.3776309	
8.2874	-0.05999995	-0.03893906	-0.06880746	0.3776309	
8.2876	-0.05999995	-0.0393548	-0.06881204	0.3776309	
8.2878	-0.05999995	-0.03969604	-0.06881633	0.3776309	
8.288	-0.05999995	-0.03997154	-0.06882036	0.3772555	
8.288199	-0.05999995	-0.04018896	-0.06882411	0.3772555	
8.2884	-0.05999995	-0.04035497	-0.06882761	0.3772555	
8.2886	-0.05999995	-0.04047547	-0.06883086	0.3772555	
8.2888	-0.05999995	-0.04055561	-0.06883387	0.3772555	
8.289	-0.05999995	-0.04059998	-0.06883663	0.3768798	
8.2892	-0.05999995	-0.04061265	-0.06883917	0.3768798	
8.2894	-0.05999995	-0.04059722	-0.06884149	0.3768798	
8.289599	-0.05999995	-0.04055692	-0.0688436	0.3768798	
8.2898	-0.05999995	-0.0404946	-0.06884549	0.3768798	
8.29	-0.05999995	-0.04041286	-0.06884719	0.3765036	
8.2902	-0.05999995	-0.040314	-0.06884868	0.3765036	
8.2904	-0.05999995	-0.0402001	-0.06884999	0.3765036	
8.2906	-0.05999995	-0.04007304	-0.06885111	0.3765036	
8.2908	-0.05999995	-0.03993449	-0.06885205	0.3765036	
8.290999	-0.05999995	-0.03978598	-0.06885282	0.3761269	
8.2912	-0.05999995	-0.0396289	-0.06885342	0.3761269	
8.2914	-0.05999995	-0.03946448	-0.06885386	0.3761269	
8.2916	-0.05999995	-0.03929387	-0.06885413	0.3761269	
8.2918	-0.05999995	-0.03911807	-0.06885425	0.3761269	
8.292	-0.05999995	-0.03893803	-0.06885422	0.3757501	
8.2922	-0.05999995	-0.03875457	-0.06885403	0.3757501	
8.292399	-0.05999995	-0.03856846	-0.06885371	0.3757501	
8.2926	-0.05999995	-0.03838039	-0.06885324	0.3757501	
8.2928	-0.05999995	-0.03819098	-0.06885264	0.3757501	
8.293	-0.05999995	-0.0380008	-0.0688519	0.3753731	
8.2932	-0.05999995	-0.03781036	-0.06885103	0.3753731	
8.2934	-0.05999995	-0.03762012	-0.06885003	0.3753731	
8.2936	-0.05999995	-0.0374305	-0.06884892	0.3753731	
8.293799	-0.05999995	-0.03724187	-0.06884769	0.3753731	
8.294	-0.05999995	-0.03705456	-0.06884633	0.3749961	
8.2942	-0.05999995	-0.03686888	-0.06884486	0.3749961	
8.2944	-0.05999995	-0.03668509	-0.06884328	0.3749961	
8.2946	-0.05999995	-0.03650343	-0.0688416	0.3749961	
8.2948	-0.05999995	-0.03632411	-0.0688398	0.3749961	
8.295	-0.05999995	-0.03614731	-0.0688379	0.3746189	
8.295199	-0.05999995	-0.0359732	-0.06883589	0.3746189	
8.2954	-0.05999995	-0.03580192	-0.06883379	0.3746189	
8.2956	-0.05999995	-0.03563359	-0.06883159	0.3746189	
8.2958	-0.05999995	-0.03546831	-0.0688293	0.3746189	
8.296	-0.05999995	-0.03530618	-0.06882691	0.3742419	
8.2962	-0.05999995	-0.03514726	-0.06882444	0.3742419	
8.2964	-0.05999995	-0.03499161	-0.06882188	0.3742419	
8.296599	-0.05999995	-0.03483928	-0.06881923	0.3742419	
8.2968	-0.05999995	-0.03469029	-0.0688165	0.3742419	
8.297	-0.05999995	-0.03454467	-0.06881368	0.3738651	
8.2972	-0.05999995	-0.03440244	-0.06881078	0.3738651	
8.2974	-0.05999995	-0.0342636	-0.06880781	0.3738651	
8.2976	-0.05999995	-0.03412815	-0.06880475	0.3738651	
8.2978	-0.05999995	-0.03399608	-0.06880162	0.3738651	
8.297999	-0.05999995	-0.03386736	-0.06879842	0.3734885	
8.2982	-0.05999995	-0.03374198	-0.06879514	0.3734885	
8.2984	-0.05999995	-0.0336199	-0.06879178	0.3734885	
8.2986	-0.05999995	-0.0335011	-0.06878836	0.3734885	
8.2988	-0.05999995	-0.03338553	-0.06878489	0.3734885	
8.299	-0.05999995	-0.03327316	-0.06878132	0.3731121	
8.2992	-0.05999995	-0.03316394	-0.06877771	0.3731121	
8.299399	-0.05999995	-0.03305782	-0.06877402	0.3731121	
8.2996	-0.05999995	-0.03295475	-0.06877028	0.3731121	
8.2998	-0.05999995	0	-0.06876647	0.3731121	
8.3	-0.05999995	-0.03418711	-0.06877336	0.372736	
8.3002	-0.05999995	-0.03532839	-0.06877989	0.372736	
8.3004	-0.05999995	-0.0363041	-0.06878605	0.372736	
8.3006	-0.05999995	-0.03713589	-0.06879189	0.372736	
8.300799	-0.05999995	-0.03784219	-0.06879739	0.372736	
8.301	-0.05999995	-0.03843874	-0.06880257	0.3723603	
8.3012	-0.05999995	-0.03893906	-0.06880746	0.3723603	
8.3014	-0.05999995	-0.0393548	-0.06881204	0.3723603	
8.3016	-0.05999995	-0.03969604	-0.06881633	0.3723603	
8.3018	-0.05999995	-0.03997154	-0.06882036	0.3723603	
8.302	-0.05999995	-0.04018896	-0.06882411	0.3719849	
8.302199	-0.05999995	-0.04035497	-0.06882761	0.3719849	
8.3024	-0.05999995	-0.04047547	-0.06883086	0.3719849	
8.3026	-0.05999995	-0.04055561	-0.06883387	0.3719849	
8.3028	-0.05999995	-0.04059998	-0.06883663	0.3719849	
8.302999	-0.05999995	-0.04061265	-0.06883917	0.3716095	
8.3032	-0.05999995	-0.04059722	-0.06884149	0.3716095	
8.3034	-0.05999995	-0.04055692	-0.0688436	0.3716095	
8.303599	-0.05999995	-0.0404946	-0.06884549	0.3716095	
8.3038	-0.05999995	-0.04041286	-0.06884719	0.3716095	
8.304	-0.05999995	-0.040314	-0.06884868	0.3712332	
8.3042	-0.05999995	-0.0402001	-0.06884999	0.3712332	
8.304399	-0.05999995	-0.04007304	-0.06885111	0.3712332	
8.3046	-0.05999995	-0.03993449	-0.06885205	0.3712332	
8.3048	-0.05999995	-0.03978598	-0.06885282	0.3712332	
8.304999	-0.05999995	-0.0396289	-0.06885342	0.3708566	
8.3052	-0.05999995	-0.03946448	-0.06885386	0.3708566	
8.3054	-0.05999995	-0.03929387	-0.06885413	0.3708566	
8.3056	-0.05999995	-0.03911807	-0.06885425	0.3708566	
8.305799	-0.05999995	-0.03893803	-0.06885422	0.3708566	
8.306	-0.05999995	-0.03875457	-0.06885403	0.3704796	
8.3062	-0.05999995	-0.03856846	-0.06885371	0.3704796	
8.306399	-0.05999995	-0.03838039	-0.06885324	0.3704796	
8.3066	-0.05999995	-0.03819098	-0.06885264	0.3704796	
8.3068	-0.05999995	-0.0380008	-0.0688519	0.3704796	
8.307	-0.05999995	-0.03781036	-0.06885103	0.3701026	
8.307199	-0.05999995	-0.03762012	-0.06885003	0.3701026	
8.3074	-0.05999995	-0.0374305	-0.06884892	0.3701026	
8.3076	-0.05999995	-0.03724187	-0.06884769	0.3701026	
8.307799	-0.05999995	-0.03705456	-0.06884633	0.3701026	
8.308	-0.05999995	-0.03686888	-0.06884486	0.3697255	
8.3082	-0.05999995	-0.03668509	-0.06884328	0.3697255	
8.3084	-0.05999995	-0.03650343	-0.0688416	0.3697255	
8.308599	-0.05999995	-0.03632411	-0.0688398	0.3697255	
8.3088	-0.05999995	-0.03614731	-0.0688379	0.3697255	
8.309	-0.05999995	-0.0359732	-0.06883589	0.3693484	
8.309199	-0.05999995	-0.03580192	-0.06883379	0.3693484	
8.3094	-0.05999995	-0.03563359	-0.06883159	0.3693484	
8.3096	-0.05999995	-0.03546831	-0.0688293	0.3693484	
8.3098	-0.05999995	-0.03530618	-0.06882691	0.3693484	
8.309999	-0.05999995	-0.03514726	-0.06882444	0.3689715	
8.3102	-0.05999995	-0.03499161	-0.06882188	0.3689715	
8.3104	-0.05999995	-0.03483928	-0.06881923	0.3689715	
8.310599	-0.05999995	-0.03469029	-0.0688165	0.3689715	
8.3108	-0.05999995	-0.03454467	-0.06881368	0.3689715	
8.311	-0.05999995	-0.03440244	-0.06881078	0.3685947	
8.3112	-0.05999995	-0.0342636	-0.06880781	0.3685947	
8.311399	-0.05999995	-0.03412815	-0.06880475	0.3685947	
8.3116	-0.05999995	-0.03399608	-0.06880162	0.3685947	
8.3118	-0.05999995	-0.03386736	-0.06879842	0.3685947	
8.311999	-0.05999995	-0.03374198	-0.06879514	0.3682182	
8.3122	-0.05999995	-0.0336199	-0.06879178	0.3682182	
8.3124	-0.05999995	-0.0335011	-0.06878836	0.3682182	
8.3126	-0.05999995	-0.03338553	-0.06878489	0.3682182	
8.312799	-0.05999995	-0.03327316	-0.06878132	0.3682182	
8.313	-0.05999995	-0.03316394	-0.06877771	0.3678418	
8.3132	-0.05999995	-0.03305782	-0.06877402	0.3678418	
8.313399	-0.05999995	-0.03295475	-0.06877028	0.3678418	
8.3136	-0.05999995	0	-0.06876647	0.3678418	
8.3138	-0.05999995	-0.03418711	-0.06877336	0.3678418	
8.314	-0.05999995	-0.03532839	-0.06877989	0.3674659	
8.314199	-0.05999995	-0.0363041	-0.06878605	0.3674659	
8.3144	-0.05999995	-0.03713589	-0.06879189	0.3674659	
8.3146	-0.05999995	-0.03784219	-0.06879739	0.3674659	
8.3148	-0.05999995	-0.03843874	-0.06880257	0.3674659	
8.315	-0.05999995	-0.03893906	-0.06880746	0.3670901	
8.3152	-0.05999995	-0.0393548	-0.06881204	0.3670901	
8.3154	-0.05999995	-0.03969604	-0.06881633	0.3670901	
8.315599	-0.05999995	-0.03997154	-0.06882036	0.3670901	
8.3158	-0.05999995	-0.04018896	-0.06882411	0.3670901	
8.316	-0.05999995	-0.04035497	-0.06882761	0.3667148	
8.3162	-0.05999995	-0.04047547	-0.06883086	0.3667148	
8.3164	-0.05999995	-0.04055561	-0.06883387	0.3667148	
8.3166	-0.05999995	-0.04059998	-0.06883663	0.3667148	
8.3168	-0.05999995	-0.04061265	-0.06883917	0.3667148	
8.316999	-0.05999995	-0.04059722	-0.06884149	0.3663389	
8.3172	-0.05999995	-0.04055692	-0.0688436	0.3663389	
8.3174	-0.05999995	-0.0404946	-0.06884549	0.3663389	
8.3176	-0.05999995	-0.04041286	-0.06884719	0.3663389	
8.3178	-0.05999995	-0.040314	-0.06884868	0.3663389	
8.318	-0.05999995	-0.0402001	-0.06884999	0.3659625	
8.3182	-0.05999995	-0.04007304	-0.06885111	0.3659625	
8.318399	-0.05999995	-0.03993449	-0.06885205	0.3659625	
8.3186	-0.05999995	-0.03978598	-0.06885282	0.3659625	
8.3188	-0.05999995	-0.0396289	-0.06885342	0.3659625	
8.319	-0.05999995	-0.03946448	-0.06885386	0.3655858	
8.3192	-0.05999995	-0.03929387	-0.06885413	0.3655858	
8.3194	-0.05999995	-0.03911807	-0.06885425	0.3655858	
8.3196	-0.05999995	-0.03893803	-0.06885422	0.3655858	
8.319799	-0.05999995	-0.03875457	-0.06885403	0.3655858	
8.32	-0.05999995	-0.03856846	-0.06885371	0.3652088	
8.3202	-0.05999995	-0.03838039	-0.06885324	0.3652088	
8.3204	-0.05999995	-0.03819098	-0.06885264	0.3652088	
8.3206	-0.05999995	-0.0380008	-0.0688519	0.3652088	
8.3208	-0.05999995	-0.03781036	-0.06885103	0.3652088	
8.321	-0.05999995	-0.03762012	-0.06885003	0.3648318	
8.321199	-0.05999995	-0.0374305	-0.06884892	0.3648318	
8.3214	-0.05999995	-0.03724187	-0.06884769	0.3648318	
8.3216	-0.05999995	-0.03705456	-0.06884633	0.3648318	
8.3218	-0.05999995	-0.03686888	-0.06884486	0.3648318	
8.322	-0.05999995	-0.03668509	-0.06884328	0.3644547	
8.3222	-0.05999995	-0.03650343	-0.0688416	0.3644547	
8.3224	-0.05999995	-0.03632411	-0.0688398	0.3644547	
8.322599	-0.05999995	-0.03614731	-0.0688379	0.3644547	
8.3228	-0.05999995	-0.0359732	-0.06883589	0.3644547	
8.323	-0.05999995	-0.03580192	-0.06883379	0.3640777	
8.3232	-0.05999995	-0.03563359	-0.06883159	0.3640777	
8.3234	-0.05999995	-0.03546831	-0.0688293	0.3640777	
8.3236	-0.05999995	-0.03530618	-0.06882691	0.3640777	
8.3238	-0.05999995	-0.03514726	-0.06882444	0.3640777	
8.323999	-0.05999995	-0.03499161	-0.06882188	0.3637008	
8.3242	-0.05999995	-0.03483928	-0.06881923	0.3637008	
8.3244	-0.05999995	-0.03469029	-0.0688165	0.3637008	
8.3246	-0.05999995	-0.03454467	-0.06881368	0.3637008	
8.3248	-0.05999995	-0.03440244	-0.06881078	0.3637008	
8.325	-0.05999995	-0.0342636	-0.06880781	0.363324	
8.3252	-0.05999995	-0.03412815	-0.06880475	0.363324	
8.325399	-0.05999995	-0.03399608	-0.06880162	0.363324	
8.3256	-0.05999995	-0.03386736	-0.06879842	0.363324	
8.3258	-0.05999995	-0.03374198	-0.06879514	0.363324	
8.326	-0.05999995	-0.0336199	-0.06879178	0.3629475	
8.3262	-0.05999995	-0.0335011	-0.06878836	0.3629475	
8.3264	-0.05999995	-0.03338553	-0.06878489	0.3629475	
8.3266	-0.05999995	-0.03327316	-0.06878132	0.3629475	
8.326799	-0.05999995	-0.03316394	-0.06877771	0.3629475	
8.327	-0.05999995	-0.03305782	-0.06877402	0.3625712	
8.3272	-0.05999995	-0.03295475	-0.06877028	0.3625712	
8.3274	-0.05999995	0	-0.06876647	0.3625712	
8.3276	-0.05999995	-0.03418711	-0.06877336	0.3625712	
8.3278	-0.05999995	-0.03532839	-0.06877989	0.3625712	
8.328	-0.05999995	-0.0363041	-0.06878605	0.3621953	
8.328199	-0.05999995	-0.03713589	-0.06879189	0.3621953	
8.3284	-0.05999995	-0.03784219	-0.06879739	0.3621953	
8.3286	-0.05999995	-0.03843874	-0.06880257	0.3621953	
8.3288	-0.05999995	-0.03893906	-0.06880746	0.3621953	
8.329	-0.05999995	-0.0393548	-0.06881204	0.3618197	
8.3292	-0.05999995	-0.03969604	-0.06881633	0.3618197	
8.3294	-0.05999995	-0.03997154	-0.06882036	0.3618197	
8.329599	-0.05999995	-0.04018896	-0.06882411	0.3618197	
8.3298	-0.05999995	-0.04035497	-0.06882761	0.3618197	
8.33	-0.05999995	-0.04047547	-0.06883086	0.3614442	
8.3302	-0.05999995	-0.04055561	-0.06883387	0.3614442	
8.3304	-0.05999995	-0.04059998	-0.06883663	0.3614442	
8.3306	-0.05999995	-0.04061265	-0.06883917	0.3614442	
8.3308	-0.05999995	-0.04059722	-0.06884149	0.3614442	
8.330999	-0.05999995	-0.04055692	-0.0688436	0.3610682	
8.3312	-0.05999995	-0.0404946	-0.06884549	0.3610682	
8.3314	-0.05999995	-0.04041286	-0.06884719	0.3610682	
8.3316	-0.05999995	-0.040314	-0.06884868	0.3610682	
8.3318	-0.05999995	-0.0402001	-0.06884999	0.3610682	
8.332	-0.05999995	-0.04007304	-0.06885111	0.3606917	
8.3322	-0.05999995	-0.03993449	-0.06885205	0.3606917	
8.332399	-0.05999995	-0.03978598	-0.06885282	0.3606917	
8.3326	-0.05999995	-0.0396289	-0.06885342	0.3606917	
8.3328	-0.05999995	-0.03946448	-0.06885386	0.3606917	
8.333	-0.05999995	-0.03929387	-0.06885413	0.3603149	
8.3332	-0.05999995	-0.03911807	-0.06885425	0.3603149	
8.3334	-0.05999995	-0.03893803	-0.06885422	0.3603149	
8.3336	-0.05999995	-0.03875457	-0.06885403	0.3603149	
8.333799	-0.05999995	-0.03856846	-0.06885371	0.3603149	
8.334	-0.05999995	-0.03838039	-0.06885324	0.359938	
8.3342	-0.05999995	-0.03819098	-0.06885264	0.359938	
8.3344	-0.05999995	-0.0380008	-0.0688519	0.359938	
8.334599	-0.05999995	-0.03781036	-0.06885103	0.359938	
8.3348	-0.05999995	-0.03762012	-0.06885003	0.359938	
8.335	-0.05999995	-0.0374305	-0.06884892	0.3595609	
8.335199	-0.05999995	-0.03724187	-0.06884769	0.3595609	
8.3354	-0.05999995	-0.03705456	-0.06884633	0.3595609	
8.3356	-0.05999995	-0.03686888	-0.06884486	0.3595609	
8.3358	-0.05999995	-0.03668509	-0.06884328	0.3595609	
8.335999	-0.05999995	-0.03650343	-0.0688416	0.3591838	
8.3362	-0.05999995	-0.03632411	-0.0688398	0.3591838	
8.3364	-0.05999995	-0.03614731	-0.0688379	0.3591838	
8.336599	-0.05999995	-0.0359732	-0.06883589	0.3591838	
8.3368	-0.05999995	-0.03580192	-0.06883379	0.3591838	
8.337	-0.05999995	-0.03563359	-0.06883159	0.3588068	
8.3372	-0.05999995	-0.03546831	-0.0688293	0.3588068	
8.337399	-0.05999995	-0.03530618	-0.06882691	0.3588068	
