Time	A	B	
8.9882	0	0.401524	
8.9908	0	0.4062927	
8.9934	0	0.4104658	
8.995999	0	0.4117352	
8.9986	0	0.4151544	
9.0012	0	0.4131614	
9.003799	0	0.4187958	
9.0064	0	0.4146519	
9.009	0	0.4142578	
9.0116	0	0.4172263	
9.0142	0	0.4171784	
9.0168	0	0.4140209	
9.0194	0	0.4171994	
9.021999	0	0.4156026	
9.0246	0	0.4162549	
9.0272	0	0.4193446	
9.029799	0	0.4179387	
9.0324	0	0.4210441	
9.035	0	0.4248399	
9.0376	0	0.4211073	
9.0402	0	0.4251525	
9.0428	0	0.4244384	
9.0454	0	0.4261772	
9.047999	0	0.4229291	
9.0506	0	0.4241866	
9.0532	0	0.4197723	
9.055799	0	0.416571	
9.0584	0	0.4186813	
9.061	0	0.4148197	
9.0636	0	0.4165161	
9.066199	0	0.417381	
9.0688	0	0.4133533	
9.0714	0	0.416905	
9.073999	0	0.4145237	
9.0766	0	0.4171269	
9.0792	0	0.4209645	
9.0818	0	0.4174839	
9.0844	0	0.418212	
9.087	0	0.4147432	
9.0896	0	0.4134242	
9.092199	0	0.414346	
9.0948	0	0.4190778	
9.0974	0	0.418505	
9.099999	0	0.4144298	
9.1026	0	0.4171295	
9.1052	0	0.4205842	
9.1078	0	0.4230148	
9.1104	0	0.4254819	
9.113	0	0.4280238	
9.1156	0	0.4262026	
9.118199	0	0.4219455	
9.1208	0	0.4237978	
9.1234	0	0.4240017	
9.125999	0	0.4247745	
9.1286	0	0.4222629	
9.1312	0	0.4257141	
9.1338	0	0.4259302	
9.1364	0	0.4279224	
9.139	0	0.4311837	
9.1416	0	0.4294022	
9.144199	0	0.4334176	
9.1468	0	0.4353053	
9.1494	0	0.4318298	
9.151999	0	0.4296363	
9.1546	0	0.4287341	
9.1572	0	0.4316685	
9.1598	0	0.4323049	
9.162399	0	0.4352452	
9.165	0	0.435648	
9.1676	0	0.4386808	
9.170199	0	0.4338583	
9.1728	0	0.4331037	
9.1754	0	0.4355643	
9.177999	0	0.4309163	
9.1806	0	0.4266317	
9.1832	0	0.4243836	
9.1858	0	0.4191602	
9.188399	0	0.4182248	
9.191	0	0.4193301	
9.1936	0	0.4139144	
9.196199	0	0.4165967	
9.1988	0	0.4109677	
9.2014	0	0.4149456	
9.204	0	0.416814	
9.2066	0	0.4194662	
9.2092	0	0.4208408	
9.2118	0	0.4177971	
9.214399	0	0.4209321	
9.217	0	0.4177356	
9.2196	0	0.4148646	
9.222199	0	0.4179045	
9.2248	0	0.4170695	
9.2274	0	0.4191771	
9.23	0	0.4201707	
9.2326	0	0.4154897	
9.2352	0	0.4114943	
9.2378	0	0.4124756	
9.240399	0	0.4154812	
9.243	0	0.4138803	
9.2456	0	0.4082343	
9.248199	0	0.4117432	
9.2508	0	0.4123896	
9.2534	0	0.4071068	
9.256	0	0.4042622	
9.2586	0	0.4008797	
9.2612	0	0.394829	
9.2638	0	0.3971357	
9.266399	0	0.3975992	
9.269	0	0.3949417	
9.2716	0	0.3947474	
9.274199	0	0.3903209	
9.2768	0	0.3921143	
9.2794	0	0.387376	
9.282	0	0.390635	
9.284599	0	0.3884913	
9.2872	0	0.3885396	
9.2898	0	0.3830962	
9.292399	0	0.3838332	
9.295	0	0.3797692	
9.2976	0	0.3824639	
9.3002	0	0.3769922	
9.3028	0	0.3721758	
9.3054	0	0.3729966	
9.308	0	0.3738759	
9.310599	0	0.3744371	
9.3132	0	0.3685635	
9.3158	0	0.367861	
9.318399	0	0.3650503	
9.321	0	0.361442	
9.3236	0	0.3601975	
9.3262	0	0.3628308	
9.3288	0	0.3594014	
9.3314	0	0.3621707	
9.334	0	0.3597905	
9.336599	0	0.3611605	
9.3392	0	0.3566056	
9.3418	0	0.3523687	
9.344399	0	0.3530425	
9.347	0	0.3546485	
9.3496	0	0.3543544	
9.3522	0	0.3538783	
9.3548	0	0.3525569	
9.3574	0	0.3470463	
9.36	0	0.3493294	
9.362599	0	0.3444524	
9.3652	0	0.3416992	
9.3678	0	0.3412596	
9.370399	0	0.3402382	
9.373	0	0.3414239	
9.3756	0	0.3387763	
9.3782	0	0.3375295	
9.380799	0	0.3404276	
9.3834	0	0.3421086	
9.386	0	0.3444853	
9.388599	0	0.3425893	
9.3912	0	0.3405032	
9.3938	0	0.3405161	
9.396399	0	0.3352942	
9.399	0	0.3307241	
9.4016	0	0.3301065	
9.4042	0	0.3306653	
9.406799	0.00103727	0.3322307	
9.4094	0	0.3311013	
9.412	0.003500819	0.3302749	
9.414599	0.007764786	0.3315764	
9.4172	0.007310212	0.335047	
9.4198	0.0110642	0.3370243	
9.4224	0.01322579	0.3356752	
9.425	0.015964	0.3304771	
9.4276	0.01457158	0.3279229	
9.4302	0.01338735	0.3264992	
9.432799	0.01142192	0.3295323	
9.4354	0.009810925	0.3246434	
9.438	0.01622427	0.3191203	
9.440599	0.01966912	0.3195525	
9.4432	0.02084255	0.3177086	
9.4458	0.02198532	0.3141373	
9.4484	0.02559766	0.3157013	
9.451	0.031147	0.3109969	
9.4536	0.02885687	0.3048728	
9.4562	0.02631971	0.3048836	
9.458799	0.02399257	0.3059995	
9.4614	0.02791825	0.3039334	
9.464	0.03311566	0.3027773	
9.466599	0.03913835	0.3057327	
9.4692	0.04195103	0.3013688	
9.4718	0.04017609	0.3006068	
9.4744	0.03923899	0.3028035	
9.477	0.04625362	0.2991286	
9.4796	0.04753369	0.2959642	
9.4822	0.05356443	0.2971725	
9.484799	0.05506966	0.2937509	
9.4874	0.05374524	0.2898557	
9.49	0.05834988	0.2845292	
9.492599	0.05792978	0.279912	
9.4952	0.05768129	0.282003	
9.4978	0.06470129	0.27698	
9.5004	0.0701651	0.2746834	
9.502999	0.06816798	0.2694578	
9.5056	0.07035714	0.2722368	
9.5082	0.07271284	0.2699114	
9.510799	0.07727984	0.2638367	
9.5134	0.08458558	0.2637653	
9.516	0.08646438	0.2654971	
9.5186	0.09046707	0.2674046	
9.5212	0.08922383	0.2677307	
9.5238	0.0915769	0.2613103	
9.5264	0.09583336	0.2630812	
9.528999	0.0967131	0.2603074	
9.5316	0.09972069	0.2531973	
9.5342	0.1023672	0.2497465	
9.536799	0.1078708	0.2521864	
9.5394	0.113482	0.2512907	
9.542	0.1137892	0.2448885	
9.5446	0.1180448	0.2430974	
9.5472	0.1192189	0.2411955	
9.5498	0.1223436	0.2371573	
9.5524	0.1245542	0.2310032	
9.554999	0.124468	0.2290073	
9.5576	0.1280226	0.2244272	
9.5602	0.1323147	0.2221146	
9.562799	0.1359476	0.2195987	
9.5654	0.13621	0.2207103	
9.568	0.1343602	0.2215897	
9.5706	0.1338823	0.2158272	
9.5732	0.1402414	0.2127626	
9.5758	0.1390011	0.2087864	
9.5784	0.1387355	0.2057323	
9.580999	0.140146	0.2047104	
9.5836	0.1452802	0.1980688	
9.5862	0.1457047	0.2002122	
9.588799	0.150694	0.2018866	
9.5914	0.1573582	0.2015832	
9.594	0.1567189	0.2026421	
9.5966	0.155968	0.1980302	
9.599199	0.1570805	0.1912699	
9.6018	0.1561913	0.1838849	
9.6044	0.1556812	0.1854597	
9.606999	0.1607736	0.179162	
9.6096	0.1645747	0.1752596	
9.6122	0.1672278	0.1731347	
9.614799	0.1721638	0.1668544	
9.6174	0.177733	0.1596884	
9.62	0.178869	0.1583449	
9.6226	0.1825475	0.1536557	
9.625199	0.1850745	0.1558823	
9.6278	0.184609	0.1557623	
9.6304	0.1913415	0.1498245	
9.632999	0.1907153	0.1492748	
9.6356	0.1932867	0.149628	
9.6382	0.1949403	0.1475543	
9.6408	0.1957744	0.1488101	
9.6434	0.2022416	0.1419996	
9.646	0.2064805	0.1358782	
9.6486	0.20898	0.1364225	
9.651199	0.2161849	0.1375127	
9.6538	0.2183802	0.1366689	
9.6564	0.225447	0.1300309	
9.658999	0.2268723	0.1305771	
9.6616	0.2320272	0.1245175	
9.6642	0.2333464	0.1258718	
9.6668	0.2322632	0.1188911	
9.6694	0.2328423	0.119224	
9.672	0.2357948	0.1141213	
9.6746	0.2379907	0.1113278	
9.677199	0.2429295	0.1094563	
9.6798	0.2418806	0.1072914	
9.6824	0.2439753	0.1026135	
9.684999	0.2464063	0.09927967	
9.6876	0.2492432	0.09495613	
9.6902	0.2496879	0.09452426	
9.6928	0.2516436	0.0894655	
9.695399	0.252021	0.085188	
9.698	0.2563977	0.0842773	
9.7006	0.2557606	0.08390757	
9.703199	0.2636659	0.08270973	
9.7058	0.266457	0.07705432	
9.7084	0.2649278	0.07831079	
9.710999	0.2695776	0.07169306	
9.7136	0.2687727	0.06449729	
9.7162	0.2759234	0.05950254	
9.7188	0.2840753	0.05309385	
9.721399	0.2911341	0.05293953	
9.724	0.296914	0.04584792	
9.7266	0.3043993	0.04114687	
9.729199	0.311676	0.03811744	
9.7318	0.3103937	0.03191692	
9.7344	0.3156718	0.02943438	
9.737	0.3190124	0.02435401	
9.7396	0.3241418	0.02302459	
9.7422	0.3237788	0.02199718	
9.7448	0.3286677	0.01454389	
9.747399	0.3342343	0.01416358	
9.75	0.3414332	0.006946206	
9.7526	0.3462166	0.007154942	
9.755199	0.3480096	0.002457201	
9.7578	0.3483187	0	
9.7604	0.3533561	0	
9.763	0.3604269	0	
9.7656	0.362864	0	
9.7682	0.3687108	0	
9.7708	0.3730617	0	
9.773399	0.3797768	0	
9.776	0.3776835	0	
9.7786	0.3811642	0	
9.781199	0.3878699	0	
9.7838	0.3892334	0	
9.7864	0.3909028	0	
9.789	0.3968522	0	
9.7916	0.3945104	0	
9.7942	0.3992407	0	
9.7968	0.3980933	0	
9.799399	0.4015952	0	
9.802	0.4078287	0	
9.8046	0.4075158	0	
9.807199	0.4063579	0	
9.8098	0.4099177	0	
9.8124	0.4102601	0	
9.815	0.4125978	0	
9.817599	0.4157085	0	
9.8202	0.4120669	0	
9.8228	0.4123855	0	
9.825399	0.408891	0	
9.828	0.4106084	0	
9.8306	0.4094335	0	
9.8332	0.4125156	0	
9.8358	0.4104835	0	
9.8384	0.4075668	0	
9.841	0.409335	0	
9.843599	0.4127909	0	
9.8462	0.4135713	0	
9.8488	0.4121672	0	
9.851399	0.4101882	0	
9.854	0.4158821	0	
9.8566	0.4128928	0	
9.8592	0.4133847	0	
9.8618	0.4186919	0	
9.8644	0.4163218	0	
9.867	0.412342	0	
9.869599	0.4141392	0	
9.8722	0.4157166	0	
9.8748	0.4144457	0	
9.877399	0.4175039	0	
9.88	0.4230475	0	
9.8826	0.4232344	0	
9.8852	0.4260877	0	
9.8878	0.4217553	0	
9.8904	0.4235272	0	
9.893	0.4251862	0	
9.895599	0.4229811	0	
9.8982	0.4254868	0	
9.9008	0.4246233	0	
9.903399	0.4266056	0	
9.906	0.4243327	0	
9.9086	0.4256909	0	
9.9112	0.4210747	0	
9.913799	0.4233215	0	
9.9164	0.4227508	0	
9.919	0.4187191	0	
9.921599	0.4231252	0	
9.9242	0.4184997	0	
9.9268	0.4149577	0	
9.929399	0.4109139	0	
9.932	0.4147409	0	
9.9346	0.4139249	0	
9.9372	0.4120215	0	
9.939799	0.4085766	0	
9.9424	0.4075918	0	
9.945	0.4066284	0	
9.947599	0.4109061	0	
9.9502	0.4129857	0	
9.9528	0.4082994	0	
9.9554	0.4076995	0	
9.958	0.411868	0	
9.9606	0.4144404	0	
9.9632	0.4098952	0	
9.965799	0.4113589	0	
9.9684	0.41009	0	
9.971	0.4052543	0	
9.973599	0.4083912	0	
9.9762	0.4057549	0	
9.9788	0.4051858	0	
9.9814	0.4060026	0	
9.984	0.4009503	0	
9.9866	0.4019741	0	
9.9892	0.4039411	0	
9.991799	0.4023838	0	
9.9944	0.3975313	0	
9.997	0.3931378	0	
9.999599	0.3914458	0	
