Time	Hinge	Left	Mll	Mlt	Mrl	Mrt	Right	Sll	Slt	Srl	Srt	
0.158	0.03829242	0.7972971	1.942576	2.81026	0	0	0	0	0	0	0	
0.159	0.03910053	0.8013512	1.941365	2.81583	0	0	0	0	0	0	0	
0.16	0.03991874	0.8013512	1.940138	2.821156	0	0	0	0	0	0	0	
0.161	0.04074705	0.8053242	1.938897	2.826253	0	0	0	0	0	0	0	
0.162	0.0415855	0.8053242	1.93764	2.831108	0	0	0	0	0	0	0	
0.163	0.0424341	0.8092177	1.936368	2.835736	0	0	0	0	0	0	0	
0.164	0.04329287	0.8092177	1.935081	2.840125	0	0	0	0	0	0	0	
0.165	0.04416181	0.8130333	1.933779	2.844289	0	0	0	0	0	0	0	
0.166	0.04504096	0.8130333	1.932462	2.848218	0	0	0	0	0	0	0	
0.167	0.04593032	0.8167726	1.931129	2.851923	0	0	0	0	0	0	0	
0.168	0.04682991	0.8167726	1.929782	2.855397	0	0	0	0	0	0	0	
0.169	0.04773974	0.8204372	1.928418	2.858649	0	0	0	0	0	0	0	
0.17	0.04865982	0.8204372	1.92704	2.861671	0	0	0	0	0	0	0	
0.171	0.04959016	0.8240285	1.925646	2.864475	0	0	0	0	0	0	0	
0.172	0.05053077	0.8240285	1.924237	2.867051	0	0	0	0	0	0	0	
0.173	0.05148167	0.8275479	1.922813	2.869412	0	0	0	0	0	0	0	
0.174	0.05244286	0.8275479	1.921373	2.871546	0	0	0	0	0	0	0	
0.175	0.05341434	0.8309969	1.919918	2.873467	0	0	0	0	0	0	0	
0.176	0.05439613	0.8309969	1.918447	2.875165	0	0	0	0	0	0	0	
0.177	0.05538824	0.8343769	1.916961	2.87665	0	0	0	0	0	0	0	
0.178	0.05639067	0.8343769	1.91546	2.877917	0	0	0	0	0	0	0	
0.179	0.05740341	0.8376894	1.913944	2.878973	0	0	0	0	0	0	0	
0.18	0.05842648	0.8376894	1.912412	2.879809	0	0	0	0	0	0	0	
0.181	0.05945988	0.8409356	1.910864	2.880438	0	0	0	0	0	0	0	
0.182	0.06050363	0.8409356	1.909302	2.880853	0	0	0	0	0	0	0	
0.183	0.0615577	0.8441169	1.907724	2.881061	0	0	0	0	0	0	0	
0.184	0.0626221	0.8441169	1.90613	2.881055	0	0	0	0	0	0	0	
0.185	0.06369683	0.8472347	1.904522	2.880846	0	0	0	0	0	0	0	
0.186	0.06478191	0.8472347	1.902898	2.880425	0	0	0	0	0	0	0	
0.187	0.06587733	0.85029	1.901258	2.879801	0	0	0	0	0	0	0	
0.188	0.06698306	0.85029	1.899603	2.878968	0	0	0	0	0	0	0	
0.189	0.06809911	0.8532841	1.897933	2.877935	0	0	0	0	0	0	0	
0.19	0.0692255	0.8532841	1.896248	2.876693	0	0	0	0	0	0	0	
0.191	0.0703622	0.8562185	1.894547	2.875254	0	0	0	0	0	0	0	
0.192	0.07150921	0.8562185	1.892832	2.87361	0	0	0	0	0	0	0	
0.193	0.07266653	0.8590941	1.8911	2.871767	0	0	0	0	0	0	0	
0.194	0.07383415	0.8590941	1.889354	2.86972	0	0	0	0	0	0	0	
0.195	0.07501206	0.8619123	1.887592	2.867479	0	0	0	0	0	0	0	
0.196	0.07620026	0.8619123	1.885815	2.865035	0	0	0	0	0	0	0	
0.197	0.07739872	0.864674	1.884023	2.862398	0	0	0	0	0	0	0	
0.198	0.07860748	0.864674	1.882216	2.85956	0	0	0	0	0	0	0	
0.199	0.07982648	0.8673805	1.880394	2.856529	0	0	0	0	0	0	0	
0.2	0.08105572	0.8673805	1.878556	2.8533	0	0	0	0	0	0	0	
0.201	0.08229519	0.8700329	1.876703	2.849879	0	0	0	0	0	0	0	
0.202	0.08354489	0.8700329	1.874836	2.846262	0	0	0	0	0	0	0	
0.203	0.08480479	0.8726323	1.872953	2.842455	0	0	0	0	0	0	0	
0.204	0.0860749	0.8726323	1.871055	2.838454	0	0	0	0	0	0	0	
0.205	0.08735517	0.8751796	1.869143	2.834262	0	0	0	0	0	0	0	
0.206	0.0886456	0.8751796	1.867215	2.829878	0	0	0	0	0	0	0	
0.207	0.08994618	0.877676	1.865273	2.825307	0	0	0	0	0	0	0	
0.208	0.09125688	0.877676	1.863315	2.820541	0	0	0	0	0	0	0	
0.209	0.0925777	0.8801225	1.861343	2.81559	0	0	0	0	0	0	0	
0.21	0.09390862	0.8801225	1.859356	2.810449	0	0	0	0	0	0	0	
0.211	0.09524959	0.88252	1.857354	2.805121	0	0	0	0	0	0	0	
0.212	0.09660064	0.88252	1.855337	2.799604	0	0	0	0	0	0	0	
0.213	0.09796171	0.8848696	1.853306	2.793903	0	0	0	0	0	0	0	
0.214	0.09933279	0.8848696	1.85126	2.788013	0	0	0	0	0	0	0	
0.215	0.1007139	0.8871722	1.8492	2.781941	0	0	0	0	0	0	0	
0.216	0.1021049	0.8871722	1.847125	2.775681	0	0	0	0	0	0	0	
0.217	0.1035059	0.8894288	1.845036	2.769238	0	0	0	0	0	0	0	
0.218	0.1049168	0.8894288	1.842932	2.762609	0	0	0	0	0	0	0	
0.219	0.1063376	0.8916402	1.840813	2.755798	0	0	0	0	0	0	0	
0.22	0.1077683	0.8916402	1.838681	2.748803	0	0	0	0	0	0	0	
0.221	0.1092088	0.8938074	1.836534	2.741627	0	0	0	0	0	0	0	
0.222	0.1106592	0.8938074	1.834373	2.734268	0	0	0	0	0	0	0	
0.223	0.1121193	0.8959312	1.832197	2.726727	0	0	0	0	0	0	0	
0.224	0.1135892	0.8959312	1.830008	2.719003	0	0	0	0	0	0	0	
0.225	0.1150688	0.8980126	1.827804	2.711101	0	0	0	0	0	0	0	
0.226	0.1165581	0.8980126	1.825587	2.703017	0	0	0	0	0	0	0	
0.227	0.1180571	0.9000524	1.823355	2.694752	0	0	0	0	0	0	0	
0.228	0.1195657	0.9000524	1.82111	2.686308	0	0	0	0	0	0	0	
0.229	0.1210839	0.9020513	1.818851	2.677685	0	0	0	0	0	0	0	
0.23	0.1226118	0.9020513	1.816578	2.668882	0	0	0	0	0	0	0	
0.231	0.1241491	0.9040103	1.814291	2.659899	0	0	0	0	0	0	0	
0.232	0.125696	0.9040103	1.811991	2.650739	0	0	0	0	0	0	0	
0.233	0.1272524	0.9059301	1.809677	2.641402	0	0	0	0	0	0	0	
0.234	0.1288182	0.9059301	1.807349	2.631884	0	0	0	0	0	0	0	
0.235	0.1303934	0.9078115	1.805009	2.62219	0	0	0	0	0	0	0	
0.236	0.131978	0.9078115	1.802655	2.612318	0	0	0	0	0	0	0	
0.237	0.1335719	0.9096553	1.800287	2.602269	0	0	0	0	0	0	0	
0.238	0.1351751	0.9096553	1.797906	2.592042	0	0	0	0	0	0	0	
0.239	0.1367876	0.9114622	1.795512	2.58164	0	0	0	0	0	0	0	
0.24	0.1384093	0.9114622	1.793106	2.57106	0	0	0	0	0	0	0	
0.241	0.1400402	0.913233	1.790686	2.560305	0	0	0	0	0	0	0	
0.242	0.1416802	0.913233	1.788253	2.549372	0	0	0	0	0	0	0	
0.243	0.1433294	0.9149683	1.785807	2.538265	0	0	0	0	0	0	0	
0.244	0.1449876	0.9149683	1.783349	2.526983	0	0	0	0	0	0	0	
0.245	0.1466548	0.916669	1.780878	2.515525	0	0	0	0	0	0	0	
0.246	0.148331	0.916669	1.778395	2.50389	0	0	0	0	0	0	0	
0.247	0.1500161	0.9183356	1.775899	2.492081	0	0	0	0	0	0	0	
0.248	0.1517101	0.9183356	1.77339	2.480096	0	0	0	0	0	0	0	
0.249	0.153413	0.919969	1.77087	2.467937	0	0	0	0	0	0	0	
0.25	0.1551246	0.919969	1.768337	2.455605	0	0	0	0	0	0	0	
0.251	0.156845	0.9215695	1.765792	2.443096	0	0	0	0	0	0	0	
0.252	0.1585741	0.9215695	1.763235	2.430413	0	0	0	0	0	0	0	
0.253	0.1603119	0.9231382	1.760666	2.417555	0	0	0	0	0	0	0	
0.254	0.1620582	0.9231382	1.758085	2.404523	0	0	0	0	0	0	0	
0.255	0.1638132	0.9246754	1.755493	2.391318	0	0	0	0	0	0	0	
0.256	0.1655766	0.9246754	1.752888	2.377938	0	0	0	0	0	0	0	
0.257	0.1673485	0.9261819	1.750273	2.364384	0	0	0	0	0	0	0	
0.258	0.1691289	0.9261819	1.747645	2.350655	0	0	0	0	0	0	0	
0.259	0.1709176	0.9276582	1.745007	2.336755	0	0	0	0	0	0	0	
0.26	0.1727146	0.9276582	1.742357	2.322679	0	0	0	0	0	0	0	
0.261	0.1745199	0.929105	1.739696	2.308431	0	0	0	0	0	0	0	
0.262	0.1763333	0.929105	1.737024	2.294008	0	0	0	0	0	0	0	
0.263	0.1781549	0.930523	1.734342	2.279413	0	0	0	0	0	0	0	
0.264	0.1799846	0.930523	1.731648	2.264645	0	0	0	0	0	0	0	
0.265	0.1818224	0.9319125	1.728943	2.249701	0	0	0	0	0	0	0	
0.266	0.1836681	0.9319125	1.726229	2.234586	0	0	0	0	0	0	0	
0.267	0.1855218	0.9332743	1.723503	2.219298	0	0	0	0	0	0	0	
0.268	0.1873834	0.9332743	1.720767	2.203835	0	0	0	0	0	0	0	
0.269	0.1892527	0.9346088	1.718021	2.1882	0	0	0	0	0	0	0	
