Time	1External	1Synaptic	2Synaptic	2External	2Vm	1Vm	2FF	1FF	
0.7320001	6E-09	0	2.894448E-09	0	0.02577802	0.05831117	0.2577802	0.5831117	
0.734	6E-09	0	2.915558E-09	0	0.02645353	0.05864893	0.2645353	0.5864893	
0.7360001	6E-09	0	2.932447E-09	0	0.02702772	0.05891915	0.2702772	0.5891914	
0.738	6E-09	0	2.945957E-09	0	0.02751409	0.05913532	0.2751409	0.5913532	
0.74	6E-09	0	2.956766E-09	0	0.0279248	0.05930825	0.279248	0.5930825	
0.742	6E-09	0	2.965413E-09	0	0.02827067	0.0594466	0.2827067	0.594466	
0.744	6E-09	0	2.97233E-09	0	0.02856119	0.05955728	0.2856119	0.5955728	
0.7460001	6E-09	0	2.977864E-09	0	0.02880468	0.05964582	0.2880468	0.5964583	
0.748	6E-09	0	2.982291E-09	0	0.02900833	0.05971666	0.2900833	0.5971666	
0.7500001	6E-09	0	2.985833E-09	0	0.02917833	0.05977333	0.2917833	0.5977333	
0.752	6E-09	0	2.988667E-09	0	0.02932	0.05981866	0.2932	0.5981866	
0.754	6E-09	0	2.990933E-09	0	0.02943786	0.05985493	0.2943786	0.5985493	
0.756	6E-09	0	2.992746E-09	0	0.02953578	0.05988394	0.2953578	0.5988394	
0.758	6E-09	0	2.994197E-09	0	0.02961702	0.05990715	0.2961702	0.5990715	
0.7600001	6E-09	0	2.995358E-09	0	0.02968433	0.05992572	0.2968433	0.5992572	
0.762	6E-09	0	2.996286E-09	0	0.02974004	0.05994058	0.2974004	0.5994058	
0.7640001	6E-09	0	2.997029E-09	0	0.02978609	0.05995246	0.2978609	0.5995246	
0.766	6E-09	0	2.997623E-09	0	0.02982412	0.05996197	0.2982411	0.5996197	
0.768	6E-09	0	2.998098E-09	0	0.02985549	0.05996958	0.2985549	0.5996958	
0.77	6E-09	0	2.998479E-09	0	0.02988135	0.05997566	0.2988135	0.5997566	
0.772	6E-09	0	2.998783E-09	0	0.02990265	0.05998053	0.2990265	0.5998053	
0.774	6E-09	0	2.999026E-09	0	0.02992017	0.05998442	0.2992017	0.5998442	
0.776	6E-09	0	2.999221E-09	0	0.02993458	0.05998754	0.2993458	0.5998754	
0.7780001	6E-09	0	2.999377E-09	0	0.02994642	0.05999003	0.2994642	0.5999003	
0.78	6E-09	0	2.999502E-09	0	0.02995614	0.05999202	0.2995614	0.5999202	
0.7820001	6E-09	0	2.999601E-09	0	0.02996411	0.05999362	0.2996411	0.5999362	
0.784	6E-09	0	2.999681E-09	0	0.02997065	0.0599949	0.2997065	0.5999489	
0.786	6E-09	0	2.999745E-09	0	0.02997601	0.05999592	0.2997601	0.5999591	
0.788	6E-09	0	2.999796E-09	0	0.0299804	0.05999673	0.299804	0.5999673	
0.79	6E-09	0	2.999836E-09	0	0.02998399	0.05999738	0.2998399	0.5999739	
0.7920001	6E-09	0	2.999869E-09	0	0.02998693	0.05999791	0.2998693	0.599979	
0.794	6E-09	0	2.999895E-09	0	0.02998934	0.05999833	0.2998934	0.5999833	
0.7960001	6E-09	0	2.999916E-09	0	0.0299913	0.05999866	0.299913	0.5999866	
0.798	6E-09	0	2.999933E-09	0	0.02999291	0.05999893	0.2999291	0.5999893	
0.8	0	0	2.999947E-09	0	0.02999422	0.05999914	0.2999422	0.5999914	
0.802	0	0	2.999957E-09	0	0.02999529	0.04799931	0.2999529	0.4799932	
0.804	0	0	2.399966E-09	0	0.02879616	0.03839945	0.2879616	0.3839945	
0.8060001	0	0	1.919973E-09	0	0.02687688	0.03071956	0.2687688	0.3071956	
0.808	0	0	1.535978E-09	0	0.02457346	0.02457565	0.2457346	0.2457565	
0.8100001	0	0	1.228782E-09	0	0.02211633	0.01966052	0.2211633	0.1966052	
0.812	0	0	9.830259E-10	0	0.01965912	0.01572841	0.1965912	0.1572841	
0.814	0	0	7.864207E-10	0	0.01730013	0.01258273	0.1730013	0.1258273	
0.816	0	0	6.291366E-10	0	0.01509838	0.01006619	0.1509838	0.1006619	
0.818	0	0	5.033092E-10	0	0.01308532	0.008052948	0.1308532	0.08052948	
0.8200001	0	0	4.026474E-10	0	0.01127355	0.006442358	0.1127355	0.06442358	
0.822	0	0	3.221179E-10	0	0.009663077	0.005153887	0.09663077	0.05153887	
0.8240001	0	0	2.576943E-10	0	0.00824585	0.004123109	0.0824585	0.0412311	
0.826	0	0	2.061555E-10	0	0.007008991	0.003298488	0.07008991	0.03298488	
0.8280001	0	0	1.649244E-10	0	0.005937041	0.00263879	0.05937041	0.0263879	
0.83	0	0	1.319395E-10	0	0.005013512	0.002111032	0.05013512	0.02111032	
0.832	0	0	1.055516E-10	0	0.004221913	0.001688825	0.04221913	0.01688825	
0.8340001	0	0	8.444127E-11	0	0.003546413	0.00135106	0.03546413	0.0135106	
0.836	0	0	6.755302E-11	0	0.002972236	0.001080848	0.02972236	0.01080848	
0.8380001	0	0	5.404241E-11	0	0.002485874	0.0008646786	0.02485874	0.008646786	
0.84	0	0	4.323393E-11	0	0.002075167	0.0006917429	0.02075167	0.006917429	
0.8420001	0	0	3.458714E-11	0	0.001729308	0.0005533943	0.01729308	0.005533943	
0.844	0	0	2.766971E-11	0	0.001438786	0.0004427154	0.01438786	0.004427155	
0.846	0	0	2.213577E-11	0	0.0011953	0.0003541724	0.011953	0.003541724	
0.848	0	0	1.770862E-11	0	0.0009916573	0.0002833379	0.009916573	0.002833379	
0.85	0	0	1.41669E-11	0	0.0008216596	0.0002266703	0.008216595	0.002266703	
0.8520001	0	0	1.133352E-11	0	0.0006799947	0.0001813362	0.006799947	0.001813362	
0.854	0	0	9.066812E-12	0	0.0005621294	0.000145069	0.005621294	0.00145069	
0.8560001	0	0	7.25345E-12	0	0.0004642104	0.0001160552	0.004642104	0.001160552	
0.858	0	0	5.80276E-12	0	0.0003829738	9.284416E-05	0.003829738	0.0009284416	
0.86	0	0	4.642208E-12	0	0.0003156635	7.427533E-05	0.003156635	0.0007427533	
0.862	0	0	3.713766E-12	0	0.0002599583	5.942026E-05	0.002599583	0.0005942026	
0.864	0	0	2.971013E-12	0	0.0002139087	4.753621E-05	0.002139087	0.0004753621	
0.8660001	0	0	2.37681E-12	0	0.0001758805	3.802896E-05	0.001758805	0.0003802896	
0.868	0	0	1.901448E-12	0	0.0001445073	3.042317E-05	0.001445073	0.0003042317	
0.8700001	0	0	1.521159E-12	0	0.0001186482	2.433854E-05	0.001186482	0.0002433854	
0.872	0	0	1.216927E-12	0	9.735239E-05	1.947083E-05	0.0009735239	0.0001947083	
0.874	0	0	9.735413E-13	0	7.9829E-05	1.557666E-05	0.00079829	0.0001557666	
0.876	0	0	7.788331E-13	0	6.542086E-05	1.246133E-05	0.0006542086	0.0001246133	
0.878	0	0	6.230665E-13	0	5.358282E-05	9.969064E-06	0.0005358282	9.969065E-05	
0.8800001	0	0	4.984532E-13	0	4.386316E-05	7.975251E-06	0.0004386316	7.975251E-05	
0.882	0	0	3.987625E-13	0	3.588805E-05	6.380201E-06	0.0003588805	6.380201E-05	
0.8840001	0	0	3.1901E-13	0	2.934846E-05	5.104161E-06	0.0002934846	5.104161E-05	
0.886	0	0	2.55208E-13	0	2.398919E-05	4.083328E-06	0.0002398918	4.083329E-05	
0.8880001	0	0	2.041664E-13	0	1.959968E-05	3.266663E-06	0.0001959968	3.266663E-05	
0.89	0	0	1.633331E-13	0	1.600641E-05	2.61333E-06	0.0001600641	2.61333E-05	
0.892	0	0	1.306665E-13	0	1.306646E-05	2.090664E-06	0.0001306646	2.090664E-05	
0.8940001	0	0	1.045332E-13	0	1.066224E-05	1.672531E-06	0.0001066224	1.672531E-05	
0.896	0	0	8.362657E-14	0	8.697041E-06	1.338025E-06	8.697041E-05	1.338025E-05	
0.8980001	0	0	6.690125E-14	0	7.091435E-06	1.07042E-06	7.091435E-05	1.07042E-05	
0.9	8E-09	0	5.352099E-14	0	5.78019E-06	8.563359E-07	5.78019E-05	8.563358E-06	
0.9020001	8E-09	0	4.281679E-14	0	4.709786E-06	0.01600069	4.709786E-05	0.1600069	
0.904	8E-09	0	8.000343E-10	0	0.001603837	0.02880055	0.01603837	0.2880055	
0.906	8E-09	0	1.440028E-09	0	0.004163125	0.03904044	0.04163124	0.3904044	
0.9080001	8E-09	0	1.952022E-09	0	0.007234544	0.04723235	0.07234544	0.4723235	
0.91	8E-09	0	2.361618E-09	0	0.01051087	0.05378588	0.1051087	0.5378588	
0.9120001	8E-09	0	2.689294E-09	0	0.01378728	0.05902871	0.1378728	0.5902871	
0.914	8E-09	0	2.951435E-09	0	0.0169327	0.06322297	0.169327	0.6322297	
0.9160001	8E-09	0	3.161148E-09	0	0.01986846	0.06657837	0.1986846	0.6657838	
0.918	8E-09	0	3.328919E-09	0	0.0225526	0.0692627	0.225526	0.692627	
0.92	8E-09	0	3.463135E-09	0	0.02496835	0.07141016	0.2496835	0.7141016	
0.9220001	8E-09	0	3.570508E-09	0	0.0271157	0.07312813	0.271157	0.7312813	
0.924	8E-09	0	3.656406E-09	0	0.02900537	0.0745025	0.2900537	0.745025	
0.9260001	8E-09	0	3.725125E-09	0	0.03065455	0.07560199	0.3065455	0.7560199	
0.928	8E-09	0	3.7801E-09	0	0.03208384	0.0764816	0.3208384	0.7648159	
0.9300001	8E-09	0	3.82408E-09	0	0.03331523	0.07718527	0.3331523	0.7718527	
0.932	8E-09	0	3.859264E-09	0	0.03437071	0.07774822	0.3437071	0.7774822	
0.934	8E-09	0	3.887411E-09	0	0.03527139	0.07819857	0.3527139	0.7819858	
0.936	8E-09	0	3.909929E-09	0	0.03603697	0.07855886	0.3603697	0.7855886	
0.938	8E-09	0	3.927943E-09	0	0.03668546	0.07884709	0.3668546	0.7884709	
0.9400001	8E-09	0	3.942354E-09	0	0.03723308	0.07907767	0.3723308	0.7907767	
0.942	8E-09	0	3.953883E-09	0	0.03769423	0.07926214	0.3769423	0.7926214	
0.9440001	8E-09	0	3.963107E-09	0	0.03808159	0.07940971	0.3808159	0.7940971	
0.946	8E-09	0	3.970486E-09	0	0.03840625	0.07952777	0.3840625	0.7952777	
0.9480001	8E-09	0	3.976388E-09	0	0.03867777	0.07962221	0.3867777	0.7962221	
0.95	8E-09	0	3.981111E-09	0	0.03890444	0.07969777	0.3890443	0.7969776	
0.952	8E-09	0	3.984888E-09	0	0.03909332	0.07975821	0.3909332	0.7975821	
0.9540001	8E-09	0	3.987911E-09	0	0.03925048	0.07980657	0.3925048	0.7980657	
0.956	8E-09	0	3.990328E-09	0	0.03938104	0.07984525	0.3938104	0.7984525	
0.9580001	8E-09	0	3.992263E-09	0	0.03948935	0.0798762	0.3948936	0.798762	
0.96	8E-09	0	3.99381E-09	0	0.0395791	0.07990096	0.3957911	0.7990096	
0.9620001	8E-09	0	3.995048E-09	0	0.03965338	0.07992077	0.3965338	0.7992077	
0.964	8E-09	0	3.996039E-09	0	0.03971478	0.07993662	0.3971478	0.7993662	
0.966	8E-09	0	3.996831E-09	0	0.03976548	0.07994929	0.3976548	0.7994929	
0.9680001	8E-09	0	3.997465E-09	0	0.03980732	0.07995943	0.3980732	0.7995943	
0.97	8E-09	0	3.997971E-09	0	0.03984179	0.07996754	0.3984179	0.7996755	
0.9720001	8E-09	0	3.998377E-09	0	0.03987019	0.07997403	0.3987019	0.7997403	
0.974	8E-09	0	3.998701E-09	0	0.03989355	0.07997923	0.3989355	0.7997923	
0.9760001	8E-09	0	3.998962E-09	0	0.03991276	0.07998338	0.3991276	0.7998338	
0.978	8E-09	0	3.999169E-09	0	0.03992855	0.07998671	0.3992855	0.799867	
0.98	8E-09	0	3.999335E-09	0	0.03994151	0.07998937	0.3994151	0.7998937	
0.9820001	8E-09	0	3.999468E-09	0	0.03995214	0.07999149	0.3995214	0.7999149	
0.984	8E-09	0	3.999574E-09	0	0.03996086	0.07999319	0.3996086	0.7999319	
0.9860001	8E-09	0	3.999659E-09	0	0.03996801	0.07999455	0.3996801	0.7999455	
0.988	8E-09	0	3.999728E-09	0	0.03997386	0.07999564	0.3997386	0.7999564	
0.9900001	8E-09	0	3.999782E-09	0	0.03997865	0.07999651	0.3997865	0.7999651	
0.992	8E-09	0	3.999826E-09	0	0.03998258	0.0799972	0.3998258	0.7999721	
0.994	8E-09	0	3.99986E-09	0	0.03998578	0.07999776	0.3998578	0.7999777	
0.9960001	8E-09	0	3.999888E-09	0	0.0399884	0.07999821	0.399884	0.7999821	
0.998	8E-09	0	3.99991E-09	0	0.03999054	0.07999857	0.3999054	0.7999856	
1	0	0	3.999928E-09	0	0.03999229	0.07999885	0.3999229	0.7999885	
1.002	0	0	3.999943E-09	0	0.03999371	0.06399908	0.3999372	0.6399908	
1.004	0	0	3.199954E-09	0	0.03839488	0.05119926	0.3839488	0.5119926	
1.006	0	0	2.559963E-09	0	0.03583583	0.04095941	0.3583583	0.4095941	
1.008	0	0	2.04797E-09	0	0.0327646	0.03276753	0.327646	0.3276753	
1.01	0	0	1.638376E-09	0	0.02948844	0.02621402	0.2948844	0.2621402	
1.012	0	0	1.310701E-09	0	0.02621215	0.02097122	0.2621215	0.2097122	
1.014	0	0	1.048561E-09	0	0.02306684	0.01677698	0.2306684	0.1677698	
1.016	0	0	8.388488E-10	0	0.02013117	0.01342158	0.2013117	0.1342158	
1.018	0	0	6.71079E-10	0	0.0174471	0.01073726	0.174471	0.1073726	
1.02	0	0	5.368632E-10	0	0.0150314	0.008589811	0.150314	0.08589811	
1.022	0	0	4.294906E-10	0	0.0128841	0.006871848	0.128841	0.06871849	
1.024	0	0	3.435924E-10	0	0.01099447	0.005497478	0.1099447	0.05497478	
1.026	0	0	2.748739E-10	0	0.009345321	0.004397983	0.09345321	0.04397983	
1.028	0	0	2.198991E-10	0	0.007916055	0.003518386	0.07916055	0.03518386	
1.03	0	0	1.759193E-10	0	0.006684682	0.002814709	0.06684683	0.02814709	
1.032	0	0	1.407355E-10	0	0.005629217	0.002251767	0.05629217	0.02251767	
1.034	0	0	1.125883E-10	0	0.00472855	0.001801414	0.0472855	0.01801414	
1.036	0	0	9.007068E-11	0	0.003962982	0.001441131	0.03962982	0.01441131	
1.038	0	0	7.205654E-11	0	0.003314498	0.001152905	0.03314498	0.01152905	
1.04	0	0	5.764524E-11	0	0.002766889	0.0009223237	0.02766889	0.009223238	
1.042	0	0	4.611619E-11	0	0.002305744	0.0007378589	0.02305743	0.007378589	
1.044	0	0	3.689295E-11	0	0.001918381	0.0005902871	0.01918381	0.005902871	
1.046	0	0	2.951436E-11	0	0.001593733	0.0004722297	0.01593733	0.004722297	
1.048	0	0	2.361149E-11	0	0.001322209	0.0003777838	0.01322209	0.003777838	
1.05	0	0	1.888919E-11	0	0.001095546	0.000302227	0.01095546	0.00302227	
1.052	0	0	1.511135E-11	0	0.0009066594	0.0002417816	0.009066594	0.002417816	
1.054	0	0	1.208908E-11	0	0.0007495057	0.0001934253	0.007495057	0.001934253	
1.056	0	0	9.671266E-12	0	0.0006189471	0.0001547402	0.006189471	0.001547402	
1.058	0	0	7.737012E-12	0	0.0005106317	0.0001237922	0.005106317	0.001237922	
1.06	0	0	6.18961E-12	0	0.0004208846	9.903374E-05	0.004208846	0.0009903375	
1.062	0	0	4.951687E-12	0	0.000346611	7.922699E-05	0.00346611	0.0007922699	
1.064	0	0	3.96135E-12	0	0.0002852115	6.338159E-05	0.002852115	0.0006338159	
1.066	0	0	3.16908E-12	0	0.0002345074	5.070528E-05	0.002345074	0.0005070528	
1.068	0	0	2.535264E-12	0	0.0001926764	4.056422E-05	0.001926764	0.0004056422	
1.07	0	0	2.028211E-12	0	0.0001581976	3.245137E-05	0.001581976	0.0003245138	
1.072	0	0	1.622569E-12	0	0.0001298032	2.59611E-05	0.001298032	0.000259611	
1.074	0	0	1.298055E-12	0	0.0001064387	2.076888E-05	0.001064387	0.0002076888	
1.076	0	0	1.038444E-12	0	8.722782E-05	1.66151E-05	0.0008722782	0.000166151	
1.078	0	0	8.307552E-13	0	7.144376E-05	1.329208E-05	0.0007144376	0.0001329208	
1.08	0	0	6.646042E-13	0	5.848422E-05	1.063367E-05	0.0005848422	0.0001063367	
1.082	0	0	5.316833E-13	0	4.785074E-05	8.506933E-06	0.0004785074	8.506933E-05	
1.084	0	0	4.253467E-13	0	3.913129E-05	6.805546E-06	0.0003913129	6.805547E-05	
1.086	0	0	3.402773E-13	0	3.198558E-05	5.444437E-06	0.0003198558	5.444437E-05	
1.088	0	0	2.722219E-13	0	2.613291E-05	4.35555E-06	0.0002613291	4.35555E-05	
1.09	0	0	2.177775E-13	0	2.134188E-05	3.48444E-06	0.0002134188	3.48444E-05	
1.092	0	0	1.74222E-13	0	1.742195E-05	2.787552E-06	0.0001742195	2.787552E-05	
1.094	0	0	1.393776E-13	0	1.421631E-05	2.230041E-06	0.0001421631	2.230041E-05	
1.096	0	0	1.115021E-13	0	1.159606E-05	1.784033E-06	0.0001159606	1.784033E-05	
1.098	0	0	8.920165E-14	0	9.455248E-06	1.427226E-06	9.455248E-05	1.427226E-05	
1.1	0	0	7.136132E-14	0	7.706921E-06	1.141781E-06	7.706921E-05	1.141781E-05	
1.102	0	0	5.708905E-14	0	6.279714E-06	9.134249E-07	6.279715E-05	9.134248E-06	
1.104	0	0	4.567124E-14	0	5.115114E-06	7.307399E-07	5.115114E-05	7.307399E-06	
1.106	0	0	3.653699E-14	0	4.165165E-06	5.845919E-07	4.165165E-05	5.845919E-06	
1.108	0	0	2.92296E-14	0	3.390591E-06	4.676735E-07	3.390591E-05	4.676735E-06	
1.11	0	0	2.338368E-14	0	2.75924E-06	3.741388E-07	2.75924E-05	3.741388E-06	
1.112	0	0	1.870694E-14	0	2.244806E-06	2.993111E-07	2.244806E-05	2.993111E-06	
1.114	0	0	1.496555E-14	0	1.825776E-06	2.394488E-07	1.825776E-05	2.394488E-06	
1.116	0	0	1.197244E-14	0	1.484565E-06	1.915591E-07	1.484565E-05	1.915591E-06	
1.118	0	0	9.577954E-15	0	1.206808E-06	1.532472E-07	1.206808E-05	1.532472E-06	
1.12	0	0	7.662362E-15	0	9.807713E-07	1.225978E-07	9.807713E-06	1.225978E-06	
1.122	0	0	6.12989E-15	0	7.968769E-07	9.807823E-08	7.968769E-06	0	
1.124	0	0	0	0	6.375015E-07	7.846258E-08	6.375015E-06	0	
1.126	0	0	0	0	5.100012E-07	6.277007E-08	5.100012E-06	0	
1.128	0	0	0	0	4.080009E-07	5.021606E-08	4.08001E-06	0	
1.13	0	0	0	0	3.264007E-07	4.017284E-08	3.264007E-06	0	
1.132	0	0	0	0	2.611206E-07	3.213827E-08	2.611206E-06	0	
1.134	0	0	0	0	2.088965E-07	2.571062E-08	2.088965E-06	0	
1.136	0	0	0	0	1.671172E-07	2.056849E-08	1.671172E-06	0	
1.138	0	0	0	0	1.336937E-07	1.645479E-08	1.336937E-06	0	
1.14	0	0	0	0	1.06955E-07	1.316384E-08	1.06955E-06	0	
1.142	0	0	0	0	8.5564E-08	1.053107E-08	0	0	
1.144	0	0	0	0	6.84512E-08	8.424855E-09	0	0	
1.146	0	0	0	0	5.476096E-08	6.739883E-09	0	0	
1.148	0	0	0	0	4.380877E-08	5.391906E-09	0	0	
1.15	0	0	0	0	3.504702E-08	4.313525E-09	0	0	
1.152	0	0	0	0	2.803761E-08	3.45082E-09	0	0	
1.154	0	0	0	0	2.243009E-08	2.760656E-09	0	0	
1.156	0	0	0	0	1.794407E-08	2.208525E-09	0	0	
1.158	0	0	0	0	1.435525E-08	1.76682E-09	0	0	
1.16	0	0	0	0	1.14842E-08	1.413456E-09	0	0	
1.162	0	0	0	0	9.187363E-09	1.130765E-09	0	0	
1.164	0	0	0	0	7.34989E-09	9.046117E-10	0	0	
1.166	0	0	0	0	5.879912E-09	7.236893E-10	0	0	
1.168	0	0	0	0	4.703929E-09	5.789514E-10	0	0	
1.17	0	0	0	0	3.763144E-09	4.631611E-10	0	0	
1.172	0	0	0	0	3.010515E-09	3.705289E-10	0	0	
1.174	0	0	0	0	2.408412E-09	2.964231E-10	0	0	
1.176	0	0	0	0	1.926729E-09	2.371385E-10	0	0	
1.178	0	0	0	0	1.541383E-09	1.897108E-10	0	0	
1.18	0	0	0	0	1.233107E-09	1.517686E-10	0	0	
1.182	0	0	0	0	9.864853E-10	1.214149E-10	0	0	
1.184	0	0	0	0	7.891883E-10	9.713192E-11	0	0	
1.186	0	0	0	0	6.313506E-10	7.770554E-11	0	0	
1.188	0	0	0	0	5.050805E-10	6.216443E-11	0	0	
1.19	0	0	0	0	4.040644E-10	4.973154E-11	0	0	
1.192	0	0	0	0	3.232515E-10	3.978523E-11	0	0	
1.194	0	0	0	0	2.586012E-10	3.182819E-11	0	0	
1.196	0	0	0	0	2.068809E-10	2.546255E-11	0	0	
1.198	0	0	0	0	1.655047E-10	2.037004E-11	0	0	
1.2	0	0	0	0	1.324038E-10	1.629603E-11	0	0	
