Time	Body_2 Y	Body_2 Z	Body_2 X	Joint_1	
1.228	-0.1082243	-0.1548752	-1.905259E-09	-45.62631	
1.229	-0.108213	-0.1548868	-1.904777E-09	-45.62098	
1.23	-0.1082016	-0.1548984	-1.904291E-09	-45.61563	
1.231	-0.1081902	-0.1549101	-1.903801E-09	-45.61032	
1.232	-0.1081788	-0.1549218	-1.90331E-09	-45.60505	
1.233	-0.1081674	-0.1549334	-1.902819E-09	-45.59984	
1.234	-0.108156	-0.154945	-1.902329E-09	-45.5947	
1.235	-0.1081448	-0.1549564	-1.901843E-09	-45.58966	
1.236	-0.1081338	-0.1549677	-1.901362E-09	-45.58472	
1.237	-0.1081229	-0.1549788	-1.900887E-09	-45.5799	
1.238	-0.1081123	-0.1549897	-1.900421E-09	-45.57521	
1.239	-0.1081019	-0.1550003	-1.899964E-09	-45.57068	
1.24	-0.1080918	-0.1550106	-1.899518E-09	-45.56631	
1.241	-0.108082	-0.1550206	-1.899085E-09	-45.56213	
1.242	-0.1080726	-0.1550302	-1.898665E-09	-45.55812	
1.243	-0.1080635	-0.1550394	-1.89826E-09	-45.55431	
1.244	-0.1080548	-0.1550483	-1.897871E-09	-45.55071	
1.245	-0.1080466	-0.1550567	-1.897499E-09	-45.54733	
1.246	-0.1080387	-0.1550647	-1.897145E-09	-45.54417	
1.247	-0.1080314	-0.1550722	-1.89681E-09	-45.54124	
1.248	-0.1080245	-0.1550792	-1.896494E-09	-45.53856	
1.249	-0.1080181	-0.1550857	-1.896199E-09	-45.5361	
1.25	-0.1080122	-0.1550917	-1.895926E-09	-45.5339	
1.251	-0.1080068	-0.1550972	-1.895674E-09	-45.53196	
1.252	-0.108002	-0.1551021	-1.895444E-09	-45.53026	
1.253	-0.1079977	-0.1551065	-1.895238E-09	-45.52881	
1.254	-0.1079939	-0.1551103	-1.895053E-09	-45.52763	
1.255	-0.1079907	-0.1551136	-1.894893E-09	-45.5267	
1.256	-0.107988	-0.1551163	-1.894755E-09	-45.52601	
1.257	-0.1079859	-0.1551185	-1.894642E-09	-45.52559	
1.258	-0.1079843	-0.1551201	-1.894551E-09	-45.52541	
1.259	-0.1079833	-0.1551212	-1.894484E-09	-45.52548	
1.26	-0.1079828	-0.1551217	-1.89444E-09	-45.52578	
1.261	-0.1079828	-0.1551217	-1.894419E-09	-45.52633	
1.262	-0.1079833	-0.1551211	-1.89442E-09	-45.52709	
1.263	-0.1079844	-0.1551201	-1.894444E-09	-45.52808	
1.264	-0.1079859	-0.1551185	-1.89449E-09	-45.5293	
1.265	-0.107988	-0.1551164	-1.894557E-09	-45.53071	
1.266	-0.1079904	-0.1551139	-1.894644E-09	-45.53233	
1.267	-0.1079934	-0.1551109	-1.894751E-09	-45.53413	
1.268	-0.1079968	-0.1551075	-1.894878E-09	-45.53613	
1.269	-0.1080005	-0.1551036	-1.895023E-09	-45.53828	
1.27	-0.1080047	-0.1550993	-1.895186E-09	-45.5406	
1.271	-0.1080093	-0.1550947	-1.895366E-09	-45.54308	
1.272	-0.1080142	-0.1550897	-1.895561E-09	-45.54568	
1.273	-0.1080194	-0.1550844	-1.895772E-09	-45.54842	
1.274	-0.1080249	-0.1550787	-1.895996E-09	-45.55127	
1.275	-0.1080307	-0.1550728	-1.896234E-09	-45.55423	
1.276	-0.1080368	-0.1550666	-1.896483E-09	-45.55728	
1.277	-0.1080431	-0.1550602	-1.896743E-09	-45.56041	
1.278	-0.1080496	-0.1550536	-1.897013E-09	-45.56361	
1.279	-0.1080563	-0.1550468	-1.897292E-09	-45.56686	
1.28	-0.1080631	-0.1550398	-1.897578E-09	-45.57015	
1.281	-0.10807	-0.1550328	-1.897871E-09	-45.57348	
1.282	-0.1080771	-0.1550256	-1.898169E-09	-45.57683	
1.283	-0.1080842	-0.1550183	-1.898471E-09	-45.58019	
1.284	-0.1080914	-0.155011	-1.898777E-09	-45.58353	
1.285	-0.1080985	-0.1550037	-1.899084E-09	-45.58687	
1.286	-0.1081057	-0.1549963	-1.899392E-09	-45.59018	
1.287	-0.1081129	-0.154989	-1.8997E-09	-45.59345	
1.288	-0.10812	-0.1549818	-1.900007E-09	-45.59667	
1.289	-0.108127	-0.1549746	-1.900312E-09	-45.59983	
1.29	-0.108134	-0.1549675	-1.900613E-09	-45.60293	
1.291	-0.1081408	-0.1549606	-1.90091E-09	-45.60595	
1.292	-0.1081474	-0.1549538	-1.901202E-09	-45.60889	
1.293	-0.108154	-0.1549471	-1.901487E-09	-45.61172	
1.294	-0.1081603	-0.1549407	-1.901766E-09	-45.61445	
1.295	-0.1081664	-0.1549344	-1.902037E-09	-45.61707	
1.296	-0.1081723	-0.1549284	-1.902299E-09	-45.61958	
1.297	-0.108178	-0.1549226	-1.902552E-09	-45.62196	
1.298	-0.1081834	-0.154917	-1.902795E-09	-45.62419	
1.299	-0.1081886	-0.1549118	-1.903027E-09	-45.6263	
1.3	-0.1081934	-0.1549068	-1.903248E-09	-45.62827	
1.301	-0.108198	-0.1549021	-1.903456E-09	-45.63009	
1.302	-0.1082023	-0.1548977	-1.903653E-09	-45.63177	
1.303	-0.1082063	-0.1548937	-1.903836E-09	-45.63329	
1.304	-0.1082099	-0.1548899	-1.904006E-09	-45.63465	
1.305	-0.1082133	-0.1548865	-1.904163E-09	-45.63586	
1.306	-0.1082163	-0.1548835	-1.904305E-09	-45.63691	
1.307	-0.1082189	-0.1548807	-1.904433E-09	-45.6378	
1.308	-0.1082212	-0.1548784	-1.904547E-09	-45.63853	
1.309	-0.1082232	-0.1548763	-1.904646E-09	-45.63909	
1.31	-0.1082249	-0.1548747	-1.904731E-09	-45.6395	
1.311	-0.1082262	-0.1548733	-1.904801E-09	-45.63976	
1.312	-0.1082271	-0.1548724	-1.904856E-09	-45.63985	
1.313	-0.1082277	-0.1548717	-1.904897E-09	-45.63979	
1.314	-0.108228	-0.1548714	-1.904923E-09	-45.63958	
1.315	-0.108228	-0.1548715	-1.904935E-09	-45.63923	
1.316	-0.1082276	-0.1548719	-1.904932E-09	-45.63873	
1.317	-0.1082269	-0.1548726	-1.904916E-09	-45.63809	
1.318	-0.1082259	-0.1548736	-1.904886E-09	-45.63731	
1.319	-0.1082246	-0.1548749	-1.904843E-09	-45.63641	
1.32	-0.108223	-0.1548766	-1.904787E-09	-45.63538	
1.321	-0.1082211	-0.1548785	-1.904719E-09	-45.63424	
1.322	-0.108219	-0.1548807	-1.904639E-09	-45.63297	
1.323	-0.1082166	-0.1548831	-1.904547E-09	-45.6316	
1.324	-0.1082139	-0.1548858	-1.904443E-09	-45.63013	
1.325	-0.108211	-0.1548888	-1.90433E-09	-45.62857	
1.326	-0.1082079	-0.154892	-1.904207E-09	-45.62692	
1.327	-0.1082046	-0.1548953	-1.904074E-09	-45.62519	
1.328	-0.1082011	-0.1548989	-1.903933E-09	-45.62339	
1.329	-0.1081975	-0.1549026	-1.903783E-09	-45.62153	
1.33	-0.1081937	-0.1549066	-1.903626E-09	-45.61961	
1.331	-0.1081897	-0.1549106	-1.903462E-09	-45.61763	
1.332	-0.1081856	-0.1549148	-1.903293E-09	-45.61562	
1.333	-0.1081814	-0.1549191	-1.903117E-09	-45.61357	
1.334	-0.1081771	-0.1549235	-1.902938E-09	-45.6115	
1.335	-0.1081727	-0.1549279	-1.902754E-09	-45.6094	
1.336	-0.1081683	-0.1549325	-1.902567E-09	-45.6073	
1.337	-0.1081638	-0.154937	-1.902377E-09	-45.60519	
1.338	-0.1081593	-0.1549416	-1.902186E-09	-45.60309	
1.339	-0.1081548	-0.1549463	-1.901993E-09	-45.601	
1.34	-0.1081503	-0.1549509	-1.901799E-09	-45.59892	
1.341	-0.1081458	-0.1549555	-1.901606E-09	-45.59686	
1.342	-0.1081413	-0.15496	-1.901414E-09	-45.59484	
1.343	-0.1081369	-0.1549645	-1.901223E-09	-45.59285	
1.344	-0.1081326	-0.154969	-1.901034E-09	-45.59091	
1.345	-0.1081283	-0.1549733	-1.900848E-09	-45.58902	
1.346	-0.1081241	-0.1549776	-1.900666E-09	-45.58719	
1.347	-0.10812	-0.1549817	-1.900487E-09	-45.58541	
1.348	-0.1081161	-0.1549858	-1.900312E-09	-45.5837	
1.349	-0.1081122	-0.1549897	-1.900143E-09	-45.58206	
1.35	-0.1081085	-0.1549935	-1.899979E-09	-45.5805	
1.351	-0.108105	-0.1549971	-1.899821E-09	-45.57901	
1.352	-0.1081016	-0.1550006	-1.899669E-09	-45.57761	
1.353	-0.1080984	-0.1550038	-1.899524E-09	-45.57629	
1.354	-0.1080953	-0.1550069	-1.899386E-09	-45.57507	
1.355	-0.1080925	-0.1550099	-1.899256E-09	-45.57393	
1.356	-0.1080898	-0.1550126	-1.899133E-09	-45.57289	
1.357	-0.1080873	-0.1550151	-1.899019E-09	-45.57195	
1.358	-0.1080851	-0.1550175	-1.898913E-09	-45.5711	
1.359	-0.108083	-0.1550196	-1.898816E-09	-45.57035	
1.36	-0.1080811	-0.1550215	-1.898727E-09	-45.5697	
1.361	-0.1080795	-0.1550231	-1.898647E-09	-45.56915	
1.362	-0.108078	-0.1550246	-1.898577E-09	-45.56871	
1.363	-0.1080768	-0.1550259	-1.898515E-09	-45.56837	
1.364	-0.1080758	-0.1550269	-1.898463E-09	-45.56812	
1.365	-0.108075	-0.1550277	-1.89842E-09	-45.56797	
1.366	-0.1080745	-0.1550283	-1.898386E-09	-45.56792	
1.367	-0.1080741	-0.1550286	-1.898362E-09	-45.56797	
1.368	-0.1080739	-0.1550288	-1.898346E-09	-45.56812	
1.369	-0.108074	-0.1550287	-1.89834E-09	-45.56835	
1.37	-0.1080743	-0.1550285	-1.898342E-09	-45.56868	
1.371	-0.1080747	-0.155028	-1.898353E-09	-45.56908	
1.372	-0.1080754	-0.1550273	-1.898373E-09	-45.56958	
1.373	-0.1080762	-0.1550265	-1.8984E-09	-45.57016	
1.374	-0.1080773	-0.1550254	-1.898436E-09	-45.57082	
1.375	-0.1080785	-0.1550242	-1.89848E-09	-45.57155	
1.376	-0.1080798	-0.1550228	-1.898531E-09	-45.57235	
1.377	-0.1080814	-0.1550213	-1.89859E-09	-45.57321	
1.378	-0.108083	-0.1550195	-1.898655E-09	-45.57414	
1.379	-0.1080849	-0.1550177	-1.898727E-09	-45.57513	
1.38	-0.1080868	-0.1550157	-1.898805E-09	-45.57618	
1.381	-0.1080889	-0.1550135	-1.898889E-09	-45.57727	
1.382	-0.1080911	-0.1550113	-1.898979E-09	-45.57841	
1.383	-0.1080934	-0.1550089	-1.899073E-09	-45.57958	
1.384	-0.1080959	-0.1550065	-1.899172E-09	-45.5808	
1.385	-0.1080984	-0.1550039	-1.899275E-09	-45.58204	
1.386	-0.108101	-0.1550013	-1.899382E-09	-45.58331	
1.387	-0.1081036	-0.1549986	-1.899492E-09	-45.58459	
1.388	-0.1081063	-0.1549958	-1.899606E-09	-45.5859	
1.389	-0.1081091	-0.154993	-1.899721E-09	-45.58722	
1.39	-0.1081119	-0.1549901	-1.899839E-09	-45.58854	
1.391	-0.1081147	-0.1549873	-1.899958E-09	-45.58987	
1.392	-0.1081175	-0.1549844	-1.900079E-09	-45.59119	
1.393	-0.1081203	-0.1549815	-1.9002E-09	-45.59251	
1.394	-0.1081232	-0.1549786	-1.900321E-09	-45.59381	
1.395	-0.108126	-0.1549757	-1.900442E-09	-45.5951	
1.396	-0.1081288	-0.1549728	-1.900563E-09	-45.59637	
1.397	-0.1081316	-0.15497	-1.900683E-09	-45.59761	
1.398	-0.1081343	-0.1549672	-1.900801E-09	-45.59882	
1.399	-0.108137	-0.1549645	-1.900917E-09	-45.60001	
1.4	-0.1081396	-0.1549618	-1.901032E-09	-45.60116	
1.401	-0.1081422	-0.1549592	-1.901144E-09	-45.60227	
1.402	-0.1081446	-0.1549567	-1.901253E-09	-45.60335	
1.403	-0.108147	-0.1549542	-1.901359E-09	-45.60437	
1.404	-0.1081493	-0.1549519	-1.901462E-09	-45.60535	
1.405	-0.1081516	-0.1549496	-1.90156E-09	-45.60627	
1.406	-0.1081537	-0.1549474	-1.901655E-09	-45.60714	
1.407	-0.1081557	-0.1549454	-1.901746E-09	-45.60797	
1.408	-0.1081576	-0.1549435	-1.901832E-09	-45.60874	
1.409	-0.1081594	-0.1549416	-1.901913E-09	-45.60944	
1.41	-0.1081611	-0.1549399	-1.901989E-09	-45.61009	
1.411	-0.1081626	-0.1549384	-1.902061E-09	-45.61068	
1.412	-0.108164	-0.1549369	-1.902127E-09	-45.6112	
1.413	-0.1081653	-0.1549356	-1.902187E-09	-45.61167	
1.414	-0.1081665	-0.1549344	-1.902242E-09	-45.61206	
1.415	-0.1081675	-0.1549334	-1.902292E-09	-45.6124	
1.416	-0.1081684	-0.1549325	-1.902335E-09	-45.61267	
1.417	-0.1081691	-0.1549317	-1.902373E-09	-45.61289	
1.418	-0.1081697	-0.1549311	-1.902405E-09	-45.61303	
1.419	-0.1081702	-0.1549306	-1.902432E-09	-45.61312	
1.42	-0.1081706	-0.1549302	-1.902452E-09	-45.61314	
1.421	-0.1081708	-0.15493	-1.902467E-09	-45.61311	
1.422	-0.1081709	-0.1549299	-1.902476E-09	-45.61301	
1.423	-0.1081708	-0.15493	-1.90248E-09	-45.61285	
1.424	-0.1081706	-0.1549302	-1.902477E-09	-45.61264	
1.425	-0.1081703	-0.1549305	-1.90247E-09	-45.61237	
1.426	-0.1081699	-0.1549309	-1.902457E-09	-45.61205	
1.427	-0.1081694	-0.1549315	-1.902439E-09	-45.61169	
1.428	-0.1081687	-0.1549321	-1.902416E-09	-45.61126	
1.429	-0.1081679	-0.1549329	-1.902388E-09	-45.6108	
1.43	-0.1081671	-0.1549338	-1.902355E-09	-45.6103	
1.431	-0.1081661	-0.1549348	-1.902318E-09	-45.60975	
1.432	-0.108165	-0.1549359	-1.902276E-09	-45.60916	
1.433	-0.1081639	-0.1549371	-1.902231E-09	-45.60854	
1.434	-0.1081626	-0.1549384	-1.902181E-09	-45.60788	
1.435	-0.1081613	-0.1549397	-1.902128E-09	-45.60718	
1.436	-0.1081599	-0.1549411	-1.902072E-09	-45.60647	
1.437	-0.1081584	-0.1549426	-1.902012E-09	-45.60572	
1.438	-0.1081569	-0.1549442	-1.901949E-09	-45.60496	
1.439	-0.1081553	-0.1549458	-1.901885E-09	-45.60418	
1.44	-0.1081537	-0.1549474	-1.901817E-09	-45.60338	
1.441	-0.108152	-0.1549492	-1.901748E-09	-45.60257	
1.442	-0.1081503	-0.1549509	-1.901677E-09	-45.60175	
1.443	-0.1081486	-0.1549527	-1.901604E-09	-45.60092	
1.444	-0.1081468	-0.1549545	-1.90153E-09	-45.60008	
1.445	-0.1081451	-0.1549563	-1.901455E-09	-45.59925	
1.446	-0.1081433	-0.1549581	-1.901379E-09	-45.59842	
1.447	-0.1081415	-0.1549599	-1.901303E-09	-45.59759	
1.448	-0.1081397	-0.1549617	-1.901227E-09	-45.59678	
1.449	-0.1081379	-0.1549636	-1.901151E-09	-45.59597	
1.45	-0.1081361	-0.1549654	-1.901075E-09	-45.59517	
1.451	-0.1081344	-0.1549671	-1.901E-09	-45.59439	
1.452	-0.1081327	-0.1549689	-1.900926E-09	-45.59363	
1.453	-0.108131	-0.1549706	-1.900853E-09	-45.59289	
1.454	-0.1081294	-0.1549723	-1.900781E-09	-45.59216	
1.455	-0.1081278	-0.1549739	-1.90071E-09	-45.59146	
1.456	-0.1081262	-0.1549755	-1.900642E-09	-45.59079	
1.457	-0.1081247	-0.154977	-1.900576E-09	-45.59015	
1.458	-0.1081232	-0.1549785	-1.900512E-09	-45.58954	
1.459	-0.1081218	-0.1549799	-1.90045E-09	-45.58896	
1.46	-0.1081205	-0.1549813	-1.900391E-09	-45.58841	
1.461	-0.1081193	-0.1549826	-1.900334E-09	-45.5879	
1.462	-0.1081181	-0.1549838	-1.90028E-09	-45.58742	
1.463	-0.1081169	-0.1549849	-1.90023E-09	-45.58698	
1.464	-0.1081159	-0.154986	-1.900182E-09	-45.58658	
1.465	-0.108115	-0.154987	-1.900138E-09	-45.58621	
1.466	-0.1081141	-0.1549879	-1.900097E-09	-45.58589	
1.467	-0.1081133	-0.1549887	-1.900059E-09	-45.5856	
1.468	-0.1081126	-0.1549894	-1.900025E-09	-45.58535	
1.469	-0.1081119	-0.15499	-1.899994E-09	-45.58515	
1.47	-0.1081114	-0.1549906	-1.899967E-09	-45.58498	
1.471	-0.1081109	-0.1549911	-1.899944E-09	-45.58485	
1.472	-0.1081105	-0.1549914	-1.899924E-09	-45.58477	
1.473	-0.1081102	-0.1549917	-1.899908E-09	-45.58472	
1.474	-0.10811	-0.154992	-1.899895E-09	-45.58471	
1.475	-0.1081099	-0.1549921	-1.899886E-09	-45.58473	
1.476	-0.1081099	-0.1549921	-1.899881E-09	-45.5848	
1.477	-0.1081099	-0.1549921	-1.899879E-09	-45.5849	
1.478	-0.10811	-0.154992	-1.899881E-09	-45.58504	
1.479	-0.1081102	-0.1549917	-1.899886E-09	-45.58521	
1.48	-0.1081105	-0.1549915	-1.899894E-09	-45.58541	
1.481	-0.1081108	-0.1549911	-1.899906E-09	-45.58565	
1.482	-0.1081113	-0.1549907	-1.899921E-09	-45.58592	
1.483	-0.1081118	-0.1549902	-1.899939E-09	-45.58621	
1.484	-0.1081123	-0.1549896	-1.89996E-09	-45.58654	
1.485	-0.1081129	-0.154989	-1.899983E-09	-45.58689	
1.486	-0.1081136	-0.1549883	-1.90001E-09	-45.58725	
1.487	-0.1081144	-0.1549875	-1.900039E-09	-45.58765	
1.488	-0.1081151	-0.1549867	-1.90007E-09	-45.58807	
1.489	-0.108116	-0.1549859	-1.900103E-09	-45.58851	
1.49	-0.1081169	-0.154985	-1.900139E-09	-45.58897	
1.491	-0.1081178	-0.154984	-1.900177E-09	-45.58943	
1.492	-0.1081188	-0.154983	-1.900216E-09	-45.58991	
1.493	-0.1081197	-0.154982	-1.900257E-09	-45.5904	
1.494	-0.1081208	-0.1549809	-1.9003E-09	-45.59091	
1.495	-0.1081218	-0.1549799	-1.900343E-09	-45.59142	
1.496	-0.1081229	-0.1549788	-1.900388E-09	-45.59194	
1.497	-0.108124	-0.1549777	-1.900434E-09	-45.59246	
1.498	-0.1081251	-0.1549765	-1.90048E-09	-45.59299	
1.499	-0.1081262	-0.1549754	-1.900528E-09	-45.59351	
1.5	-0.1081273	-0.1549742	-1.900575E-09	-45.59403	
1.501	-0.1081285	-0.1549731	-1.900623E-09	-45.59455	
1.502	-0.1081296	-0.1549719	-1.900671E-09	-45.59506	
1.503	-0.1081307	-0.1549708	-1.900718E-09	-45.59557	
1.504	-0.1081318	-0.1549697	-1.900766E-09	-45.59607	
1.505	-0.1081329	-0.1549685	-1.900813E-09	-45.59656	
1.506	-0.108134	-0.1549675	-1.90086E-09	-45.59704	
1.507	-0.108135	-0.1549664	-1.900905E-09	-45.5975	
1.508	-0.1081361	-0.1549653	-1.90095E-09	-45.59795	
1.509	-0.1081371	-0.1549643	-1.900994E-09	-45.5984	
1.51	-0.108138	-0.1549633	-1.901037E-09	-45.59881	
1.511	-0.108139	-0.1549623	-1.901079E-09	-45.59922	
1.512	-0.1081399	-0.1549614	-1.901119E-09	-45.5996	
1.513	-0.1081408	-0.1549605	-1.901157E-09	-45.59996	
1.514	-0.1081416	-0.1549597	-1.901194E-09	-45.6003	
1.515	-0.1081424	-0.1549589	-1.90123E-09	-45.60062	
1.516	-0.1081431	-0.1549581	-1.901263E-09	-45.60092	
1.517	-0.1081438	-0.1549574	-1.901295E-09	-45.6012	
1.518	-0.1081444	-0.1549567	-1.901324E-09	-45.60144	
1.519	-0.108145	-0.1549561	-1.901352E-09	-45.60167	
1.52	-0.1081456	-0.1549556	-1.901377E-09	-45.60187	
1.521	-0.1081461	-0.1549551	-1.901401E-09	-45.60204	
1.522	-0.1081465	-0.1549546	-1.901422E-09	-45.6022	
1.523	-0.1081469	-0.1549542	-1.901441E-09	-45.60232	
1.524	-0.1081473	-0.1549539	-1.901458E-09	-45.60243	
1.525	-0.1081475	-0.1549536	-1.901472E-09	-45.6025	
1.526	-0.1081478	-0.1549533	-1.901484E-09	-45.60256	
1.527	-0.1081479	-0.1549532	-1.901494E-09	-45.60258	
1.528	-0.1081481	-0.154953	-1.901502E-09	-45.60258	
1.529	-0.1081481	-0.1549529	-1.901507E-09	-45.60257	
1.53	-0.1081482	-0.1549529	-1.90151E-09	-45.60253	
1.531	-0.1081481	-0.154953	-1.901511E-09	-45.60246	
1.532	-0.108148	-0.154953	-1.90151E-09	-45.60237	
1.533	-0.1081479	-0.1549532	-1.901506E-09	-45.60226	
1.534	-0.1081477	-0.1549533	-1.901501E-09	-45.60213	
1.535	-0.1081475	-0.1549536	-1.901493E-09	-45.60199	
1.536	-0.1081472	-0.1549539	-1.901484E-09	-45.60181	
1.537	-0.1081469	-0.1549542	-1.901472E-09	-45.60162	
1.538	-0.1081466	-0.1549545	-1.901459E-09	-45.60142	
1.539	-0.1081462	-0.1549549	-1.901444E-09	-45.6012	
1.54	-0.1081457	-0.1549554	-1.901427E-09	-45.60096	
1.541	-0.1081453	-0.1549558	-1.901409E-09	-45.60071	
1.542	-0.1081448	-0.1549564	-1.901389E-09	-45.60044	
1.543	-0.1081442	-0.1549569	-1.901368E-09	-45.60017	
1.544	-0.1081437	-0.1549575	-1.901345E-09	-45.59988	
1.545	-0.1081431	-0.1549581	-1.901321E-09	-45.59959	
1.546	-0.1081425	-0.1549587	-1.901296E-09	-45.59928	
1.547	-0.1081419	-0.1549593	-1.90127E-09	-45.59897	
1.548	-0.1081412	-0.15496	-1.901243E-09	-45.59865	
1.549	-0.1081406	-0.1549607	-1.901216E-09	-45.59833	
1.55	-0.1081399	-0.1549614	-1.901188E-09	-45.598	
1.551	-0.1081392	-0.1549621	-1.901159E-09	-45.59767	
1.552	-0.1081385	-0.1549628	-1.90113E-09	-45.59734	
1.553	-0.1081378	-0.1549635	-1.9011E-09	-45.59701	
1.554	-0.1081371	-0.1549642	-1.90107E-09	-45.59668	
1.555	-0.1081364	-0.154965	-1.90104E-09	-45.59636	
1.556	-0.1081357	-0.1549657	-1.90101E-09	-45.59604	
1.557	-0.108135	-0.1549664	-1.90098E-09	-45.59572	
1.558	-0.1081343	-0.1549671	-1.90095E-09	-45.59541	
1.559	-0.1081336	-0.1549678	-1.900921E-09	-45.5951	
1.56	-0.1081329	-0.1549685	-1.900892E-09	-45.5948	
1.561	-0.1081323	-0.1549692	-1.900863E-09	-45.59451	
1.562	-0.1081316	-0.1549698	-1.900835E-09	-45.59422	
1.563	-0.108131	-0.1549705	-1.900807E-09	-45.59395	
1.564	-0.1081304	-0.1549711	-1.90078E-09	-45.59369	
1.565	-0.1081298	-0.1549717	-1.900754E-09	-45.59344	
1.566	-0.1081292	-0.1549723	-1.900729E-09	-45.5932	
1.567	-0.1081287	-0.1549728	-1.900705E-09	-45.59298	
1.568	-0.1081282	-0.1549733	-1.900682E-09	-45.59276	
1.569	-0.1081277	-0.1549738	-1.90066E-09	-45.59256	
1.57	-0.1081272	-0.1549743	-1.900639E-09	-45.59238	
1.571	-0.1081268	-0.1549748	-1.900619E-09	-45.59221	
1.572	-0.1081264	-0.1549752	-1.900601E-09	-45.59206	
1.573	-0.108126	-0.1549756	-1.900584E-09	-45.59192	
1.574	-0.1081257	-0.1549759	-1.900568E-09	-45.59179	
1.575	-0.1081254	-0.1549762	-1.900553E-09	-45.59168	
1.576	-0.1081251	-0.1549765	-1.90054E-09	-45.59159	
1.577	-0.1081248	-0.1549768	-1.900528E-09	-45.59151	
1.578	-0.1081246	-0.154977	-1.900518E-09	-45.59145	
1.579	-0.1081244	-0.1549771	-1.900509E-09	-45.5914	
1.58	-0.1081243	-0.1549773	-1.900502E-09	-45.59137	
1.581	-0.1081242	-0.1549774	-1.900496E-09	-45.59135	
1.582	-0.1081241	-0.1549775	-1.900491E-09	-45.59135	
1.583	-0.1081241	-0.1549775	-1.900488E-09	-45.59137	
1.584	-0.1081241	-0.1549775	-1.900486E-09	-45.5914	
1.585	-0.1081241	-0.1549775	-1.900486E-09	-45.59144	
1.586	-0.1081242	-0.1549774	-1.900487E-09	-45.5915	
1.587	-0.1081242	-0.1549774	-1.900489E-09	-45.59157	
1.588	-0.1081244	-0.1549772	-1.900493E-09	-45.59165	
1.589	-0.1081245	-0.1549771	-1.900498E-09	-45.59175	
1.59	-0.1081247	-0.1549769	-1.900504E-09	-45.59186	
1.591	-0.1081249	-0.1549767	-1.900511E-09	-45.59197	
1.592	-0.1081251	-0.1549765	-1.90052E-09	-45.5921	
1.593	-0.1081254	-0.1549762	-1.900529E-09	-45.59225	
1.594	-0.1081256	-0.154976	-1.90054E-09	-45.59239	
1.595	-0.1081259	-0.1549757	-1.900551E-09	-45.59255	
1.596	-0.1081262	-0.1549753	-1.900564E-09	-45.59272	
1.597	-0.1081266	-0.154975	-1.900578E-09	-45.59289	
1.598	-0.1081269	-0.1549746	-1.900592E-09	-45.59307	
1.599	-0.1081273	-0.1549743	-1.900607E-09	-45.59326	
1.6	-0.1081277	-0.1549739	-1.900623E-09	-45.59345	
1.601	-0.1081281	-0.1549735	-1.900639E-09	-45.59365	
1.602	-0.1081285	-0.154973	-1.900656E-09	-45.59385	
1.603	-0.1081289	-0.1549726	-1.900673E-09	-45.59404	
1.604	-0.1081293	-0.1549722	-1.900691E-09	-45.59425	
1.605	-0.1081298	-0.1549717	-1.900709E-09	-45.59446	
1.606	-0.1081302	-0.1549713	-1.900728E-09	-45.59467	
1.607	-0.1081306	-0.1549709	-1.900746E-09	-45.59488	
1.608	-0.1081311	-0.1549704	-1.900765E-09	-45.59509	
1.609	-0.1081315	-0.1549699	-1.900784E-09	-45.59529	
1.61	-0.108132	-0.1549695	-1.900803E-09	-45.59549	
1.611	-0.1081324	-0.154969	-1.900822E-09	-45.59569	
1.612	-0.1081328	-0.1549686	-1.90084E-09	-45.59589	
1.613	-0.1081333	-0.1549682	-1.900859E-09	-45.59608	
1.614	-0.1081337	-0.1549677	-1.900877E-09	-45.59627	
1.615	-0.1081341	-0.1549673	-1.900895E-09	-45.59645	
1.616	-0.1081345	-0.1549669	-1.900913E-09	-45.59663	
1.617	-0.1081349	-0.1549665	-1.90093E-09	-45.5968	
1.618	-0.1081353	-0.1549661	-1.900947E-09	-45.59696	
1.619	-0.1081357	-0.1549657	-1.900963E-09	-45.59711	
1.62	-0.108136	-0.1549654	-1.900978E-09	-45.59726	
1.621	-0.1081363	-0.154965	-1.900993E-09	-45.5974	
1.622	-0.1081367	-0.1549647	-1.901008E-09	-45.59754	
1.623	-0.108137	-0.1549644	-1.901022E-09	-45.59766	
1.624	-0.1081373	-0.1549641	-1.901035E-09	-45.59777	
1.625	-0.1081375	-0.1549638	-1.901047E-09	-45.59788	
1.626	-0.1081378	-0.1549635	-1.901058E-09	-45.59798	
1.627	-0.108138	-0.1549633	-1.901069E-09	-45.59806	
1.628	-0.1081382	-0.1549631	-1.901079E-09	-45.59814	
1.629	-0.1081384	-0.1549629	-1.901088E-09	-45.59821	
1.63	-0.1081386	-0.1549627	-1.901096E-09	-45.59827	
1.631	-0.1081387	-0.1549626	-1.901103E-09	-45.59832	
1.632	-0.1081389	-0.1549624	-1.90111E-09	-45.59835	
1.633	-0.108139	-0.1549623	-1.901115E-09	-45.59838	
1.634	-0.1081391	-0.1549622	-1.90112E-09	-45.5984	
1.635	-0.1081391	-0.1549622	-1.901124E-09	-45.59841	
1.636	-0.1081392	-0.1549621	-1.901127E-09	-45.59841	
1.637	-0.1081392	-0.1549621	-1.901129E-09	-45.5984	
1.638	-0.1081392	-0.1549621	-1.90113E-09	-45.59837	
1.639	-0.1081392	-0.1549621	-1.90113E-09	-45.59835	
1.64	-0.1081391	-0.1549622	-1.901129E-09	-45.59831	
