Time	A	Length	MV	Tension	
2.5434	12.91975	0.4062319	-0.05413636	0.9383712	
2.5436	12.91975	0.4062319	-0.05413634	0.9383712	
2.5438	12.91944	0.4062316	-0.05413632	0.9383791	
2.544	12.91944	0.4062316	-0.0541363	0.9383791	
2.5442	12.91944	0.4062316	-0.05413628	0.9383791	
2.5444	12.91944	0.4062316	-0.05413627	0.9383791	
2.5446	12.91944	0.4062316	-0.05413625	0.9383791	
2.5448	12.919	0.4062313	-0.05413623	0.9383548	
2.545	12.919	0.4062313	-0.05413621	0.9383548	
2.5452	12.919	0.4062313	-0.0541362	0.9383548	
2.5454	12.919	0.4062313	-0.05413618	0.9383548	
2.5456	12.919	0.4062313	-0.05413616	0.9383548	
2.5458	12.91867	0.4062311	-0.05413614	0.9383587	
2.546	12.91867	0.4062311	-0.05413613	0.9383587	
2.5462	12.91867	0.4062311	-0.05413611	0.9383587	
2.5464	12.91867	0.4062311	-0.05413609	0.9383587	
2.5466	12.91867	0.4062311	-0.05413608	0.9383587	
2.5468	12.91829	0.4062308	-0.05413606	0.9383456	
2.547	12.91829	0.4062308	-0.05413604	0.9383456	
2.5472	12.91829	0.4062308	-0.05413602	0.9383456	
2.5474	12.91829	0.4062308	-0.054136	0.9383456	
2.5476	12.91829	0.4062308	-0.05413599	0.9383456	
2.5478	12.9179	0.4062306	-0.05413597	0.9383304	
2.548	12.9179	0.4062306	-0.05413595	0.9383304	
2.5482	12.9179	0.4062306	-0.05413594	0.9383304	
2.5484	12.9179	0.4062306	-0.05413592	0.9383304	
2.5486	12.9179	0.4062306	-0.0541359	0.9383304	
2.5488	12.91757	0.4062303	-0.05413589	0.9383284	
2.549	12.91757	0.4062303	-0.05413587	0.9383284	
2.5492	12.91757	0.4062303	-0.05413585	0.9383284	
2.5494	12.91757	0.4062303	-0.05413584	0.9383284	
2.5496	12.91757	0.4062303	-0.05413582	0.9383284	
2.5498	12.91724	0.4062301	-0.0541358	0.9383247	
2.55	12.91724	0.4062301	-0.05413578	0.9383247	
2.5502	12.91724	0.4062301	-0.05413577	0.9383247	
2.5504	12.91724	0.4062301	-0.05413575	0.9383247	
2.5506	12.91724	0.4062301	-0.05413574	0.9383247	
2.5508	12.91691	0.4062299	-0.05413572	0.9383191	
2.551	12.91691	0.4062299	-0.0541357	0.9383191	
2.5512	12.91691	0.4062299	-0.05413569	0.9383191	
2.5514	12.91691	0.4062299	-0.05413567	0.9383191	
2.5516	12.91691	0.4062299	-0.05413565	0.9383191	
2.5518	12.91657	0.4062296	-0.05413564	0.9383118	
2.552	12.91657	0.4062296	-0.05413562	0.9383118	
2.5522	12.91657	0.4062296	-0.05413561	0.9383118	
2.5524	12.91657	0.4062296	-0.05413559	0.9383118	
2.5526	12.91657	0.4062296	-0.05413558	0.9383118	
2.5528	12.91624	0.4062294	-0.05413556	0.9383027	
2.553	12.91624	0.4062294	-0.05413554	0.9383027	
2.5532	12.91624	0.4062294	-0.05413553	0.9383027	
2.5534	12.91624	0.4062294	-0.05413551	0.9383027	
2.5536	12.91624	0.4062294	-0.05413549	0.9383027	
2.5538	12.91589	0.4062291	-0.05413548	0.9382918	
2.554	12.91589	0.4062291	-0.05413546	0.9382918	
2.5542	12.91589	0.4062291	-0.05413545	0.9382918	
2.5544	12.91589	0.4062291	-0.05413543	0.9382918	
2.5546	12.91589	0.4062291	-0.05413542	0.9382918	
2.5548	12.91556	0.4062289	-0.0541354	0.9382791	
2.555	12.91556	0.4062289	-0.05413539	0.9382791	
2.5552	12.91556	0.4062289	-0.05413537	0.9382791	
2.5554	12.91556	0.4062289	-0.05413536	0.9382791	
2.5556	12.91556	0.4062289	-0.05413534	0.9382791	
2.5558	12.91521	0.4062287	-0.05413533	0.9382646	
2.556	12.91521	0.4062287	-0.05413531	0.9382646	
2.5562	12.91521	0.4062287	-0.0541353	0.9382646	
2.5564	12.91521	0.4062287	-0.05413528	0.9382646	
2.5566	12.91521	0.4062287	-0.05413526	0.9382646	
2.5568	12.91492	0.4062285	-0.05413525	0.9382635	
2.557	12.91492	0.4062285	-0.05413523	0.9382635	
2.5572	12.91492	0.4062285	-0.05413522	0.9382635	
2.5574	12.91492	0.4062285	-0.0541352	0.9382635	
2.5576	12.91492	0.4062285	-0.05413519	0.9382635	
2.5578	12.91463	0.4062282	-0.05413517	0.9382609	
2.558	12.91463	0.4062282	-0.05413516	0.9382609	
2.5582	12.91463	0.4062282	-0.05413514	0.9382609	
2.5584	12.91463	0.4062282	-0.05413513	0.9382609	
2.5586	12.91463	0.4062282	-0.05413512	0.9382609	
2.5588	12.91428	0.406228	-0.0541351	0.9382415	
2.559	12.91428	0.406228	-0.05413509	0.9382415	
2.5592	12.91428	0.406228	-0.05413507	0.9382415	
2.5594	12.91428	0.406228	-0.05413506	0.9382415	
2.5596	12.91428	0.406228	-0.05413504	0.9382415	
2.5598	12.91405	0.4062278	-0.05413503	0.9382507	
2.56	12.91405	0.4062278	-0.05413501	0.9382507	
2.5602	12.91405	0.4062278	-0.054135	0.9382507	
2.5604	12.91405	0.4062278	-0.05413499	0.9382507	
2.5606	12.91405	0.4062278	-0.05413497	0.9382507	
2.5608	12.9137	0.4062276	-0.05413496	0.9382281	
2.561	12.9137	0.4062276	-0.05413494	0.9382281	
2.5612	12.9137	0.4062276	-0.05413493	0.9382281	
2.5614	12.9137	0.4062276	-0.05413492	0.9382281	
2.5616	12.9137	0.4062276	-0.0541349	0.9382281	
2.5618	12.91346	0.4062274	-0.05413489	0.9382342	
2.562	12.91346	0.4062274	-0.05413487	0.9382342	
2.5622	12.91346	0.4062274	-0.05413486	0.9382342	
2.5624	12.91346	0.4062274	-0.05413485	0.9382342	
2.5626	12.91346	0.4062274	-0.05413483	0.9382342	
2.5628	12.91316	0.4062272	-0.05413482	0.9382238	
2.563	12.91316	0.4062272	-0.0541348	0.9382238	
2.5632	12.91316	0.4062272	-0.05413479	0.9382238	
2.5634	12.91316	0.4062272	-0.05413478	0.9382238	
2.5636	12.91316	0.4062272	-0.05413476	0.9382238	
2.5638	12.91287	0.406227	-0.05413475	0.9382118	
2.564	12.91287	0.406227	-0.05413474	0.9382118	
2.5642	12.91287	0.406227	-0.05413472	0.9382118	
2.5644	12.91287	0.406227	-0.05413471	0.9382118	
2.5646	12.91287	0.406227	-0.0541347	0.9382118	
2.5648	12.91263	0.4062268	-0.05413468	0.9382135	
2.565	12.91263	0.4062268	-0.05413467	0.9382135	
2.5652	12.91263	0.4062268	-0.05413466	0.9382135	
2.5654	12.91263	0.4062268	-0.05413464	0.9382135	
2.5656	12.91263	0.4062268	-0.05413463	0.9382135	
2.5658	12.91232	0.4062266	-0.05413461	0.9381986	
2.566	12.91232	0.4062266	-0.0541346	0.9381986	
2.5662	12.91232	0.4062266	-0.05413459	0.9381986	
2.5664	12.91232	0.4062266	-0.05413458	0.9381986	
2.5666	12.91232	0.4062266	-0.05413456	0.9381986	
2.5668	12.91208	0.4062264	-0.05413455	0.9381973	
2.567	12.91208	0.4062264	-0.05413454	0.9381973	
2.5672	12.91208	0.4062264	-0.05413453	0.9381973	
2.5674	12.91208	0.4062264	-0.05413451	0.9381973	
2.5676	12.91208	0.4062264	-0.0541345	0.9381973	
2.5678	12.91184	0.4062262	-0.05413448	0.9381948	
2.568	12.91184	0.4062262	-0.05413447	0.9381948	
2.5682	12.91184	0.4062262	-0.05413446	0.9381948	
2.5684	12.91184	0.4062262	-0.05413445	0.9381948	
2.5686	12.91184	0.4062262	-0.05413444	0.9381948	
2.5688	12.91159	0.4062261	-0.05413442	0.9381909	
2.569	12.91159	0.4062261	-0.05413441	0.9381909	
2.5692	12.91159	0.4062261	-0.0541344	0.9381909	
2.5694	12.91159	0.4062261	-0.05413438	0.9381909	
2.5696	12.91159	0.4062261	-0.05413437	0.9381909	
2.5698	12.91134	0.4062259	-0.05413436	0.9381856	
2.57	12.91134	0.4062259	-0.05413435	0.9381856	
2.5702	12.91134	0.4062259	-0.05413434	0.9381856	
2.5704	12.91134	0.4062259	-0.05413432	0.9381856	
2.5706	12.91134	0.4062259	-0.05413431	0.9381856	
2.5708	12.91109	0.4062257	-0.0541343	0.9381791	
2.571	12.91109	0.4062257	-0.05413429	0.9381791	
2.5712	12.91109	0.4062257	-0.05413427	0.9381791	
2.5714	12.91109	0.4062257	-0.05413426	0.9381791	
2.5716	12.91109	0.4062257	-0.05413425	0.9381791	
2.5718	12.91084	0.4062255	-0.05413423	0.9381712	
2.572	12.91084	0.4062255	-0.05413422	0.9381712	
2.5722	12.91084	0.4062255	-0.05413421	0.9381712	
2.5724	12.91084	0.4062255	-0.0541342	0.9381712	
2.5726	12.91084	0.4062255	-0.05413419	0.9381712	
2.5728	12.91058	0.4062254	-0.05413418	0.938162	
2.573	12.91058	0.4062254	-0.05413416	0.938162	
2.5732	12.91058	0.4062254	-0.05413415	0.938162	
2.5734	12.91058	0.4062254	-0.05413414	0.938162	
2.5736	12.91058	0.4062254	-0.05413413	0.938162	
2.5738	12.91033	0.4062252	-0.05413412	0.9381515	
2.574	12.91033	0.4062252	-0.0541341	0.9381515	
2.5742	12.91033	0.4062252	-0.05413409	0.9381515	
2.5744	12.91033	0.4062252	-0.05413408	0.9381515	
2.5746	12.91033	0.4062252	-0.05413407	0.9381515	
2.5748	12.91013	0.406225	-0.05413406	0.9381548	
2.575	12.91013	0.406225	-0.05413405	0.9381548	
2.5752	12.91013	0.406225	-0.05413403	0.9381548	
2.5754	12.91013	0.406225	-0.05413402	0.9381548	
2.5756	12.91013	0.406225	-0.05413401	0.9381548	
2.5758	12.90988	0.4062248	-0.054134	0.9381419	
2.576	12.90988	0.4062248	-0.05413399	0.9381419	
2.5762	12.90988	0.4062248	-0.05413398	0.9381419	
2.5764	12.90988	0.4062248	-0.05413397	0.9381419	
2.5766	12.90988	0.4062248	-0.05413396	0.9381419	
2.5768	12.90962	0.4062247	-0.05413394	0.9381276	
2.577	12.90962	0.4062247	-0.05413393	0.9381276	
2.5772	12.90962	0.4062247	-0.05413392	0.9381276	
2.5774	12.90962	0.4062247	-0.05413391	0.9381276	
2.5776	12.90962	0.4062247	-0.0541339	0.9381276	
2.5778	12.90942	0.4062245	-0.05413389	0.9381273	
2.578	12.90942	0.4062245	-0.05413388	0.9381273	
2.5782	12.90942	0.4062245	-0.05413387	0.9381273	
2.5784	12.90942	0.4062245	-0.05413385	0.9381273	
2.5786	12.90942	0.4062245	-0.05413384	0.9381273	
2.5788	12.90922	0.4062244	-0.05413383	0.9381258	
2.579	12.90922	0.4062244	-0.05413382	0.9381258	
2.5792	12.90922	0.4062244	-0.05413381	0.9381258	
2.5794	12.90922	0.4062244	-0.0541338	0.9381258	
2.5796	12.90922	0.4062244	-0.05413379	0.9381258	
2.5798	12.90902	0.4062242	-0.05413378	0.9381232	
2.58	12.90902	0.4062242	-0.05413377	0.9381232	
2.5802	12.90902	0.4062242	-0.05413376	0.9381232	
2.5804	12.90902	0.4062242	-0.05413375	0.9381232	
2.5806	12.90902	0.4062242	-0.05413374	0.9381232	
2.5808	12.90881	0.4062241	-0.05413372	0.9381196	
2.581	12.90881	0.4062241	-0.05413371	0.9381196	
2.5812	12.90881	0.4062241	-0.0541337	0.9381196	
2.5814	12.90881	0.4062241	-0.05413369	0.9381196	
2.5816	12.90881	0.4062241	-0.05413368	0.9381196	
2.5818	12.9086	0.4062239	-0.05413367	0.9381148	
2.582	12.9086	0.4062239	-0.05413366	0.9381148	
2.5822	12.9086	0.4062239	-0.05413365	0.9381148	
2.5824	12.9086	0.4062239	-0.05413364	0.9381148	
2.5826	12.9086	0.4062239	-0.05413363	0.9381148	
2.5828	12.9084	0.4062238	-0.05413362	0.9381089	
2.583	12.9084	0.4062238	-0.05413361	0.9381089	
2.5832	12.9084	0.4062238	-0.0541336	0.9381089	
2.5834	12.9084	0.4062238	-0.05413359	0.9381089	
2.5836	12.9084	0.4062238	-0.05413358	0.9381089	
2.5838	12.90825	0.4062237	-0.05413357	0.9381171	
2.584	12.90825	0.4062237	-0.05413356	0.9381171	
2.5842	12.90825	0.4062237	-0.05413355	0.9381171	
2.5844	12.90825	0.4062237	-0.05413354	0.9381171	
2.5846	12.90825	0.4062237	-0.05413353	0.9381171	
2.5848	12.90804	0.4062235	-0.05413352	0.9381093	
2.585	12.90804	0.4062235	-0.05413351	0.9381093	
2.5852	12.90804	0.4062235	-0.0541335	0.9381093	
2.5854	12.90804	0.4062235	-0.05413349	0.9381093	
2.5856	12.90804	0.4062235	-0.05413348	0.9381093	
2.5858	12.90783	0.4062234	-0.05413347	0.9381003	
2.586	12.90783	0.4062234	-0.05413346	0.9381003	
2.5862	12.90783	0.4062234	-0.05413345	0.9381003	
2.5864	12.90783	0.4062234	-0.05413344	0.9381003	
2.5866	12.90783	0.4062234	-0.05413343	0.9381003	
2.5868	12.90762	0.4062232	-0.05413342	0.9380903	
2.587	12.90762	0.4062232	-0.05413341	0.9380903	
2.5872	12.90762	0.4062232	-0.0541334	0.9380903	
2.5874	12.90762	0.4062232	-0.05413339	0.9380903	
2.5876	12.90762	0.4062232	-0.05413338	0.9380903	
2.5878	12.90746	0.4062231	-0.05413337	0.9380943	
2.588	12.90746	0.4062231	-0.05413336	0.9380943	
2.5882	12.90746	0.4062231	-0.05413335	0.9380943	
2.5884	12.90746	0.4062231	-0.05413334	0.9380943	
2.5886	12.90746	0.4062231	-0.05413333	0.9380943	
2.5888	12.90724	0.4062229	-0.05413332	0.9380823	
2.589	12.90724	0.4062229	-0.05413331	0.9380823	
2.5892	12.90724	0.4062229	-0.0541333	0.9380823	
2.5894	12.90724	0.4062229	-0.05413329	0.9380823	
2.5896	12.90724	0.4062229	-0.05413328	0.9380823	
2.5898	12.90709	0.4062228	-0.05413327	0.9380844	
2.59	12.90709	0.4062228	-0.05413327	0.9380844	
2.5902	12.90709	0.4062228	-0.05413326	0.9380844	
2.5904	12.90709	0.4062228	-0.05413325	0.9380844	
2.5906	12.90709	0.4062228	-0.05413324	0.9380844	
2.5908	12.90687	0.4062227	-0.05413323	0.9380704	
2.591	12.90687	0.4062227	-0.05413322	0.9380704	
2.5912	12.90687	0.4062227	-0.05413321	0.9380704	
2.5914	12.90687	0.4062227	-0.0541332	0.9380704	
2.5916	12.90687	0.4062227	-0.05413319	0.9380704	
2.5918	12.90672	0.4062226	-0.05413318	0.9380705	
2.592	12.90672	0.4062226	-0.05413317	0.9380705	
2.5922	12.90672	0.4062226	-0.05413317	0.9380705	
2.5924	12.90672	0.4062226	-0.05413315	0.9380705	
2.5926	12.90672	0.4062226	-0.05413315	0.9380705	
2.5928	12.90656	0.4062224	-0.05413314	0.9380697	
2.593	12.90656	0.4062224	-0.05413313	0.9380697	
2.5932	12.90656	0.4062224	-0.05413312	0.9380697	
2.5934	12.90656	0.4062224	-0.05413311	0.9380697	
2.5936	12.90656	0.4062224	-0.0541331	0.9380697	
2.5938	12.90633	0.4062223	-0.05413309	0.9380528	
2.594	12.90633	0.4062223	-0.05413308	0.9380528	
2.5942	12.90633	0.4062223	-0.05413308	0.9380528	
2.5944	12.90633	0.4062223	-0.05413307	0.9380528	
2.5946	12.90633	0.4062223	-0.05413306	0.9380528	
2.5948	12.90617	0.4062222	-0.05413305	0.9380501	
2.595	12.90617	0.4062222	-0.05413304	0.9380501	
2.5952	12.90617	0.4062222	-0.05413303	0.9380501	
2.5954	12.90617	0.4062222	-0.05413302	0.9380501	
2.5956	12.90617	0.4062222	-0.05413301	0.9380501	
2.5958	12.90601	0.406222	-0.05413301	0.9380465	
2.596	12.90601	0.406222	-0.054133	0.9380465	
2.5962	12.90601	0.406222	-0.05413299	0.9380465	
2.5964	12.90601	0.406222	-0.05413298	0.9380465	
2.5966	12.90601	0.406222	-0.05413297	0.9380465	
2.5968	12.90585	0.4062219	-0.05413296	0.938042	
2.597	12.90585	0.4062219	-0.05413295	0.938042	
2.5972	12.90585	0.4062219	-0.05413295	0.938042	
2.5974	12.90585	0.4062219	-0.05413294	0.938042	
2.5976	12.90585	0.4062219	-0.05413293	0.938042	
2.5978	12.90574	0.4062218	-0.05413292	0.9380519	
2.598	12.90574	0.4062218	-0.05413291	0.9380519	
2.5982	12.90574	0.4062218	-0.0541329	0.9380519	
2.5984	12.90574	0.4062218	-0.0541329	0.9380519	
2.5986	12.90574	0.4062218	-0.05413289	0.9380519	
2.5988	12.90557	0.4062217	-0.05413288	0.9380459	
2.599	12.90557	0.4062217	-0.05413287	0.9380459	
2.5992	12.90557	0.4062217	-0.05413286	0.9380459	
2.5994	12.90557	0.4062217	-0.05413286	0.9380459	
2.5996	12.90557	0.4062217	-0.05413285	0.9380459	
2.5998	12.90541	0.4062216	-0.05413284	0.9380391	
2.6	12.90541	0.4062216	-0.05413283	0.9380391	
2.6002	12.90541	0.4062216	-0.05413282	0.9380391	
2.6004	12.90541	0.4062216	-0.05413282	0.9380391	
2.6006	12.90541	0.4062216	-0.05413281	0.9380391	
2.6008	12.9053	0.4062215	-0.0541328	0.9380466	
2.601	12.9053	0.4062215	-0.05413279	0.9380466	
2.6012	12.9053	0.4062215	-0.05413278	0.9380466	
2.6014	12.9053	0.4062215	-0.05413277	0.9380466	
2.6016	12.9053	0.4062215	-0.05413277	0.9380466	
2.6018	12.90512	0.4062214	-0.05413276	0.9380382	
2.602	12.90512	0.4062214	-0.05413275	0.9380382	
2.6022	12.90512	0.4062214	-0.05413274	0.9380382	
2.6024	12.90512	0.4062214	-0.05413273	0.9380382	
2.6026	12.90512	0.4062214	-0.05413273	0.9380382	
2.6028	12.90496	0.4062213	-0.05413272	0.9380289	
2.603	12.90496	0.4062213	-0.05413271	0.9380289	
2.6032	12.90496	0.4062213	-0.0541327	0.9380289	
2.6034	12.90496	0.4062213	-0.0541327	0.9380289	
2.6036	12.90496	0.4062213	-0.05413269	0.9380289	
2.6038	12.90485	0.4062212	-0.05413268	0.9380341	
2.604	12.90485	0.4062212	-0.05413267	0.9380341	
2.6042	12.90485	0.4062212	-0.05413267	0.9380341	
2.6044	12.90485	0.4062212	-0.05413266	0.9380341	
2.6046	12.90485	0.4062212	-0.05413265	0.9380341	
2.6048	12.90473	0.4062211	-0.05413264	0.9380385	
2.605	12.90473	0.4062211	-0.05413264	0.9380385	
2.6052	12.90473	0.4062211	-0.05413263	0.9380385	
2.6054	12.90473	0.4062211	-0.05413262	0.9380385	
2.6056	12.90473	0.4062211	-0.05413261	0.9380385	
2.6058	12.90456	0.406221	-0.05413261	0.938027	
2.606	12.90456	0.406221	-0.0541326	0.938027	
2.6062	12.90456	0.406221	-0.05413259	0.938027	
2.6064	12.90456	0.406221	-0.05413258	0.938027	
2.6066	12.90456	0.406221	-0.05413258	0.938027	
2.6068	12.90438	0.4062209	-0.05413257	0.9380147	
2.607	12.90438	0.4062209	-0.05413256	0.9380147	
2.6072	12.90438	0.4062209	-0.05413255	0.9380147	
2.6074	12.90438	0.4062209	-0.05413255	0.9380147	
2.6076	12.90438	0.4062209	-0.05413254	0.9380147	
2.6078	12.90427	0.4062208	-0.05413253	0.9380167	
2.608	12.90427	0.4062208	-0.05413252	0.9380167	
2.6082	12.90427	0.4062208	-0.05413252	0.9380167	
2.6084	12.90427	0.4062208	-0.05413251	0.9380167	
2.6086	12.90427	0.4062208	-0.0541325	0.9380167	
2.6088	12.90415	0.4062207	-0.0541325	0.9380181	
2.609	12.90415	0.4062207	-0.05413249	0.9380181	
2.6092	12.90415	0.4062207	-0.05413248	0.9380181	
2.6094	12.90415	0.4062207	-0.05413248	0.9380181	
2.6096	12.90415	0.4062207	-0.05413247	0.9380181	
2.6098	12.90398	0.4062206	-0.05413246	0.9380036	
2.61	12.90398	0.4062206	-0.05413245	0.9380036	
2.6102	12.90398	0.4062206	-0.05413245	0.9380036	
2.6104	12.90398	0.4062206	-0.05413244	0.9380036	
2.6106	12.90398	0.4062206	-0.05413243	0.9380036	
2.6108	12.90386	0.4062205	-0.05413242	0.9380035	
2.611	12.90386	0.4062205	-0.05413242	0.9380035	
2.6112	12.90386	0.4062205	-0.05413241	0.9380035	
2.6114	12.90386	0.4062205	-0.05413241	0.9380035	
2.6116	12.90386	0.4062205	-0.0541324	0.9380035	
2.6118	12.90374	0.4062204	-0.05413239	0.9380027	
2.612	12.90374	0.4062204	-0.05413238	0.9380027	
2.6122	12.90374	0.4062204	-0.05413238	0.9380027	
2.6124	12.90374	0.4062204	-0.05413237	0.9380027	
2.6126	12.90374	0.4062204	-0.05413236	0.9380027	
2.6128	12.90362	0.4062203	-0.05413236	0.9380013	
2.613	12.90362	0.4062203	-0.05413235	0.9380013	
2.6132	12.90362	0.4062203	-0.05413234	0.9380013	
2.6134	12.90362	0.4062203	-0.05413234	0.9380013	
2.6136	12.90362	0.4062203	-0.05413233	0.9380013	
2.6138	12.9035	0.4062202	-0.05413232	0.9379992	
2.614	12.9035	0.4062202	-0.05413232	0.9379992	
2.6142	12.9035	0.4062202	-0.05413231	0.9379992	
2.6144	12.9035	0.4062202	-0.05413231	0.9379992	
2.6146	12.9035	0.4062202	-0.0541323	0.9379992	
2.6148	12.90338	0.4062201	-0.05413229	0.9379964	
2.615	12.90338	0.4062201	-0.05413228	0.9379964	
2.6152	12.90338	0.4062201	-0.05413228	0.9379964	
2.6154	12.90338	0.4062201	-0.05413227	0.9379964	
2.6156	12.90338	0.4062201	-0.05413226	0.9379964	
2.6158	12.90326	0.40622	-0.05413226	0.937993	
2.616	12.90326	0.40622	-0.05413225	0.937993	
2.6162	12.90326	0.40622	-0.05413225	0.937993	
2.6164	12.90326	0.40622	-0.05413224	0.937993	
2.6166	12.90326	0.40622	-0.05413223	0.937993	
2.6168	12.90314	0.4062199	-0.05413223	0.9379891	
2.617	12.90314	0.4062199	-0.05413222	0.9379891	
2.6172	12.90314	0.4062199	-0.05413221	0.9379891	
2.6174	12.90314	0.4062199	-0.05413221	0.9379891	
2.6176	12.90314	0.4062199	-0.0541322	0.9379891	
2.6178	12.90301	0.4062198	-0.05413219	0.9379843	
2.618	12.90301	0.4062198	-0.05413219	0.9379843	
2.6182	12.90301	0.4062198	-0.05413218	0.9379843	
2.6184	12.90301	0.4062198	-0.05413217	0.9379843	
2.6186	12.90301	0.4062198	-0.05413217	0.9379843	
2.6188	12.90289	0.4062198	-0.05413216	0.937979	
2.619	12.90289	0.4062198	-0.05413216	0.937979	
2.6192	12.90289	0.4062198	-0.05413215	0.937979	
2.6194	12.90289	0.4062198	-0.05413214	0.937979	
2.6196	12.90289	0.4062198	-0.05413214	0.937979	
2.6198	12.90276	0.4062197	-0.05413213	0.937973	
2.62	12.90276	0.4062197	-0.05413213	0.937973	
2.6202	12.90276	0.4062197	-0.05413212	0.937973	
2.6204	12.90276	0.4062197	-0.05413212	0.937973	
2.6206	12.90276	0.4062197	-0.05413211	0.937973	
2.6208	12.90264	0.4062196	-0.0541321	0.9379664	
2.621	12.90264	0.4062196	-0.0541321	0.9379664	
2.6212	12.90264	0.4062196	-0.05413209	0.9379664	
2.6214	12.90264	0.4062196	-0.05413209	0.9379664	
2.6216	12.90264	0.4062196	-0.05413208	0.9379664	
2.6218	12.90251	0.4062195	-0.05413207	0.9379591	
2.622	12.90251	0.4062195	-0.05413207	0.9379591	
2.6222	12.90251	0.4062195	-0.05413206	0.9379591	
2.6224	12.90251	0.4062195	-0.05413206	0.9379591	
2.6226	12.90251	0.4062195	-0.05413205	0.9379591	
2.6228	12.90244	0.4062194	-0.05413204	0.9379664	
2.623	12.90244	0.4062194	-0.05413204	0.9379664	
2.6232	12.90244	0.4062194	-0.05413203	0.9379664	
2.6234	12.90244	0.4062194	-0.05413203	0.9379664	
2.6236	12.90244	0.4062194	-0.05413202	0.9379664	
2.6238	12.90232	0.4062193	-0.05413201	0.9379581	
2.624	12.90232	0.4062193	-0.05413201	0.9379581	
2.6242	12.90232	0.4062193	-0.054132	0.9379581	
2.6244	12.90232	0.4062193	-0.054132	0.9379581	
2.6246	12.90232	0.4062193	-0.05413199	0.9379581	
2.6248	12.90224	0.4062193	-0.05413198	0.9379643	
2.625	12.90224	0.4062193	-0.05413198	0.9379643	
2.6252	12.90224	0.4062193	-0.05413197	0.9379643	
2.6254	12.90224	0.4062193	-0.05413197	0.9379643	
2.6256	12.90224	0.4062193	-0.05413196	0.9379643	
2.6258	12.90211	0.4062192	-0.05413196	0.9379548	
2.626	12.90211	0.4062192	-0.05413195	0.9379548	
2.6262	12.90211	0.4062192	-0.05413195	0.9379548	
2.6264	12.90211	0.4062192	-0.05413194	0.9379548	
2.6266	12.90211	0.4062192	-0.05413194	0.9379548	
2.6268	12.90204	0.4062191	-0.05413193	0.93796	
2.627	12.90204	0.4062191	-0.05413193	0.93796	
2.6272	12.90204	0.4062191	-0.05413192	0.93796	
2.6274	12.90204	0.4062191	-0.05413191	0.93796	
2.6276	12.90204	0.4062191	-0.05413191	0.93796	
2.6278	12.90197	0.4062191	-0.0541319	0.9379647	
2.628	12.90197	0.4062191	-0.0541319	0.9379647	
2.6282	12.90197	0.4062191	-0.05413189	0.9379647	
2.6284	12.90197	0.4062191	-0.05413188	0.9379647	
2.6286	12.90197	0.4062191	-0.05413188	0.9379647	
2.6288	12.90184	0.406219	-0.05413188	0.9379538	
2.629	12.90184	0.406219	-0.05413187	0.9379538	
2.6292	12.90184	0.406219	-0.05413187	0.9379538	
2.6294	12.90184	0.406219	-0.05413186	0.9379538	
2.6296	12.90184	0.406219	-0.05413185	0.9379538	
2.6298	12.90177	0.4062189	-0.05413185	0.9379574	
2.63	12.90177	0.4062189	-0.05413184	0.9379574	
2.6302	12.90177	0.4062189	-0.05413184	0.9379574	
2.6304	12.90177	0.4062189	-0.05413183	0.9379574	
2.6306	12.90177	0.4062189	-0.05413183	0.9379574	
2.6308	12.90169	0.4062189	-0.05413182	0.9379606	
2.631	12.90169	0.4062189	-0.05413182	0.9379606	
2.6312	12.90169	0.4062189	-0.05413181	0.9379606	
2.6314	12.90169	0.4062189	-0.05413181	0.9379606	
2.6316	12.90169	0.4062189	-0.0541318	0.9379606	
2.6318	12.90156	0.4062188	-0.05413179	0.9379482	
2.632	12.90156	0.4062188	-0.05413179	0.9379482	
2.6322	12.90156	0.4062188	-0.05413179	0.9379482	
2.6324	12.90156	0.4062188	-0.05413178	0.9379482	
2.6326	12.90156	0.4062188	-0.05413178	0.9379482	
2.6328	12.90148	0.4062187	-0.05413177	0.9379503	
2.633	12.90148	0.4062187	-0.05413176	0.9379503	
2.6332	12.90148	0.4062187	-0.05413176	0.9379503	
2.6334	12.90148	0.4062187	-0.05413176	0.9379503	
2.6336	12.90148	0.4062187	-0.05413175	0.9379503	
2.6338	12.90141	0.4062186	-0.05413175	0.937952	
2.634	12.90141	0.4062186	-0.05413174	0.937952	
2.6342	12.90141	0.4062186	-0.05413174	0.937952	
2.6344	12.90141	0.4062186	-0.05413173	0.937952	
2.6346	12.90141	0.4062186	-0.05413172	0.937952	
2.6348	12.90133	0.4062186	-0.05413172	0.9379533	
2.635	12.90133	0.4062186	-0.05413172	0.9379533	
2.6352	12.90133	0.4062186	-0.05413171	0.9379533	
2.6354	12.90133	0.4062186	-0.05413171	0.9379533	
2.6356	12.90133	0.4062186	-0.0541317	0.9379533	
2.6358	12.90126	0.4062185	-0.0541317	0.9379542	
2.636	12.90126	0.4062185	-0.05413169	0.9379542	
2.6362	12.90126	0.4062185	-0.05413169	0.9379542	
2.6364	12.90126	0.4062185	-0.05413168	0.9379542	
2.6366	12.90126	0.4062185	-0.05413168	0.9379542	
2.6368	12.90112	0.4062184	-0.05413167	0.9379394	
2.637	12.90112	0.4062184	-0.05413167	0.9379394	
2.6372	12.90112	0.4062184	-0.05413166	0.9379394	
2.6374	12.90112	0.4062184	-0.05413166	0.9379394	
2.6376	12.90112	0.4062184	-0.05413165	0.9379394	
