Time	Hinge	Srt	Mrt	Mlt	Slt	Srl	Mrl	Mll	Sll	Left	Right	
0.055	0.04927319	0	0	0	1.379062	0	2	2	1.924393	0	0	
0.056	0.0504263	0	0	0	1.486229	0	2	2	1.922674	0	0	
0.057	0.05157407	0	0	0	1.588137	0	2	2	1.920964	0	0	
0.058	0.05271614	0	0	0	1.684984	0	2	2	1.919263	0	0	
0.059	0.05385216	0	0	0	1.776873	0	2	2	1.917571	0	0	
0.06	0.0549818	0	0	0	1.864041	0	2	2	1.915889	0	0	
0.061	0.05610475	0	0	0	1.946592	0	2	2	1.914218	0	0	
0.062	0.05722073	0	0	0	2.024687	0	2	2	1.912558	0	0	
0.063	0.05832943	0	0	0	2.098491	0	2	2	1.91091	0	0	
0.064	0.05943061	0	0	0	2.168115	0	2	2	1.909273	0	0	
0.06500001	0.06052401	0	0	0	2.233709	0	2	2	1.907648	0	0	
0.066	0.06160939	0	0	0	2.295442	0	2	2	1.906036	0	0	
0.067	0.06268654	0	0	0	2.35342	0	2	2	1.904436	0	0	
0.068	0.06375524	0	0	0	2.407759	0	2	2	1.90285	0	0	
0.06900001	0.06481531	0	0	0	2.458593	0	2	2	1.901276	0	0	
0.07	0.06586657	0	0	0	2.506068	0	2	2	1.899717	0	0	
0.071	0.06690884	0	0	0	2.550267	0	2	2	1.898171	0	0	
0.072	0.06794196	0	0	0	2.591328	0	2	2	1.896639	0	0	
0.07300001	0.0689658	0	0	0	2.629352	0	2	2	1.895121	0	0	
0.074	0.0699802	0	0	0	2.664434	0	2	2	1.893618	0	0	
0.075	0.07098506	0	0	0	2.69671	0	2	2	1.892129	0	0	
0.07600001	0.07198025	0	0	0	2.726276	0	2	2	1.890655	0	0	
0.07700001	0.07296567	0	0	0	2.753209	0	2	2	1.889196	0	0	
0.078	0.07394122	0	0	0	2.777615	0	2	2	1.887752	0	0	
0.079	0.0749068	0	0	0	2.799592	0	2	2	1.886323	0	0	
0.08000001	0.07586236	0	0	0	2.819235	0	2	2	1.88491	0	0	
0.081	0.07680783	0	0	0	2.836624	0	2	2	1.883511	0	0	
0.082	0.07774313	0	0	0	2.851864	0	2	2	1.882128	0	0	
0.083	0.07866821	0	0	0	2.864988	0	2	2	1.880761	0	0	
0.08400001	0.07958303	0	0	0	2.87613	0	2	2	1.879409	0	0	
0.085	0.08048753	0	0	0	2.885352	0	2	2	1.878072	0	0	
0.086	0.08138172	0	0	0	2.892733	0	2	2	1.876751	0	0	
0.087	0.08226554	0	0	0	2.898326	0	2	2	1.875446	0	0	
0.08800001	0.08313898	0	0	0	2.902231	0	2	2	1.874156	0	0	
0.089	0.08400203	0	0	0	2.904506	0	2	2	1.872882	0	0	
0.09	0.08485467	0	0	0	2.905221	0	2	2	1.871624	0	0	
0.09100001	0.08569691	0	0	0	2.904424	0	2	2	1.870381	0	0	
0.09200001	0.08652876	0	0	0	2.902183	0	2	2	1.869154	0	0	
0.093	0.08735021	0	0	0	2.898589	0	2	2	1.867942	0	0	
0.094	0.08816129	0	0	0	2.893667	0	2	2	1.866746	0	0	
0.09500001	0.08896202	0	0	0	2.887492	0	2	2	1.865566	0	0	
0.096	0.0897524	0	0	0	2.880111	0	2	2	1.864401	0	0	
0.097	0.09053247	0	0	0	2.871588	0	2	2	1.863251	0	0	
0.098	0.09130228	0	0	0	2.861964	0	2	2	1.862117	0	0	
0.09900001	0.09206185	0	0	0	2.851296	0	2	2	1.860998	0	0	
0.1	0.0928112	0	0	0	2.839631	0	2	2	1.859895	0	0	
0.101	0.0935504	0	0	0	2.827024	0	2	2	1.858806	0	0	
0.102	0.0942795	0	0	0	2.813522	0	2	2	1.857733	0	0	
0.103	0.09499852	0	0	0	2.799144	0	2	2	1.856675	0	0	
0.104	0.09570753	0	0	0	2.783948	0	2	2	1.855631	0	0	
0.105	0.09640659	0	0	0	2.767987	0	2	2	1.854603	0	0	
0.106	0.09709574	0	0	0	2.751295	0	2	2	1.853589	0	0	
0.107	0.09777506	0	0	0	2.733913	0	2	2	1.85259	0	0	
0.108	0.0984446	0	0	0	2.715873	0	2	2	1.851606	0	0	
0.109	0.09910443	0	0	0	2.697201	0	2	2	1.850636	0	0	
0.11	0.09975462	0	0	0	2.677961	0	2	2	1.84968	0	0	
0.111	0.1003952	0	0	0	2.65816	0	2	2	1.848738	0	0	
0.112	0.1010263	0	0	0	2.637846	0	2	2	1.847811	0	0	
0.113	0.101648	0	0	0	2.617042	0	2	2	1.846898	0	0	
0.114	0.1022604	0	0	0	2.595768	0	2	2	1.845998	0	0	
0.115	0.1028634	0	0	0	2.574095	0	2	2	1.845113	0	0	
0.116	0.1034573	0	0	0	2.55201	0	2	2	1.844241	0	0	
0.117	0.104042	0	0	0	2.529547	0	2	2	1.843382	0	0	
0.118	0.1046177	0	0	0	2.506763	0	2	2	1.842537	0	0	
0.119	0.1051845	0	0	0	2.483652	0	2	2	1.841706	0	0	
0.12	0.1057423	0	0	0	2.460232	0	2	2	1.840887	0	0	
0.121	0.1062914	0	0	0	2.436546	0	2	2	1.840081	0	0	
0.122	0.1068318	0	0	0	2.412634	0	2	2	1.839289	0	0	
0.123	0.1073635	0	0	0	2.388497	0	2	2	1.838509	0	0	
0.124	0.1078868	0	0	0	2.364144	0	2	2	1.837742	0	0	
0.125	0.1084016	0	0	0	2.339609	0	2	2	1.836987	0	0	
0.126	0.108908	0	0	0	2.314925	0	2	2	1.836244	0	0	
0.127	0.1094061	0	0	0	2.290093	0	2	2	1.835514	0	0	
0.128	0.1098961	0	0	0	2.26512	0	2	2	1.834796	0	0	
0.129	0.110378	0	0	0	2.240045	0	2	2	1.83409	0	0	
0.13	0.1108519	0	0	0	2.214893	0	2	2	1.833396	0	0	
0.131	0.1113179	0	0	0	2.189668	0	2	2	1.832713	0	0	
0.132	0.1117761	0	0	0	2.164363	0	2	2	1.832042	0	0	
0.133	0.1122265	0	0	0	2.139039	0	2	2	1.831382	0	0	
0.134	0.1126693	0	0	0	2.113679	0	2	2	1.830734	0	0	
0.135	0.1131046	0	0	0	2.088301	0	2	2	1.830097	0	0	
0.136	0.1135324	0	0	0	2.062915	0	2	2	1.829471	0	0	
0.137	0.1139529	0	0	0	2.037539	0	2	2	1.828855	0	0	
0.138	0.114366	0	0	0	2.01219	0	2	2	1.828251	0	0	
0.139	0.1147721	0	0	0	1.986872	0	2	2	1.827657	0	0	
0.14	0.115171	0	0	0	1.961613	0	2	2	1.827073	0	0	
0.141	0.1155629	0	0	0	1.936393	0	2	2	1.8265	0	0	
0.142	0.1159479	0	0	0	1.911244	0	2	2	1.825937	0	0	
0.143	0.1163261	0	0	0	1.886179	0	2	2	1.825384	0	0	
0.144	0.1166975	0	0	0	1.861191	0	2	2	1.82484	0	0	
0.145	0.1170623	0	0	0	1.836309	0	2	2	1.824307	0	0	
0.146	0.1174206	0	0	0	1.811519	0	2	2	1.823783	0	0	
0.147	0.1177724	0	0	0	1.786826	0	2	2	1.823269	0	0	
0.148	0.1181178	0	0	0	1.762286	0	2	2	1.822764	0	0	
0.149	0.118457	0	0	0	1.737853	0	2	2	1.822269	0	0	
0.15	0.1187899	0	0	0	1.713553	0	2	2	1.821782	0	0	
0.151	0.1191168	0	0	0	1.689384	0	2	2	1.821305	0	0	
0.152	0.1194376	0	0	0	1.665377	0	2	2	1.820836	0	0	
0.153	0.1197524	0	0	0	1.641516	0	2	2	1.820376	0	0	
0.154	0.1200614	0	0	0	1.617802	0	2	2	1.819925	0	0	
0.155	0.1203647	0	0	0	1.594264	0	2	2	1.819482	0	0	
0.156	0.1206623	0	0	0	1.570897	0	2	2	1.819048	0	0	
0.157	0.1209542	0	0	0	1.547688	0	2	2	1.818622	0	0	
0.158	0.1212407	0	0	0	1.524659	0	2	2	1.818203	0	0	
0.159	0.1215217	0	0	0	1.501821	0	2	2	1.817793	0	0	
0.16	0.1217973	0	0	0	1.479155	0	2	2	1.817391	0	0	
0.161	0.1220677	0	0	0	1.45669	0	2	2	1.816996	0	0	
0.162	0.1223329	0	0	0	1.434417	0	2	2	1.81661	0	0	
0.163	0.122593	0	0	0	1.412325	0	2	2	1.81623	0	0	
0.164	0.122848	0	0	0	1.390442	0	2	2	1.815858	0	0	
0.165	0.1230981	0	0	0	1.368771	0	2	2	1.815493	0	0	
0.166	0.1233433	0	0	0	1.347278	0	2	2	1.815136	0	0	
0.167	0.1235837	0	0	0	1.325994	0	2	2	1.814785	0	0	
0.168	0.1238194	0	0	0	1.30493	0	2	2	1.814441	0	0	
0.169	0.1240504	0	0	0	1.284077	0	2	2	1.814105	0	0	
0.17	0.1242769	0	0	0	1.263437	0	2	2	1.813774	0	0	
0.171	0.1244989	0	0	0	1.243002	0	2	2	1.813451	0	0	
0.172	0.1247164	0	0	0	1.222773	0	2	2	1.813134	0	0	
0.173	0.1249295	0	0	0	1.202778	0	2	2	1.812823	0	0	
0.174	0.1251384	0	0	0	1.182994	0	2	2	1.812519	0	0	
0.175	0.1253431	0	0	0	1.163424	0	2	2	1.812221	0	0	
0.176	0.1255436	0	0	0	1.144072	0	2	2	1.811929	0	0	
0.177	0.12574	0	0	0	1.124936	0	2	2	1.811643	0	0	
0.178	0.1259325	0	0	0	1.106023	0	2	2	1.811362	0	0	
0.179	0.1261209	0	0	0	1.087332	0	2	2	1.811088	0	0	
0.18	0.1263056	0	0	0	1.068867	0	2	2	1.810819	0	0	
0.181	0.1264864	0	0	0	1.050617	0	2	2	1.810556	0	0	
0.182	0.1266634	0	0	0	1.032607	0	2	2	1.810298	0	0	
0.183	0.1268368	0	0	0	1.014783	0	2	2	1.810045	0	0	
0.184	0.1270066	0	0	0	0.9972051	0	2	2	1.809798	0	0	
0.185	0.1271728	0	0	0	0.9798395	0	2	2	1.809556	0	0	
0.186	0.1273356	0	0	0	0.9626998	0	2	2	1.80932	0	0	
0.187	0.1274949	0	0	0	0.9457657	0	2	2	1.809088	0	0	
0.188	0.1276508	0	0	0	0.929063	0	2	2	1.808861	0	0	
0.189	0.1278034	0	0	0	0.9125687	0	2	2	1.808639	0	0	
0.19	0.1279528	0	0	0	0.8963007	0	2	2	1.808421	0	0	
0.191	0.128099	0	0	0	0.8802589	0	2	2	1.808209	0	0	
0.192	0.128242	0	0	0	0.8644109	0	2	2	1.808001	0	0	
0.193	0.128382	0	0	0	0.8487831	0	2	2	1.807797	0	0	
0.194	0.128519	0	0	0	0.8333771	0	2	2	1.807598	0	0	
0.195	0.1286529	0	0	0	0.8181842	0	2	2	1.807403	0	0	
0.196	0.128784	0	0	0	0.8031957	0	2	2	1.807213	0	0	
0.197	0.1289122	0	0	0	0.7884036	0	2	2	1.807026	0	0	
0.198	0.1290376	0	0	0	0.7738561	0	2	2	1.806844	0	0	
0.199	0.1291602	0	0	0	0.759497	0	2	2	1.806666	0	0	
0.2	0.1292802	0	0	0	0.7453419	0	2	2	1.806491	0	0	
0.201	0.1293975	0	0	0	0.7313933	0	2	2	1.806321	0	0	
0.202	0.1295121	0	0	0	0.7176552	0	2	2	1.806154	0	0	
0.203	0.1296243	0	0	0	0.7041062	0	2	2	1.805992	0	0	
0.204	0.1297339	0	0	0	0.6907728	0	2	2	1.805832	0	0	
0.205	0.129841	0	0	0	0.6776465	0	2	2	1.805677	0	0	
0.206	0.1299458	0	0	0	0.6646841	0	2	2	1.805524	0	0	
0.207	0.1300482	0	0	0	0.6519474	0	2	2	1.805376	0	0	
0.208	0.1301482	0	0	0	0.6393928	0	2	2	1.80523	0	0	
0.209	0.130246	0	0	0	0.6270353	0	2	2	1.805088	0	0	
0.21	0.1303415	0	0	0	0.6148792	0	2	2	1.80495	0	0	
0.211	0.1304349	0	0	0	0.6029035	0	2	2	1.804814	0	0	
0.212	0.1305261	0	0	0	0.5911121	0	2	2	1.804682	0	0	
0.213	0.1306152	0	0	0	0.5794981	0	2	2	1.804552	0	0	
0.214	0.1307023	0	0	0	0.5680769	0	2	2	1.804426	0	0	
0.215	0.1307873	0	0	0	0.5568407	0	2	2	1.804303	0	0	
0.216	0.1308703	0	0	0	0.5457688	0	2	2	1.804182	0	0	
0.217	0.1309514	0	0	0	0.5348912	0	2	2	1.804065	0	0	
0.218	0.1310306	0	0	0	0.5241981	0	2	2	1.80395	0	0	
0.219	0.1311079	0	0	0	0.5136712	0	2	2	1.803838	0	0	
0.22	0.1311834	0	0	0	0.5033027	0	2	2	1.803728	0	0	
0.221	0.1312571	0	0	0	0.4931216	0	2	2	1.803621	0	0	
0.222	0.131329	0	0	0	0.4831077	0	2	2	1.803517	0	0	
0.223	0.1313993	0	0	0	0.4732667	0	2	2	1.803415	0	0	
0.224	0.1314678	0	0	0	0.4635676	0	2	2	1.803316	0	0	
0.225	0.1315347	0	0	0	0.454051	0	2	2	1.803219	0	0	
0.226	0.1316	0	0	0	0.4446859	0	2	2	1.803124	0	0	
0.227	0.1316637	0	0	0	0.4354883	0	2	2	1.803032	0	0	
0.228	0.1317258	0	0	0	0.4264525	0	2	2	1.802942	0	0	
0.229	0.1317864	0	0	0	0.41756	0	2	2	1.802854	0	0	
0.23	0.1318456	0	0	0	0.4088385	0	2	2	1.802768	0	0	
0.231	0.1319033	0	0	0	0.400259	0	2	2	1.802684	0	0	
0.232	0.1319595	0	0	0	0.3918152	0	2	2	1.802603	0	0	
0.233	0.1320144	0	0	0	0.3835474	0	2	2	1.802523	0	0	
0.234	0.1320679	0	0	0	0.3754022	0	2	2	1.802446	0	0	
0.235	0.13212	0	0	0	0.3674093	0	2	2	1.80237	0	0	
0.236	0.1321709	0	0	0	0.3595506	0	2	2	1.802297	0	0	
0.237	0.1322205	0	0	0	0.3518556	0	2	2	1.802225	0	0	
0.238	0.1322688	0	0	0	0.3442937	0	2	2	1.802155	0	0	
0.239	0.1323159	0	0	0	0.3368486	0	2	2	1.802087	0	0	
0.24	0.1323618	0	0	0	0.3295497	0	2	2	1.80202	0	0	
0.241	0.1324065	0	0	0	0.3223908	0	2	2	1.801956	0	0	
0.242	0.1324501	0	0	0	0.3153436	0	2	2	1.801892	0	0	
0.243	0.1324925	0	0	0	0.3084485	0	2	2	1.801831	0	0	
0.244	0.1325339	0	0	0	0.3016651	0	2	2	1.801771	0	0	
0.245	0.1325742	0	0	0	0.2950122	0	2	2	1.801713	0	0	
0.246	0.1326134	0	0	0	0.2884843	0	2	2	1.801656	0	0	
0.247	0.1326516	0	0	0	0.2820763	0	2	2	1.801601	0	0	
0.248	0.1326888	0	0	0	0.2757943	0	2	2	1.801547	0	0	
0.249	0.132725	0	0	0	0.2696218	0	2	2	1.801495	0	0	
0.25	0.1327603	0	0	0	0.263566	0	2	2	1.801444	0	0	
0.251	0.1327946	0	0	0	0.2576336	0	2	2	1.801394	0	0	
0.252	0.132828	0	0	0	0.2518188	0	2	2	1.801346	0	0	
0.253	0.1328605	0	0	0	0.2461062	0	2	2	1.801299	0	0	
0.254	0.1328922	0	0	0	0.2405022	0	2	2	1.801253	0	0	
0.255	0.132923	0	0	0	0.235003	0	2	2	1.801209	0	0	
0.256	0.1329529	0	0	0	0.2296155	0	2	2	1.801165	0	0	
0.257	0.132982	0	0	0	0.2243237	0	2	2	1.801123	0	0	
0.258	0.1330104	0	0	0	0.219169	0	2	2	1.801082	0	0	
0.259	0.1330379	0	0	0	0.2140891	0	2	2	1.801042	0	0	
0.26	0.1330647	0	0	0	0.209115	0	2	2	1.801004	0	0	
0.261	0.1330907	0	0	0	0.2042308	0	2	2	1.800966	0	0	
0.262	0.1331161	0	0	0	0.1994559	0	2	2	1.80093	0	0	
0.263	0.1331407	0	0	0	0.1947745	0	2	2	1.800894	0	0	
0.264	0.1331646	0	0	0	0.1901711	0	2	2	1.80086	0	0	
0.265	0.1331878	0	0	0	0.1856766	0	2	2	1.800826	0	0	
0.266	0.1332104	0	0	0	0.181264	0	2	2	1.800794	0	0	
0.267	0.1332323	0	0	0	0.1769413	0	2	2	1.800762	0	0	
0.268	0.1332536	0	0	0	0.1727047	0	2	2	1.800731	0	0	
0.269	0.1332743	0	0	0	0.1685621	0	2	2	1.800701	0	0	
0.27	0.1332944	0	0	0	0.164498	0	2	2	1.800672	0	0	
0.271	0.1333139	0	0	0	0.1605326	0	2	2	1.800644	0	0	
0.272	0.1333328	0	0	0	0.1566383	0	2	2	1.800617	0	0	
0.273	0.1333512	0	0	0	0.1528241	0	2	2	1.80059	0	0	
0.274	0.133369	0	0	0	0.1490865	0	2	2	1.800565	0	0	
0.275	0.1333863	0	0	0	0.1454225	0	2	2	1.80054	0	0	
0.276	0.1334031	0	0	0	0.1418404	0	2	2	1.800516	0	0	
0.277	0.1334194	0	0	0	0.1383367	0	2	2	1.800492	0	0	
0.278	0.1334351	0	0	0	0.1349086	0	2	2	1.800469	0	0	
0.279	0.1334505	0	0	0	0.1315525	0	2	2	1.800447	0	0	
0.28	0.1334653	0	0	0	0.1282542	0	2	2	1.800426	0	0	
0.281	0.1334797	0	0	0	0.1250344	0	2	2	1.800405	0	0	
0.282	0.1334936	0	0	0	0.1218894	0	2	2	1.800385	0	0	
0.283	0.1335071	0	0	0	0.1188052	0	2	2	1.800366	0	0	
0.284	0.1335202	0	0	0	0.1157905	0	2	2	1.800347	0	0	
0.285	0.1335329	0	0	0	0.1128538	0	2	2	1.800329	0	0	
0.286	0.1335451	0	0	0	0.1099463	0	2	2	1.800311	0	0	
0.287	0.133557	0	0	0	0.1071353	0	2	2	1.800294	0	0	
0.288	0.1335685	0	0	0	0.1043711	0	2	2	1.800278	0	0	
0.289	0.1335796	0	0	0	0.1016633	0	2	2	1.800262	0	0	
0.29	0.1335903	0	0	0	0.09902087	0	2	2	1.800246	0	0	
0.291	0.1336008	0	0	0	0.09644136	0	2	2	1.800231	0	0	
0.292	0.1336108	0	0	0	0.09391049	0	2	2	1.800217	0	0	
0.293	0.1336205	0	0	0	0.09143794	0	2	2	1.800203	0	0	
0.294	0.1336299	0	0	0	0.08902115	0	2	2	1.800189	0	0	
0.295	0.133639	0	0	0	0.08666929	0	2	2	1.800176	0	0	
0.296	0.1336478	0	0	0	0.08435682	0	2	2	1.800164	0	0	
0.297	0.1336563	0	0	0	0.08210503	0	2	2	1.800152	0	0	
0.298	0.1336645	0	0	0	0.07989997	0	2	2	1.80014	0	0	
0.299	0.1336724	0	0	0	0.07775124	0	2	2	1.800128	0	0	
0.3	0.13368	0	0	0	0.07564495	0	2	2	1.800118	0	0	
0.301	0.1336873	0	0	0	0.0735794	0	2	2	1.800107	0	0	
0.302	0.1336944	0	0	0	0.07157587	0	2	2	1.800097	0	0	
0.303	0.1337012	0	0	0	0.06959734	0	2	2	1.800087	0	0	
0.304	0.1337078	0	0	0	0.06767724	0	2	2	1.800078	0	0	
0.305	0.1337142	0	0	0	0.06580166	0	2	2	1.800069	0	0	
0.306	0.1337203	0	0	0	0.06398027	0	2	2	1.80006	0	0	
0.307	0.1337262	0	0	0	0.06218791	0	2	2	1.800051	0	0	
0.308	0.1337318	0	0	0	0.0604463	0	2	2	1.800043	0	0	
0.309	0.1337373	0	0	0	0.05874183	0	2	2	1.800036	0	0	
0.31	0.1337425	0	0	0	0.05707305	0	2	2	1.800028	0	0	
0.311	0.1337476	0	0	0	0.05543854	0	2	2	1.800021	0	0	
0.312	0.1337524	0	0	0	0.05384825	0	2	2	1.800014	0	0	
0.313	0.133757	0	0	0	0.05231187	0	2	2	1.800007	0	0	
0.314	0.1337615	0	0	0	0.05080422	0	2	2	1.800001	0	0	
0.315	0.1337658	0	0	0	0.04932423	0	2	2	1.799995	0	0	
0.316	0.1337699	0	0	0	0.04789351	0	2	2	1.799989	0	0	
0.317	0.1337738	0	0	0	0.04648729	0	2	2	1.799984	0	0	
0.318	0.1337776	0	0	0	0.04510447	0	2	2	1.799978	0	0	
0.319	0.1337812	0	0	0	0.04376702	0	2	2	1.799973	0	0	
0.32	0.1337847	0	0	0	0.04247308	0	2	2	1.799968	0	0	
0.321	0.133788	0	0	0	0.04118649	0	2	2	1.799963	0	0	
0.322	0.1337911	0	0	0	0.03994132	0	2	2	1.799959	0	0	
0.323	0.1337941	0	0	0	0.03873582	0	2	2	1.799955	0	0	
0.324	0.133797	0	0	0	0.03755695	0	2	2	1.799951	0	0	
0.325	0.1337998	0	0	0	0.03640361	0	2	2	1.799947	0	0	
0.326	0.1338024	0	0	0	0.03528619	0	2	2	1.799943	0	0	
0.327	0.1338049	0	0	0	0.03419181	0	2	2	1.79994	0	0	
0.328	0.1338072	0	0	0	0.03311948	0	2	2	1.799936	0	0	
0.329	0.1338095	0	0	0	0.03209116	0	2	2	1.799933	0	0	
0.33	0.1338116	0	0	0	0.03107079	0	2	2	1.79993	0	0	
0.331	0.1338137	0	0	0	0.03009232	0	2	2	1.799927	0	0	
0.332	0.1338156	0	0	0	0.02911971	0	2	2	1.799924	0	0	
0.333	0.1338174	0	0	0	0.02818702	0	2	2	1.799922	0	0	
0.334	0.1338191	0	0	0	0.02726976	0	2	2	1.799919	0	0	
0.335	0.1338207	0	0	0	0.02637872	0	2	2	1.799917	0	0	
0.336	0.1338222	0	0	0	0.02552428	0	2	2	1.799915	0	0	
0.337	0.1338237	0	0	0	0.02467062	0	2	2	1.799913	0	0	
0.338	0.133825	0	0	0	0.02385201	0	2	2	1.799911	0	0	
0.339	0.1338263	0	0	0	0.02305558	0	2	2	1.799909	0	0	
0.34	0.1338274	0	0	0	0.02226897	0	2	2	1.799908	0	0	
0.341	0.1338286	0	0	0	0.02150323	0	2	2	1.799906	0	0	
0.342	0.1338296	0	0	0	0.02078035	0	2	2	1.799905	0	0	
0.343	0.1338305	0	0	0	0.02004144	0	2	2	1.799904	0	0	
0.344	0.1338314	0	0	0	0.0193443	0	2	2	1.799902	0	0	
0.345	0.1338322	0	0	0	0.01867577	0	2	2	1.799901	0	0	
0.346	0.1338329	0	0	0	0.01801181	0	2	2	1.7999	0	0	
0.347	0.1338336	0	0	0	0.01737512	0	2	2	1.799899	0	0	
0.348	0.1338342	0	0	0	0.01674172	0	2	2	1.799899	0	0	
0.349	0.1338348	0	0	0	0.01614573	0	2	2	1.799898	0	0	
0.35	0.1338353	0	0	0	0.01553993	0	2	2	1.799897	0	0	
0.351	0.1338357	0	0	0	0.01497044	0	2	2	1.799897	0	0	
0.352	0.1338361	0	0	0	0.01441288	0	2	2	1.799896	0	0	
0.353	0.1338364	0	0	0	0.01386679	0	2	2	1.799896	0	0	
0.354	0.1338367	0	0	0	0.01334311	0	2	2	1.799895	0	0	
0.355	0.133837	0	0	0	0.01282951	0	2	2	1.799895	0	0	
0.356	0.1338371	0	0	0	0.01233698	0	2	2	1.799895	0	0	
0.357	0.1338373	0	0	0	0.01184183	0	2	2	1.799895	0	0	
0.358	0.1338374	0	0	0	0.01136701	0	2	2	1.799894	0	0	
0.359	0.1338375	0	0	0	0.01092309	0	2	2	1.799894	0	0	
0.36	0.1338375	0	0	0	0.01047455	0	2	2	1.799894	0	0	
0.361	0.1338375	0	0	0	0.01004442	0	2	2	1.799894	0	0	
0.362	0.1338374	0	0	0	0.009631955	0	2	2	1.799895	0	0	
0.363	0.1338374	0	0	0	0.00921356	0	2	2	1.799895	0	0	
0.364	0.1338373	0	0	0	0.00882377	0	2	2	1.799895	0	0	
0.365	0.1338371	0	0	0	0.008449981	0	2	2	1.799895	0	0	
0.366	0.133837	0	0	0	0.008068679	0	2	2	1.799896	0	0	
0.367	0.1338368	0	0	0	0.007714473	0	2	2	1.799896	0	0	
0.368	0.1338366	0	0	0	0.007363369	0	2	2	1.799896	0	0	
0.369	0.1338363	0	0	0	0.007038104	0	2	2	1.799897	0	0	
0.37	0.133836	0	0	0	0.006691912	0	2	2	1.799897	0	0	
