Time	Hinge	Fy	Tz	
1.449	-0.4284924	0	0.3638397	
1.45	-0.4293853	0	0.3636911	
1.451	-0.4302791	-3.72529E-09	0.3635421	
1.452	-0.4311737	0	0.3633927	
1.453	-0.4320693	0	0.3632428	
1.454	-0.4329657	0	0.3630925	
1.455	-0.4338629	0	0.3629417	
1.456	-0.4347611	0	0.3627905	
1.457	-0.4356601	0	0.3626389	
1.458	-0.43656	0	0.3624869	
1.459	-0.4374607	0	0.3623344	
1.46	-0.4383623	0	0.3621814	
1.461	-0.4392648	0	0.362028	
1.462	-0.4401681	0	0.3618742	
1.463	-0.4410724	0	0.3617199	
1.464	-0.4419774	0	0.3615652	
1.465	-0.4428834	0	0.36141	
1.466	-0.4437903	0	0.3612544	
1.467	-0.4446979	0	0.3610983	
1.468	-0.4456065	0	0.3609418	
1.469	-0.4465159	0	0.3607849	
1.47	-0.4474262	0	0.3606274	
1.471	-0.4483373	0	0.3604696	
1.472	-0.4492494	0	0.3603113	
1.473	-0.4501622	0	0.3601525	
1.474	-0.4510759	3.72529E-09	0.3599933	
1.475	-0.4519905	0	0.3598337	
1.476	-0.452906	0	0.3596736	
1.477	-0.4538223	0	0.359513	
1.478	-0.4547395	0	0.359352	
1.479	-0.4556575	0	0.3591906	
1.48	-0.4565764	0	0.3590286	
1.481	-0.4574961	0	0.3588663	
1.482	-0.4584167	0	0.3587035	
1.483	-0.4593382	0	0.3585402	
1.484	-0.4602606	0	0.3583765	
1.485	-0.4611838	0	0.3582123	
1.486	-0.4621078	0	0.3580476	
1.487	-0.4630327	0	0.3578825	
1.488	-0.4639585	0	0.3577169	
1.489	-0.4648851	0	0.3575509	
1.49	-0.4658125	0	0.3573844	
1.491	-0.4667409	0	0.3572175	
1.492	-0.4676701	0	0.35705	
1.493	-0.4686001	0	0.3568822	
1.494	-0.469531	0	0.3567138	
1.495	-0.4704628	0	0.356545	
1.496	-0.4713954	0	0.3563758	
1.497	-0.4723289	-3.72529E-09	0.356206	
1.498	-0.4732632	0	0.3560358	
1.499	-0.4741984	0	0.3558652	
1.5	-0.4751344	0	0.355694	
1.501	-0.4760713	0	0.3555224	
1.502	-0.477009	0	0.3553503	
1.503	-0.4779476	0	0.3551778	
1.504	-0.4788871	0	0.3550048	
1.505	-0.4798273	0	0.3548313	
1.506	-0.4807685	0	0.3546574	
1.507	-0.4817105	0	0.354483	
1.508	-0.4826533	0	0.3543081	
1.509	-0.483597	0	0.3541327	
1.51	-0.4845415	0	0.3539569	
1.511	-0.4854869	0	0.3537806	
1.512	-0.4864331	0	0.3536038	
1.513	-0.4873801	0	0.3534265	
1.514	-0.4883281	0	0.3532488	
1.515	-0.4892769	0	0.3530706	
1.516	-0.4902264	0	0.3528919	
1.517	-0.4911769	0	0.3527127	
1.518	-0.4921282	0	0.3525331	
1.519	-0.4930803	0	0.3523529	
1.52	-0.4940334	3.72529E-09	0.3521723	
1.521	-0.4949872	0	0.3519913	
1.522	-0.4959419	0	0.3518097	
1.523	-0.4968974	0	0.3516277	
1.524	-0.4978537	0	0.3514451	
1.525	-0.4988109	0	0.3512621	
1.526	-0.499769	0	0.3510786	
1.527	-0.5007279	0	0.3508946	
1.528	-0.5016876	0	0.3507102	
1.529	-0.5026481	0	0.3505252	
1.53	-0.5036095	0	0.3503398	
1.531	-0.5045718	0	0.3501539	
1.532	-0.5055349	0	0.3499674	
1.533	-0.5064988	0	0.3497806	
1.534	-0.5074636	0	0.3495932	
1.535	-0.5084291	0	0.3494053	
1.536	-0.5093956	0	0.349217	
1.537	-0.5103629	0	0.3490281	
1.538	-0.511331	0	0.3488388	
1.539	-0.5123	0	0.348649	
1.54	-0.5132697	0	0.3484587	
1.541	-0.5142403	0	0.3482679	
1.542	-0.5152117	0	0.3480766	
1.543	-0.516184	-3.72529E-09	0.3478848	
1.544	-0.5171571	0	0.3476925	
1.545	-0.5181311	0	0.3474997	
1.546	-0.5191059	0	0.3473064	
1.547	-0.5200815	0	0.3471127	
1.548	-0.5210578	0	0.3469184	
1.549	-0.5220352	0	0.3467236	
1.55	-0.5230133	0	0.3465284	
1.551	-0.5239922	0	0.3463326	
1.552	-0.524972	0	0.3461363	
1.553	-0.5259525	0	0.3459396	
1.554	-0.526934	0	0.3457423	
1.555	-0.5279163	0	0.3455446	
1.556	-0.5288994	0	0.3453463	
1.557	-0.5298832	0	0.3451476	
1.558	-0.530868	0	0.3449484	
1.559	-0.5318536	0	0.3447486	
1.56	-0.53284	0	0.3445483	
1.561	-0.5338272	0	0.3443475	
1.562	-0.5348153	0	0.3441463	
1.563	-0.5358042	0	0.3439445	
1.564	-0.5367938	0	0.3437422	
1.565	-0.5377843	0	0.3435394	
1.566	-0.5387756	3.72529E-09	0.3433362	
1.567	-0.5397678	0	0.3431323	
1.568	-0.5407608	0	0.3429281	
1.569	-0.5417545	0	0.3427233	
1.57	-0.5427492	0	0.3425179	
1.571	-0.5437446	0	0.3423121	
1.572	-0.5447409	0	0.3421058	
1.573	-0.545738	0	0.3418989	
1.574	-0.5467359	0	0.3416916	
1.575	-0.5477347	0	0.3414837	
1.576	-0.5487343	0	0.3412753	
1.577	-0.5497347	0	0.3410664	
1.578	-0.550736	0	0.3408569	
1.579	-0.551738	0	0.3406471	
1.58	-0.5527408	0	0.3404367	
1.581	-0.5537443	0	0.3402257	
1.582	-0.5547488	0	0.3400143	
1.583	-0.5557541	0	0.3398023	
1.584	-0.5567602	0	0.3395898	
1.585	-0.557767	0	0.3393768	
1.586	-0.5587749	0	0.3391633	
1.587	-0.5597833	0	0.3389493	
1.588	-0.5607927	0	0.3387347	
1.589	-0.5618029	-3.72529E-09	0.3385196	
1.59	-0.5628138	0	0.338304	
1.591	-0.5638257	0	0.3380879	
1.592	-0.5648382	0	0.3378713	
1.593	-0.5658516	0	0.3376541	
1.594	-0.5668658	0	0.3374365	
1.595	-0.5678808	0	0.3372183	
1.596	-0.5688967	0	0.3369996	
1.597	-0.5699133	0	0.3367804	
1.598	-0.5709307	0	0.3365606	
1.599	-0.571949	0	0.3363403	
1.6	-0.5729681	0	0.3361195	
1.601	-0.573988	0	0.3358982	
1.602	-0.5750086	0	0.3356763	
1.603	-0.5760301	0	0.335454	
1.604	-0.5770524	0	0.335231	
1.605	-0.5780755	0	0.3350076	
1.606	-0.5790994	0	0.3347836	
1.607	-0.580124	0	0.3345592	
1.608	-0.5811495	0	0.3343342	
1.609	-0.5821758	0	0.3341086	
1.61	-0.5832029	0	0.3338825	
1.611	-0.5842308	0	0.3336559	
1.612	-0.5852596	3.72529E-09	0.3334288	
1.613	-0.5862889	0	0.3332012	
1.614	-0.5873193	0	0.332973	
1.615	-0.5883503	0	0.3327443	
1.616	-0.5893822	0	0.332515	
1.617	-0.5904149	0	0.3322853	
1.618	-0.5914483	0	0.3320549	
1.619	-0.5924826	0	0.3318242	
1.62	-0.5935177	0	0.3315927	
1.621	-0.5945535	0	0.3313608	
1.622	-0.5955902	0	0.3311284	
1.623	-0.5966277	0	0.3308954	
1.624	-0.5976659	0	0.3306619	
1.625	-0.5987049	0	0.3304279	
1.626	-0.5997449	0	0.3301933	
1.627	-0.6007855	0	0.3299581	
1.628	-0.601827	0	0.3297225	
1.629	-0.6028692	0	0.3294863	
1.63	-0.6039122	0	0.3292495	
1.631	-0.604956	0	0.3290122	
1.632	-0.6060005	0	0.3287745	
1.633	-0.6070458	0	0.3285361	
1.634	-0.6080921	0	0.3282972	
1.635	-0.609139	-3.72529E-09	0.3280578	
1.636	-0.6101868	0	0.3278179	
1.637	-0.6112352	0	0.3275774	
1.638	-0.6122845	0	0.3273363	
1.639	-0.6133346	0	0.3270948	
1.64	-0.6143854	0	0.3268526	
1.641	-0.615437	0	0.3266099	
1.642	-0.6164894	0	0.3263668	
1.643	-0.6175427	0	0.326123	
1.644	-0.6185966	0	0.3258787	
1.645	-0.6196514	0	0.3256339	
1.646	-0.620707	0	0.3253885	
1.647	-0.6217633	0	0.3251426	
1.648	-0.6228204	0	0.3248961	
1.649	-0.6238782	0	0.3246491	
1.65	-0.6249369	0	0.3244016	
1.651	-0.6259963	0	0.3241535	
1.652	-0.6270565	0	0.3239048	
1.653	-0.6281174	0	0.3236557	
1.654	-0.6291792	0	0.323406	
1.655	-0.6302418	0	0.3231556	
1.656	-0.6313049	0	0.3229049	
1.657	-0.632369	0	0.3226535	
1.658	-0.6334338	3.72529E-09	0.3224016	
1.659	-0.6344994	0	0.3221491	
1.66	-0.6355658	0	0.3218961	
1.661	-0.636633	0	0.3216425	
1.662	-0.6377009	0	0.3213884	
1.663	-0.6387696	0	0.3211337	
1.664	-0.6398391	0	0.3208785	
1.665	-0.6409093	0	0.3206227	
1.666	-0.6419802	0	0.3203664	
1.667	-0.643052	0	0.3201095	
1.668	-0.6441244	0	0.3198522	
1.669	-0.6451977	0	0.3195941	
1.67	-0.6462716	0	0.3193357	
1.671	-0.6473464	0	0.3190766	
1.672	-0.6484219	0	0.318817	
1.673	-0.6494982	0	0.3185568	
1.674	-0.6505753	0	0.3182961	
1.675	-0.6516531	0	0.3180348	
1.676	-0.6527316	0	0.317773	
1.677	-0.653811	0	0.3175106	
1.678	-0.6548911	0	0.3172477	
1.679	-0.6559719	0	0.3169841	
1.68	-0.6570535	0	0.3167201	
1.681	-0.6581359	-3.72529E-09	0.3164555	
1.682	-0.659219	0	0.3161903	
1.683	-0.660303	0	0.3159246	
1.684	-0.6613877	0	0.3156583	
1.685	-0.662473	0	0.3153915	
1.686	-0.6635593	0	0.315124	
1.687	-0.6646462	0	0.3148561	
1.688	-0.6657339	0	0.3145876	
1.689	-0.6668223	0	0.3143185	
1.69	-0.6679115	0	0.3140489	
1.691	-0.6690015	0	0.3137787	
1.692	-0.6700922	0	0.3135079	
1.693	-0.6711836	0	0.3132366	
1.694	-0.6722758	0	0.3129646	
1.695	-0.6733688	0	0.3126922	
1.696	-0.6744625	0	0.3124191	
1.697	-0.675557	0	0.3121455	
1.698	-0.6766521	0	0.3118713	
1.699	-0.6777481	0	0.3115967	
1.7	-0.6788448	0	0.3113214	
1.701	-0.6799423	0	0.3110455	
1.702	-0.6810404	0	0.3107691	
1.703	-0.6821394	0	0.3104921	
1.704	-0.6832391	3.72529E-09	0.3102146	
1.705	-0.6843396	0	0.3099365	
1.706	-0.6854408	0	0.3096578	
1.707	-0.6865426	0	0.3093786	
1.708	-0.6876453	0	0.3090988	
1.709	-0.6887487	0	0.3088185	
1.71	-0.6898528	0	0.3085376	
1.711	-0.6909576	0	0.3082561	
1.712	-0.6920632	0	0.3079741	
1.713	-0.6931696	0	0.3076914	
1.714	-0.6942767	0	0.3074082	
1.715	-0.6953844	0	0.3071245	
1.716	-0.696493	0	0.3068402	
1.717	-0.6976023	0	0.3065553	
1.718	-0.6987123	0	0.3062699	
1.719	-0.6998231	0	0.3059839	
1.72	-0.7009345	0	0.3056974	
1.721	-0.7020468	0	0.3054102	
1.722	-0.7031598	0	0.3051225	
1.723	-0.7042735	0	0.3048343	
1.724	-0.7053879	0	0.3045455	
1.725	-0.7065031	0	0.3042561	
1.726	-0.707619	0	0.3039661	
1.727	-0.7087356	-3.72529E-09	0.3036756	
1.728	-0.7098529	0	0.3033845	
1.729	-0.7109709	0	0.3030928	
1.73	-0.7120897	0	0.3028006	
1.731	-0.7132092	0	0.3025078	
1.732	-0.7143295	0	0.3022144	
1.733	-0.7154505	0	0.3019204	
1.734	-0.7165723	0	0.3016258	
1.735	-0.7176947	0	0.3013308	
1.736	-0.7188178	0	0.3010351	
1.737	-0.7199417	0	0.3007388	
1.738	-0.7210663	0	0.300442	
1.739	-0.7221916	0	0.3001446	
1.74	-0.7233176	0	0.2998467	
1.741	-0.7244444	0	0.2995482	
1.742	-0.7255719	0	0.2992491	
1.743	-0.7267001	0	0.2989495	
1.744	-0.727829	0	0.2986492	
1.745	-0.7289587	0	0.2983484	
1.746	-0.730089	0	0.298047	
1.747	-0.7312201	0	0.2977451	
1.748	-0.7323518	0	0.2974426	
1.749	-0.7334843	0	0.2971395	
1.75	-0.7346175	3.72529E-09	0.2968358	
1.751	-0.7357514	0	0.2965316	
1.752	-0.736886	0	0.2962268	
1.753	-0.7380214	0	0.2959214	
1.754	-0.7391574	0	0.2956155	
1.755	-0.7402941	0	0.2953089	
1.756	-0.7414315	0	0.2950018	
1.757	-0.7425696	0	0.2946942	
1.758	-0.7437084	0	0.294386	
1.759	-0.744848	0	0.2940772	
1.76	-0.7459881	0	0.2937678	
1.761	-0.7471291	0	0.2934579	
1.762	-0.7482708	0	0.2931473	
1.763	-0.7494131	0	0.2928362	
1.764	-0.7505561	0	0.2925246	
1.765	-0.7516998	0	0.2922123	
1.766	-0.7528443	0	0.2918995	
1.767	-0.7539894	0	0.2915861	
1.768	-0.7551352	0	0.2912722	
1.769	-0.7562818	0	0.2909577	
1.77	-0.757429	0	0.2906425	
1.771	-0.7585769	0	0.2903269	
1.772	-0.7597256	0	0.2900106	
1.773	-0.7608749	-3.72529E-09	0.2896937	
1.774	-0.7620249	0	0.2893763	
1.775	-0.7631755	0	0.2890584	
1.776	-0.764327	0	0.2887398	
1.777	-0.765479	0	0.2884207	
1.778	-0.7666318	0	0.288101	
1.779	-0.7677853	0	0.2877807	
1.78	-0.7689394	0	0.2874599	
1.781	-0.7700942	0	0.2871385	
1.782	-0.7712498	0	0.2868164	
1.783	-0.772406	0	0.2864939	
1.784	-0.7735629	0	0.2861708	
1.785	-0.7747205	0	0.285847	
1.786	-0.7758788	0	0.2855228	
1.787	-0.7770378	0	0.2851979	
1.788	-0.7781973	0	0.2848724	
1.789	-0.7793577	0	0.2845464	
1.79	-0.7805187	0	0.2842198	
1.791	-0.7816804	0	0.2838927	
1.792	-0.7828428	0	0.2835649	
1.793	-0.7840058	0	0.2832366	
1.794	-0.7851695	0	0.2829077	
1.795	-0.786334	0	0.2825782	
1.796	-0.7874991	3.72529E-09	0.2822482	
1.797	-0.7886648	0	0.2819175	
1.798	-0.7898312	0	0.2815864	
1.799	-0.7909983	0	0.2812546	
1.8	-0.7921661	0	0.2809222	
1.801	-0.7933346	0	0.2805893	
1.802	-0.7945037	0	0.2802558	
1.803	-0.7956735	0	0.2799217	
1.804	-0.7968439	0	0.2795871	
1.805	-0.7980152	0	0.2792519	
1.806	-0.7991869	0	0.2789161	
1.807	-0.8003594	0	0.2785797	
1.808	-0.8015326	0	0.2782428	
1.809	-0.8027063	0	0.2779053	
1.81	-0.8038808	0	0.2775672	
1.811	-0.805056	0	0.2772285	
1.812	-0.8062318	0	0.2768893	
1.813	-0.8074083	0	0.2765495	
1.814	-0.8085854	0	0.2762091	
1.815	-0.8097632	0	0.2758681	
1.816	-0.8109416	0	0.2755266	
1.817	-0.8121207	0	0.2751845	
1.818	-0.8133006	0	0.2748418	
1.819	-0.8144811	-3.72529E-09	0.2744985	
1.82	-0.8156621	0	0.2741546	
1.821	-0.816844	0	0.2738102	
1.822	-0.8180264	0	0.2734652	
1.823	-0.8192095	0	0.2731197	
1.824	-0.8203931	0	0.2727736	
1.825	-0.8215775	0	0.2724268	
1.826	-0.8227625	0	0.2720796	
1.827	-0.8239483	0	0.2717317	
1.828	-0.8251347	0	0.2713833	
1.829	-0.8263217	0	0.2710342	
1.83	-0.8275093	0	0.2706847	
1.831	-0.8286976	0	0.2703345	
1.832	-0.8298864	0	0.2699838	
1.833	-0.8310761	0	0.2696325	
1.834	-0.8322663	0	0.2692806	
1.835	-0.8334572	0	0.2689282	
1.836	-0.8346487	0	0.2685752	
1.837	-0.8358409	0	0.2682216	
1.838	-0.8370336	0	0.2678675	
1.839	-0.8382272	0	0.2675127	
1.84	-0.8394212	0	0.2671574	
1.841	-0.840616	0	0.2668016	
1.842	-0.8418114	3.72529E-09	0.2664451	
1.843	-0.8430074	0	0.2660881	
1.844	-0.844204	0	0.2657305	
1.845	-0.8454014	0	0.2653723	
1.846	-0.8465993	0	0.2650136	
1.847	-0.8477979	0	0.2646543	
1.848	-0.8489971	0	0.2642944	
1.849	-0.850197	0	0.263934	
1.85	-0.8513975	0	0.2635729	
1.851	-0.8525985	0	0.2632113	
1.852	-0.8538003	0	0.2628492	
1.853	-0.8550027	0	0.2624865	
1.854	-0.8562056	0	0.2621232	
1.855	-0.8574092	0	0.2617593	
1.856	-0.8586134	0	0.2613949	
1.857	-0.8598184	0	0.2610299	
1.858	-0.8610238	0	0.2606643	
1.859	-0.8622299	0	0.2602982	
1.86	-0.8634366	0	0.2599315	
1.861	-0.8646439	0	0.2595643	
1.862	-0.8658519	0	0.2591964	
1.863	-0.8670605	0	0.258828	
1.864	-0.8682696	0	0.2584591	
1.865	-0.8694794	-3.72529E-09	0.2580895	
1.866	-0.8706899	0	0.2577194	
1.867	-0.8719009	0	0.2573487	
1.868	-0.8731126	0	0.2569775	
1.869	-0.8743249	0	0.2566057	
1.87	-0.8755378	0	0.2562333	
1.871	-0.8767513	0	0.2558604	
1.872	-0.8779655	0	0.2554869	
1.873	-0.8791802	0	0.2551129	
1.874	-0.8803955	0	0.2547382	
1.875	-0.8816115	0	0.254363	
1.876	-0.882828	0	0.2539873	
1.877	-0.8840452	0	0.253611	
1.878	-0.885263	0	0.2532341	
1.879	-0.8864813	0	0.2528566	
1.88	-0.8877003	0	0.2524787	
1.881	-0.8889199	0	0.2521001	
1.882	-0.8901401	0	0.251721	
1.883	-0.8913608	0	0.2513413	
1.884	-0.8925823	0	0.250961	
1.885	-0.8938042	0	0.2505802	
1.886	-0.8950268	0	0.2501988	
1.887	-0.89625	0	0.2498169	
1.888	-0.8974738	3.72529E-09	0.2494344	
1.889	-0.8986981	0	0.2490514	
1.89	-0.8999231	0	0.2486677	
1.891	-0.9011487	0	0.2482835	
1.892	-0.9023749	0	0.2478988	
1.893	-0.9036016	0	0.2475135	
1.894	-0.904829	0	0.2471277	
1.895	-0.9060569	0	0.2467413	
1.896	-0.9072855	0	0.2463543	
1.897	-0.9085147	0	0.2459667	
1.898	-0.9097444	0	0.2455786	
1.899	-0.9109748	0	0.2451899	
1.9	-0.9122057	0	0.2448008	
1.901	-0.9134372	0	0.244411	
1.902	-0.9146693	0	0.2440207	
1.903	-0.9159019	0	0.2436298	
1.904	-0.9171351	0	0.2432384	
1.905	-0.9183689	0	0.2428464	
1.906	-0.9196033	0	0.2424539	
1.907	-0.9208382	0	0.2420608	
1.908	-0.9220737	0	0.2416672	
1.909	-0.9233099	0	0.241273	
1.91	-0.9245465	0	0.2408782	
1.911	-0.9257838	-3.72529E-09	0.240483	
1.912	-0.9270216	0	0.2400871	
1.913	-0.92826	0	0.2396907	
1.914	-0.9294991	0	0.2392937	
1.915	-0.9307387	0	0.2388962	
1.916	-0.9319789	0	0.2384981	
1.917	-0.9332196	0	0.2380995	
1.918	-0.9344608	0	0.2377004	
1.919	-0.9357027	0	0.2373007	
1.92	-0.9369451	0	0.2369004	
1.921	-0.938188	0	0.2364997	
1.922	-0.9394316	0	0.2360983	
1.923	-0.9406757	0	0.2356964	
1.924	-0.9419205	0	0.2352939	
1.925	-0.9431657	0	0.2348909	
1.926	-0.9444116	0	0.2344874	
1.927	-0.9456579	0	0.2340833	
1.928	-0.9469048	0	0.2336786	
1.929	-0.9481524	0	0.2332735	
1.93	-0.9494004	0	0.2328678	
1.931	-0.9506489	0	0.2324615	
1.932	-0.9518981	0	0.2320547	
1.933	-0.9531478	0	0.2316474	
1.934	-0.954398	3.72529E-09	0.2312395	
1.935	-0.9556488	0	0.2308311	
1.936	-0.9569002	0	0.2304221	
1.937	-0.9581521	0	0.2300126	
1.938	-0.9594046	0	0.2296025	
1.939	-0.9606577	0	0.2291919	
1.94	-0.9619113	0	0.2287808	
1.941	-0.9631655	0	0.2283691	
1.942	-0.9644201	0	0.2279569	
1.943	-0.9656754	0	0.2275441	
1.944	-0.9669312	0	0.2271308	
1.945	-0.9681875	0	0.226717	
1.946	-0.9694444	0	0.2263026	
1.947	-0.9707018	0	0.2258877	
1.948	-0.9719597	0	0.2254723	
1.949	-0.9732182	0	0.2250563	
1.95	-0.9744773	0	0.2246398	
1.951	-0.9757369	0	0.2242227	
1.952	-0.976997	0	0.2238051	
1.953	-0.9782577	0	0.223387	
1.954	-0.9795188	0	0.2229683	
1.955	-0.9807806	0	0.2225491	
1.956	-0.9820428	0	0.2221294	
1.957	-0.9833056	-3.72529E-09	0.2217092	
1.958	-0.984569	0	0.2212884	
1.959	-0.9858328	0	0.2208671	
1.96	-0.9870972	0	0.2204452	
1.961	-0.9883621	0	0.2200228	
1.962	-0.9896276	0	0.2195999	
1.963	-0.9908935	0	0.2191765	
1.964	-0.9921601	0	0.2187525	
1.965	-0.993427	0	0.2183281	
1.966	-0.9946946	0	0.2179031	
1.967	-0.9959627	0	0.2174775	
1.968	-0.9972312	0	0.2170515	
1.969	-0.9985003	0	0.2166249	
1.97	-0.9997699	0	0.2161978	
1.971	-1.00104	0	0.2157702	
1.972	-1.002311	0	0.215342	
1.973	-1.003582	0	0.2149134	
1.974	-1.004854	0	0.2144842	
1.975	-1.006126	0	0.2140545	
1.976	-1.007398	0	0.2136243	
1.977	-1.008672	0	0.2131935	
1.978	-1.009945	0	0.2127623	
1.979	-1.01122	0	0.2123305	
1.98	-1.012494	3.72529E-09	0.2118982	
1.981	-1.01377	0	0.2114654	
1.982	-1.015045	0	0.2110321	
1.983	-1.016322	0	0.2105982	
1.984	-1.017598	0	0.2101639	
1.985	-1.018876	0	0.209729	
1.986	-1.020153	0	0.2092936	
1.987	-1.021432	0	0.2088578	
1.988	-1.02271	0	0.2084213	
1.989	-1.02399	0	0.2079844	
1.99	-1.025269	0	0.207547	
1.991	-1.02655	0	0.2071091	
1.992	-1.027831	0	0.2066706	
1.993	-1.029112	0	0.2062316	
1.994	-1.030394	0	0.2057921	
1.995	-1.031676	0	0.2053521	
1.996	-1.032959	0	0.2049116	
1.997	-1.034242	0	0.2044706	
1.998	-1.035526	0	0.2040291	
1.999	-1.03681	0	0.2035871	
2	-1.038095	0	0.2031446	
