Time	Position	Velocity	FF	
6.695	-0.4068301	2.512673	1	
6.696	-0.4043234	2.506716	1	
6.697001	-0.4018227	2.500734	1	
6.698	-0.3993279	2.494727	1	
6.699	-0.3968392	2.488696	1	
6.7	-0.3943566	2.482639	1	
6.701	-0.39188	2.476558	1	
6.702	-0.3894095	2.470452	1	
6.703001	-0.3869452	2.464322	1	
6.704	-0.3844871	2.458167	1	
6.705	-0.3820351	2.451987	1	
6.706	-0.3795893	2.445783	1	
6.707	-0.3771497	2.439554	1	
6.708	-0.3747164	2.433302	1	
6.709	-0.3722894	2.427025	1	
6.710001	-0.3698687	2.420723	1	
6.711	-0.3674543	2.414398	1	
6.712	-0.3650462	2.408048	1	
6.713	-0.3626446	2.401675	1	
6.714	-0.3602493	2.395277	1	
6.715	-0.3578604	2.388856	1	
6.716001	-0.355478	2.382411	1	
6.717	-0.3531021	2.375942	1	
6.718	-0.3507326	2.369449	1	
6.719	-0.3483697	2.362933	1	
6.72	-0.3460133	2.356393	1	
6.721	-0.3436635	2.349829	1	
6.722	-0.3413202	2.343243	1	
6.723001	-0.3389836	2.336632	1	
6.724	-0.3366536	2.329999	1	
6.725	-0.3343303	2.323342	1	
6.726	-0.3320136	2.316663	1	
6.727	-0.3297037	2.30996	1	
6.728	-0.3274004	2.303234	1	
6.729	-0.325104	2.296485	1	
6.73	-0.3228143	2.289713	1	
6.731	-0.3205313	2.282918	1	
6.732	-0.3182552	2.276101	1	
6.733	-0.315986	2.269261	1	
6.734	-0.3137236	2.262398	1	
6.735	-0.3114681	2.255512	1	
6.736001	-0.3092195	2.248605	1	
6.737	-0.3069778	2.241675	1	
6.738	-0.3047431	2.234722	1	
6.739	-0.3025153	2.227747	1	
6.74	-0.3002946	2.22075	1	
6.741	-0.2980809	2.213731	1	
6.742	-0.2958742	2.20669	1	
6.743001	-0.2936746	2.199626	1	
6.744	-0.291482	2.192541	1	
6.745	-0.2892966	2.185434	1	
6.746	-0.2871183	2.178306	1	
6.747	-0.2849471	2.171155	1	
6.748	-0.2827832	2.163983	1	
6.749001	-0.2806264	2.156789	1	
6.75	-0.2784768	2.149574	1	
6.751	-0.2763344	2.142337	1	
6.752	-0.2741994	2.135079	1	
6.753	-0.2720716	2.1278	1	
6.754	-0.2699511	2.1205	1	
6.755	-0.2678379	2.113178	1	
6.756001	-0.265732	2.105836	1	
6.757	-0.2636336	2.098472	1	
6.758	-0.2615425	2.091088	1	
6.759	-0.2594588	2.083682	1	
6.76	-0.2573825	2.076256	1	
6.761	-0.2553137	2.068809	1	
6.762	-0.2532524	2.061342	1	
6.763	-0.2511985	2.053854	1	
6.764	-0.2491522	2.046345	1	
6.765	-0.2471134	2.038816	1	
6.766	-0.2450821	2.031267	1	
6.767	-0.2430584	2.023698	1	
6.768	-0.2410423	2.016109	1	
6.769001	-0.2390338	2.008499	1	
6.77	-0.2370329	2.000869	1	
6.771	-0.2350397	1.99322	1	
6.772	-0.2330541	1.98555	1	
6.773	-0.2310763	1.977861	1	
6.774	-0.2291061	1.970152	1	
6.775	-0.2271437	1.962424	1	
6.776	-0.225189	1.954675	1	
6.777	-0.2232421	1.946908	1	
6.778	-0.221303	1.939121	1	
6.779	-0.2193717	1.931315	1	
6.78	-0.2174482	1.923489	1	
6.781	-0.2155326	1.915644	1	
6.782001	-0.2136248	1.907781	1	
6.783	-0.2117249	1.899898	1	
6.784	-0.2098329	1.891996	1	
6.785	-0.2079488	1.884076	1	
6.786	-0.2060727	1.876137	1	
6.787	-0.2042045	1.868179	1	
6.788	-0.2023443	1.860202	1	
6.789001	-0.2004921	1.852207	1	
6.79	-0.1986479	1.844194	1	
6.791	-0.1968117	1.836162	1	
6.792	-0.1949836	1.828112	1	
6.793	-0.1931636	1.820043	1	
6.794	-0.1913516	1.811957	1	
6.795001	-0.1895478	1.803852	1	
6.796	-0.187752	1.79573	1	
6.797	-0.1859645	1.78759	1	
6.798	-0.184185	1.779432	1	
6.799	-0.1824138	1.771256	1	
6.8	-0.1806507	1.763062	1	
6.801	-0.1788958	1.754851	1	
6.802001	-0.1771492	1.746623	1	
6.803	-0.1754108	1.738377	1	
6.804	-0.1736807	1.730114	1	
6.805	-0.1719589	1.721833	1	
6.806	-0.1702454	1.713536	1	
6.807	-0.1685401	1.705221	1	
6.808	-0.1668433	1.69689	1	
6.809	-0.1651547	1.688541	1	
6.81	-0.1634745	1.680176	1	
6.811	-0.1618028	1.671794	1	
6.812	-0.1601394	1.663396	1	
6.813	-0.1584844	1.65498	1	
6.814	-0.1568378	1.646549	1	
6.815001	-0.1551997	1.638101	1	
6.816	-0.1535701	1.629637	1	
6.817	-0.1519489	1.621156	1	
6.818	-0.1503363	1.61266	1	
6.819	-0.1487321	1.604147	1	
6.82	-0.1471365	1.595618	1	
6.821	-0.1455494	1.587074	1	
6.822001	-0.1439709	1.578514	1	
6.823	-0.142401	1.569938	1	
6.824	-0.1408396	1.561346	1	
6.825	-0.1392869	1.552739	1	
6.826	-0.1377428	1.544116	1	
6.827	-0.1362073	1.535479	1	
6.828001	-0.1346805	1.526825	1	
6.829	-0.1331623	1.518157	1	
6.83	-0.1316528	1.509474	1	
6.831	-0.1301521	1.500775	1	
6.832	-0.12866	1.492062	1	
6.833	-0.1271767	1.483334	1	
6.834	-0.1257021	1.474591	1	
6.835001	-0.1242362	1.465833	1	
6.836	-0.1227792	1.457061	1	
6.837	-0.1213309	1.448274	1	
6.838	-0.1198914	1.439473	1	
6.839	-0.1184608	1.430658	1	
6.84	-0.1170389	1.421828	1	
6.841001	-0.1156259	1.412985	1	
6.842	-0.1142218	1.404127	1	
6.843	-0.1128266	1.395255	1	
6.844	-0.1114402	1.38637	1	
6.845	-0.1100627	1.37747	1	
6.846	-0.1086942	1.368557	1	
6.847	-0.1073345	1.359631	1	
6.848001	-0.1059838	1.350691	1	
6.849	-0.1046421	1.341737	1	
6.85	-0.1033093	1.33277	1	
6.851	-0.1019855	1.32379	1	
6.852	-0.1006707	1.314797	1	
6.853	-0.09936496	1.305791	1	
6.854	-0.09806819	1.296771	1	
6.855	-0.09678045	1.287739	1	
6.856	-0.09550176	1.278694	1	
6.857	-0.09423212	1.269637	1	
6.858	-0.09297156	1.260566	1	
6.859	-0.09172007	1.251484	1	
6.86	-0.09047768	1.242388	1	
6.861001	-0.0892444	1.233281	1	
6.862	-0.08802024	1.224161	1	
6.863	-0.08680522	1.215029	1	
6.864	-0.08559933	1.205885	1	
6.865	-0.08440261	1.196729	1	
6.866	-0.08321504	1.187562	1	
6.867	-0.08203666	1.178382	1	
6.868001	-0.08086747	1.169191	1	
6.869	-0.07970748	1.159988	1	
6.87	-0.07855671	1.150774	1	
6.871	-0.07741516	1.141548	1	
6.872	-0.07628285	1.132311	1	
6.873	-0.07515979	1.123062	1	
6.874001	-0.07404599	1.113803	1	
6.875	-0.07294145	1.104532	1	
6.876	-0.0718462	1.095251	1	
6.877	-0.07076024	1.085958	1	
6.878	-0.06968359	1.076655	1	
6.879	-0.06861625	1.067341	1	
6.88	-0.06755823	1.058017	1	
6.881001	-0.06650954	1.048682	1	
6.882	-0.06547021	1.039337	1	
6.883	-0.06444023	1.029981	1	
6.884	-0.06341961	1.020616	1	
6.885	-0.06240837	1.01124	1	
6.886	-0.06140652	1.001854	1	
6.887001	-0.06041406	0.9924582	1	
6.888	-0.05943101	0.9830526	1	
6.889	-0.05845737	0.9736372	1	
6.89	-0.05749315	0.9642122	1	
6.891	-0.05653838	0.9547776	1	
6.892	-0.05559304	0.9453336	1	
6.893	-0.05465716	0.9358802	1	
6.894001	-0.05373075	0.9264176	1	
6.895	-0.0528138	0.9169458	1	
6.896	-0.05190634	0.9074649	1	
6.897	-0.05100836	0.897975	1	
6.898	-0.05011988	0.8884763	1	
6.899	-0.04924092	0.8789687	1	
6.9	-0.04837146	0.8694525	1	
6.901	-0.04751154	0.8599277	1	
6.902	-0.04666114	0.8503943	1	
6.903	-0.04582029	0.8408526	1	
6.904	-0.04498899	0.8313025	1	
6.905	-0.04416724	0.8217443	1	
6.906	-0.04335507	0.8121779	1	
6.907001	-0.04255246	0.8026035	1	
6.908	-0.04175944	0.7930211	1	
6.909	-0.04097601	0.783431	1	
6.91	-0.04020218	0.7738331	1	
6.911	-0.03943795	0.7642276	1	
6.912	-0.03868334	0.7546145	1	
6.913	-0.03793834	0.7449939	1	
6.914001	-0.03720298	0.735366	1	
6.915	-0.03647725	0.7257308	1	
6.916	-0.03576116	0.7160885	1	
6.917	-0.03505472	0.7064391	1	
6.918	-0.03435794	0.6967828	1	
6.919	-0.03367082	0.6871195	1	
6.920001	-0.03299337	0.6774495	1	
6.921	-0.0323256	0.6677728	1	
6.922	-0.0316675	0.6580896	1	
6.923	-0.0310191	0.6483998	1	
6.924	-0.0303804	0.6387037	1	
6.925	-0.0297514	0.6290013	1	
6.926	-0.02913211	0.6192926	1	
6.927001	-0.02852253	0.6095779	1	
6.928	-0.02792267	0.5998572	1	
6.929	-0.02733254	0.5901306	1	
6.93	-0.02675214	0.5803982	1	
6.931	-0.02618148	0.5706601	1	
6.932	-0.02562057	0.5609163	1	
6.933001	-0.0250694	0.5511671	1	
6.934	-0.02452799	0.5414124	1	
6.935	-0.02399633	0.5316525	1	
6.936	-0.02347445	0.5218872	1	
6.937	-0.02296233	0.5121169	1	
6.938	-0.02245999	0.5023416	1	
6.939	-0.02196742	0.4925613	1	
6.940001	-0.02148465	0.4827762	1	
6.941	-0.02101166	0.4729864	1	
6.942	-0.02054847	0.463192	1	
6.943	-0.02009507	0.453393	1	
6.944	-0.01965149	0.4435896	1	
6.945	-0.0192177	0.4337818	1	
6.946	-0.01879373	0.4239698	1	
6.947001	-0.01837958	0.4141537	1	
6.948	-0.01797525	0.4043335	1	
6.949	-0.01758074	0.3945093	1	
6.95	-0.01719606	0.3846814	1	
6.951	-0.01682121	0.3748496	1	
6.952	-0.01645619	0.3650143	1	
6.953001	-0.01610102	0.3551754	1	
6.954	-0.01575568	0.345333	1	
6.955	-0.0154202	0.3354873	1	
6.956	-0.01509456	0.3256383	1	
6.957	-0.01477877	0.3157862	1	
6.958	-0.01447284	0.3059309	1	
6.959	-0.01417677	0.2960728	1	
6.960001	-0.01389056	0.2862118	1	
6.961	-0.01361421	0.276348	1	
6.962	-0.01334773	0.2664815	1	
6.963	-0.01309111	0.2566125	1	
6.964	-0.01284437	0.246741	1	
6.965	-0.01260751	0.2368671	1	
6.966001	-0.01238051	0.226991	1	
6.967	-0.0121634	0.2171127	1	
6.968	-0.01195617	0.2072323	1	
6.969	-0.01175882	0.19735	1	
6.97	-0.01157135	0.1874658	1	
6.971	-0.01139377	0.1775798	1	
6.972	-0.01122608	0.1676921	1	
6.973001	-0.01106828	0.1578028	1	
6.974	-0.01092037	0.1479121	1	
6.975	-0.01078235	0.13802	1	
6.976	-0.01065422	0.1281266	1	
6.977	-0.01053599	0.118232	1	
6.978	-0.01042765	0.1083364	1	
6.979001	-0.01032921	0.09843973	1	
6.98	-0.01024067	0.0885422	1	
6.981	-0.01016203	0.07864389	1	
6.982	-0.01009328	0.06874488	1	
6.983	-0.01003444	0.05884529	1	
6.984	-0.00998549	0.04894521	1	
6.985	-0.009946445	0.03904475	1	
6.986001	-0.009917301	0.02914398	1	
6.987	-0.009898058	0.01924303	1	
6.988	-0.009888716	0.009341983	1	
6.989	-0.009889275	-0.000559058	1	
6.99	-0.009899735	-0.01046	1	
6.991	-0.009920095	-0.02036073	1	
6.992	-0.009950357	-0.03026117	1	
6.993001	-0.009990518	-0.0401612	1	
6.994	-0.01004058	-0.05006073	1	
6.995	-0.01010054	-0.05995965	1	
6.996	-0.0101704	-0.06985789	1	
6.997	-0.01025015	-0.07975532	1	
6.998	-0.0103398	-0.08965186	1	
6.999001	-0.01043935	-0.0995474	1	
7	-0.01054879	-0.1094418	1	
7.001	-0.01066813	-0.1193351	1	
7.002	-0.01079735	-0.1292271	1	
7.003	-0.01093647	-0.1391176	1	
7.004	-0.01108548	-0.1490067	1	
7.005	-0.01124437	-0.1588942	1	
7.006001	-0.01141315	-0.16878	1	
7.007	-0.01159182	-0.178664	1	
7.008	-0.01178036	-0.1885462	1	
7.009	-0.01197879	-0.1984263	1	
7.01	-0.01218709	-0.2083044	1	
7.011	-0.01240527	-0.2181803	1	
7.012001	-0.01263333	-0.2280539	1	
7.013	-0.01287125	-0.2379251	1	
7.014	-0.01311905	-0.2477938	1	
7.015	-0.01337671	-0.25766	1	
7.016	-0.01364423	-0.2675235	1	
7.017	-0.01392161	-0.2773842	1	
7.018	-0.01420886	-0.2872421	1	
7.019001	-0.01450595	-0.2970969	1	
7.02	-0.0148129	-0.3069488	1	
7.021	-0.0151297	-0.3167974	1	
7.022	-0.01545634	-0.3266428	1	
7.023	-0.01579283	-0.3364848	1	
7.024	-0.01613915	-0.3463233	1	
7.025	-0.01649531	-0.3561583	1	
7.026	-0.0168613	-0.3659896	1	
7.027	-0.01723711	-0.3758171	1	
7.028	-0.01762275	-0.3856409	1	
7.029	-0.01801821	-0.3954606	1	
7.03	-0.01842349	-0.4052763	1	
7.031	-0.01883858	-0.4150878	1	
7.032001	-0.01926347	-0.4248951	1	
7.033	-0.01969817	-0.4346981	1	
7.034	-0.02014267	-0.4444966	1	
7.035	-0.02059696	-0.4542906	1	
7.036	-0.02106104	-0.4640799	1	
7.037	-0.0215349	-0.4738645	1	
7.038	-0.02201855	-0.4836442	1	
7.039001	-0.02251197	-0.493419	1	
7.04	-0.02301515	-0.5031888	1	
7.041	-0.02352811	-0.5129535	1	
7.042	-0.02405082	-0.5227129	1	
7.043	-0.02458329	-0.532467	1	
7.044	-0.0251255	-0.5422157	1	
7.045001	-0.02567746	-0.5519589	1	
7.046	-0.02623916	-0.5616964	1	
7.047	-0.02681059	-0.5714282	1	
7.048	-0.02739174	-0.5811543	1	
7.049	-0.02798261	-0.5908744	1	
7.05	-0.0285832	-0.6005885	1	
7.051	-0.0291935	-0.6102965	1	
7.052001	-0.0298135	-0.6199983	1	
7.053	-0.03044319	-0.6296938	1	
7.054	-0.03108257	-0.6393829	1	
7.055	-0.03173164	-0.6490655	1	
7.056	-0.03239038	-0.6587415	1	
7.057	-0.03305879	-0.6684109	1	
7.058001	-0.03373687	-0.6780735	1	
7.059	-0.0344246	-0.6877292	1	
7.06	-0.03512197	-0.6973779	1	
7.061	-0.03582899	-0.7070196	1	
7.062	-0.03654565	-0.7166541	1	
7.063	-0.03727193	-0.7262813	1	
7.064	-0.03800783	-0.7359011	1	
7.065001	-0.03875334	-0.7455135	1	
7.066	-0.03950846	-0.7551184	1	
7.067	-0.04027318	-0.7647156	1	
7.068	-0.04104748	-0.774305	1	
7.069	-0.04183137	-0.7838866	1	
7.07	-0.04262483	-0.7934603	1	
7.071	-0.04342786	-0.803026	1	
7.072001	-0.04424044	-0.8125835	1	
7.073	-0.04506258	-0.8221328	1	
7.074	-0.04589425	-0.8316738	1	
7.075	-0.04673546	-0.8412064	1	
7.076	-0.04758619	-0.8507304	1	
7.077	-0.04844643	-0.8602459	1	
7.078001	-0.04931618	-0.8697526	1	
7.079	-0.05019543	-0.8792506	1	
7.08	-0.05108417	-0.8887398	1	
7.081	-0.05198239	-0.8982199	1	
7.082	-0.05289008	-0.9076909	1	
7.083	-0.05380723	-0.9171528	1	
7.084	-0.05473384	-0.9266054	1	
7.085001	-0.05566989	-0.9360486	1	
7.086	-0.05661537	-0.9454824	1	
7.087	-0.05757028	-0.9549066	1	
7.088	-0.0585346	-0.9643213	1	
7.089	-0.05950833	-0.9737261	1	
7.09	-0.06049145	-0.9831211	1	
7.091001	-0.06148396	-0.9925062	1	
7.092	-0.06248584	-1.001881	1	
7.093	-0.06349708	-1.011246	1	
7.094	-0.06451768	-1.020601	1	
7.095	-0.06554763	-1.029945	1	
7.096	-0.06658691	-1.039279	1	
7.097	-0.06763551	-1.048603	1	
7.098001	-0.06869343	-1.057916	1	
7.099	-0.06976065	-1.067218	1	
7.1	-0.07083716	-1.07651	1	
7.101	-0.07192295	-1.085791	1	
7.102	-0.07301801	-1.09506	1	
7.103	-0.07412233	-1.104319	1	
7.104001	-0.0752359	-1.113567	1	
7.105	-0.0763587	-1.122803	1	
7.106	-0.07749072	-1.132028	1	
7.107	-0.07863197	-1.141242	1	
7.108	-0.07978241	-1.150444	1	
7.109	-0.08094204	-1.159634	1	
7.11	-0.08211085	-1.168813	1	
7.111001	-0.08328883	-1.17798	1	
7.112	-0.08447597	-1.187135	1	
7.113	-0.08567225	-1.196279	1	
7.114	-0.08687766	-1.20541	1	
7.115	-0.08809219	-1.214529	1	
7.116	-0.08931582	-1.223636	1	
7.117	-0.09054855	-1.23273	1	
7.118001	-0.09179036	-1.241812	1	
7.119	-0.09304124	-1.250882	1	
7.12	-0.09430118	-1.259939	1	
7.121	-0.09557016	-1.268983	1	
7.122	-0.09684817	-1.278014	1	
7.123	-0.09813521	-1.287033	1	
7.124001	-0.09943125	-1.296039	1	
7.125	-0.1007363	-1.305031	1	
7.126	-0.1020503	-1.314011	1	
7.127	-0.1033733	-1.322977	1	
7.128	-0.1047052	-1.33193	1	
7.129	-0.1060461	-1.340869	1	
7.13	-0.1073959	-1.349795	1	
7.131001	-0.1087546	-1.358708	1	
7.132	-0.1101222	-1.367606	1	
7.133	-0.1114987	-1.376491	1	
7.134	-0.112884	-1.385362	1	
7.135	-0.1142782	-1.394219	1	
7.136	-0.1156813	-1.403062	1	
7.137001	-0.1170932	-1.411891	1	
7.138	-0.1185139	-1.420706	1	
7.139	-0.1199434	-1.429507	1	
7.14	-0.1213817	-1.438293	1	
7.141	-0.1228288	-1.447065	1	
7.142	-0.1242846	-1.455822	1	
7.143	-0.1257492	-1.464564	1	
7.144001	-0.1272224	-1.473292	1	
7.145	-0.1287045	-1.482005	1	
7.146	-0.1301952	-1.490703	1	
7.147	-0.1316945	-1.499386	1	
7.148	-0.1332026	-1.508054	1	
7.149	-0.1347193	-1.516706	1	
7.150001	-0.1362446	-1.525344	1	
7.151	-0.1377786	-1.533966	1	
7.152	-0.1393212	-1.542573	1	
7.153	-0.1408723	-1.551164	1	
7.154	-0.1424321	-1.559739	1	
7.155	-0.1440004	-1.568299	1	
7.156	-0.1455772	-1.576844	1	
7.157001	-0.1471626	-1.585372	1	
7.158	-0.1487565	-1.593884	1	
7.159	-0.1503589	-1.602381	1	
7.16	-0.1519697	-1.610861	1	
7.161	-0.1535891	-1.619325	1	
7.162	-0.1552168	-1.627773	1	
7.163	-0.156853	-1.636204	1	
7.164001	-0.1584977	-1.644619	1	
7.165	-0.1601507	-1.653018	1	
7.166	-0.1618121	-1.661399	1	
7.167	-0.1634818	-1.669765	1	
7.168	-0.16516	-1.678113	1	
7.169	-0.1668464	-1.686444	1	
7.170001	-0.1685411	-1.694759	1	
7.171	-0.1702442	-1.703056	1	
7.172	-0.1719555	-1.711337	1	
7.173	-0.1736751	-1.7196	1	
7.174	-0.175403	-1.727846	1	
7.175	-0.1771391	-1.736074	1	
7.176	-0.1788833	-1.744285	1	
7.177001	-0.1806358	-1.752479	1	
7.178	-0.1823965	-1.760655	1	
7.179	-0.1841653	-1.768813	1	
7.18	-0.1859422	-1.776954	1	
7.181	-0.1877273	-1.785077	1	
7.182	-0.1895205	-1.793181	1	
7.183001	-0.1913218	-1.801268	1	
7.184	-0.1931311	-1.809337	1	
7.185	-0.1949485	-1.817387	1	
7.186	-0.1967739	-1.825419	1	
7.187	-0.1986074	-1.833433	1	
7.188	-0.2004488	-1.841429	1	
7.189	-0.2022982	-1.849406	1	
7.190001	-0.2041556	-1.857364	1	
7.191	-0.2060209	-1.865304	1	
7.192	-0.2078941	-1.873225	1	
7.193	-0.2097752	-1.881127	1	
7.194	-0.2116642	-1.88901	1	
7.195	-0.2135611	-1.896875	1	
7.196001	-0.2154658	-1.90472	1	
7.197001	-0.2173784	-1.912546	1	
7.198	-0.2192987	-1.920353	1	
7.199	-0.2212269	-1.928141	1	
7.2	-0.2231628	-1.935909	1	
7.201	-0.2251064	-1.943658	1	
7.202	-0.2270578	-1.951387	1	
7.203001	-0.2290169	-1.959097	1	
7.204	-0.2309837	-1.966787	1	
7.205	-0.2329582	-1.974457	1	
7.206	-0.2349403	-1.982108	1	
7.207	-0.23693	-1.989738	1	
7.208	-0.2389274	-1.997349	1	
7.209	-0.2409323	-2.00494	1	
7.210001	-0.2429448	-2.01251	1	
7.211	-0.2449649	-2.020061	1	
7.212	-0.2469925	-2.027591	1	
7.213	-0.2490276	-2.0351	1	
7.214	-0.2510701	-2.042589	1	
7.215	-0.2531202	-2.050058	1	
7.216001	-0.2551777	-2.057506	1	
7.217	-0.2572426	-2.064934	1	
7.218	-0.259315	-2.07234	1	
7.219	-0.2613947	-2.079726	1	
7.22	-0.2634818	-2.087092	1	
7.221	-0.2655762	-2.094436	1	
7.222	-0.267678	-2.101759	1	
7.223001	-0.269787	-2.109061	1	
7.224	-0.2719034	-2.116342	1	
7.225	-0.274027	-2.123602	1	
7.226	-0.2761578	-2.13084	1	
7.227	-0.2782959	-2.138057	1	
7.228	-0.2804411	-2.145252	1	
7.229001	-0.2825935	-2.152426	1	
7.23	-0.2847531	-2.159579	1	
7.231	-0.2869198	-2.166709	1	
7.232	-0.2890936	-2.173818	1	
7.233	-0.2912745	-2.180906	1	
7.234	-0.2934625	-2.187971	1	
7.235	-0.2956575	-2.195014	1	
7.236001	-0.2978595	-2.202036	1	
7.237	-0.3000686	-2.209035	1	
7.238	-0.3022846	-2.216012	1	
7.239	-0.3045076	-2.222967	1	
7.24	-0.3067375	-2.229899	1	
7.241	-0.3089743	-2.236809	1	
7.242001	-0.311218	-2.243697	1	
7.243001	-0.3134685	-2.250562	1	
7.244	-0.3157259	-2.257405	1	
7.245	-0.3179902	-2.264225	1	
7.246	-0.3202612	-2.271022	1	
7.247	-0.322539	-2.277797	1	
7.248	-0.3248235	-2.284549	1	
7.249001	-0.3271148	-2.291278	1	
7.25	-0.3294128	-2.297983	1	
7.251	-0.3317175	-2.304666	1	
7.252	-0.3340288	-2.311326	1	
7.253	-0.3363468	-2.317962	1	
7.254	-0.3386714	-2.324576	1	
7.255	-0.3410025	-2.331166	1	
7.256001	-0.3433402	-2.337732	1	
7.257	-0.3456845	-2.344275	1	
7.258	-0.3480353	-2.350795	1	
7.259	-0.3503926	-2.357291	1	
7.26	-0.3527564	-2.363763	1	
7.261	-0.3551266	-2.370212	1	
7.262001	-0.3575033	-2.376637	1	
7.263	-0.3598863	-2.383038	1	
7.264	-0.3622757	-2.389415	1	
7.265	-0.3646715	-2.395768	1	
7.266	-0.3670736	-2.402097	1	
7.267	-0.369482	-2.408403	1	
7.268	-0.3718967	-2.414684	1	
7.269001	-0.3743176	-2.42094	1	
7.27	-0.3767447	-2.427173	1	
7.271	-0.3791781	-2.433381	1	
7.272	-0.3816177	-2.439565	1	
7.273	-0.3840634	-2.445724	1	
7.274	-0.3865153	-2.451859	1	
7.275001	-0.3889733	-2.457969	1	
7.276	-0.3914373	-2.464055	1	
7.277	-0.3939074	-2.470116	1	
7.278	-0.3963836	-2.476152	1	
7.279	-0.3988658	-2.482163	1	
7.28	-0.4013539	-2.488149	1	
7.281	-0.403848	-2.494111	1	
7.282001	-0.406348	-2.500047	1	
7.283	-0.408854	-2.505959	1	
7.284	-0.4113659	-2.511845	1	
7.285	-0.4138836	-2.517706	1	
7.286	-0.4164071	-2.523542	1	
7.287	-0.4189365	-2.529352	1	
7.288001	-0.4214716	-2.535137	1	
7.289001	-0.4240125	-2.540897	1	
7.29	-0.4265591	-2.546632	1	
7.291	-0.4291115	-2.552341	1	
7.292	-0.4316695	-2.558024	1	
7.293	-0.4342332	-2.563681	1	
7.294	-0.4368025	-2.569313	1	
7.295001	-0.4393774	-2.574919	1	
7.296	-0.4419579	-2.5805	1	
7.297	-0.444544	-2.586054	1	
7.298	-0.4471355	-2.591583	1	
7.299	-0.4497326	-2.597086	1	
7.3	-0.4523352	-2.602562	1	
7.301	-0.4549432	-2.608013	1	
7.302001	-0.4575566	-2.613437	1	
7.303	-0.4601755	-2.618835	1	
7.304	-0.4627997	-2.624207	1	
7.305	-0.4654292	-2.629553	1	
7.306	-0.4680641	-2.634872	1	
7.307	-0.4707043	-2.640165	1	
7.308001	-0.4733497	-2.645432	1	
7.309	-0.4760004	-2.650671	1	
7.31	-0.4786563	-2.655885	1	
7.311	-0.4813173	-2.661072	1	
7.312	-0.4839836	-2.666232	1	
7.313	-0.4866549	-2.671365	1	
7.314	-0.4893314	-2.676472	1	
7.315001	-0.492013	-2.681552	1	
7.316	-0.4946996	-2.686605	1	
7.317	-0.4973912	-2.691631	1	
7.318	-0.5000879	-2.69663	1	
7.319	-0.5027894	-2.701602	1	
7.32	-0.505496	-2.706547	1	
7.321001	-0.5082074	-2.711465	1	
7.322001	-0.5109238	-2.716356	1	
7.323	-0.513645	-2.721219	1	
7.324	-0.5163711	-2.726055	1	
7.325	-0.5191019	-2.730864	1	
7.326	-0.5218376	-2.735646	1	
7.327	-0.524578	-2.7404	1	
7.328001	-0.5273231	-2.745126	1	
7.329	-0.5300729	-2.749826	1	
7.33	-0.5328274	-2.754497	1	
7.331	-0.5355866	-2.759141	1	
7.332	-0.5383503	-2.763758	1	
7.333	-0.5411187	-2.768347	1	
7.334	-0.5438916	-2.772908	1	
7.335001	-0.5466691	-2.777441	1	
7.336	-0.549451	-2.781946	1	
7.337	-0.5522374	-2.786424	1	
7.338	-0.5550283	-2.790874	1	
7.339	-0.5578235	-2.795295	1	
7.34	-0.5606232	-2.799689	1	
7.341001	-0.5634273	-2.804055	1	
7.342	-0.5662357	-2.808392	1	
7.343	-0.5690483	-2.812702	1	
7.344	-0.5718653	-2.816983	1	
7.345	-0.5746865	-2.821236	1	
7.346	-0.577512	-2.825461	1	
7.347	-0.5803416	-2.829658	1	
7.348001	-0.5831755	-2.833826	1	
7.349	-0.5860134	-2.837966	1	
7.35	-0.5888555	-2.842077	1	
7.351	-0.5917017	-2.84616	1	
7.352	-0.5945519	-2.850215	1	
7.353	-0.5974061	-2.854241	1	
7.354001	-0.6002644	-2.858238	1	
7.355	-0.6031266	-2.862207	1	
7.356	-0.6059927	-2.866147	1	
7.357	-0.6088628	-2.870058	1	
7.358	-0.6117368	-2.873941	1	
7.359	-0.6146145	-2.877795	1	
7.36	-0.6174962	-2.881619	1	
7.361001	-0.6203816	-2.885416	1	
7.362	-0.6232708	-2.889183	1	
7.363	-0.6261637	-2.892921	1	
7.364	-0.6290603	-2.896631	1	
7.365	-0.6319606	-2.900311	1	
7.366	-0.6348645	-2.903962	1	
7.367001	-0.6377721	-2.907585	1	
7.368001	-0.6406832	-2.911178	1	
7.369	-0.643598	-2.914742	1	
7.37	-0.6465163	-2.918277	1	
7.371	-0.649438	-2.921782	1	
7.372	-0.6523633	-2.925259	1	
7.373	-0.655292	-2.928706	1	
7.374001	-0.6582242	-2.932124	1	
7.375	-0.6611597	-2.935512	1	
7.376	-0.6640986	-2.938871	1	
7.377	-0.6670408	-2.942201	1	
7.378	-0.6699862	-2.945501	1	
7.379	-0.672935	-2.948771	1	
7.38	-0.675887	-2.952013	1	
7.381001	-0.6788422	-2.955224	1	
7.382	-0.6818007	-2.958406	1	
7.383	-0.6847622	-2.961558	1	
7.384	-0.6877269	-2.964681	1	
7.385	-0.6906947	-2.967774	1	
7.386	-0.6936655	-2.970838	1	
7.387001	-0.6966394	-2.973871	1	
7.388	-0.6996163	-2.976875	1	
7.389	-0.7025961	-2.979849	1	
7.39	-0.7055789	-2.982793	1	
7.391	-0.7085646	-2.985708	1	
7.392	-0.7115532	-2.988592	1	
7.393	-0.7145447	-2.991447	1	
7.394001	-0.717539	-2.994271	1	
7.395	-0.720536	-2.997066	1	
