Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
0.000155	-0.0700791	-1.520765E-11	7.298373E-12	-7.909282E-12	
0.000156	-0.07007908	-1.52051E-11	7.297594E-12	-7.907504E-12	
0.000157	-0.07007906	-1.520254E-11	7.296826E-12	-7.905718E-12	
0.000158	-0.07007904	-1.52E-11	7.296066E-12	-7.903934E-12	
0.000159	-0.07007902	-1.519745E-11	7.295316E-12	-7.902136E-12	
0.00016	-0.070079	-1.519492E-11	7.294576E-12	-7.90034E-12	
0.000161	-0.07007898	-1.519237E-11	7.293845E-12	-7.898525E-12	
0.000162	-0.07007896	-1.518982E-11	7.293124E-12	-7.8967E-12	
0.000163	-0.07007895	-1.518729E-11	7.292412E-12	-7.894877E-12	
0.000164	-0.07007893	-1.518475E-11	7.29171E-12	-7.89304E-12	
0.000165	-0.07007891	-1.518221E-11	7.291018E-12	-7.891191E-12	
0.000166	-0.07007889	-1.517968E-11	7.290332E-12	-7.88935E-12	
0.000167	-0.07007887	-1.517714E-11	7.289656E-12	-7.887488E-12	
0.000168	-0.07007886	-1.517462E-11	7.28899E-12	-7.885634E-12	
0.000169	-0.07007883	-1.51721E-11	7.28833E-12	-7.883775E-12	
0.00017	-0.07007882	-1.516958E-11	7.28768E-12	-7.881904E-12	
0.000171	-0.0700788	-1.516705E-11	7.287037E-12	-7.880016E-12	
0.000172	-0.07007878	-1.516454E-11	7.286404E-12	-7.878132E-12	
0.000173	-0.07007877	-1.516201E-11	7.285778E-12	-7.876234E-12	
0.000174	-0.07007875	-1.515949E-11	7.285159E-12	-7.874331E-12	
0.000175	-0.07007873	-1.515698E-11	7.28455E-12	-7.872429E-12	
0.000176	-0.07007871	-1.515446E-11	7.283949E-12	-7.870507E-12	
0.000177	-0.07007869	-1.515195E-11	7.283352E-12	-7.868594E-12	
0.000178	-0.07007866	-1.514943E-11	7.282765E-12	-7.866666E-12	
0.000179	-0.07007864	-1.514693E-11	7.282184E-12	-7.864744E-12	
0.00018	-0.07007863	-1.514442E-11	7.28161E-12	-7.862812E-12	
0.000181	-0.0700786	-1.514191E-11	7.281044E-12	-7.860865E-12	
0.000182	-0.07007859	-1.513941E-11	7.280486E-12	-7.858928E-12	
0.000183	-0.07007857	-1.513691E-11	7.279934E-12	-7.856972E-12	
0.000184	-0.07007855	-1.513441E-11	7.279389E-12	-7.855022E-12	
0.000185	-0.07007853	-1.51319E-11	7.278851E-12	-7.853053E-12	
