Time	1Vm	2Vm	
1.456	-0.06330752	-0.05765354	
1.4562	-0.06316267	-0.05758019	
1.4564	-0.06314261	-0.0575025	
1.4566	-0.06316295	-0.05748294	
1.4568	-0.06322097	-0.0575087	
1.457	-0.06327486	-0.05735778	
1.4572	-0.06330685	-0.05746296	
1.4574	-0.06337821	-0.05731656	
1.4576	-0.06337102	-0.05743063	
1.4578	-0.06336412	-0.05716399	
1.458	-0.06335455	-0.05701521	
1.4582	-0.06322323	-0.05687564	
1.4584	-0.06308088	-0.05663264	
1.4586	-0.06290388	-0.05673239	
1.4588	-0.06300332	-0.05647914	
1.459	-0.06283155	-0.05646635	
1.4592	-0.06279732	-0.05648018	
1.4594	-0.0628795	-0.05647846	
1.4596	-0.06270344	-0.05630248	
1.4598	-0.06266121	-0.05643023	
1.46	-0.06268042	-0.05627275	
1.4602	-0.06253401	-0.05609623	
1.4604	-0.06257384	-0.05588553	
1.4606	-0.06255028	-0.05566011	
1.4608	-0.06238734	-0.05564019	
1.461	-0.06220179	-0.05563514	
1.4612	-0.06209754	-0.05559854	
1.4614	-0.06221036	-0.05541397	
1.4616	-0.06208417	-0.05540817	
1.4618	-0.06200919	-0.05518552	
1.462	-0.06192117	-0.05521008	
1.4622	-0.06201584	-0.05536368	
1.4624	-0.06203634	-0.05526336	
1.4626	-0.06184575	-0.05518191	
1.4628	-0.06169993	-0.05534976	
1.463	-0.06190303	-0.05535992	
1.4632	-0.0620232	-0.05527333	
1.4634	-0.06187013	-0.05518026	
1.4636	-0.06198841	-0.05528597	
1.4638	-0.06197223	-0.05504718	
1.464	-0.06208224	-0.05521141	
1.4642	-0.06203692	-0.05527504	
1.4644	-0.06207797	-0.05528845	
1.4646	-0.06198705	-0.05520684	
1.4648	-0.06212321	-0.05525295	
1.465	-0.06208418	-0.05524981	
1.4652	-0.06188419	-0.05510032	
1.4654	-0.06203536	-0.05520407	
1.4656	-0.06187801	-0.05532625	
1.4658	-0.06190679	-0.0554551	
1.466	-0.06199415	-0.05533968	
1.4662	-0.06207129	-0.05542634	
1.4664	-0.06222123	-0.05554486	
1.4666	-0.06225675	-0.05545735	
1.4668	-0.062107	-0.05558207	
1.467	-0.06186588	-0.05534589	
1.4672	-0.06182575	-0.05516453	
1.4674	-0.06193658	-0.05515765	
1.4676	-0.061746	-0.05510105	
1.4678	-0.06186896	-0.05520082	
1.468	-0.06174926	-0.05528064	
1.4682	-0.06181514	-0.05532803	
1.4684	-0.06194751	-0.05530835	
1.4686	-0.06172402	-0.05531662	
1.4688	-0.06161473	-0.05514004	
1.469	-0.06155121	-0.05520013	
1.4692	-0.06169274	-0.05518096	
1.4694	-0.06147327	-0.05531437	
1.4696	-0.0615464	-0.05511769	
1.4698	-0.06169485	-0.05500333	
1.47	-0.06167439	0	
1.4702	-0.0616659	-0.05542881	
1.4704	-0.06150701	-0.05574317	
1.4706	-0.06147555	-0.05633789	
1.4708	-0.06162759	-0.05668714	
1.471	-0.06172486	-0.05696547	
1.4712	-0.0616918	-0.05715484	
1.4714	-0.06144449	-0.05733768	
1.4716	-0.06129347	-0.05744461	
1.4718	-0.06141715	-0.05756368	
1.472	-0.06154294	-0.05785758	
1.4722	-0.06161	-0.05803833	
1.4724	-0.06175189	-0.05804386	
1.4726	-0.06163071	-0.05811225	
1.4728	-0.0614672	-0.05837729	
1.473	-0.06128171	-0.0585949	
1.4732	-0.06134524	-0.05849253	
1.4734	-0.06140881	-0.05853251	
1.4736	-0.06143227	-0.05860001	
1.4738	-0.06151306	-0.05876454	
1.474	-0.06125825	-0.05856935	
1.4742	-0.06138626	-0.05864757	
1.4744	-0.0614969	-0.05869735	
1.4746	-0.06143825	-0.05860106	
1.4748	-0.06133638	-0.05842401	
1.475	-0.06133989	-0.05824336	
1.4752	-0.06126122	-0.05807508	
1.4754	-0.06130862	-0.05791559	
1.4756	-0.06111722	-0.05804238	
1.4758	-0.06103732	-0.05796731	
1.476	-0.06113521	-0.05793527	
1.4762	-0.06122541	-0.05794886	
1.4764	-0.06131952	-0.05770605	
1.4766	-0.06128764	-0.05782332	
1.4768	-0.06110998	-0.05791303	
1.477	-0.06097759	-0.05792857	
1.4772	-0.06087488	-0.05798644	
1.4774	-0.06096967	-0.0578865	
1.4776	-0.06081855	-0.05784578	
1.4778	-0.060845	-0.05781543	
1.478	-0.06068273	-0.0575348	
1.4782	-0.0605818	-0.05745326	
1.4784	-0.06046174	-0.05743992	
1.4786	-0.06032417	-0.05744766	
1.4788	-0.06046431	-0.05731957	
1.479	-0.0603018	-0.05735949	
1.4792	-0.06016073	-0.05715806	
1.4794	-0.06009141	-0.05716778	
1.4796	-0.05989583	-0.05688236	
1.4798	-0.0598502	-0.05684717	
1.48	-0.05998272	-0.05657057	
1.4802	-0.06002303	-0.05641274	
1.4804	-0.05987424	-0.0563034	
1.4806	-0.05976477	-0.0561549	
1.4808	-0.05963514	-0.05627548	
1.481	-0.05982982	-0.05617925	
1.4812	-0.05992955	-0.05595581	
1.4814	-0.06003828	-0.05587325	
1.4816	-0.06016724	-0.05601004	
1.4818	-0.06005454	-0.05576591	
1.482	-0.06011152	-0.05571147	
1.4822	-0.05998462	-0.05561689	
1.4824	-0.06003508	-0.05559952	
1.4826	-0.06011743	-0.05552096	
1.4828	-0.0599797	-0.05562011	
1.483	-0.06000683	-0.0557368	
1.4832	-0.06016394	-0.0555096	
1.4834	-0.06019226	-0.05558002	
1.4836	-0.0601419	-0.05556012	
1.4838	-0.06003967	-0.05559856	
1.484	-0.05979939	-0.0555441	
1.4842	-0.05987256	-0.05546125	
1.4844	-0.05975693	-0.05534929	
1.4846	-0.05965707	-0.05523075	
1.4848	-0.0594805	-0.05510757	
1.485	-0.05944986	-0.05512315	
1.4852	-0.05957361	0	
1.4854	-0.05966883	-0.05553694	
1.4856	-0.0596814	-0.05612988	
1.4858	-0.05967866	-0.05660245	
1.486	-0.05972466	-0.0569143	
1.4862	-0.05958876	-0.05712187	
1.4864	-0.05946754	-0.05719239	
1.4866	-0.0594018	-0.05742959	
1.4868	-0.05919634	-0.05774964	
1.487	-0.05898975	-0.05811129	
1.4872	-0.05914928	-0.05821609	
1.4874	-0.05913921	-0.05842685	
1.4876	-0.05916691	-0.05848287	
1.4878	-0.05919112	-0.05870419	
1.488	-0.05898783	-0.05862891	
1.4882	-0.05911225	-0.05853215	
1.4884	-0.0590571	-0.05860354	
1.4886	-0.05884639	-0.05876458	
1.4888	-0.05881093	-0.05892771	
1.489	-0.05891649	-0.05900507	
1.4892	-0.05879947	-0.05887359	
1.4894	-0.05881874	-0.059002	
1.4896	-0.05870632	-0.05908257	
1.4898	-0.05877326	-0.05910568	
1.49	-0.05878133	-0.0592114	
1.4902	-0.05890149	-0.059304	
1.4904	-0.05874899	-0.05907337	
1.4906	-0.05857008	-0.05916364	
1.4908	-0.05866959	-0.05900625	
1.491	-0.05856292	-0.05884612	
1.4912	-0.05849218	-0.05889207	
1.4914	-0.05848743	-0.05892153	
1.4916	-0.05831914	-0.05890644	
1.4918	-0.05828684	-0.0586562	
1.492	-0.05819312	-0.05834892	
1.4922	-0.05805578	-0.05815248	
1.4924	-0.0581621	-0.05790897	
1.4926	-0.0581216	-0.05776148	
1.4928	-0.0579528	-0.05753851	
1.493	-0.05781234	-0.05739324	
1.4932	-0.05791081	-0.05747333	
1.4934	-0.05780455	-0.05731064	
1.4936	-0.05784808	-0.05703994	
1.4938	-0.0579541	-0.05702065	
1.494	-0.05781887	-0.05701624	
1.4942	-0.05774044	-0.05705806	
1.4944	-0.05762995	-0.05693574	
1.4946	-0.05748941	-0.05685325	
1.4948	-0.05759745	-0.05662433	
1.495	-0.05743924	-0.0565048	
1.4952	-0.05754454	-0.0563765	
1.4954	-0.05750588	-0.05648142	
1.4956	-0.05740304	-0.05658963	
1.4958	-0.05738565	-0.0566881	
1.496	-0.05746705	-0.0564186	
1.4962	-0.05769386	-0.05613531	
1.4964	-0.05787889	-0.0559799	
1.4966	-0.05800803	-0.05576243	
1.4968	-0.05788596	-0.05563521	
1.497	-0.05791851	-0.05568818	
1.4972	-0.0580054	-0.05569193	
1.4974	-0.05802159	-0.05559052	
1.4976	-0.05800423	-0.05570553	
1.4978	-0.05804136	-0.0557193	
1.498	-0.05796037	-0.0556411	
1.4982	-0.05802871	-0.05562634	
1.4984	-0.0579494	-0.0556505	
1.4986	-0.0580248	-0.05538898	
1.4988	-0.05790199	-0.05520143	
1.499	-0.05779771	-0.05509886	
1.4992	-0.0578866	-0.0551821	
1.4994	-0.05789331	-0.05501399	
1.4996	-0.05782732	0	
1.4998	-0.05782865	-0.05521222	
1.5	-0.05781007	-0.05561386	
1.5002	-0.05786129	-0.05619851	
1.5004	-0.05792855	-0.05655859	
1.5006	-0.05795164	-0.05702058	
1.5008	-0.05811112	-0.05732159	
1.501	-0.05820081	-0.05750206	
1.5012	-0.05810774	-0.05757154	
1.5014	-0.05803357	-0.05784576	
1.5016	-0.05784595	-0.05793416	
1.5018	-0.05768695	-0.05816538	
1.502	-0.05750856	-0.05826468	
1.5022	-0.05735614	-0.05847016	
1.5024	-0.05751758	-0.05848725	
1.5026	-0.05760826	-0.05865256	
1.5028	-0.0577058	-0.05847709	
1.503	-0.05763453	-0.05858791	
1.5032	-0.05751405	-0.05843662	
1.5034	-0.05735423	-0.05852769	
1.5036	-0.05722171	-0.0587094	
1.5038	-0.05711971	-0.05847472	
1.504	-0.05699943	-0.05858358	
1.5042	-0.05688124	-0.05868099	
1.5044	-0.05677853	-0.05851467	
1.5046	-0.05661407	-0.05852529	
1.5048	-0.05657681	-0.05865872	
1.505	-0.05661344	-0.05844647	
1.5052	-0.05679736	-0.05830469	
1.5054	-0.05678382	-0.05826614	
1.5056	-0.05659563	-0.05814433	
1.5058	-0.05654261	-0.05818517	
1.506	-0.05673064	-0.05805917	
1.5062	-0.05672761	-0.05799978	
1.5064	-0.05670984	-0.05802849	
1.5066	-0.05684637	-0.05807186	
1.5068	-0.05669537	-0.05798826	
1.507	-0.05674743	-0.05788517	
1.5072	-0.05680734	-0.057825	
1.5074	-0.05684144	-0.0576521	
1.5076	-0.05687381	-0.05773174	
1.5078	-0.05689474	-0.05779927	
1.508	-0.05704856	-0.05788609	
1.5082	-0.0571507	-0.05759804	
1.5084	-0.05698943	-0.05749865	
1.5086	-0.05683897	-0.05754143	
1.5088	-0.05698468	-0.05750478	
1.509	-0.05707656	-0.05747927	
1.5092	-0.05702706	-0.05750338	
1.5094	-0.05717695	-0.0573154	
1.5096	-0.05704444	-0.05734298	
1.5098	-0.05699112	-0.05739538	
1.51	-0.05679815	-0.05713709	
1.5102	-0.05680197	-0.05715768	
1.5104	-0.05665038	-0.05687239	
1.5106	-0.05651617	-0.0565947	
1.5108	-0.05663724	-0.05647492	
1.511	-0.05658317	-0.05632811	
1.5112	-0.05666007	-0.05615992	
1.5114	-0.05664558	-0.05621346	
1.5116	-0.05669712	-0.05622476	
1.5118	-0.05675051	-0.05628014	
1.512	-0.05665732	-0.0560029	
1.5122	-0.05671722	-0.05608624	
1.5124	-0.0565634	-0.05579695	
1.5126	-0.05643795	-0.0556365	
1.5128	-0.05624002	-0.05559217	
1.513	-0.05636343	-0.05570835	
1.5132	-0.05640915	-0.05561775	
1.5134	-0.05639077	-0.0555958	
1.5136	-0.0563595	-0.05535762	
1.5138	-0.05649613	-0.05515819	
1.514	-0.0563617	-0.05525584	
1.5142	-0.05633155	-0.05511985	
1.5144	-0.05632517	-0.05522317	
1.5146	-0.05635089	-0.05532246	
1.5148	-0.05639922	-0.05504417	
1.515	-0.05627586	0	
1.5152	-0.05613459	-0.05556044	
1.5154	-0.05615341	-0.05581991	
1.5156	-0.05616612	-0.05623965	
1.5158	-0.05606621	-0.05673889	
1.516	-0.0562426	-0.05720151	
1.5162	-0.05604876	-0.05745923	
1.5164	-0.05607638	-0.05765671	
1.5166	-0.05605109	-0.05801454	
1.5168	-0.05602374	-0.05810369	
1.517	-0.05609617	-0.05817211	
1.5172	-0.05625102	-0.05809047	
1.5174	-0.05642165	-0.05801454	
1.5176	-0.05653787	-0.05820887	
1.5178	-0.0566677	-0.05808147	
1.518	-0.05674727	-0.05819014	
1.5182	-0.05658055	-0.05831992	
1.5184	-0.05641973	-0.05820542	
1.5186	-0.05657795	-0.05813908	
1.5188	-0.05655217	-0.05808098	
1.519	-0.05632202	-0.05822668	
1.5192	-0.05647106	-0.05814683	
1.5194	-0.05646059	-0.05818414	
1.5196	-0.05624291	-0.05817204	
1.5198	-0.05602462	-0.05809714	
1.52	-0.05611914	-0.05786774	
1.5202	-0.05596531	-0.05771049	
1.5204	-0.05589244	-0.05754575	
1.5206	-0.05570403	-0.05745179	
1.5208	-0.0555517	-0.05757009	
1.521	-0.05545811	-0.05739648	
1.5212	-0.05563172	-0.05738166	
1.5214	-0.05546487	-0.05725442	
1.5216	-0.05560672	-0.05705381	
1.5218	-0.05545419	-0.05695914	
1.522	-0.05561187	-0.05684847	
1.5222	-0.05571426	-0.05699139	
1.5224	-0.05565456	-0.05674643	
1.5226	-0.05565651	-0.05660261	
1.5228	-0.05555663	-0.05646349	
1.523	-0.05556714	-0.05648402	
1.5232	-0.05540668	-0.05662905	
1.5234	-0.05527414	-0.0563856	
1.5236	-0.05510635	-0.05635933	
1.5238	-0.05527841	-0.0562278	
1.524	-0.0551471	-0.05627411	
1.5242	-0.05514761	-0.0561639	
1.5244	-0.05520457	-0.05617721	
1.5246	-0.05531393	-0.0561243	
1.5248	-0.05523175	-0.05596462	
1.525	-0.05525037	-0.05597504	
1.5252	-0.05538878	-0.05575925	
1.5254	-0.05523165	-0.05574474	
1.5256	-0.05524952	-0.05558162	
1.5258	-0.05544264	-0.05553361	
1.526	-0.05555937	-0.05561223	
1.5262	-0.05553064	-0.05560458	
1.5264	-0.05561647	-0.05569364	
1.5266	-0.05565726	-0.0557743	
1.5268	-0.05562878	-0.05571514	
1.527	-0.05543598	-0.05562901	
1.5272	-0.05535797	-0.0556443	
1.5274	-0.05522068	-0.05564766	
1.5276	-0.055053	-0.05571802	
1.5278	-0.05502491	-0.05561904	
1.528	-0.05517301	-0.05564047	
1.5282	-0.05524689	-0.0555075	
1.5284	-0.05534539	-0.05527068	
1.5286	-0.05549794	-0.05525485	
1.5288	-0.05536309	-0.05521984	
1.529	-0.05549966	-0.0552198	
1.5292	-0.05543658	-0.05519197	
1.5294	-0.05526815	-0.05507731	
1.5296	-0.05514331	-0.05519015	
1.5298	-0.05527456	-0.05515815	
1.53	-0.05513147	-0.05513941	
1.5302	-0.05501763	-0.05509474	
1.5304	-0.05509926	-0.05515032	
1.5306	-0.05527269	-0.05504895	
1.5308	-0.05531722	0	
1.531	-0.05521856	-0.0553507	
1.5312	-0.05520931	-0.05587065	
1.5314	-0.05504517	-0.05635511	
1.5316	-0.0550672	-0.0564862	
1.5318	-0.05516529	-0.0566251	
1.532	-0.05525385	-0.05675936	
1.5322	-0.0553284	-0.05702295	
1.5324	-0.05520619	-0.05704062	
1.5326	-0.05510543	-0.05730209	
1.5328	0	-0.0575355	
1.533	-0.05554758	-0.05817503	
1.5332	-0.05584168	-0.05882706	
1.5334	-0.05639913	-0.05940301	
1.5336	-0.05679676	-0.059608	
1.5338	-0.05718108	-0.05985913	
1.534	-0.05742189	-0.0600718	
1.5342	-0.05753819	-0.06017301	
1.5344	-0.05762409	-0.06025938	
1.5346	-0.05802245	-0.06031233	
1.5348	-0.05820437	-0.06038088	
1.535	-0.05827022	-0.06057289	
1.5352	-0.05838338	-0.06069513	
1.5354	-0.05866543	-0.06082784	
1.5356	-0.0589231	-0.06098131	
1.5358	-0.05892751	-0.06114842	
1.536	-0.05887138	-0.06142123	
1.5362	-0.05900106	-0.06166955	
1.5364	-0.05903017	-0.0618655	
1.5366	-0.05909806	-0.06206015	
1.5368	-0.05895511	-0.06208245	
1.537	-0.058847	-0.0622358	
1.5372	-0.05865318	-0.06206949	
1.5374	-0.05865451	-0.06187924	
1.5376	-0.05849691	-0.06192605	
1.5378	-0.05853141	-0.06183098	
1.538	-0.05833121	-0.06185414	
1.5382	-0.05818284	-0.06174543	
1.5384	-0.05820601	-0.06187941	
1.5386	-0.05814489	-0.06189989	
1.5388	-0.05826434	-0.06200552	
1.539	-0.05822956	-0.06211218	
1.5392	-0.05814918	-0.06208368	
1.5394	-0.05829507	-0.06217111	
1.5396	-0.05818272	-0.0620577	
1.5398	-0.05826166	-0.06209393	
1.54	-0.05827136	-0.06210158	
1.5402	-0.05825092	-0.06189383	
1.5404	-0.05829663	-0.06186944	
1.5406	-0.05832786	-0.06166252	
1.5408	-0.05826439	-0.06152094	
1.541	-0.05816104	-0.06145453	
1.5412	-0.05792565	-0.06157489	
1.5414	-0.05770288	-0.06156496	
1.5416	-0.05776342	-0.06136345	
1.5418	-0.05767674	-0.06125613	
1.542	-0.05766276	-0.06128186	
1.5422	-0.05748706	-0.06128398	
1.5424	-0.05748825	-0.06109678	
1.5426	-0.05724574	-0.06108198	
1.5428	-0.05700219	-0.06120498	
1.543	-0.05685974	-0.06121246	
1.5432	-0.05675083	-0.06118699	
1.5434	-0.05671803	-0.06107078	
1.5436	-0.05662481	-0.06096267	
1.5438	-0.05657607	-0.0609488	
1.544	-0.05644467	-0.06087112	
1.5442	-0.0562261	-0.06062911	
1.5444	-0.05610736	-0.06069066	
1.5446	-0.05618203	-0.06071552	
1.5448	-0.05595933	-0.06050039	
1.545	-0.05583796	-0.06063588	
1.5452	-0.05589689	-0.0607595	
1.5454	-0.05587677	-0.06068866	
1.5456	-0.05579183	-0.06081983	
1.5458	-0.05563504	-0.06082657	
1.546	-0.0554227	-0.06075133	
1.5462	-0.05528336	-0.06060897	
1.5464	-0.05524791	-0.06063266	
1.5466	-0.05515477	-0.06053664	
1.5468	-0.05518941	-0.06051898	
1.547	-0.05522017	-0.06037972	
1.5472	-0.05512994	-0.06028239	
1.5474	-0.05519037	-0.06018853	
1.5476	-0.05534035	-0.0599461	
1.5478	-0.05547098	-0.05986928	
1.548	-0.05552617	-0.05971226	
1.5482	-0.05558867	-0.05969829	
1.5484	-0.05560124	-0.05977957	
1.5486	-0.05543194	-0.05990198	
1.5488	-0.05556885	-0.05984864	
1.549	-0.05556848	-0.05973035	
1.5492	-0.05567091	-0.05974064	
1.5494	-0.05559981	-0.05981724	
1.5496	-0.05541257	-0.05974326	
1.5498	-0.05537537	-0.05963959	
1.55	-0.0554136	-0.0596197	
1.5502	-0.0554035	-0.0597236	
1.5504	-0.05538616	-0.05959668	
1.5506	-0.0551351	-0.05975325	
1.5508	-0.05527186	-0.05985247	
1.551	-0.05522963	-0.05979449	
1.5512	-0.05524568	-0.05973106	
1.5514	-0.05505624	-0.05972852	
1.5516	-0.0550711	-0.05976266	
1.5518	0	-0.05971949	
1.552	-0.05538989	-0.06011487	
1.5522	-0.05593025	-0.06027794	
1.5524	-0.0564927	-0.06052678	
1.5526	-0.05671794	-0.06074756	
1.5528	-0.05692768	-0.06086862	
1.553	-0.05710975	-0.06109963	
1.5532	-0.05753555	-0.06129063	
1.5534	-0.0578302	-0.06133479	
1.5536	-0.05798674	-0.06157942	
1.5538	-0.05817815	-0.06153375	
1.554	-0.0584354	-0.06158064	
1.5542	-0.05867366	-0.06154653	
1.5544	-0.05866092	-0.06174255	
1.5546	-0.05870543	-0.06199841	
1.5548	-0.05871511	-0.06190551	
1.555	-0.0586692	-0.06183932	
1.5552	-0.05882276	-0.06177064	
1.5554	-0.05887305	-0.06185754	
1.5556	-0.05869554	-0.06209306	
1.5558	-0.0588242	-0.06204539	
1.556	-0.05882478	-0.06219243	
1.5562	-0.05876385	-0.06211786	
1.5564	-0.0586141	-0.06205632	
1.5566	-0.05865858	-0.06221363	
1.5568	-0.0586697	-0.06211543	
1.557	-0.05863534	-0.06200819	
1.5572	-0.05870681	-0.06211906	
1.5574	-0.05845407	-0.06198652	
1.5576	-0.05837222	-0.06198726	
1.5578	-0.05821022	-0.06196218	
1.558	-0.05813173	-0.06215762	
1.5582	-0.05800169	-0.06202217	
1.5584	-0.05800613	-0.06222348	
1.5586	-0.0577662	-0.06217714	
1.5588	-0.05750602	-0.06206752	
1.559	-0.0575863	-0.06219954	
1.5592	-0.05751882	-0.06228847	
1.5594	-0.05764441	-0.06223227	
1.5596	-0.05754732	-0.06202772	
1.5598	-0.05761123	-0.06215816	
1.56	-0.05742989	-0.06206916	
1.5602	-0.05716497	-0.06203313	
1.5604	-0.05722636	-0.06191505	
1.5606	-0.05730166	-0.06199627	
1.5608	-0.05730889	-0.06193455	
1.561	-0.05736984	-0.06183162	
1.5612	-0.05726376	-0.06164575	
1.5614	-0.05731516	-0.06166406	
1.5616	-0.05740948	-0.06184192	
1.5618	-0.0571541	-0.06179232	
1.562	-0.05715447	-0.06178798	
1.5622	-0.05700171	-0.06190619	
1.5624	-0.05702849	-0.06197613	
1.5626	-0.05687135	-0.06179878	
1.5628	-0.05681023	-0.06195558	
1.563	-0.05676936	-0.06176587	
1.5632	-0.05686403	-0.06190041	
1.5634	-0.0569127	-0.06174732	
1.5636	-0.05665494	-0.06191113	
1.5638	-0.05646989	-0.06192725	
1.564	-0.05628049	-0.06176197	
1.5642	-0.05609144	-0.06178633	
1.5644	-0.05611891	-0.0616807	
1.5646	-0.05613447	-0.06185615	
1.5648	-0.05585374	-0.06199633	
1.565	-0.05562893	-0.06192804	
1.5652	-0.05559737	-0.06205162	
1.5654	-0.05568025	-0.06213243	
1.5656	-0.05558437	-0.06187224	
1.5658	-0.05568899	-0.06183466	
1.566	-0.05561837	-0.06170975	
1.5662	-0.05564408	-0.06148626	
1.5664	-0.05574461	-0.06146101	
1.5666	-0.05585499	-0.06151336	
1.5668	-0.05563771	-0.06134659	
1.567	-0.05537804	-0.06127771	
1.5672	-0.05529993	-0.06115188	
1.5674	-0.05521924	-0.0613072	
1.5676	-0.05532424	-0.06111798	
1.5678	-0.05538886	-0.06114521	
1.568	-0.05547769	-0.06105277	
1.5682	-0.05547973	-0.06104933	
1.5684	-0.05538152	-0.06112042	
1.5686	-0.0553585	-0.06099555	
1.5688	-0.05533131	-0.06105997	
1.569	-0.05513795	-0.0609407	
1.5692	-0.0552296	-0.06091056	
1.5694	0	-0.06099391	
1.5696	-0.05542991	-0.06119787	
1.5698	-0.0558078	-0.06158704	
1.57	-0.05624174	-0.06190866	
1.5702	-0.0564969	-0.06192667	
1.5704	-0.05662409	-0.0621888	
1.5706	-0.05685528	-0.06244437	
1.5708	-0.05703752	-0.06277336	
1.571	-0.05717767	-0.06297393	
1.5712	-0.05744286	-0.06320829	
1.5714	-0.05747099	-0.06341946	
1.5716	-0.0577826	-0.06333835	
1.5718	-0.05787212	-0.06332328	
1.572	-0.05791355	-0.06328931	
1.5722	-0.05780736	-0.06346095	
1.5724	-0.05788685	-0.0636747	
1.5726	-0.05795496	-0.06365944	
1.5728	-0.05801072	-0.06364159	
1.573	-0.05808755	-0.06344004	
1.5732	-0.05793556	-0.06333684	
1.5734	-0.05797976	-0.06333618	
1.5736	-0.058029	-0.06335306	
1.5738	-0.05820736	-0.06342383	
1.574	-0.05802272	-0.06358894	
1.5742	-0.05793028	-0.0635425	
1.5744	-0.05795626	-0.0633268	
1.5746	-0.05791896	-0.06341543	
1.5748	-0.05783032	-0.06338134	
1.575	-0.05778407	-0.06335414	
1.5752	-0.05783077	-0.06314771	
1.5754	-0.05796158	-0.06328058	
1.5756	-0.05789839	-0.06313431	
1.5758	-0.05790311	-0.06329991	
1.576	-0.05800278	-0.06309774	
1.5762	-0.05778287	-0.06299393	
1.5764	-0.05785605	-0.06290738	
1.5766	-0.05769795	-0.06293859	
1.5768	-0.05760603	-0.0628056	
1.577	-0.05736706	-0.06269149	
1.5772	-0.05737716	-0.06275917	
1.5774	-0.0572125	-0.06287256	
1.5776	-0.05694393	-0.0630134	
1.5778	-0.05704922	-0.06319082	
1.578	-0.05703022	-0.06323769	
1.5782	-0.05680207	-0.06336641	
1.5784	-0.05674852	-0.06344375	
1.5786	-0.05671509	-0.06338068	
1.5788	-0.05670355	-0.06324769	
1.579	-0.05665348	-0.06311296	
1.5792	-0.05641421	-0.06298297	
1.5794	-0.05628414	-0.06295437	
1.5796	-0.05637653	-0.06302477	
1.5798	-0.05622643	-0.0629818	
1.58	-0.05604835	-0.06308295	
1.5802	-0.05596696	-0.06300593	
1.5804	-0.05598079	-0.06308337	
1.5806	-0.05576631	-0.06304529	
1.5808	-0.05561006	-0.06294076	
1.581	-0.05537139	-0.06288725	
1.5812	-0.05523553	-0.06302164	
1.5814	-0.05514468	-0.06306748	
1.5816	-0.05517109	-0.06293644	
1.5818	-0.05522826	-0.06297398	
1.582	-0.05513463	-0.06309368	
1.5822	-0.05522725	-0.06301953	
1.5824	-0.055252	-0.06313195	
1.5826	-0.05515192	-0.06302312	
1.5828	0	-0.06312775	
1.583	-0.05542459	-0.06329848	
1.5832	-0.05571195	-0.06335933	
1.5834	-0.05611096	-0.06339974	
1.5836	-0.05659603	-0.06357594	
1.5838	-0.0568901	-0.06384718	
1.584	-0.05721491	-0.06401973	
1.5842	-0.05746763	-0.06425431	
1.5844	-0.05782589	-0.06409947	
1.5846	-0.0581499	-0.06403951	
1.5848	-0.05836187	-0.06423118	
1.585	-0.05852279	-0.06421135	
1.5852	-0.05859759	-0.06442367	
1.5854	-0.05856624	-0.06438177	
1.5856	-0.05845888	-0.06450662	
1.5858	-0.05834021	-0.064423	
1.586	-0.05824836	-0.06459525	
1.5862	-0.05839038	-0.06443404	
1.5864	-0.05823646	-0.06424735	
1.5866	-0.05826509	-0.0640794	
1.5868	-0.05832423	-0.06416156	
1.587	-0.05833204	-0.06413622	
1.5872	-0.05823829	-0.06395823	
1.5874	-0.05808604	-0.06405145	
1.5876	-0.0578669	-0.06390031	
1.5878	-0.05777751	-0.063864	
1.588	-0.05770136	-0.06401967	
1.5882	-0.05776528	-0.06418729	
1.5884	-0.05782584	-0.06401011	
1.5886	-0.05795059	-0.06420694	
1.5888	-0.05800391	-0.06428201	
1.589	-0.05774028	-0.06407666	
1.5892	-0.05770794	-0.06415039	
1.5894	-0.05759283	-0.0641823	
1.5896	-0.05772868	-0.06427634	
1.5898	-0.05751414	-0.06411137	
1.59	-0.05734446	-0.06389471	
1.5902	-0.05724682	-0.06401728	
1.5904	-0.0572489	-0.06406909	
1.5906	-0.05702452	-0.06389092	
1.5908	-0.05689943	-0.06371154	
1.591	-0.05675367	-0.06353709	
1.5912	-0.05673697	-0.0635708	
1.5914	-0.05682607	-0.06344122	
1.5916	-0.05666225	-0.06328239	
1.5918	-0.05651794	-0.06322739	
1.592	-0.05663444	-0.06307598	
1.5922	-0.05648819	-0.06303689	
1.5924	-0.0562984	-0.06327274	
1.5926	-0.05614473	-0.06347094	
1.5928	-0.05593976	-0.06356528	
1.593	-0.05585168	-0.06338365	
1.5932	-0.05572215	-0.06333107	
1.5934	-0.05551827	-0.06335336	
1.5936	-0.05546714	-0.06333698	
1.5938	-0.05526528	-0.06353842	
1.594	-0.05535351	-0.06369606	
1.5942	-0.05545807	-0.06350105	
1.5944	-0.05546629	-0.06351767	
1.5946	-0.05534459	-0.06342841	
1.5948	-0.0553333	-0.06358956	
1.595	-0.05520747	-0.06341528	
1.5952	-0.05526025	-0.06332365	
1.5954	-0.05525626	-0.06342113	
1.5956	-0.05503329	-0.06343817	
1.5958	0	-0.0635189	
1.596	-0.05565593	-0.06362441	
1.5962	-0.0560296	-0.06369971	
1.5964	-0.05635709	-0.06369187	
1.5966	-0.0567407	-0.06385025	
1.5968	-0.05693984	-0.06402586	
1.597	-0.05708479	-0.06431044	
1.5972	-0.05713916	-0.0642189	
1.5974	-0.05729568	-0.06424934	
1.5976	-0.05736112	-0.06442556	
