Time	BodyX	BodyY	BodyZ	
0.0332	0.0005944569	-0.250001	2.42177E-07	
0.0333	0.0005980625	-0.250001	2.429132E-07	
0.0334	0.0006016792	-0.250001	2.436494E-07	
0.0335	0.0006053069	-0.250001	2.443857E-07	
0.0336	0.0006089457	-0.250001	2.45122E-07	
0.0337	0.0006125955	-0.2500011	2.458583E-07	
0.0338	0.0006162563	-0.2500011	2.465947E-07	
0.0339	0.0006199283	-0.2500011	2.473311E-07	
0.034	0.0006236112	-0.2500011	2.480676E-07	
0.0341	0.0006273052	-0.2500012	2.488041E-07	
0.0342	0.0006310102	-0.2500012	2.495407E-07	
0.0343	0.0006347263	-0.2500012	2.502773E-07	
0.0344	0.0006384535	-0.2500012	2.510139E-07	
0.0345	0.0006421916	-0.2500012	2.517506E-07	
0.0346	0.0006459409	-0.2500012	2.524874E-07	
0.0347	0.0006497012	-0.2500012	2.532241E-07	
0.0348	0.0006534726	-0.2500012	2.53961E-07	
0.0349	0.000657255	-0.2500013	2.546978E-07	
0.035	0.0006610485	-0.2500013	2.554347E-07	
0.0351	0.000664853	-0.2500013	2.561717E-07	
0.0352	0.0006686686	-0.2500013	2.569086E-07	
0.0353	0.0006724952	-0.2500013	2.576457E-07	
0.0354	0.0006763329	-0.2500013	2.583828E-07	
0.0355	0.0006801818	-0.2500013	2.591199E-07	
0.0356	0.0006840416	-0.2500013	2.59857E-07	
0.0357	0.0006879125	-0.2500014	2.605942E-07	
0.0358	0.0006917945	-0.2500014	2.613315E-07	
0.0359	0.0006956877	-0.2500014	2.620687E-07	
0.036	0.0006995918	-0.2500014	2.628061E-07	
0.0361	0.000703507	-0.2500014	2.635435E-07	
0.0362	0.0007074333	-0.2500014	2.642809E-07	
0.0363	0.0007113707	-0.2500015	2.650183E-07	
0.0364	0.0007153192	-0.2500015	2.657559E-07	
0.0365	0.0007192788	-0.2500015	2.664934E-07	
0.0366	0.0007232495	-0.2500015	2.67231E-07	
0.0367	0.0007272312	-0.2500015	2.679687E-07	
0.0368	0.000731224	-0.2500015	2.687063E-07	
0.0369	0.0007352279	-0.2500015	2.694441E-07	
0.037	0.000739243	-0.2500015	2.701819E-07	
0.0371	0.0007432691	-0.2500016	2.709197E-07	
0.0372	0.0007473063	-0.2500016	2.716576E-07	
0.0373	0.0007513546	-0.2500016	2.723955E-07	
0.0374	0.0007554141	-0.2500016	2.731335E-07	
0.0375	0.0007594845	-0.2500016	2.738714E-07	
0.0376	0.0007635662	-0.2500016	2.746095E-07	
0.0377	0.0007676589	-0.2500017	2.753476E-07	
0.0378	0.0007717627	-0.2500017	2.760858E-07	
0.0379	0.0007758776	-0.2500017	2.76824E-07	
0.038	0.0007800037	-0.2500017	2.775622E-07	
0.0381	0.0007841408	-0.2500018	2.783005E-07	
0.0382	0.0007882891	-0.2500018	2.790388E-07	
0.0383	0.0007924485	-0.2500018	2.797772E-07	
0.0384	0.000796619	-0.2500018	2.805156E-07	
0.0385	0.0008008006	-0.2500018	2.812541E-07	
0.0386	0.0008049933	-0.2500018	2.819926E-07	
0.0387	0.0008091973	-0.2500019	2.827312E-07	
0.0388	0.0008134122	-0.2500019	2.834698E-07	
0.0389	0.0008176384	-0.2500019	2.842084E-07	
0.039	0.0008218756	-0.2500019	2.849472E-07	
0.0391	0.000826124	-0.2500019	2.856859E-07	
0.0392	0.0008303835	-0.250002	2.864247E-07	
0.0393	0.0008346542	-0.250002	2.871636E-07	
0.0394	0.000838936	-0.250002	2.879025E-07	
0.0395	0.0008432289	-0.250002	2.886414E-07	
0.0396	0.0008475331	-0.250002	2.893804E-07	
0.0397	0.0008518483	-0.2500021	2.901195E-07	
0.0398	0.0008561746	-0.2500021	2.908586E-07	
0.0399	0.0008605122	-0.2500021	2.915977E-07	
0.04	0.0008648608	-0.2500021	2.923369E-07	
0.0401	0.0008692206	-0.2500021	2.930761E-07	
0.0402	0.0008735916	-0.2500021	2.938154E-07	
0.0403	0.0008779737	-0.2500022	2.945548E-07	
0.0404	0.0008823671	-0.2500022	2.952942E-07	
0.0405	0.0008867715	-0.2500022	2.960336E-07	
0.0406	0.0008911871	-0.2500022	2.967731E-07	
0.0407	0.0008956138	-0.2500023	2.975127E-07	
0.0408	0.0009000517	-0.2500023	2.982522E-07	
0.0409	0.0009045009	-0.2500023	2.989919E-07	
0.041	0.0009089612	-0.2500024	2.997316E-07	
0.0411	0.0009134326	-0.2500024	3.004713E-07	
0.0412	0.0009179153	-0.2500024	3.012111E-07	
0.0413	0.0009224091	-0.2500024	3.01951E-07	
0.0414	0.0009269141	-0.2500024	3.026909E-07	
0.0415	0.0009314303	-0.2500025	3.034308E-07	
0.0416	0.0009359576	-0.2500025	3.041708E-07	
0.0417	0.0009404961	-0.2500025	3.049109E-07	
0.0418	0.0009450458	-0.2500025	3.05651E-07	
0.0419	0.0009496067	-0.2500026	3.063911E-07	
0.042	0.0009541788	-0.2500026	3.071313E-07	
0.0421	0.0009587621	-0.2500026	3.078716E-07	
0.0422	0.0009633566	-0.2500026	3.086119E-07	
0.0423	0.0009679623	-0.2500027	3.093523E-07	
0.0424	0.0009725792	-0.2500027	3.100927E-07	
0.0425	0.0009772072	-0.2500027	3.108331E-07	
0.0426	0.0009818465	-0.2500027	3.115736E-07	
0.0427	0.0009864969	-0.2500027	3.123142E-07	
0.0428	0.0009911585	-0.2500028	3.130548E-07	
0.0429	0.0009958314	-0.2500028	3.137955E-07	
0.043	0.001000516	-0.2500028	3.145362E-07	
0.0431	0.001005211	-0.2500028	3.152769E-07	
0.0432	0.001009917	-0.2500029	3.160178E-07	
0.0433	0.001014635	-0.2500029	3.167586E-07	
0.0434	0.001019364	-0.2500029	3.174996E-07	
0.0435	0.001024104	-0.250003	3.182406E-07	
0.0436	0.001028855	-0.250003	3.189816E-07	
0.0437	0.001033618	-0.250003	3.197227E-07	
0.0438	0.001038391	-0.250003	3.204638E-07	
0.0439	0.001043177	-0.250003	3.21205E-07	
0.044	0.001047973	-0.2500031	3.219462E-07	
0.0441	0.00105278	-0.2500031	3.226876E-07	
0.0442	0.001057599	-0.2500031	3.234289E-07	
0.0443	0.001062429	-0.2500031	3.241703E-07	
0.0444	0.00106727	-0.2500032	3.249118E-07	
0.0445	0.001072122	-0.2500032	3.256533E-07	
0.0446	0.001076986	-0.2500032	3.263949E-07	
0.0447	0.001081861	-0.2500032	3.271365E-07	
0.0448	0.001086747	-0.2500033	3.278782E-07	
0.0449	0.001091645	-0.2500033	3.286199E-07	
0.045	0.001096553	-0.2500033	3.293617E-07	
0.0451	0.001101473	-0.2500034	3.301035E-07	
0.0452	0.001106404	-0.2500034	3.308454E-07	
0.0453	0.001111347	-0.2500034	3.315874E-07	
0.0454	0.0011163	-0.2500035	3.323293E-07	
0.0455	0.001121265	-0.2500035	3.330714E-07	
0.0456	0.001126242	-0.2500035	3.338135E-07	
0.0457	0.001131229	-0.2500035	3.345557E-07	
0.0458	0.001136228	-0.2500036	3.352979E-07	
0.0459	0.001141238	-0.2500036	3.360402E-07	
0.046	0.001146259	-0.2500036	3.367826E-07	
0.0461	0.001151292	-0.2500037	3.375249E-07	
0.0462	0.001156335	-0.2500037	3.382674E-07	
0.0463	0.00116139	-0.2500037	3.390099E-07	
0.0464	0.001166457	-0.2500038	3.397524E-07	
0.0465	0.001171534	-0.2500038	3.404951E-07	
0.0466	0.001176623	-0.2500038	3.412377E-07	
0.0467	0.001181724	-0.2500039	3.419805E-07	
0.0468	0.001186835	-0.2500039	3.427233E-07	
0.0469	0.001191958	-0.2500039	3.434661E-07	
0.047	0.001197092	-0.250004	3.44209E-07	
0.0471	0.001202237	-0.250004	3.44952E-07	
0.0472	0.001207394	-0.250004	3.45695E-07	
0.0473	0.001212562	-0.2500041	3.464381E-07	
0.0474	0.001217741	-0.2500041	3.471812E-07	
0.0475	0.001222932	-0.2500041	3.479244E-07	
0.0476	0.001228134	-0.2500042	3.486677E-07	
0.0477	0.001233347	-0.2500042	3.49411E-07	
0.0478	0.001238571	-0.2500043	3.501544E-07	
0.0479	0.001243807	-0.2500043	3.508978E-07	
0.048	0.001249055	-0.2500044	3.516413E-07	
0.0481	0.001254313	-0.2500044	3.523848E-07	
0.0482	0.001259583	-0.2500044	3.531285E-07	
0.0483	0.001264864	-0.2500045	3.538721E-07	
0.0484	0.001270157	-0.2500045	3.546158E-07	
0.0485	0.00127546	-0.2500046	3.553597E-07	
0.0486	0.001280776	-0.2500046	3.561035E-07	
0.0487	0.001286102	-0.2500046	3.568474E-07	
0.0488	0.00129144	-0.2500047	3.575913E-07	
0.0489	0.001296789	-0.2500047	3.583354E-07	
0.049	0.00130215	-0.2500047	3.590795E-07	
0.0491	0.001307521	-0.2500048	3.598236E-07	
0.0492	0.001312905	-0.2500049	3.605678E-07	
0.0493	0.001318299	-0.2500049	3.613121E-07	
0.0494	0.001323705	-0.2500049	3.620564E-07	
0.0495	0.001329122	-0.250005	3.628008E-07	
0.0496	0.001334551	-0.250005	3.635452E-07	
0.0497	0.001339991	-0.250005	3.642897E-07	
0.0498	0.001345442	-0.2500051	3.650343E-07	
0.0499	0.001350905	-0.2500051	3.657789E-07	
0.05	0.001356379	-0.2500052	3.665236E-07	
0.0501	0.001361864	-0.2500052	3.672684E-07	
0.0502	0.001367361	-0.2500052	3.680132E-07	
0.0503	0.001372869	-0.2500053	3.68758E-07	
0.0504	0.001378388	-0.2500053	3.695029E-07	
0.0505	0.001383919	-0.2500054	3.702479E-07	
0.0506	0.001389462	-0.2500054	3.70993E-07	
0.0507	0.001395015	-0.2500055	3.717381E-07	
0.0508	0.00140058	-0.2500055	3.724833E-07	
0.0509	0.001406157	-0.2500055	3.732285E-07	
0.051	0.001411745	-0.2500056	3.739738E-07	
0.0511	0.001417344	-0.2500056	3.747192E-07	
0.0512	0.001422954	-0.2500057	3.754646E-07	
