Time	S1F1FF	S1F1Ia	S1F1Vm	S1F2FF	S1F2Vm	S1I1Vm	S1I2Ia	S1I2Vm	S2F1	S3F1	
0.793	1	0	0.5241325	0.6938329	0.06876659	-0.09961991	1E-08	-0.09	0.03669273	0.01557184	
0.7932	1	0	0.5241325	0.6938329	0.06876659	-0.09962042	1E-08	-0.09	0.03669273	0.01557184	
0.7934	1	0	0.5241325	0.6938329	0.06876659	-0.09962092	1E-08	-0.09	0.03669273	0.01557184	
0.7936	1	0	0.5241325	0.6938329	0.06876659	-0.0996214	1E-08	-0.09	0.03669273	0.01557184	
0.7938	1	0	0.5261265	0.6958323	0.06916646	-0.09962185	1E-08	-0.09	0.0361633	0.01530864	
0.794	1	0	0.5261265	0.6958323	0.06916646	-0.0996225	1E-08	-0.09	0.0361633	0.01530864	
0.7942	1	0	0.5261265	0.6958323	0.06916646	-0.09962313	1E-08	-0.09	0.0361633	0.01530864	
0.7944	1	0	0.5261265	0.6958323	0.06916646	-0.09962372	1E-08	-0.09	0.0361633	0.01530864	
0.7946	1	0	0.5261265	0.6958323	0.06916646	-0.0996243	1E-08	-0.09	0.0361633	0.01530864	
0.7948	1	0	0.5261265	0.6958323	0.06916646	-0.09962485	1E-08	-0.09	0.0361633	0.01530864	
0.795	1	0	0.5261265	0.6958323	0.06916646	-0.09962538	1E-08	-0.09	0.0361633	0.01530864	
0.7952	1	0	0.5261265	0.6958323	0.06916646	-0.09962589	1E-08	-0.09	0.0361633	0.01530864	
0.7954	1	0	0.5261265	0.6958323	0.06916646	-0.09962638	1E-08	-0.09	0.0361633	0.01530864	
0.7956	1	0	0.5261265	0.6958323	0.06916646	-0.09962685	1E-08	-0.09	0.0361633	0.01530864	
0.7958	1	0	0.5281206	0.6978316	0.06956633	-0.0996273	1E-08	-0.09	0.03564095	0.01504974	
0.796	1	0	0.5281206	0.6978316	0.06956633	-0.09962793	1E-08	-0.09	0.03564095	0.01504974	
0.7962	1	0	0.5281206	0.6978316	0.06956633	-0.09962855	1E-08	-0.09	0.03564095	0.01504974	
0.7964	1	0	0.5281206	0.6978316	0.06956633	-0.09962914	1E-08	-0.09	0.03564095	0.01504974	
0.7966	1	0	0.5281206	0.6978316	0.06956633	-0.09962971	1E-08	-0.09	0.03564095	0.01504974	
0.7968	1	0	0.5281206	0.6978316	0.06956633	-0.09963025	1E-08	-0.09	0.03564095	0.01504974	
0.797	1	0	0.5281206	0.6978316	0.06956633	-0.09963077	1E-08	-0.09	0.03564095	0.01504974	
0.7972	1	0	0.5281206	0.6978316	0.06956633	-0.09963128	1E-08	-0.09	0.03564095	0.01504974	
0.7974	1	0	0.5281206	0.6978316	0.06956633	-0.09963176	1E-08	-0.09	0.03564095	0.01504974	
0.7976	1	0	0.5281206	0.6978316	0.06956633	-0.09963223	1E-08	-0.09	0.03564095	0.01504974	
0.7978	1	0	0.5301148	0.699831	0.0699662	-0.09963267	1E-08	-0.09	0.03512561	0.01479507	
0.798	1	0	0.5301148	0.699831	0.0699662	-0.0996333	1E-08	-0.09	0.03512561	0.01479507	
0.7982	1	0	0.5301148	0.699831	0.0699662	-0.0996339	1E-08	-0.09	0.03512561	0.01479507	
0.7984	1	0	0.5301148	0.699831	0.0699662	-0.09963449	1E-08	-0.09	0.03512561	0.01479507	
0.7986	1	0	0.5301148	0.699831	0.0699662	-0.09963505	1E-08	-0.09	0.03512561	0.01479507	
0.7988	1	0	0.5301148	0.699831	0.0699662	-0.09963559	1E-08	-0.09	0.03512561	0.01479507	
0.799	1	0	0.5301148	0.699831	0.0699662	-0.0996361	1E-08	-0.09	0.03512561	0.01479507	
0.7992	1	0	0.5301148	0.699831	0.0699662	-0.09963659	1E-08	-0.09	0.03512561	0.01479507	
0.7994	1	0	0.5301148	0.699831	0.0699662	-0.09963707	1E-08	-0.09	0.03512561	0.01479507	
0.7996	1	0	0.5301148	0.699831	0.0699662	-0.09963753	1E-08	-0.09	0.03512561	0.01479507	
0.7998	1	0	0.5321091	0.7018304	0.07036608	-0.09963797	1E-08	-0.09	0.03461717	0.01454457	
0.8	1	0	0.5321091	0.7018304	0.07036608	-0.09963859	1E-08	-0.09	0.03461717	0.01454457	
0.8002	1	0	0.5321091	0.7018304	0.07036608	-0.09963919	1E-08	-0.09	0.03461717	0.01454457	
0.8004	1	0	0.5321091	0.7018304	0.07036608	-0.09963977	1E-08	-0.09	0.03461717	0.01454457	
0.8006	1	0	0.5321091	0.7018304	0.07036608	-0.09964032	1E-08	-0.09	0.03461717	0.01454457	
0.8008	1	0	0.5321091	0.7018304	0.07036608	-0.09964085	1E-08	-0.09	0.03461717	0.01454457	
0.801	1	0	0.5321091	0.7018304	0.07036608	-0.09964135	1E-08	-0.09	0.03461717	0.01454457	
0.8012	1	0	0.5321091	0.7018304	0.07036608	-0.09964184	1E-08	-0.09	0.03461717	0.01454457	
0.8014	1	0	0.5321091	0.7018304	0.07036608	-0.09964231	1E-08	-0.09	0.03461717	0.01454457	
0.8016	1	0	0.5321091	0.7018304	0.07036608	-0.09964276	1E-08	-0.09	0.03461717	0.01454457	
0.8018	1	0	0.5341036	0.7038298	0.07076595	-0.0996432	1E-08	-0.09	0.03411556	0.01429817	
0.802	1	0	0.5341036	0.7038298	0.07076595	-0.09964381	1E-08	-0.09	0.03411556	0.01429817	
0.8022	1	0	0.5341036	0.7038298	0.07076595	-0.0996444	1E-08	-0.09	0.03411556	0.01429817	
0.8024	1	0	0.5341036	0.7038298	0.07076595	-0.09964497	1E-08	-0.09	0.03411556	0.01429817	
0.8026	1	0	0.5341036	0.7038298	0.07076595	-0.09964551	1E-08	-0.09	0.03411556	0.01429817	
0.8028	1	0	0.5341036	0.7038298	0.07076595	-0.09964603	1E-08	-0.09	0.03411556	0.01429817	
0.803	1	0	0.5341036	0.7038298	0.07076595	-0.09964654	1E-08	-0.09	0.03411556	0.01429817	
0.8032	1	0	0.5341036	0.7038298	0.07076595	-0.09964702	1E-08	-0.09	0.03411556	0.01429817	
0.8034	1	0	0.5341036	0.7038298	0.07076595	-0.09964748	1E-08	-0.09	0.03411556	0.01429817	
0.8036	1	0	0.5341036	0.7038298	0.07076595	-0.09964793	1E-08	-0.09	0.03411556	0.01429817	
0.8038	1	0	0.5360981	0.7058292	0.07116584	-0.09964836	1E-08	-0.09	0.03362071	0.01405581	
0.804	1	0	0.5360981	0.7058292	0.07116584	-0.09964896	1E-08	-0.09	0.03362071	0.01405581	
0.8042	1	0	0.5360981	0.7058292	0.07116584	-0.09964954	1E-08	-0.09	0.03362071	0.01405581	
0.8044	1	0	0.5360981	0.7058292	0.07116584	-0.0996501	1E-08	-0.09	0.03362071	0.01405581	
0.8046	1	0	0.5360981	0.7058292	0.07116584	-0.09965064	1E-08	-0.09	0.03362071	0.01405581	
0.8048	1	0	0.5360981	0.7058292	0.07116584	-0.09965116	1E-08	-0.09	0.03362071	0.01405581	
0.805	1	0	0.5360981	0.7058292	0.07116584	-0.09965165	1E-08	-0.09	0.03362071	0.01405581	
0.8052	1	0	0.5360981	0.7058292	0.07116584	-0.09965213	1E-08	-0.09	0.03362071	0.01405581	
0.8054	1	0	0.5360981	0.7058292	0.07116584	-0.09965258	1E-08	-0.09	0.03362071	0.01405581	
0.8056	1	0	0.5360981	0.7058292	0.07116584	-0.09965302	1E-08	-0.09	0.03362071	0.01405581	
0.8058	1	0	0.5380927	0.7078286	0.07156572	-0.09965345	1E-08	-0.09	0.03313252	0.01381742	
0.806	1	0	0.5380927	0.7078286	0.07156572	-0.09965404	1E-08	-0.09	0.03313252	0.01381742	
0.8062	1	0	0.5380927	0.7078286	0.07156572	-0.09965461	1E-08	-0.09	0.03313252	0.01381742	
0.8064	1	0	0.5380927	0.7078286	0.07156572	-0.09965517	1E-08	-0.09	0.03313252	0.01381742	
0.8066	1	0	0.5380927	0.7078286	0.07156572	-0.0996557	1E-08	-0.09	0.03313252	0.01381742	
0.8068	1	0	0.5380927	0.7078286	0.07156572	-0.09965621	1E-08	-0.09	0.03313252	0.01381742	
0.807	1	0	0.5380927	0.7078286	0.07156572	-0.09965669	1E-08	-0.09	0.03313252	0.01381742	
0.8072	1	0	0.5380927	0.7078286	0.07156572	-0.09965716	1E-08	-0.09	0.03313252	0.01381742	
0.8074	1	0	0.5380927	0.7078286	0.07156572	-0.09965762	1E-08	-0.09	0.03313252	0.01381742	
0.8076	1	0	0.5380927	0.7078286	0.07156572	-0.09965805	1E-08	-0.09	0.03313252	0.01381742	
0.8078	1	0	0.5400875	0.7098281	0.07196561	-0.09965847	1E-08	-0.09	0.03265093	0.01358295	
0.808	1	0	0.5400875	0.7098281	0.07196561	-0.09965906	1E-08	-0.09	0.03265093	0.01358295	
0.8082	1	0	0.5400875	0.7098281	0.07196561	-0.09965962	1E-08	-0.09	0.03265093	0.01358295	
0.8084	1	0	0.5400875	0.7098281	0.07196561	-0.09966017	1E-08	-0.09	0.03265093	0.01358295	
0.8086	1	0	0.5400875	0.7098281	0.07196561	-0.09966069	1E-08	-0.09	0.03265093	0.01358295	
0.8088	1	0	0.5400875	0.7098281	0.07196561	-0.09966119	1E-08	-0.09	0.03265093	0.01358295	
0.809	1	0	0.5400875	0.7098281	0.07196561	-0.09966167	1E-08	-0.09	0.03265093	0.01358295	
0.8092	1	0	0.5400875	0.7098281	0.07196561	-0.09966213	1E-08	-0.09	0.03265093	0.01358295	
0.8094	1	0	0.5400875	0.7098281	0.07196561	-0.09966258	1E-08	-0.09	0.03265093	0.01358295	
0.8096	1	0	0.5400875	0.7098281	0.07196561	-0.09966301	1E-08	-0.09	0.03265093	0.01358295	
0.8098	1	0	0.5420823	0.7118275	0.0723655	-0.09966342	1E-08	-0.09	0.03217585	0.01335233	
0.81	1	0	0.5420823	0.7118275	0.0723655	-0.099664	1E-08	-0.09	0.03217585	0.01335233	
0.8102	1	0	0.5420823	0.7118275	0.0723655	-0.09966456	1E-08	-0.09	0.03217585	0.01335233	
0.8104	1	0	0.5420823	0.7118275	0.0723655	-0.0996651	1E-08	-0.09	0.03217585	0.01335233	
0.8106	1	0	0.5420823	0.7118275	0.0723655	-0.09966561	1E-08	-0.09	0.03217585	0.01335233	
0.8108	1	0	0.5420823	0.7118275	0.0723655	-0.0996661	1E-08	-0.09	0.03217585	0.01335233	
0.811	1	0	0.5420823	0.7118275	0.0723655	-0.09966658	1E-08	-0.09	0.03217585	0.01335233	
0.8112	1	0	0.5420823	0.7118275	0.0723655	-0.09966704	1E-08	-0.09	0.03217585	0.01335233	
0.8114	1	0	0.5420823	0.7118275	0.0723655	-0.09966748	1E-08	-0.09	0.03217585	0.01335233	
0.8116	1	0	0.5420823	0.7118275	0.0723655	-0.0996679	1E-08	-0.09	0.03217585	0.01335233	
0.8118	1	0	0.5440772	0.713827	0.07276539	-0.09966831	1E-08	-0.09	0.03170721	0.0131255	
0.812	1	0	0.5440772	0.713827	0.07276539	-0.09966888	1E-08	-0.09	0.03170721	0.0131255	
0.8122	1	0	0.5440772	0.713827	0.07276539	-0.09966943	1E-08	-0.09	0.03170721	0.0131255	
0.8124	1	0	0.5440772	0.713827	0.07276539	-0.09966996	1E-08	-0.09	0.03170721	0.0131255	
0.8126	1	0	0.5440772	0.713827	0.07276539	-0.09967047	1E-08	-0.09	0.03170721	0.0131255	
0.8128	1	0	0.5440772	0.713827	0.07276539	-0.09967095	1E-08	-0.09	0.03170721	0.0131255	
0.813	1	0	0.5440772	0.713827	0.07276539	-0.09967142	1E-08	-0.09	0.03170721	0.0131255	
0.8132	1	0	0.5440772	0.713827	0.07276539	-0.09967188	1E-08	-0.09	0.03170721	0.0131255	
0.8134	1	0	0.5440772	0.713827	0.07276539	-0.09967231	1E-08	-0.09	0.03170721	0.0131255	
0.8136	1	0	0.5440772	0.713827	0.07276539	-0.09967273	1E-08	-0.09	0.03170721	0.0131255	
0.8138	1	0	0.5460721	0.7158264	0.07316528	-0.09967313	1E-08	-0.09	0.03124493	0.0129024	
0.814	1	0	0.5460721	0.7158264	0.07316528	-0.09967369	1E-08	-0.09	0.03124493	0.0129024	
0.8142	1	0	0.5460721	0.7158264	0.07316528	-0.09967423	1E-08	-0.09	0.03124493	0.0129024	
0.8144	1	0	0.5460721	0.7158264	0.07316528	-0.09967476	1E-08	-0.09	0.03124493	0.0129024	
0.8146	1	0	0.5460721	0.7158264	0.07316528	-0.09967526	1E-08	-0.09	0.03124493	0.0129024	
0.8148	1	0	0.5460721	0.7158264	0.07316528	-0.09967574	1E-08	-0.09	0.03124493	0.0129024	
0.815	1	0	0.5460721	0.7158264	0.07316528	-0.09967621	1E-08	-0.09	0.03124493	0.0129024	
0.8152	1	0	0.5460721	0.7158264	0.07316528	-0.09967665	1E-08	-0.09	0.03124493	0.0129024	
0.8154	1	0	0.5460721	0.7158264	0.07316528	-0.09967708	1E-08	-0.09	0.03124493	0.0129024	
0.8156	1	0	0.5460721	0.7158264	0.07316528	-0.09967749	1E-08	-0.09	0.03124493	0.0129024	
0.8158	1	0	0.5480672	0.7178258	0.07356516	-0.09967788	1E-08	-0.09	0.03078892	0.01268298	
0.816	1	0	0.5480672	0.7178258	0.07356516	-0.09967844	1E-08	-0.09	0.03078892	0.01268298	
0.8162	1	0	0.5480672	0.7178258	0.07356516	-0.09967898	1E-08	-0.09	0.03078892	0.01268298	
0.8164	1	0	0.5480672	0.7178258	0.07356516	-0.09967949	1E-08	-0.09	0.03078892	0.01268298	
0.8166	1	0	0.5480672	0.7178258	0.07356516	-0.09967998	1E-08	-0.09	0.03078892	0.01268298	
0.8168	1	0	0.5480672	0.7178258	0.07356516	-0.09968046	1E-08	-0.09	0.03078892	0.01268298	
0.817	1	0	0.5480672	0.7178258	0.07356516	-0.09968092	1E-08	-0.09	0.03078892	0.01268298	
0.8172	1	0	0.5480672	0.7178258	0.07356516	-0.09968136	1E-08	-0.09	0.03078892	0.01268298	
0.8174	1	0	0.5480672	0.7178258	0.07356516	-0.09968178	1E-08	-0.09	0.03078892	0.01268298	
0.8176	1	0	0.5480672	0.7178258	0.07356516	-0.09968218	1E-08	-0.09	0.03078892	0.01268298	
0.8178	1	0	0.5500624	0.7198253	0.07396507	-0.09968257	1E-08	-0.09	0.03033913	0.01246717	
0.818	1	0	0.5500624	0.7198253	0.07396507	-0.09968312	1E-08	-0.09	0.03033913	0.01246717	
0.8182	1	0	0.5500624	0.7198253	0.07396507	-0.09968365	1E-08	-0.09	0.03033913	0.01246717	
0.8184	1	0	0.5500624	0.7198253	0.07396507	-0.09968416	1E-08	-0.09	0.03033913	0.01246717	
0.8186	1	0	0.5500624	0.7198253	0.07396507	-0.09968465	1E-08	-0.09	0.03033913	0.01246717	
0.8188	1	0	0.5500624	0.7198253	0.07396507	-0.09968512	1E-08	-0.09	0.03033913	0.01246717	
0.819	1	0	0.5500624	0.7198253	0.07396507	-0.09968556	1E-08	-0.09	0.03033913	0.01246717	
0.8192	1	0	0.5500624	0.7198253	0.07396507	-0.099686	1E-08	-0.09	0.03033913	0.01246717	
0.8194	1	0	0.5500624	0.7198253	0.07396507	-0.09968641	1E-08	-0.09	0.03033913	0.01246717	
0.8196	1	0	0.5500624	0.7198253	0.07396507	-0.09968682	1E-08	-0.09	0.03033913	0.01246717	
0.8198	1	0	0.5520576	0.7218248	0.07436497	-0.0996872	1E-08	-0.09	0.02989546	0.01225493	
0.82	1	0	0.5520576	0.7218248	0.07436497	-0.09968774	1E-08	-0.09	0.02989546	0.01225493	
0.8202	1	0	0.5520576	0.7218248	0.07436497	-0.09968826	1E-08	-0.09	0.02989546	0.01225493	
0.8204	1	0	0.5520576	0.7218248	0.07436497	-0.09968877	1E-08	-0.09	0.02989546	0.01225493	
0.8206	1	0	0.5520576	0.7218248	0.07436497	-0.09968925	1E-08	-0.09	0.02989546	0.01225493	
0.8208	1	0	0.5520576	0.7218248	0.07436497	-0.09968971	1E-08	-0.09	0.02989546	0.01225493	
0.821	1	0	0.5520576	0.7218248	0.07436497	-0.09969015	1E-08	-0.09	0.02989546	0.01225493	
0.8212	1	0	0.5520576	0.7218248	0.07436497	-0.09969058	1E-08	-0.09	0.02989546	0.01225493	
0.8214	1	0	0.5520576	0.7218248	0.07436497	-0.09969099	1E-08	-0.09	0.02989546	0.01225493	
0.8216	1	0	0.5520576	0.7218248	0.07436497	-0.09969138	1E-08	-0.09	0.02989546	0.01225493	
0.8218	1	0	0.5540529	0.7238244	0.07476487	-0.09969176	1E-08	-0.09	0.02945785	0.01204618	
0.822	1	0	0.5540529	0.7238244	0.07476487	-0.0996923	1E-08	-0.09	0.02945785	0.01204618	
0.8222	1	0	0.5540529	0.7238244	0.07476487	-0.09969281	1E-08	-0.09	0.02945785	0.01204618	
0.8224	1	0	0.5540529	0.7238244	0.07476487	-0.09969331	1E-08	-0.09	0.02945785	0.01204618	
0.8226	1	0	0.5540529	0.7238244	0.07476487	-0.09969378	1E-08	-0.09	0.02945785	0.01204618	
0.8228	1	0	0.5540529	0.7238244	0.07476487	-0.09969424	1E-08	-0.09	0.02945785	0.01204618	
0.823	1	0	0.5540529	0.7238244	0.07476487	-0.09969468	1E-08	-0.09	0.02945785	0.01204618	
0.8232	1	0	0.5540529	0.7238244	0.07476487	-0.0996951	1E-08	-0.09	0.02945785	0.01204618	
0.8234	1	0	0.5540529	0.7238244	0.07476487	-0.0996955	1E-08	-0.09	0.02945785	0.01204618	
0.8236	1	0	0.5540529	0.7238244	0.07476487	-0.09969589	1E-08	-0.09	0.02945785	0.01204618	
0.8238	1	0	0.5560484	0.7258239	0.07516477	-0.09969626	1E-08	-0.09	0.02902622	0.01184088	
0.824	1	0	0.5560484	0.7258239	0.07516477	-0.09969679	1E-08	-0.09	0.02902622	0.01184088	
0.8242	1	0	0.5560484	0.7258239	0.07516477	-0.0996973	1E-08	-0.09	0.02902622	0.01184088	
0.8244	1	0	0.5560484	0.7258239	0.07516477	-0.09969779	1E-08	-0.09	0.02902622	0.01184088	
0.8246	1	0	0.5560484	0.7258239	0.07516477	-0.09969826	1E-08	-0.09	0.02902622	0.01184088	
0.8248	1	0	0.5560484	0.7258239	0.07516477	-0.09969871	1E-08	-0.09	0.02902622	0.01184088	
0.825	1	0	0.5560484	0.7258239	0.07516477	-0.09969914	1E-08	-0.09	0.02902622	0.01184088	
0.8252	1	0	0.5560484	0.7258239	0.07516477	-0.09969956	1E-08	-0.09	0.02902622	0.01184088	
0.8254	1	0	0.5560484	0.7258239	0.07516477	-0.09969996	1E-08	-0.09	0.02902622	0.01184088	
0.8256	1	0	0.5560484	0.7258239	0.07516477	-0.09970034	1E-08	-0.09	0.02902622	0.01184088	
0.8258	1	0	0.5580439	0.7278234	0.07556468	-0.09970071	1E-08	-0.09	0.0286005	0.01163898	
0.826	1	0	0.5580439	0.7278234	0.07556468	-0.09970123	1E-08	-0.09	0.0286005	0.01163898	
0.8262	1	0	0.5580439	0.7278234	0.07556468	-0.09970173	1E-08	-0.09	0.0286005	0.01163898	
0.8264	1	0	0.5580439	0.7278234	0.07556468	-0.09970221	1E-08	-0.09	0.0286005	0.01163898	
0.8266	1	0	0.5580439	0.7278234	0.07556468	-0.09970267	1E-08	-0.09	0.0286005	0.01163898	
0.8268	1	0	0.5580439	0.7278234	0.07556468	-0.09970312	1E-08	-0.09	0.0286005	0.01163898	
0.827	1	0	0.5580439	0.7278234	0.07556468	-0.09970354	1E-08	-0.09	0.0286005	0.01163898	
0.8272	1	0	0.5580439	0.7278234	0.07556468	-0.09970395	1E-08	-0.09	0.0286005	0.01163898	
0.8274	1	0	0.5580439	0.7278234	0.07556468	-0.09970435	1E-08	-0.09	0.0286005	0.01163898	
0.8276	1	0	0.5580439	0.7278234	0.07556468	-0.09970473	1E-08	-0.09	0.0286005	0.01163898	
0.8278	1	0	0.5600395	0.7298229	0.07596458	-0.09970509	1E-08	-0.09	0.02818061	0.01144042	
0.8279999	1	0	0.5600395	0.7298229	0.07596458	-0.0997056	1E-08	-0.09	0.02818061	0.01144042	
0.8282	1	0	0.5600395	0.7298229	0.07596458	-0.0997061	1E-08	-0.09	0.02818061	0.01144042	
0.8284	1	0	0.5600395	0.7298229	0.07596458	-0.09970657	1E-08	-0.09	0.02818061	0.01144042	
0.8286	1	0	0.5600395	0.7298229	0.07596458	-0.09970703	1E-08	-0.09	0.02818061	0.01144042	
0.8288	1	0	0.5600395	0.7298229	0.07596458	-0.09970746	1E-08	-0.09	0.02818061	0.01144042	
0.829	1	0	0.5600395	0.7298229	0.07596458	-0.09970789	1E-08	-0.09	0.02818061	0.01144042	
0.8292	1	0	0.5600395	0.7298229	0.07596458	-0.09970829	1E-08	-0.09	0.02818061	0.01144042	
0.8294	1	0	0.5600395	0.7298229	0.07596458	-0.09970868	1E-08	-0.09	0.02818061	0.01144042	
0.8296	1	0	0.5600395	0.7298229	0.07596458	-0.09970905	1E-08	-0.09	0.02818061	0.01144042	
0.8298	1	0	0.5620351	0.7318224	0.07636448	-0.09970941	1E-08	-0.09	0.0277665	0.01124514	
0.83	1	0	0.5620351	0.7318224	0.07636448	-0.09970991	1E-08	-0.09	0.0277665	0.01124514	
0.8302	1	0	0.5620351	0.7318224	0.07636448	-0.0997104	1E-08	-0.09	0.0277665	0.01124514	
0.8304	1	0	0.5620351	0.7318224	0.07636448	-0.09971087	1E-08	-0.09	0.0277665	0.01124514	
0.8306	1	0	0.5620351	0.7318224	0.07636448	-0.09971132	1E-08	-0.09	0.0277665	0.01124514	
0.8308	1	0	0.5620351	0.7318224	0.07636448	-0.09971175	1E-08	-0.09	0.0277665	0.01124514	
0.831	1	0	0.5620351	0.7318224	0.07636448	-0.09971217	1E-08	-0.09	0.0277665	0.01124514	
0.8312	1	0	0.5620351	0.7318224	0.07636448	-0.09971257	1E-08	-0.09	0.0277665	0.01124514	
0.8314	1	0	0.5620351	0.7318224	0.07636448	-0.09971295	1E-08	-0.09	0.0277665	0.01124514	
0.8316	1	0	0.5620351	0.7318224	0.07636448	-0.09971332	1E-08	-0.09	0.0277665	0.01124514	
0.8318	1	0	0.5640309	0.733822	0.0767644	-0.09971367	1E-08	-0.09	0.02735808	0.0110531	
0.832	1	0	0.5640309	0.733822	0.0767644	-0.09971417	1E-08	-0.09	0.02735808	0.0110531	
0.8322	1	0	0.5640309	0.733822	0.0767644	-0.09971465	1E-08	-0.09	0.02735808	0.0110531	
0.8324	1	0	0.5640309	0.733822	0.0767644	-0.09971511	1E-08	-0.09	0.02735808	0.0110531	
0.8326	1	0	0.5640309	0.733822	0.0767644	-0.09971555	1E-08	-0.09	0.02735808	0.0110531	
0.8328	1	0	0.5640309	0.733822	0.0767644	-0.09971598	1E-08	-0.09	0.02735808	0.0110531	
0.833	1	0	0.5640309	0.733822	0.0767644	-0.09971639	1E-08	-0.09	0.02735808	0.0110531	
0.8332	1	0	0.5640309	0.733822	0.0767644	-0.09971678	1E-08	-0.09	0.02735808	0.0110531	
0.8334	1	0	0.5640309	0.733822	0.0767644	-0.09971716	1E-08	-0.09	0.02735808	0.0110531	
0.8336	1	0	0.5640309	0.733822	0.0767644	-0.09971753	1E-08	-0.09	0.02735808	0.0110531	
0.8338	1	0	0.5660267	0.7358216	0.07716431	-0.09971787	1E-08	-0.09	0.02695528	0.01086424	
0.834	1	0	0.5660267	0.7358216	0.07716431	-0.09971837	1E-08	-0.09	0.02695528	0.01086424	
0.8342	1	0	0.5660267	0.7358216	0.07716431	-0.09971884	1E-08	-0.09	0.02695528	0.01086424	
0.8344	1	0	0.5660267	0.7358216	0.07716431	-0.09971929	1E-08	-0.09	0.02695528	0.01086424	
0.8346	1	0	0.5660267	0.7358216	0.07716431	-0.09971973	1E-08	-0.09	0.02695528	0.01086424	
0.8348	1	0	0.5660267	0.7358216	0.07716431	-0.09972015	1E-08	-0.09	0.02695528	0.01086424	
0.835	1	0	0.5660267	0.7358216	0.07716431	-0.09972056	1E-08	-0.09	0.02695528	0.01086424	
0.8352	1	0	0.5660267	0.7358216	0.07716431	-0.09972095	1E-08	-0.09	0.02695528	0.01086424	
0.8354	1	0	0.5660267	0.7358216	0.07716431	-0.09972132	1E-08	-0.09	0.02695528	0.01086424	
0.8356	1	0	0.5660267	0.7358216	0.07716431	-0.09972168	1E-08	-0.09	0.02695528	0.01086424	
0.8358	1	0	0.5680226	0.7378212	0.07756423	-0.09972202	1E-08	-0.09	0.02655804	0.01067851	
0.836	1	0	0.5680226	0.7378212	0.07756423	-0.0997225	1E-08	-0.09	0.02655804	0.01067851	
0.8362	1	0	0.5680226	0.7378212	0.07756423	-0.09972297	1E-08	-0.09	0.02655804	0.01067851	
0.8364	1	0	0.5680226	0.7378212	0.07756423	-0.09972342	1E-08	-0.09	0.02655804	0.01067851	
0.8366	1	0	0.5680226	0.7378212	0.07756423	-0.09972385	1E-08	-0.09	0.02655804	0.01067851	
0.8368	1	0	0.5680226	0.7378212	0.07756423	-0.09972427	1E-08	-0.09	0.02655804	0.01067851	
0.837	1	0	0.5680226	0.7378212	0.07756423	-0.09972467	1E-08	-0.09	0.02655804	0.01067851	
0.8372	1	0	0.5680226	0.7378212	0.07756423	-0.09972505	1E-08	-0.09	0.02655804	0.01067851	
0.8374	1	0	0.5680226	0.7378212	0.07756423	-0.09972542	1E-08	-0.09	0.02655804	0.01067851	
0.8376	1	0	0.5680226	0.7378212	0.07756423	-0.09972577	1E-08	-0.09	0.02655804	0.01067851	
0.8378	1	0	0.5700186	0.7398207	0.07796415	-0.09972611	1E-08	-0.09	0.02616628	0.01049587	
0.838	1	0	0.5700186	0.7398207	0.07796415	-0.09972659	1E-08	-0.09	0.02616628	0.01049587	
0.8382	1	0	0.5700186	0.7398207	0.07796415	-0.09972705	1E-08	-0.09	0.02616628	0.01049587	
0.8384	1	0	0.5700186	0.7398207	0.07796415	-0.09972749	1E-08	-0.09	0.02616628	0.01049587	
0.8386	1	0	0.5700186	0.7398207	0.07796415	-0.09972791	1E-08	-0.09	0.02616628	0.01049587	
0.8388	1	0	0.5700186	0.7398207	0.07796415	-0.09972832	1E-08	-0.09	0.02616628	0.01049587	
0.839	1	0	0.5700186	0.7398207	0.07796415	-0.09972872	1E-08	-0.09	0.02616628	0.01049587	
0.8392	1	0	0.5700186	0.7398207	0.07796415	-0.09972909	1E-08	-0.09	0.02616628	0.01049587	
0.8394	1	0	0.5700186	0.7398207	0.07796415	-0.09972946	1E-08	-0.09	0.02616628	0.01049587	
0.8396	1	0	0.5700186	0.7398207	0.07796415	-0.09972981	1E-08	-0.09	0.02616628	0.01049587	
0.8398	1	0	0.5720146	0.7418203	0.07836407	-0.09973014	1E-08	-0.09	0.02577994	0.01031626	
0.84	1	0	0.5720146	0.7418203	0.07836407	-0.09973061	1E-08	-0.09	0.02577994	0.01031626	
0.8402	1	0	0.5720146	0.7418203	0.07836407	-0.09973107	1E-08	-0.09	0.02577994	0.01031626	
0.8404	1	0	0.5720146	0.7418203	0.07836407	-0.0997315	1E-08	-0.09	0.02577994	0.01031626	
0.8406	1	0	0.5720146	0.7418203	0.07836407	-0.09973192	1E-08	-0.09	0.02577994	0.01031626	
0.8408	1	0	0.5720146	0.7418203	0.07836407	-0.09973232	1E-08	-0.09	0.02577994	0.01031626	
0.841	1	0	0.5720146	0.7418203	0.07836407	-0.09973271	1E-08	-0.09	0.02577994	0.01031626	
0.8412	1	0	0.5720146	0.7418203	0.07836407	-0.09973308	1E-08	-0.09	0.02577994	0.01031626	
0.8414	1	0	0.5720146	0.7418203	0.07836407	-0.09973344	1E-08	-0.09	0.02577994	0.01031626	
0.8416	1	0	0.5720146	0.7418203	0.07836407	-0.09973378	1E-08	-0.09	0.02577994	0.01031626	
0.8418	1	0	0.5740107	0.74382	0.07876398	-0.09973411	1E-08	-0.09	0.02539896	0.01013964	
