Time	S1I1Vm	S1I2Vm	S1F1Vm	S1F2Vm	S1F1Ia	S1I2Ia	S1F2FF	S1F1FF	S2F1	S3F1	
0.1362	-0.09436633	-0.09938972	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1364	-0.09435458	-0.09938722	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1366	-0.0943433	-0.09938482	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1368	-0.09433246	-0.0993825	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.137	-0.09432204	-0.09938028	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1372	-0.09431203	-0.09937815	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1374	-0.09430242	-0.0993761	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1376	-0.09429318	-0.09937413	-0.04752795	-0.05746819	0	6.741617E-10	0.06265906	0.06741617	0.5190564	0.07426324	
0.1378	-0.0942843	-0.09937224	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.138	-0.09427164	-0.09936947	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1382	-0.09425949	-0.09936682	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1384	-0.0942478	-0.09936427	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1386	-0.09423657	-0.09936181	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1388	-0.09422578	-0.09935946	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.139	-0.09421541	-0.0993572	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1392	-0.09420545	-0.09935502	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1394	-0.09419589	-0.09935293	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1396	-0.09418669	-0.09935092	-0.0467242	-0.05716762	0	6.982739E-10	0.06416188	0.06982739	0.5219349	0.08192391	
0.1398	-0.09417786	-0.09934899	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.14	-0.09416526	-0.09934618	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1402	-0.09415316	-0.09934347	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1404	-0.09414154	-0.09934086	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1406	-0.09413037	-0.09933837	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1408	-0.09411963	-0.09933598	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.141	-0.09410931	-0.09933367	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1412	-0.0940994	-0.09933146	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1414	-0.09408988	-0.09932933	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1416	-0.09408073	-0.09932729	-0.04590648	-0.05686507	0	7.228055E-10	0.06567464	0.07228056	0.5244907	0.08984845	
0.1418	-0.09407195	-0.09932532	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.142	-0.09405942	-0.09932245	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1422	-0.09404738	-0.0993197	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1424	-0.09403581	-0.09931705	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1426	-0.0940247	-0.09931451	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1428	-0.09401403	-0.09931207	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.143	-0.09400377	-0.09930973	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1432	-0.09399391	-0.09930748	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1434	-0.09398444	-0.09930532	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1436	-0.09397534	-0.09930323	-0.04507486	-0.05656057	0	7.477542E-10	0.06719715	0.07477542	0.5267354	0.09802324	
0.1438	-0.0939666	-0.09930123	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.144	-0.09395414	-0.09929831	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1442	-0.09394217	-0.09929552	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1444	-0.09393066	-0.09929282	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1446	-0.09391962	-0.09929024	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1448	-0.093909	-0.09928775	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.145	-0.0938988	-0.09928536	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1452	-0.09388899	-0.09928307	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1454	-0.09387958	-0.09928086	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1456	-0.09387053	-0.09927875	-0.04422942	-0.05625416	0	7.731174E-10	0.06872921	0.07731174	0.5286806	0.1064351	
0.1458	-0.09386184	-0.09927671	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.146	-0.09384945	-0.09927374	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1462	-0.09383754	-0.0992709	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1464	-0.09382611	-0.09926816	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1466	-0.09381513	-0.09926552	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1468	-0.09380457	-0.099263	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.147	-0.09379443	-0.09926058	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1472	-0.09378468	-0.09925824	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1474	-0.09377532	-0.09925599	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1476	-0.09376632	-0.09925385	-0.04337025	-0.05594588	0	7.988926E-10	0.07027062	0.07988926	0.5303372	0.1150713	
0.1478	-0.09375768	-0.09925178	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.148	-0.09374537	-0.09924877	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1482	-0.09373353	-0.09924586	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1484	-0.09372216	-0.09924308	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1486	-0.09371125	-0.09924041	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1488	-0.09370076	-0.09923784	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.149	-0.09369068	-0.09923537	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1492	-0.09368099	-0.099233	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1494	-0.09367169	-0.09923073	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1496	-0.09366275	-0.09922854	-0.04249743	-0.05563576	0	8.250771E-10	0.07182121	0.08250771	0.5317162	0.1239194	
0.1498	-0.09365415	-0.09922643	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.15	-0.09364191	-0.09922338	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1502	-0.09363016	-0.09922042	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1504	-0.09361885	-0.0992176	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1506	-0.093608	-0.09921488	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1508	-0.09359758	-0.09921227	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.151	-0.09358755	-0.09920976	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1512	-0.09357793	-0.09920735	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1514	-0.09356868	-0.09920504	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1516	-0.09355979	-0.09920282	-0.04161106	-0.05532384	0	8.516682E-10	0.07338078	0.08516683	0.5328278	0.1329676	
0.1518	-0.09355126	-0.09920068	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.152	-0.0935391	-0.09919757	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1522	-0.09352741	-0.09919458	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1524	-0.09351619	-0.09919171	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1526	-0.0935054	-0.09918895	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1528	-0.09349504	-0.0991863	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.153	-0.09348509	-0.09918375	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1532	-0.09347552	-0.0991813	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1534	-0.09346633	-0.09917895	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1536	-0.0934575	-0.0991767	-0.04071122	-0.05501017	0	8.786634E-10	0.07494917	0.08786634	0.5336822	0.1422043	
0.1538	-0.09344901	-0.09917452	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.154	-0.09343693	-0.09917136	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1542	-0.09342533	-0.09916833	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1544	-0.09341418	-0.09916541	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1546	-0.09340347	-0.09916262	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1548	-0.09339318	-0.09915992	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.155	-0.09338328	-0.09915733	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1552	-0.09337378	-0.09915484	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1554	-0.09336465	-0.09915246	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1556	-0.09335587	-0.09915016	-0.03979801	-0.05469476	0	9.060597E-10	0.07652619	0.09060597	0.5342894	0.1516184	
0.1558	-0.09334745	-0.09914796	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.156	-0.09333544	-0.09914475	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1562	-0.09332392	-0.09914167	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1564	-0.09331284	-0.09913871	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1566	-0.09330219	-0.09913586	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1568	-0.09329197	-0.09913313	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.157	-0.09328214	-0.09913051	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1572	-0.09327271	-0.09912799	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1574	-0.09326363	-0.09912556	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1576	-0.09325492	-0.09912323	-0.03887153	-0.05437767	0	9.338541E-10	0.07811166	0.09338541	0.5346588	0.161199	
0.1578	-0.09324655	-0.099121	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.158	-0.09323464	-0.09911773	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1582	-0.09322318	-0.09911461	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1584	-0.09321218	-0.0991116	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1586	-0.09320161	-0.09910872	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1588	-0.09319146	-0.09910594	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.159	-0.0931817	-0.09910328	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1592	-0.09317233	-0.09910072	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1594	-0.09316332	-0.09909825	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1596	-0.09315467	-0.09909589	-0.03793186	-0.05405892	0	9.620441E-10	0.07970542	0.09620441	0.5347998	0.1709357	
0.1598	-0.09314635	-0.09909362	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.16	-0.09313452	-0.09909031	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1602	-0.09312315	-0.09908713	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1604	-0.09311223	-0.09908409	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1606	-0.09310174	-0.09908115	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1608	-0.09309166	-0.09907834	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.161	-0.09308197	-0.09907564	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1612	-0.09307266	-0.09907304	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1614	-0.09306372	-0.09907054	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1616	-0.09305513	-0.09906814	-0.03697912	-0.05373853	0	9.906265E-10	0.08130732	0.09906265	0.5347211	0.1808185	
0.1618	-0.09304687	-0.09906584	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.162	-0.09303512	-0.09906249	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1622	-0.09302384	-0.09905928	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1624	-0.093013	-0.09905618	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1626	-0.09300258	-0.09905321	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1628	-0.09299257	-0.09905036	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.163	-0.09298296	-0.09904762	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1632	-0.09297372	-0.09904499	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1634	-0.09296484	-0.09904245	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1636	-0.0929563	-0.09904002	-0.03601339	-0.05341657	0	1.019598E-09	0.08291718	0.1019598	0.5344318	0.1908376	
0.1638	-0.09294811	-0.09903768	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.164	-0.09293646	-0.09903429	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1642	-0.09292526	-0.09903102	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1644	-0.09291449	-0.09902789	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1646	-0.09290415	-0.09902487	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1648	-0.09289422	-0.09902198	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.165	-0.09288467	-0.09901919	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1652	-0.0928755	-0.09901652	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1654	-0.09286669	-0.09901395	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1656	-0.09285823	-0.09901149	-0.03503478	-0.05309303	0	1.048957E-09	0.08453484	0.1048957	0.5339401	0.2009836	
0.1658	-0.09285009	-0.09900912	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.166	-0.09283852	-0.09900568	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1662	-0.0928274	-0.09900237	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1664	-0.09281672	-0.09899919	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1666	-0.09280646	-0.09899613	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1668	-0.0927966	-0.0989932	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.167	-0.09278712	-0.09899038	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1672	-0.09277802	-0.09898767	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1674	-0.09276928	-0.09898507	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1676	-0.09276088	-0.09898257	-0.03404338	-0.05276797	0	1.078698E-09	0.08616015	0.1078698	0.5332543	0.2112474	
0.1678	-0.09275281	-0.09898017	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.168	-0.09274133	-0.09897668	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1682	-0.09273029	-0.09897333	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1684	-0.0927197	-0.09897011	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1686	-0.09270951	-0.09896701	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1688	-0.09269973	-0.09896404	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.169	-0.09269033	-0.09896118	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1692	-0.0926813	-0.09895843	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1694	-0.09267262	-0.0989558	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1696	-0.09266429	-0.09895326	-0.03303931	-0.05244141	0	1.108821E-09	0.08779294	0.1108821	0.5323824	0.2216203	
0.1698	-0.09265627	-0.09895083	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.17	-0.09264489	-0.09894729	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1702	-0.09263393	-0.0989439	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1704	-0.09262342	-0.09894063	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1706	-0.09261332	-0.0989375	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1708	-0.09260362	-0.09893449	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.171	-0.09259428	-0.0989316	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1712	-0.09258532	-0.09892882	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1714	-0.0925767	-0.09892615	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1716	-0.09256843	-0.09892359	-0.03202267	-0.05211338	0	1.13932E-09	0.08943308	0.113932	0.531332	0.2320938	
0.1718	-0.09256049	-0.09892112	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.172	-0.09254919	-0.09891754	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1722	-0.09253833	-0.0989141	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1724	-0.0925279	-0.09891079	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1726	-0.09251788	-0.09890762	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1728	-0.09250825	-0.09890457	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.173	-0.092499	-0.09890164	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1732	-0.09249011	-0.09889883	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1734	-0.09248157	-0.09889612	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1736	-0.09247336	-0.09889352	-0.03099355	-0.05178392	0	1.170193E-09	0.09108043	0.1170193	0.5301107	0.2426597	
0.1738	-0.09246548	-0.09889102	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.174	-0.09245427	-0.0988874	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1742	-0.0924435	-0.09888391	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1744	-0.09243316	-0.09888056	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1746	-0.09242322	-0.09887735	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1748	-0.09241366	-0.09887426	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.175	-0.09240448	-0.09887129	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1752	-0.09239567	-0.09886844	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1754	-0.0923872	-0.0988657	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1756	-0.09237906	-0.09886307	-0.02995207	-0.05145304	0	1.201438E-09	0.09273481	0.1201438	0.5287257	0.2533101	
0.1758	-0.09237124	-0.09886053	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.176	-0.09236012	-0.09885687	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.1762	-0.09234944	-0.09885334	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.1764	-0.09233918	-0.09884995	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.1766	-0.09232932	-0.0988467	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.1768	-0.09231985	-0.09884357	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.177	-0.09231076	-0.09884056	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
0.1772	-0.09230201	-0.09883767	-0.02889833	-0.05112078	0	1.23305E-09	0.09439611	0.123305	0.5271841	0.2640374	
