Time	Body_2 X	Body_2 Z	Body_2 Y	
1.99	0.00174763	-0.2	-0.06031241	
1.991	0.001770835	-0.2	-0.0607063	
1.992	0.001794406	-0.2	-0.06110371	
1.993	0.001818344	-0.2	-0.06150462	
1.994	0.001842652	-0.2	-0.06190898	
1.995	0.001867331	-0.2	-0.06231674	
1.996	0.001892382	-0.2	-0.06272786	
1.997	0.001917807	-0.2	-0.06314231	
1.998	0.001943607	-0.2	-0.06356002	
1.999	0.001969785	-0.2	-0.06398097	
2	0.001996342	-0.2	-0.06440511	
2.001	0.002023278	-0.2	-0.0648324	
2.002	0.002050596	-0.2	-0.06526279	
2.003	0.002078295	-0.2	-0.06569622	
2.004	0.002106379	-0.2	-0.06613267	
2.005	0.002134846	-0.2	-0.06657209	
2.006	0.002163699	-0.2	-0.06701443	
2.007	0.002192939	-0.2	-0.06745964	
2.008	0.002222566	-0.2	-0.06790768	
2.009	0.002252581	-0.2	-0.0683585	
2.01	0.002282986	-0.2	-0.06881206	
2.011	0.002313779	-0.2	-0.06926831	
2.012	0.002344963	-0.2	-0.0697272	
2.013	0.002376537	-0.2	-0.07018868	
2.014	0.002408502	-0.2	-0.07065272	
2.015	0.00244086	-0.2	-0.07111924	
2.016	0.00247361	-0.2	-0.07158823	
2.017	0.002506752	-0.2	-0.07205962	
2.018	0.002540285	-0.2	-0.07253336	
2.019	0.002574211	-0.2	-0.07300941	
2.02	0.002608528	-0.2	-0.07348772	
2.021	0.002643238	-0.2	-0.07396824	
2.022	0.002678341	-0.2	-0.07445092	
2.023	0.002713836	-0.2	-0.07493572	
2.024	0.002749722	-0.2	-0.07542258	
2.025	0.002786	-0.2	-0.07591145	
2.026	0.002822668	-0.2	-0.07640228	
2.027	0.002859724	-0.2	-0.07689502	
2.028	0.002897171	-0.2	-0.07738964	
2.029	0.002935008	-0.2	-0.07788606	
2.03	0.002973233	-0.2	-0.07838424	
2.031	0.003011846	-0.2	-0.07888415	
2.032	0.003050847	-0.2	-0.07938571	
2.033	0.003090236	-0.2	-0.07988887	
2.034	0.00313001	-0.2	-0.0803936	
2.035	0.003170168	-0.2	-0.08089985	
2.036	0.003210708	-0.2	-0.08140755	
2.037	0.003251628	-0.2	-0.08191665	
2.038	0.003292928	-0.2	-0.08242712	
2.039	0.003334604	-0.2	-0.08293889	
2.04	0.003376653	-0.2	-0.08345192	
2.041	0.003419074	-0.2	-0.08396614	
2.042	0.003461865	-0.2	-0.08448152	
2.043	0.003505022	-0.2	-0.084998	
2.044	0.003548543	-0.2	-0.08551552	
2.045	0.003592426	-0.2	-0.08603404	
2.046	0.003636667	-0.2	-0.08655351	
2.047	0.003681265	-0.2	-0.08707386	
2.048	0.003726214	-0.2	-0.08759505	
2.049	0.003771513	-0.2	-0.08811704	
2.05	0.003817159	-0.2	-0.08863976	
2.051	0.003863147	-0.2	-0.08916317	
2.052	0.003909476	-0.2	-0.08968721	
2.053	0.003956141	-0.2	-0.09021182	
2.054	0.004003138	-0.2	-0.09073697	
2.055	0.004050463	-0.2	-0.09126259	
2.056	0.004098113	-0.2	-0.09178864	
2.057	0.004146082	-0.2	-0.09231506	
2.058	0.004194368	-0.2	-0.0928418	
2.059	0.004242965	-0.2	-0.09336881	
2.06	0.004291871	-0.2	-0.09389603	
2.061	0.004341078	-0.2	-0.09442342	
2.062	0.004390583	-0.2	-0.09495092	
2.063	0.004440382	-0.2	-0.09547848	
2.064	0.004490468	-0.2	-0.09600606	
2.065	0.00454084	-0.2	-0.09653358	
2.066	0.004591491	-0.2	-0.09706101	
2.067	0.004642417	-0.2	-0.09758829	
2.068	0.004693612	-0.2	-0.09811538	
2.069	0.00474507	-0.2	-0.09864222	
2.07	0.004796786	-0.2	-0.09916876	
2.071	0.004848754	-0.2	-0.09969494	
2.072	0.004900969	-0.2	-0.1002207	
2.073	0.004953425	-0.2	-0.100746	
2.074	0.005006116	-0.2	-0.1012709	
2.075	0.005059036	-0.2	-0.1017951	
2.076	0.005112179	-0.2	-0.1023188	
2.077	0.005165539	-0.2	-0.1028418	
2.078	0.005219109	-0.2	-0.103364	
2.079	0.005272885	-0.2	-0.1038856	
2.08	0.005326859	-0.2	-0.1044063	
2.081	0.005381023	-0.2	-0.1049261	
2.082	0.005435372	-0.2	-0.105445	
2.083	0.005489899	-0.2	-0.105963	
2.084	0.005544597	-0.2	-0.10648	
2.085	0.005599459	-0.2	-0.1069959	
2.086	0.005654479	-0.2	-0.1075106	
2.087	0.005709649	-0.2	-0.1080243	
2.088	0.005764963	-0.2	-0.1085367	
2.089	0.005820412	-0.2	-0.1090478	
2.09	0.005875991	-0.2	-0.1095577	
2.091	0.005931691	-0.2	-0.1100662	
2.092	0.005987504	-0.2	-0.1105732	
2.093	0.006043423	-0.2	-0.1110789	
2.094	0.006099441	-0.2	-0.111583	
2.095	0.00615555	-0.2	-0.1120856	
2.096	0.006211744	-0.2	-0.1125865	
2.097	0.006268013	-0.2	-0.1130859	
2.098	0.006324349	-0.2	-0.1135835	
2.099	0.006380745	-0.2	-0.1140794	
2.1	0.006437194	-0.2	-0.1145735	
2.101	0.006493687	-0.2	-0.1150657	
2.102	0.006550218	-0.2	-0.1155561	
2.103	0.006606776	-0.2	-0.1160446	
2.104	0.006663354	-0.2	-0.116531	
2.105	0.00671994	-0.2	-0.1170155	
2.106	0.006776527	-0.2	-0.1174979	
2.107	0.006833105	-0.2	-0.1179782	
2.108	0.006889666	-0.2	-0.1184563	
2.109	0.006946202	-0.2	-0.1189322	
2.11	0.007002702	-0.2	-0.1194059	
2.111	0.007059159	-0.2	-0.1198773	
2.112	0.007115564	-0.2	-0.1203463	
2.113	0.007171908	-0.2	-0.120813	
2.114	0.007228182	-0.2	-0.1212773	
2.115	0.007284378	-0.2	-0.121739	
2.116	0.007340487	-0.2	-0.1221983	
2.117	0.0073965	-0.2	-0.122655	
2.118	0.007452408	-0.2	-0.1231092	
2.119	0.007508203	-0.2	-0.1235607	
2.12	0.007563876	-0.2	-0.1240095	
2.121	0.007619419	-0.2	-0.1244556	
2.122	0.007674822	-0.2	-0.1248989	
2.123	0.007730078	-0.2	-0.1253394	
2.124	0.007785176	-0.2	-0.1257771	
2.125	0.007840109	-0.2	-0.1262119	
2.126	0.007894867	-0.2	-0.1266438	
2.127	0.007949441	-0.2	-0.1270727	
2.128	0.008003823	-0.2	-0.1274987	
2.129	0.008058006	-0.2	-0.1279216	
2.13	0.008111979	-0.2	-0.1283413	
2.131	0.008165735	-0.2	-0.128758	
2.132	0.008219263	-0.2	-0.1291716	
2.133	0.008272554	-0.2	-0.1295819	
2.134	0.008325599	-0.2	-0.129989	
2.135	0.008378391	-0.2	-0.1303928	
2.136	0.00843092	-0.2	-0.1307933	
2.137	0.008483176	-0.2	-0.1311905	
2.138	0.008535152	-0.2	-0.1315843	
2.139	0.008586839	-0.2	-0.1319747	
2.14	0.008638228	-0.2	-0.1323617	
2.141	0.008689312	-0.2	-0.1327451	
2.142	0.008740081	-0.2	-0.1331251	
2.143	0.008790526	-0.2	-0.1335015	
2.144	0.008840638	-0.2	-0.1338743	
2.145	0.008890409	-0.2	-0.1342435	
2.146	0.008939831	-0.2	-0.134609	
2.147	0.008988894	-0.2	-0.1349709	
2.148	0.009037591	-0.2	-0.135329	
2.149	0.009085912	-0.2	-0.1356834	
2.15	0.00913385	-0.2	-0.136034	
2.151	0.009181396	-0.2	-0.1363808	
2.152	0.009228542	-0.2	-0.1367238	
2.153	0.009275279	-0.2	-0.1370628	
2.154	0.009321599	-0.2	-0.137398	
2.155	0.009367495	-0.2	-0.1377293	
2.156	0.009412956	-0.2	-0.1380566	
2.157	0.009457977	-0.2	-0.1383799	
2.158	0.009502548	-0.2	-0.1386991	
2.159	0.009546665	-0.2	-0.1390144	
2.16	0.009590316	-0.2	-0.1393255	
2.161	0.009633495	-0.2	-0.1396326	
2.162	0.009676195	-0.2	-0.1399355	
2.163	0.009718406	-0.2	-0.1402343	
2.164	0.009760125	-0.2	-0.1405289	
2.165	0.00980134	-0.2	-0.1408193	
2.166	0.009842047	-0.2	-0.1411055	
2.167	0.009882237	-0.2	-0.1413874	
2.168	0.009921904	-0.2	-0.1416651	
2.169	0.009961038	-0.2	-0.1419384	
2.17	0.009999633	-0.2	-0.1422074	
2.171	0.01003768	-0.2	-0.1424721	
2.172	0.01007518	-0.2	-0.1427324	
2.173	0.01011212	-0.2	-0.1429883	
2.174	0.01014849	-0.2	-0.1432398	
2.175	0.01018429	-0.2	-0.1434868	
2.176	0.01021951	-0.2	-0.1437294	
2.177	0.01025415	-0.2	-0.1439675	
2.178	0.01028819	-0.2	-0.1442012	
2.179	0.01032164	-0.2	-0.1444303	
2.18	0.01035448	-0.2	-0.1446549	
2.181	0.01038672	-0.2	-0.1448749	
2.182	0.01041833	-0.2	-0.1450903	
2.183	0.01044933	-0.2	-0.1453012	
2.184	0.01047969	-0.2	-0.1455075	
2.185	0.01050943	-0.2	-0.1457091	
2.186	0.01053852	-0.2	-0.1459061	
2.187	0.01056698	-0.2	-0.1460985	
2.188	0.01059478	-0.2	-0.1462862	
2.189	0.01062193	-0.2	-0.1464692	
2.19	0.01064843	-0.2	-0.1466475	
2.191	0.01067426	-0.2	-0.1468211	
2.192	0.01069942	-0.2	-0.1469899	
2.193	0.01072391	-0.2	-0.1471541	
2.194	0.01074773	-0.2	-0.1473134	
2.195	0.01077086	-0.2	-0.1474681	
2.196	0.01079331	-0.2	-0.1476179	
2.197	0.01081507	-0.2	-0.147763	
2.198	0.01083613	-0.2	-0.1479032	
2.199	0.01085651	-0.2	-0.1480387	
2.2	0.01087618	-0.2	-0.1481693	
2.201	0.01089514	-0.2	-0.1482951	
2.202	0.0109134	-0.2	-0.1484161	
2.203	0.01093095	-0.2	-0.1485322	
2.204	0.01094779	-0.2	-0.1486435	
2.205	0.01096391	-0.2	-0.1487499	
2.206	0.01097931	-0.2	-0.1488515	
2.207	0.010994	-0.2	-0.1489482	
2.208	0.01100796	-0.2	-0.14904	
2.209	0.01102119	-0.2	-0.1491269	
2.21	0.0110337	-0.2	-0.1492089	
2.211	0.01104548	-0.2	-0.149286	
2.212	0.01105652	-0.2	-0.1493583	
2.213	0.01106684	-0.2	-0.1494256	
2.214	0.01107642	-0.2	-0.149488	
2.215	0.01108527	-0.2	-0.1495455	
2.216	0.01109338	-0.2	-0.1495981	
2.217	0.01110075	-0.2	-0.1496458	
2.218	0.01110737	-0.2	-0.1496886	
2.219	0.01111326	-0.2	-0.1497264	
2.22	0.01111841	-0.2	-0.1497594	
2.221	0.01112281	-0.2	-0.1497874	
2.222	0.01112646	-0.2	-0.1498105	
2.223	0.01112937	-0.2	-0.1498287	
2.224	0.01113154	-0.2	-0.1498419	
2.225	0.01113296	-0.2	-0.1498503	
2.226	0.01113364	-0.2	-0.1498538	
2.227	0.01113358	-0.2	-0.1498523	
2.228	0.01113277	-0.2	-0.1498459	
2.229	0.01113122	-0.2	-0.1498347	
2.23	0.01112893	-0.2	-0.1498185	
2.231	0.01112589	-0.2	-0.1497974	
2.232	0.01112212	-0.2	-0.1497715	
2.233	0.01111761	-0.2	-0.1497407	
2.234	0.01111236	-0.2	-0.149705	
2.235	0.01110638	-0.2	-0.1496644	
2.236	0.01109965	-0.2	-0.1496189	
2.237	0.0110922	-0.2	-0.1495686	
2.238	0.01108401	-0.2	-0.1495135	
2.239	0.01107509	-0.2	-0.1494535	
2.24	0.01106545	-0.2	-0.1493887	
2.241	0.01105508	-0.2	-0.149319	
2.242	0.01104398	-0.2	-0.1492446	
2.243	0.01103217	-0.2	-0.1491653	
2.244	0.01101964	-0.2	-0.1490813	
2.245	0.01100639	-0.2	-0.1489924	
2.246	0.01099243	-0.2	-0.1488988	
2.247	0.01097776	-0.2	-0.1488004	
2.248	0.01096239	-0.2	-0.1486973	
2.249	0.01094632	-0.2	-0.1485894	
2.25	0.01092955	-0.2	-0.1484768	
2.251	0.01091208	-0.2	-0.1483595	
2.252	0.01089392	-0.2	-0.1482375	
2.253	0.01087508	-0.2	-0.1481109	
2.254	0.01085556	-0.2	-0.1479795	
2.255	0.01083535	-0.2	-0.1478435	
2.256	0.01081448	-0.2	-0.1477029	
2.257	0.01079293	-0.2	-0.1475576	
2.258	0.01077072	-0.2	-0.1474078	
2.259	0.01074785	-0.2	-0.1472533	
2.26	0.01072432	-0.2	-0.1470943	
2.261	0.01070014	-0.2	-0.1469307	
2.262	0.01067531	-0.2	-0.1467626	
2.263	0.01064985	-0.2	-0.14659	
2.264	0.01062375	-0.2	-0.1464129	
2.265	0.01059702	-0.2	-0.1462313	
2.266	0.01056966	-0.2	-0.1460452	
2.267	0.01054169	-0.2	-0.1458547	
2.268	0.0105131	-0.2	-0.1456598	
2.269	0.0104839	-0.2	-0.1454605	
2.27	0.0104541	-0.2	-0.1452568	
2.271	0.01042371	-0.2	-0.1450488	
2.272	0.01039273	-0.2	-0.1448364	
2.273	0.01036116	-0.2	-0.1446197	
2.274	0.01032902	-0.2	-0.1443988	
2.275	0.01029631	-0.2	-0.1441735	
2.276	0.01026303	-0.2	-0.1439441	
2.277	0.0102292	-0.2	-0.1437104	
2.278	0.01019481	-0.2	-0.1434725	
2.279	0.01015988	-0.2	-0.1432305	
2.28	0.0101244	-0.2	-0.1429843	
2.281	0.0100884	-0.2	-0.1427341	
2.282	0.01005188	-0.2	-0.1424797	
2.283	0.01001483	-0.2	-0.1422213	
2.284	0.009977279	-0.2	-0.1419588	
2.285	0.009939223	-0.2	-0.1416923	
2.286	0.00990067	-0.2	-0.1414219	
2.287	0.009861629	-0.2	-0.1411475	
2.288	0.009822106	-0.2	-0.1408691	
2.289	0.009782108	-0.2	-0.1405869	
2.29	0.009741645	-0.2	-0.1403008	
2.291	0.009700723	-0.2	-0.1400109	
2.292	0.00965935	-0.2	-0.1397172	
2.293	0.009617533	-0.2	-0.1394197	
2.294	0.009575279	-0.2	-0.1391184	
2.295	0.0095326	-0.2	-0.1388135	
2.296	0.009489499	-0.2	-0.1385048	
2.297	0.009445988	-0.2	-0.1381925	
2.298	0.009402073	-0.2	-0.1378766	
2.299	0.009357762	-0.2	-0.1375571	
2.3	0.009313064	-0.2	-0.1372341	
2.301	0.009267985	-0.2	-0.1369075	
2.302	0.009222536	-0.2	-0.1365774	
2.303	0.009176724	-0.2	-0.1362439	
2.304	0.009130558	-0.2	-0.1359069	
2.305	0.009084045	-0.2	-0.1355666	
2.306	0.009037195	-0.2	-0.1352229	
2.307	0.008990015	-0.2	-0.1348759	
2.308	0.008942514	-0.2	-0.1345256	
2.309	0.0088947	-0.2	-0.1341721	
2.31	0.00884658	-0.2	-0.1338153	
2.311	0.008798164	-0.2	-0.1334554	
2.312	0.008749462	-0.2	-0.1330923	
2.313	0.00870048	-0.2	-0.1327261	
2.314	0.008651226	-0.2	-0.1323569	
2.315	0.008601709	-0.2	-0.1319846	
2.316	0.008551938	-0.2	-0.1316094	
2.317	0.00850192	-0.2	-0.1312311	
2.318	0.008451667	-0.2	-0.13085	
2.319	0.008401185	-0.2	-0.130466	
2.32	0.008350483	-0.2	-0.1300791	
2.321	0.008299571	-0.2	-0.1296895	
2.322	0.008248455	-0.2	-0.1292971	
2.323	0.008197143	-0.2	-0.1289019	
2.324	0.008145644	-0.2	-0.1285041	
2.325	0.008093968	-0.2	-0.1281036	
2.326	0.008042122	-0.2	-0.1277006	
2.327	0.007990115	-0.2	-0.1272949	
2.328	0.007937956	-0.2	-0.1268868	
2.329	0.007885652	-0.2	-0.1264761	
2.33	0.007833212	-0.2	-0.1260631	
2.331	0.007780643	-0.2	-0.1256476	
2.332	0.007727955	-0.2	-0.1252298	
2.333	0.007675156	-0.2	-0.1248096	
2.334	0.007622255	-0.2	-0.1243872	
2.335	0.007569259	-0.2	-0.1239625	
2.336	0.007516176	-0.2	-0.1235357	
2.337	0.007463016	-0.2	-0.1231067	
2.338	0.007409785	-0.2	-0.1226756	
2.339	0.007356493	-0.2	-0.1222424	
2.34	0.007303148	-0.2	-0.1218072	
2.341	0.007249756	-0.2	-0.1213701	
2.342	0.007196327	-0.2	-0.120931	
2.343	0.007142867	-0.2	-0.12049	
2.344	0.007089387	-0.2	-0.1200472	
2.345	0.007035893	-0.2	-0.1196025	
2.346	0.006982393	-0.2	-0.1191561	
2.347	0.006928893	-0.2	-0.1187081	
2.348	0.006875402	-0.2	-0.1182583	
2.349	0.006821927	-0.2	-0.1178069	
2.35	0.006768476	-0.2	-0.1173539	
2.351	0.006715056	-0.2	-0.1168994	
2.352	0.006661676	-0.2	-0.1164434	
2.353	0.006608342	-0.2	-0.115986	
2.354	0.006555063	-0.2	-0.1155272	
2.355	0.006501845	-0.2	-0.115067	
2.356	0.006448695	-0.2	-0.1146055	
2.357	0.006395622	-0.2	-0.1141427	
2.358	0.006342631	-0.2	-0.1136788	
2.359	0.006289729	-0.2	-0.1132136	
2.36	0.006236924	-0.2	-0.1127473	
2.361	0.00618422	-0.2	-0.11228	
2.362	0.006131626	-0.2	-0.1118116	
2.363	0.006079149	-0.2	-0.1113422	
2.364	0.006026795	-0.2	-0.1108719	
2.365	0.00597457	-0.2	-0.1104007	
2.366	0.005922482	-0.2	-0.1099287	
2.367	0.005870536	-0.2	-0.1094558	
2.368	0.00581874	-0.2	-0.1089822	
2.369	0.005767097	-0.2	-0.1085079	
2.37	0.005715617	-0.2	-0.1080329	
2.371	0.005664304	-0.2	-0.1075573	
2.372	0.005613163	-0.2	-0.1070812	
2.373	0.0055622	-0.2	-0.1066045	
2.374	0.005511423	-0.2	-0.1061273	
2.375	0.005460836	-0.2	-0.1056498	
2.376	0.005410444	-0.2	-0.1051718	
2.377	0.005360252	-0.2	-0.1046935	
2.378	0.005310267	-0.2	-0.1042149	
2.379	0.005260493	-0.2	-0.1037361	
2.38	0.005210937	-0.2	-0.1032571	
2.381	0.005161601	-0.2	-0.102778	
2.382	0.005112491	-0.2	-0.1022987	
2.383	0.005063613	-0.2	-0.1018194	
2.384	0.005014971	-0.2	-0.1013401	
2.385	0.004966569	-0.2	-0.1008609	
2.386	0.004918412	-0.2	-0.1003817	
2.387	0.004870505	-0.2	-0.09990268	
2.388	0.004822852	-0.2	-0.09942383	
2.389	0.004775458	-0.2	-0.09894522	
2.39	0.004728327	-0.2	-0.09846689	
2.391	0.004681462	-0.2	-0.09798888	
2.392	0.004634868	-0.2	-0.09751125	
2.393	0.004588549	-0.2	-0.09703403	
2.394	0.00454251	-0.2	-0.09655727	
2.395	0.004496756	-0.2	-0.09608103	
2.396	0.004451288	-0.2	-0.09560535	
2.397	0.004406113	-0.2	-0.09513027	
2.398	0.004361232	-0.2	-0.09465584	
2.399	0.004316649	-0.2	-0.09418211	
2.4	0.004272367	-0.2	-0.09370913	
2.401	0.00422839	-0.2	-0.09323693	
2.402	0.004184719	-0.2	-0.09276557	
2.403	0.004141359	-0.2	-0.0922951	
2.404	0.004098312	-0.2	-0.09182554	
2.405	0.004055582	-0.2	-0.09135697	
2.406	0.00401317	-0.2	-0.09088942	
2.407	0.003971079	-0.2	-0.09042292	
2.408	0.003929312	-0.2	-0.08995754	
2.409	0.003887871	-0.2	-0.0894933	
2.41	0.003846761	-0.2	-0.08903028	
2.411	0.003805982	-0.2	-0.0885685	
2.412	0.003765537	-0.2	-0.088108	
2.413	0.003725427	-0.2	-0.08764885	
2.414	0.003685656	-0.2	-0.08719107	
2.415	0.003646223	-0.2	-0.0867347	
2.416	0.003607133	-0.2	-0.08627982	
2.417	0.003568385	-0.2	-0.08582645	
2.418	0.003529982	-0.2	-0.08537462	
2.419	0.003491926	-0.2	-0.08492441	
2.42	0.003454217	-0.2	-0.08447583	
2.421	0.003416857	-0.2	-0.08402894	
2.422	0.003379848	-0.2	-0.08358377	
2.423	0.003343189	-0.2	-0.08314039	
2.424	0.003306883	-0.2	-0.08269881	
2.425	0.00327093	-0.2	-0.0822591	
2.426	0.003235333	-0.2	-0.08182129	
2.427	0.00320009	-0.2	-0.08138541	
2.428	0.003165203	-0.2	-0.08095153	
2.429	0.003130671	-0.2	-0.08051967	
2.43	0.003096497	-0.2	-0.08008987	
2.431	0.00306268	-0.2	-0.0796622	
2.432	0.00302922	-0.2	-0.07923666	
2.433	0.002996118	-0.2	-0.07881331	
2.434	0.002963375	-0.2	-0.0783922	
2.435	0.002930991	-0.2	-0.07797337	
2.436	0.002898966	-0.2	-0.07755684	
2.437	0.002867301	-0.2	-0.07714267	
2.438	0.002835994	-0.2	-0.07673089	
2.439	0.002805047	-0.2	-0.07632154	
2.44	0.002774459	-0.2	-0.07591467	
2.441	0.002744231	-0.2	-0.07551029	
2.442	0.002714363	-0.2	-0.07510847	
2.443	0.002684854	-0.2	-0.07470923	
2.444	0.002655702	-0.2	-0.07431262	
2.445	0.002626908	-0.2	-0.07391867	
2.446	0.002598471	-0.2	-0.07352742	
2.447	0.00257039	-0.2	-0.07313891	
2.448	0.002542666	-0.2	-0.07275317	
2.449	0.002515296	-0.2	-0.07237024	
2.45	0.002488279	-0.2	-0.07199015	
2.451	0.002461616	-0.2	-0.07161295	
2.452	0.002435306	-0.2	-0.07123867	
2.453	0.002409347	-0.2	-0.07086734	
2.454	0.002383739	-0.2	-0.070499	
2.455	0.002358482	-0.2	-0.07013369	
2.456	0.002333574	-0.2	-0.06977143	
2.457	0.002309015	-0.2	-0.06941226	
2.458	0.002284801	-0.2	-0.06905622	
2.459	0.002260932	-0.2	-0.06870335	
2.46	0.002237408	-0.2	-0.06835365	
2.461	0.002214225	-0.2	-0.06800719	
2.462	0.002191385	-0.2	-0.06766399	
2.463	0.002168887	-0.2	-0.06732407	
2.464	0.002146729	-0.2	-0.06698748	
2.465	0.002124908	-0.2	-0.06665424	
2.466	0.002103423	-0.2	-0.06632439	
2.467	0.002082273	-0.2	-0.06599795	
2.468	0.002061457	-0.2	-0.06567496	
2.469	0.002040972	-0.2	-0.06535544	
2.47	0.002020818	-0.2	-0.06503943	
2.471	0.002000993	-0.2	-0.06472696	
2.472	0.001981494	-0.2	-0.06441804	
2.473	0.001962322	-0.2	-0.06411272	
2.474	0.001943473	-0.2	-0.06381102	
2.475	0.001924945	-0.2	-0.06351297	
2.476	0.001906738	-0.2	-0.06321859	
2.477	0.001888848	-0.2	-0.06292791	
2.478	0.001871276	-0.2	-0.06264096	
2.479	0.001854018	-0.2	-0.06235776	
2.48	0.001837073	-0.2	-0.06207836	
2.481	0.00182044	-0.2	-0.06180275	
2.482	0.001804116	-0.2	-0.06153098	
2.483	0.001788102	-0.2	-0.06126306	
2.484	0.001772394	-0.2	-0.06099902	
2.485	0.001756992	-0.2	-0.0607389	
2.486	0.001741894	-0.2	-0.0604827	
2.487	0.001727097	-0.2	-0.06023045	
2.488	0.001712601	-0.2	-0.05998218	
2.489	0.001698403	-0.2	-0.0597379	
2.49	0.001684501	-0.2	-0.05949764	
2.491	0.001670895	-0.2	-0.05926142	
2.492	0.001657581	-0.2	-0.05902926	
2.493	0.001644558	-0.2	-0.05880118	
2.494	0.001631824	-0.2	-0.05857721	
2.495	0.001619379	-0.2	-0.05835735	
2.496	0.001607219	-0.2	-0.05814164	
2.497	0.001595343	-0.2	-0.05793008	
2.498	0.001583749	-0.2	-0.05772271	
2.499	0.001572435	-0.2	-0.05751953	
2.5	0.0015614	-0.2	-0.05732056	
2.501	0.001550643	-0.2	-0.05712583	
2.502	0.00154016	-0.2	-0.05693534	
2.503	0.001529951	-0.2	-0.05674912	
2.504	0.001520013	-0.2	-0.05656719	
2.505	0.001510346	-0.2	-0.05638955	
2.506	0.00150095	-0.2	-0.05621622	
2.507	0.001491821	-0.2	-0.05604721	
2.508	0.00148296	-0.2	-0.05588255	
2.509	0.001474363	-0.2	-0.05572224	
2.51	0.001466029	-0.2	-0.05556629	
2.511	0.001457958	-0.2	-0.05541473	
2.512	0.001450146	-0.2	-0.05526756	
2.513	0.001442594	-0.2	-0.0551248	
2.514	0.001435299	-0.2	-0.05498645	
2.515	0.001428261	-0.2	-0.05485252	
2.516	0.00142148	-0.2	-0.05472304	
2.517	0.001414954	-0.2	-0.054598	
2.518	0.001408681	-0.2	-0.05447742	
2.519	0.00140266	-0.2	-0.0543613	
2.52	0.00139689	-0.2	-0.05424966	
2.521	0.001391369	-0.2	-0.05414251	
2.522	0.001386095	-0.2	-0.05403985	
2.523	0.001381068	-0.2	-0.05394169	
2.524	0.001376286	-0.2	-0.05384803	
2.525	0.001371749	-0.2	-0.05375889	
2.526	0.001367455	-0.2	-0.05367427	
2.527	0.001363402	-0.2	-0.05359417	
2.528	0.001359591	-0.2	-0.0535186	
2.529	0.00135602	-0.2	-0.05344757	
2.53	0.001352688	-0.2	-0.05338109	
2.531	0.001349594	-0.2	-0.05331914	
2.532	0.001346739	-0.2	-0.05326174	
2.533	0.001344123	-0.2	-0.05320889	
2.534	0.001341746	-0.2	-0.05316059	
2.535	0.001339608	-0.2	-0.05311685	
2.536	0.001337707	-0.2	-0.05307766	
2.537	0.001336043	-0.2	-0.05304303	
2.538	0.001334617	-0.2	-0.05301295	
2.539	0.001333428	-0.2	-0.05298743	
2.54	0.001332476	-0.2	-0.05296648	
2.541	0.00133176	-0.2	-0.05295007	
2.542	0.001331279	-0.2	-0.05293823	
2.543	0.001331035	-0.2	-0.05293094	
2.544	0.001331027	-0.2	-0.05292821	
2.545	0.001331253	-0.2	-0.05293002	
2.546	0.001331715	-0.2	-0.05293638	
2.547	0.001332411	-0.2	-0.05294728	
2.548	0.001333343	-0.2	-0.05296272	
2.549	0.00133451	-0.2	-0.0529827	
2.55	0.001335912	-0.2	-0.0530072	
2.551	0.001337548	-0.2	-0.05303624	
2.552	0.001339416	-0.2	-0.05306979	
2.553	0.001341516	-0.2	-0.05310785	
2.554	0.001343847	-0.2	-0.05315043	
2.555	0.00134641	-0.2	-0.0531975	
2.556	0.001349205	-0.2	-0.05324907	
2.557	0.001352232	-0.2	-0.05330513	
2.558	0.001355491	-0.2	-0.05336566	
2.559	0.001358981	-0.2	-0.05343065	
2.56	0.001362704	-0.2	-0.05350011	
2.561	0.001366659	-0.2	-0.05357401	
2.562	0.001370846	-0.2	-0.05365236	
2.563	0.001375267	-0.2	-0.05373513	
2.564	0.00137992	-0.2	-0.05382232	
2.565	0.001384808	-0.2	-0.05391392	
2.566	0.00138993	-0.2	-0.05400991	
2.567	0.001395289	-0.2	-0.05411029	
2.568	0.001400884	-0.2	-0.05421504	
2.569	0.001406717	-0.2	-0.05432415	
2.57	0.001412789	-0.2	-0.05443759	
2.571	0.001419101	-0.2	-0.05455537	
2.572	0.001425655	-0.2	-0.05467746	
2.573	0.001432451	-0.2	-0.05480386	
2.574	0.001439492	-0.2	-0.05493453	
2.575	0.001446779	-0.2	-0.05506948	
2.576	0.00145431	-0.2	-0.05520868	
2.577	0.001462089	-0.2	-0.05535212	
2.578	0.001470116	-0.2	-0.05549977	
2.579	0.001478393	-0.2	-0.05565163	
2.58	0.001486919	-0.2	-0.05580768	
2.581	0.001495697	-0.2	-0.05596789	
2.582	0.001504726	-0.2	-0.05613225	
2.583	0.001514007	-0.2	-0.05630074	
2.584	0.001523542	-0.2	-0.05647334	
2.585	0.001533332	-0.2	-0.05665004	
2.586	0.001543376	-0.2	-0.0568308	
2.587	0.001553676	-0.2	-0.05701562	
2.588	0.001564232	-0.2	-0.05720446	
2.589	0.001575046	-0.2	-0.05739732	
2.59	0.001586119	-0.2	-0.05759416	
2.591	0.001597452	-0.2	-0.05779497	
2.592	0.001609047	-0.2	-0.05799972	
2.593	0.001620904	-0.2	-0.05820839	
2.594	0.001633027	-0.2	-0.05842096	
2.595	0.001645414	-0.2	-0.05863739	
2.596	0.001658069	-0.2	-0.05885768	
2.597	0.00167099	-0.2	-0.05908179	
2.598	0.00168418	-0.2	-0.05930971	
