Time	CylinderSensor	BoxSensor	CylinderSensorX	CylinderSensorY	BoxContact	CylinderContact	
0.3296	0	0	0.3322003	-0.1234318	-0.07	-0.0699999	
0.33	0	0	0.3324445	-0.1227684	-0.07	-0.0699999	
0.3304	0	0	0.3326872	-0.1221045	-0.07	-0.0699999	
0.3308	0	0	0.3329286	-0.1214403	-0.07	-0.0699999	
0.3312	0	0	0.3331686	-0.1207758	-0.07	-0.0699999	
0.3316	0	0	0.3334073	-0.1201108	-0.07	-0.06999992	
0.332	0	0	0.3336445	-0.1194455	-0.07	-0.06999992	
0.3324	0	0	0.3338805	-0.1187798	-0.07	-0.06999992	
0.3328	0	0	0.334115	-0.1181138	-0.07	-0.06999992	
0.3332	0	0	0.3343481	-0.1174474	-0.07	-0.06999992	
0.3336	0	0	0.3345799	-0.1167807	-0.07	-0.06999994	
0.334	0	0	0.3348103	-0.1161136	-0.07	-0.06999994	
0.3344	0	0	0.3350393	-0.1154462	-0.07	-0.06999994	
0.3348	0	0	0.3352669	-0.1147785	-0.07	-0.06999994	
0.3352	0	0	0.3354932	-0.1141105	-0.07	-0.06999994	
0.3356	0	0	0.3357181	-0.1134422	-0.07	-0.06999995	
0.336	0	0	0.3359416	-0.1127735	-0.07	-0.06999995	
0.3364	0	0	0.3361637	-0.1121046	-0.07	-0.06999995	
0.3368	0	0	0.3363844	-0.1114353	-0.07	-0.06999995	
0.3372	0	0	0.3366038	-0.1107658	-0.07	-0.06999995	
0.3376	0	0	0.3368217	-0.110096	-0.07	-0.06999996	
0.338	0	0	0.3370383	-0.1094259	-0.07	-0.06999996	
0.3384	0	0	0.3372535	-0.1087555	-0.07	-0.06999996	
0.3388	0	0	0.3374673	-0.1080849	-0.07	-0.06999996	
0.3392	0	0	0.3376797	-0.107414	-0.07	-0.06999996	
0.3396	0	0	0.3378907	-0.1067428	-0.07	-0.06999997	
0.34	0	0	0.3381003	-0.1060714	-0.07	-0.06999997	
0.3404	0	0	0.3383085	-0.1053998	-0.07	-0.06999997	
0.3408	0	0	0.3385154	-0.1047279	-0.07	-0.06999997	
0.3412	0	0	0.3387208	-0.1040558	-0.07	-0.06999997	
0.3416	0	0	0.3389249	-0.1033834	-0.07	-0.06999998	
0.342	0	0	0.3391276	-0.1027108	-0.07	-0.06999998	
0.3424	0	0	0.3393289	-0.102038	-0.07	-0.06999998	
0.3428	0	0	0.3395287	-0.101365	-0.07	-0.06999998	
0.3432	0	0	0.3397272	-0.1006918	-0.07	-0.06999998	
0.3436	0	0	0.3399243	-0.1000184	-0.07	-0.06999998	
0.344	0	0	0.34012	-0.09934486	-0.07	-0.06999998	
0.3444	0	0	0.3403143	-0.09867108	-0.07	-0.06999998	
0.3448	0	0	0.3405072	-0.09799713	-0.07	-0.06999998	
0.3452	0	0	0.3406987	-0.09732298	-0.07	-0.06999998	
0.3456	0	0	0.3408888	-0.09664867	-0.07	-0.06999999	
0.346	0	0	0.3410775	-0.09597418	-0.07	-0.06999999	
0.3464	0	0	0.3412648	-0.09529954	-0.07	-0.06999999	
0.3468	0	0	0.3414508	-0.09462474	-0.07	-0.06999999	
0.3472	0	0	0.3416353	-0.09394981	-0.07	-0.06999999	
0.3476	0	0	0.3418184	-0.09327473	-0.07	-0.06999999	
0.348	0	0	0.3420001	-0.0925995	-0.07	-0.06999999	
0.3484	0	0	0.3421805	-0.09192415	-0.07	-0.06999999	
0.3488	0	0	0.3423594	-0.09124865	-0.07	-0.06999999	
0.3492	0	0	0.3425369	-0.09057306	-0.07	-0.06999999	
0.3496	0	0	0.342713	-0.08989736	-0.07	-0.06999999	
0.35	0	0	0.3428877	-0.08922153	-0.07	-0.06999999	
0.3504	0	0	0.3430611	-0.08854561	-0.07	-0.06999999	
0.3508	0	0	0.343233	-0.0878696	-0.07	-0.06999999	
0.3512	0	0	0.3434035	-0.08719349	-0.07	-0.06999999	
0.3516	0	0	0.3435727	-0.0865173	-0.07	-0.06999999	
0.352	0	0	0.3437404	-0.08584101	-0.07	-0.06999999	
0.3524	0	0	0.3439067	-0.08516467	-0.07	-0.06999999	
0.3528	0	0	0.3440717	-0.08448827	-0.07	-0.06999999	
0.3532	0	0	0.3442352	-0.08381177	-0.07	-0.06999999	
0.3536	0	0	0.3443973	-0.08313525	-0.07	-0.06999999	
0.354	0	0	0.3445581	-0.08245867	-0.07	-0.06999999	
0.3544	0	0	0.3447174	-0.08178206	-0.07	-0.06999999	
0.3548	0	0	0.3448754	-0.0811054	-0.07	-0.06999999	
0.3552	0	0	0.3450319	-0.08042871	-0.07	-0.06999999	
0.3556	0	0	0.3451871	-0.079752	-0.07	-0.06999999	
0.356	0	0	0.3453408	-0.07907525	-0.07	-0.06999999	
0.3564	0	0	0.3454932	-0.07839849	-0.07	-0.06999999	
0.3568	0	0	0.3456442	-0.07772173	-0.07	-0.06999999	
0.3572	0	0	0.3457937	-0.07704496	-0.07	-0.06999999	
0.3576	0	0	0.345942	-0.07636818	-0.07	-0.06999999	
0.358	0	0	0.3460887	-0.07569144	-0.07	-0.06999999	
0.3584	0	0	0.3462341	-0.07501468	-0.07	-0.06999999	
0.3588	0	0	0.3463781	-0.07433794	-0.07	-0.06999999	
0.3592	0	0	0.3465208	-0.07366124	-0.07	-0.06999999	
0.3596	0	0	0.346662	-0.07298456	-0.07	-0.07	
0.36	0	0	0.3468018	-0.07230791	-0.07	-0.07	
0.3604	0	0	0.3469403	-0.07163129	-0.07	-0.07	
0.3608	0	0	0.3470773	-0.07095474	-0.07	-0.07	
0.3612	0	0	0.347213	-0.07027821	-0.07	-0.07	
0.3616	0	0	0.3473473	-0.06960177	-0.07	-0.07	
0.362	0	0	0.3474802	-0.06892537	-0.07	-0.07	
0.3624	0	0	0.3476117	-0.06824905	-0.07	-0.07	
0.3628	0	0	0.3477418	-0.0675728	-0.07	-0.07	
0.3632	0	0	0.3478706	-0.06689666	-0.07	-0.07	
0.3636	0	0	0.347998	-0.06622057	-0.07	-0.07	
0.364	0	0	0.348124	-0.0655446	-0.07	-0.07	
0.3644	0	0	0.3482486	-0.06486872	-0.07	-0.07	
0.3648	0	0	0.3483718	-0.06419294	-0.07	-0.07	
0.3652	0	0	0.3484937	-0.06351729	-0.07	-0.07	
0.3656	0	0	0.3486142	-0.06284174	-0.07	-0.07	
0.366	0	0	0.3487333	-0.0621663	-0.07	-0.07	
0.3664	0	0	0.3488511	-0.06149099	-0.07	-0.07	
0.3668	0	0	0.3489674	-0.06081581	-0.07	-0.07	
0.3672	0	0	0.3490824	-0.06014077	-0.07	-0.07	
0.3676	0	0	0.349196	-0.05946587	-0.07	-0.07	
0.368	0	0	0.3493083	-0.05879111	-0.07	-0.07	
0.3684	0	0	0.3494192	-0.05811653	-0.07	-0.07	
0.3688	0	0	0.3495287	-0.0574421	-0.07	-0.07	
0.3692	0	0	0.3496368	-0.05676783	-0.07	-0.07	
0.3696	0	0	0.3497436	-0.05609374	-0.07	-0.07	
0.37	0	0	0.349849	-0.05541981	-0.07	-0.07	
0.3704	0	0	0.3499531	-0.05474608	-0.07	-0.07	
0.3708	0	0	0.3500558	-0.05407253	-0.07	-0.07	
0.3712	0	0	0.3501572	-0.05339916	-0.07	-0.07	
0.3716	0	0	0.3502572	-0.052726	-0.07	-0.07	
0.372	0	0	0.3503558	-0.05205302	-0.07	-0.07	
0.3724	0	0	0.3504531	-0.05138027	-0.07	-0.07	
0.3728	0	0	0.350549	-0.05070773	-0.07	-0.07	
0.3732	0	0	0.3506436	-0.05003541	-0.07	-0.07	
0.3736	0	0	0.3507368	-0.04936331	-0.07	-0.07	
0.374	0	0	0.3508287	-0.04869145	-0.07	-0.07	
0.3744	0	0	0.3509192	-0.04801981	-0.07	-0.07	
0.3748	0	0	0.3510084	-0.04734844	-0.07	-0.07	
0.3752	0	0	0.3510962	-0.0466773	-0.07	-0.07	
0.3756	0	0	0.3511827	-0.04600643	-0.07	-0.07	
0.376	0	0	0.3512679	-0.0453358	-0.07	-0.07	
0.3764	0	0	0.3513517	-0.04466545	-0.07	-0.07	
0.3768	0	0	0.3514342	-0.04399536	-0.07	-0.07	
0.3772	0	0	0.3515154	-0.04332554	-0.07	-0.07	
0.3776	0	0	0.3515952	-0.04265601	-0.07	-0.07	
0.378	0	0	0.3516736	-0.04198676	-0.07	-0.07	
0.3784	0	0	0.3517508	-0.0413178	-0.07	-0.07	
0.3788	0	0	0.3518266	-0.04064913	-0.07	-0.07	
0.3792	0	0	0.3519011	-0.03998077	-0.07	-0.07	
0.3796	0	0	0.3519743	-0.03931272	-0.07	-0.07	
0.38	0	0	0.3520462	-0.038645	-0.07	-0.07	
0.3804	0	0	0.3521168	-0.03797757	-0.07	-0.07	
0.3808	0	0	0.352186	-0.03731046	-0.07	-0.07	
0.3812	0	0	0.3522539	-0.03664368	-0.07	-0.07	
0.3816	0	0	0.3523205	-0.03597724	-0.07	-0.07	
0.382	0	0	0.3523858	-0.03531113	-0.07	-0.07	
0.3824	0	0	0.3524499	-0.03464538	-0.07	-0.07	
0.3828	0	0	0.3525125	-0.03397996	-0.07	-0.07	
0.3832	0	0	0.3525739	-0.03331492	-0.07	-0.07	
0.3836	0	0	0.352634	-0.03265023	-0.07	-0.07	
0.384	0	0	0.3526928	-0.03198591	-0.07	-0.07	
0.3844	0	0	0.3527503	-0.03132195	-0.07	-0.07	
0.3848	0	0	0.3528065	-0.03065839	-0.07	-0.07	
0.3852	0	0	0.3528615	-0.02999521	-0.07	-0.07	
0.3856	0	0	0.3529151	-0.0293324	-0.07	-0.07	
0.386	0	0	0.3529675	-0.02866998	-0.07	-0.07	
0.3864	0	0	0.3530185	-0.02800797	-0.07	-0.07	
0.3868	0	0	0.3530683	-0.02734634	-0.07	-0.07	
0.3872	0	0	0.3531168	-0.02668515	-0.07	-0.07	
0.3876	0	0	0.353164	-0.02602435	-0.07	-0.07	
0.388	0	0	0.3532099	-0.02536398	-0.07	-0.07	
0.3884	0	0	0.3532546	-0.02470403	-0.07	-0.07	
0.3888	0	0	0.353298	-0.0240445	-0.07	-0.07	
0.3892	0	0	0.3533401	-0.02338543	-0.07	-0.07	
0.3896	0	0	0.353381	-0.02272678	-0.07	-0.07	
0.39	0	0	0.3534206	-0.02206859	-0.07	-0.07	
0.3904	0	0	0.353459	-0.02141084	-0.07	-0.07	
0.3908	0	0	0.3534961	-0.02075354	-0.07	-0.07	
0.3912	0	0	0.3535319	-0.0200967	-0.07	-0.07	
0.3916	0	0	0.3535665	-0.01944033	-0.07	-0.07	
0.392	0	0	0.3535998	-0.01878441	-0.07	-0.07	
0.3924	0	0	0.3536319	-0.01812897	-0.07	-0.07	
0.3928	0	0	0.3536627	-0.01747402	-0.07	-0.07	
0.3932	0	0	0.3536924	-0.01681954	-0.07	-0.07	
0.3936	0	0	0.3537208	-0.01616557	-0.07	-0.07	
0.394	0	0	0.3537479	-0.01551209	-0.07	-0.07	
0.3944	0	0	0.3537737	-0.01485909	-0.07	-0.07	
0.3948	0	0	0.3537984	-0.01420662	-0.07	-0.07	
0.3952	0	0	0.3538219	-0.01355466	-0.07	-0.07	
0.3956	0	0	0.3538441	-0.01290321	-0.07	-0.07	
0.396	0	0	0.3538651	-0.01225227	-0.07	-0.07	
0.3964	0	0	0.3538849	-0.01160186	-0.07	-0.07	
0.3968	0	0	0.3539034	-0.010952	-0.07	-0.07	
0.3972	0	0	0.3539208	-0.01030267	-0.07	-0.07	
0.3976	0	0	0.3539369	-0.009653884	-0.07	-0.07	
0.398	0	0	0.3539519	-0.009005639	-0.07	-0.07	
0.3984	0	0	0.3539656	-0.008357937	-0.07	-0.07	
0.3988	0	0	0.3539781	-0.007710791	-0.07	-0.07	
0.3992	0	0	0.3539895	-0.007064186	-0.07	-0.07	
0.3996	0	0	0.3539996	-0.006418172	-0.07	-0.07	
0.4	0	0	0.3540085	-0.005772716	-0.07	-0.07	
0.4004	0	0	0.3540163	-0.005127838	-0.07	-0.07	
0.4008	0	0	0.3540228	-0.004483533	-0.07	-0.07	
0.4012	0	0	0.3540283	-0.003839828	-0.07	-0.07	
0.4016	0	0	0.3540325	-0.003196697	-0.07	-0.07	
0.402	0	0	0.3540355	-0.002554147	-0.07	-0.07	
0.4024	0	0	0.3540374	-0.001912208	-0.07	-0.07	
0.4028	0	0	0.3540381	-0.001270868	-0.07	-0.07	
0.4032	0	0	0.3540376	-0.0006301254	-0.07	-0.07	
0.4036	0	0	0.354036	1.000166E-05	-0.07	-0.07	
0.404	0	0	0.3540332	0.0006495282	-0.07	-0.07	
0.4044	0	0	0.3540293	0.001288411	-0.07	-0.07	
0.4048	0	0	0.3540242	0.001926683	-0.07	-0.07	
0.4052	0	0	0.3540179	0.002564305	-0.07	-0.07	
0.4056	0	0	0.3540106	0.003201298	-0.07	-0.07	
0.406	0	0	0.3540021	0.003837664	-0.07	-0.07	
0.4064	0	0	0.3539924	0.004473381	-0.07	-0.07	
0.4068	0	0	0.3539816	0.005108457	-0.07	-0.07	
0.4072	0	0	0.3539697	0.00574287	-0.07	-0.07	
0.4076	0	0	0.3539567	0.006376639	-0.07	-0.07	
0.408	0	0	0.3539425	0.007009726	-0.07	-0.07	
0.4084	0	0	0.3539272	0.007642153	-0.07	-0.07	
0.4088	0	0	0.3539108	0.008273919	-0.07	-0.07	
0.4092	0	0	0.3538933	0.008905006	-0.07	-0.07	
0.4096	0	0	0.3538746	0.009535411	-0.07	-0.07	
0.41	0	0	0.3538549	0.01016512	-0.07	-0.07	
0.4104	0	0	0.353834	0.01079417	-0.07	-0.07	
0.4108	0	0	0.3538121	0.0114225	-0.07	-0.07	
0.4112	0	0	0.353789	0.01205014	-0.07	-0.07	
0.4116	0	0	0.3537649	0.01267709	-0.07	-0.07	
0.412	0	0	0.3537397	0.01330332	-0.07	-0.07	
0.4124	0	0	0.3537134	0.01392886	-0.07	-0.07	
0.4128	0	0	0.353686	0.01455367	-0.07	-0.07	
0.4132	0	0	0.3536575	0.01517777	-0.07	-0.07	
0.4136	0	0	0.353628	0.01580114	-0.07	-0.07	
0.414	0	0	0.3535974	0.01642381	-0.07	-0.07	
0.4144	0	0	0.3535658	0.01704571	-0.07	-0.07	
0.4148	0	0	0.3535331	0.01766691	-0.07	-0.07	
0.4152	0	0	0.3534993	0.01828736	-0.07	-0.07	
0.4156	0	0	0.3534645	0.01890705	-0.07	-0.07	
0.416	0	0	0.3534286	0.01952601	-0.07	-0.07	
0.4164	0	0	0.3533916	0.02014421	-0.07	-0.07	
0.4168	0	0	0.3533537	0.02076165	-0.07	-0.07	
0.4172	0	0	0.3533147	0.02137832	-0.07	-0.07	
0.4176	0	0	0.3532747	0.02199424	-0.07	-0.07	
0.418	0	0	0.3532336	0.0226094	-0.07	-0.07	
0.4184	0	0	0.3531915	0.02322377	-0.07	-0.07	
0.4188	0	0	0.3531484	0.02383736	-0.07	-0.07	
0.4192	0	0	0.3531043	0.02445017	-0.07	-0.07	
0.4196	0	0	0.3530591	0.0250622	-0.07	-0.07	
0.42	0	0	0.353013	0.02567344	-0.07	-0.07	
0.4204	0	0	0.3529658	0.0262839	-0.07	-0.07	
0.4208	0	0	0.3529176	0.02689354	-0.07	-0.07	
0.4212	0	0	0.3528685	0.02750239	-0.07	-0.07	
0.4216	0	0	0.3528183	0.02811043	-0.07	-0.07	
0.422	0	0	0.3527672	0.02871766	-0.07	-0.07	
0.4224	0	0	0.352715	0.02932408	-0.07	-0.07	
0.4228	0	0	0.3526619	0.02992969	-0.07	-0.07	
0.4232	0	0	0.3526078	0.03053448	-0.07	-0.07	
0.4236	0	0	0.3525528	0.03113844	-0.07	-0.07	
0.424	0	0	0.3524967	0.03174157	-0.07	-0.07	
0.4244	0	0	0.3524397	0.03234386	-0.07	-0.07	
0.4248	0	0	0.3523818	0.03294533	-0.07	-0.07	
0.4252	0	0	0.3523228	0.03354593	-0.07	-0.07	
0.4256	0	0	0.3522629	0.0341457	-0.07	-0.07	
0.426	0	0	0.3522021	0.03474463	-0.07	-0.07	
0.4264	0	0	0.3521404	0.0353427	-0.07	-0.07	
0.4268	0	0	0.3520777	0.03593992	-0.07	-0.07	
0.4272	0	0	0.352014	0.03653627	-0.07	-0.07	
0.4276	0	0	0.3519495	0.03713176	-0.07	-0.07	
0.428	0	0	0.3518839	0.03772639	-0.07	-0.07	
0.4284	0	0	0.3518175	0.03832015	-0.07	-0.07	
0.4288	0	0	0.3517502	0.03891302	-0.07	-0.07	
0.4292	0	0	0.3516819	0.03950502	-0.07	-0.07	
0.4296	0	0	0.3516128	0.04009616	-0.07	-0.07	
0.43	0	0	0.3515427	0.0406864	-0.07	-0.07	
0.4304	0	0	0.3514717	0.04127574	-0.07	-0.07	
0.4308	0	0	0.3513998	0.04186421	-0.07	-0.07	
0.4312	0	0	0.3513271	0.04245176	-0.07	-0.07	
0.4316	0	0	0.3512534	0.04303842	-0.07	-0.07	
0.432	0	0	0.3511789	0.0436242	-0.07	-0.07	
0.4324	0	0	0.3511035	0.04420905	-0.07	-0.07	
0.4328	0	0	0.3510272	0.04479299	-0.07	-0.07	
0.4332	0	0	0.35095	0.04537603	-0.07	-0.07	
0.4336	0	0	0.350872	0.04595815	-0.07	-0.07	
0.434	0	0	0.3507931	0.04653934	-0.07	-0.07	
0.4344	0	0	0.3507134	0.04711962	-0.07	-0.07	
0.4348	0	0	0.3506328	0.04769896	-0.07	-0.07	
0.4352	0	0	0.3505513	0.04827737	-0.07	-0.07	
0.4356	0	0	0.3504691	0.04885486	-0.07	-0.07	
0.436	0	0	0.3503859	0.04943141	-0.07	-0.07	
0.4364	0	0	0.3503987	0.04968895	-0.07	-0.07	
0.4368	0	0	0.3504159	0.04990226	-0.07	-0.07	
0.4372	0	0	0.3504226	0.05012157	-0.07	-0.07	
0.4376	0	0	0.3504228	0.05033747	-0.07	-0.07	
0.438	0	0	0.3504209	0.05053917	-0.07	-0.07	
0.4384	0	0	0.3504184	0.05072312	-0.07	-0.07	
0.4388	0	0	0.3504157	0.05088954	-0.07	-0.07	
0.4392	0	0	0.3504128	0.05103967	-0.07	-0.07	
0.4396	0	0	0.3504095	0.05117473	-0.07	-0.07	
0.44	0	0	0.350406	0.05129571	-0.07	-0.07	
0.4404	0	0	0.3504022	0.05140353	-0.07	-0.07	
0.4408	0	0	0.3503982	0.05149904	-0.07	-0.07	
0.4412	0	0	0.3503939	0.05158305	-0.07	-0.07	
0.4416	0	0	0.3503895	0.05165629	-0.07	-0.07	
0.442	0	0	0.3503848	0.05171948	-0.07	-0.07	
0.4424	0	0	0.35038	0.05177331	-0.07	-0.07	
0.4428	0	0	0.3503751	0.0518184	-0.07	-0.07	
0.4432	0	0	0.35037	0.05185534	-0.07	-0.07	
0.4436	0	0	0.3503649	0.05188469	-0.07	-0.07	
0.444	0	0	0.3503596	0.05190704	-0.07	-0.07	
0.4444	0	0	0.3503544	0.05192285	-0.07	-0.07	
0.4448	0	0	0.350349	0.0519326	-0.07	-0.07	
0.4452	0	0	0.3503436	0.05193677	-0.07	-0.07	
0.4456	0	0	0.3503382	0.05193576	-0.07	-0.07	
0.446	0	0	0.3503327	0.05192995	-0.07	-0.07	
0.4464	0	0	0.3503272	0.05191975	-0.07	-0.07	
0.4468	0	0	0.3503217	0.05190549	-0.07	-0.07	
0.4472	0	0	0.3503163	0.05188749	-0.07	-0.07	
0.4476	0	0	0.3503108	0.0518661	-0.07	-0.07	
0.448	0	0	0.3503053	0.05184159	-0.07	-0.07	
0.4484	0	0	0.3502999	0.05181426	-0.07	-0.07	
0.4488	0	0	0.3502945	0.05178433	-0.07	-0.07	
0.4492	0	0	0.3502892	0.05175206	-0.07	-0.07	
0.4496	0	0	0.3502838	0.05171769	-0.07	-0.07	
0.45	0	0	0.3502786	0.05168141	-0.07	-0.07	
0.4504	0	0	0.3502734	0.05164344	-0.07	-0.07	
0.4508	0	0	0.3502682	0.05160386	-0.07	-0.07	
0.4512	0	0	0.3501854	0.05181984	-0.07	-0.07	
0.4516	0	0	0.3502181	0.05167533	-0.07	-0.07	
0.452	0	0	0.3502428	0.05154442	-0.07	-0.07	
0.4524	0	0	0.3502497	0.05146262	-0.07	-0.07	
0.4528	0	0	0.3501677	0.0516706	-0.07	-0.07	
0.4532	0	0	0.3501997	0.0515241	-0.07	-0.07	
0.4536	0	0	0.350224	0.05139059	-0.07	-0.07	
0.454	0	0	0.3502322	0.05130155	-0.07	-0.07	
0.4544	0	0	0.3501511	0.05150405	-0.07	-0.07	
0.4548	0	0	0.3501823	0.05135756	-0.07	-0.07	
0.4552	0	0	0.3502064	0.05122351	-0.07	-0.07	
0.4556	0	0	0.3502156	0.05113018	-0.07	-0.07	
0.456	0	0	0.3501354	0.05132912	-0.07	-0.07	
0.4564	0	0	0.3501661	0.05118382	-0.07	-0.07	
0.4568	0	0	0.35019	0.05105049	-0.07	-0.07	
0.4572	0	0	0.3502001	0.05095502	-0.07	-0.07	
0.4576	0	0	0.3501207	0.05115186	-0.07	-0.07	
0.458	0	0	0.3501511	0.05100863	-0.07	-0.07	
0.4584	0	0	0.3501748	0.05087699	-0.07	-0.07	
0.4588	0	0	0.3501856	0.05078105	-0.07	-0.07	
0.4592	0	0	0.350107	0.05097685	-0.07	-0.07	
0.4596	0	0	0.3501371	0.05083625	-0.07	-0.07	
0.46	0	0	0.3501609	0.05070696	-0.07	-0.07	
0.4604	0	0	0.3501721	0.05061171	-0.07	-0.07	
0.4608	0	0	0.3500945	0.0508072	-0.07	-0.07	
0.4612	0	0	0.3501244	0.05066964	-0.07	-0.07	
0.4616	0	0	0.3501482	0.05054313	-0.07	-0.07	
0.462	0	0	0.3501599	0.05044944	-0.07	-0.07	
0.4624	0	0	0.350083	0.05064514	-0.07	-0.07	
0.4628	0	0	0.3501129	0.05051083	-0.07	-0.07	
0.4632	0	0	0.3501365	0.05038739	-0.07	-0.07	
0.4636	0	0	0.3501485	0.05029584	-0.07	-0.07	
0.464	0	0	0.3500725	0.05049205	-0.07	-0.07	
0.4644	0	0	0.3501023	0.05036112	-0.07	-0.07	
0.4648	0	0	0.350126	0.05024087	-0.07	-0.07	
0.4652	0	0	0.3501382	0.05015186	-0.07	-0.07	
0.4656	0	0	0.350063	0.05034876	-0.07	-0.07	
0.466	0	0	0.3500927	0.05022123	-0.07	-0.07	
0.4664	0	0	0.3501165	0.05010425	-0.07	-0.07	
0.4668	0	0	0.3501289	0.05001802	-0.07	-0.07	
0.4672	0	0	0.3500545	0.05021567	-0.07	-0.07	
0.4676	0	0	0.3500842	0.05009152	-0.07	-0.07	
0.468	0	0	0.3501079	0.04997777	-0.07	-0.07	
0.4684	0	0	0.3501205	0.0498944	-0.07	-0.07	
0.4688	0	0	0.3500469	0.05009279	-0.07	-0.07	
0.4692	0	0	0.3500765	0.04997193	-0.07	-0.07	
0.4696	0	0	0.3501002	0.04986136	-0.07	-0.07	
0.47	0	0	0.3501129	0.04978089	-0.07	-0.07	
0.4704	0	0	0.35004	0.04997996	-0.07	-0.07	
0.4708	0	0	0.3500696	0.04986225	-0.07	-0.07	
0.4712	0	0	0.3500933	0.04975476	-0.07	-0.07	
0.4716	0	0	0.350106	0.04967718	-0.07	-0.07	
0.472	0	0	0.3500339	0.04987681	-0.07	-0.07	
0.4724	0	0	0.3500634	0.04976216	-0.07	-0.07	
0.4728	0	0	0.3500871	0.04965762	-0.07	-0.07	
0.4732	0	0	0.3500999	0.04958282	-0.07	-0.07	
0.4736	0	0	0.3500285	0.04978293	-0.07	-0.07	
0.474	0	0	0.3500579	0.04967117	-0.07	-0.07	
0.4744	0	0	0.3500816	0.04956944	-0.07	-0.07	
0.4748	0	0	0.3500943	0.04949729	-0.07	-0.07	
0.4752	0	0	0.3500237	0.04969768	-0.07	-0.07	
0.4756	0	0	0.350053	0.04958866	-0.07	-0.07	
0.476	0	0	0.3500766	0.0494896	-0.07	-0.07	
0.4764	0	0	0.3500893	0.04942001	-0.07	-0.07	
0.4768	0	0	0.3500194	0.04962051	-0.07	-0.07	
0.4772	0	0	0.3500487	0.0495141	-0.07	-0.07	
0.4776	0	0	0.3500722	0.04941755	-0.07	-0.07	
0.478	0	0	0.350085	0.04935037	-0.07	-0.07	
0.4784	0	0	0.3500158	0.04955086	-0.07	-0.07	
0.4788	0	0	0.3500449	0.04944689	-0.07	-0.07	
0.4792	0	0	0.3500684	0.04935271	-0.07	-0.07	
0.4796	0	0	0.350081	0.04928776	-0.07	-0.07	
0.48	0	0	0.3500125	0.04948806	-0.07	-0.07	
0.4804	0	0	0.3500415	0.04938641	-0.07	-0.07	
0.4808	0	0	0.3500649	0.04929444	-0.07	-0.07	
0.4812	0	0	0.3500775	0.04923157	-0.07	-0.07	
0.4816	0	0	0.3500096	0.04943151	-0.07	-0.07	
0.482	0	0	0.3500385	0.04933206	-0.07	-0.07	
0.4824	0	0	0.3500618	0.04924221	-0.07	-0.07	
0.4828	0	0	0.3500744	0.04918131	-0.07	-0.07	
0.4832	0	0	0.3500072	0.04938077	-0.07	-0.07	
0.4836	0	0	0.3500359	0.04928337	-0.07	-0.07	
0.484	0	0	0.3500591	0.04919549	-0.07	-0.07	
0.4844	0	0	0.3500716	0.04913638	-0.07	-0.07	
0.4848	0	0	0.3500051	0.04933519	-0.07	-0.07	
0.4852	0	0	0.3500336	0.04923974	-0.07	-0.07	
0.4856	0	0	0.3500567	0.04915373	-0.07	-0.07	
0.486	0	0	0.3500691	0.0490963	-0.07	-0.07	
0.4864	0	0	0.3500033	0.04929435	-0.07	-0.07	
0.4868	0	0	0.3500316	0.04920071	-0.07	-0.07	
0.4872	0	0	0.3500546	0.04911642	-0.07	-0.07	
0.4876	0	0	0.3500669	0.04906054	-0.07	-0.07	
0.488	0	0	0.3500018	0.04925768	-0.07	-0.07	
0.4884	0	0	0.3500299	0.0491658	-0.07	-0.07	
0.4888	0	0	0.3500527	0.04908317	-0.07	-0.07	
0.4892	0	0	0.350065	0.04902872	-0.07	-0.07	
0.4896	0	0	0.3500005	0.04922483	-0.07	-0.07	
0.49	0	0	0.3500285	0.04913461	-0.07	-0.07	
0.4904	0	0	0.3500511	0.04905355	-0.07	-0.07	
0.4908	0	0	0.3500632	0.04900043	-0.07	-0.07	
0.4912	0	0	0.3499994	0.04919542	-0.07	-0.07	
0.4916	0	0	0.3500272	0.04910676	-0.07	-0.07	
0.492	0	0	0.3500496	0.04902717	-0.07	-0.07	
0.4924	0	0	0.3500617	0.04897527	-0.07	-0.07	
0.4928	0	0	0.3499986	0.04916902	-0.07	-0.07	
0.4932	0	0	0.3500261	0.04908189	-0.07	-0.07	
0.4936	0	0	0.3500484	0.0490037	-0.07	-0.07	
0.494	0	0	0.3500604	0.04895294	-0.07	-0.07	
0.4944	0	0	0.349998	0.04914537	-0.07	-0.07	
0.4948	0	0	0.3500252	0.04905966	-0.07	-0.07	
0.4952	0	0	0.3500473	0.04898281	-0.07	-0.07	
0.4956	0	0	0.3500592	0.04893309	-0.07	-0.07	
0.496	0	0	0.3499974	0.04912411	-0.07	-0.07	
0.4964	0	0	0.3500244	0.0490398	-0.07	-0.07	
0.4968	0	0	0.3500463	0.04896419	-0.07	-0.07	
0.4972	0	0	0.3500581	0.04891545	-0.07	-0.07	
0.4976	0	0	0.349997	0.04910497	-0.07	-0.07	
0.498	0	0	0.3500238	0.04902197	-0.07	-0.07	
0.4984	0	0	0.3500455	0.04894762	-0.07	-0.07	
0.4988	0	0	0.3500572	0.04889981	-0.07	-0.07	
0.4992	0	0	0.3499967	0.04908777	-0.07	-0.07	
0.4996	0	0	0.3500233	0.04900606	-0.07	-0.07	
0.5	0	0	0.3500447	0.04893288	-0.07	-0.07	
0.5004	0	0	0.3500564	0.04888589	-0.07	-0.07	
0.5008	0	0	0.3499966	0.04907223	-0.07	-0.07	
