Time	BoxContact	BoxSensor	BoxSensorX	BoxSensorY	CylinderContact	CylinderSensor	CylinderSensorX	CylinderSensorY	
0.2856	-0.003828712	0	0.2291749	-0.2692198	-0.06996331	0	0.2953896	-0.1942825	
0.286	-0.003828712	0	0.229703	-0.2687694	-0.06996331	0	0.2957705	-0.1937022	
0.2864	-0.003828712	0	0.2302304	-0.2683179	-0.06996331	0	0.2961503	-0.193121	
0.2868	-0.003828712	0	0.230757	-0.2678651	-0.06996331	0	0.2965291	-0.1925389	
0.2872	-0.003828712	0	0.2312829	-0.2674112	-0.06996331	0	0.2969068	-0.191956	
0.2876	-0.01706297	0	0.231808	-0.2669562	-0.06997065	0	0.2972835	-0.1913721	
0.288	-0.01706297	0	0.2323323	-0.2664999	-0.06997065	0	0.2976592	-0.1907873	
0.2884	-0.01706297	0	0.2328559	-0.2660426	-0.06997065	0	0.2980337	-0.1902016	
0.2888	-0.01706297	0	0.2333788	-0.2655841	-0.06997065	0	0.2984073	-0.189615	
0.2892	-0.01706297	0	0.2339009	-0.2651244	-0.06997065	0	0.2987798	-0.1890276	
0.2896	-0.02765037	0	0.2344221	-0.2646636	-0.06997652	0	0.2991512	-0.1884392	
0.29	-0.02765037	0	0.2349427	-0.2642016	-0.06997652	0	0.2995215	-0.18785	
0.2904	-0.02765037	0	0.2354624	-0.2637385	-0.06997652	0	0.2998908	-0.1872599	
0.2908	-0.02765037	0	0.2359813	-0.2632743	-0.06997652	0	0.3002591	-0.186669	
0.2912	-0.02765037	0	0.2364995	-0.262809	-0.06997652	0	0.3006262	-0.1860772	
0.2916	-0.0361203	0	0.2370169	-0.2623425	-0.06998122	0	0.3009922	-0.1854845	
0.292	-0.0361203	0	0.2375334	-0.2618749	-0.06998122	0	0.3013572	-0.184891	
0.2924	-0.0361203	0	0.2380492	-0.2614062	-0.06998122	0	0.3017211	-0.1842966	
0.2928	-0.0361203	0	0.2385641	-0.2609363	-0.06998122	0	0.3020838	-0.1837013	
0.2932	-0.0361203	0	0.2390782	-0.2604654	-0.06998122	0	0.3024455	-0.1831053	
0.2936	-0.04289624	0	0.2395915	-0.2599933	-0.06998497	0	0.3028061	-0.1825083	
0.294	-0.04289624	0	0.240104	-0.2595201	-0.06998497	0	0.3031656	-0.1819106	
0.2944	-0.04289624	0	0.2406156	-0.2590458	-0.06998497	0	0.303524	-0.181312	
0.2948	-0.04289624	0	0.2411264	-0.2585704	-0.06998497	0	0.3038812	-0.1807126	
0.2952	-0.04289624	0	0.2416364	-0.2580939	-0.06998497	0	0.3042374	-0.1801124	
0.2956	-0.04831699	0	0.2421455	-0.2576164	-0.06998798	0	0.3045924	-0.1795114	
0.296	-0.04831699	0	0.2426538	-0.2571377	-0.06998798	0	0.3049463	-0.1789095	
0.2964	-0.04831699	0	0.2431612	-0.2566579	-0.06998798	0	0.3052991	-0.1783068	
0.2968	-0.04831699	0	0.2436678	-0.256177	-0.06998798	0	0.3056508	-0.1777034	
0.2972	-0.04831699	0	0.2441735	-0.2556951	-0.06998798	0	0.3060013	-0.1770991	
0.2976	-0.05265359	0	0.2446784	-0.255212	-0.06999038	0	0.3063507	-0.176494	
0.298	-0.05265359	0	0.2451823	-0.2547279	-0.06999038	0	0.3066989	-0.1758882	
0.2984	-0.05265359	0	0.2456854	-0.2542427	-0.06999038	0	0.3070461	-0.1752815	
0.2988	-0.05265359	0	0.2461876	-0.2537565	-0.06999038	0	0.307392	-0.1746741	
0.2992	-0.05265359	0	0.2466889	-0.2532692	-0.06999038	0	0.3077368	-0.1740659	
0.2996	-0.05612287	0	0.2471894	-0.2527808	-0.0699923	0	0.3080805	-0.1734569	
0.3	-0.05612287	0	0.2476889	-0.2522913	-0.0699923	0	0.308423	-0.1728472	
0.3004	-0.05612287	0	0.2481876	-0.2518008	-0.0699923	0	0.3087644	-0.1722367	
0.3008	-0.05612287	0	0.2486853	-0.2513092	-0.0699923	0	0.3091046	-0.1716254	
0.3012	-0.05612287	0	0.2491821	-0.2508166	-0.0699923	0	0.3094436	-0.1710134	
0.3016	-0.0588983	0	0.2496781	-0.2503229	-0.06999385	0	0.3097815	-0.1704006	
0.302	-0.0588983	0	0.2501731	-0.2498282	-0.06999385	0	0.3101182	-0.1697871	
0.3024	-0.0588983	0	0.2506672	-0.2493325	-0.06999385	0	0.3104537	-0.1691728	
0.3028	-0.0588983	0	0.2511604	-0.2488357	-0.06999385	0	0.310788	-0.1685578	
0.3032	-0.0588983	0	0.2516526	-0.2483379	-0.06999385	0	0.3111212	-0.1679421	
0.3036	-0.06111864	0	0.2521439	-0.247839	-0.06999508	0	0.3114532	-0.1673256	
0.304	-0.06111864	0	0.2526343	-0.2473392	-0.06999508	0	0.311784	-0.1667084	
0.3044	-0.06111864	0	0.2531237	-0.2468383	-0.06999508	0	0.3121136	-0.1660905	
0.3048	-0.06111864	0	0.2536122	-0.2463363	-0.06999508	0	0.312442	-0.1654719	
0.3052	-0.06111864	0	0.2540998	-0.2458334	-0.06999508	0	0.3127692	-0.1648526	
0.3056	-0.06289491	0	0.2545863	-0.2453295	-0.06999606	0	0.3130952	-0.1642326	
0.306	-0.06289491	0	0.255072	-0.2448245	-0.06999606	0	0.3134201	-0.1636118	
0.3064	-0.06289491	0	0.2555567	-0.2443186	-0.06999606	0	0.3137437	-0.1629904	
0.3068	-0.06289491	0	0.2560404	-0.2438116	-0.06999606	0	0.3140661	-0.1623683	
0.3072	-0.06289491	0	0.2565231	-0.2433037	-0.06999606	0	0.3143873	-0.1617455	
0.3076	-0.06431593	0	0.2570049	-0.2427947	-0.06999685	0	0.3147073	-0.161122	
0.308	-0.06431593	0	0.2574857	-0.2422848	-0.06999685	0	0.315026	-0.1604979	
0.3084	-0.06431593	0	0.2579654	-0.2417739	-0.06999685	0	0.3153436	-0.1598731	
0.3088	-0.06431593	0	0.2584443	-0.241262	-0.06999685	0	0.31566	-0.1592476	
0.3092	-0.06431593	0	0.2589221	-0.2407491	-0.06999685	0	0.315975	-0.1586214	
0.3096	-0.06545274	0	0.2593989	-0.2402353	-0.06999748	0	0.3162889	-0.1579946	
0.31	-0.06545274	0	0.2598748	-0.2397205	-0.06999748	0	0.3166016	-0.1573672	
0.3104	-0.06545274	0	0.2603496	-0.2392047	-0.06999748	0	0.316913	-0.156739	
0.3108	-0.06545274	0	0.2608235	-0.2386879	-0.06999748	0	0.3172233	-0.1561103	
0.3112	-0.06545274	0	0.2612963	-0.2381702	-0.06999748	0	0.3175322	-0.1554809	
0.3116	-0.06636219	0	0.2617681	-0.2376516	-0.06999798	0	0.3178399	-0.1548509	
0.312	-0.06636219	0	0.2622389	-0.237132	-0.06999798	0	0.3181464	-0.1542203	
0.3124	-0.06636219	0	0.2627087	-0.2366114	-0.06999798	0	0.3184516	-0.153589	
0.3128	-0.06636219	0	0.2631775	-0.2360899	-0.06999798	0	0.3187556	-0.1529571	
0.3132	-0.06636219	0	0.2636452	-0.2355675	-0.06999798	0	0.3190584	-0.1523246	
0.3136	-0.06708976	0	0.2641118	-0.2350442	-0.06999838	0	0.3193598	-0.1516915	
0.314	-0.06708976	0	0.2645775	-0.2345199	-0.06999838	0	0.3196601	-0.1510578	
0.3144	-0.06708976	0	0.2650422	-0.2339946	-0.06999838	0	0.319959	-0.1504235	
0.3148	-0.06708976	0	0.2655057	-0.2334685	-0.06999838	0	0.3202568	-0.1497886	
0.3152	-0.06708976	0	0.2659683	-0.2329415	-0.06999838	0	0.3205532	-0.1491532	
0.3156	-0.06767181	0	0.2664298	-0.2324135	-0.06999871	0	0.3208484	-0.1485171	
0.316	-0.06767181	0	0.2668902	-0.2318846	-0.06999871	0	0.3211423	-0.1478805	
0.3164	-0.06767181	0	0.2673495	-0.2313549	-0.06999871	0	0.321435	-0.1472432	
0.3168	-0.06767181	0	0.2678078	-0.2308242	-0.06999871	0	0.3217264	-0.1466055	
0.3172	-0.06767181	0	0.2682651	-0.2302926	-0.06999871	0	0.3220165	-0.1459671	
0.3176	-0.06813744	0	0.2687213	-0.2297602	-0.06999896	0	0.3223054	-0.1453282	
0.318	-0.06813744	0	0.2691764	-0.2292268	-0.06999896	0	0.3225929	-0.1446888	
0.3184	-0.06813744	0	0.2696304	-0.2286926	-0.06999896	0	0.3228792	-0.1440488	
0.3188	-0.06813744	0	0.2700834	-0.2281574	-0.06999896	0	0.3231642	-0.1434083	
0.3192	-0.06813744	0	0.2705353	-0.2276215	-0.06999896	0	0.3234479	-0.1427672	
0.3196	-0.06850995	0	0.2709861	-0.2270846	-0.06999917	0	0.3237304	-0.1421256	
0.32	-0.06850995	0	0.2714357	-0.2265469	-0.06999917	0	0.3240115	-0.1414835	
0.3204	-0.06850995	0	0.2718844	-0.2260083	-0.06999917	0	0.3242914	-0.1408408	
0.3208	-0.06850995	0	0.2723319	-0.2254689	-0.06999917	0	0.32457	-0.1401977	
0.3212	-0.06850995	0	0.2727783	-0.2249286	-0.06999917	0	0.3248473	-0.139554	
0.3216	-0.06880797	0	0.2732236	-0.2243875	-0.06999934	0	0.3251233	-0.1389098	
0.322	-0.06880797	0	0.2736678	-0.2238455	-0.06999934	0	0.3253979	-0.1382651	
0.3224	-0.06880797	0	0.2741109	-0.2233027	-0.06999934	0	0.3256713	-0.13762	
0.3228	-0.06880797	0	0.2745529	-0.222759	-0.06999934	0	0.3259434	-0.1369743	
0.3232	-0.06880797	0	0.2749938	-0.2222145	-0.06999934	0	0.3262142	-0.1363282	
0.3236	-0.06904637	0	0.2754335	-0.2216692	-0.06999947	0	0.3264837	-0.1356816	
0.324	-0.06904637	0	0.2758722	-0.2211231	-0.06999947	0	0.3267519	-0.1350344	
0.3244	-0.06904637	0	0.2763097	-0.2205762	-0.06999947	0	0.3270187	-0.1343869	
0.3248	-0.06904637	0	0.2767461	-0.2200284	-0.06999947	0	0.3272843	-0.1337389	
0.3252	-0.06904637	0	0.2771813	-0.2194798	-0.06999947	0	0.3275485	-0.1330904	
0.3256	-0.0692371	0	0.2776154	-0.2189305	-0.06999958	0	0.3278114	-0.1324414	
0.326	-0.0692371	0	0.2780484	-0.2183803	-0.06999958	0	0.3280731	-0.131792	
0.3264	-0.0692371	0	0.2784803	-0.2178294	-0.06999958	0	0.3283333	-0.1311422	
0.3268	-0.0692371	0	0.278911	-0.2172776	-0.06999958	0	0.3285924	-0.1304919	
0.3272	-0.0692371	0	0.2793405	-0.2167251	-0.06999958	0	0.32885	-0.1298412	
0.3276	-0.06938968	0	0.2797689	-0.2161718	-0.06999967	0	0.3291064	-0.1291901	
0.328	-0.06938968	0	0.2801962	-0.2156177	-0.06999967	0	0.3293614	-0.1285386	
0.3284	-0.06938968	0	0.2806222	-0.2150629	-0.06999967	0	0.3296151	-0.1278866	
0.3288	-0.06938968	0	0.2810472	-0.2145073	-0.06999967	0	0.3298675	-0.1272342	
0.3292	-0.06938968	0	0.281471	-0.2139509	-0.06999967	0	0.3301185	-0.1265815	
0.3296	-0.06951174	0	0.2818936	-0.2133938	-0.06999973	0	0.3303682	-0.1259283	
0.33	-0.06951174	0	0.282315	-0.2128359	-0.06999973	0	0.3306166	-0.1252747	
0.3304	-0.06951174	0	0.2827353	-0.2122772	-0.06999973	0	0.3308637	-0.1246208	
0.3308	-0.06951174	0	0.2831544	-0.2117179	-0.06999973	0	0.3311094	-0.1239664	
0.3312	-0.06951174	0	0.2835724	-0.2111578	-0.06999973	0	0.3313538	-0.1233117	
0.3316	-0.0696094	0	0.2839891	-0.2105969	-0.06999978	0	0.3315968	-0.1226566	
0.332	-0.0696094	0	0.2844047	-0.2100354	-0.06999978	0	0.3318385	-0.1220011	
0.3324	-0.0696094	0	0.2848191	-0.2094731	-0.06999978	0	0.3320789	-0.1213453	
0.3328	-0.0696094	0	0.2852323	-0.2089101	-0.06999978	0	0.3323179	-0.1206891	
0.3332	-0.0696094	0	0.2856443	-0.2083464	-0.06999978	0	0.3325557	-0.1200326	
0.3336	-0.06968752	0	0.2860552	-0.207782	-0.06999983	0	0.332792	-0.1193757	
0.334	-0.06968752	0	0.2864648	-0.2072168	-0.06999983	0	0.3330271	-0.1187185	
0.3344	-0.06968752	0	0.2868732	-0.206651	-0.06999983	0	0.3332607	-0.1180609	
0.3348	-0.06968752	0	0.2872805	-0.2060845	-0.06999983	0	0.3334931	-0.1174031	
0.3352	-0.06968752	0	0.2876865	-0.2055173	-0.06999983	0	0.3337241	-0.1167449	
0.3356	-0.06975001	0	0.2880914	-0.2049494	-0.06999986	0	0.3339537	-0.1160863	
0.336	-0.06975001	0	0.288495	-0.2043809	-0.06999986	0	0.334182	-0.1154275	
0.3364	-0.06975001	0	0.2888974	-0.2038116	-0.06999986	0	0.3344089	-0.1147684	
0.3368	-0.06975001	0	0.2892986	-0.2032417	-0.06999986	0	0.3346345	-0.1141089	
0.3372	-0.06975001	0	0.2896986	-0.2026712	-0.06999986	0	0.3348587	-0.1134492	
0.3376	-0.06980001	0	0.2900974	-0.2020999	-0.06999989	0	0.3350817	-0.1127891	
0.338	-0.06980001	0	0.290495	-0.2015281	-0.06999989	0	0.3353032	-0.1121288	
0.3384	-0.06980001	0	0.2908913	-0.2009555	-0.06999989	0	0.3355234	-0.1114682	
0.3388	-0.06980001	0	0.2912865	-0.2003824	-0.06999989	0	0.3357422	-0.1108074	
0.3392	-0.06980001	0	0.2916804	-0.1998086	-0.06999989	0	0.3359597	-0.1101462	
0.3396	-0.06984001	0	0.292073	-0.1992341	-0.06999991	0	0.3361758	-0.1094848	
0.34	-0.06984001	0	0.2924645	-0.1986591	-0.06999991	0	0.3363906	-0.1088231	
0.3404	-0.06984001	0	0.2928547	-0.1980834	-0.06999991	0	0.336604	-0.1081612	
0.3408	-0.06984001	0	0.2932437	-0.1975071	-0.06999991	0	0.3368161	-0.107499	
0.3412	-0.06984001	0	0.2936314	-0.1969302	-0.06999991	0	0.3370268	-0.1068366	
0.3416	-0.06987201	0	0.2940179	-0.1963526	-0.06999993	0	0.3372361	-0.106174	
0.342	-0.06987201	0	0.2944032	-0.1957745	-0.06999993	0	0.3374441	-0.1055111	
0.3424	-0.06987201	0	0.2947872	-0.1951958	-0.06999993	0	0.3376507	-0.104848	
0.3428	-0.06987201	0	0.29517	-0.1946165	-0.06999993	0	0.337856	-0.1041847	
0.3432	-0.06987201	0	0.2955515	-0.1940366	-0.06999993	0	0.3380599	-0.1035212	
0.3436	-0.06989761	0	0.2959318	-0.1934561	-0.06999994	0	0.3382624	-0.1028574	
0.344	-0.06989761	0	0.2963109	-0.192875	-0.06999994	0	0.3384636	-0.1021935	
0.3444	-0.06989761	0	0.2966886	-0.1922934	-0.06999994	0	0.3386634	-0.1015293	
0.3448	-0.06989761	0	0.2970652	-0.1917112	-0.06999994	0	0.3388619	-0.100865	
0.3452	-0.06989761	0	0.2974405	-0.1911284	-0.06999994	0	0.339059	-0.1002005	
0.3456	-0.06991808	0	0.2978145	-0.1905451	-0.06999996	0	0.3392547	-0.09953575	
0.346	-0.06991808	0	0.2981872	-0.1899613	-0.06999996	0	0.339449	-0.09887087	
0.3464	-0.06991808	0	0.2985587	-0.1893768	-0.06999996	0	0.3396421	-0.0982058	
0.3468	-0.06991808	0	0.2989289	-0.1887919	-0.06999996	0	0.3398337	-0.09754059	
0.3472	-0.06991808	0	0.2992979	-0.1882064	-0.06999996	0	0.340024	-0.09687521	
0.3476	-0.06993446	0	0.2996656	-0.1876204	-0.06999996	0	0.3402129	-0.09620968	
0.348	-0.06993446	0	0.3000321	-0.1870339	-0.06999996	0	0.3404004	-0.095544	
0.3484	-0.06993446	0	0.3003972	-0.1864468	-0.06999996	0	0.3405866	-0.09487818	
0.3488	-0.06993446	0	0.3007611	-0.1858592	-0.06999996	0	0.3407714	-0.09421223	
0.3492	-0.06993446	0	0.3011237	-0.1852711	-0.06999996	0	0.3409549	-0.09354613	
0.3496	-0.06994757	0	0.3014851	-0.1846826	-0.06999997	0	0.341137	-0.09287991	
0.35	-0.06994757	0	0.3018452	-0.1840935	-0.06999997	0	0.3413177	-0.09221357	
0.3504	-0.06994757	0	0.302204	-0.1835039	-0.06999997	0	0.3414971	-0.09154712	
0.3508	-0.06994757	0	0.3025615	-0.1829138	-0.06999997	0	0.341675	-0.09088056	
0.3512	-0.06994757	0	0.3029177	-0.1823233	-0.06999997	0	0.3418517	-0.09021389	
0.3516	-0.06995806	0	0.3032726	-0.1817323	-0.06999998	0	0.3420269	-0.08954713	
0.352	-0.06995806	0	0.3036263	-0.1811408	-0.06999998	0	0.3422008	-0.08888026	
0.3524	-0.06995806	0	0.3039787	-0.1805488	-0.06999998	0	0.3423734	-0.08821332	
0.3528	-0.06995806	0	0.3043298	-0.1799564	-0.06999998	0	0.3425446	-0.0875463	
0.3532	-0.06995806	0	0.3046796	-0.1793635	-0.06999998	0	0.3427144	-0.08687919	
0.3536	-0.06996645	0	0.3050281	-0.1787702	-0.06999999	0	0.3428828	-0.08621202	
0.354	-0.06996645	0	0.3053753	-0.1781764	-0.06999999	0	0.3430499	-0.08554477	
0.3544	-0.06996645	0	0.3057212	-0.1775822	-0.06999999	0	0.3432156	-0.08487748	
0.3548	-0.06996645	0	0.3060659	-0.1769876	-0.06999999	0	0.3433799	-0.08421012	
0.3552	-0.06996645	0	0.3064092	-0.1763925	-0.06999999	0	0.3435429	-0.08354271	
0.3556	-0.06997316	0	0.3067512	-0.175797	-0.06999999	0	0.3437046	-0.08287527	
0.356	-0.06997316	0	0.307092	-0.1752011	-0.06999999	0	0.3438648	-0.08220778	
0.3564	-0.06997316	0	0.3074314	-0.1746048	-0.06999999	0	0.3440237	-0.08154026	
0.3568	-0.06997316	0	0.3077696	-0.1740081	-0.06999999	0	0.3441813	-0.08087271	
0.3572	-0.06997316	0	0.3081064	-0.1734109	-0.06999999	0	0.3443374	-0.08020515	
0.3576	-0.06997853	0	0.308442	-0.1728134	-0.06999999	0	0.3444923	-0.07953757	
0.358	-0.06997853	0	0.3087762	-0.1722155	-0.06999999	0	0.3446457	-0.07886998	
0.3584	-0.06997853	0	0.3091092	-0.1716172	-0.06999999	0	0.3447978	-0.07820238	
0.3588	-0.06997853	0	0.3094408	-0.1710185	-0.06999999	0	0.3449485	-0.07753479	
0.3592	-0.06997853	0	0.3097711	-0.1704194	-0.06999999	0	0.3450979	-0.07686719	
0.3596	-0.06998282	0	0.3101001	-0.16982	-0.06999999	0	0.3452459	-0.07619961	
0.36	-0.06998282	0	0.3104278	-0.1692202	-0.06999999	0	0.3453926	-0.07553205	
0.3604	-0.06998282	0	0.3107543	-0.16862	-0.06999999	0	0.3455379	-0.07486451	
0.3608	-0.06998282	0	0.3110794	-0.1680195	-0.06999999	0	0.3456818	-0.074197	
0.3612	-0.06998282	0	0.3114031	-0.1674187	-0.06999999	0	0.3458245	-0.07352953	
0.3616	-0.06998625	0	0.3117256	-0.1668175	-0.06999999	0	0.3459657	-0.07286208	
0.362	-0.06998625	0	0.3120467	-0.1662159	-0.06999999	0	0.3461055	-0.07219469	
0.3624	-0.06998625	0	0.3123666	-0.1656141	-0.06999999	0	0.3462441	-0.07152735	
0.3628	-0.06998625	0	0.3126851	-0.1650119	-0.06999999	0	0.3463813	-0.07086005	
0.3632	-0.06998625	0	0.3130023	-0.1644094	-0.06999999	0	0.3465171	-0.07019283	
0.3636	-0.069989	0	0.3133183	-0.1638066	-0.06999999	0	0.3466516	-0.06952567	
0.364	-0.069989	0	0.3136328	-0.1632034	-0.06999999	0	0.3467847	-0.06885858	
0.3644	-0.069989	0	0.3139461	-0.1626	-0.06999999	0	0.3469165	-0.06819156	
0.3648	-0.069989	0	0.3142581	-0.1619963	-0.06999999	0	0.3470469	-0.06752463	
0.3652	-0.069989	0	0.3145687	-0.1613923	-0.06999999	0	0.347176	-0.06685778	
0.3656	-0.0699912	0	0.314878	-0.1607879	-0.06999999	0	0.3473037	-0.06619104	
0.366	-0.0699912	0	0.315186	-0.1601833	-0.06999999	0	0.3474301	-0.06552439	
0.3664	-0.0699912	0	0.3154927	-0.1595785	-0.06999999	0	0.3475552	-0.06485784	
0.3668	-0.0699912	0	0.315798	-0.1589733	-0.06999999	0	0.3476789	-0.0641914	
0.3672	-0.0699912	0	0.3161021	-0.1583679	-0.06999999	0	0.3478012	-0.06352508	
0.3676	-0.06999297	0	0.3164048	-0.1577623	-0.06999999	0	0.3479223	-0.06285888	
0.368	-0.06999297	0	0.3167062	-0.1571563	-0.06999999	0	0.348042	-0.06219281	
0.3684	-0.06999297	0	0.3170063	-0.1565502	-0.06999999	0	0.3481603	-0.06152686	
0.3688	-0.06999297	0	0.317305	-0.1559438	-0.06999999	0	0.3482773	-0.06086106	
0.3692	-0.06999297	0	0.3176025	-0.1553371	-0.06999999	0	0.348393	-0.06019539	
0.3696	-0.06999437	0	0.3178986	-0.1547302	-0.07	0	0.3485073	-0.05952988	
0.37	-0.06999437	0	0.3181933	-0.1541231	-0.07	0	0.3486203	-0.05886451	
0.3704	-0.06999437	0	0.3184868	-0.1535158	-0.07	0	0.348732	-0.05819931	
0.3708	-0.06999437	0	0.318779	-0.1529082	-0.07	0	0.3488423	-0.05753427	
0.3712	-0.06999437	0	0.3190697	-0.1523005	-0.07	0	0.3489513	-0.05686939	
0.3716	-0.0699955	0	0.3193592	-0.1516925	-0.07	0	0.349059	-0.05620469	
0.372	-0.0699955	0	0.3196474	-0.1510843	-0.07	0	0.3491654	-0.05554017	
0.3724	-0.0699955	0	0.3199342	-0.150476	-0.07	0	0.3492704	-0.05487584	
0.3728	-0.0699955	0	0.3202198	-0.1498675	-0.07	0	0.3493741	-0.05421169	
0.3732	-0.0699955	0	0.320504	-0.1492587	-0.07	0	0.3494765	-0.05354775	
0.3736	-0.06999639	0	0.3207868	-0.1486498	-0.07	0	0.3495775	-0.052884	
0.374	-0.06999639	0	0.3210684	-0.1480408	-0.07	0	0.3496773	-0.05222046	
0.3744	-0.06999639	0	0.3213486	-0.1474315	-0.07	0	0.3497757	-0.05155713	
0.3748	-0.06999639	0	0.3216275	-0.1468221	-0.07	0	0.3498728	-0.05089402	
0.3752	-0.06999639	0	0.321905	-0.1462126	-0.07	0	0.3499686	-0.05023113	
0.3756	-0.06999712	0	0.3221813	-0.1456029	-0.07	0	0.350063	-0.04956847	
0.376	-0.06999712	0	0.3224562	-0.144993	-0.07	0	0.3501562	-0.04890604	
0.3764	-0.06999712	0	0.3227298	-0.144383	-0.07	0	0.350248	-0.04824385	
0.3768	-0.06999712	0	0.323002	-0.1437729	-0.07	0	0.3503386	-0.0475819	
0.3772	-0.06999712	0	0.323273	-0.1431627	-0.07	0	0.3504278	-0.0469202	
0.3776	-0.0699977	0	0.3235426	-0.1425523	-0.07	0	0.3505158	-0.04625876	
0.378	-0.0699977	0	0.3238109	-0.1419418	-0.07	0	0.3506024	-0.04559757	
0.3784	-0.0699977	0	0.3240778	-0.1413312	-0.07	0	0.3506877	-0.04493665	
0.3788	-0.0699977	0	0.3243435	-0.1407205	-0.07	0	0.3507717	-0.044276	
0.3792	-0.0699977	0	0.3246078	-0.1401097	-0.07	0	0.3508545	-0.04361562	
0.3796	-0.06999815	0	0.3248708	-0.1394988	-0.07	0	0.3509359	-0.04295553	
0.38	-0.06999815	0	0.3251325	-0.1388879	-0.07	0	0.351016	-0.04229571	
0.3804	-0.06999815	0	0.3253928	-0.1382768	-0.07	0	0.3510948	-0.04163619	
0.3808	-0.06999815	0	0.3256519	-0.1376657	-0.07	0	0.3511724	-0.04097697	
0.3812	-0.06999815	0	0.3259096	-0.1370544	-0.07	0	0.3512487	-0.04031804	
0.3816	-0.06999853	0	0.326166	-0.1364432	-0.07	0	0.3513236	-0.03965943	
0.382	-0.06999853	0	0.3264211	-0.1358318	-0.07	0	0.3513973	-0.03900112	
0.3824	-0.06999853	0	0.3266748	-0.1352204	-0.07	0	0.3514697	-0.03834313	
0.3828	-0.06999853	0	0.3269272	-0.134609	-0.07	0	0.3515409	-0.03768547	
0.3832	-0.06999853	0	0.3271783	-0.1339975	-0.07	0	0.3516107	-0.03702812	
0.3836	-0.06999882	0	0.3274281	-0.133386	-0.07	0	0.3516793	-0.03637112	
0.384	-0.06999882	0	0.3276766	-0.1327744	-0.07	0	0.3517466	-0.03571444	
0.3844	-0.06999882	0	0.3279237	-0.1321628	-0.07	0	0.3518126	-0.03505811	
0.3848	-0.06999882	0	0.3281696	-0.1315512	-0.07	0	0.3518773	-0.03440214	
0.3852	-0.06999882	0	0.3284141	-0.1309396	-0.07	0	0.3519408	-0.03374651	
0.3856	-0.06999905	0	0.3286573	-0.1303279	-0.07	0	0.352003	-0.03309124	
0.386	-0.06999905	0	0.3288992	-0.1297163	-0.07	0	0.352064	-0.03243633	
0.3864	-0.06999905	0	0.3291398	-0.1291047	-0.07	0	0.3521237	-0.03178179	
0.3868	-0.06999905	0	0.3293791	-0.128493	-0.07	0	0.3521821	-0.03112762	
0.3872	-0.06999905	0	0.329617	-0.1278814	-0.07	0	0.3522393	-0.03047383	
0.3876	-0.06999925	0	0.3298536	-0.1272698	-0.07	0	0.3522952	-0.02982043	
0.388	-0.06999925	0	0.3300889	-0.1266582	-0.07	0	0.3523498	-0.02916741	
0.3884	-0.06999925	0	0.330323	-0.1260466	-0.07	0	0.3524033	-0.02851479	
0.3888	-0.06999925	0	0.3305557	-0.1254351	-0.07	0	0.3524555	-0.02786256	
0.3892	-0.06999925	0	0.3307871	-0.1248236	-0.07	0	0.3525064	-0.02721074	
0.3896	-0.0699994	0	0.3310172	-0.1242122	-0.07	0	0.352556	-0.02655933	
0.39	-0.0699994	0	0.331246	-0.1236008	-0.07	0	0.3526045	-0.02590833	
0.3904	-0.0699994	0	0.3314734	-0.1229894	-0.07	0	0.3526517	-0.02525775	
0.3908	-0.0699994	0	0.3316996	-0.1223781	-0.07	0	0.3526976	-0.0246076	
0.3912	-0.0699994	0	0.3319245	-0.1217669	-0.07	0	0.3527424	-0.02395787	
0.3916	-0.06999952	0	0.332148	-0.1211558	-0.07	0	0.3527859	-0.02330857	
0.392	-0.06999952	0	0.3323703	-0.1205447	-0.07	0	0.3528281	-0.02265972	
0.3924	-0.06999952	0	0.3325913	-0.1199337	-0.07	0	0.3528692	-0.02201131	
0.3928	-0.06999952	0	0.3328109	-0.1193229	-0.07	0	0.352909	-0.02136334	
0.3932	-0.06999952	0	0.3330292	-0.1187121	-0.07	0	0.3529476	-0.02071583	
0.3936	-0.06999961	0	0.3332463	-0.1181014	-0.07	0	0.352985	-0.02006878	
0.394	-0.06999961	0	0.3334621	-0.1174908	-0.07	0	0.3530211	-0.01942219	
0.3944	-0.06999961	0	0.3336765	-0.1168803	-0.07	0	0.3530561	-0.01877607	
0.3948	-0.06999961	0	0.3338897	-0.1162699	-0.07	0	0.3530899	-0.01813043	
0.3952	-0.06999961	0	0.3341016	-0.1156596	-0.07	0	0.3531224	-0.01748526	
0.3956	-0.06999969	0	0.3343122	-0.1150495	-0.07	0	0.3531537	-0.01684058	
0.396	-0.06999969	0	0.3345215	-0.1144395	-0.07	0	0.3531838	-0.01619638	
0.3964	-0.06999969	0	0.3347295	-0.1138297	-0.07	0	0.3532128	-0.01555268	
0.3968	-0.06999969	0	0.3349362	-0.11322	-0.07	0	0.3532405	-0.01490947	
0.3972	-0.06999969	0	0.3351417	-0.1126104	-0.07	0	0.353267	-0.01426677	
0.3976	-0.06999975	0	0.3353458	-0.112001	-0.07	0	0.3532924	-0.01362457	
0.398	-0.06999975	0	0.3355487	-0.1113917	-0.07	0	0.3533165	-0.01298289	
0.3984	-0.06999975	0	0.3357503	-0.1107827	-0.07	0	0.3533395	-0.01234172	
0.3988	-0.06999975	0	0.3359506	-0.1101737	-0.07	0	0.3533613	-0.01170108	
0.3992	-0.06999975	0	0.3361496	-0.109565	-0.07	0	0.353382	-0.01106096	
