Time	CylinderSensor	BoxSensor	BoxSensorX	CylinderSensorX	CylinderSensorY	BoxSensorY	
1.3404	1	0	0.1907994	0.1955534	-0.2965592	-0.5201347	
1.3408	1	0	0.1920113	0.1962439	-0.2961001	-0.5196863	
1.3412	1	0	0.1932204	0.1969323	-0.2956401	-0.5192356	
1.3416	1	0	0.1944269	0.1976186	-0.2951792	-0.5187826	
1.342	1	0	0.1956306	0.198303	-0.2947173	-0.5183274	
1.3424	1	0	0.1968315	0.1989853	-0.2942544	-0.5178701	
1.3428	1	0	0.1980297	0.1996656	-0.2937905	-0.5174107	
1.3432	1	0	0.1992252	0.2003438	-0.2933258	-0.5169491	
1.3436	1	0	0.2004179	0.20102	-0.29286	-0.5164854	
1.344	1	0	0.2016077	0.2016942	-0.2923934	-0.5160196	
1.3444	1	0	0.2027949	0.2023662	-0.2919259	-0.5155517	
1.3448	1	0	0.2039792	0.2030363	-0.2914576	-0.5150818	
1.3452	1	0	0.2051607	0.2037043	-0.2909883	-0.5146098	
1.3456	1	0	0.2063393	0.2043702	-0.2905182	-0.5141358	
1.346	1	0	0.2075152	0.205034	-0.2900473	-0.5136597	
1.3464	0	0	0.2086882	0.2056958	-0.2895755	-0.5131816	
1.3468	0	0	0.2098583	0.2063555	-0.2891029	-0.5127015	
1.3472	0	0	0.2110256	0.2070131	-0.2886294	-0.5122195	
1.3476	0	0	0.2121901	0.2076687	-0.2881552	-0.5117356	
1.348	0	0	0.2133516	0.2083222	-0.2876802	-0.5112497	
1.3484	0	0	0.2145103	0.2089736	-0.2872044	-0.510762	
1.3488	0	0	0.2156661	0.2096229	-0.2867279	-0.5102724	
1.3492	0	0	0.216819	0.2102701	-0.2862507	-0.5097808	
1.3496	0	0	0.2179689	0.2109152	-0.2857726	-0.5092874	
1.35	0	0	0.219116	0.2115582	-0.2852939	-0.5087922	
1.3504	0	0	0.2202601	0.2121991	-0.2848144	-0.5082952	
1.3508	0	0	0.2214013	0.212838	-0.2843343	-0.5077963	
1.3512	0	0	0.2225396	0.2134747	-0.2838534	-0.5072957	
1.3516	0	0	0.2236749	0.2141093	-0.2833719	-0.5067933	
1.352	0	0	0.2248073	0.2147419	-0.2828898	-0.5062892	
1.3524	0	0	0.2259367	0.2153723	-0.282407	-0.5057833	
1.3528	0	0	0.2270631	0.2160006	-0.2819236	-0.5052757	
1.3532	0	0	0.2281866	0.2166268	-0.2814395	-0.5047665	
1.3536	0	0	0.229307	0.2172509	-0.2809548	-0.5042556	
1.354	0	0	0.2304246	0.2178729	-0.2804696	-0.5037431	
1.3544	0	0	0.231539	0.2184927	-0.2799837	-0.5032288	
1.3548	0	0	0.2326505	0.2191105	-0.2794973	-0.502713	
1.3552	0	0	0.233759	0.2197261	-0.2790103	-0.5021955	
1.3556	0	0	0.2348644	0.2203396	-0.2785228	-0.5016766	
1.356	0	0	0.2359668	0.220951	-0.2780347	-0.501156	
1.3564	0	0	0.2370663	0.2215603	-0.2775461	-0.5006339	
1.3568	0	0	0.2381626	0.2221674	-0.277057	-0.5001103	
1.3572	0	0	0.2392559	0.2227724	-0.2765674	-0.4995851	
1.3576	0	0	0.2403461	0.2233753	-0.2760773	-0.4990584	
1.358	0	0	0.2414334	0.223976	-0.2755868	-0.4985303	
1.3584	0	0	0.2425175	0.2245747	-0.2750958	-0.4980007	
1.3588	0	0	0.2435986	0.2251711	-0.2746043	-0.4974697	
1.3592	0	0	0.2446765	0.2257655	-0.2741124	-0.4969373	
1.3596	0	0	0.2457515	0.2263577	-0.2736201	-0.4964035	
1.36	0	0	0.2468233	0.2269478	-0.2731273	-0.4958683	
1.3604	0	0	0.247892	0.2275357	-0.2726342	-0.4953317	
1.3608	0	0	0.2489576	0.2281216	-0.2721407	-0.4947937	
1.3612	0	0	0.2500202	0.2287052	-0.2716468	-0.4942545	
1.3616	0	0	0.2510795	0.2292868	-0.2711525	-0.4937139	
1.362	0	0	0.2521358	0.2298661	-0.2706579	-0.4931721	
1.3624	0	0	0.253189	0.2304434	-0.270163	-0.492629	
1.3628	0	0	0.254239	0.2310185	-0.2696677	-0.4920847	
1.3632	0	0	0.2552859	0.2315915	-0.2691722	-0.4915391	
1.3636	0	0	0.2563297	0.2321624	-0.2686763	-0.4909924	
1.364	0	0	0.2573704	0.2327311	-0.2681801	-0.4904444	
1.3644	0	0	0.2584079	0.2332977	-0.2676837	-0.4898953	
1.3648	0	0	0.2594423	0.2338621	-0.267187	-0.4893449	
1.3652	0	0	0.2604735	0.2344244	-0.26669	-0.4887935	
1.3656	0	0	0.2615016	0.2349846	-0.2661928	-0.4882409	
1.366	0	0	0.2625265	0.2355426	-0.2656954	-0.4876872	
1.3664	0	0	0.2635482	0.2360985	-0.2651978	-0.4871325	
1.3668	0	0	0.2645667	0.2366522	-0.2647	-0.4865766	
1.3672	0	0	0.2655821	0.2372038	-0.2642019	-0.4860198	
1.3676	0	0	0.2665944	0.2377533	-0.2637038	-0.4854619	
1.368	0	0	0.2676034	0.2383006	-0.2632054	-0.4849029	
1.3684	0	0	0.2686093	0.2388458	-0.2627068	-0.4843431	
1.3688	0	0	0.2696119	0.2393889	-0.2622082	-0.4837822	
1.3692	0	0	0.2706114	0.2399298	-0.2617094	-0.4832204	
1.3696	0	0	0.2716076	0.2404685	-0.2612105	-0.4826575	
1.37	0	0	0.2726008	0.2410052	-0.2607115	-0.4820939	
1.3704	0	0	0.2735907	0.2415397	-0.2602123	-0.4815293	
1.3708	0	0	0.2745773	0.2420721	-0.2597132	-0.4809638	
1.3712	0	0	0.2755608	0.2426023	-0.2592139	-0.4803975	
1.3716	0	0	0.2765411	0.2431304	-0.2587146	-0.4798303	
1.372	0	0	0.2775182	0.2436564	-0.2582152	-0.4792623	
1.3724	0	0	0.278492	0.2441803	-0.2577159	-0.4786935	
1.3728	0	0	0.2794626	0.244702	-0.2572164	-0.4781239	
1.3732	0	0	0.28043	0.2452216	-0.256717	-0.4775535	
1.3736	0	0	0.2813942	0.2457391	-0.2562176	-0.4769824	
1.374	0	0	0.2823551	0.2462544	-0.2557182	-0.4764105	
1.3744	0	0	0.2833128	0.2467676	-0.2552188	-0.4758379	
1.3748	0	0	0.2842673	0.2472787	-0.2547195	-0.4752647	
1.3752	0	0	0.2852185	0.2477877	-0.2542202	-0.4746907	
1.3756	0	0	0.2861665	0.2482945	-0.2537209	-0.4741162	
1.376	0	0	0.2871114	0.2487993	-0.2532218	-0.473541	
1.3764	0	0	0.2880529	0.2493019	-0.2527227	-0.4729651	
1.3768	0	0	0.2889913	0.2498024	-0.2522237	-0.4723887	
1.3772	0	0	0.2899264	0.2503009	-0.2517249	-0.4718117	
1.3776	0	0	0.2908582	0.2507971	-0.2512262	-0.4712341	
1.378	0	0	0.2917868	0.2512913	-0.2507275	-0.4706559	
1.3784	0	0	0.2927122	0.2517834	-0.2502291	-0.4700772	
1.3788	0	0	0.2936343	0.2522734	-0.2497307	-0.469498	
1.3792	0	0	0.2945531	0.2527612	-0.2492326	-0.4689183	
1.3796	0	0	0.2954687	0.2532469	-0.2487346	-0.4683381	
1.38	0	0	0.2963811	0.2537306	-0.2482368	-0.4677574	
1.3804	0	0	0.2972901	0.2542121	-0.2477393	-0.4671763	
1.3808	0	0	0.298196	0.2546916	-0.2472419	-0.4665948	
1.3812	0	0	0.2990986	0.255169	-0.2467448	-0.466013	
1.3816	0	0	0.2999979	0.2556442	-0.2462479	-0.4654306	
1.382	0	0	0.300894	0.2561174	-0.2457512	-0.464848	
1.3824	0	0	0.3017869	0.2565885	-0.2452549	-0.4642649	
1.3828	0	0	0.3026764	0.2570575	-0.2447587	-0.4636815	
1.3832	0	0	0.3035627	0.2575244	-0.2442628	-0.4630979	
1.3836	0	0	0.3044458	0.2579893	-0.2437673	-0.4625138	
1.384	0	0	0.3053256	0.258452	-0.243272	-0.4619296	
1.3844	0	0	0.3062021	0.2589127	-0.2427771	-0.461345	
1.3848	0	0	0.3070755	0.2593713	-0.2422825	-0.4607603	
1.3852	0	0	0.3079455	0.2598279	-0.2417882	-0.4601753	
1.3856	0	0	0.3088123	0.2602823	-0.2412943	-0.4595902	
1.386	0	0	0.3096758	0.2607348	-0.2408007	-0.4590048	
1.3864	0	0	0.3105361	0.2611851	-0.2403075	-0.4584192	
1.3868	0	0	0.3113931	0.2616335	-0.2398147	-0.4578335	
1.3872	0	0	0.3122469	0.2620797	-0.2393223	-0.4572477	
1.3876	0	0	0.3130973	0.2625239	-0.2388303	-0.4566618	
1.388	0	0	0.3139446	0.262966	-0.2383387	-0.4560758	
1.3884	0	0	0.3147886	0.263406	-0.2378475	-0.4554895	
1.3888	0	0	0.3156293	0.2638441	-0.2373568	-0.4549034	
1.3892	0	0	0.3164668	0.2642801	-0.2368665	-0.4543171	
1.3896	0	0	0.317301	0.2647141	-0.2363767	-0.4537308	
1.39	0	0	0.318132	0.265146	-0.2358873	-0.4531445	
1.3904	0	0	0.3189597	0.2655759	-0.2353984	-0.4525582	
1.3908	0	0	0.3197841	0.2660037	-0.23491	-0.4519719	
1.3912	0	0	0.3206054	0.2664295	-0.2344221	-0.4513856	
1.3916	0	0	0.3214233	0.2668533	-0.2339347	-0.4507994	
1.392	0	0	0.322238	0.2672751	-0.2334478	-0.4502133	
1.3924	0	0	0.3230495	0.2676949	-0.2329615	-0.4496272	
1.3928	0	0	0.3238578	0.2681126	-0.2324757	-0.4490413	
1.3932	0	0	0.3246627	0.2685284	-0.2319904	-0.4484554	
1.3936	0	0	0.3254645	0.2689421	-0.2315058	-0.4478698	
1.394	0	0	0.326263	0.2693538	-0.2310216	-0.4472842	
1.3944	0	0	0.3270582	0.2697635	-0.2305382	-0.4466989	
1.3948	0	0	0.3278502	0.2701713	-0.2300552	-0.4461137	
1.3952	0	0	0.328639	0.270577	-0.2295729	-0.4455288	
1.3956	0	0	0.3294245	0.2709807	-0.2290912	-0.444944	
1.396	0	0	0.3302068	0.2713825	-0.2286101	-0.4443595	
1.3964	0	0	0.330986	0.2717823	-0.2281297	-0.4437753	
1.3968	0	0	0.3317619	0.2721801	-0.2276499	-0.4431913	
1.3972	0	0	0.3325345	0.2725759	-0.2271708	-0.4426077	
1.3976	0	0	0.333304	0.2729698	-0.2266923	-0.4420244	
1.398	0	0	0.3340702	0.2733617	-0.2262146	-0.4414414	
1.3984	0	0	0.3348331	0.2737517	-0.2257374	-0.4408587	
1.3988	0	0	0.3355929	0.2741396	-0.225261	-0.4402764	
1.3992	0	0	0.3363495	0.2745256	-0.2247853	-0.4396944	
1.3996	0	0	0.3371028	0.2749097	-0.2243104	-0.4391129	
1.4	0	0	0.3378529	0.2752919	-0.2238361	-0.4385317	
1.4004	0	0	0.3385998	0.275672	-0.2233626	-0.437951	
1.4008	0	0	0.3393435	0.2760502	-0.2228898	-0.4373707	
1.4012	0	0	0.3400841	0.2764266	-0.2224178	-0.4367909	
1.4016	0	0	0.3408214	0.2768009	-0.2219466	-0.4362115	
1.402	0	0	0.3415554	0.2771734	-0.2214761	-0.4356327	
1.4024	0	0	0.3422863	0.2775439	-0.2210064	-0.4350543	
1.4028	0	0	0.3430141	0.2779125	-0.2205375	-0.4344764	
1.4032	0	0	0.3437386	0.2782792	-0.2200695	-0.4338991	
1.4036	0	0	0.3444599	0.2786439	-0.2196022	-0.4333223	
1.404	0	0	0.3451781	0.2790068	-0.2191357	-0.4327461	
1.4044	0	0	0.345893	0.2793677	-0.2186701	-0.4321705	
1.4048	0	0	0.3466048	0.2797268	-0.2182054	-0.4315955	
1.4052	0	0	0.3473135	0.280084	-0.2177414	-0.4310211	
1.4056	0	0	0.3480189	0.2804392	-0.2172784	-0.4304473	
1.406	0	0	0.3487211	0.2807926	-0.2168162	-0.4298742	
1.4064	0	0	0.3494202	0.2811441	-0.2163549	-0.4293017	
1.4068	0	0	0.3501161	0.2814937	-0.2158945	-0.4287299	
1.4072	0	0	0.3508089	0.2818415	-0.215435	-0.4281588	
1.4076	0	0	0.3514986	0.2821874	-0.2149764	-0.4275885	
1.408	0	0	0.352185	0.2825314	-0.2145187	-0.4270189	
1.4084	0	0	0.3528683	0.2828736	-0.214062	-0.42645	
1.4088	0	0	0.3535486	0.2832139	-0.2136061	-0.4258819	
1.4092	0	0	0.3542256	0.2835523	-0.2131513	-0.4253145	
1.4096	0	0	0.3548995	0.283889	-0.2126974	-0.4247479	
1.41	0	0	0.3555703	0.2842238	-0.2122444	-0.4241821	
1.4104	0	0	0.3562379	0.2845567	-0.2117924	-0.4236172	
1.4108	0	0	0.3569024	0.2848878	-0.2113414	-0.4230531	
1.4112	0	0	0.3575638	0.2852171	-0.2108914	-0.4224898	
1.4116	0	0	0.358222	0.2855445	-0.2104424	-0.4219274	
1.412	0	0	0.3588772	0.2858702	-0.2099944	-0.4213658	
1.4124	0	0	0.3595293	0.286194	-0.2095474	-0.4208052	
1.4128	0	0	0.3601782	0.286516	-0.2091014	-0.4202455	
1.4132	0	0	0.3608241	0.2868362	-0.2086565	-0.4196866	
1.4136	0	0	0.3614668	0.2871546	-0.2082126	-0.4191287	
1.414	0	0	0.3621064	0.2874712	-0.2077697	-0.4185718	
1.4144	0	0	0.3627429	0.2877861	-0.2073279	-0.4180158	
1.4148	0	0	0.3633764	0.2880991	-0.2068872	-0.4174608	
1.4152	0	0	0.3640067	0.2884104	-0.2064476	-0.4169067	
1.4156	0	0	0.364634	0.2887199	-0.206009	-0.4163538	
1.416	0	0	0.3652582	0.2890275	-0.2055716	-0.4158018	
1.4164	0	0	0.3658794	0.2893335	-0.2051352	-0.4152509	
1.4168	0	0	0.3664975	0.2896377	-0.2046999	-0.414701	
1.4172	0	0	0.3671125	0.2899401	-0.2042658	-0.4141521	
1.4176	0	0	0.3677244	0.2902408	-0.2038328	-0.4136043	
1.418	0	0	0.3683333	0.2905397	-0.2034009	-0.4130577	
1.4184	0	0	0.3689391	0.2908369	-0.2029701	-0.4125121	
1.4188	0	0	0.3695419	0.2911323	-0.2025405	-0.4119677	
1.4192	0	0	0.3701418	0.291426	-0.2021121	-0.4114244	
1.4196	0	0	0.3707385	0.291718	-0.2016849	-0.4108823	
1.42	0	0	0.3713322	0.2920083	-0.2012588	-0.4103414	
1.4204	0	0	0.3719229	0.2922969	-0.2008339	-0.4098016	
1.4208	0	0	0.3725106	0.2925837	-0.2004101	-0.409263	
1.4212	0	0	0.3730952	0.2928689	-0.1999876	-0.4087256	
1.4216	0	0	0.3736769	0.2931523	-0.1995663	-0.4081894	
1.422	0	0	0.3742555	0.2934341	-0.1991462	-0.4076545	
1.4224	0	0	0.3748311	0.2937141	-0.1987274	-0.4071208	
1.4228	0	0	0.3754037	0.2939924	-0.1983097	-0.4065883	
1.4232	0	0	0.3759734	0.2942691	-0.1978933	-0.4060572	
1.4236	0	0	0.3765401	0.2945441	-0.1974781	-0.4055273	
1.424	0	0	0.3771037	0.2948174	-0.1970642	-0.4049987	
1.4244	0	0	0.3776644	0.2950891	-0.1966515	-0.4044714	
1.4248	0	0	0.3782221	0.295359	-0.1962401	-0.4039455	
1.4252	0	0	0.3787768	0.2956274	-0.19583	-0.4034209	
1.4256	0	0	0.3793286	0.2958941	-0.1954212	-0.4028977	
1.426	0	0	0.3798774	0.2961591	-0.1950137	-0.4023757	
1.4264	0	0	0.3804232	0.2964225	-0.1946074	-0.4018552	
1.4268	0	0	0.3809662	0.2966842	-0.1942025	-0.4013361	
1.4272	0	0	0.3815061	0.2969443	-0.1937988	-0.4008183	
1.4276	0	0	0.3820431	0.2972028	-0.1933965	-0.4003021	
1.428	0	0	0.3825772	0.2974596	-0.1929955	-0.3997872	
1.4284	0	0	0.3831083	0.2977149	-0.1925959	-0.3992737	
1.4288	0	0	0.3836366	0.2979685	-0.1921975	-0.3987616	
1.4292	0	0	0.3841619	0.2982205	-0.1918005	-0.3982511	
1.4296	0	0	0.3846843	0.2984709	-0.1914049	-0.397742	
1.43	0	0	0.3852037	0.2987197	-0.1910106	-0.3972344	
1.4304	0	0	0.3857203	0.298967	-0.1906177	-0.3967283	
1.4308	0	0	0.386234	0.2992126	-0.1902262	-0.3962238	
1.4312	0	0	0.3867448	0.2994566	-0.1898361	-0.3957207	
1.4316	0	0	0.3872527	0.2996991	-0.1894473	-0.3952193	
1.432	0	0	0.3877576	0.29994	-0.18906	-0.3947193	
1.4324	0	0	0.3882598	0.3001794	-0.188674	-0.394221	
1.4328	0	0	0.3887591	0.3004172	-0.1882895	-0.3937243	
1.4332	0	0	0.3892555	0.3006534	-0.1879064	-0.393229	
1.4336	0	0	0.3897489	0.300888	-0.1875247	-0.3927355	
1.434	0	0	0.3902396	0.3011211	-0.1871444	-0.3922434	
1.4344	0	0	0.3907275	0.3013527	-0.1867656	-0.391753	
1.4348	0	0	0.3912124	0.3015828	-0.1863882	-0.3912644	
1.4352	0	0	0.3916945	0.3018113	-0.1860122	-0.3907772	
1.4356	0	0	0.3921739	0.3020383	-0.1856377	-0.3902918	
1.436	0	0	0.3926503	0.3022637	-0.1852647	-0.389808	
1.4364	0	0	0.393124	0.3024877	-0.1848931	-0.3893259	
1.4368	0	0	0.3935947	0.3027101	-0.184523	-0.3888455	
1.4372	0	0	0.3940627	0.302931	-0.1841544	-0.3883668	
1.4376	0	0	0.3945279	0.3031504	-0.1837873	-0.3878898	
1.438	0	0	0.3949903	0.3033683	-0.1834216	-0.3874145	
1.4384	0	0	0.3954498	0.3035848	-0.1830575	-0.386941	
1.4388	0	0	0.3959066	0.3037997	-0.1826948	-0.3864692	
1.4392	0	0	0.3963606	0.3040131	-0.1823337	-0.3859992	
1.4396	0	0	0.3968118	0.3042251	-0.1819741	-0.3855309	
1.44	0	0	0.3972602	0.3044356	-0.181616	-0.3850644	
1.4404	0	0	0.3977059	0.3046447	-0.1812594	-0.3845997	
1.4408	0	0	0.3981487	0.3048522	-0.1809044	-0.3841368	
1.4412	0	0	0.3985888	0.3050583	-0.1805509	-0.3836757	
1.4416	0	0	0.3990262	0.305263	-0.180199	-0.3832164	
1.442	0	0	0.3994609	0.3054662	-0.1798486	-0.382759	
1.4424	0	0	0.3998927	0.305668	-0.1794997	-0.3823034	
1.4428	0	0	0.4003218	0.3058683	-0.1791524	-0.3818496	
1.4432	0	0	0.4007482	0.3060672	-0.1788067	-0.3813977	
1.4436	0	0	0.4011719	0.3062647	-0.1784626	-0.3809477	
1.444	0	0	0.4015928	0.3064607	-0.17812	-0.3804996	
1.4444	0	0	0.402011	0.3066553	-0.1777791	-0.3800533	
1.4448	0	0	0.4024265	0.3068486	-0.1774397	-0.379609	
1.4452	0	0	0.4028393	0.3070404	-0.1771019	-0.3791666	
1.4456	0	0	0.4032493	0.3072308	-0.1767657	-0.3787261	
1.446	0	0	0.4036568	0.3074198	-0.1764312	-0.3782876	
1.4464	0	0	0.4040615	0.3076074	-0.1760982	-0.377851	
1.4468	0	0	0.4044635	0.3077936	-0.1757669	-0.3774163	
1.4472	0	0	0.4048629	0.3079785	-0.1754371	-0.3769836	
1.4476	0	0	0.4052595	0.3081619	-0.1751091	-0.376553	
1.448	0	0	0.4056535	0.308344	-0.1747826	-0.3761242	
1.4484	0	0	0.4060448	0.3085247	-0.1744578	-0.3756975	
1.4488	0	0	0.4064334	0.3087041	-0.1741346	-0.3752727	
1.4492	0	0	0.4068194	0.3088821	-0.1738131	-0.37485	
1.4496	0	0	0.4072028	0.3090587	-0.1734932	-0.3744293	
1.45	0	0	0.4075834	0.309234	-0.173175	-0.3740106	
1.4504	0	0	0.4079615	0.3094079	-0.1728585	-0.3735939	
1.4508	0	0	0.408337	0.3095805	-0.1725436	-0.3731794	
1.4512	0	0	0.4087098	0.3097518	-0.1722304	-0.3727668	
1.4516	0	0	0.4090799	0.3099217	-0.1719189	-0.3723563	
1.452	0	0	0.4094475	0.3100903	-0.171609	-0.371948	
1.4524	0	0	0.4098124	0.3102576	-0.1713008	-0.3715416	
1.4528	0	0	0.4101748	0.3104235	-0.1709944	-0.3711374	
1.4532	0	0	0.4105345	0.3105882	-0.1706896	-0.3707353	
1.4536	0	0	0.4108917	0.3107515	-0.1703866	-0.3703353	
1.454	0	0	0.4112462	0.3109135	-0.1700852	-0.3699374	
1.4544	0	0	0.4115981	0.3110742	-0.1697856	-0.3695416	
1.4548	0	0	0.4119475	0.3112337	-0.1694877	-0.369148	
1.4552	0	0	0.4122943	0.3113918	-0.1691915	-0.3687565	
1.4556	0	0	0.4126385	0.3115487	-0.168897	-0.3683672	
1.456	0	0	0.4129802	0.3117042	-0.1686042	-0.36798	
1.4564	0	0	0.4133192	0.3118585	-0.1683132	-0.367595	
1.4568	0	0	0.4136558	0.3120115	-0.168024	-0.3672121	
1.4572	0	0	0.4139898	0.3121632	-0.1677364	-0.3668315	
1.4576	0	0	0.4143212	0.3123137	-0.1674507	-0.3664531	
1.458	0	0	0.4146501	0.3124629	-0.1671666	-0.3660769	
1.4584	0	0	0.4149764	0.3126109	-0.1668844	-0.3657028	
1.4588	0	0	0.4153002	0.3127576	-0.1666039	-0.365331	
1.4592	0	0	0.4156215	0.312903	-0.1663251	-0.3649615	
1.4596	0	0	0.4159403	0.3130473	-0.1660482	-0.3645941	
1.46	0	0	0.4162566	0.3131903	-0.165773	-0.364229	
1.4604	0	0	0.4165702	0.313332	-0.1654996	-0.3638662	
1.4608	0	0	0.4168815	0.3134725	-0.1652279	-0.3635055	
1.4612	0	0	0.4171902	0.3136117	-0.164958	-0.3631472	
1.4616	0	0	0.4174964	0.3137498	-0.16469	-0.3627912	
1.462	0	0	0.4178002	0.3138866	-0.1644237	-0.3624374	
1.4624	0	0	0.4181015	0.3140223	-0.1641592	-0.3620859	
1.4628	0	0	0.4184003	0.3141567	-0.1638966	-0.3617367	
1.4632	0	0	0.4186966	0.31429	-0.1636357	-0.3613899	
1.4636	0	0	0.4189904	0.314422	-0.1633766	-0.3610453	
1.464	0	0	0.4192818	0.3145528	-0.1631194	-0.3607031	
1.4644	0	0	0.4195707	0.3146825	-0.162864	-0.3603632	
1.4648	0	0	0.4198572	0.3148109	-0.1626104	-0.3600256	
1.4652	0	0	0.4201411	0.3149382	-0.1623586	-0.3596903	
1.4656	0	0	0.4204226	0.3150643	-0.1621087	-0.3593574	
1.466	0	0	0.4207017	0.3151891	-0.1618606	-0.3590269	
1.4664	0	0	0.4209784	0.3153128	-0.1616143	-0.3586987	
1.4668	0	0	0.4212526	0.3154354	-0.1613698	-0.3583729	
1.4672	0	0	0.4215244	0.3155568	-0.1611272	-0.3580495	
1.4676	0	0	0.4217938	0.315677	-0.1608865	-0.3577284	
1.468	0	0	0.4220607	0.3157961	-0.1606476	-0.3574097	
1.4684	0	0	0.4223252	0.315914	-0.1604105	-0.3570934	
1.4688	0	0	0.4225873	0.3160308	-0.1601753	-0.3567795	
1.4692	0	0	0.422847	0.3161464	-0.159942	-0.356468	
1.4696	0	0	0.4231043	0.3162609	-0.1597105	-0.3561589	
1.47	0	0	0.4233592	0.3163742	-0.1594809	-0.3558522	
1.4704	0	0	0.4236116	0.3164864	-0.1592532	-0.355548	
1.4708	0	0	0.4238617	0.3165974	-0.1590273	-0.3552462	
1.4712	0	0	0.4241095	0.3167074	-0.1588033	-0.3549468	
1.4716	0	0	0.4243548	0.3168162	-0.1585812	-0.3546499	
1.472	0	0	0.4245977	0.3169239	-0.158361	-0.3543554	
1.4724	0	0	0.4248383	0.3170305	-0.1581426	-0.3540634	
1.4728	0	0	0.4250765	0.3171359	-0.1579262	-0.3537738	
1.4732	0	0	0.4253123	0.3172402	-0.1577116	-0.3534867	
1.4736	0	0	0.4255458	0.3173435	-0.157499	-0.3532021	
1.474	0	0	0.4257769	0.3174456	-0.1572882	-0.35292	
1.4744	0	0	0.4260057	0.3175467	-0.1570793	-0.3526403	
1.4748	0	0	0.4262321	0.3176466	-0.1568724	-0.3523632	
1.4752	0	0	0.4264562	0.3177455	-0.1566673	-0.3520885	
1.4756	0	0	0.4266779	0.3178432	-0.1564642	-0.3518163	
1.476	0	0	0.4268973	0.3179398	-0.1562629	-0.3515466	
1.4764	0	0	0.4271143	0.3180355	-0.1560636	-0.3512795	
1.4768	0	0	0.427329	0.31813	-0.1558662	-0.3510149	
1.4772	0	0	0.4275414	0.3182234	-0.1556707	-0.3507528	
1.4776	0	0	0.4277515	0.3183157	-0.1554772	-0.3504932	
1.478	0	0	0.4279592	0.3184071	-0.1552856	-0.3502362	
1.4784	0	0	0.4281647	0.3184973	-0.1550959	-0.3499817	
1.4788	0	0	0.4283678	0.3185864	-0.1549081	-0.3497297	
1.4792	0	0	0.4285687	0.3186745	-0.1547223	-0.3494803	
1.4796	0	0	0.4287672	0.3187616	-0.1545384	-0.3492335	
1.48	0	0	0.4289633	0.3188475	-0.1543564	-0.3489892	
1.4804	0	0	0.4291573	0.3189324	-0.1541764	-0.3487474	
1.4808	0	0	0.4293489	0.3190163	-0.1539983	-0.3485083	
1.4812	0	0	0.4295382	0.3190991	-0.1538222	-0.3482716	
1.4816	0	0	0.4297253	0.3191809	-0.153648	-0.3480376	
1.482	0	0	0.42991	0.3192617	-0.1534758	-0.3478062	
1.4824	0	0	0.4300925	0.3193414	-0.1533055	-0.3475773	
1.4828	0	0	0.4302728	0.31942	-0.1531372	-0.3473511	
1.4832	0	0	0.4304507	0.3194977	-0.1529708	-0.3471274	
1.4836	0	0	0.4306264	0.3195743	-0.1528064	-0.3469064	
1.484	0	0	0.4307998	0.3196499	-0.152644	-0.3466879	
1.4844	0	0	0.4309709	0.3197244	-0.1524835	-0.346472	
1.4848	0	0	0.4311398	0.319798	-0.152325	-0.3462588	
1.4852	0	0	0.4313065	0.3198705	-0.1521684	-0.3460482	
1.4856	0	0	0.4314709	0.319942	-0.1520139	-0.3458402	
1.486	0	0	0.4316331	0.3200125	-0.1518613	-0.3456349	
1.4864	0	0	0.431793	0.320082	-0.1517107	-0.3454322	
1.4868	0	0	0.4319507	0.3201506	-0.1515621	-0.3452321	
1.4872	0	0	0.4321061	0.320218	-0.1514154	-0.3450347	
1.4876	0	0	0.4322593	0.3202845	-0.1512707	-0.3448399	
1.488	0	0	0.4324102	0.32035	-0.151128	-0.3446477	
1.4884	0	0	0.4325589	0.3204144	-0.1509873	-0.3444582	
1.4888	0	0	0.4327054	0.3204779	-0.1508486	-0.3442714	
1.4892	0	0	0.4328497	0.3205404	-0.1507119	-0.3440872	
1.4896	0	0	0.4329918	0.3206019	-0.1505771	-0.3439057	
1.49	0	0	0.4331316	0.3206624	-0.1504444	-0.3437268	
1.4904	0	0	0.4332692	0.320722	-0.1503137	-0.3435506	
1.4908	0	0	0.4334047	0.3207805	-0.1501849	-0.3433771	
1.4912	0	0	0.4335378	0.3208381	-0.1500582	-0.3432062	
1.4916	0	0	0.4336688	0.3208946	-0.1499334	-0.3430381	
1.492	0	0	0.4337977	0.3209502	-0.1498107	-0.3428726	
1.4924	0	0	0.4339242	0.3210049	-0.1496899	-0.3427097	
1.4928	0	0	0.4340486	0.3210585	-0.1495712	-0.3425497	
1.4932	0	0	0.4341707	0.3211112	-0.1494544	-0.3423922	
1.4936	0	0	0.4342906	0.3211629	-0.1493397	-0.3422374	
1.494	0	0	0.4344085	0.3212136	-0.1492269	-0.3420854	
1.4944	0	0	0.434524	0.3212634	-0.1491162	-0.341936	
1.4948	0	0	0.4346375	0.3213122	-0.1490075	-0.3417893	
1.4952	0	0	0.4347486	0.3213601	-0.1489009	-0.3416454	
1.4956	0	0	0.4348577	0.3214069	-0.1487962	-0.3415042	
1.496	0	0	0.4349645	0.3214529	-0.1486935	-0.3413657	
1.4964	0	0	0.4350692	0.3214979	-0.1485929	-0.3412299	
1.4968	0	0	0.4351717	0.3215419	-0.1484943	-0.3410968	
1.4972	0	0	0.4352719	0.3215849	-0.1483977	-0.3409664	
