Time	BoxContact	CylinderContact	CylinderSensor	CylinderSensorX	CylinderSensorY	
0.2228	-0.07	-0.02369513	0	0.2258205	-0.2720375	
0.2232	-0.07	-0.02369513	0	0.2263043	-0.2716351	
0.2236	-0.07	-0.0329561	0	0.226788	-0.2712315	
0.224	-0.07	-0.0329561	0	0.2272713	-0.2708267	
0.2244	-0.07	-0.0329561	0	0.2277544	-0.2704205	
0.2248	-0.07	-0.0329561	0	0.2282373	-0.2700131	
0.2252	-0.07	-0.0329561	0	0.2287199	-0.2696045	
0.2256	-0.07	-0.04036488	0	0.2292022	-0.2691946	
0.226	-0.07	-0.04036488	0	0.2296842	-0.2687834	
0.2264	-0.07	-0.04036488	0	0.230166	-0.268371	
0.2268	-0.07	-0.04036488	0	0.2306474	-0.2679574	
0.2272	-0.07	-0.04036488	0	0.2311286	-0.2675425	
0.2276	-0.07	-0.04629191	0	0.2316095	-0.2671263	
0.228	-0.07	-0.04629191	0	0.2320901	-0.2667089	
0.2284	-0.07	-0.04629191	0	0.2325703	-0.2662902	
0.2288	-0.07	-0.04629191	0	0.2330503	-0.2658703	
0.2292	-0.07	-0.04629191	0	0.2335299	-0.2654491	
0.2296	-0.07	-0.05103353	0	0.2340092	-0.2650267	
0.23	-0.07	-0.05103353	0	0.2344882	-0.264603	
0.2304	-0.07	-0.05103353	0	0.2349668	-0.2641781	
0.2308	-0.07	-0.05103353	0	0.2354451	-0.263752	
0.2312	-0.07	-0.05103353	0	0.235923	-0.2633246	
0.2316	-0.07	-0.05482682	0	0.2364006	-0.2628959	
0.232	-0.07	-0.05482682	0	0.2368778	-0.262466	
0.2324	-0.07	-0.05482682	0	0.2373547	-0.2620349	
