Time	LO	LOS	LeftOdor	OS	RO	ROS	RightOdor	
5.115	0.248058	65.95531	65.95531	0.01610259	0.2212213	59.24761	59.24761	
5.116	0.248058	65.82655	65.82655	0.01610259	0.2212213	59.13825	59.13825	
5.117	0.2470541	65.69813	65.69813	0.0160489	0.2203517	59.02918	59.02918	
5.118	0.2470541	65.57003	65.57003	0.0160489	0.2203517	58.92034	58.92034	
5.119	0.2460549	65.44226	65.44226	0.01599495	0.2194864	58.8118	58.8118	
5.12	0.2460549	65.3148	65.3148	0.01599495	0.2194864	58.70345	58.70345	
5.121	0.2450604	65.18767	65.18767	0.01594073	0.2186254	58.59541	58.59541	
5.122	0.2450604	65.06087	65.06087	0.01594073	0.2186254	58.48761	58.48761	
5.123	0.2440704	64.93436	64.93436	0.01588627	0.2177686	58.38006	58.38006	
5.124	0.2440704	64.80821	64.80821	0.01588627	0.2177686	58.27275	58.27275	
5.125	0.2430851	64.68236	64.68236	0.01583156	0.216916	58.16573	58.16573	
5.126	0.2430851	64.55684	64.55684	0.01583156	0.216916	58.05893	58.05893	
5.127	0.2421044	64.43163	64.43163	0.01577662	0.2160676	57.95242	57.95242	
5.128	0.2421044	64.30673	64.30673	0.01577662	0.2160676	57.84611	57.84611	
5.129	0.2411281	64.18215	64.18215	0.01572146	0.2152234	57.74009	57.74009	
5.13	0.2411281	64.0579	64.0579	0.01572146	0.2152234	57.6343	57.6343	
5.131	0.2401565	63.93395	63.93395	0.01566607	0.2143834	57.52877	57.52877	
5.132	0.2401565	63.81031	63.81031	0.01566607	0.2143834	57.42347	57.42347	
5.133	0.2391894	63.68699	63.68699	0.01561048	0.2135474	57.31845	57.31845	
5.134	0.2391894	63.56399	63.56399	0.01561048	0.2135474	57.21364	57.21364	
5.135	0.2382269	63.44129	63.44129	0.01555469	0.2127156	57.10912	57.10912	
5.136	0.2382269	63.3189	63.3189	0.01555469	0.2127156	57.00481	57.00481	
5.137	0.2372688	63.19684	63.19684	0.01549871	0.2118878	56.90076	56.90076	
5.138	0.2372688	63.07506	63.07506	0.01549871	0.2118878	56.79695	56.79695	
5.139	0.2363153	62.95361	62.95361	0.01544255	0.2110641	56.69339	56.69339	
5.14	0.2363153	62.83246	62.83246	0.01544255	0.2110641	56.59006	56.59006	
5.141	0.2353662	62.71161	62.71161	0.01538621	0.2102444	56.487	56.487	
5.142	0.2353662	62.59107	62.59107	0.01538621	0.2102444	56.38415	56.38415	
5.143	0.2344215	62.47084	62.47084	0.0153297	0.2094288	56.28157	56.28157	
5.144	0.2344215	62.35091	62.35091	0.0153297	0.2094288	56.1792	56.1792	
5.145	0.2334813	62.23129	62.23129	0.01527304	0.2086171	56.07711	56.07711	
5.146	0.2334813	62.11196	62.11196	0.01527304	0.2086171	55.97522	55.97522	
5.147	0.2325456	61.99294	61.99294	0.01521622	0.2078094	55.8736	55.8736	
5.148	0.2325456	61.87421	61.87421	0.01521622	0.2078094	55.77218	55.77218	
5.149	0.2316142	61.75579	61.75579	0.01515926	0.2070056	55.67104	55.67104	
5.15	0.2316142	61.63766	61.63766	0.01515926	0.2070056	55.57011	55.57011	
5.151	0.2306873	61.51986	61.51986	0.01510216	0.2062057	55.46944	55.46944	
5.152	0.2306873	61.40232	61.40232	0.01510216	0.2062057	55.36898	55.36898	
5.153	0.2297647	61.2851	61.2851	0.01504493	0.2054098	55.26877	55.26877	
5.154	0.2297647	61.16817	61.16817	0.01504493	0.2054098	55.16878	55.16878	
5.155	0.2288465	61.05153	61.05153	0.01498758	0.2046177	55.06905	55.06905	
5.156	0.2288465	60.93519	60.93519	0.01498758	0.2046177	54.96953	54.96953	
5.157	0.2279327	60.81913	60.81913	0.01493012	0.2038295	54.87027	54.87027	
5.158	0.2279327	60.70338	60.70338	0.01493012	0.2038295	54.77121	54.77121	
5.159	0.2270232	60.58792	60.58792	0.01487255	0.2030451	54.67241	54.67241	
5.16	0.2270232	60.47275	60.47275	0.01487255	0.2030451	54.5738	54.5738	
5.161	0.226118	60.35787	60.35787	0.01481488	0.2022646	54.47547	54.47547	
5.162	0.226118	60.24328	60.24328	0.01481488	0.2022646	54.37733	54.37733	
5.163	0.2252171	60.12898	60.12898	0.01475712	0.2014878	54.27946	54.27946	
5.164	0.2252171	60.01496	60.01496	0.01475712	0.2014878	54.18177	54.18177	
5.165	0.2243205	59.90124	59.90124	0.01469927	0.2007148	54.08435	54.08435	
5.166	0.2243205	59.78779	59.78779	0.01469927	0.2007148	53.98713	53.98713	
5.167	0.2234282	59.67463	59.67463	0.01464134	0.1999456	53.89015	53.89015	
5.168	0.2234282	59.56177	59.56177	0.01464134	0.1999456	53.79339	53.79339	
5.169	0.2225401	59.44918	59.44918	0.01458334	0.1991801	53.69687	53.69687	
5.17	0.2225401	59.33688	59.33688	0.01458334	0.1991801	53.60054	53.60054	
5.171	0.2216563	59.22488	59.22488	0.01452527	0.1984183	53.50449	53.50449	
5.172	0.2216563	59.11314	59.11314	0.01452527	0.1984183	53.40862	53.40862	
5.173	0.2207766	59.00168	59.00168	0.01446715	0.1976602	53.31299	53.31299	
5.174	0.2207766	58.89054	58.89054	0.01446715	0.1976602	53.21759	53.21759	
5.175	0.2199012	58.77966	58.77966	0.01440897	0.1969057	53.12244	53.12244	
5.176	0.2199012	58.66914	58.66914	0.01440897	0.1969057	53.02753	53.02753	
5.177	0.2190299	58.55888	58.55888	0.01435074	0.196155	52.93288	52.93288	
5.178	0.2190299	58.44899	58.44899	0.01435074	0.196155	52.8385	52.8385	
5.179	0.2181629	58.33936	58.33936	0.01429248	0.1954079	52.74436	52.74436	
5.18	0.2181629	58.23012	58.23012	0.01429248	0.1954079	52.65051	52.65051	
5.181	0.2173	58.12115	58.12115	0.01423418	0.1946644	52.5569	52.5569	
5.182	0.2173	58.01259	58.01259	0.01423418	0.1946644	52.46363	52.46363	
5.183	0.2164413	57.9043	57.9043	0.01417585	0.1939245	52.37058	52.37058	
5.184	0.2164413	57.79644	57.79644	0.01417585	0.1939245	52.27787	52.27787	
5.185	0.2155867	57.68883	57.68883	0.0141175	0.1931882	52.18541	52.18541	
5.186	0.2155867	57.58168	57.58168	0.0141175	0.1931882	52.0933	52.0933	
5.187	0.2147363	57.47479	57.47479	0.01405914	0.1924556	52.00141	52.00141	
5.188	0.2147363	57.36837	57.36837	0.01405914	0.1924556	51.90991	51.90991	
5.189	0.2138901	57.26222	57.26222	0.01400076	0.1917266	51.81865	51.81865	
5.19	0.2138901	57.15652	57.15652	0.01400076	0.1917266	51.72778	51.72778	
5.191	0.213048	57.05111	57.05111	0.01394238	0.1910012	51.63713	51.63713	
5.192	0.213048	56.94618	56.94618	0.01394238	0.1910012	51.54691	51.54691	
5.193	0.2122101	56.84151	56.84151	0.013884	0.1902794	51.45689	51.45689	
5.194	0.2122101	56.73737	56.73737	0.013884	0.1902794	51.36731	51.36731	
5.195	0.2113764	56.63347	56.63347	0.01382563	0.1895612	51.27795	51.27795	
5.196	0.2113764	56.5301	56.5301	0.01382563	0.1895612	51.18904	51.18904	
5.197	0.2105469	56.42699	56.42699	0.01376727	0.1888466	51.10035	51.10035	
5.198	0.2105469	56.3244	56.3244	0.01376727	0.1888466	51.01211	51.01211	
5.199	0.2097216	56.22208	56.22208	0.01370893	0.1881357	50.92409	50.92409	
5.2	0.2097216	56.12031	56.12031	0.01370893	0.1881357	50.83653	50.83653	
5.201	0.2089004	56.01876	56.01876	0.01365061	0.1874285	50.74919	50.74919	
5.202	0.2089004	55.91781	55.91781	0.01365061	0.1874285	50.66234	50.66234	
5.203	0.2080836	55.8171	55.8171	0.01359231	0.1867248	50.5757	50.5757	
5.204	0.2080836	55.71696	55.71696	0.01359231	0.1867248	50.48954	50.48954	
5.205	0.2072709	55.61707	55.61707	0.01353405	0.1860249	50.4036	50.4036	
5.206	0.2072709	55.51775	55.51775	0.01353405	0.1860249	50.31815	50.31815	
5.207	0.2064625	55.41867	55.41867	0.01347583	0.1853286	50.23292	50.23292	
5.208	0.2064625	55.32019	55.32019	0.01347583	0.1853286	50.14819	50.14819	
5.209	0.2056584	55.22194	55.22194	0.01341766	0.184636	50.06367	50.06367	
5.21	0.2056584	55.12431	55.12431	0.01341766	0.184636	49.97968	49.97968	
5.211	0.2048585	55.02691	55.02691	0.01335953	0.1839471	49.89587	49.89587	
5.212	0.2048585	54.93011	54.93011	0.01335953	0.1839471	49.8126	49.8126	
5.213	0.204063	54.83355	54.83355	0.01330145	0.1832619	49.72953	49.72953	
5.214	0.204063	54.73761	54.73761	0.01330145	0.1832619	49.647	49.647	
5.215	0.2032717	54.64189	54.64189	0.01324343	0.1825804	49.56466	49.56466	
5.216	0.2032717	54.54681	54.54681	0.01324343	0.1825804	49.48287	49.48287	
5.217	0.2024848	54.45194	54.45194	0.01318548	0.1819027	49.40126	49.40126	
5.218	0.2024848	54.35772	54.35772	0.01318548	0.1819027	49.3202	49.3202	
5.219	0.2017022	54.2637	54.2637	0.01312759	0.1812287	49.23935	49.23935	
5.22	0.2017022	54.17033	54.17033	0.01312759	0.1812287	49.15904	49.15904	
5.221	0.200924	54.07718	54.07718	0.01306977	0.1805585	49.07891	49.07891	
5.222	0.200924	53.98467	53.98467	0.01306977	0.1805585	48.99935	48.99935	
5.223	0.2001501	53.89238	53.89238	0.01301203	0.1798921	48.91998	48.91998	
5.224	0.2001501	53.80073	53.80073	0.01301203	0.1798921	48.84116	48.84116	
5.225	0.1993807	53.7093	53.7093	0.01295437	0.1792295	48.76254	48.76254	
5.226	0.1993807	53.61852	53.61852	0.01295437	0.1792295	48.68449	48.68449	
5.227	0.1986156	53.52794	53.52794	0.01289679	0.1785706	48.6066	48.6066	
5.228	0.1986156	53.43803	53.43803	0.01289679	0.1785706	48.5293	48.5293	
5.229	0.197855	53.34832	53.34832	0.01283931	0.1779156	48.45217	48.45217	
5.23	0.197855	53.25926	53.25926	0.01283931	0.1779156	48.37561	48.37561	
5.231	0.1970988	53.17041	53.17041	0.01278192	0.1772644	48.29924	48.29924	
5.232	0.1970988	53.08223	53.08223	0.01278192	0.1772644	48.22343	48.22343	
5.233	0.1963471	52.99424	52.99424	0.01272462	0.1766171	48.14781	48.14781	
5.234	0.1963471	52.90692	52.90692	0.01272462	0.1766171	48.07277	48.07277	
5.235	0.1955998	52.81979	52.81979	0.01266743	0.1759736	47.99789	47.99789	
5.236	0.1955998	52.73333	52.73333	0.01266743	0.1759736	47.9236	47.9236	
5.237	0.194857	52.64706	52.64706	0.01261034	0.175334	47.84946	47.84946	
5.238	0.194857	52.56146	52.56146	0.01261034	0.175334	47.77593	47.77593	
5.239	0.1941186	52.47605	52.47605	0.01255336	0.1746983	47.70255	47.70255	
5.24	0.1941186	52.39132	52.39132	0.01255336	0.1746983	47.62976	47.62976	
5.241	0.1933848	52.30676	52.30676	0.0124965	0.1740665	47.55712	47.55712	
5.242	0.1933848	52.22289	52.22289	0.0124965	0.1740665	47.48509	47.48509	
5.243	0.1926555	52.13918	52.13918	0.01243975	0.1734386	47.4132	47.4132	
5.244	0.1926555	52.05615	52.05615	0.01243975	0.1734386	47.34191	47.34191	
5.245	0.1919308	51.9733	51.9733	0.01238313	0.1728146	47.27076	47.27076	
5.246	0.1919308	51.89114	51.89114	0.01238313	0.1728146	47.20021	47.20021	
5.247	0.1912106	51.80913	51.80913	0.01232663	0.1721946	47.12981	47.12981	
5.248	0.1912106	51.7278	51.7278	0.01232663	0.1721946	47.06002	47.06002	
5.249	0.1904949	51.64666	51.64666	0.01227025	0.1715785	46.99036	46.99036	
5.25	0.1904949	51.56617	51.56617	0.01227025	0.1715785	46.92129	46.92129	
5.251	0.1897838	51.48586	51.48586	0.01221401	0.1709663	46.85237	46.85237	
5.252	0.1897838	51.40623	51.40623	0.01221401	0.1709663	46.78403	46.78403	
5.253	0.1890773	51.32675	51.32675	0.01215791	0.1703581	46.71585	46.71585	
5.254	0.1890773	51.24795	51.24795	0.01215791	0.1703581	46.64826	46.64826	
5.255	0.1883753	51.16932	51.16932	0.01210194	0.1697539	46.58081	46.58081	
5.256	0.1883753	51.09135	51.09135	0.01210194	0.1697539	46.51394	46.51394	
5.257	0.187678	51.01353	51.01353	0.01204612	0.1691537	46.44721	46.44721	
5.258	0.187678	50.9364	50.9364	0.01204612	0.1691537	46.38107	46.38107	
5.259	0.1869852	50.85942	50.85942	0.01199044	0.1685575	46.31507	46.31507	
5.26	0.1869852	50.7831	50.7831	0.01199044	0.1685575	46.24965	46.24965	
5.261	0.1862971	50.70695	50.70695	0.01193491	0.1679652	46.18437	46.18437	
5.262	0.1862971	50.63146	50.63146	0.01193491	0.1679652	46.11968	46.11968	
5.263	0.1856136	50.55612	50.55612	0.01187953	0.167377	46.05511	46.05511	
5.264	0.1856136	50.48144	50.48144	0.01187953	0.167377	45.99113	45.99113	
5.265	0.1849347	50.40691	50.40691	0.0118243	0.1667927	45.92727	45.92727	
5.266	0.1849347	50.33304	50.33304	0.0118243	0.1667927	45.864	45.864	
5.267	0.1842604	50.25932	50.25932	0.01176924	0.1662125	45.80085	45.80085	
5.268	0.1842604	50.18626	50.18626	0.01176924	0.1662125	45.7383	45.7383	
5.269	0.1835907	50.11334	50.11334	0.01171433	0.1656363	45.67584	45.67584	
5.27	0.1835907	50.04107	50.04107	0.01171433	0.1656363	45.61398	45.61398	
5.271	0.1829257	49.96896	49.96896	0.01165959	0.1650642	45.55224	45.55224	
5.272	0.1829257	49.89749	49.89749	0.01165959	0.1650642	45.49107	45.49107	
5.273	0.1822653	49.82616	49.82616	0.01160501	0.164496	45.43002	45.43002	
5.274	0.1822653	49.75548	49.75548	0.01160501	0.164496	45.36954	45.36954	
5.275	0.1816096	49.68494	49.68494	0.01155061	0.1639319	45.3092	45.3092	
5.276	0.1816096	49.61503	49.61503	0.01155061	0.1639319	45.2494	45.2494	
5.277	0.1809585	49.54527	49.54527	0.01149637	0.1633718	45.18973	45.18973	
5.278	0.1809585	49.47616	49.47616	0.01149637	0.1633718	45.13063	45.13063	
5.279	0.1803121	49.40716	49.40716	0.01144231	0.1628157	45.07164	45.07164	
5.28	0.1803121	49.33879	49.33879	0.01144231	0.1628157	45.01319	45.01319	
5.281	0.1796702	49.27055	49.27055	0.01138843	0.1622637	44.95484	44.95484	
5.282	0.1796702	49.2029	49.2029	0.01138843	0.1622637	44.89703	44.89703	
5.283	0.1790331	49.1354	49.1354	0.01133472	0.1617157	44.83934	44.83934	
5.284	0.1790331	49.06848	49.06848	0.01133472	0.1617157	44.78216	44.78216	
5.285	0.1784005	49.00167	49.00167	0.0112812	0.1611718	44.72508	44.72508	
5.286	0.1784005	48.93546	48.93546	0.0112812	0.1611718	44.66851	44.66851	
5.287	0.1777726	48.86937	48.86937	0.01122787	0.1606319	44.61205	44.61205	
5.288	0.1777726	48.80385	48.80385	0.01122787	0.1606319	44.55609	44.55609	
5.289	0.1771493	48.73844	48.73844	0.01117472	0.160096	44.50023	44.50023	
5.29	0.1771493	48.6736	48.6736	0.01117472	0.160096	44.44486	44.44486	
5.291	0.1765306	48.60886	48.60886	0.01112176	0.159564	44.38958	44.38958	
5.292	0.1765306	48.54467	48.54467	0.01112176	0.159564	44.33479	44.33479	
5.293	0.1759166	48.48061	48.48061	0.01106899	0.1590361	44.28008	44.28008	
5.294	0.1759166	48.41708	48.41708	0.01106899	0.1590361	44.22586	44.22586	
5.295	0.1753071	48.35366	48.35366	0.01101641	0.1585122	44.17173	44.17173	
5.296	0.1753071	48.29076	48.29076	0.01101641	0.1585122	44.11805	44.11805	
5.297	0.1747021	48.22798	48.22798	0.01096403	0.1579923	44.06447	44.06447	
5.298	0.1747021	48.16572	48.16572	0.01096403	0.1579923	44.01134	44.01134	
5.299	0.1741018	48.10356	48.10356	0.01091185	0.1574763	43.95831	43.95831	
5.3	0.1741018	48.04191	48.04191	0.01091185	0.1574763	43.9057	43.9057	
5.301	0.173506	47.98036	47.98036	0.01085987	0.1569643	43.8532	43.8532	
5.302	0.173506	47.91932	47.91932	0.01085987	0.1569643	43.80112	43.80112	
5.303	0.1729147	47.85837	47.85837	0.01080809	0.1564562	43.74913	43.74913	
5.304	0.1729147	47.79792	47.79792	0.01080809	0.1564562	43.69756	43.69756	
5.305	0.1723279	47.73756	47.73756	0.01075651	0.155952	43.64609	43.64609	
5.306	0.1723279	47.67768	47.67768	0.01075651	0.155952	43.59502	43.59502	
5.307	0.1717456	47.6179	47.6179	0.01070514	0.1554517	43.54404	43.54404	
5.308	0.1717456	47.5586	47.5586	0.01070514	0.1554517	43.49347	43.49347	
5.309	0.1711677	47.49939	47.49939	0.01065397	0.1549553	43.44299	43.44299	
5.31	0.1711677	47.44064	47.44064	0.01065397	0.1549553	43.3929	43.3929	
5.311	0.1705943	47.382	47.382	0.01060302	0.1544628	43.3429	43.3429	
5.312	0.1705943	47.3238	47.3238	0.01060302	0.1544628	43.29327	43.29327	
5.313	0.1700254	47.26569	47.26569	0.01055227	0.1539741	43.24374	43.24374	
5.314	0.1700254	47.20803	47.20803	0.01055227	0.1539741	43.19458	43.19458	
5.315	0.1694608	47.15046	47.15046	0.01050174	0.1534893	43.14552	43.14552	
5.316	0.1694608	47.09333	47.09333	0.01050174	0.1534893	43.09681	43.09681	
5.317	0.1689006	47.03629	47.03629	0.01045142	0.1530082	43.04819	43.04819	
5.318	0.1689006	46.97968	46.97968	0.01045142	0.1530082	42.99994	42.99994	
5.319	0.1683448	46.92316	46.92316	0.01040132	0.1525309	42.95176	42.95176	
5.32	0.1683448	46.86705	46.86705	0.01040132	0.1525309	42.90394	42.90394	
5.321	0.1677933	46.81104	46.81104	0.01035143	0.1520574	42.8562	42.8562	
5.322	0.1677933	46.75544	46.75544	0.01035143	0.1520574	42.80881	42.80881	
5.323	0.1672461	46.69992	46.69992	0.01030176	0.1515877	42.7615	42.7615	
5.324	0.1672461	46.64481	46.64481	0.01030176	0.1515877	42.71453	42.71453	
5.325	0.1667031	46.58978	46.58978	0.01025231	0.1511216	42.66764	42.66764	
5.326	0.1667031	46.53515	46.53515	0.01025231	0.1511216	42.62108	42.62108	
5.327	0.1661645	46.48061	46.48061	0.01020308	0.1506592	42.5746	42.5746	
5.328	0.1661645	46.42645	46.42645	0.01020308	0.1506592	42.52845	42.52845	
5.329	0.16563	46.37238	46.37238	0.01015407	0.1502005	42.48237	42.48237	
5.33	0.16563	46.31868	46.31868	0.01015407	0.1502005	42.43661	42.43661	
5.331	0.1650998	46.26508	46.26508	0.01010528	0.1497454	42.39093	42.39093	
5.332	0.1650998	46.21184	46.21184	0.01010528	0.1497454	42.34557	42.34557	
5.333	0.1645737	46.15868	46.15868	0.01005672	0.149294	42.30027	42.30027	
5.334	0.1645737	46.1059	46.1059	0.01005672	0.149294	42.25529	42.25529	
5.335	0.1640517	46.0532	46.0532	0.01000838	0.1488461	42.21037	42.21037	
5.336	0.1640517	46.00085	46.00085	0.01000838	0.1488461	42.16578	42.16578	
5.337	0.1635339	45.94859	45.94859	0.00996027	0.1484018	42.12123	42.12123	
5.338	0.1635339	45.89667	45.89667	0.00996027	0.1484018	42.07699	42.07699	
5.339	0.1630201	45.84484	45.84484	0.009912385	0.1479611	42.03283	42.03283	
5.34	0.1630201	45.79336	45.79336	0.009912385	0.1479611	41.98895	41.98895	
5.341	0.1625104	45.74195	45.74195	0.009864728	0.1475238	41.94514	41.94514	
5.342	0.1625104	45.69088	45.69088	0.009864728	0.1475238	41.90162	41.90162	
5.343	0.1620047	45.63989	45.63989	0.009817299	0.14709	41.85816	41.85816	
5.344	0.1620047	45.58923	45.58923	0.009817299	0.14709	41.81499	41.81499	
5.345	0.161503	45.53865	45.53865	0.0097701	0.1466597	41.77188	41.77188	
5.346	0.161503	45.48839	45.48839	0.0097701	0.1466597	41.72904	41.72904	
5.347	0.1610053	45.43822	45.43822	0.009723131	0.1462329	41.68628	41.68628	
5.348	0.1610053	45.38837	45.38837	0.009723131	0.1462329	41.64378	41.64378	
5.349	0.1605115	45.33858	45.33858	0.009676393	0.1458094	41.60136	41.60136	
5.35	0.1605115	45.28912	45.28912	0.009676393	0.1458094	41.55918	41.55918	
5.351	0.1600216	45.23973	45.23973	0.009629886	0.1453893	41.51708	41.51708	
5.352	0.1600216	45.19064	45.19064	0.009629886	0.1453893	41.47525	41.47525	
5.353	0.1595355	45.14163	45.14163	0.009583611	0.1449725	41.43346	41.43346	
5.354	0.1595355	45.09293	45.09293	0.009583611	0.1449725	41.39194	41.39194	
5.355	0.1590533	45.0443	45.0443	0.009537569	0.1445591	41.35048	41.35048	
5.356	0.1590533	44.99596	44.99596	0.009537569	0.1445591	41.30926	41.30926	
5.357	0.1585749	44.9477	44.9477	0.00949176	0.1441489	41.26812	41.26812	
5.358	0.1585749	44.89973	44.89973	0.00949176	0.1441489	41.22721	41.22721	
5.359	0.1581003	44.85183	44.85183	0.009446185	0.143742	41.18637	41.18637	
5.36	0.1581003	44.80422	44.80422	0.009446185	0.143742	41.14577	41.14577	
5.361	0.1576294	44.75668	44.75668	0.009400844	0.1433384	41.10522	41.10522	
5.362	0.1576294	44.70942	44.70942	0.009400844	0.1433384	41.06491	41.06491	
5.363	0.1571622	44.66222	44.66222	0.009355737	0.1429379	41.02467	41.02467	
5.364	0.1571622	44.61531	44.61531	0.009355737	0.1429379	40.98466	40.98466	
5.365	0.1566987	44.56847	44.56847	0.009310864	0.1425406	40.9447	40.9447	
5.366	0.1566987	44.5219	44.5219	0.009310864	0.1425406	40.90498	40.90498	
5.367	0.1562388	44.4754	44.4754	0.009266227	0.1421465	40.8653	40.8653	
5.368	0.1562388	44.42916	44.42916	0.009266227	0.1421465	40.82585	40.82585	
5.369	0.1557825	44.38299	44.38299	0.009221825	0.1417555	40.78646	40.78646	
5.37	0.1557825	44.33708	44.33708	0.009221825	0.1417555	40.74729	40.74729	
5.371	0.1553299	44.29125	44.29125	0.009177659	0.1413676	40.70818	40.70818	
5.372	0.1553299	44.24567	44.24567	0.009177659	0.1413676	40.66928	40.66928	
5.373	0.1548807	44.20015	44.20015	0.009133728	0.1409827	40.63043	40.63043	
5.374	0.1548807	44.15489	44.15489	0.009133728	0.1409827	40.5918	40.5918	
5.375	0.1544351	44.10969	44.10969	0.009090034	0.1406009	40.55323	40.55323	
5.376	0.1544351	44.06474	44.06474	0.009090034	0.1406009	40.51486	40.51486	
5.377	0.153993	44.01986	44.01986	0.009046576	0.140222	40.47654	40.47654	
5.378	0.153993	43.97523	43.97523	0.009046576	0.140222	40.43843	40.43843	
5.379	0.1535544	43.93064	43.93064	0.009003354	0.1398462	40.40037	40.40037	
5.38	0.1535544	43.88632	43.88632	0.009003354	0.1398462	40.36251	40.36251	
5.381	0.1531191	43.84204	43.84204	0.008960368	0.1394733	40.32471	40.32471	
5.382	0.1531191	43.79802	43.79802	0.008960368	0.1394733	40.2871	40.2871	
5.383	0.1526872	43.75404	43.75404	0.008917619	0.1391033	40.24954	40.24954	
5.384	0.1526872	43.7103	43.7103	0.008917619	0.1391033	40.21218	40.21218	
5.385	0.1522587	43.66662	43.66662	0.008875106	0.1387362	40.17487	40.17487	
5.386	0.1522587	43.62317	43.62317	0.008875106	0.1387362	40.13774	40.13774	
5.387	0.1518336	43.57979	43.57979	0.008832829	0.138372	40.10068	40.10068	
5.388	0.1518336	43.53662	43.53662	0.008832829	0.138372	40.0638	40.0638	
5.389	0.1514117	43.49352	43.49352	0.008790787	0.1380106	40.02695	40.02695	
5.39	0.1514117	43.45063	43.45063	0.008790787	0.1380106	39.99031	39.99031	
5.391	0.150993	43.40781	43.40781	0.008748983	0.137652	39.9537	39.9537	
5.392	0.150993	43.36521	43.36521	0.008748983	0.137652	39.91729	39.91729	
5.393	0.1505777	43.32266	43.32266	0.008707413	0.1372962	39.88091	39.88091	
5.394	0.1505777	43.28033	43.28033	0.008707413	0.1372962	39.84472	39.84472	
5.395	0.1501655	43.23806	43.23806	0.00866608	0.1369431	39.80857	39.80857	
5.396	0.1501655	43.196	43.196	0.00866608	0.1369431	39.7726	39.7726	
5.397	0.1497564	43.15399	43.15399	0.008624982	0.1365928	39.73668	39.73668	
5.398	0.1497564	43.11219	43.11219	0.008624982	0.1365928	39.70093	39.70093	
5.399	0.1493506	43.07044	43.07044	0.008584119	0.1362451	39.66521	39.66521	
5.4	0.1493506	43.02891	43.02891	0.008584119	0.1362451	39.62967	39.62967	
5.401	0.1489478	42.98742	42.98742	0.008543491	0.1359001	39.59418	39.59418	
5.402	0.1489478	42.94614	42.94614	0.008543491	0.1359001	39.55886	39.55886	
5.403	0.1485481	42.90492	42.90492	0.008503098	0.1355578	39.52358	39.52358	
5.404	0.1485481	42.86389	42.86389	0.008503098	0.1355578	39.48846	39.48846	
5.405	0.1481514	42.82291	42.82291	0.008462939	0.135218	39.45338	39.45338	
5.406	0.1481514	42.78213	42.78213	0.008462939	0.135218	39.41847	39.41847	
5.407	0.1477577	42.74141	42.74141	0.008423014	0.1348809	39.3836	39.3836	
5.408	0.1477577	42.70087	42.70087	0.008423014	0.1348809	39.3489	39.3489	
5.409	0.1473671	42.66039	42.66039	0.008383323	0.1345463	39.31423	39.31423	
5.41	0.1473671	42.62009	42.62009	0.008383323	0.1345463	39.27971	39.27971	
5.411	0.1469793	42.57986	42.57986	0.008343864	0.1342142	39.24524	39.24524	
5.412	0.1469793	42.5398	42.5398	0.008343864	0.1342142	39.21093	39.21093	
5.413	0.1465946	42.4998	42.4998	0.008304639	0.1338846	39.17666	39.17666	
5.414	0.1465946	42.45998	42.45998	0.008304639	0.1338846	39.14253	39.14253	
5.415	0.1462126	42.42021	42.42021	0.008265645	0.1335575	39.10846	39.10846	
5.416	0.1462126	42.38061	42.38061	0.008265645	0.1335575	39.07452	39.07452	
5.417	0.1458336	42.34108	42.34108	0.008226884	0.1332329	39.04062	39.04062	
5.418	0.1458336	42.30171	42.30171	0.008226884	0.1332329	39.00689	39.00689	
5.419	0.1454574	42.26241	42.26241	0.008188353	0.1329107	38.97317	38.97317	
5.42	0.1454574	42.22327	42.22327	0.008188353	0.1329107	38.93961	38.93961	
5.421	0.145084	42.18419	42.18419	0.008150053	0.1325908	38.90608	38.90608	
5.422	0.145084	42.14526	42.14526	0.008150053	0.1325908	38.8727	38.8727	
5.423	0.1447134	42.1064	42.1064	0.008111984	0.1322734	38.83937	38.83937	
5.424	0.1447134	42.0677	42.0677	0.008111984	0.1322734	38.80616	38.80616	
5.425	0.1443455	42.02906	42.02906	0.008074144	0.1319583	38.77301	38.77301	
5.426	0.1443455	41.99057	41.99057	0.008074144	0.1319583	38.73997	38.73997	
5.427	0.1439803	41.95213	41.95213	0.008036532	0.1316455	38.70698	38.70698	
5.428	0.1439803	41.91387	41.91387	0.008036532	0.1316455	38.67413	38.67413	
5.429	0.1436178	41.87564	41.87564	0.00799915	0.131335	38.64132	38.64132	
5.43	0.1436178	41.83759	41.83759	0.00799915	0.131335	38.60864	38.60864	
5.431	0.143258	41.79956	41.79956	0.007961995	0.1310268	38.57599	38.57599	
5.432	0.143258	41.76171	41.76171	0.007961995	0.1310268	38.54347	38.54347	
5.433	0.1429008	41.72391	41.72391	0.007925067	0.1307208	38.511	38.511	
5.434	0.1429008	41.68625	41.68625	0.007925067	0.1307208	38.47865	38.47865	
5.435	0.1425463	41.64865	41.64865	0.007888366	0.1304171	38.44634	38.44634	
5.436	0.1425463	41.61119	41.61119	0.007888366	0.1304171	38.41415	38.41415	
5.437	0.1421942	41.57379	41.57379	0.007851891	0.1301155	38.38201	38.38201	
5.438	0.1421942	41.53653	41.53653	0.007851891	0.1301155	38.34998	38.34998	
5.439	0.1418448	41.49933	41.49933	0.00781564	0.1298161	38.31799	38.31799	
5.44	0.1418448	41.46227	41.46227	0.00781564	0.1298161	38.28613	38.28613	
