Time	LO	LOS	LeftOdor	OS	RO	ROS	RightOdor	
4.974	0.3376782	89.29634	89.29634	0.01865479	0.3003319	78.74584	78.74584	
4.975	0.3362936	89.10957	89.10957	0.01865516	0.2990595	78.58886	78.58886	
4.976	0.3362936	88.92328	88.92328	0.01865516	0.2990595	78.43231	78.43231	
4.977	0.3349143	88.73739	88.73739	0.0186544	0.2977936	78.27613	78.27613	
4.978	0.3349143	88.55199	88.55199	0.0186544	0.2977936	78.12039	78.12039	
4.979	0.3335403	88.36697	88.36697	0.01865252	0.2965343	77.96497	77.96497	
4.98	0.3335403	88.1824	88.1824	0.01865252	0.2965343	77.81001	77.81001	
4.981	0.3321715	87.9983	87.9983	0.01864953	0.2952815	77.6554	77.6554	
4.982	0.3321715	87.81464	87.81464	0.01864953	0.2952815	77.50122	77.50122	
4.983	0.330808	87.63138	87.63138	0.01864544	0.2940352	77.3474	77.3474	
4.984	0.330808	87.44857	87.44857	0.01864544	0.2940352	77.19399	77.19399	
4.985	0.3294497	87.26619	87.26619	0.01864026	0.2927953	77.04092	77.04092	
4.986	0.3294497	87.08424	87.08424	0.01864026	0.2927953	76.88829	76.88829	
4.987	0.3280967	86.90273	86.90273	0.01863399	0.2915619	76.73601	76.73601	
4.988	0.3280967	86.72168	86.72168	0.01863399	0.2915619	76.58412	76.58412	
4.989	0.3267489	86.54103	86.54103	0.01862666	0.2903348	76.43261	76.43261	
4.99	0.3267489	86.36084	86.36084	0.01862666	0.2903348	76.28149	76.28149	
4.991	0.3254064	86.18106	86.18106	0.01861827	0.2891141	76.13074	76.13074	
4.992	0.3254064	86.00172	86.00172	0.01861827	0.2891141	75.98038	75.98038	
4.993	0.3240691	85.82281	85.82281	0.01860883	0.2878996	75.83038	75.83038	
4.994	0.3240691	85.64434	85.64434	0.01860883	0.2878996	75.68079	75.68079	
4.995	0.3227371	85.46626	85.46626	0.01859835	0.2866915	75.53154	75.53154	
4.996	0.3227371	85.28867	85.28867	0.01859835	0.2866915	75.38269	75.38269	
4.997	0.3214103	85.11144	85.11144	0.01858683	0.2854895	75.23418	75.23418	
4.998	0.3214103	84.93468	84.93468	0.01858683	0.2854895	75.08607	75.08607	
4.999	0.3200888	84.75832	84.75832	0.01857431	0.2842938	74.9383	74.9383	
5	0.3200888	84.58241	84.58241	0.01857431	0.2842938	74.79092	74.79092	
5.001	0.3187725	84.40689	84.40689	0.01856077	0.2831042	74.6439	74.6439	
5.002	0.3187725	84.23184	84.23184	0.01856077	0.2831042	74.49725	74.49725	
5.003	0.3174615	84.0572	84.0572	0.01854624	0.2819208	74.35095	74.35095	
5.004	0.3174615	83.88299	83.88299	0.01854624	0.2819208	74.20506	74.20506	
5.005	0.3161557	83.70919	83.70919	0.01853072	0.2807434	74.0595	74.0595	
5.006	0.3161557	83.53584	83.53584	0.01853072	0.2807434	73.91432	73.91432	
5.007	0.3148551	83.36288	83.36288	0.01851423	0.2795721	73.76948	73.76948	
5.008	0.3148551	83.19036	83.19036	0.01851423	0.2795721	73.62502	73.62502	
5.009	0.3135598	83.01825	83.01825	0.01849678	0.2784068	73.48088	73.48088	
5.01	0.3135598	82.84655	82.84655	0.01849678	0.2784068	73.33717	73.33717	
5.011	0.3122697	82.67526	82.67526	0.01847837	0.2772475	73.19373	73.19373	
5.012	0.3122697	82.50443	82.50443	0.01847837	0.2772475	73.0507	73.0507	
5.013	0.3109848	82.33397	82.33397	0.01845903	0.2760942	72.908	72.908	
5.014	0.3109848	82.16396	82.16396	0.01845903	0.2760942	72.76568	72.76568	
5.015	0.3097052	81.99435	81.99435	0.01843875	0.2749468	72.62369	72.62369	
5.016	0.3097052	81.82516	81.82516	0.01843875	0.2749468	72.48208	72.48208	
5.017	0.3084307	81.65639	81.65639	0.01841756	0.2738053	72.34078	72.34078	
5.018	0.3084307	81.48803	81.48803	0.01841756	0.2738053	72.19986	72.19986	
5.019	0.3071615	81.32006	81.32006	0.01839546	0.2726696	72.05927	72.05927	
5.02	0.3071615	81.15253	81.15253	0.01839546	0.2726696	71.91904	71.91904	
5.021	0.3058975	80.9854	80.9854	0.01837247	0.2715397	71.77914	71.77914	
5.022	0.3058975	80.81869	80.81869	0.01837247	0.2715397	71.63962	71.63962	
5.023	0.3046387	80.65239	80.65239	0.0183486	0.2704157	71.5004	71.5004	
5.024	0.3046387	80.4865	80.4865	0.0183486	0.2704157	71.36156	71.36156	
5.025	0.303385	80.32101	80.32101	0.01832386	0.2692974	71.22303	71.22303	
5.026	0.303385	80.15595	80.15595	0.01832386	0.2692974	71.08487	71.08487	
5.027	0.3021366	79.99126	79.99126	0.01829826	0.2681849	70.94704	70.94704	
5.028	0.3021366	79.82701	79.82701	0.01829826	0.2681849	70.80955	70.80955	
5.029	0.3008933	79.66315	79.66315	0.01827181	0.267078	70.67238	70.67238	
5.03	0.3008933	79.49973	79.49973	0.01827181	0.267078	70.53558	70.53558	
5.031	0.2996552	79.33666	79.33666	0.01824453	0.2659768	70.39907	70.39907	
5.032	0.2996552	79.17401	79.17401	0.01824453	0.2659768	70.26295	70.26295	
5.033	0.2984223	79.01176	79.01176	0.01821642	0.2648812	70.12712	70.12712	
5.034	0.2984223	78.84995	78.84995	0.01821642	0.2648812	69.99166	69.99166	
5.035	0.2971946	78.68849	78.68849	0.0181875	0.2637912	69.85649	69.85649	
5.036	0.2971946	78.52744	78.52744	0.0181875	0.2637912	69.72168	69.72168	
5.037	0.295972	78.3668	78.3668	0.01815779	0.2627068	69.58719	69.58719	
5.038	0.295972	78.20657	78.20657	0.01815779	0.2627068	69.45303	69.45303	
5.039	0.2947546	78.04672	78.04672	0.01812728	0.2616279	69.31919	69.31919	
5.04	0.2947546	77.88728	77.88728	0.01812728	0.2616279	69.1857	69.1857	
5.041	0.2935423	77.72822	77.72822	0.01809601	0.2605544	69.05251	69.05251	
5.042	0.2935423	77.56957	77.56957	0.01809601	0.2605544	68.91967	68.91967	
5.043	0.2923351	77.4113	77.4113	0.01806396	0.2594865	68.78712	68.78712	
5.044	0.2923351	77.25344	77.25344	0.01806396	0.2594865	68.65493	68.65493	
5.045	0.2911331	77.09596	77.09596	0.01803117	0.258424	68.52303	68.52303	
5.046	0.2911331	76.9389	76.9389	0.01803117	0.258424	68.39149	68.39149	
5.047	0.2899362	76.78221	76.78221	0.01799764	0.2573669	68.26025	68.26025	
5.048	0.2899362	76.62592	76.62592	0.01799764	0.2573669	68.12934	68.12934	
5.049	0.2887444	76.47001	76.47001	0.01796338	0.2563152	67.99873	67.99873	
5.05	0.2887444	76.3145	76.3145	0.01796338	0.2563152	67.86845	67.86845	
5.051	0.2875577	76.15937	76.15937	0.0179284	0.2552688	67.73847	67.73847	
5.052	0.2875577	76.00466	76.00466	0.0179284	0.2552688	67.60884	67.60884	
5.053	0.2863761	75.85027	75.85027	0.01789273	0.2542277	67.4795	67.4795	
5.054	0.2863761	75.69633	75.69633	0.01789273	0.2542277	67.3505	67.3505	
5.055	0.2851996	75.54275	75.54275	0.01785636	0.2531919	67.22177	67.22177	
5.056	0.2851996	75.38956	75.38956	0.01785636	0.2531919	67.0934	67.0934	
5.057	0.2840282	75.23676	75.23676	0.0178193	0.2521614	66.9653	66.9653	
5.058	0.2840282	75.08434	75.08434	0.0178193	0.2521614	66.83755	66.83755	
5.059	0.2828619	74.93229	74.93229	0.01778159	0.2511361	66.71008	66.71008	
5.06	0.2828619	74.78063	74.78063	0.01778159	0.2511361	66.58295	66.58295	
5.061	0.2817006	74.62935	74.62935	0.01774321	0.250116	66.45609	66.45609	
5.062	0.2817006	74.47845	74.47845	0.01774321	0.250116	66.32957	66.32957	
5.063	0.2805443	74.32792	74.32792	0.01770419	0.249101	66.20332	66.20332	
5.064	0.2805443	74.17779	74.17779	0.01770419	0.249101	66.07741	66.07741	
5.065	0.2793931	74.02802	74.02802	0.01766454	0.2480912	65.95177	65.95177	
5.066	0.2793931	73.87863	73.87863	0.01766454	0.2480912	65.82645	65.82645	
5.067	0.2782469	73.7296	73.7296	0.01762427	0.2470865	65.70142	65.70142	
5.068	0.2782469	73.58096	73.58096	0.01762427	0.2470865	65.57673	65.57673	
5.069	0.2771057	73.43269	73.43269	0.01758339	0.2460869	65.45229	65.45229	
5.07	0.2771057	73.28481	73.28481	0.01758339	0.2460869	65.32822	65.32822	
5.071	0.2759696	73.13728	73.13728	0.01754191	0.2450923	65.20438	65.20438	
5.072	0.2759696	72.99014	72.99014	0.01754191	0.2450923	65.08087	65.08087	
5.073	0.2748384	72.84335	72.84335	0.01749984	0.2441027	64.95766	64.95766	
5.074	0.2748384	72.69695	72.69695	0.01749984	0.2441027	64.83474	64.83474	
5.075	0.2737122	72.55091	72.55091	0.0174572	0.2431181	64.71211	64.71211	
5.076	0.2737122	72.40524	72.40524	0.0174572	0.2431181	64.58981	64.58981	
5.077	0.2725911	72.25995	72.25995	0.017414	0.2421384	64.46777	64.46777	
5.078	0.2725911	72.11501	72.11501	0.017414	0.2421384	64.34602	64.34602	
5.079	0.2714748	71.97044	71.97044	0.01737025	0.2411637	64.22456	64.22456	
5.08	0.2714748	71.82623	71.82623	0.01737025	0.2411637	64.10342	64.10342	
5.081	0.2703636	71.6824	71.6824	0.01732595	0.2401939	63.98255	63.98255	
5.082	0.2703636	71.53892	71.53892	0.01732595	0.2401939	63.86199	63.86199	
5.083	0.2692572	71.3958	71.3958	0.01728113	0.239229	63.74169	63.74169	
5.084	0.2692572	71.25305	71.25305	0.01728113	0.239229	63.6217	63.6217	
5.085	0.2681558	71.11066	71.11066	0.01723579	0.2382689	63.502	63.502	
5.086	0.2681558	70.96863	70.96863	0.01723579	0.2382689	63.38258	63.38258	
5.087	0.2670594	70.82696	70.82696	0.01718994	0.2373137	63.26344	63.26344	
5.088	0.2670594	70.68564	70.68564	0.01718994	0.2373137	63.1446	63.1446	
5.089	0.2659678	70.54469	70.54469	0.0171436	0.2363632	63.02602	63.02602	
5.09	0.2659678	70.4041	70.4041	0.0171436	0.2363632	62.90776	62.90776	
5.091	0.2648811	70.26386	70.26386	0.01709678	0.2354175	62.78975	62.78975	
5.092	0.2648811	70.12397	70.12397	0.01709678	0.2354175	62.67205	62.67205	
5.093	0.2637993	69.98444	69.98444	0.01704948	0.2344765	62.55461	62.55461	
5.094	0.2637993	69.84526	69.84526	0.01704948	0.2344765	62.43747	62.43747	
5.095	0.2627224	69.70643	69.70643	0.01700171	0.2335403	62.3206	62.3206	
5.096	0.2627224	69.56795	69.56795	0.01700171	0.2335403	62.20402	62.20402	
5.097	0.2616504	69.42983	69.42983	0.0169535	0.2326087	62.08769	62.08769	
5.098	0.2616504	69.29208	69.29208	0.0169535	0.2326087	61.97167	61.97167	
5.099	0.2605831	69.15464	69.15464	0.01690485	0.2316818	61.85591	61.85591	
5.1	0.2605831	69.01757	69.01757	0.01690485	0.2316818	61.74044	61.74044	
5.101	0.2595207	68.88084	68.88084	0.01685577	0.2307595	61.62521	61.62521	
5.102	0.2595207	68.74445	68.74445	0.01685577	0.2307595	61.51029	61.51029	
5.103	0.2584632	68.60841	68.60841	0.01680626	0.2298418	61.39563	61.39563	
5.104	0.2584632	68.47273	68.47273	0.01680626	0.2298418	61.28125	61.28125	
5.105	0.2574104	68.33737	68.33737	0.01675635	0.2289287	61.16714	61.16714	
5.106	0.2574104	68.20238	68.20238	0.01675635	0.2289287	61.05331	61.05331	
5.107	0.2563624	68.06772	68.06772	0.01670604	0.2280202	60.93973	60.93973	
5.108	0.2563624	67.93342	67.93342	0.01670604	0.2280202	60.82646	60.82646	
5.109	0.2553192	67.79944	67.79944	0.01665534	0.2271162	60.71342	60.71342	
5.11	0.2553192	67.66579	67.66579	0.01665534	0.2271162	60.60068	60.60068	
5.111	0.2542808	67.5325	67.5325	0.01660427	0.2262166	60.48818	60.48818	
5.112	0.2542808	67.39954	67.39954	0.01660427	0.2262166	60.37596	60.37596	
5.113	0.2532471	67.2669	67.2669	0.01655282	0.2253216	60.26399	60.26399	
5.114	0.2532471	67.13461	67.13461	0.01655282	0.2253216	60.15232	60.15232	
5.115	0.2522182	67.00268	67.00268	0.01650102	0.224431	60.04086	60.04086	
5.116	0.2522182	66.87106	66.87106	0.01650102	0.224431	59.92971	59.92971	
5.117	0.251194	66.73978	66.73978	0.01644887	0.2235449	59.8188	59.8188	
5.118	0.251194	66.60883	66.60883	0.01644887	0.2235449	59.70818	59.70818	
5.119	0.2501745	66.47822	66.47822	0.01639639	0.2226631	59.5978	59.5978	
5.12	0.2501745	66.34795	66.34795	0.01639639	0.2226631	59.48771	59.48771	
5.121	0.2491597	66.21799	66.21799	0.01634357	0.2217857	59.37785	59.37785	
5.122	0.2491597	66.08837	66.08837	0.01634357	0.2217857	59.26828	59.26828	
5.123	0.2481496	65.95908	65.95908	0.01629044	0.2209126	59.15894	59.15894	
5.124	0.2481496	65.83012	65.83012	0.01629044	0.2209126	59.04989	59.04989	
5.125	0.2471441	65.70149	65.70149	0.016237	0.2200439	58.94107	58.94107	
5.126	0.2471441	65.57319	65.57319	0.016237	0.2200439	58.83253	58.83253	
5.127	0.2461433	65.44521	65.44521	0.01618326	0.2191795	58.72422	58.72422	
5.128	0.2461433	65.31755	65.31755	0.01618326	0.2191795	58.61618	58.61618	
5.129	0.2451472	65.19022	65.19022	0.01612924	0.2183194	58.50838	58.50838	
5.13	0.2451472	65.0632	65.0632	0.01612924	0.2183194	58.40087	58.40087	
5.131	0.2441557	64.93651	64.93651	0.01607493	0.2174635	58.29357	58.29357	
5.132	0.2441557	64.81014	64.81014	0.01607493	0.2174635	58.18656	58.18656	
5.133	0.2431687	64.6841	64.6841	0.01602035	0.2166118	58.07978	58.07978	
5.134	0.2431687	64.55838	64.55838	0.01602035	0.2166118	57.97328	57.97328	
5.135	0.2421864	64.43298	64.43298	0.01596552	0.2157644	57.867	57.867	
5.136	0.2421864	64.30788	64.30788	0.01596552	0.2157644	57.76099	57.76099	
5.137	0.2412087	64.18313	64.18313	0.01591043	0.2149211	57.65521	57.65521	
5.138	0.2412087	64.05867	64.05867	0.01591043	0.2149211	57.54972	57.54972	
5.139	0.2402355	63.93454	63.93454	0.01585509	0.214082	57.44444	57.44444	
5.14	0.2402355	63.81072	63.81072	0.01585509	0.214082	57.33943	57.33943	
5.141	0.2392668	63.68721	63.68721	0.01579953	0.213247	57.23465	57.23465	
5.142	0.2392668	63.56404	63.56404	0.01579953	0.213247	57.13013	57.13013	
5.143	0.2383027	63.44116	63.44116	0.01574373	0.2124162	57.02583	57.02583	
5.144	0.2383027	63.31858	63.31858	0.01574373	0.2124162	56.92181	56.92181	
5.145	0.2373431	63.19633	63.19633	0.01568772	0.2115894	56.81802	56.81802	
5.146	0.2373431	63.07438	63.07438	0.01568772	0.2115894	56.71448	56.71448	
5.147	0.2363881	62.95274	62.95274	0.01563151	0.2107667	56.61117	56.61117	
5.148	0.2363881	62.83142	62.83142	0.01563151	0.2107667	56.50812	56.50812	
5.149	0.2354375	62.7104	62.7104	0.01557509	0.209948	56.40529	56.40529	
5.15	0.2354375	62.58969	62.58969	0.01557509	0.209948	56.30274	56.30274	
5.151	0.2344913	62.46929	62.46929	0.01551848	0.2091334	56.20039	56.20039	
5.152	0.2344913	62.34918	62.34918	0.01551848	0.2091334	56.09831	56.09831	
5.153	0.2335497	62.22939	62.22939	0.01546169	0.2083227	55.99644	55.99644	
5.154	0.2335497	62.10989	62.10989	0.01546169	0.2083227	55.89483	55.89483	
5.155	0.2326124	61.9907	61.9907	0.01540473	0.207516	55.79345	55.79345	
5.156	0.2326124	61.87182	61.87182	0.01540473	0.207516	55.69231	55.69231	
5.157	0.2316796	61.75323	61.75323	0.0153476	0.2067133	55.59141	55.59141	
5.158	0.2316796	61.63495	61.63495	0.0153476	0.2067133	55.49075	55.49075	
5.159	0.2307512	61.51698	61.51698	0.01529031	0.2059146	55.39031	55.39031	
5.16	0.2307512	61.39928	61.39928	0.01529031	0.2059146	55.29014	55.29014	
5.161	0.2298272	61.2819	61.2819	0.01523287	0.2051197	55.19016	55.19016	
5.162	0.2298272	61.16481	61.16481	0.01523287	0.2051197	55.09045	55.09045	
5.163	0.2289076	61.04802	61.04802	0.01517529	0.2043287	54.99094	54.99094	
5.164	0.2289076	60.93152	60.93152	0.01517529	0.2043287	54.8917	54.8917	
5.165	0.2279923	60.81533	60.81533	0.01511757	0.2035416	54.79266	54.79266	
5.166	0.2279923	60.69942	60.69942	0.01511757	0.2035416	54.69389	54.69389	
5.167	0.2270814	60.58381	60.58381	0.01505973	0.2027583	54.59531	54.59531	
5.168	0.2270814	60.46848	60.46848	0.01505973	0.2027583	54.49698	54.49698	
5.169	0.2261748	60.35346	60.35346	0.01500176	0.2019789	54.39887	54.39887	
5.17	0.2261748	60.23871	60.23871	0.01500176	0.2019789	54.301	54.301	
5.171	0.2252725	60.12428	60.12428	0.01494369	0.2012032	54.20335	54.20335	
5.172	0.2252725	60.01012	60.01012	0.01494369	0.2012032	54.10594	54.10594	
5.173	0.2243745	59.89625	59.89625	0.01488551	0.2004314	54.00874	54.00874	
5.174	0.2243745	59.78266	59.78266	0.01488551	0.2004314	53.91178	53.91178	
5.175	0.2234808	59.66938	59.66938	0.01482723	0.1996633	53.81506	53.81506	
5.176	0.2234808	59.55641	59.55641	0.01482723	0.1996633	53.71858	53.71858	
5.177	0.2225913	59.44377	59.44377	0.01476886	0.1988989	53.62237	53.62237	
5.178	0.2225913	59.33142	59.33142	0.01476886	0.1988989	53.5264	53.5264	
5.179	0.2217062	59.21944	59.21944	0.01471041	0.1981383	53.43071	53.43071	
5.18	0.2217062	59.10773	59.10773	0.01471041	0.1981383	53.33526	53.33526	
5.181	0.2208252	58.99642	58.99642	0.01465188	0.1973814	53.24013	53.24013	
5.182	0.2208252	58.88538	58.88538	0.01465188	0.1973814	53.14522	53.14522	
5.183	0.2199485	58.77477	58.77477	0.01459328	0.1966281	53.05064	53.05064	
5.184	0.2199485	58.66441	58.66441	0.01459328	0.1966281	52.95631	52.95631	
5.185	0.219076	58.5545	58.5545	0.01453462	0.1958786	52.86232	52.86232	
5.186	0.219076	58.44487	58.44487	0.01453462	0.1958786	52.76857	52.76857	
5.187	0.2182077	58.33568	58.33568	0.0144759	0.1951328	52.67519	52.67519	
5.188	0.2182077	58.22678	58.22678	0.0144759	0.1951328	52.58205	52.58205	
5.189	0.2173437	58.11835	58.11835	0.01441713	0.1943906	52.48928	52.48928	
5.19	0.2173437	58.01017	58.01017	0.01441713	0.1943906	52.39675	52.39675	
5.191	0.216484	57.9025	57.9025	0.01435832	0.1936522	52.30463	52.30463	
5.192	0.216484	57.79509	57.79509	0.01435832	0.1936522	52.21274	52.21274	
5.193	0.2156284	57.68818	57.68818	0.01429947	0.1929174	52.12126	52.12126	
5.194	0.2156284	57.58154	57.58154	0.01429947	0.1929174	52.03001	52.03001	
5.195	0.2147771	57.47543	57.47543	0.01424059	0.1921863	51.93919	51.93919	
5.196	0.2147771	57.36957	57.36957	0.01424059	0.1921863	51.84861	51.84861	
5.197	0.2139301	57.26426	57.26426	0.01418169	0.1914589	51.75846	51.75846	
5.198	0.2139301	57.15919	57.15919	0.01418169	0.1914589	51.66854	51.66854	
5.199	0.2130874	57.05469	57.05469	0.01412276	0.1907353	51.5791	51.5791	
5.2	0.2130874	56.95044	56.95044	0.01412276	0.1907353	51.48986	51.48986	
5.201	0.2122489	56.84675	56.84675	0.01406383	0.1900153	51.4011	51.4011	
5.202	0.2122489	56.74331	56.74331	0.01406383	0.1900153	51.31256	51.31256	
5.203	0.2114147	56.64045	56.64045	0.01400489	0.1892991	51.22451	51.22451	
5.204	0.2114147	56.53784	56.53784	0.01400489	0.1892991	51.13667	51.13667	
5.205	0.2105849	56.43583	56.43583	0.01394595	0.1885865	51.04934	51.04934	
5.206	0.2105849	56.33406	56.33406	0.01394595	0.1885865	50.96222	50.96222	
5.207	0.2097593	56.23288	56.23288	0.01388701	0.1878778	50.8756	50.8756	
5.208	0.2097593	56.13195	56.13195	0.01388701	0.1878778	50.7892	50.7892	
5.209	0.2089381	56.03163	56.03163	0.01382809	0.1871728	50.70331	50.70331	
5.21	0.2089381	55.93155	55.93155	0.01382809	0.1871728	50.61763	50.61763	
5.211	0.2081212	55.83209	55.83209	0.01376918	0.1864715	50.53248	50.53248	
5.212	0.2081212	55.73287	55.73287	0.01376918	0.1864715	50.44753	50.44753	
5.213	0.2073087	55.63427	55.63427	0.01371029	0.185774	50.36312	50.36312	
5.214	0.2073087	55.5359	55.5359	0.01371029	0.185774	50.27892	50.27892	
5.215	0.2065006	55.43818	55.43818	0.01365143	0.1850803	50.19526	50.19526	
5.216	0.2065006	55.34067	55.34067	0.01365143	0.1850803	50.11179	50.11179	
5.217	0.2056969	55.24381	55.24381	0.01359261	0.1843905	50.02888	50.02888	
5.218	0.2056969	55.14718	55.14718	0.01359261	0.1843905	49.94616	49.94616	
5.219	0.2048976	55.0512	55.0512	0.01353382	0.1837044	49.864	49.864	
5.22	0.2048976	54.95543	54.95543	0.01353382	0.1837044	49.78203	49.78203	
5.221	0.2041027	54.86032	54.86032	0.01347508	0.1830221	49.70063	49.70063	
5.222	0.2041027	54.76544	54.76544	0.01347508	0.1830221	49.61942	49.61942	
5.223	0.2033123	54.67121	54.67121	0.01341638	0.1823437	49.53878	49.53878	
5.224	0.2033123	54.5772	54.5772	0.01341638	0.1823437	49.45832	49.45832	
5.225	0.2025263	54.48386	54.48386	0.01335774	0.1816692	49.37843	49.37843	
5.226	0.2025263	54.39072	54.39072	0.01335774	0.1816692	49.29874	49.29874	
5.227	0.2017448	54.29826	54.29826	0.01329916	0.1809985	49.21962	49.21962	
5.228	0.2017448	54.206	54.206	0.01329916	0.1809985	49.14069	49.14069	
5.229	0.2009678	54.11443	54.11443	0.01324064	0.1803317	49.06233	49.06233	
5.23	0.2009678	54.02305	54.02305	0.01324064	0.1803317	48.98415	48.98415	
5.231	0.2001953	53.93235	53.93235	0.01318218	0.1796688	48.90656	48.90656	
5.232	0.2001953	53.84185	53.84185	0.01318218	0.1796688	48.82915	48.82915	
5.233	0.1994273	53.75204	53.75204	0.0131238	0.1790098	48.75232	48.75232	
5.234	0.1994273	53.66243	53.66243	0.0131238	0.1790098	48.67567	48.67567	
5.235	0.1986639	53.5735	53.5735	0.0130655	0.1783548	48.59962	48.59962	
5.236	0.1986639	53.48476	53.48476	0.0130655	0.1783548	48.52373	48.52373	
5.237	0.197905	53.39671	53.39671	0.01300729	0.1777036	48.44843	48.44843	
5.238	0.197905	53.30886	53.30886	0.01300729	0.1777036	48.3733	48.3733	
5.239	0.1971507	53.22168	53.22168	0.01294915	0.1770565	48.29877	48.29877	
5.24	0.1971507	53.1347	53.1347	0.01294915	0.1770565	48.2244	48.2244	
5.241	0.196401	53.0484	53.0484	0.01289111	0.1764132	48.15064	48.15064	
5.242	0.196401	52.9623	52.9623	0.01289111	0.1764132	48.07703	48.07703	
5.243	0.1956559	52.87687	52.87687	0.01283317	0.175774	48.00402	48.00402	
5.244	0.1956559	52.79163	52.79163	0.01283317	0.175774	47.93117	47.93117	
5.245	0.1949154	52.70708	52.70708	0.01277532	0.1751388	47.85891	47.85891	
5.246	0.1949154	52.62271	52.62271	0.01277532	0.1751388	47.78682	47.78682	
5.247	0.1941795	52.53903	52.53903	0.01271758	0.1745076	47.71532	47.71532	
5.248	0.1941795	52.45553	52.45553	0.01271758	0.1745076	47.64398	47.64398	
5.249	0.1934483	52.37271	52.37271	0.01265995	0.1738803	47.57324	47.57324	
5.25	0.1934483	52.29007	52.29007	0.01265995	0.1738803	47.50265	47.50265	
5.251	0.1927217	52.20811	52.20811	0.01260243	0.1732571	47.43265	47.43265	
5.252	0.1927217	52.12633	52.12633	0.01260243	0.1732571	47.36281	47.36281	
5.253	0.1919997	52.04523	52.04523	0.01254503	0.1726379	47.29356	47.29356	
5.254	0.1919997	51.96431	51.96431	0.01254503	0.1726379	47.22446	47.22446	
5.255	0.1912825	51.88406	51.88406	0.01248775	0.1720228	47.15596	47.15596	
5.256	0.1912825	51.80398	51.80398	0.01248775	0.1720228	47.0876	47.0876	
5.257	0.1905698	51.72459	51.72459	0.01243059	0.1714117	47.01984	47.01984	
5.258	0.1905698	51.64536	51.64536	0.01243059	0.1714117	46.95222	46.95222	
5.259	0.1898619	51.56682	51.56682	0.01237356	0.1708047	46.8852	46.8852	
5.26	0.1898619	51.48842	51.48842	0.01237356	0.1708047	46.81831	46.81831	
5.261	0.1891587	51.41072	51.41072	0.01231666	0.1702017	46.75203	46.75203	
5.262	0.1891587	51.33317	51.33317	0.01231666	0.1702017	46.68587	46.68587	
5.263	0.1884602	51.25629	51.25629	0.01225989	0.1696028	46.62031	46.62031	
5.264	0.1884602	51.17957	51.17957	0.01225989	0.1696028	46.55488	46.55488	
5.265	0.1877663	51.10353	51.10353	0.01220327	0.1690079	46.49004	46.49004	
5.266	0.1877663	51.02765	51.02765	0.01220327	0.1690079	46.42534	46.42534	
5.267	0.1870772	50.95243	50.95243	0.01214679	0.1684172	46.36123	46.36123	
5.268	0.1870772	50.87737	50.87737	0.01214679	0.1684172	46.29725	46.29725	
5.269	0.1863928	50.80298	50.80298	0.01209045	0.1678305	46.23384	46.23384	
5.27	0.1863928	50.72874	50.72874	0.01209045	0.1678305	46.17058	46.17058	
5.271	0.1857131	50.65516	50.65516	0.01203427	0.1672479	46.10789	46.10789	
5.272	0.1857131	50.58173	50.58173	0.01203427	0.1672479	46.04533	46.04533	
5.273	0.1850382	50.50897	50.50897	0.01197823	0.1666695	45.98336	45.98336	
5.274	0.1850382	50.43634	50.43634	0.01197823	0.1666695	45.92151	45.92151	
5.275	0.184368	50.36438	50.36438	0.01192236	0.1660951	45.86023	45.86023	
5.276	0.184368	50.29254	50.29254	0.01192236	0.1660951	45.79907	45.79907	
5.277	0.1837025	50.22138	50.22138	0.01186664	0.1655248	45.73849	45.73849	
5.278	0.1837025	50.15035	50.15035	0.01186664	0.1655248	45.67803	45.67803	
5.279	0.1830417	50.07998	50.07998	0.01181108	0.1649586	45.61814	45.61814	
5.28	0.1830417	50.00974	50.00974	0.01181108	0.1649586	45.55836	45.55836	
5.281	0.1823857	49.94013	49.94013	0.01175569	0.1643965	45.49915	45.49915	
5.282	0.1823857	49.87065	49.87065	0.01175569	0.1643965	45.44003	45.44003	
5.283	0.1817343	49.80178	49.80178	0.01170047	0.1638385	45.38147	45.38147	
5.284	0.1817343	49.73306	49.73306	0.01170047	0.1638385	45.32301	45.32301	
5.285	0.1810878	49.66492	49.66492	0.01164542	0.1632847	45.26508	45.26508	
5.286	0.1810878	49.59692	49.59692	0.01164542	0.1632847	45.20725	45.20725	
5.287	0.1804459	49.52951	49.52951	0.01159054	0.1627349	45.14994	45.14994	
5.288	0.1804459	49.46222	49.46222	0.01159054	0.1627349	45.09273	45.09273	
5.289	0.1798087	49.39551	49.39551	0.01153584	0.1621892	45.03604	45.03604	
5.29	0.1798087	49.32892	49.32892	0.01153584	0.1621892	44.97943	44.97943	
5.291	0.1791763	49.2629	49.2629	0.01148132	0.1616475	44.92333	44.92333	
5.292	0.1791763	49.197	49.197	0.01148132	0.1616475	44.86733	44.86733	
5.293	0.1785485	49.13166	49.13166	0.01142698	0.16111	44.81181	44.81181	
5.294	0.1785485	49.06643	49.06643	0.01142698	0.16111	44.7564	44.7564	
5.295	0.1779255	49.00176	49.00176	0.01137283	0.1605765	44.70146	44.70146	
5.296	0.1779255	48.9372	48.9372	0.01137283	0.1605765	44.64662	44.64662	
5.297	0.1773071	48.87318	48.87318	0.01131886	0.160047	44.59224	44.59224	
5.298	0.1773071	48.80927	48.80927	0.01131886	0.160047	44.53796	44.53796	
5.299	0.1766933	48.74588	48.74588	0.01126508	0.1595216	44.48413	44.48413	
