Time	3	Rotation	
2.404	-0.01679553	-2.495779	
2.4042	-0.01676859	-2.495779	
2.4044	-0.01674441	-2.495779	
2.4046	-0.01672277	-2.495779	
2.4048	-0.01670349	-2.495779	
2.405	-0.0166864	-2.495119	
2.4052	-0.01667135	-2.495119	
2.4054	-0.0166582	-2.495119	
2.4056	-0.01664679	-2.495119	
2.4058	-0.01663703	-2.495119	
2.406	-0.01662879	-2.494457	
2.4062	-0.01662197	-2.494457	
2.4064	-0.01661647	-2.494457	
2.4066	-0.0166122	-2.494457	
2.4068	-0.01660907	-2.494457	
2.407	-0.01660702	-2.493791	
2.4072	-0.01660596	-2.493791	
2.4074	-0.01660584	-2.493791	
2.4076	-0.01660658	-2.493791	
2.4078	-0.01660814	-2.493791	
2.408	-0.01661045	-2.493124	
2.4082	-0.01661346	-2.493124	
2.4084	-0.01661714	-2.493124	
2.4086	-0.01662144	-2.493124	
2.4088	-0.01662631	-2.493124	
2.409	-0.01663172	-2.492456	
2.4092	-0.01663763	-2.492456	
2.4094	-0.01664402	-2.492456	
2.4096	-0.01665084	-2.492456	
2.4098	-0.01665808	-2.492456	
2.41	-0.0166657	-2.491788	
2.4102	-0.01667368	-2.491788	
2.4104	-0.016682	-2.491788	
2.4106	-0.01669062	-2.491788	
2.4108	-0.01669955	-2.491788	
2.411	-0.01670874	-2.491121	
2.4112	-0.0167182	-2.491121	
2.4114	-0.01672789	-2.491121	
2.4116	-0.01673781	-2.491121	
2.4118	-0.01674794	-2.491121	
2.412	-0.01675826	-2.490454	
2.4122	-0.01676877	-2.490454	
2.4124	-0.01677945	-2.490454	
2.4126	-0.01679029	-2.490454	
2.4128	-0.01680128	-2.490454	
2.413	-0.0168124	-2.489788	
2.4132	-0.01682366	-2.489788	
2.4134	-0.01683505	-2.489788	
2.4136	-0.01684654	-2.489788	
2.4138	-0.01685814	-2.489788	
2.414	-0.01686984	-2.489122	
2.4142	-0.01688164	-2.489122	
2.4144	-0.01689352	-2.489122	
2.4146	-0.01690548	-2.489122	
2.4148	-0.01691752	-2.489122	
2.415	-0.01692962	-2.488458	
2.4152	-0.0169418	-2.488458	
2.4154	-0.01695403	-2.488458	
2.4156	-0.01696632	-2.488458	
2.4158	-0.01697866	-2.488458	
2.416	-0.01699106	-2.487795	
2.4162	-0.0170035	-2.487795	
2.4164	-0.01701599	-2.487795	
2.4166	-0.01702851	-2.487795	
2.4168	-0.01697974	-2.487795	
2.417	-0.01693538	-2.487133	
2.4172	-0.01689507	-2.487133	
2.4174	-0.01685851	-2.487133	
2.4176	-0.01682542	-2.487133	
2.4178	-0.01679553	-2.487133	
2.418	-0.01676859	-2.486472	
2.4182	-0.01674441	-2.486472	
2.4184	-0.01672277	-2.486472	
2.4186	-0.01670349	-2.486472	
2.4188	-0.0166864	-2.486472	
2.419	-0.01667135	-2.485813	
2.4192	-0.0166582	-2.485813	
2.4194	-0.01664679	-2.485813	
2.4196	-0.01663703	-2.485813	
2.4198	-0.01662879	-2.485813	
2.42	-0.01662197	-2.48515	
2.4202	-0.01661647	-2.48515	
2.4204	-0.0166122	-2.48515	
2.4206	-0.01660907	-2.48515	
2.4208	-0.01660702	-2.48515	
2.421	-0.01660596	-2.484483	
2.4212	-0.01660584	-2.484483	
2.4214	-0.01660658	-2.484483	
2.4216	-0.01660814	-2.484483	
2.4218	-0.01661045	-2.484483	
2.422	-0.01661346	-2.483816	
2.4222	-0.01661714	-2.483816	
2.4224	-0.01662144	-2.483816	
2.4226	-0.01662631	-2.483816	
2.4228	-0.01663172	-2.483816	
2.423	-0.01663763	-2.483149	
2.4232	-0.01664402	-2.483149	
2.4234	-0.01665084	-2.483149	
2.4236	-0.01665808	-2.483149	
2.4238	-0.0166657	-2.483149	
2.424	-0.01667368	-2.482481	
2.4242	-0.016682	-2.482481	
2.4244	-0.01669062	-2.482481	
2.4246	-0.01669955	-2.482481	
2.4248	-0.01670874	-2.482481	
2.425	-0.0167182	-2.481813	
2.4252	-0.01672789	-2.481813	
2.4254	-0.01673781	-2.481813	
2.4256	-0.01674794	-2.481813	
2.4258	-0.01675826	-2.481813	
2.426	-0.01676877	-2.481146	
2.4262	-0.01677945	-2.481146	
2.4264	-0.01679029	-2.481146	
2.4266	-0.01680128	-2.481146	
2.4268	-0.0168124	-2.481146	
2.427	-0.01682366	-2.48048	
2.4272	-0.01683505	-2.48048	
2.4274	-0.01684654	-2.48048	
2.4276	-0.01685814	-2.48048	
2.4278	-0.01686984	-2.48048	
2.428	-0.01688164	-2.479815	
2.4282	-0.01689352	-2.479815	
2.4284	-0.01690548	-2.479815	
2.4286	-0.01691752	-2.479815	
2.4288	-0.01692962	-2.479815	
2.429	-0.0169418	-2.479151	
2.4292	-0.01695403	-2.479151	
2.4294	-0.01696632	-2.479151	
2.4296	-0.01697866	-2.479151	
2.4298	-0.01699106	-2.479151	
2.43	-0.0170035	-2.478489	
2.4302	-0.01701599	-2.478489	
2.4304	-0.01702851	-2.478489	
2.4306	-0.01697974	-2.478489	
2.4308	-0.01693538	-2.478489	
2.431	-0.01689507	-2.477827	
2.4312	-0.01685851	-2.477827	
2.4314	-0.01682542	-2.477827	
2.4316	-0.01679553	-2.477827	
2.4318	-0.01676859	-2.477827	
2.432	-0.01674441	-2.477167	
2.4322	-0.01672277	-2.477167	
2.4324	-0.01670349	-2.477167	
2.4326	-0.0166864	-2.477167	
2.4328	-0.01667135	-2.477167	
2.433	-0.0166582	-2.476506	
2.4332	-0.01664679	-2.476506	
2.4334	-0.01663703	-2.476506	
2.4336	-0.01662879	-2.476506	
2.4338	-0.01662197	-2.476506	
2.434	-0.01661647	-2.475842	
2.4342	-0.0166122	-2.475842	
2.4344	-0.01660907	-2.475842	
2.4346	-0.01660702	-2.475842	
2.4348	-0.01660596	-2.475842	
2.435	-0.01660584	-2.475176	
2.4352	-0.01660658	-2.475176	
2.4354	-0.01660814	-2.475176	
2.4356	-0.01661045	-2.475176	
2.4358	-0.01661346	-2.475176	
2.436	-0.01661714	-2.474508	
2.4362	-0.01662144	-2.474508	
2.4364	-0.01662631	-2.474508	
2.4366	-0.01663172	-2.474508	
2.4368	-0.01663763	-2.474508	
2.437	-0.01664402	-2.47384	
2.4372	-0.01665084	-2.47384	
2.4374	-0.01665808	-2.47384	
2.4376	-0.0166657	-2.47384	
2.4378	-0.01667368	-2.47384	
2.438	-0.016682	-2.473173	
2.4382	-0.01669062	-2.473173	
2.4384	-0.01669955	-2.473173	
2.4386	-0.01670874	-2.473173	
2.4388	-0.0167182	-2.473173	
2.439	-0.01672789	-2.472505	
2.4392	-0.01673781	-2.472505	
2.4394	-0.01674794	-2.472505	
2.4396	-0.01675826	-2.472505	
2.4398	-0.01676877	-2.472505	
2.44	-0.01677945	-2.471839	
2.4402	-0.01679029	-2.471839	
2.4404	-0.01680128	-2.471839	
2.4406	-0.0168124	-2.471839	
2.4408	-0.01682366	-2.471839	
2.441	-0.01683505	-2.471173	
2.4412	-0.01684654	-2.471173	
2.4414	-0.01685814	-2.471173	
2.4416	-0.01686984	-2.471173	
2.4418	-0.01688164	-2.471173	
2.442	-0.01689352	-2.470508	
2.4422	-0.01690548	-2.470508	
2.4424	-0.01691752	-2.470508	
2.4426	-0.01692962	-2.470508	
2.4428	-0.0169418	-2.470508	
2.443	-0.01695403	-2.469844	
2.4432	-0.01696632	-2.469844	
2.4434	-0.01697866	-2.469844	
2.4436	-0.01699106	-2.469844	
2.4438	-0.0170035	-2.469844	
2.444	-0.01701599	-2.469182	
2.4442	-0.01702851	-2.469182	
2.4444	-0.01697974	-2.469182	
2.4446	-0.01693538	-2.469182	
2.4448	-0.01689507	-2.469182	
2.445	-0.01685851	-2.46852	
2.4452	-0.01682542	-2.46852	
2.4454	-0.01679553	-2.46852	
2.4456	-0.01676859	-2.46852	
2.4458	-0.01674441	-2.46852	
2.446	-0.01672277	-2.46786	
2.4462	-0.01670349	-2.46786	
2.4464	-0.0166864	-2.46786	
2.4466	-0.01667135	-2.46786	
2.4468	-0.0166582	-2.46786	
2.447	-0.01664679	-2.467199	
2.4472	-0.01663703	-2.467199	
2.4474	-0.01662879	-2.467199	
2.4476	-0.01662197	-2.467199	
2.4478	-0.01661647	-2.467199	
2.448	-0.0166122	-2.466534	
2.4482	-0.01660907	-2.466534	
2.4484	-0.01660702	-2.466534	
2.4486	-0.01660596	-2.466534	
2.4488	-0.01660584	-2.466534	
2.449	-0.01660658	-2.465868	
2.4492	-0.01660814	-2.465868	
2.4494	-0.01661045	-2.465868	
2.4496	-0.01661346	-2.465868	
2.4498	-0.01661714	-2.465868	
2.45	-0.01662144	-2.4652	
2.4502	-0.01662631	-2.4652	
2.4504	-0.01663172	-2.4652	
2.4506	-0.01663763	-2.4652	
2.4508	-0.01664402	-2.4652	
2.451	-0.01665084	-2.464532	
2.4512	-0.01665808	-2.464532	
2.4514	-0.0166657	-2.464532	
2.4516	-0.01667368	-2.464532	
2.4518	-0.016682	-2.464532	
2.452	-0.01669062	-2.463865	
2.4522	-0.01669955	-2.463865	
2.4524	-0.01670874	-2.463865	
2.4526	-0.0167182	-2.463865	
2.4528	-0.01672789	-2.463865	
2.453	-0.01673781	-2.463197	
2.4532	-0.01674794	-2.463197	
2.4534	-0.01675826	-2.463197	
2.4536	-0.01676877	-2.463197	
2.4538	-0.01677945	-2.463197	
2.454	-0.01679029	-2.462531	
2.4542	-0.01680128	-2.462531	
2.4544	-0.0168124	-2.462531	
2.4546	-0.01682366	-2.462531	
2.4548	-0.01683505	-2.462531	
2.455	-0.01684654	-2.461865	
2.4552	-0.01685814	-2.461865	
2.4554	-0.01686984	-2.461865	
2.4556	-0.01688164	-2.461865	
2.4558	-0.01689352	-2.461865	
2.456	-0.01690548	-2.461201	
2.4562	-0.01691752	-2.461201	
2.4564	-0.01692962	-2.461201	
2.4566	-0.0169418	-2.461201	
2.4568	-0.01695403	-2.461201	
2.457	-0.01696632	-2.460537	
2.4572	-0.01697866	-2.460537	
2.4574	-0.01699106	-2.460537	
2.4576	-0.0170035	-2.460537	
2.4578	-0.01701599	-2.460537	
2.458	-0.01702851	-2.459875	
2.4582	-0.01697974	-2.459875	
2.4584	-0.01693538	-2.459875	
2.4586	-0.01689507	-2.459875	
2.4588	-0.01685851	-2.459875	
2.459	-0.01682542	-2.459214	
2.4592	-0.01679553	-2.459214	
2.4594	-0.01676859	-2.459214	
2.4596	-0.01674441	-2.459214	
2.4598	-0.01672277	-2.459214	
2.46	-0.01670349	-2.458554	
2.4602	-0.0166864	-2.458554	
2.4604	-0.01667135	-2.458554	
2.4606	-0.0166582	-2.458554	
2.4608	-0.01664679	-2.458554	
2.461	-0.01663703	-2.457892	
2.4612	-0.01662879	-2.457892	
2.4614	-0.01662197	-2.457892	
2.4616	-0.01661647	-2.457892	
2.4618	-0.0166122	-2.457892	
2.462	-0.01660907	-2.457227	
2.4622	-0.01660702	-2.457227	
2.4624	-0.01660596	-2.457227	
2.4626	-0.01660584	-2.457227	
2.4628	-0.01660658	-2.457227	
2.463	-0.01660814	-2.45656	
2.4632	-0.01661045	-2.45656	
2.4634	-0.01661346	-2.45656	
2.4636	-0.01661714	-2.45656	
2.4638	-0.01662144	-2.45656	
2.464	-0.01662631	-2.455892	
2.4642	-0.01663172	-2.455892	
2.4644	-0.01663763	-2.455892	
2.4646	-0.01664402	-2.455892	
2.4648	-0.01665084	-2.455892	
2.465	-0.01665808	-2.455224	
2.4652	-0.0166657	-2.455224	
2.4654	-0.01667368	-2.455224	
2.4656	-0.016682	-2.455224	
2.4658	-0.01669062	-2.455224	
2.466	-0.01669955	-2.454556	
2.4662	-0.01670874	-2.454556	
2.4664	-0.0167182	-2.454556	
2.4666	-0.01672789	-2.454556	
2.4668	-0.01673781	-2.454556	
2.467	-0.01674794	-2.453889	
2.4672	-0.01675826	-2.453889	
2.4674	-0.01676877	-2.453889	
2.4676	-0.01677945	-2.453889	
2.4678	-0.01679029	-2.453889	
2.468	-0.01680128	-2.453223	
2.4682	-0.0168124	-2.453223	
2.4684	-0.01682366	-2.453223	
2.4686	-0.01683505	-2.453223	
2.4688	-0.01684654	-2.453223	
2.469	-0.01685814	-2.452557	
2.4692	-0.01686984	-2.452557	
2.4694	-0.01688164	-2.452557	
2.4696	-0.01689352	-2.452557	
2.4698	-0.01690548	-2.452557	
2.47	-0.01691752	-2.451893	
2.4702	-0.01692962	-2.451893	
2.4704	-0.0169418	-2.451893	
2.4706	-0.01695403	-2.451893	
2.4708	-0.01696632	-2.451893	
2.471	-0.01697866	-2.45123	
2.4712	-0.01699106	-2.45123	
2.4714	-0.0170035	-2.45123	
2.4716	-0.01701599	-2.45123	
2.4718	-0.01702851	-2.45123	
2.472	-0.01697974	-2.450568	
2.4722	-0.01693538	-2.450568	
2.4724	-0.01689507	-2.450568	
2.4726	-0.01685851	-2.450568	
2.4728	-0.01682542	-2.450568	
2.473	-0.01679553	-2.449907	
2.4732	-0.01676859	-2.449907	
2.4734	-0.01674441	-2.449907	
2.4736	-0.01672277	-2.449907	
2.4738	-0.01670349	-2.449907	
2.474	-0.0166864	-2.449247	
2.4742	-0.01667135	-2.449247	
2.4744	-0.0166582	-2.449247	
2.4746	-0.01664679	-2.449247	
2.4748	-0.01663703	-2.449247	
2.475	-0.01662879	-2.448584	
2.4752	-0.01662197	-2.448584	
2.4754	-0.01661647	-2.448584	
2.4756	-0.0166122	-2.448584	
2.4758	-0.01660907	-2.448584	
2.476	-0.01660702	-2.447919	
2.4762	-0.01660596	-2.447919	
2.4764	-0.01660584	-2.447919	
2.4766	-0.01660658	-2.447919	
2.4768	-0.01660814	-2.447919	
2.477	-0.01661045	-2.447252	
2.4772	-0.01661346	-2.447252	
2.4774	-0.01661714	-2.447252	
2.4776	-0.01662144	-2.447252	
2.4778	-0.01662631	-2.447252	
2.478	-0.01663172	-2.446584	
2.4782	-0.01663763	-2.446584	
2.4784	-0.01664402	-2.446584	
2.4786	-0.01665084	-2.446584	
2.4788	-0.01665808	-2.446584	
2.479	-0.0166657	-2.445916	
2.4792	-0.01667368	-2.445916	
2.4794	-0.016682	-2.445916	
2.4796	-0.01669062	-2.445916	
2.4798	-0.01669955	-2.445916	
2.48	-0.01670874	-2.445248	
2.4802	-0.0167182	-2.445248	
2.4804	-0.01672789	-2.445248	
2.4806	-0.01673781	-2.445248	
2.4808	-0.01674794	-2.445248	
2.481	-0.01675826	-2.444582	
2.4812	-0.01676877	-2.444582	
2.4814	-0.01677945	-2.444582	
2.4816	-0.01679029	-2.444582	
2.4818	-0.01680128	-2.444582	
2.482	-0.0168124	-2.443915	
2.4822	-0.01682366	-2.443915	
2.4824	-0.01683505	-2.443915	
2.4826	-0.01684654	-2.443915	
2.4828	-0.01685814	-2.443915	
2.483	-0.01686984	-2.44325	
2.4832	-0.01688164	-2.44325	
2.4834	-0.01689352	-2.44325	
2.4836	-0.01690548	-2.44325	
2.4838	-0.01691752	-2.44325	
2.484	-0.01692962	-2.442586	
2.4842	-0.0169418	-2.442586	
2.4844	-0.01695403	-2.442586	
2.4846	-0.01696632	-2.442586	
2.4848	-0.01697866	-2.442586	
2.485	-0.01699106	-2.441923	
2.4852	-0.0170035	-2.441923	
2.4854	-0.01701599	-2.441923	
2.4856	-0.01702851	-2.441923	
2.4858	-0.01697974	-2.441923	
2.486	-0.01693538	-2.441261	
2.4862	-0.01689507	-2.441261	
2.4864	-0.01685851	-2.441261	
2.4866	-0.01682542	-2.441261	
2.4868	-0.01679553	-2.441261	
2.487	-0.01676859	-2.4406	
2.4872	-0.01674441	-2.4406	
2.4874	-0.01672277	-2.4406	
2.4876	-0.01670349	-2.4406	
2.4878	-0.0166864	-2.4406	
2.488	-0.01667135	-2.439941	
2.4882	-0.0166582	-2.439941	
2.4884	-0.01664679	-2.439941	
2.4886	-0.01663703	-2.439941	
2.4888	-0.01662879	-2.439941	
2.489	-0.01662197	-2.439277	
2.4892	-0.01661647	-2.439277	
2.4894	-0.0166122	-2.439277	
2.4896	-0.01660907	-2.439277	
2.4898	-0.01660702	-2.439277	
2.49	-0.01660596	-2.438612	
2.4902	-0.01660584	-2.438612	
2.4904	-0.01660658	-2.438612	
2.4906	-0.01660814	-2.438612	
2.4908	-0.01661045	-2.438612	
2.491	-0.01661346	-2.437944	
2.4912	-0.01661714	-2.437944	
2.4914	-0.01662144	-2.437944	
2.4916	-0.01662631	-2.437944	
2.4918	-0.01663172	-2.437944	
2.492	-0.01663763	-2.437276	
2.4922	-0.01664402	-2.437276	
2.4924	-0.01665084	-2.437276	
2.4926	-0.01665808	-2.437276	
2.4928	-0.0166657	-2.437276	
2.493	-0.01667368	-2.436609	
2.4932	-0.016682	-2.436609	
2.4934	-0.01669062	-2.436609	
2.4936	-0.01669955	-2.436609	
2.4938	-0.01670874	-2.436609	
2.494	-0.0167182	-2.435941	
2.4942	-0.01672789	-2.435941	
2.4944	-0.01673781	-2.435941	
2.4946	-0.01674794	-2.435941	
2.4948	-0.01675826	-2.435941	
2.495	-0.01676877	-2.435274	
2.4952	-0.01677945	-2.435274	
2.4954	-0.01679029	-2.435274	
2.4956	-0.01680128	-2.435274	
2.4958	-0.0168124	-2.435274	
2.496	-0.01682366	-2.434608	
2.4962	-0.01683505	-2.434608	
2.4964	-0.01684654	-2.434608	
2.4966	-0.01685814	-2.434608	
2.4968	-0.01686984	-2.434608	
2.497	-0.01688164	-2.433943	
2.4972	-0.01689352	-2.433943	
2.4974	-0.01690548	-2.433943	
2.4976	-0.01691752	-2.433943	
2.4978	-0.01692962	-2.433943	
2.498	-0.0169418	-2.433279	
2.4982	-0.01695403	-2.433279	
2.4984	-0.01696632	-2.433279	
2.4986	-0.01697866	-2.433279	
2.4988	-0.01699106	-2.433279	
2.499	-0.0170035	-2.432616	
2.4992	-0.01701599	-2.432616	
2.4994	-0.01702851	-2.432616	
2.4996	-0.01697974	-2.432616	
2.4998	-0.01693538	-2.432616	
2.5	-0.01689507	-2.431955	
2.5002	-0.01685851	-2.431955	
2.5004	-0.01682542	-2.431955	
2.5006	-0.01679553	-2.431955	
2.5008	-0.01676859	-2.431955	
2.501	-0.01674441	-2.431294	
2.5012	-0.01672277	-2.431294	
2.5014	-0.01670349	-2.431294	
2.5016	-0.0166864	-2.431294	
2.5018	-0.01667135	-2.431294	
2.502	-0.0166582	-2.430634	
2.5022	-0.01664679	-2.430634	
2.5024	-0.01663703	-2.430634	
2.5026	-0.01662879	-2.430634	
2.5028	-0.01662197	-2.430634	
2.503	-0.01661647	-2.42997	
2.5032	-0.0166122	-2.42997	
2.5034	-0.01660907	-2.42997	
2.5036	-0.01660702	-2.42997	
2.5038	-0.01660596	-2.42997	
2.504	-0.01660584	-2.429304	
2.5042	-0.01660658	-2.429304	
2.5044	-0.01660814	-2.429304	
2.5046	-0.01661045	-2.429304	
2.5048	-0.01661346	-2.429304	
2.505	-0.01661714	-2.428636	
2.5052	-0.01662144	-2.428636	
2.5054	-0.01662631	-2.428636	
2.5056	-0.01663172	-2.428636	
2.5058	-0.01663763	-2.428636	
2.506	-0.01664402	-2.427969	
2.5062	-0.01665084	-2.427969	
2.5064	-0.01665808	-2.427969	
2.5066	-0.0166657	-2.427969	
2.5068	-0.01667368	-2.427969	
2.507	-0.016682	-2.427301	
2.5072	-0.01669062	-2.427301	
2.5074	-0.01669955	-2.427301	
2.5076	-0.01670874	-2.427301	
2.5078	-0.0167182	-2.427301	
2.508	-0.01672789	-2.426633	
2.5082	-0.01673781	-2.426633	
2.5084	-0.01674794	-2.426633	
2.5086	-0.01675826	-2.426633	
2.5088	-0.01676877	-2.426633	
2.509	-0.01677945	-2.425967	
2.5092	-0.01679029	-2.425967	
2.5094	-0.01680128	-2.425967	
2.5096	-0.0168124	-2.425967	
2.5098	-0.01682366	-2.425967	
2.51	-0.01683505	-2.425301	
2.5102	-0.01684654	-2.425301	
2.5104	-0.01685814	-2.425301	
2.5106	-0.01686984	-2.425301	
2.5108	-0.01688164	-2.425301	
2.511	-0.01689352	-2.424636	
2.5112	-0.01690548	-2.424636	
2.5114	-0.01691752	-2.424636	
2.5116	-0.01692962	-2.424636	
2.5118	-0.0169418	-2.424636	
2.512	-0.01695403	-2.423972	
2.5122	-0.01696632	-2.423972	
2.5124	-0.01697866	-2.423972	
2.5126	-0.01699106	-2.423972	
2.5128	-0.0170035	-2.423972	
2.513	-0.01701599	-2.42331	
2.5132	-0.01702851	-2.42331	
2.5134	-0.01697974	-2.42331	
2.5136	-0.01693538	-2.42331	
2.5138	-0.01689507	-2.42331	
2.514	-0.01685851	-2.422648	
2.5142	-0.01682542	-2.422648	
2.5144	-0.01679553	-2.422648	
2.5146	-0.01676859	-2.422648	
2.5148	-0.01674441	-2.422648	
2.515	-0.01672277	-2.421988	
2.5152	-0.01670349	-2.421988	
2.5154	-0.0166864	-2.421988	
2.5156	-0.01667135	-2.421988	
2.5158	-0.0166582	-2.421988	
2.516	-0.01664679	-2.421327	
2.5162	-0.01663703	-2.421327	
2.5164	-0.01662879	-2.421327	
2.5166	-0.01662197	-2.421327	
2.5168	-0.01661647	-2.421327	
2.517	-0.0166122	-2.420662	
2.5172	-0.01660907	-2.420662	
2.5174	-0.01660702	-2.420662	
2.5176	-0.01660596	-2.420662	
2.5178	-0.01660584	-2.420662	
2.518	-0.01660658	-2.419996	
2.5182	-0.01660814	-2.419996	
2.5184	-0.01661045	-2.419996	
2.5186	-0.01661346	-2.419996	
2.5188	-0.01661714	-2.419996	
2.519	-0.01662144	-2.419328	
2.5192	-0.01662631	-2.419328	
2.5194	-0.01663172	-2.419328	
2.5196	-0.01663763	-2.419328	
2.5198	-0.01664402	-2.419328	
2.52	-0.01665084	-2.41866	
2.5202	-0.01665808	-2.41866	
2.5204	-0.0166657	-2.41866	
2.5206	-0.01667368	-2.41866	
2.5208	-0.016682	-2.41866	
2.521	-0.01669062	-2.417992	
2.5212	-0.01669955	-2.417992	
2.5214	-0.01670874	-2.417992	
2.5216	-0.0167182	-2.417992	
2.5218	-0.01672789	-2.417992	
2.522	-0.01673781	-2.417325	
2.5222	-0.01674794	-2.417325	
2.5224	-0.01675826	-2.417325	
2.5226	-0.01676877	-2.417325	
2.5228	-0.01677945	-2.417325	
2.523	-0.01679029	-2.416659	
2.5232	-0.01680128	-2.416659	
2.5234	-0.0168124	-2.416659	
2.5236	-0.01682366	-2.416659	
2.5238	-0.01683505	-2.416659	
2.524	-0.01684654	-2.415993	
2.5242	-0.01685814	-2.415993	
2.5244	-0.01686984	-2.415993	
2.5246	-0.01688164	-2.415993	
2.5248	-0.01689352	-2.415993	
2.525	-0.01690548	-2.415329	
2.5252	-0.01691752	-2.415329	
2.5254	-0.01692962	-2.415329	
2.5256	-0.0169418	-2.415329	
2.5258	-0.01695403	-2.415329	
2.526	-0.01696632	-2.414665	
2.5262	-0.01697866	-2.414665	
2.5264	-0.01699106	-2.414665	
2.5266	-0.0170035	-2.414665	
2.5268	-0.01701599	-2.414665	
2.527	-0.01702851	-2.414003	
2.5272	-0.01697974	-2.414003	
2.5274	-0.01693538	-2.414003	
2.5276	-0.01689507	-2.414003	
2.5278	-0.01685851	-2.414003	
2.528	-0.01682542	-2.413341	
2.5282	-0.01679553	-2.413341	
2.5284	-0.01676859	-2.413341	
2.5286	-0.01674441	-2.413341	
2.5288	-0.01672277	-2.413341	
2.529	-0.01670349	-2.412681	
2.5292	-0.0166864	-2.412681	
2.5294	-0.01667135	-2.412681	
2.5296	-0.0166582	-2.412681	
2.5298	-0.01664679	-2.412681	
2.53	-0.01663703	-2.412019	
2.5302	-0.01662879	-2.412019	
2.5304	-0.01662197	-2.412019	
2.5306	-0.01661647	-2.412019	
2.5308	-0.0166122	-2.412019	
2.531	-0.01660907	-2.411354	
2.5312	-0.01660702	-2.411354	
2.5314	-0.01660596	-2.411354	
2.5316	-0.01660584	-2.411354	
2.5318	-0.01660658	-2.411354	
2.532	-0.01660814	-2.410687	
2.5322	-0.01661045	-2.410687	
2.5324	-0.01661346	-2.410687	
2.5326	-0.01661714	-2.410687	
2.5328	-0.01662144	-2.410687	
2.533	-0.01662631	-2.41002	
2.5332	-0.01663172	-2.41002	
2.5334	-0.01663763	-2.41002	
2.5336	-0.01664402	-2.41002	
2.5338	-0.01665084	-2.41002	
2.534	-0.01665808	-2.409352	
2.5342	-0.0166657	-2.409352	
2.5344	-0.01667368	-2.409352	
2.5346	-0.016682	-2.409352	
2.5348	-0.01669062	-2.409352	
2.535	-0.01669955	-2.408684	
2.5352	-0.01670874	-2.408684	
2.5354	-0.0167182	-2.408684	
2.5356	-0.01672789	-2.408684	
2.5358	-0.01673781	-2.408684	
2.536	-0.01674794	-2.408017	
2.5362	-0.01675826	-2.408017	
2.5364	-0.01676877	-2.408017	
2.5366	-0.01677945	-2.408017	
2.5368	-0.01679029	-2.408017	
2.537	-0.01680128	-2.407351	
2.5372	-0.0168124	-2.407351	
2.5374	-0.01682366	-2.407351	
2.5376	-0.01683505	-2.407351	
2.5378	-0.01684654	-2.407351	
2.538	-0.01685814	-2.406685	
2.5382	-0.01686984	-2.406685	
2.5384	-0.01688164	-2.406685	
2.5386	-0.01689352	-2.406685	
2.5388	-0.01690548	-2.406685	
2.539	-0.01691752	-2.406021	
2.5392	-0.01692962	-2.406021	
2.5394	-0.0169418	-2.406021	
2.5396	-0.01695403	-2.406021	
2.5398	-0.01696632	-2.406021	
2.54	-0.01697866	-2.405357	
2.5402	-0.01699106	-2.405357	
2.5404	-0.0170035	-2.405357	
2.5406	-0.01701599	-2.405357	
2.5408	-0.01702851	-2.405357	
2.541	-0.01697974	-2.404695	
2.5412	-0.01693538	-2.404695	
2.5414	-0.01689507	-2.404695	
2.5416	-0.01685851	-2.404695	
2.5418	-0.01682542	-2.404695	
2.542	-0.01679553	-2.404034	
2.5422	-0.01676859	-2.404034	
2.5424	-0.01674441	-2.404034	
2.5426	-0.01672277	-2.404034	
2.5428	-0.01670349	-2.404034	
2.543	-0.0166864	-2.403375	
2.5432	-0.01667135	-2.403375	
2.5434	-0.0166582	-2.403375	
2.5436	-0.01664679	-2.403375	
2.5438	-0.01663703	-2.403375	
2.544	-0.01662879	-2.402712	
2.5442	-0.01662197	-2.402712	
2.5444	-0.01661647	-2.402712	
2.5446	-0.0166122	-2.402712	
2.5448	-0.01660907	-2.402712	
2.545	-0.01660702	-2.402046	
2.5452	-0.01660596	-2.402046	
2.5454	-0.01660584	-2.402046	
2.5456	-0.01660658	-2.402046	
2.5458	-0.01660814	-2.402046	
2.546	-0.01661045	-2.401379	
2.5462	-0.01661346	-2.401379	
2.5464	-0.01661714	-2.401379	
2.5466	-0.01662144	-2.401379	
2.5468	-0.01662631	-2.401379	
2.547	-0.01663172	-2.400711	
2.5472	-0.01663763	-2.400711	
2.5474	-0.01664402	-2.400711	
2.5476	-0.01665084	-2.400711	
2.5478	-0.01665808	-2.400711	
2.548	-0.0166657	-2.400043	
2.5482	-0.01667368	-2.400043	
2.5484	-0.016682	-2.400043	
2.5486	-0.01669062	-2.400043	
2.5488	-0.01669955	-2.400043	
2.549	-0.01670874	-2.399376	
2.5492	-0.0167182	-2.399376	
2.5494	-0.01672789	-2.399376	
2.5496	-0.01673781	-2.399376	
2.5498	-0.01674794	-2.399376	
2.55	-0.01675826	-2.398709	
2.5502	-0.01676877	-2.398709	
2.5504	-0.01677945	-2.398709	
2.5506	-0.01679029	-2.398709	
2.5508	-0.01680128	-2.398709	
2.551	-0.0168124	-2.398043	
2.5512	-0.01682366	-2.398043	
2.5514	-0.01683505	-2.398043	
2.5516	-0.01684654	-2.398043	
2.5518	-0.01685814	-2.398043	
2.552	-0.01686984	-2.397377	
2.5522	-0.01688164	-2.397377	
2.5524	-0.01689352	-2.397377	
2.5526	-0.01690548	-2.397377	
