Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.126	-0.07	4.860462E-26	-0.07	3.522881E-27	-0.07	2.410278E-28	-0.07	3.524852E-27	-0.07	4.863203E-26	-0.07	3.171229E-25	
0.128	-0.07	4.860478E-26	-0.07	3.522893E-27	-0.07	2.410282E-28	-0.07	3.524852E-27	-0.07	4.863204E-26	-0.07	3.17123E-25	
0.13	-0.07	4.860494E-26	-0.07	3.522905E-27	-0.07	2.410286E-28	-0.07	3.524853E-27	-0.07	4.863205E-26	-0.07	3.171231E-25	
0.132	-0.07	4.86051E-26	-0.07	3.522916E-27	-0.07	2.41029E-28	-0.07	3.524854E-27	-0.07	4.863206E-26	-0.07	3.171232E-25	
0.134	-0.07	4.860525E-26	-0.07	3.522927E-27	-0.07	2.410294E-28	-0.07	3.524855E-27	-0.07	4.863207E-26	-0.07	3.171232E-25	
0.136	-0.07	4.860539E-26	-0.07	3.522937E-27	-0.07	2.410298E-28	-0.07	3.524855E-27	-0.07	4.863208E-26	-0.07	3.171233E-25	
0.138	-0.07	4.860554E-26	-0.07	3.522948E-27	-0.07	2.410302E-28	-0.07	3.524856E-27	-0.07	4.863209E-26	-0.07	3.171233E-25	
0.14	-0.07	4.860568E-26	-0.07	3.522958E-27	-0.07	2.410306E-28	-0.07	3.524857E-27	-0.07	4.863209E-26	-0.07	3.171234E-25	
0.142	-0.07	4.860582E-26	-0.07	3.522968E-27	-0.07	2.410309E-28	-0.07	3.524857E-27	-0.07	4.86321E-26	-0.07	3.171234E-25	
0.144	-0.07	4.860595E-26	-0.07	3.522978E-27	-0.07	2.410313E-28	-0.07	3.524858E-27	-0.07	4.863211E-26	-0.07	3.171235E-25	
0.146	-0.07	4.860608E-26	-0.07	3.522988E-27	-0.07	2.410316E-28	-0.07	3.524859E-27	-0.07	4.863212E-26	-0.07	3.171235E-25	
0.148	-0.07	4.860621E-26	-0.07	3.522997E-27	-0.07	2.41032E-28	-0.07	3.524859E-27	-0.07	4.863212E-26	-0.07	3.171236E-25	
0.15	-0.07	4.860634E-26	-0.07	3.523006E-27	-0.07	2.410323E-28	-0.07	3.524859E-27	-0.07	4.863213E-26	-0.07	3.171236E-25	
0.152	-0.07	4.860646E-26	-0.07	3.523015E-27	-0.07	2.410326E-28	-0.07	3.52486E-27	-0.07	4.863213E-26	-0.07	3.171237E-25	
0.154	-0.07	4.860657E-26	-0.07	3.523023E-27	-0.07	2.410329E-28	-0.07	3.52486E-27	-0.07	4.863214E-26	-0.07	3.171237E-25	
0.156	-0.07	4.860669E-26	-0.07	3.523032E-27	-0.07	2.410332E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
0.158	-0.07	4.86068E-26	-0.07	3.52304E-27	-0.07	2.410335E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
0.16	-0.07	4.860692E-26	-0.07	3.523048E-27	-0.07	2.410338E-28	-0.07	3.524862E-27	-0.07	4.863216E-26	-0.07	3.171238E-25	
0.162	-0.07	4.860702E-26	-0.07	3.523055E-27	-0.07	2.410341E-28	-0.07	3.524862E-27	-0.07	4.863216E-26	-0.07	3.171238E-25	
0.164	-0.07	4.860713E-26	-0.07	3.523063E-27	-0.07	2.410334E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.166	-0.07	4.860723E-26	-0.07	3.523071E-27	-0.07	2.410341E-28	-0.07	3.524862E-27	-0.07	4.863217E-26	-0.07	3.171239E-25	
0.168	-0.07	4.860733E-26	-0.07	3.523078E-27	-0.07	2.410344E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.171239E-25	
0.17	-0.07	4.860743E-26	-0.07	3.523072E-27	-0.07	2.410347E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.172	-0.07	4.860752E-26	-0.07	3.523092E-27	-0.07	2.410349E-28	-0.07	3.524863E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.174	-0.07	4.860817E-26	-0.07	3.523099E-27	-0.07	2.410356E-28	-0.07	3.524864E-27	-0.07	4.863218E-26	-0.07	3.17124E-25	
0.176	-0.07	4.860826E-26	-0.07	3.523105E-27	-0.07	2.410358E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.17124E-25	
0.178	-0.07	4.860835E-26	-0.07	3.523112E-27	-0.07	2.410361E-28	-0.07	3.524864E-27	-0.07	4.863219E-26	-0.07	3.171241E-25	
0.18	-0.07	4.860844E-26	-0.07	3.523118E-27	-0.07	2.410362E-28	-0.07	3.524864E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.182	-0.07	4.860852E-26	-0.07	3.523124E-27	-0.07	2.410365E-28	-0.07	3.524864E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.184	-0.07	4.86086E-26	-0.07	3.523129E-27	-0.07	2.410367E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.186	-0.07	4.860868E-26	-0.07	3.523136E-27	-0.07	2.410369E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.188	-0.07	4.860876E-26	-0.07	3.523141E-27	-0.07	2.410371E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171241E-25	
0.19	-0.07	4.860884E-26	-0.07	3.523146E-27	-0.07	2.410373E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.192	-0.07	4.860891E-26	-0.07	3.523152E-27	-0.07	2.410375E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.194	-0.07	4.860898E-26	-0.07	3.523157E-27	-0.07	2.410376E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.196	-0.07	4.860905E-26	-0.07	3.523163E-27	-0.07	2.410378E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.198	-0.07	4.860912E-26	-0.07	3.523167E-27	-0.07	2.41038E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.2	-0.07	4.860919E-26	-0.07	3.523172E-27	-0.07	2.410382E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.202	-0.07	4.860925E-26	-0.07	3.523176E-27	-0.07	2.410383E-28	-0.07	3.524866E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.204	-0.07	4.860931E-26	-0.07	3.523181E-27	-0.07	2.410385E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.206	-0.07	4.860938E-26	-0.07	3.523186E-27	-0.07	2.410387E-28	-0.07	3.524865E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.208	-0.07	4.860944E-26	-0.07	3.52319E-27	-0.07	2.410388E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.21	-0.07	4.860949E-26	-0.07	3.523194E-27	-0.07	2.410389E-28	-0.07	3.524866E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.212	-0.07	4.860955E-26	-0.07	3.523199E-27	-0.07	2.410391E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.214	-0.07	4.860961E-26	-0.07	3.523203E-27	-0.07	2.410392E-28	-0.07	3.524866E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.216	-0.07	4.861003E-26	-0.07	3.52326E-27	-0.07	2.410403E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.218	-0.07	4.861009E-26	-0.07	3.523264E-27	-0.07	2.410404E-28	-0.07	3.524866E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.22	-0.07	4.861014E-26	-0.07	3.523268E-27	-0.07	2.410406E-28	-0.07	3.524879E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.222	-0.07	4.861019E-26	-0.07	3.523272E-27	-0.07	2.410407E-28	-0.07	3.524866E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.224	-0.07	4.861024E-26	-0.07	3.523275E-27	-0.07	2.410408E-28	-0.07	3.524866E-27	-0.07	4.863222E-26	-0.07	3.171242E-25	
0.226	-0.07	4.861029E-26	-0.07	3.523279E-27	-0.07	2.410409E-28	-0.07	3.524866E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.228	-0.07	4.861034E-26	-0.07	3.523282E-27	-0.07	2.41041E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.23	-0.07	4.861038E-26	-0.07	3.523285E-27	-0.07	2.410411E-28	-0.07	3.524866E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.232	-0.07	4.861043E-26	-0.07	3.523289E-27	-0.07	2.410412E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.234	-0.07	4.861047E-26	-0.07	3.523292E-27	-0.07	2.410414E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.236	-0.07	4.861051E-26	-0.07	3.523295E-27	-0.07	2.410414E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.238	-0.07	4.861055E-26	-0.07	3.523298E-27	-0.07	2.410416E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.24	-0.07	4.861059E-26	-0.07	3.5233E-27	-0.07	2.410416E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.242	-0.07	4.861063E-26	-0.07	3.523304E-27	-0.07	2.410418E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171241E-25	
0.244	-0.07	4.861067E-26	-0.07	3.523306E-27	-0.07	2.410418E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171241E-25	
0.246	-0.07	4.861071E-26	-0.07	3.523309E-27	-0.07	2.410419E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171242E-25	
0.248	-0.07	4.861074E-26	-0.07	3.523312E-27	-0.07	2.41042E-28	-0.07	3.524865E-27	-0.07	4.863221E-26	-0.07	3.171241E-25	
0.25	-0.07	4.861078E-26	-0.07	3.523314E-27	-0.07	2.410421E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.252	-0.07	4.861081E-26	-0.07	3.523317E-27	-0.07	2.410422E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.254	-0.07	4.861085E-26	-0.07	3.523319E-27	-0.07	2.410423E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
0.256	-0.07	4.861088E-26	-0.07	3.523321E-27	-0.07	2.410423E-28	-0.07	3.524865E-27	-0.07	4.86322E-26	-0.07	3.171241E-25	
