Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.252	-0.07	9.720971E-26	-0.07	7.045769E-27	-0.07	4.820244E-28	-0.07	7.048842E-27	-0.07	9.725215E-26	-0.07	6.341683E-25	
0.254	-0.07	9.720978E-26	-0.07	7.045774E-27	-0.07	4.820247E-28	-0.07	7.048842E-27	-0.07	9.725217E-26	-0.07	6.341683E-25	
0.256	-0.07	9.720985E-26	-0.07	7.04578E-27	-0.07	4.820248E-28	-0.07	7.048844E-27	-0.07	9.725218E-26	-0.07	6.341685E-25	
0.258	-0.07	9.720992E-26	-0.07	7.045785E-27	-0.07	4.820251E-28	-0.07	7.048844E-27	-0.07	9.725219E-26	-0.07	6.341685E-25	
0.26	-0.07	9.721E-26	-0.07	7.04579E-27	-0.07	4.820253E-28	-0.07	7.048845E-27	-0.07	9.72522E-26	-0.07	6.341686E-25	
0.262	-0.07	9.721006E-26	-0.07	7.045795E-27	-0.07	4.820255E-28	-0.07	7.048845E-27	-0.07	9.725221E-26	-0.07	6.341686E-25	
0.264	-0.07	9.721013E-26	-0.07	7.045799E-27	-0.07	4.820256E-28	-0.07	7.048847E-27	-0.07	9.725221E-26	-0.07	6.341687E-25	
0.266	-0.07	9.72102E-26	-0.07	7.045804E-27	-0.07	4.820258E-28	-0.07	7.048847E-27	-0.07	9.725223E-26	-0.07	6.341688E-25	
0.268	-0.07	9.721026E-26	-0.07	7.045808E-27	-0.07	4.82026E-28	-0.07	7.048848E-27	-0.07	9.725224E-26	-0.07	6.341688E-25	
0.27	-0.07	9.721032E-26	-0.07	7.045814E-27	-0.07	4.820262E-28	-0.07	7.048849E-27	-0.07	9.725225E-26	-0.07	6.341689E-25	
0.272	-0.07	9.721038E-26	-0.07	7.045817E-27	-0.07	4.820264E-28	-0.07	7.04885E-27	-0.07	9.725225E-26	-0.07	6.34169E-25	
0.274	-0.07	9.721043E-26	-0.07	7.045822E-27	-0.07	4.820266E-28	-0.07	7.04885E-27	-0.07	9.725226E-26	-0.07	6.34169E-25	
0.276	-0.07	9.721049E-26	-0.07	7.045826E-27	-0.07	4.820267E-28	-0.07	7.04885E-27	-0.07	9.725228E-26	-0.07	6.341691E-25	
0.278	-0.07	9.721055E-26	-0.07	7.04583E-27	-0.07	4.820269E-28	-0.07	7.048851E-27	-0.07	9.725229E-26	-0.07	6.341692E-25	
0.28	-0.07	9.72106E-26	-0.07	7.045834E-27	-0.07	4.82027E-28	-0.07	7.048852E-27	-0.07	9.725229E-26	-0.07	6.341692E-25	
0.282	-0.07	9.721066E-26	-0.07	7.045838E-27	-0.07	4.820272E-28	-0.07	7.048853E-27	-0.07	9.72523E-26	-0.07	6.341693E-25	
0.284	-0.07	9.72107E-26	-0.07	7.045841E-27	-0.07	4.820273E-28	-0.07	7.048853E-27	-0.07	9.725231E-26	-0.07	6.341693E-25	
0.286	-0.07	9.721076E-26	-0.07	7.045845E-27	-0.07	4.820274E-28	-0.07	7.048854E-27	-0.07	9.725232E-26	-0.07	6.341694E-25	
0.288	-0.07	9.72108E-26	-0.07	7.045849E-27	-0.07	4.820276E-28	-0.07	7.048854E-27	-0.07	9.725233E-26	-0.07	6.341694E-25	
