Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.144	-0.06957638	5.557984E-11	-0.06974292	3.372945E-11	-0.06993796	8.140023E-12	-0.06993794	8.147992E-12	-0.06974284	3.376834E-11	-0.06957624	5.564399E-11	
0.146	-0.06957373	5.564985E-11	-0.06974132	3.377187E-11	-0.06993757	8.148084E-12	-0.06993756	8.131537E-12	-0.06974123	3.369113E-11	-0.06957359	5.551665E-11	
0.148	-0.06957113	5.56591E-11	-0.06973973	3.37775E-11	-0.06993719	8.150214E-12	-0.06993718	8.142355E-12	-0.06973966	3.373915E-11	-0.06957101	5.559583E-11	
0.15	-0.06956857	5.565312E-11	-0.06973818	3.377388E-11	-0.06993682	8.14942E-12	-0.0699368	8.142456E-12	-0.06973812	3.37399E-11	-0.06956847	5.559707E-11	
0.152	-0.06956607	5.564388E-11	-0.06973667	3.376825E-11	-0.06993645	8.147289E-12	-0.06993644	8.131639E-12	-0.06973661	3.369188E-11	-0.06956598	5.55179E-11	
0.154	-0.06956362	5.565959E-11	-0.06973518	3.377781E-11	-0.0699361	8.150282E-12	-0.06993609	8.142346E-12	-0.06973514	3.373909E-11	-0.06956356	5.559572E-11	
0.156	-0.06956121	5.565312E-11	-0.06973372	3.377388E-11	-0.06993574	8.14942E-12	-0.06993574	8.142458E-12	-0.06973369	3.373991E-11	-0.06956117	5.559708E-11	
0.158	-0.06955886	5.565905E-11	-0.06973229	3.377751E-11	-0.0699354	8.151109E-12	-0.0699354	8.153332E-12	-0.06973226	3.378835E-11	-0.06955883	5.567694E-11	
0.16	-0.06955655	5.565313E-11	-0.06973089	3.377389E-11	-0.06993506	8.149421E-12	-0.06993505	8.142458E-12	-0.06973086	3.373991E-11	-0.06955651	5.559708E-11	
0.162	-0.06955429	5.565369E-11	-0.06972951	3.377422E-11	-0.06993473	8.149496E-12	-0.06993473	8.14245E-12	-0.0697295	3.373984E-11	-0.06955426	5.559697E-11	
0.164	-0.06955207	5.565903E-11	-0.06972817	3.377749E-11	-0.06993441	8.151107E-12	-0.06993441	8.153335E-12	-0.06972816	3.378836E-11	-0.06955206	5.567696E-11	
