Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.226	-0.07	1.421063E-24	-0.07	3.170832E-25	-0.07	3.524411E-27	-0.07	3.522747E-27	-0.07	3.169322E-25	-0.07	1.420402E-24	
0.228	-0.07	1.421063E-24	-0.07	3.170833E-25	-0.07	3.524411E-27	-0.07	3.522752E-27	-0.07	3.169326E-25	-0.07	1.420404E-24	
0.23	-0.07	1.421064E-24	-0.07	3.170834E-25	-0.07	3.524412E-27	-0.07	3.522756E-27	-0.07	3.16933E-25	-0.07	1.420406E-24	
0.232	-0.07	1.421064E-24	-0.07	3.170834E-25	-0.07	3.524413E-27	-0.07	3.52276E-27	-0.07	3.169334E-25	-0.07	1.420408E-24	
0.234	-0.07	1.421064E-24	-0.07	3.170835E-25	-0.07	3.524413E-27	-0.07	3.522765E-27	-0.07	3.169338E-25	-0.07	1.42041E-24	
0.236	-0.07	1.421064E-24	-0.07	3.170835E-25	-0.07	3.524413E-27	-0.07	3.522823E-27	-0.07	3.169403E-25	-0.07	1.420422E-24	
0.238	-0.07	1.421065E-24	-0.07	3.170836E-25	-0.07	3.524414E-27	-0.07	3.522827E-27	-0.07	3.169406E-25	-0.07	1.420424E-24	
0.24	-0.07	1.421065E-24	-0.07	3.170836E-25	-0.07	3.524415E-27	-0.07	3.522831E-27	-0.07	3.169409E-25	-0.07	1.420425E-24	
0.242	-0.07	1.421065E-24	-0.07	3.170837E-25	-0.07	3.524416E-27	-0.07	3.522835E-27	-0.07	3.169413E-25	-0.07	1.420427E-24	
0.244	-0.07	1.421065E-24	-0.07	3.170837E-25	-0.07	3.524416E-27	-0.07	3.522839E-27	-0.07	3.169417E-25	-0.07	1.420429E-24	
0.246	-0.07	1.421065E-24	-0.07	3.170838E-25	-0.07	3.524416E-27	-0.07	3.522842E-27	-0.07	3.16942E-25	-0.07	1.42043E-24	
0.248	-0.07	1.421066E-24	-0.07	3.170838E-25	-0.07	3.524417E-27	-0.07	3.522846E-27	-0.07	3.169423E-25	-0.07	1.420432E-24	
0.25	-0.07	1.421066E-24	-0.07	3.170839E-25	-0.07	3.524418E-27	-0.07	3.52285E-27	-0.07	3.169427E-25	-0.07	1.420433E-24	
0.252	-0.07	1.421066E-24	-0.07	3.170839E-25	-0.07	3.524418E-27	-0.07	3.522853E-27	-0.07	3.16943E-25	-0.07	1.420434E-24	
0.254	-0.07	1.421066E-24	-0.07	3.170839E-25	-0.07	3.524419E-27	-0.07	3.522857E-27	-0.07	3.169433E-25	-0.07	1.420436E-24	
0.256	-0.07	1.421066E-24	-0.07	3.17084E-25	-0.07	3.524419E-27	-0.07	3.52286E-27	-0.07	3.169436E-25	-0.07	1.420437E-24	
0.258	-0.07	1.421067E-24	-0.07	3.170841E-25	-0.07	3.524419E-27	-0.07	3.522864E-27	-0.07	3.169439E-25	-0.07	1.420439E-24	
0.26	-0.07	1.421067E-24	-0.07	3.170841E-25	-0.07	3.52442E-27	-0.07	3.522866E-27	-0.07	3.169441E-25	-0.07	1.42044E-24	
