Time	A4	A4Ia	
3.13	0.00180915	3.522419E-27	
3.132	0.0003729686	3.522419E-27	
3.134	-0.001034491	3.522419E-27	
3.136	-0.002413802	3.522419E-27	
3.138	-0.003765523	3.522419E-27	
3.14	-0.005090214	3.522418E-27	
3.142	-0.006388411	3.522418E-27	
3.144	-0.007660642	3.522418E-27	
3.146	-0.00890743	3.522418E-27	
3.148	-0.01012928	3.522418E-27	
3.15	-0.01132669	3.522418E-27	
3.152	-0.01250016	3.522418E-27	
3.154	-0.01365016	3.522418E-27	
3.156	-0.01477715	3.522418E-27	
3.158	-0.01588161	3.522418E-27	
3.16	-0.01696398	3.522418E-27	
3.162	-0.0180247	3.522418E-27	
3.164	-0.0190642	3.522418E-27	
3.166	-0.02008292	3.522418E-27	
3.168	-0.02108126	3.522418E-27	
3.17	-0.02205963	3.522418E-27	
3.172	-0.02301844	3.522418E-27	
3.174	-0.02395807	3.522418E-27	
3.176	-0.02487891	3.522418E-27	
3.178	-0.02578133	3.522418E-27	
3.18	-0.02666571	3.522418E-27	
3.182	-0.02753239	3.522418E-27	
3.184	-0.02838174	3.522418E-27	
3.186	-0.02921411	3.522418E-27	
3.188	-0.03002983	3.522418E-27	
3.19	-0.03082923	3.522418E-27	
3.192	-0.03161264	3.522418E-27	
3.194	-0.03238039	3.522418E-27	
3.196	-0.03313278	3.522418E-27	
3.198	-0.03387013	3.522418E-27	
3.2	-0.03459273	3.522418E-27	
3.202	-0.03530087	3.522418E-27	
3.204	-0.03599485	3.522418E-27	
3.206	-0.03667496	3.522418E-27	
3.208	-0.03734146	3.522418E-27	
3.21	-0.03799463	3.522418E-27	
3.212	-0.03863474	3.522418E-27	
3.214	-0.03926204	3.522418E-27	
3.216	-0.0398768	3.522418E-27	
3.218	-0.04047927	3.522418E-27	
3.22	-0.04106968	3.522418E-27	
3.222	-0.04164828	3.522418E-27	
3.224	-0.04221532	3.522418E-27	
3.226	-0.04277101	3.522418E-27	
3.228	-0.04331559	3.522418E-27	
3.23	-0.04384928	3.522418E-27	
3.232	-0.0443723	3.522418E-27	
3.234	-0.04488485	3.522418E-27	
3.236	-0.04538715	3.522418E-27	
3.238	-0.04587941	3.522418E-27	
3.24	-0.04636182	3.522418E-27	
3.242	-0.04683458	3.522418E-27	
3.244	-0.04729789	3.522418E-27	
3.246	-0.04775193	3.522418E-27	
3.248	-0.0481969	3.522418E-27	
3.25	-0.04863296	3.522418E-27	
3.252	-0.0490603	3.522418E-27	
3.254	-0.04947909	3.522418E-27	
3.256	-0.04988951	3.522418E-27	
3.258	-0.05029172	3.522418E-27	
3.26	-0.05068589	3.522418E-27	
3.262	-0.05107217	3.522418E-27	
3.264	-0.05145073	3.522418E-27	
3.266	-0.05182171	3.522418E-27	
3.268	-0.05218528	3.522418E-27	
3.27	-0.05254157	3.522418E-27	
3.272	-0.05289074	3.522418E-27	
3.274	-0.05323292	3.522418E-27	
3.276	-0.05356827	3.522418E-27	
3.278	-0.0538969	3.522418E-27	
3.28	-0.05421896	3.522418E-27	
3.282	-0.05453458	3.522418E-27	
3.284	-0.05484389	3.522418E-27	
3.286	-0.05514701	3.522418E-27	
3.288	-0.05544407	3.522418E-27	
3.29	-0.05573519	3.522418E-27	
3.292	-0.05602049	3.522418E-27	
3.294	-0.05630008	3.522418E-27	
3.296	-0.05657408	3.522418E-27	
3.298	-0.0568426	3.522418E-27	
3.3	-0.05710574	3.522418E-27	
3.302	-0.05736363	3.522418E-27	
3.304	-0.05761636	3.522418E-27	
3.306	-0.05786403	3.522418E-27	
3.308	-0.05810675	3.522418E-27	
3.31	-0.05834461	3.522418E-27	
3.312	-0.05857772	3.522418E-27	
3.314	-0.05880617	3.522418E-27	
3.316	-0.05903004	3.522418E-27	
3.318	-0.05924945	3.522418E-27	
3.32	-0.05946445	3.522418E-27	
3.322	-0.05967516	3.522418E-27	
3.324	-0.05988166	3.522418E-27	
3.326	-0.06008403	3.522418E-27	
3.328	-0.06028235	3.522418E-27	
3.33	-0.0604767	3.522418E-27	
3.332	-0.06066717	3.522418E-27	
3.334	-0.06085382	3.522418E-27	
3.336	-0.06103675	3.522418E-27	
3.338	-0.06121601	3.522418E-27	
3.34	-0.06139169	3.522418E-27	
3.342	-0.06156386	3.522418E-27	
3.344	-0.06173258	3.522418E-27	
3.346	-0.06189793	3.522418E-27	
3.348	-0.06205997	3.522418E-27	
3.35	-0.06221877	3.522418E-27	
3.352	-0.0623744	3.522418E-27	
3.354	-0.06252691	3.522418E-27	
3.356	-0.06267637	3.522418E-27	
3.358	-0.06282284	3.522418E-27	
3.36	-0.06296638	3.522418E-27	
3.362	-0.06310706	3.522418E-27	
3.364	-0.06324492	3.522418E-27	
3.366	-0.06338002	3.522418E-27	
3.368	-0.06351242	3.522418E-27	
3.37	-0.06364217	3.522418E-27	
3.372	-0.06376933	3.522418E-27	
3.374	-0.06389394	3.522418E-27	
3.376	-0.06401606	3.522418E-27	
3.378	-0.06413574	3.522418E-27	
3.38	-0.06425302	3.522418E-27	
3.382	-0.06436796	3.522418E-27	
3.384	-0.0644806	3.522418E-27	
3.386	-0.06459099	3.522418E-27	
3.388	-0.06469917	3.522418E-27	
3.39	-0.06480519	3.522418E-27	
3.392	-0.06490909	3.522418E-27	
3.394	-0.06501091	3.522418E-27	
3.396	-0.06511068	3.522418E-27	
3.398	-0.06520847	3.522418E-27	
3.4	-0.0653043	3.522418E-27	
3.402	-0.06539822	3.522418E-27	
3.404	-0.06549025	3.522418E-27	
3.406	-0.06558045	3.522418E-27	
3.408	-0.06566884	3.522418E-27	
3.41	-0.06575546	3.522418E-27	
3.412	-0.06584036	3.522418E-27	
3.414	-0.06592355	3.522418E-27	
3.416	-0.06600507	3.522418E-27	
3.418	-0.06608497	3.522418E-27	
3.42	-0.06616327	3.522418E-27	
3.422	-0.06624001	3.522418E-27	
3.424	-0.06631521	3.522418E-27	
3.426	-0.06638891	3.522418E-27	
3.428	-0.06646112	3.522418E-27	
3.43	-0.0665319	3.522418E-27	
3.432	-0.06660127	3.522418E-27	
3.434	-0.06666924	3.522418E-27	
3.436	-0.06673586	3.522418E-27	
3.438	-0.06680114	3.522418E-27	
3.44	-0.06686512	3.522418E-27	
3.442	-0.06692781	3.522418E-27	
3.444	-0.06698926	3.522418E-27	
3.446	-0.06704947	3.522418E-27	
3.448	-0.06710848	3.522418E-27	
3.45	-0.06716631	3.522418E-27	
3.452	-0.06722299	3.522418E-27	
3.454	-0.06727853	3.522418E-27	
3.456	-0.06733295	3.522418E-27	
3.458	-0.0673863	3.522418E-27	
3.46	-0.06743857	3.522418E-27	
3.462	-0.0674898	3.522418E-27	
3.464	-0.06754	3.522418E-27	
3.466	-0.0675892	3.522418E-27	
3.468	-0.06763742	3.522418E-27	
3.47	-0.06768467	3.522418E-27	
3.472	-0.06773098	3.522418E-27	
3.474	-0.06777636	3.522418E-27	
3.476	-0.06782083	3.522418E-27	
3.478	-0.06786442	3.522418E-27	
3.48	-0.06790712	3.522418E-27	
3.482	-0.06794898	3.522418E-27	
3.484	-0.06799001	3.522418E-27	
3.486	-0.0680302	3.522418E-27	
3.488	-0.0680696	3.522418E-27	
3.49	-0.06810821	3.522418E-27	
3.492	-0.06814604	3.522418E-27	
3.494	-0.06818312	3.522418E-27	
3.496	-0.06821946	3.522418E-27	
3.498	-0.06825507	3.522418E-27	
3.5	-0.06828997	3.522418E-27	
3.502	-0.06832417	3.576143E-27	
3.504	-0.06835768	3.522687E-27	
3.506	-0.06839053	3.522415E-27	
3.508	-0.06842272	3.522411E-27	
3.51	-0.06845427	3.522409E-27	
3.512	-0.06848519	3.522406E-27	
3.514	-0.06851548	3.522405E-27	
3.516	-0.06854517	3.522401E-27	
3.518	-0.06857426	3.5224E-27	
3.52	-0.06860278	3.522397E-27	
3.522	-0.06863073	3.522395E-27	
3.524	-0.06865811	3.522393E-27	
3.526	-0.06868495	3.52239E-27	
3.528	-0.06871125	3.522388E-27	
3.53	-0.06873702	3.522385E-27	
3.532	-0.06876229	3.522383E-27	
3.534	-0.06878704	3.522381E-27	
3.536	-0.0688113	3.522378E-27	
3.538	-0.06883507	3.522377E-27	
3.54	-0.06885837	3.522374E-27	
3.542	-0.06888121	3.522372E-27	
3.544	-0.06890358	3.522369E-27	
3.546	-0.06892551	3.522367E-27	
3.548	-0.06894699	3.522365E-27	
3.55	-0.06896806	3.522362E-27	
3.552	-0.0689887	3.522361E-27	
3.554	-0.06900892	3.522358E-27	
3.556	-0.06902874	3.522356E-27	
3.558	-0.06904817	3.522354E-27	
3.56	-0.0690672	3.522351E-27	
3.562	-0.06908586	3.522349E-27	
3.564	-0.06910414	3.522346E-27	
3.566	-0.06912206	3.522344E-27	
3.568	-0.06913962	3.522342E-27	
3.57	-0.06915683	3.522339E-27	
3.572	-0.06917369	3.522338E-27	
3.574	-0.06919022	3.522334E-27	
3.576	-0.06920642	3.522332E-27	
3.578	-0.06922229	3.52233E-27	
3.58	-0.06923784	3.522327E-27	
3.582	-0.06925308	3.522326E-27	
3.584	-0.06926802	3.522323E-27	
3.586	-0.06928266	3.522321E-27	
3.588	-0.06929701	3.522319E-27	
3.59	-0.06931107	3.522316E-27	
3.592	-0.06932484	3.522314E-27	
3.594	-0.06933835	3.522311E-27	
3.596	-0.06935158	3.522309E-27	
3.598	-0.06936455	3.522307E-27	
3.6	-0.06937726	3.522304E-27	
3.602	-0.06938972	3.522302E-27	
3.604	-0.06940192	3.5223E-27	
3.606	-0.06941388	3.522297E-27	
3.608	-0.06942561	3.522295E-27	
3.61	-0.06943709	3.522293E-27	
3.612	-0.06944835	3.522291E-27	
3.614	-0.06945939	3.522288E-27	
3.616	-0.0694702	3.522286E-27	
3.618	-0.06948079	3.522284E-27	
3.62	-0.06949118	3.522281E-27	
3.622	-0.06950136	3.522279E-27	
3.624	-0.06951132	3.522277E-27	
3.626	-0.0695211	3.522274E-27	
3.628	-0.06953067	3.522272E-27	
3.63	-0.06954006	3.52227E-27	
3.632	-0.06954926	3.522267E-27	
3.634	-0.06955828	3.522265E-27	
3.636	-0.06956711	3.522263E-27	
3.638	-0.06957577	3.52226E-27	
3.64	-0.06958425	3.522258E-27	
3.642	-0.06959257	3.522256E-27	
3.644	-0.06960072	3.522254E-27	
3.646	-0.0696087	3.522251E-27	
3.648	-0.06961653	3.522249E-27	
3.65	-0.0696242	3.522246E-27	
3.652	-0.06963171	3.522244E-27	
3.654	-0.06963908	3.522242E-27	
3.656	-0.0696463	3.52224E-27	
3.658	-0.06965337	3.522237E-27	
3.66	-0.06966031	3.522235E-27	
3.662	-0.0696671	3.522233E-27	
3.664	-0.06967375	3.52223E-27	
3.666	-0.06968028	3.522228E-27	
3.668	-0.06968667	3.522226E-27	
3.67	-0.06969294	3.522223E-27	
3.672	-0.06969909	3.522221E-27	
3.674	-0.0697051	3.522218E-27	
3.676	-0.069711	3.522217E-27	
3.678	-0.06971678	3.522214E-27	
3.68	-0.06972244	3.522212E-27	
3.682	-0.06972799	3.52221E-27	
3.684	-0.06973343	3.522207E-27	
3.686	-0.06973877	3.522205E-27	
3.688	-0.06974399	3.522203E-27	
3.69	-0.06974911	3.5222E-27	
3.692	-0.06975413	3.522198E-27	
3.694	-0.06975905	3.522195E-27	
3.696	-0.06976387	3.522193E-27	
3.698	-0.06976859	3.522191E-27	
3.7	-0.06977322	3.522188E-27	
3.702	-0.06977775	3.522187E-27	
3.704	-0.0697822	3.522183E-27	
3.706	-0.06978656	3.522182E-27	
3.708	-0.06979083	3.522179E-27	
3.71	-0.06979501	3.522177E-27	
3.712	-0.0697991	3.522175E-27	
3.714	-0.06980313	3.522172E-27	
3.716	-0.06980706	3.52217E-27	
3.718	-0.06981092	3.522168E-27	
3.72	-0.0698147	3.522165E-27	
3.722	-0.06981841	3.522163E-27	
3.724	-0.06982204	3.52216E-27	
3.726	-0.0698256	3.522158E-27	
3.728	-0.06982908	3.522156E-27	
3.73	-0.0698325	3.522153E-27	
3.732	-0.06983586	3.522151E-27	
3.734	-0.06983913	3.522149E-27	
3.736	-0.06984235	3.522147E-27	
3.738	-0.06984551	3.522144E-27	
3.74	-0.0698486	3.522142E-27	
3.742	-0.06985163	3.52214E-27	
3.744	-0.06985459	3.522137E-27	
3.746	-0.0698575	3.522135E-27	
3.748	-0.06986035	3.522133E-27	
3.75	-0.06986315	3.52213E-27	
3.752	-0.06986588	3.522128E-27	
3.754	-0.06986856	3.522126E-27	
3.756	-0.06987119	3.522123E-27	
3.758	-0.06987377	3.522121E-27	
3.76	-0.06987629	3.522119E-27	
3.762	-0.06987876	3.522116E-27	
3.764	-0.06988119	3.522114E-27	
3.766	-0.06988357	3.522112E-27	
3.768	-0.06988589	3.522109E-27	
3.77	-0.06988818	3.522107E-27	
3.772	-0.06989042	3.522105E-27	
3.774	-0.06989261	3.522103E-27	
3.776	-0.06989475	3.5221E-27	
3.778	-0.06989686	3.522098E-27	
3.78	-0.06989893	3.522096E-27	
3.782	-0.06990094	3.522093E-27	
3.784	-0.06990293	3.522091E-27	
3.786	-0.06990486	3.522089E-27	
3.788	-0.06990677	3.522086E-27	
3.79	-0.06990863	3.522084E-27	
3.792	-0.06991046	3.522082E-27	
3.794	-0.06991225	3.522079E-27	
3.796	-0.06991401	3.522077E-27	
3.798	-0.06991573	3.522075E-27	
3.8	-0.06991741	3.522073E-27	
3.802	-0.06991906	3.52207E-27	
3.804	-0.06992068	3.522068E-27	
3.806	-0.06992227	3.522066E-27	
3.808	-0.06992383	3.522063E-27	
3.81	-0.06992535	3.522061E-27	
3.812	-0.06992684	3.522059E-27	
3.814	-0.0699283	3.522056E-27	
3.816	-0.06992974	3.522054E-27	
3.818	-0.06993114	3.522052E-27	
3.82	-0.06993252	3.522049E-27	
3.822	-0.06993387	3.522047E-27	
3.824	-0.0699352	3.522044E-27	
3.826	-0.06993649	3.522042E-27	
3.828	-0.06993776	3.52204E-27	
3.83	-0.069939	3.522037E-27	
3.832	-0.06994022	3.522035E-27	
3.834	-0.06994142	3.522033E-27	
3.836	-0.06994259	3.522031E-27	
3.838	-0.06994374	3.522029E-27	
3.84	-0.06994487	3.522026E-27	
3.842	-0.06994597	3.522024E-27	
3.844	-0.06994705	3.522022E-27	
3.846	-0.06994811	3.522019E-27	
3.848	-0.06994914	3.522016E-27	
3.85	-0.06995016	3.522014E-27	
3.852	-0.06995116	3.522012E-27	
3.854	-0.06995214	3.52201E-27	
3.856	-0.06995309	3.522007E-27	
3.858	-0.06995403	3.522005E-27	
3.86	-0.06995495	3.522003E-27	
3.862	-0.06995585	3.522E-27	
3.864	-0.06995673	3.521998E-27	
3.866	-0.0699576	3.521996E-27	
3.868	-0.06995845	3.521993E-27	
3.87	-0.06995928	3.521991E-27	
3.872	-0.06996009	3.521989E-27	
3.874	-0.06996089	3.521986E-27	
3.876	-0.06996167	3.521984E-27	
3.878	-0.06996244	3.521982E-27	
3.88	-0.06996319	3.52198E-27	
3.882	-0.06996392	3.521977E-27	
3.884	-0.06996465	3.521975E-27	
3.886	-0.06996536	3.521973E-27	
3.888	-0.06996605	3.52197E-27	
3.89	-0.06996673	3.521968E-27	
3.892	-0.0699674	3.521965E-27	
3.894	-0.06996804	3.521963E-27	
3.896	-0.06996869	3.521961E-27	
3.898	-0.06996931	3.521958E-27	
3.9	-0.06996992	3.521956E-27	
3.902	-0.06997053	3.521954E-27	
3.904	-0.06997111	3.521952E-27	
3.906	-0.0699717	3.521949E-27	
3.908	-0.06997226	3.521947E-27	
3.91	-0.06997281	3.521945E-27	
3.912	-0.06997336	3.521942E-27	
3.914	-0.06997389	3.52194E-27	
3.916	-0.06997442	3.521938E-27	
3.918	-0.06997492	3.521935E-27	
3.92	-0.06997543	3.521933E-27	
3.922	-0.06997592	3.521931E-27	
3.924	-0.0699764	3.521928E-27	
3.926	-0.06997687	3.521926E-27	
3.928	-0.06997734	3.521924E-27	
3.93	-0.06997779	3.521922E-27	
3.932	-0.06997823	3.521919E-27	
3.934	-0.06997867	3.521917E-27	
3.936	-0.06997909	3.521914E-27	
3.938	-0.06997951	3.521912E-27	
3.94	-0.06997992	3.52191E-27	
3.942	-0.06998032	3.521908E-27	
3.944	-0.06998072	3.521905E-27	
3.946	-0.06998111	3.521903E-27	
3.948	-0.06998148	3.521901E-27	
3.95	-0.06998185	3.521898E-27	
3.952	-0.06998222	3.521896E-27	
3.954	-0.06998257	3.521894E-27	
3.956	-0.06998292	3.521891E-27	
3.958	-0.06998326	3.521889E-27	
3.96	-0.06998359	3.521887E-27	
3.962	-0.06998392	3.521884E-27	
3.964	-0.06998424	3.521882E-27	
3.966	-0.06998456	3.52188E-27	
3.968	-0.06998487	3.521878E-27	
3.97	-0.06998517	3.521875E-27	
3.972	-0.06998546	3.521873E-27	
3.974	-0.06998575	3.521871E-27	
3.976	-0.06998605	3.521868E-27	
3.978	-0.06998632	3.521866E-27	
3.98	-0.0699866	3.521863E-27	
3.982	-0.06998686	3.521861E-27	
3.984	-0.06998713	3.521859E-27	
3.986	-0.06998739	3.521856E-27	
3.988	-0.06998764	3.521854E-27	
3.99	-0.06998789	3.521852E-27	
3.992	-0.06998812	3.52185E-27	
3.994	-0.06998836	3.521848E-27	
3.996	-0.06998859	3.521845E-27	
3.998	-0.06998882	3.521843E-27	
4	-0.06998905	3.52184E-27	
4.002	-0.06998926	3.509005E-27	
4.004	-0.06998948	3.518379E-27	
4.006	-0.06998969	3.521824E-27	
4.008	-0.0699899	3.521846E-27	
4.01	-0.0699901	3.521846E-27	
4.012	-0.0699903	3.521846E-27	
4.014	-0.06999049	3.521846E-27	
4.016	-0.06999068	3.521846E-27	
4.018	-0.06999087	3.521845E-27	
4.02	-0.06999105	3.521845E-27	
4.022	-0.06999123	3.521845E-27	
4.024	-0.0699914	3.521845E-27	
4.026	-0.06999157	3.521845E-27	
4.028	-0.06999175	3.521844E-27	
4.03	-0.06999191	3.521844E-27	
4.032	-0.06999207	3.521844E-27	
4.034	-0.06999223	3.521844E-27	
4.036	-0.06999239	3.521844E-27	
4.038	-0.06999254	3.521844E-27	
4.04	-0.06999269	3.521844E-27	
4.042	-0.06999283	3.521844E-27	
4.044	-0.06999297	3.521844E-27	
4.046	-0.06999312	3.521844E-27	
4.048	-0.06999326	3.521843E-27	
4.05	-0.06999339	3.521843E-27	
4.052	-0.06999353	3.521843E-27	
4.054	-0.06999365	3.521843E-27	
4.056	-0.06999378	3.521843E-27	
4.058	-0.06999391	3.521843E-27	
4.06	-0.06999402	3.521843E-27	
4.062	-0.06999414	3.521842E-27	
4.064	-0.06999426	3.521842E-27	
4.066	-0.06999438	3.521842E-27	
4.068	-0.06999449	3.521842E-27	
4.07	-0.0699946	3.521842E-27	
4.072	-0.06999471	3.521842E-27	
4.074	-0.06999481	3.521842E-27	
4.076	-0.06999492	3.521841E-27	
4.078	-0.06999502	3.521841E-27	
4.08	-0.06999512	3.521841E-27	
4.082	-0.06999522	3.521841E-27	
4.084	-0.06999531	3.521841E-27	
4.086	-0.0699954	3.521841E-27	
4.088	-0.0699955	3.521841E-27	
4.09	-0.06999559	3.521841E-27	
4.092	-0.06999568	3.521841E-27	
4.094	-0.06999576	3.521841E-27	
4.096	-0.06999585	3.521841E-27	
4.098	-0.06999593	3.521841E-27	
4.1	-0.06999601	3.521841E-27	
4.102	-0.06999609	3.521841E-27	
4.104	-0.06999617	3.521841E-27	
4.106	-0.06999625	3.521841E-27	
4.108	-0.06999632	3.521841E-27	
4.11	-0.06999639	3.521841E-27	
4.112	-0.06999647	3.52184E-27	
4.114	-0.06999654	3.52184E-27	
4.116	-0.06999661	3.52184E-27	
4.118	-0.06999668	3.52184E-27	
4.12	-0.06999674	3.52184E-27	
4.122	-0.0699968	3.52184E-27	
4.124	-0.06999687	3.52184E-27	
4.126	-0.06999693	3.52184E-27	
4.128	-0.069997	3.52184E-27	
4.13	-0.06999706	3.52184E-27	
4.132	-0.06999712	3.52184E-27	
4.134	-0.06999717	3.52184E-27	
4.136	-0.06999723	3.52184E-27	
4.138	-0.06999728	3.52184E-27	
4.14	-0.06999734	3.52184E-27	
4.142	-0.06999739	3.52184E-27	
4.144	-0.06999744	3.52184E-27	
4.146	-0.0699975	3.52184E-27	
4.148	-0.06999754	3.521839E-27	
4.15	-0.06999759	3.521839E-27	
4.152	-0.06999764	3.521839E-27	
4.154	-0.06999769	3.521839E-27	
4.156	-0.06999774	3.521839E-27	
4.158	-0.06999778	3.521839E-27	
4.16	-0.06999782	3.521839E-27	
4.162	-0.06999787	3.521839E-27	
4.164	-0.06999791	3.521839E-27	
4.166	-0.06999795	3.521839E-27	
4.168	-0.069998	3.521839E-27	
4.17	-0.06999803	3.521839E-27	
4.172	-0.06999807	3.521839E-27	
4.174	-0.06999811	3.521839E-27	
4.176	-0.06999815	3.521839E-27	
4.178	-0.06999819	3.521839E-27	
4.18	-0.06999822	3.521839E-27	
4.182	-0.06999826	3.521839E-27	
4.184	-0.06999829	3.521839E-27	
4.186	-0.06999832	3.521839E-27	
4.188	-0.06999836	3.521839E-27	
4.19	-0.06999839	3.521839E-27	
4.192	-0.06999843	3.521839E-27	
4.194	-0.06999846	3.521839E-27	
4.196	-0.06999849	3.521839E-27	
4.198	-0.06999852	3.521839E-27	
4.2	-0.06999855	3.521839E-27	
4.202	-0.06999858	3.521839E-27	
4.204	-0.06999861	3.521839E-27	
4.206	-0.06999864	3.521839E-27	
4.208	-0.06999866	3.521839E-27	
4.21	-0.06999869	3.521839E-27	
4.212	-0.06999871	3.521839E-27	
4.214	-0.06999874	3.521839E-27	
4.216	-0.06999876	3.521839E-27	
4.218	-0.06999879	3.521839E-27	
4.22	-0.06999882	3.521839E-27	
4.222	-0.06999884	3.521839E-27	
4.224	-0.06999886	3.521839E-27	
4.226	-0.06999888	3.521839E-27	
4.228	-0.06999891	3.521839E-27	
4.23	-0.06999893	3.521839E-27	
4.232	-0.06999895	3.521839E-27	
4.234	-0.06999897	3.521839E-27	
4.236	-0.06999899	3.521839E-27	
4.238	-0.06999901	3.521839E-27	
4.24	-0.06999903	3.521839E-27	
4.242	-0.06999905	3.521839E-27	
4.244	-0.06999907	3.521839E-27	
4.246	-0.06999908	3.521839E-27	
4.248	-0.06999911	3.521839E-27	
4.25	-0.06999912	3.521839E-27	
4.252	-0.06999914	3.521839E-27	
4.254	-0.06999916	3.521839E-27	
4.256	-0.06999917	3.521839E-27	
4.258	-0.06999919	3.521839E-27	
4.26	-0.06999921	3.521839E-27	
4.262	-0.06999923	3.521839E-27	
4.264	-0.06999924	3.521838E-27	
4.266	-0.06999926	3.521838E-27	
4.268	-0.06999927	3.521838E-27	
4.27	-0.06999929	3.521838E-27	
4.272	-0.0699993	3.521838E-27	
4.274	-0.06999931	3.521838E-27	
4.276	-0.06999933	3.521838E-27	
4.278	-0.06999934	3.521838E-27	
4.28	-0.06999935	3.521838E-27	
4.282	-0.06999937	3.521838E-27	
4.284	-0.06999938	3.521838E-27	
4.286	-0.06999939	3.521838E-27	
4.288	-0.0699994	3.521838E-27	
4.29	-0.06999941	3.521838E-27	
4.292	-0.06999943	3.521838E-27	
4.294	-0.06999944	3.521838E-27	
4.296	-0.06999945	3.521838E-27	
4.298	-0.06999946	3.521838E-27	
4.3	-0.06999947	3.521838E-27	
4.302	-0.06999948	3.521838E-27	
4.304	-0.06999949	3.521838E-27	
4.306	-0.0699995	3.521838E-27	
4.308	-0.06999952	3.521838E-27	
4.31	-0.06999952	3.521838E-27	
4.312	-0.06999953	3.521838E-27	
4.314	-0.06999954	3.521838E-27	
4.316	-0.06999955	3.521838E-27	
4.318	-0.06999956	3.521838E-27	
4.32	-0.06999957	3.521838E-27	
4.322	-0.06999958	3.521838E-27	
4.324	-0.06999958	3.521838E-27	
4.326	-0.06999959	3.521838E-27	
4.328	-0.0699996	3.521838E-27	
4.33	-0.06999961	3.521838E-27	
4.332	-0.06999962	3.521838E-27	
4.334	-0.06999963	3.521838E-27	
4.336	-0.06999964	3.521838E-27	
4.338	-0.06999964	3.521838E-27	
4.34	-0.06999965	3.521838E-27	
4.342	-0.06999966	3.521838E-27	
4.344	-0.06999966	3.521838E-27	
4.346	-0.06999967	3.521838E-27	
4.348	-0.06999967	3.521838E-27	
4.35	-0.06999968	3.521838E-27	
4.352	-0.06999969	3.521838E-27	
4.354	-0.06999969	3.521838E-27	
4.356	-0.0699997	3.521838E-27	
4.358	-0.0699997	3.521838E-27	
4.36	-0.06999971	3.521838E-27	
4.362	-0.06999972	3.521838E-27	
4.364	-0.06999972	3.521838E-27	
4.366	-0.06999973	3.521838E-27	
4.368	-0.06999973	3.521838E-27	
4.37	-0.06999974	3.521838E-27	
4.372	-0.06999975	3.521838E-27	
4.374	-0.06999975	3.521838E-27	
4.376	-0.06999975	3.521838E-27	
4.378	-0.06999976	3.521838E-27	
4.38	-0.06999976	3.521838E-27	
4.382	-0.06999977	3.521838E-27	
4.384	-0.06999978	3.521838E-27	
4.386	-0.06999978	3.521838E-27	
4.388	-0.06999978	3.521838E-27	
4.39	-0.06999978	3.521838E-27	
4.392	-0.06999979	3.521838E-27	
4.394	-0.0699998	3.521838E-27	
4.396	-0.0699998	3.521838E-27	
4.398	-0.06999981	3.521838E-27	
4.4	-0.06999981	3.521838E-27	
4.402	-0.06999981	3.521838E-27	
4.404	-0.06999981	3.521838E-27	
4.406	-0.06999982	3.521838E-27	
4.408	-0.06999982	3.521838E-27	
4.41	-0.06999983	3.521838E-27	
4.412	-0.06999983	3.521838E-27	
4.414	-0.06999984	3.521838E-27	
4.416	-0.06999984	3.521838E-27	
4.418	-0.06999984	3.521838E-27	
4.42	-0.06999984	3.521838E-27	
4.422	-0.06999984	3.521838E-27	
4.424	-0.06999985	3.521838E-27	
4.426	-0.06999985	3.521838E-27	
4.428	-0.06999986	3.521838E-27	
4.43	-0.06999986	3.521838E-27	
4.432	-0.06999986	3.521838E-27	
4.434	-0.06999987	3.521838E-27	
4.436	-0.06999987	3.521838E-27	
4.438	-0.06999987	3.521838E-27	
4.44	-0.06999987	3.521838E-27	
4.442	-0.06999987	3.521838E-27	
4.444	-0.06999987	3.521838E-27	
4.446	-0.06999988	3.521838E-27	
4.448	-0.06999988	3.521838E-27	
4.45	-0.06999988	3.521838E-27	
4.452	-0.06999989	3.521838E-27	
4.454	-0.06999989	3.521838E-27	
4.456	-0.06999989	3.521838E-27	
4.458	-0.0699999	3.521838E-27	
4.46	-0.0699999	3.521838E-27	
4.462	-0.0699999	3.521838E-27	
4.464	-0.0699999	3.521838E-27	
4.466	-0.0699999	3.521838E-27	
4.468	-0.0699999	3.521838E-27	
4.47	-0.0699999	3.521838E-27	
4.472	-0.06999991	3.521838E-27	
4.474	-0.06999991	3.521838E-27	
4.476	-0.06999991	3.521838E-27	
4.478	-0.06999991	3.521838E-27	
4.48	-0.06999991	3.521838E-27	
4.482	-0.06999992	3.521838E-27	
4.484	-0.06999992	3.521838E-27	
4.486	-0.06999992	3.521838E-27	
4.488	-0.06999992	3.521838E-27	
4.49	-0.06999993	3.521838E-27	
4.492	-0.06999993	3.521838E-27	
4.494	-0.06999993	3.521838E-27	
4.496	-0.06999993	3.521838E-27	
4.498	-0.06999993	3.521838E-27	
4.5	-0.06999993	3.521838E-27	
4.502	-0.06999993	2.076199E-08	
4.504	-0.06584753	2.03516E-08	
4.506	-0.06186026	2.03516E-08	
4.508	-0.05795274	2.03516E-08	
4.51	-0.05412336	2.03516E-08	
4.512	-0.05037057	2.03516E-08	
4.514	-0.04669284	2.03516E-08	
4.516	-0.04308867	2.03516E-08	
4.518	-0.03955657	2.035161E-08	
4.52	-0.03609512	2.035161E-08	
4.522	-0.0327029	2.035161E-08	
4.524	-0.02937852	2.035161E-08	
4.526	-0.02612063	2.035161E-08	
