Time	Body_Y	Body_Z	Body_X	Joint_1	
0.208	-0.1158466	-0.1467239	-2.302592E-09	-49.1804	
0.209	-0.1156751	-0.1469061	-2.299084E-09	-49.11102	
0.21	-0.1154992	-0.1470943	-2.295067E-09	-49.03876	
0.211	-0.1153194	-0.1472879	-2.290558E-09	-48.96386	
0.212	-0.1151359	-0.1474863	-2.285571E-09	-48.88654	
0.213	-0.1149493	-0.147689	-2.280122E-09	-48.80706	
0.214	-0.1147598	-0.1478954	-2.274228E-09	-48.72562	
0.215	-0.1145679	-0.148105	-2.267907E-09	-48.64246	
0.216	-0.1143739	-0.1483174	-2.261177E-09	-48.55778	
0.217	-0.1141782	-0.1485319	-2.254057E-09	-48.47179	
0.218	-0.1139811	-0.1487482	-2.246566E-09	-48.38469	
0.219	-0.1137829	-0.1489657	-2.238723E-09	-48.29669	
0.22	-0.113584	-0.1491841	-2.23055E-09	-48.20797	
0.221	-0.1133848	-0.1494029	-2.222066E-09	-48.11872	
0.222	-0.1131854	-0.1496216	-2.213293E-09	-48.02913	
0.223	-0.1129864	-0.1498399	-2.204251E-09	-47.93934	
0.224	-0.1127878	-0.1500574	-2.194963E-09	-47.84955	
0.225	-0.1125901	-0.1502737	-2.185451E-09	-47.75991	
0.226	-0.1123935	-0.1504885	-2.175735E-09	-47.67057	
0.227	-0.1121983	-0.1507015	-2.165838E-09	-47.58169	
0.228	-0.1120047	-0.1509123	-2.155783E-09	-47.4934	
0.229	-0.111813	-0.1511206	-2.145591E-09	-47.40585	
0.23	-0.1116235	-0.1513261	-2.135284E-09	-47.31915	
0.231	-0.1114364	-0.1515286	-2.124884E-09	-47.23343	
0.232	-0.1112518	-0.1517279	-2.114414E-09	-47.14882	
0.233	-0.11107	-0.1519237	-2.103895E-09	-47.0654	
0.234	-0.1108913	-0.1521157	-2.093347E-09	-46.98332	
0.235	-0.1107158	-0.1523039	-2.082793E-09	-46.90263	
0.236	-0.1105436	-0.1524879	-2.072252E-09	-46.82346	
0.237	-0.110375	-0.1526677	-2.061746E-09	-46.74587	
0.238	-0.1102101	-0.152843	-2.051294E-09	-46.66995	
0.239	-0.1100491	-0.1530138	-2.040916E-09	-46.59579	
0.24	-0.1098921	-0.1531798	-2.030631E-09	-46.52343	
0.241	-0.1097392	-0.1533411	-2.020456E-09	-46.45295	
0.242	-0.1095906	-0.1534974	-2.010408E-09	-46.38441	
0.243	-0.1094461	-0.153649	-2.0005E-09	-46.31767	
0.244	-0.1093059	-0.1537956	-1.990745E-09	-46.25269	
0.245	-0.10917	-0.1539374	-1.981156E-09	-46.18946	
0.246	-0.1090383	-0.1540744	-1.971745E-09	-46.12802	
0.247	-0.1089109	-0.1542066	-1.962523E-09	-46.0684	
0.248	-0.1087878	-0.1543339	-1.953504E-09	-46.01062	
0.249	-0.1086691	-0.1544565	-1.944699E-09	-45.95473	
0.25	-0.1085546	-0.1545742	-1.936119E-09	-45.90075	
0.251	-0.1084446	-0.1546872	-1.927774E-09	-45.84869	
0.252	-0.1083388	-0.1547954	-1.919675E-09	-45.7986	
0.253	-0.1082375	-0.1548989	-1.911832E-09	-45.75049	
0.254	-0.1081406	-0.1549976	-1.904255E-09	-45.70439	
0.255	-0.108048	-0.1550916	-1.896953E-09	-45.66032	
0.256	-0.1079599	-0.1551809	-1.889934E-09	-45.61831	
0.257	-0.1078762	-0.1552655	-1.883206E-09	-45.57836	
0.258	-0.1077969	-0.1553454	-1.876777E-09	-45.54051	
0.259	-0.1077221	-0.1554206	-1.870654E-09	-45.50476	
0.26	-0.1076517	-0.1554911	-1.864843E-09	-45.47115	
0.261	-0.1075859	-0.155557	-1.85935E-09	-45.43966	
0.262	-0.1075245	-0.1556182	-1.854181E-09	-45.41035	
0.263	-0.1074676	-0.1556747	-1.849341E-09	-45.3832	
0.264	-0.1074152	-0.1557267	-1.844833E-09	-45.35824	
0.265	-0.1073674	-0.1557739	-1.840661E-09	-45.33548	
0.266	-0.107324	-0.1558166	-1.836828E-09	-45.31495	
0.267	-0.1072852	-0.1558547	-1.833338E-09	-45.29663	
0.268	-0.107251	-0.1558881	-1.830192E-09	-45.28054	
0.269	-0.1072212	-0.155917	-1.827389E-09	-45.26671	
0.27	-0.1071958	-0.1559414	-1.824927E-09	-45.255	
0.271	-0.1071748	-0.1559615	-1.8228E-09	-45.24524	
0.272	-0.1071579	-0.1559774	-1.821005E-09	-45.23735	
0.273	-0.1071452	-0.1559891	-1.819535E-09	-45.23129	
0.274	-0.1071363	-0.1559969	-1.818383E-09	-45.22699	
0.275	-0.1071314	-0.1560009	-1.817544E-09	-45.22441	
0.276	-0.1071301	-0.1560011	-1.817009E-09	-45.22349	
0.277	-0.1071324	-0.1559979	-1.816769E-09	-45.22417	
0.278	-0.107138	-0.1559912	-1.816812E-09	-45.2263	
0.279	-0.1071467	-0.1559815	-1.817126E-09	-45.22965	
0.28	-0.1071584	-0.1559688	-1.817699E-09	-45.23416	
0.281	-0.1071728	-0.1559535	-1.818518E-09	-45.23975	
0.282	-0.1071898	-0.1559355	-1.819571E-09	-45.24635	
0.283	-0.1072091	-0.1559153	-1.820847E-09	-45.25391	
0.284	-0.1072307	-0.1558928	-1.822332E-09	-45.26236	
0.285	-0.1072542	-0.1558684	-1.824014E-09	-45.27165	
0.286	-0.1072796	-0.1558421	-1.825881E-09	-45.28171	
0.287	-0.1073067	-0.1558142	-1.827921E-09	-45.29248	
0.288	-0.1073354	-0.1557847	-1.830123E-09	-45.30392	
0.289	-0.1073654	-0.1557538	-1.832474E-09	-45.31597	
0.29	-0.1073967	-0.1557217	-1.834962E-09	-45.32857	
0.291	-0.1074292	-0.1556884	-1.837576E-09	-45.34168	
0.292	-0.1074627	-0.1556542	-1.840304E-09	-45.35525	
0.293	-0.107497	-0.1556191	-1.843136E-09	-45.36923	
0.294	-0.1075321	-0.1555832	-1.84606E-09	-45.38359	
0.295	-0.1075679	-0.1555466	-1.849066E-09	-45.39827	
0.296	-0.1076042	-0.1555095	-1.852142E-09	-45.41324	
0.297	-0.107641	-0.155472	-1.855279E-09	-45.42846	
0.298	-0.1076781	-0.1554341	-1.858467E-09	-45.44389	
0.299	-0.1077155	-0.1553959	-1.861695E-09	-45.45949	
0.3	-0.1077531	-0.1553576	-1.864955E-09	-45.47524	
0.301	-0.1077908	-0.1553191	-1.868236E-09	-45.4911	
0.302	-0.1078286	-0.1552806	-1.871531E-09	-45.50703	
0.303	-0.1078663	-0.1552421	-1.87483E-09	-45.52301	
0.304	-0.1079039	-0.1552038	-1.878125E-09	-45.53903	
0.305	-0.1079413	-0.1551656	-1.881409E-09	-45.55503	
0.306	-0.1079785	-0.1551276	-1.884674E-09	-45.571	
0.307	-0.1080155	-0.1550898	-1.887912E-09	-45.58693	
0.308	-0.1080521	-0.1550524	-1.891116E-09	-45.60277	
0.309	-0.1080883	-0.1550154	-1.89428E-09	-45.61853	
0.31	-0.1081242	-0.1549787	-1.897398E-09	-45.63417	
0.311	-0.1081596	-0.1549426	-1.900464E-09	-45.64969	
0.312	-0.1081945	-0.1549068	-1.903473E-09	-45.66505	
0.313	-0.1082289	-0.1548716	-1.906419E-09	-45.68024	
0.314	-0.1082628	-0.154837	-1.909297E-09	-45.69528	
0.315	-0.1082961	-0.1548029	-1.912103E-09	-45.71011	
0.316	-0.1083287	-0.1547694	-1.914833E-09	-45.72474	
0.317	-0.1083608	-0.1547365	-1.917484E-09	-45.73916	
0.318	-0.1083922	-0.1547043	-1.920052E-09	-45.75336	
0.319	-0.108423	-0.1546727	-1.922534E-09	-45.76733	
0.32	-0.1084531	-0.1546418	-1.924928E-09	-45.78104	
0.321	-0.1084826	-0.1546115	-1.92723E-09	-45.79452	
0.322	-0.1085113	-0.154582	-1.929439E-09	-45.80774	
0.323	-0.1085394	-0.1545531	-1.931554E-09	-45.82069	
0.324	-0.1085668	-0.154525	-1.933574E-09	-45.83339	
0.325	-0.1085934	-0.1544975	-1.935496E-09	-45.84581	
0.326	-0.1086194	-0.1544708	-1.937321E-09	-45.85797	
0.327	-0.1086446	-0.1544448	-1.939048E-09	-45.86983	
0.328	-0.1086691	-0.1544196	-1.940677E-09	-45.88143	
0.329	-0.1086929	-0.154395	-1.942208E-09	-45.89275	
0.33	-0.108716	-0.1543712	-1.943641E-09	-45.90379	
0.331	-0.1087385	-0.154348	-1.944977E-09	-45.91455	
0.332	-0.1087602	-0.1543256	-1.946218E-09	-45.92503	
0.333	-0.1087812	-0.1543039	-1.947364E-09	-45.93521	
0.334	-0.1088015	-0.1542829	-1.948417E-09	-45.94513	
0.335	-0.1088212	-0.1542625	-1.949378E-09	-45.95477	
0.336	-0.1088402	-0.1542429	-1.950249E-09	-45.96412	
0.337	-0.1088585	-0.1542239	-1.951031E-09	-45.9732	
0.338	-0.1088762	-0.1542056	-1.951728E-09	-45.98201	
0.339	-0.1088932	-0.154188	-1.952342E-09	-45.99055	
0.34	-0.1089096	-0.1541709	-1.952874E-09	-45.99883	
0.341	-0.1089254	-0.1541546	-1.953328E-09	-46.00683	
0.342	-0.1089406	-0.1541388	-1.953706E-09	-46.01458	
0.343	-0.1089552	-0.1541236	-1.954012E-09	-46.02207	
0.344	-0.1089692	-0.1541091	-1.954247E-09	-46.02931	
0.345	-0.1089827	-0.1540951	-1.954415E-09	-46.0363	
0.346	-0.1089956	-0.1540817	-1.95452E-09	-46.04305	
0.347	-0.1090079	-0.1540689	-1.954564E-09	-46.04955	
0.348	-0.1090198	-0.1540566	-1.95455E-09	-46.05582	
0.349	-0.1090311	-0.1540448	-1.954483E-09	-46.06187	
0.35	-0.1090419	-0.1540336	-1.954364E-09	-46.06768	
0.351	-0.1090522	-0.1540229	-1.954198E-09	-46.07328	
0.352	-0.109062	-0.1540126	-1.953988E-09	-46.07865	
0.353	-0.1090714	-0.1540028	-1.953737E-09	-46.08382	
0.354	-0.1090803	-0.1539935	-1.953448E-09	-46.08877	
0.355	-0.1090888	-0.1539847	-1.953125E-09	-46.09354	
0.356	-0.1090969	-0.1539762	-1.952771E-09	-46.09809	
0.357	-0.1091046	-0.1539682	-1.95239E-09	-46.10247	
0.358	-0.1091118	-0.1539606	-1.951984E-09	-46.10666	
0.359	-0.1091187	-0.1539535	-1.951556E-09	-46.11066	
0.36	-0.1091252	-0.1539467	-1.95111E-09	-46.11449	
0.361	-0.1091314	-0.1539402	-1.950649E-09	-46.11815	
0.362	-0.1091372	-0.1539341	-1.950175E-09	-46.12165	
0.363	-0.1091427	-0.1539284	-1.949692E-09	-46.12498	
0.364	-0.1091479	-0.153923	-1.949201E-09	-46.12815	
0.365	-0.1091528	-0.1539179	-1.948707E-09	-46.13119	
0.366	-0.1091573	-0.1539131	-1.948211E-09	-46.13407	
0.367	-0.1091616	-0.1539086	-1.947716E-09	-46.13681	
0.368	-0.1091657	-0.1539044	-1.947224E-09	-46.13942	
0.369	-0.1091694	-0.1539005	-1.946737E-09	-46.14189	
0.37	-0.1091729	-0.1538968	-1.946258E-09	-46.14424	
0.371	-0.1091762	-0.1538934	-1.945789E-09	-46.14647	
0.372	-0.1091792	-0.1538902	-1.945331E-09	-46.14857	
0.373	-0.1091821	-0.1538872	-1.944886E-09	-46.15057	
0.374	-0.1091847	-0.1538845	-1.944456E-09	-46.15245	
0.375	-0.1091871	-0.153882	-1.944042E-09	-46.15423	
0.376	-0.1091893	-0.1538796	-1.943646E-09	-46.15591	
0.377	-0.1091913	-0.1538775	-1.943269E-09	-46.15749	
0.378	-0.1091932	-0.1538755	-1.942913E-09	-46.15898	
0.379	-0.1091949	-0.1538737	-1.942577E-09	-46.16037	
0.38	-0.1091965	-0.1538721	-1.942264E-09	-46.16169	
0.381	-0.1091979	-0.1538706	-1.941973E-09	-46.16292	
0.382	-0.1091991	-0.1538693	-1.941707E-09	-46.16408	
0.383	-0.1092003	-0.1538681	-1.941464E-09	-46.16516	
0.384	-0.1092013	-0.153867	-1.941246E-09	-46.16616	
0.385	-0.1092022	-0.1538661	-1.941053E-09	-46.16711	
0.386	-0.1092029	-0.1538653	-1.940885E-09	-46.16798	
0.387	-0.1092036	-0.1538645	-1.940742E-09	-46.1688	
0.388	-0.1092042	-0.153864	-1.940624E-09	-46.16955	
0.389	-0.1092047	-0.1538634	-1.940532E-09	-46.17025	
0.39	-0.1092051	-0.153863	-1.940464E-09	-46.17089	
0.391	-0.1092054	-0.1538627	-1.940422E-09	-46.17149	
0.392	-0.1092056	-0.1538624	-1.940403E-09	-46.17203	
0.393	-0.1092058	-0.1538623	-1.940409E-09	-46.17254	
0.394	-0.1092059	-0.1538621	-1.940438E-09	-46.17299	
0.395	-0.1092059	-0.1538621	-1.94049E-09	-46.17341	
0.396	-0.1092059	-0.1538621	-1.940563E-09	-46.17379	
0.397	-0.1092058	-0.1538622	-1.940658E-09	-46.17413	
0.398	-0.1092057	-0.1538623	-1.940774E-09	-46.17444	
0.399	-0.1092056	-0.1538625	-1.940909E-09	-46.17471	
0.4	-0.1092054	-0.1538627	-1.941064E-09	-46.17495	
0.401	-0.1092051	-0.1538629	-1.941236E-09	-46.17517	
0.402	-0.1092048	-0.1538632	-1.941425E-09	-46.17536	
0.403	-0.1092045	-0.1538635	-1.94163E-09	-46.17553	
0.404	-0.1092042	-0.1538639	-1.94185E-09	-46.17567	
0.405	-0.1092039	-0.1538642	-1.942084E-09	-46.17578	
0.406	-0.1092035	-0.1538646	-1.94233E-09	-46.17588	
0.407	-0.1092031	-0.153865	-1.942588E-09	-46.17596	
0.408	-0.1092027	-0.1538655	-1.942856E-09	-46.17602	
