Time	OdorSensor	Mouth	Eat	Food_Near	
2.7296	3966.155	0.001384393	0.2758088	0.2189241	
2.73	3953.652	0.001379044	0.2758088	0.2189241	
2.7304	3941.201	0.001379044	0.2758088	0.2189241	
2.7308	3928.802	0.001379044	0.2758088	0.2189241	
2.7312	3916.456	0.001379044	0.2758088	0.2189241	
2.7316	3904.162	0.001379044	0.2746711	0.2145457	
2.732	3891.92	0.001373356	0.2746711	0.2145457	
2.7324	3879.73	0.001373356	0.2746711	0.2145457	
2.7328	3867.592	0.001373356	0.2746711	0.2145457	
2.7332	3855.505	0.001373356	0.2746711	0.2145457	
2.7336	3843.469	0.001373356	0.2734686	0.2102547	
2.734	3831.485	0.001367343	0.2734686	0.2102547	
2.7344	3819.552	0.001367343	0.2734686	0.2102547	
2.7348	3807.671	0.001367343	0.2734686	0.2102547	
2.7352	3795.84	0.001367343	0.2734686	0.2102547	
2.7356	3784.059	0.001367343	0.2722043	0.2060497	
2.736	3772.328	0.001361022	0.2722043	0.2060497	
2.7364	3760.649	0.001361022	0.2722043	0.2060497	
2.7368	3749.02	0.001361022	0.2722043	0.2060497	
2.7372	3737.439	0.001361022	0.2722043	0.2060497	
2.7376	3725.909	0.001361022	0.2708813	0.2019286	
2.738	3714.43	0.001354406	0.2708813	0.2019286	
2.7384	3702.999	0.001354406	0.2708813	0.2019286	
2.7388	3691.617	0.001354406	0.2708813	0.2019286	
2.7392	3680.285	0.001354406	0.2708813	0.2019286	
2.7396	3669.002	0.001354406	0.2695022	0.1978901	
2.74	3657.767	0.001347511	0.2695022	0.1978901	
2.7404	3646.581	0.001347511	0.2695022	0.1978901	
2.7408	3635.443	0.001347511	0.2695022	0.1978901	
2.7412	3624.354	0.001347511	0.2695022	0.1978901	
2.7416	3613.313	0.001347511	0.26807	0.1939323	
2.742	3602.32	0.00134035	0.26807	0.1939323	
2.7424	3591.374	0.00134035	0.26807	0.1939323	
2.7428	3580.476	0.00134035	0.26807	0.1939323	
2.7432	3569.625	0.00134035	0.26807	0.1939323	
2.7436	3558.823	0.00134035	0.2665872	0.1900536	
2.744	3548.067	0.001332936	0.2665872	0.1900536	
2.7444	3537.358	0.001332936	0.2665872	0.1900536	
2.7448	3526.695	0.001332936	0.2665872	0.1900536	
2.7452	3516.079	0.001332936	0.2665872	0.1900536	
2.7456	3505.509	0.001332936	0.2650566	0.1862526	
2.746	3494.985	0.001325283	0.2650566	0.1862526	
2.7464	3484.508	0.001325283	0.2650566	0.1862526	
2.7468	3474.076	0.001325283	0.2650566	0.1862526	
2.7472	3463.69	0.001325283	0.2650566	0.1862526	
2.7476	3453.349	0.001325283	0.2634805	0.1825275	
2.748	3443.054	0.001317402	0.2634805	0.1825275	
2.7484	3432.803	0.001317402	0.2634805	0.1825275	
2.7488	3422.597	0.001317402	0.2634805	0.1825275	
2.7492	3412.437	0.001317402	0.2634805	0.1825275	
2.7496	3402.32	0.001317402	0.2618614	0.178877	
2.75	3392.249	0.001309307	0.2618614	0.178877	
2.7504	3382.222	0.001309307	0.2618614	0.178877	
2.7508	3372.239	0.001309307	0.2618614	0.178877	
2.7512	3362.299	0.001309307	0.2618614	0.178877	
2.7516	3352.404	0.001309307	0.2602017	0.1752994	
2.752	3342.551	0.001301009	0.2602017	0.1752994	
2.7524	3332.742	0.001301009	0.2602017	0.1752994	
2.7528	3322.976	0.001301009	0.2602017	0.1752994	
2.7532	3313.254	0.001301009	0.2602017	0.1752994	
2.7536	3303.574	0.001301009	0.2585037	0.1717934	
2.754	3293.937	0.001292518	0.2585037	0.1717934	
2.7544	3284.341	0.001292518	0.2585037	0.1717934	
2.7548	3274.789	0.001292518	0.2585037	0.1717934	
2.7552	3265.278	0.001292518	0.2585037	0.1717934	
2.7556	3255.809	0.001292518	0.2567695	0.1683576	
2.756	3246.383	0.001283847	0.2567695	0.1683576	
2.7564	3236.997	0.001283847	0.2567695	0.1683576	
2.7568	3227.653	0.001283847	0.2567695	0.1683576	
2.7572	3218.351	0.001283847	0.2567695	0.1683576	
2.7576	3209.09	0.001283847	0.2550012	0.1649904	
2.758	3199.869	0.001275006	0.2550012	0.1649904	
2.7584	3190.689	0.001275006	0.2550012	0.1649904	
2.7588	3181.55	0.001275006	0.2550012	0.1649904	
2.7592	3172.45	0.001275006	0.2550012	0.1649904	
2.7596	3163.391	0.001275006	0.253201	0.1616906	
2.76	3154.373	0.001266005	0.253201	0.1616906	
2.7604	3145.393	0.001266005	0.253201	0.1616906	
2.7608	3136.454	0.001266005	0.253201	0.1616906	
2.7612	3127.554	0.001266005	0.253201	0.1616906	
2.7616	3118.693	0.001266005	0.2513708	0.1584568	
2.762	3109.871	0.001256854	0.2513708	0.1584568	
2.7624	3101.09	0.001256854	0.2513708	0.1584568	
2.7628	3092.345	0.001256854	0.2513708	0.1584568	
2.7632	3083.641	0.001256854	0.2513708	0.1584568	
2.7636	3074.974	0.001256854	0.2495125	0.1552877	
2.764	3066.345	0.001247562	0.2495125	0.1552877	
2.7644	3057.756	0.001247562	0.2495125	0.1552877	
2.7648	3049.204	0.001247562	0.2495125	0.1552877	
2.7652	3040.689	0.001247562	0.2495125	0.1552877	
2.7656	3032.212	0.001247562	0.247628	0.1521819	
2.766	3023.772	0.00123814	0.247628	0.1521819	
2.7664	3015.371	0.00123814	0.247628	0.1521819	
2.7668	3007.006	0.00123814	0.247628	0.1521819	
2.7672	2998.678	0.00123814	0.247628	0.1521819	
2.7676	2990.387	0.00123814	0.2457191	0.1491383	
2.768	2982.133	0.001228595	0.2457191	0.1491383	
2.7684	2973.914	0.001228595	0.2457191	0.1491383	
2.7688	2965.732	0.001228595	0.2457191	0.1491383	
2.7692	2957.587	0.001228595	0.2457191	0.1491383	
2.7696	2949.477	0.001228595	0.2437875	0.1461555	
2.77	2941.403	0.001218937	0.2437875	0.1461555	
2.7704	2933.365	0.001218937	0.2437875	0.1461555	
2.7708	2925.362	0.001218937	0.2437875	0.1461555	
2.7712	2917.395	0.001218937	0.2437875	0.1461555	
2.7716	2909.462	0.001218937	0.2418348	0.1432324	
2.772	2901.565	0.001209174	0.2418348	0.1432324	
2.7724	2893.702	0.001209174	0.2418348	0.1432324	
2.7728	2885.875	0.001209174	0.2418348	0.1432324	
2.7732	2878.081	0.001209174	0.2418348	0.1432324	
2.7736	2870.323	0.001209174	0.2398628	0.1403677	
2.774	2862.598	0.001199314	0.2398628	0.1403677	
2.7744	2854.907	0.001199314	0.2398628	0.1403677	
2.7748	2847.251	0.001199314	0.2398628	0.1403677	
2.7752	2839.628	0.001199314	0.2398628	0.1403677	
2.7756	2832.039	0.001199314	0.2378729	0.1375604	
2.776	2824.483	0.001189364	0.2378729	0.1375604	
2.7764	2816.96	0.001189364	0.2378729	0.1375604	
2.7768	2809.471	0.001189364	0.2378729	0.1375604	
2.7772	2802.014	0.001189364	0.2378729	0.1375604	
2.7776	2794.591	0.001189364	0.2358666	0.1348092	
2.778	2787.199	0.001179333	0.2358666	0.1348092	
2.7784	2779.841	0.001179333	0.2358666	0.1348092	
2.7788	2772.514	0.001179333	0.2358666	0.1348092	
2.7792	2765.22	0.001179333	0.2358666	0.1348092	
2.7796	2757.958	0.001179333	0.2338454	0.132113	
2.78	2750.728	0.001169227	0.2338454	0.132113	
2.7804	2743.53	0.001169227	0.2338454	0.132113	
2.7808	2736.364	0.001169227	0.2338454	0.132113	
2.7812	2729.228	0.001169227	0.2338454	0.132113	
2.7816	2722.124	0.001169227	0.2318108	0.1294707	
2.782	2715.052	0.001159054	0.2318108	0.1294707	
2.7824	2708.01	0.001159054	0.2318108	0.1294707	
2.7828	2700.999	0.001159054	0.2318108	0.1294707	
2.7832	2694.019	0.001159054	0.2318108	0.1294707	
2.7836	2687.07	0.001159054	0.229764	0.1268813	
2.784	2680.151	0.00114882	0.229764	0.1268813	
2.7844	2673.262	0.00114882	0.229764	0.1268813	
2.7848	2666.403	0.00114882	0.229764	0.1268813	
2.7852	2659.575	0.00114882	0.229764	0.1268813	
2.7856	2652.776	0.00114882	0.2277064	0.1243437	
2.786	2646.007	0.001138532	0.2277064	0.1243437	
2.7864	2639.268	0.001138532	0.2277064	0.1243437	
2.7868	2632.558	0.001138532	0.2277064	0.1243437	
2.7872	2625.877	0.001138532	0.2277064	0.1243437	
2.7876	2619.225	0.001138532	0.2256391	0.1218568	
2.788	2612.603	0.001128196	0.2256391	0.1218568	
2.7884	2606.01	0.001128196	0.2256391	0.1218568	
2.7888	2599.445	0.001128196	0.2256391	0.1218568	
2.7892	2592.909	0.001128196	0.2256391	0.1218568	
2.7896	2586.401	0.001128196	0.2235635	0.1194197	
2.79	2579.922	0.001117817	0.2235635	0.1194197	
2.7904	2573.471	0.001117817	0.2235635	0.1194197	
2.7908	2567.048	0.001117817	0.2235635	0.1194197	
2.7912	2560.653	0.001117817	0.2235635	0.1194197	
2.7916	2554.286	0.001117817	0.2214806	0.1170313	
2.792	2547.947	0.001107403	0.2214806	0.1170313	
2.7924	2541.635	0.001107403	0.2214806	0.1170313	
2.7928	2535.35	0.001107403	0.2214806	0.1170313	
2.7932	2529.093	0.001107403	0.2214806	0.1170313	
2.7936	2522.863	0.001107403	0.2193916	0.1146907	
2.794	2516.66	0.001096958	0.2193916	0.1146907	
2.7944	2510.484	0.001096958	0.2193916	0.1146907	
2.7948	2504.335	0.001096958	0.2193916	0.1146907	
2.7952	2498.211	0.001096958	0.2193916	0.1146907	
2.7956	2492.116	0.001096958	0.2172976	0.1123969	
2.796	2486.046	0.001086488	0.2172976	0.1123969	
2.7964	2480.002	0.001086488	0.2172976	0.1123969	
2.7968	2473.985	0.001086488	0.2172976	0.1123969	
2.7972	2467.994	0.001086488	0.2172976	0.1123969	
2.7976	2462.03	0.001086488	0.2151996	0.1101489	
2.798	2456.09	0.001075998	0.2151996	0.1101489	
2.7984	2450.176	0.001075998	0.2151996	0.1101489	
2.7988	2444.287	0.001075998	0.2151996	0.1101489	
2.7992	2438.424	0.001075998	0.2151996	0.1101489	
2.7996	2432.586	0.001075998	0.2130985	0.1079459	
2.8	2426.774	0.001065493	0.2130985	0.1079459	
2.8004	2420.987	0.001065493	0.2130985	0.1079459	
2.8008	2415.224	0.001065493	0.2130985	0.1079459	
2.8012	2409.487	0.001065493	0.2130985	0.1079459	
2.8016	2403.773	0.001065493	0.2109955	0.105787	
2.802	2398.085	0.001054977	0.2109955	0.105787	
2.8024	2392.421	0.001054977	0.2109955	0.105787	
2.8028	2386.781	0.001054977	0.2109955	0.105787	
2.8032	2381.166	0.001054977	0.2109955	0.105787	
2.8036	2375.574	0.001054977	0.2088913	0.1036713	
2.804	2370.007	0.001044457	0.2088913	0.1036713	
2.8044	2364.463	0.001044457	0.2088913	0.1036713	
2.8048	2358.944	0.001044457	0.2088913	0.1036713	
2.8052	2353.447	0.001044457	0.2088913	0.1036713	
2.8056	2347.975	0.001044457	0.2067869	0.1015979	
2.806	2342.526	0.001033935	0.2067869	0.1015979	
2.8064	2337.1	0.001033935	0.2067869	0.1015979	
2.8068	2331.698	0.001033935	0.2067869	0.1015979	
2.8072	2326.319	0.001033935	0.2067869	0.1015979	
2.8076	2320.962	0.001033935	0.2046831	0.0995659	
2.808	2315.628	0.001023416	0.2046831	0.0995659	
2.8084	2310.317	0.001023416	0.2046831	0.0995659	
2.8088	2305.03	0.001023416	0.2046831	0.0995659	
2.8092	2299.763	0.001023416	0.2046831	0.0995659	
2.8096	2294.52	0.001023416	0.2025808	0.09757458	
2.81	2289.299	0.001012904	0.2025808	0.09757458	
2.8104	2284.101	0.001012904	0.2025808	0.09757458	
2.8108	2278.925	0.001012904	0.2025808	0.09757458	
2.8112	2273.769	0.001012904	0.2025808	0.09757458	
2.8116	2268.637	0.001012904	0.2004807	0.09562309	
2.812	2263.526	0.001002403	0.2004807	0.09562309	
2.8124	2258.437	0.001002403	0.2004807	0.09562309	
2.8128	2253.37	0.001002403	0.2004807	0.09562309	
2.8132	2248.323	0.001002403	0.2004807	0.09562309	
2.8136	2243.299	0.001002403	0.1983835	0.09371063	
2.814	2238.296	0.0009919174	0.1983835	0.09371063	
2.8144	2233.313	0.0009919174	0.1983835	0.09371063	
2.8148	2228.353	0.0009919174	0.1983835	0.09371063	
2.8152	2223.412	0.0009919174	0.1983835	0.09371063	
2.8156	2218.493	0.0009919174	0.19629	0.09183642	
2.816	2213.595	0.0009814501	0.19629	0.09183642	
2.8164	2208.717	0.0009814501	0.19629	0.09183642	
2.8168	2203.86	0.0009814501	0.19629	0.09183642	
2.8172	2199.023	0.0009814501	0.19629	0.09183642	
2.8176	2194.207	0.0009814501	0.194201	0.08999969	
2.818	2189.411	0.0009710048	0.194201	0.08999969	
2.8184	2184.635	0.0009710048	0.194201	0.08999969	
2.8188	2179.879	0.0009710048	0.194201	0.08999969	
2.8192	2175.144	0.0009710048	0.194201	0.08999969	
2.8196	2170.428	0.0009710048	0.1921169	0.08819969	
2.82	2165.732	0.0009605847	0.1921169	0.08819969	
2.8204	2161.056	0.0009605847	0.1921169	0.08819969	
2.8208	2156.399	0.0009605847	0.1921169	0.08819969	
2.8212	2151.762	0.0009605847	0.1921169	0.08819969	
2.8216	2147.145	0.0009605847	0.1900386	0.08643571	
2.822	2142.547	0.000950193	0.1900386	0.08643571	
2.8224	2137.968	0.000950193	0.1900386	0.08643571	
2.8228	2133.408	0.000950193	0.1900386	0.08643571	
2.8232	2128.867	0.000950193	0.1900386	0.08643571	
2.8236	2124.345	0.000950193	0.1879665	0.08470699	
2.824	2119.843	0.0009398327	0.1879665	0.08470699	
2.8244	2115.358	0.0009398327	0.1879665	0.08470699	
2.8248	2110.894	0.0009398327	0.1879665	0.08470699	
2.8252	2106.447	0.0009398327	0.1879665	0.08470699	
2.8256	2102.018	0.0009398327	0.1859014	0.08301285	
2.826	2097.609	0.0009295068	0.1859014	0.08301285	
2.8264	2093.217	0.0009295068	0.1859014	0.08301285	
2.8268	2088.845	0.0009295068	0.1859014	0.08301285	
2.8272	2084.49	0.0009295068	0.1859014	0.08301285	
2.8276	2080.153	0.0009295068	0.1838436	0.08135259	
2.828	2075.834	0.0009192179	0.1838436	0.08135259	
2.8284	2071.534	0.0009192179	0.1838436	0.08135259	
2.8288	2067.251	0.0009192179	0.1838436	0.08135259	
2.8292	2062.986	0.0009192179	0.1838436	0.08135259	
2.8296	2058.738	0.0009192179	0.1817937	0.07972554	
2.83	2054.509	0.0009089687	0.1817937	0.07972554	
2.8304	2050.296	0.0009089687	0.1817937	0.07972554	
2.8308	2046.101	0.0009089687	0.1817937	0.07972554	
2.8312	2041.924	0.0009089687	0.1817937	0.07972554	
2.8316	2037.764	0.0009089687	0.1797524	0.07813103	
2.832	2033.62	0.000898762	0.1797524	0.07813103	
2.8324	2029.495	0.000898762	0.1797524	0.07813103	
2.8328	2025.386	0.000898762	0.1797524	0.07813103	
2.8332	2021.294	0.000898762	0.1797524	0.07813103	
2.8336	2017.219	0.000898762	0.17772	0.07656842	
2.834	2013.161	0.0008885998	0.17772	0.07656842	
2.8344	2009.119	0.0008885998	0.17772	0.07656842	
2.8348	2005.094	0.0008885998	0.17772	0.07656842	
2.8352	2001.086	0.0008885998	0.17772	0.07656842	
2.8356	1997.095	0.0008885998	0.1756969	0.07503705	
2.836	1993.119	0.0008784846	0.1756969	0.07503705	
2.8364	1989.16	0.0008784846	0.1756969	0.07503705	
2.8368	1985.217	0.0008784846	0.1756969	0.07503705	
2.8372	1981.291	0.0008784846	0.1756969	0.07503705	
2.8376	1977.38	0.0008784846	0.1736837	0.07353631	
2.838	1973.485	0.0008684187	0.1736837	0.07353631	
2.8384	1969.607	0.0008684187	0.1736837	0.07353631	
2.8388	1965.744	0.0008684187	0.1736837	0.07353631	
2.8392	1961.897	0.0008684187	0.1736837	0.07353631	
2.8396	1958.067	0.0008684187	0.1716808	0.07206558	
2.84	1954.251	0.0008584039	0.1716808	0.07206558	
2.8404	1950.451	0.0008584039	0.1716808	0.07206558	
2.8408	1946.667	0.0008584039	0.1716808	0.07206558	
2.8412	1942.898	0.0008584039	0.1716808	0.07206558	
2.8416	1939.145	0.0008584039	0.1696885	0.07062427	
2.842	1935.406	0.0008484424	0.1696885	0.07062427	
2.8424	1931.683	0.0008484424	0.1696885	0.07062427	
2.8428	1927.976	0.0008484424	0.1696885	0.07062427	
2.8432	1924.283	0.0008484424	0.1696885	0.07062427	
2.8436	1920.605	0.0008484424	0.1677072	0.06921178	
2.844	1916.943	0.000838536	0.1677072	0.06921178	
2.8444	1913.295	0.000838536	0.1677072	0.06921178	
2.8448	1909.662	0.000838536	0.1677072	0.06921178	
2.8452	1906.043	0.000838536	0.1677072	0.06921178	
2.8456	1902.44	0.000838536	0.1657373	0.06782755	
2.846	1898.851	0.0008286864	0.1657373	0.06782755	
2.8464	1895.276	0.0008286864	0.1657373	0.06782755	
2.8468	1891.716	0.0008286864	0.1657373	0.06782755	
2.8472	1888.171	0.0008286864	0.1657373	0.06782755	
2.8476	1884.639	0.0008286864	0.1637791	0.066471	
2.848	1881.122	0.0008188955	0.1637791	0.066471	
2.8484	1877.619	0.0008188955	0.1637791	0.066471	
2.8488	1874.131	0.0008188955	0.1637791	0.066471	
2.8492	1870.656	0.0008188955	0.1637791	0.066471	
2.8496	1867.196	0.0008188955	0.1618329	0.06514157	
2.85	1863.749	0.0008091646	0.1618329	0.06514157	
2.8504	1860.317	0.0008091646	0.1618329	0.06514157	
2.8508	1856.898	0.0008091646	0.1618329	0.06514157	
2.8512	1853.493	0.0008091646	0.1618329	0.06514157	
2.8516	1850.101	0.0008091646	0.1598991	0.06383874	
2.852	1846.724	0.0007994954	0.1598991	0.06383874	
2.8524	1843.359	0.0007994954	0.1598991	0.06383874	
2.8528	1840.009	0.0007994954	0.1598991	0.06383874	
2.8532	1836.672	0.0007994954	0.1598991	0.06383874	
2.8536	1833.348	0.0007994954	0.1579779	0.06256197	
2.854	1830.037	0.0007898894	0.1579779	0.06256197	
2.8544	1826.74	0.0007898894	0.1579779	0.06256197	
2.8548	1823.456	0.0007898894	0.1579779	0.06256197	
2.8552	1820.185	0.0007898894	0.1579779	0.06256197	
2.8556	1816.927	0.0007898894	0.1560696	0.06131073	
2.856	1813.683	0.0007803478	0.1560696	0.06131073	
2.8564	1810.451	0.0007803478	0.1560696	0.06131073	
2.8568	1807.232	0.0007803478	0.1560696	0.06131073	
2.8572	1804.026	0.0007803478	0.1560696	0.06131073	
2.8576	1800.833	0.0007803478	0.1541744	0.06008451	
2.858	1797.653	0.0007708719	0.1541744	0.06008451	
2.8584	1794.485	0.0007708719	0.1541744	0.06008451	
2.8588	1791.33	0.0007708719	0.1541744	0.06008451	
2.8592	1788.187	0.0007708719	0.1541744	0.06008451	
2.8596	1785.057	0.0007708719	0.1522926	0.05888283	
2.86	1781.94	0.000761463	0.1522926	0.05888283	
2.8604	1778.834	0.000761463	0.1522926	0.05888283	
2.8608	1775.742	0.000761463	0.1522926	0.05888283	
2.8612	1772.661	0.000761463	0.1522926	0.05888283	
2.8616	1769.593	0.000761463	0.1504244	0.05770516	
2.862	1766.536	0.000752122	0.1504244	0.05770516	
2.8624	1763.493	0.000752122	0.1504244	0.05770516	
2.8628	1760.461	0.000752122	0.1504244	0.05770516	
2.8632	1757.441	0.000752122	0.1504244	0.05770516	
2.8636	1754.433	0.000752122	0.14857	0.05655106	
2.864	1751.437	0.0007428501	0.14857	0.05655106	
2.8644	1748.453	0.0007428501	0.14857	0.05655106	
2.8648	1745.48	0.0007428501	0.14857	0.05655106	
2.8652	1742.52	0.0007428501	0.14857	0.05655106	
2.8656	1739.571	0.0007428501	0.1467296	0.05542004	
2.866	1736.633	0.0007336481	0.1467296	0.05542004	
2.8664	1733.708	0.0007336481	0.1467296	0.05542004	
2.8668	1730.794	0.0007336481	0.1467296	0.05542004	
2.8672	1727.891	0.0007336481	0.1467296	0.05542004	
2.8676	1725	0.0007336481	0.1449035	0.05431164	
2.868	1722.12	0.0007245172	0.1449035	0.05431164	
2.8684	1719.251	0.0007245172	0.1449035	0.05431164	
2.8688	1716.394	0.0007245172	0.1449035	0.05431164	
2.8692	1713.548	0.0007245172	0.1449035	0.05431164	
2.8696	1710.713	0.0007245172	0.1430916	0.05322541	
2.87	1707.89	0.0007154581	0.1430916	0.05322541	
2.8704	1705.077	0.0007154581	0.1430916	0.05322541	
2.8708	1702.276	0.0007154581	0.1430916	0.05322541	
2.8712	1699.485	0.0007154581	0.1430916	0.05322541	
2.8716	1696.706	0.0007154581	0.1412943	0.0521609	
2.872	1693.937	0.0007064714	0.1412943	0.0521609	
2.8724	1691.179	0.0007064714	0.1412943	0.0521609	
2.8728	1688.432	0.0007064714	0.1412943	0.0521609	
2.8732	1685.696	0.0007064714	0.1412943	0.0521609	
2.8736	1682.97	0.0007064714	0.1395116	0.05111768	
2.874	1680.255	0.0006975581	0.1395116	0.05111768	
2.8744	1677.551	0.0006975581	0.1395116	0.05111768	
2.8748	1674.857	0.0006975581	0.1395116	0.05111768	
2.8752	1672.174	0.0006975581	0.1395116	0.05111768	
2.8756	1669.502	0.0006975581	0.1377437	0.05009533	
2.876	1666.839	0.0006887187	0.1377437	0.05009533	
2.8764	1664.187	0.0006887187	0.1377437	0.05009533	
2.8768	1661.546	0.0006887187	0.1377437	0.05009533	
2.8772	1658.915	0.0006887187	0.1377437	0.05009533	
2.8776	1656.294	0.0006887187	0.1359908	0.04909342	
2.878	1653.683	0.0006799538	0.1359908	0.04909342	
2.8784	1651.082	0.0006799538	0.1359908	0.04909342	
2.8788	1648.491	0.0006799538	0.1359908	0.04909342	
2.8792	1645.911	0.0006799538	0.1359908	0.04909342	
2.8796	1643.341	0.0006799538	0.1342528	0.04811155	
2.88	1640.78	0.0006712641	0.1342528	0.04811155	
2.8804	1638.229	0.0006712641	0.1342528	0.04811155	
2.8808	1635.689	0.0006712641	0.1342528	0.04811155	
2.8812	1633.158	0.0006712641	0.1342528	0.04811155	
2.8816	1630.638	0.0006712641	0.13253	0.04714932	
2.882	1628.126	0.00066265	0.13253	0.04714932	
2.8824	1625.625	0.00066265	0.13253	0.04714932	
2.8828	1623.133	0.00066265	0.13253	0.04714932	
2.8832	1620.651	0.00066265	0.13253	0.04714932	
2.8836	1618.179	0.00066265	0.1308224	0.04620633	
2.884	1615.715	0.0006541118	0.1308224	0.04620633	
2.8844	1613.262	0.0006541118	0.1308224	0.04620633	
2.8848	1610.818	0.0006541118	0.1308224	0.04620633	
2.8852	1608.384	0.0006541118	0.1308224	0.04620633	
2.8856	1605.959	0.0006541118	0.1291301	0.0452822	
2.886	1603.543	0.0006456503	0.1291301	0.0452822	
2.8864	1601.137	0.0006456503	0.1291301	0.0452822	
2.8868	1598.74	0.0006456503	0.1291301	0.0452822	
2.8872	1596.352	0.0006456503	0.1291301	0.0452822	
2.8876	1593.973	0.0006456503	0.1274531	0.04437656	
2.888	1591.604	0.0006372654	0.1274531	0.04437656	
2.8884	1589.243	0.0006372654	0.1274531	0.04437656	
2.8888	1586.892	0.0006372654	0.1274531	0.04437656	
2.8892	1584.55	0.0006372654	0.1274531	0.04437656	
2.8896	1582.217	0.0006372654	0.1257916	0.04348902	
2.89	1579.892	0.0006289578	0.1257916	0.04348902	
2.8904	1577.577	0.0006289578	0.1257916	0.04348902	
2.8908	1575.271	0.0006289578	0.1257916	0.04348902	
2.8912	1572.973	0.0006289578	0.1257916	0.04348902	
2.8916	1570.684	0.0006289578	0.1241455	0.04261924	
2.892	1568.405	0.0006207276	0.1241455	0.04261924	
2.8924	1566.133	0.0006207276	0.1241455	0.04261924	
2.8928	1563.871	0.0006207276	0.1241455	0.04261924	
2.8932	1561.617	0.0006207276	0.1241455	0.04261924	
2.8936	1559.372	0.0006207276	0.122515	0.04176686	
2.894	1557.136	0.000612575	0.122515	0.04176686	
2.8944	1554.908	0.000612575	0.122515	0.04176686	
2.8948	1552.688	0.000612575	0.122515	0.04176686	
2.8952	1550.477	0.000612575	0.122515	0.04176686	
2.8956	1548.275	0.000612575	0.1209	0.04093152	
2.896	1546.081	0.0006045002	0.1209	0.04093152	
2.8964	1543.895	0.0006045002	0.1209	0.04093152	
2.8968	1541.718	0.0006045002	0.1209	0.04093152	
2.8972	1539.549	0.0006045002	0.1209	0.04093152	
2.8976	1537.388	0.0006045002	0.1193007	0.04011289	
2.898	1535.235	0.0005965033	0.1193007	0.04011289	
2.8984	1533.091	0.0005965033	0.1193007	0.04011289	
2.8988	1530.955	0.0005965033	0.1193007	0.04011289	
2.8992	1528.828	0.0005965033	0.1193007	0.04011289	
2.8996	1526.708	0.0005965033	0.1177169	0.03931063	
2.9	1524.596	0.0005885846	0.1177169	0.03931063	
2.9004	1522.492	0.0005885846	0.1177169	0.03931063	
2.9008	1520.397	0.0005885846	0.1177169	0.03931063	
2.9012	1518.309	0.0005885846	0.1177169	0.03931063	
2.9016	1516.229	0.0005885846	0.1161488	0.03852442	
2.902	1514.158	0.000580744	0.1161488	0.03852442	
2.9024	1512.094	0.000580744	0.1161488	0.03852442	
2.9028	1510.038	0.000580744	0.1161488	0.03852442	
2.9032	1507.989	0.000580744	0.1161488	0.03852442	
2.9036	1505.949	0.000580744	0.1145963	0.03775393	
2.904	1503.916	0.0005729815	0.1145963	0.03775393	
2.9044	1501.891	0.0005729815	0.1145963	0.03775393	
2.9048	1499.874	0.0005729815	0.1145963	0.03775393	
2.9052	1497.865	0.0005729815	0.1145963	0.03775393	
2.9056	1495.863	0.0005729815	0.1130595	0.03699885	
2.906	1493.868	0.0005652973	0.1130595	0.03699885	
2.9064	1491.881	0.0005652973	0.1130595	0.03699885	
2.9068	1489.902	0.0005652973	0.1130595	0.03699885	
2.9072	1487.93	0.0005652973	0.1130595	0.03699885	
2.9076	1485.966	0.0005652973	0.1115382	0.03625888	
2.908	1484.01	0.0005576912	0.1115382	0.03625888	
2.9084	1482.06	0.0005576912	0.1115382	0.03625888	
2.9088	1480.118	0.0005576912	0.1115382	0.03625888	
2.9092	1478.184	0.0005576912	0.1115382	0.03625888	
2.9096	1476.256	0.0005576912	0.1100327	0.0355337	
2.91	1474.336	0.0005501633	0.1100327	0.0355337	
2.9104	1472.424	0.0005501633	0.1100327	0.0355337	
2.9108	1470.518	0.0005501633	0.1100327	0.0355337	
2.9112	1468.62	0.0005501633	0.1100327	0.0355337	
2.9116	1466.729	0.0005501633	0.1085427	0.03482302	
2.912	1464.845	0.0005427134	0.1085427	0.03482302	
2.9124	1462.968	0.0005427134	0.1085427	0.03482302	
2.9128	1461.098	0.0005427134	0.1085427	0.03482302	
2.9132	1459.236	0.0005427134	0.1085427	0.03482302	
2.9136	1457.38	0.0005427134	0.1070683	0.03412656	
2.914	1455.532	0.0005353414	0.1070683	0.03412656	
2.9144	1453.69	0.0005353414	0.1070683	0.03412656	
2.9148	1451.855	0.0005353414	0.1070683	0.03412656	
2.9152	1450.028	0.0005353414	0.1070683	0.03412656	
2.9156	1448.207	0.0005353414	0.1056095	0.03344403	
2.916	1446.393	0.0005280473	0.1056095	0.03344403	
2.9164	1444.586	0.0005280473	0.1056095	0.03344403	
2.9168	1442.785	0.0005280473	0.1056095	0.03344403	
2.9172	1440.992	0.0005280473	0.1056095	0.03344403	
2.9176	1439.205	0.0005280473	0.1041662	0.03277515	
2.918	1437.425	0.0005208307	0.1041662	0.03277515	
2.9184	1435.652	0.0005208307	0.1041662	0.03277515	
2.9188	1433.886	0.0005208307	0.1041662	0.03277515	
2.9192	1432.126	0.0005208307	0.1041662	0.03277515	
2.9196	1430.372	0.0005208307	0.1027383	0.03211965	
2.92	1428.626	0.0005136916	0.1027383	0.03211965	
2.9204	1426.885	0.0005136916	0.1027383	0.03211965	
2.9208	1425.152	0.0005136916	0.1027383	0.03211965	
