Time	Eat	Energy	Food_Near	Mouth	OdorSensor	
0.1284	0.3598751	10220.73	0.7199454	0.001799376	8826.316	
0.1288	0.3598751	10222.51	0.7199454	0.001799376	8825.541	
0.1292	0.3598751	10224.29	0.7199454	0.001799376	8824.757	
0.1296	0.3670765	10226.07	0.7255465	0.001799376	8823.969	
0.13	0.3670765	10227.85	0.7255465	0.001835383	8823.171	
0.1304	0.3670765	10229.67	0.7255465	0.001835383	8822.366	
0.1308	0.3670765	10231.48	0.7255465	0.001835383	8821.555	
0.1312	0.3670765	10233.3	0.7255465	0.001835383	8820.737	
0.1316	0.3742459	10235.11	0.7310355	0.001835383	8819.912	
0.132	0.3742459	10236.93	0.7310355	0.001871229	8819.078	
0.1324	0.3742459	10238.78	0.7310355	0.001871229	8818.239	
0.1328	0.3742459	10240.63	0.7310355	0.001871229	8817.391	
0.1332	0.3742459	10242.48	0.7310355	0.001871229	8816.536	
0.1336	0.3813817	10244.33	0.7364148	0.001871229	8815.674	
0.134	0.3813817	10246.19	0.7364148	0.001906908	8814.804	
0.1344	0.3813817	10248.07	0.7364148	0.001906908	8813.926	
0.1348	0.3813817	10249.96	0.7364148	0.001906908	8813.041	
0.1352	0.3813817	10251.85	0.7364148	0.001906908	8812.15	
0.1356	0.3884824	10253.74	0.7416866	0.001906908	8811.249	
0.136	0.3884824	10255.63	0.7416866	0.001942412	8810.342	
0.1364	0.3884824	10257.55	0.7416866	0.001942412	8809.426	
0.1368	0.3884824	10259.47	0.7416866	0.001942412	8808.503	
0.1372	0.3884824	10261.39	0.7416866	0.001942412	8807.572	
0.1376	0.3955464	10263.32	0.7468528	0.001942412	8806.633	
0.138	0.3955464	10265.24	0.7468528	0.001977732	8805.688	
0.1384	0.3955464	10267.2	0.7468528	0.001977732	8804.732	
0.1388	0.3955464	10269.16	0.7468528	0.001977732	8803.77	
0.1392	0.3955464	10271.11	0.7468528	0.001977732	8802.8	
0.1396	0.4025726	10273.07	0.7519158	0.001977732	8801.821	
0.14	0.4025726	10275.03	0.7519158	0.002012863	8800.834	
0.1404	0.4025726	10277.02	0.7519158	0.002012863	8799.841	
0.1408	0.4025726	10279.02	0.7519158	0.002012863	8798.839	
0.1412	0.4025726	10281.01	0.7519158	0.002012863	8797.827	
0.1416	0.4095594	10283	0.7568775	0.002012863	8796.808	
0.142	0.4095594	10285	0.7568775	0.002047797	8795.781	
0.1424	0.4095594	10287.02	0.7568775	0.002047797	8794.745	
0.1428	0.4095594	10289.05	0.7568775	0.002047797	8793.701	
0.1432	0.4095594	10291.08	0.7568775	0.002047797	8792.648	
0.1436	0.4165058	10293.11	0.76174	0.002047797	8791.587	
0.144	0.4165058	10295.14	0.76174	0.002082529	8790.52	
0.1444	0.4165058	10297.2	0.76174	0.002082529	8789.442	
0.1448	0.4165058	10299.26	0.76174	0.002082529	8788.356	
0.1452	0.4165058	10301.33	0.76174	0.002082529	8787.262	
0.1456	0.4234105	10303.39	0.7665051	0.002082529	8786.158	
0.146	0.4234105	10305.45	0.7665051	0.002117052	8785.046	
0.1464	0.4234105	10307.55	0.7665051	0.002117052	8783.926	
0.1468	0.4234105	10309.65	0.7665051	0.002117052	8782.797	
0.1472	0.4234105	10311.75	0.7665051	0.002117052	8781.657	
0.1476	0.4302724	10313.84	0.771175	0.002117052	8780.512	
0.148	0.4302724	10315.94	0.771175	0.002151362	8779.357	
0.1484	0.4302724	10318.07	0.771175	0.002151362	8778.192	
0.1488	0.4302724	10320.21	0.771175	0.002151362	8777.02	
0.1492	0.4302724	10322.34	0.771175	0.002151362	8775.838	
0.1496	0.4370904	10324.47	0.7757515	0.002151362	8774.646	
0.15	0.4370904	10326.6	0.7757515	0.002185452	8773.444	
0.1504	0.4370904	10328.77	0.7757515	0.002185452	8772.237	
0.1508	0.4370904	10330.93	0.7757515	0.002185452	8771.018	
0.1512	0.4370904	10333.1	0.7757515	0.002185452	8769.791	
0.1516	0.4438636	10335.27	0.7802365	0.002185452	8768.555	
0.152	0.4438636	10337.43	0.7802365	0.002219318	8767.309	
