Time	FrameRate	TotalStepTimeSmoothed	
0.892	14.83863	0.0008020885	
0.8928	14.83863	0.0008020543	
0.8936	14.83863	0.0008019995	
0.8944	14.83863	0.0008019921	
0.8952	14.83863	0.0008019404	
0.896	14.83863	0.0008019137	
0.8968	14.83863	0.0008018659	
0.8976	14.83863	0.0008018206	
0.8983999	14.83863	0.0008017998	
0.8992	14.83863	0.0008017578	
0.9	14.83863	0.0008017624	
0.9008	14.83863	0.0008017446	
0.9016	14.83863	0.0008017053	
0.9024	14.83863	0.0008016903	
0.9032	14.83863	0.000801676	
0.904	14.83863	0.0008016624	
0.9048	14.83863	0.0008016719	
0.9056	14.83863	0.000801904	
0.9064	14.83863	0.000801879	
0.9072	14.83863	0.000801833	
0.908	14.83863	0.0008018339	
0.9088	14.83863	0.0008018125	
0.9096	14.83863	0.0008017921	
0.9104	14.83863	0.0008017951	
0.9112	14.83863	0.0008017756	
0.912	14.83863	0.0008017794	
0.9128	14.83863	0.0008017384	
0.9136	14.83863	0.0008017217	
0.9144	14.83863	0.0008017282	
0.9152	14.83863	0.000801712	
0.9159999	14.83863	0.0008016743	
0.9168	14.83863	0.0008016609	
0.9176	14.83863	0.0008016481	
0.9184	14.83863	0.0008016136	
0.9192	14.83863	0.0008016032	
0.92	14.83863	0.0008015933	
0.9208	14.83863	0.0008015839	
0.9216	14.83863	0.0008015973	
0.9224	14.83863	0.0008015654	
0.9232	14.83863	0.0008015797	
0.924	14.83863	0.0008015932	
0.9248	14.83863	0.0008015838	
0.9256	14.83863	0.0008015748	
0.9264	14.83863	0.0008015218	
0.9272	14.83863	0.0008015382	
0.928	14.83863	0.0008015316	
0.9288	14.83863	0.0008015253	
0.9296	14.83863	0.0008015193	
0.9304	14.83863	0.0008015358	
0.9312	14.83863	0.000801507	
0.932	14.83863	0.0008014796	
0.9328	14.83863	0.0008014981	
0.9335999	14.83863	0.0008014935	
0.9344	14.83863	0.0008014668	
0.9352	14.83863	0.0008014637	
0.936	14.83863	0.0008014831	
0.9368	14.83677	0.0008014792	
0.9376	14.83677	0.0008015201	
0.9384	14.83677	0.000801559	
0.9392	14.83677	0.0008015289	
0.94	14.83677	0.000801545	
0.9408	14.83677	0.0008015157	
0.9416	14.83677	0.0008015548	
0.9424	14.83677	0.000801525	
0.9432	14.83677	0.000801519	
0.944	14.83677	0.000801491	
0.9448	14.83677	0.000801509	
0.9456	14.83677	0.0008015261	
0.9464	14.83677	0.0008014978	
0.9472	14.83677	0.0008014931	
0.948	14.83677	0.0008015111	
0.9488	14.83677	0.0008015058	
0.9496	14.83677	0.0008014784	
0.9504	14.83677	0.000801497	
0.9511999	14.83677	0.0008014701	
0.952	14.83677	0.0008014446	
0.9528	14.83677	0.0008014203	
0.9536	14.83677	0.0008014418	
0.9544	14.83677	0.00080144	
0.9552	14.83677	0.0008014159	
0.956	14.83677	0.0008013931	
0.9568	14.83677	0.000801416	
0.9576	14.83677	0.0008014378	
0.9584	14.83677	0.0008014361	
0.9592	14.83677	0.0008014123	
0.96	14.83677	0.0008014342	
0.9608	14.83677	0.0008014105	
0.9615999	14.83677	0.0008013879	
0.9624	14.83677	0.0008017011	
0.9632	14.83677	0.0008017086	
0.964	14.83677	0.0008017158	
0.9648	14.83677	0.0008016779	
0.9656	14.83677	0.0008016866	
0.9664	14.83677	0.0008016948	
0.9672	14.83677	0.0008017026	
0.968	14.83677	0.0008016877	
0.9687999	14.83677	0.0008016513	
0.9696	14.83677	0.0008016166	
0.9704	14.83677	0.0008015838	
0.9712	14.83677	0.0008015525	
0.972	14.83677	0.0008015228	
0.9728	14.83677	0.0008015392	
0.9736	14.83677	0.0008015325	
0.9744	14.83677	0.0008015261	
0.9752	14.83677	0.0008015424	
0.976	14.83677	0.0008015355	
0.9768	14.83677	0.0008015067	
0.9776	14.83677	0.0008015016	
0.9784	14.83677	0.0008014745	
0.9791999	14.83677	0.000801471	
0.98	14.83677	0.0008014677	
0.9808	14.83677	0.0008014422	
0.9816	14.83677	0.0008014404	
