Time	A	B	
4.1472	0.02991462	0.3311025	
4.1496	0.02696955	0.3339728	
4.152	0.02402484	0.336843	
4.1544	0.02108061	0.3397126	
4.1568	0.01813722	0.3425814	
4.1592	0.01519477	0.3454493	
4.1616	0.01225364	0.3483163	
4.164	0.009314179	0.3511816	
4.1664	0.006376147	0.3540455	
4.1688	0.003440142	0.3569077	
4.1712	0.0005065203	0.3597677	
4.1736	0	0.3626256	
4.176	0	0.365423	
4.1784	0	0.3681489	
4.1808	0	0.3708048	
4.1832	0	0.3733915	
4.1856	0	0.3759103	
4.188	0	0.3783622	
4.1904	0	0.3807482	
4.1928	0	0.3830695	
4.1952	0	0.3853273	
4.1976	0	0.3875226	
4.2	0	0.3896561	
4.2024	0	0.3917292	
4.2048	0	0.3937426	
4.2072	0	0.3956976	
4.2096	0	0.3975952	
4.212	0	0.399436	
4.2144	0	0.4012213	
4.2168	0	0.402952	
4.2192	0	0.4046286	
4.2216	0	0.4062526	
4.224	0	0.4078245	
4.2264	0	0.4093453	
4.2288	0	0.4108157	
4.2312	0	0.4122368	
4.2336	0	0.4136093	
4.236	0	0.4149339	
4.2384	0	0.416212	
4.2408	0	0.4174439	
4.2432	0	0.4186306	
4.2456	0	0.4197727	
4.248	0	0.4208713	
4.2504	0	0.4219265	
4.2528	0	0.42294	
4.2552	0	0.4239118	
4.2576	0	0.424843	
4.26	0	0.4257343	
4.2624	0	0.4265862	
4.2648	0	0.4273993	
4.2672	0	0.4281747	
4.2696	0	0.428913	
4.272	0	0.4296147	
4.2744	0	0.4302803	
4.2768	0	0.4309106	
4.2792	0	0.4315063	
4.2816	0	0.4320681	
4.284	0	0.4325967	
4.2864	0	0.4330925	
4.2888	0	0.433556	
4.2912	0	0.433988	
4.2936	0	0.4343891	
4.296	0	0.4347596	
4.2984	0	0.4351004	
4.3008	0	0.435412	
4.3032	0	0.4356951	
4.3056	0	0.4359499	
4.308	0	0.4361771	
4.3104	0	0.436377	
4.3128	0	0.4365507	
4.3152	0	0.436698	
4.3176	0	0.43682	
4.32	0	0.4369168	
4.3224	0	0.4369891	
4.3248	0	0.437037	
4.3272	0	0.4370617	
4.3296	0	0.4370631	
4.332	0	0.4370418	
4.3344	0	0.4369984	
4.3368	0	0.4369328	
4.3392	0	0.436846	
4.3416	0	0.4367385	
4.344	0	0.4366103	
4.3464	0	0.436462	
4.3488	0	0.4362941	
4.3512	0	0.4361069	
4.3536	0	0.4359009	
4.356	0	0.4356765	
4.3584	0	0.4354339	
4.3608	0	0.4351735	
4.3632	0	0.4348958	
4.3656	0	0.4346012	
4.368	0	0.4342901	
4.3704	0	0.4339627	
4.3728	0	0.4336196	
4.3752	0	0.4332608	
4.3776	0	0.4328867	
4.38	0	0.4324981	
4.3824	0	0.4320947	
4.3848	0	0.4316775	
4.3872	0	0.4312463	
4.3896	0	0.4308013	
4.392	0	0.4303433	
4.3944	0	0.4298725	
4.3968	0	0.4293889	
4.3992	0	0.428893	
4.4016	0	0.428385	
4.404	0	0.4278655	
4.4064	0	0.4273343	
4.4088	0	0.4267919	
4.4112	0	0.4262388	
4.4136	0	0.4256749	
4.416	0	0.4251007	
4.4184	0	0.4245164	
4.4208	0	0.4239222	
4.4232	0	0.4233184	
4.4256	0	0.4227053	
4.428	0	0.422083	
4.4304	0	0.4214519	
4.4328	0	0.4208122	
4.4352	0	0.420164	
4.4376	0	0.4195075	
4.44	0	0.4188435	
4.4424	0	0.4181716	
4.4448	0	0.4174922	
4.4472	0	0.4168053	
4.4496	0	0.4161114	
4.452	0	0.4154106	
4.4544	0	0.4147031	
4.4568	0	0.4139893	
4.4592	0	0.4132692	
4.4616	0	0.4125428	
4.464	0	0.4118106	
4.4664	0	0.4110729	
4.4688	0	0.4103293	
4.4712	0	0.4095808	
4.4736	0	0.4088269	
4.476	0	0.4080681	
4.4784	0	0.4073044	
4.4808	0	0.4065361	
4.4832	0	0.4057633	
4.4856	0	0.4049861	
4.488	0	0.4042047	
4.4904	0	0.4034194	
4.4928	0	0.4026303	
4.4952	0	0.4018376	
4.4976	0	0.401041	
4.5	0	0.4002414	
4.5024	0	0.3994384	
4.5048	0	0.3986323	
4.5072	0	0.3978232	
4.5096	0	0.3970112	
4.512	0	0.3961966	
4.5144	0	0.3953793	
4.5168	0	0.3945597	
4.5192	0	0.3937378	
4.5216	0	0.3929137	
4.524	0	0.3920875	
4.5264	0	0.3912593	
4.5288	0	0.3904293	
4.5312	0	0.3895978	
4.5336	0	0.3887643	
4.536	0	0.3879296	
4.5384	0	0.3870933	
4.5408	0	0.3862557	
4.5432	0	0.3854175	
4.5456	0	0.3845778	
4.548	0	0.3837371	
4.5504	0	0.3828957	
4.5528	0	0.3820534	
4.5552	0	0.3812104	
4.5576	0	0.3803669	
4.56	0	0.3795228	
4.5624	0	0.3786787	
4.5648	0	0.3778337	
4.5672	0	0.3769888	
4.5696	0	0.3761436	
4.572	0	0.3752984	
4.5744	0	0.3744534	
4.5768	0	0.3736087	
4.5792	0	0.3727638	
4.5816	0	0.3719192	
4.584	0	0.3710749	
4.5864	0	0.3702314	
4.5888	0	0.3693881	
4.5912	0	0.3685457	
4.5936	0	0.3677036	
4.596	0	0.3668622	
4.5984	0	0.3660215	
4.6008	0	0.3651819	
4.6032	0	0.3643429	
4.6056	0	0.363505	
4.608	0	0.3626682	
4.6104	0	0.3618324	
4.6128	0	0.3609977	
4.6152	0	0.3601643	
4.6176	0	0.3593321	
4.62	0	0.358501	
4.6224	0	0.3576715	
4.6248	0	0.3568434	
4.6272	0	0.3560165	
4.6296	0	0.3551913	
4.632	0	0.3543677	
4.6344	0	0.3535455	
4.6368	0	0.3527251	
4.6392	0	0.3519067	
4.6416	0	0.3510897	
4.644	0	0.3502746	
4.6464	0	0.3494613	
4.6488	0	0.34865	
4.6512	0	0.3478405	
4.6536	0	0.3470328	
4.656	0	0.3462272	
4.6584	0	0.3454237	
4.6608	0	0.3446221	
4.6632	0	0.3438228	
4.6656	0	0.3430257	
4.668	0	0.3422307	
4.6704	0.001493931	0.3414377	
4.6728	0.00317049	0.3406115	
4.6752	0.004845619	0.3397483	
4.6776	0.006520391	0.3388488	
4.68	0.008195043	0.337914	
4.6824	0.009870768	0.3369446	
4.6848	0.01154792	0.3359413	
4.6872	0.01322711	0.3349046	
4.6896	0.01490927	0.3338355	
4.692	0.01659441	0.3327345	
4.6944	0.01828384	0.3316021	
4.6968	0.01997769	0.3304392	
4.6992	0.0216763	0.3292463	
4.7016	0.0233804	0.3280237	
4.704	0.02509046	0.3267722	
4.7064	0.02680659	0.3254923	
4.7088	0.02852952	0.3241843	
4.7112	0.03025949	0.3228488	
4.7136	0.03199697	0.3214866	
4.716	0.03374231	0.3200977	
4.7184	0.035496	0.3186827	
4.7208	0.03725791	0.3172424	
4.7232	0.03902864	0.3157766	
4.7256	0.04080844	0.3142859	
4.728	0.04259765	0.3127707	
4.7304	0.0443964	0.3112315	
4.7328	0.04620492	0.3096685	
4.7352	0.04802346	0.3080822	
4.7376	0.04985225	0.306473	
4.74	0.05169153	0.304841	
4.7424	0.05354154	0.3031867	
4.7448	0.0554024	0.3015102	
4.7472	0.05727434	0.299812	
4.7496	0.05915725	0.2980924	
4.752	0.06105149	0.2963516	
4.7544	0.06295705	0.29459	
4.7568	0.06487441	0.2928076	
4.7592	0.06680322	0.291005	
4.7616	0.06874382	0.2891824	
4.764	0.07069623	0.2873398	
4.7664	0.07266068	0.2854778	
4.7688	0.07463717	0.2835964	
4.7712	0.07662559	0.2816957	
4.7736	0.07862616	0.2797763	
4.776	0.080639	0.2778383	
4.7784	0.08266413	0.275882	
4.7808	0.08470142	0.2739077	
4.7832	0.0867511	0.2719152	
4.7856	0.08881307	0.2699049	
4.788	0.09088731	0.2678772	
4.7904	0.09297395	0.2658321	
4.7928	0.09507322	0.26377	
4.7952	0.09718466	0.2616907	
4.7976	0.09930849	0.2595949	
4.8	0.1014447	0.2574828	
4.8024	0.1035932	0.2553539	
4.8048	0.105754	0.253209	
4.8072	0.1079271	0.2510483	
4.8096	0.1101124	0.2488719	
4.812	0.1123099	0.2466798	
4.8144	0.11452	0.2444724	
4.8168	0.1167419	0.24225	
4.8192	0.1189759	0.2400123	
4.8216	0.121222	0.2377598	
4.824	0.1234801	0.2354925	
4.8264	0.1257501	0.233211	
4.8288	0.128032	0.2309153	
4.8312	0.1303256	0.2286054	
4.8336	0.1326308	0.2262816	
4.836	0.1349479	0.2239439	
4.8384	0.1372764	0.2215925	
4.8408	0.1396164	0.219228	
4.8432	0.1419678	0.2168502	
4.8456	0.1443304	0.2144592	
4.848	0.1467043	0.2120552	
4.8504	0.1490893	0.2096388	
4.8528	0.1514852	0.2072099	
4.8552	0.1538918	0.2047685	
4.8576	0.1563095	0.2023151	
4.86	0.1587378	0.1998495	
4.8624	0.1611767	0.1973721	
4.8648	0.163626	0.1948829	
4.8672	0.1660856	0.1923823	
4.8696	0.1685556	0.1898705	
4.872	0.1710355	0.1873474	
4.8744	0.1735255	0.1848133	
4.8768	0.1760253	0.1822686	
4.8792	0.1785349	0.1797134	
4.8816	0.181054	0.1771474	
4.884	0.1835825	0.1745713	
4.8864	0.1861204	0.1719849	
4.8888	0.1886674	0.1693888	
4.8912	0.1912235	0.166783	
4.8936	0.1937885	0.1641678	
4.896	0.196362	0.1615429	
4.8984	0.1989446	0.1589088	
4.9008	0.2015353	0.1562657	
4.9032	0.2041345	0.1536139	
4.9056	0.2067416	0.1509535	
4.908	0.2093569	0.1482847	
4.9104	0.2119799	0.1456074	
4.9128	0.2146106	0.1429219	
4.9152	0.217249	0.1402287	
4.9176	0.2198948	0.1375277	
4.92	0.2225477	0.134819	
4.9224	0.2252076	0.132103	
4.9248	0.2278744	0.1293797	
4.9272	0.230548	0.1266496	
4.9296	0.233228	0.1239128	
4.932	0.2359143	0.1211694	
4.9344	0.2386069	0.1184194	
4.9368	0.2413055	0.1156634	
4.9392	0.2440097	0.1129013	
4.9416	0.2467198	0.1101334	
4.944	0.2494354	0.1073599	
4.9464	0.2521563	0.1045808	
4.9488	0.2548822	0.1017964	
4.9512	0.2576133	0.09900713	
4.9536	0.2603487	0.09621298	
4.956	0.2630888	0.09341395	
4.9584	0.2658333	0.09061062	
4.9608	0.2685819	0.08780313	
4.9632	0.2713346	0.08499157	
4.9656	0.2740911	0.08217597	
4.968	0.2768512	0.07935691	
4.9704	0.2796147	0.07653403	
4.9728	0.2823813	0.0737083	
4.9752	0.285151	0.07087934	
4.9776	0.2879236	0.06804764	
4.98	0.2906985	0.06521332	
4.9824	0.2934761	0.0623765	
4.9848	0.2962558	0.05953741	
4.9872	0.2990375	0.05669641	
4.9896	0.3018211	0.05385363	
4.992	0.3046062	0.05100942	
4.9944	0.3073928	0.04816377	
4.9968	0.3101804	0.04531693	
4.9992	0.3129693	0.04246914	
5.0016	0.3157588	0.03962076	
5.004	0.3185488	0.03677154	
5.0064	0.321339	0.03392231	
5.0088	0.3241295	0.03107297	
5.0112	0.32692	0.02822375	
5.0136	0.3297102	0.02537477	
5.016	0.3324999	0.02252638	
5.0184	0.3352888	0.01967895	
5.0208	0.3380767	0.01683235	
5.0232	0.3408635	0.01398718	
5.0256	0.3436489	0.01114333	
5.028	0.3464329	0.008301258	
5.0304	0.3492151	0.005460978	
5.0328	0.3519952	0.002622843	
5.0352	0.3547732	0	
5.0376	0.3575433	0	
5.04	0.3602433	0	
5.0424	0.3628743	0	
5.0448	0.3654375	0	
5.0472	0.367934	0	
5.0496	0.3703649	0	
5.052	0.372731	0	
5.0544	0.3750337	0	
5.0568	0.3772739	0	
5.0592	0.3794526	0	
5.0616	0.3815707	0	
5.064	0.3836294	0	
5.0664	0.3856298	0	
5.0688	0.3875726	0	
5.0712	0.389459	0	
5.0736	0.3912897	0	
5.076	0.3930657	0	
5.0784	0.394788	0	
5.0808	0.3964574	0	
5.0832	0.3980749	0	
5.0856	0.3996412	0	
5.088	0.4011575	0	
5.0904	0.4026244	0	
5.0928	0.4040426	0	
5.0952	0.4054132	0	
5.0976	0.406737	0	
5.1	0.4080145	0	
5.1024	0.409247	0	
5.1048	0.4104347	0	
5.1072	0.4115789	0	
5.1096	0.41268	0	
5.112	0.4137391	0	
5.1144	0.4147565	0	
5.1168	0.4157333	0	
5.1192	0.41667	0	
5.1216	0.4175674	0	
5.124	0.4184259	0	
5.1264	0.4192467	0	
5.1288	0.4200301	0	
5.1312	0.4207771	0	
5.1336	0.421488	0	
5.136	0.4221637	0	
5.1384	0.4228046	0	
5.1408	0.4234116	0	
5.1432	0.4239849	0	
5.1456	0.4245257	0	
5.148	0.4250342	0	
5.1504	0.425511	0	
5.1528	0.4259567	0	
5.1552	0.4263723	0	
5.1576	0.4267577	0	
5.16	0.4271138	0	
5.1624	0.4274411	0	
5.1648	0.4277402	0	
5.1672	0.4280115	0	
5.1696	0.4282558	0	
5.172	0.4284732	0	
5.1744	0.4286644	0	
5.1768	0.4288299	0	
5.1792	0.4289702	0	
5.1816	0.4290861	0	
5.184	0.4291778	0	
5.1864	0.4292456	0	
5.1888	0.4292901	0	
5.1912	0.4293119	0	
5.1936	0.429311	0	
5.196	0.4292885	0	
5.1984	0.4292446	0	
5.2008	0.4291797	0	
5.2032	0.4290942	0	
5.2056	0.4289885	0	
5.208	0.4288627	0	
5.2104	0.4287176	0	
5.2128	0.4285535	0	
5.2152	0.428371	0	
5.2176	0.4281702	0	
5.22	0.4279517	0	
5.2224	0.4277155	0	
5.2248	0.4274625	0	
5.2272	0.4271927	0	
5.2296	0.4269063	0	
5.232	0.4266039	0	
5.2344	0.426286	0	
5.2368	0.4259527	0	
5.2392	0.4256045	0	
5.2416	0.4252415	0	
5.244	0.4248643	0	
5.2464	0.424473	0	
5.2488	0.4240681	0	
5.2512	0.4236499	0	
5.2536	0.4232185	0	
5.256	0.4227744	0	
5.2584	0.4223177	0	
5.2608	0.4218489	0	
5.2632	0.4213684	0	
5.2656	0.4208761	0	
5.268	0.4203725	0	
5.2704	0.4198579	0	
5.2728	0.4193323	0	
5.2752	0.4187963	0	
5.2776	0.41825	0	
5.28	0.4176937	0	
5.2824	0.4171277	0	
5.2848	0.4165521	0	
5.2872	0.4159673	0	
5.2896	0.4153736	0	
5.292	0.414771	0	
5.2944	0.4141598	0	
5.2968	0.4135401	0	
5.2992	0.4129125	0	
5.3016	0.412277	0	
5.304	0.4116336	0	
5.3064	0.410983	0	
5.3088	0.4103251	0	
5.3112	0.4096602	0	
5.3136	0.4089884	0	
5.316	0.4083101	0	
5.3184	0.4076252	0	
5.3208	0.4069341	0	
5.3232	0.4062369	0	
5.3256	0.4055339	0	
5.328	0.4048252	0	
5.3304	0.4041111	0	
5.3328	0.4033917	0	
5.3352	0.4026672	0	
5.3376	0.4019372	0	
5.34	0.4012028	0	
5.3424	0.4004638	0	
5.3448	0.3997201	0	
5.3472	0.3989722	0	
5.3496	0.3982202	0	
5.352	0.397464	0	
5.3544	0.3967041	0	
5.3568	0.3959405	0	
5.3592	0.3951733	0	
5.3616	0.3944027	0	
5.364	0.3936288	0	
5.3664	0.3928518	0	
5.3688	0.3920717	0	
5.3712	0.3912889	0	
5.3736	0.3905032	0	
5.376	0.389715	0	
5.3784	0.3889245	0	
5.3808	0.3881315	0	
5.3832	0.3873361	0	
5.3856	0.3865389	0	
5.388	0.3857394	0	
5.3904	0.3849381	0	
5.3928	0.384135	0	
5.3952	0.3833305	0	
5.3976	0.3825243	0	
5.4	0.3817166	0	
5.4024	0.3809078	0	
5.4048	0.3800976	0	
5.4072	0.3792864	0	
5.4096	0.3784741	0	
5.412	0.3776609	0	
5.4144	0.3768469	0	
5.4168	0.3760321	0	
5.4192	0.3752168	0	
5.4216	0.3744007	0	
5.424	0.3735843	0	
5.4264	0.3727674	0	
5.4288	0.3719503	0	
5.4312	0.3711329	0	
5.4336	0.3703153	0	
5.436	0.3694978	0	
5.4384	0.3686804	0	
5.4408	0.3678632	0	
5.4432	0.3670461	0	
5.4456	0.3662293	0	
5.448	0.365413	0	
5.4504	0.3645968	0	
5.4528	0.3637811	0	
5.4552	0.3629661	0	
5.4576	0.3621514	0	
5.46	0.3613375	0	
5.4624	0.3605245	0	
5.4648	0.3597125	0	
5.4672	0.358901	0	
5.4696	0.3580905	0	
5.472	0.3572811	0	
5.4744	0.3564727	0	
5.4768	0.3556656	0	
5.4792	0.3548594	0	
5.4816	0.3540546	0	
5.484	0.353251	0	
5.4864	0.3524487	0	
5.4888	0.3516477	0	
5.4912	0.3508482	0	
5.4936	0.3500501	0	
5.496	0.3492535	0	
5.4984	0.3484586	0	
5.5008	0.3476652	0	
5.5032	0.3468735	0	
5.5056	0.3460834	0	
5.508	0.3452951	0	
5.5104	0.3445084	0	
5.5128	0.3437235	0	
5.5152	0.3429407	0	
5.5176	0.3421597	0	
5.52	0.3413807	0	
5.5224	0.3406035	0	
5.5248	0.3398283	0	
5.5272	0.3390552	0	
5.5296	0.338284	0.001294851	
5.532	0.3374842	0.002934694	
5.5344	0.3366482	0.004573464	
5.5368	0.3357766	0.006211758	
5.5392	0.33487	0.007850051	
5.5416	0.3339293	0.009489655	
5.544	0.3329556	0.01113093	
5.5464	0.3319491	0.01277423	
5.5488	0.3309107	0.01442063	
5.5512	0.3298409	0.01607049	
5.5536	0.3287406	0.01772416	
5.556	0.3276098	0.01938236	
5.5584	0.3264494	0.02104568	
5.5608	0.3252602	0.02271426	
5.5632	0.3240423	0.02438891	
5.5656	0.3227966	0.02606976	
5.568	0.3215232	0.02775717	
5.5704	0.320223	0.02945185	
5.5728	0.3188961	0.03115392	
5.5752	0.317543	0.03286374	
5.5776	0.3161644	0.03458178	
5.58	0.3147603	0.03630841	
5.5824	0.3133315	0.03804374	
5.5848	0.3118782	0.03978789	
5.5872	0.3104006	0.04154158	
5.5896	0.3088993	0.0433048	
5.592	0.3073747	0.04507756	
5.5944	0.3058271	0.04686046	
5.5968	0.3042568	0.04865348	
5.5992	0.302664	0.050457	
5.6016	0.3010494	0.05227113	
5.604	0.2994128	0.0540961	
5.6064	0.2977549	0.05593181	
5.6088	0.2960756	0.05777872	
5.6112	0.2943755	0.05963695	
5.6136	0.2926548	0.06150627	
5.616	0.2909138	0.06338727	
5.6184	0.2891525	0.06527972	
5.6208	0.2873715	0.06718397	
5.6232	0.285571	0.06909978	
5.6256	0.2837511	0.07102764	
5.628	0.2819122	0.07296729	
5.6304	0.2800543	0.0749191	
5.6328	0.2781779	0.07688284	
5.6352	0.2762829	0.07885861	
5.6376	0.2743697	0.08084667	
5.64	0.2724385	0.08284688	
5.6424	0.2704897	0.08485937	
5.6448	0.2685232	0.08688402	
5.6472	0.2665396	0.08892107	
5.6496	0.2645388	0.09097016	
5.652	0.2625208	0.09303176	
5.6544	0.2604864	0.09510541	
5.6568	0.2584352	0.09719133	
5.6592	0.2563677	0.09928966	
5.6616	0.2542843	0.1014001	
5.664	0.2521847	0.1035228	
5.6664	0.2500694	0.1056578	
5.6688	0.2479383	0.1078049	
5.6712	0.2457922	0.1099641	
5.6736	0.2436305	0.1121355	
5.676	0.2414538	0.1143191	
5.6784	0.2392622	0.1165146	
5.6808	0.2370561	0.118722	
5.6832	0.2348353	0.1209414	
5.6856	0.2326002	0.1231725	
5.688	0.2303509	0.1254156	
5.6904	0.2280877	0.12767	
5.6928	0.2258104	0.1299365	
5.6952	0.2235197	0.1322142	
5.6976	0.2212154	0.1345036	
5.7	0.2188976	0.1368042	
5.7024	0.2165669	0.1391162	
5.7048	0.2142233	0.1414394	
5.7072	0.211867	0.1437738	
5.7096	0.2094978	0.1461192	
5.712	0.2071162	0.1484756	
5.7144	0.2047224	0.150843	
5.7168	0.2023164	0.1532209	
5.7192	0.1998984	0.1556095	
5.7216	0.1974686	0.1580086	
5.724	0.1950272	0.160418	
5.7264	0.1925745	0.1628379	
5.7288	0.1901106	0.1652679	
5.7312	0.1876353	0.1677079	
5.7336	0.185149	0.170158	
5.736	0.182652	0.1726178	
5.7384	0.1801445	0.1750873	
5.7408	0.1776267	0.1775665	
5.7432	0.1750985	0.1800551	
5.7456	0.1725603	0.1825528	
5.748	0.1700122	0.1850599	
5.7504	0.1674545	0.1875758	
5.7528	0.1648871	0.1901009	
5.7552	0.1623102	0.1926345	
5.7576	0.1597244	0.1951767	
5.76	0.1571294	0.1977273	
5.7624	0.1545258	0.2002865	
5.7648	0.1519132	0.2028534	
5.7672	0.1492922	0.2054287	
5.7696	0.1466628	0.2080116	
5.772	0.1440256	0.2106024	
5.7744	0.1413802	0.2132007	
5.7768	0.1387271	0.2158062	
5.7792	0.1360664	0.2184192	
5.7816	0.1333983	0.2210392	
5.784	0.1307231	0.2236658	
5.7864	0.1280407	0.2262994	
5.7888	0.1253515	0.2289394	
5.7912	0.1226557	0.2315859	
5.7936	0.1199535	0.2342386	
5.796	0.117245	0.2368975	
5.7984	0.1145301	0.239562	
5.8008	0.1118095	0.2422323	
5.8032	0.1090832	0.2449082	
5.8056	0.1063515	0.2475895	
5.808	0.1036143	0.2502761	
5.8104	0.1008722	0.2529675	
5.8128	0.09812474	0.2556638	
5.8152	0.09537256	0.2583646	
5.8176	0.0926162	0.2610698	
5.82	0.08985531	0.2637793	
5.8224	0.08709025	0.266493	
5.8248	0.08432138	0.2692103	
5.8272	0.08154857	0.2719314	
5.8296	0.07877219	0.2746563	
5.832	0.07599258	0.2773844	
5.8344	0.07320964	0.2801156	
5.8368	0.07042396	0.2828497	
5.8392	0.06763542	0.2855864	
5.8416	0.06484437	0.2883258	
5.844	0.06205082	0.2910675	
5.8464	0.05925524	0.2938112	
5.8488	0.05645764	0.2965569	
5.8512	0.05365849	0.2993045	
5.8536	0.05085766	0.3020535	
5.856	0.04805565	0.3048037	
5.8584	0.04525256	0.3075551	
5.8608	0.04244852	0.3103074	
5.8632	0.03964365	0.3130604	
5.8656	0.03683841	0.3158138	
5.868	0.03403294	0.3185678	
5.8704	0.03122747	0.3213216	
5.8728	0.02842236	0.3240753	
5.8752	0.02561748	0.3268288	
5.8776	0.0228132	0.3295816	
5.88	0.02000976	0.3323337	
5.8824	0.01720715	0.3350849	
5.8848	0.01440597	0.337835	
5.8872	0.01160622	0.3405834	
5.8896	0.008808136	0.3433304	
5.892	0.006012201	0.3460753	
5.8944	0.003218293	0.3488183	
5.8968	0.0004265308	0.3515589	
5.8992	0	0.3542972	
5.9016	0	0.3569764	
5.904	0	0.3595874	
5.9064	0	0.3621311	
5.9088	0	0.3646089	
5.9112	0	0.3670217	
5.9136	0	0.3693706	
5.916	0	0.3716565	
5.9184	0	0.3738807	
5.9208	0	0.3760442	
5.9232	0	0.3781475	
5.9256	0	0.3801922	
5.928	0	0.382179	
5.9304	0	0.384109	
5.9328	0	0.385983	
5.9352	0	0.3878019	
5.9376	0	0.3895667	
5.94	0	0.3912783	
5.9424	0	0.3929374	
5.9448	0	0.3945453	
5.9472	0	0.3961027	
5.9496	0	0.3976103	
5.952	0	0.3990691	
5.9544	0	0.4004797	
5.9568	0	0.4018433	
5.9592	0	0.4031605	
5.9616	0	0.4044319	
5.964	0	0.4056587	
5.9664	0	0.4068415	
5.9688	0	0.4079809	
5.9712	0	0.4090778	
5.9736	0	0.4101329	
5.976	0	0.4111469	
5.9784	0	0.4121207	
5.9808	0	0.4130548	
5.9832	0	0.41395	
5.9856	0	0.4148067	
5.988	0	0.415626	
5.9904	0	0.4164083	
5.9928	0	0.4171544	
5.9952	0	0.417865	
5.9976	0	0.4185407	
6	0	0.4191821	
6.0024	0	0.4197898	
6.0048	0	0.4203641	
6.0072	0	0.4209062	
6.0096	0	0.4214163	
6.012	0	0.4218953	
6.0144	0	0.4223434	
6.0168	0	0.4227614	
6.0192	0	0.4231497	
6.0216	0	0.4235089	
6.024	0	0.4238397	
6.0264	0	0.4241422	
6.0288	0	0.4244177	
6.0312	0	0.4246662	
6.0336	0	0.4248881	
6.036	0	0.4250845	
6.0384	0	0.4252552	
6.0408	0	0.4254009	
6.0432	0	0.425522	
6.0456	0	0.4256194	
6.048	0	0.4256933	
6.0504	0	0.4257438	
6.0528	0	0.4257723	
6.0552	0	0.4257783	
6.0576	0	0.4257625	
6.06	0	0.4257256	
6.0624	0	0.4256678	
6.0648	0	0.4255894	
6.0672	0	0.4254912	
6.0696	0	0.4253731	
6.072	0	0.4252359	
6.0744	0	0.4250801	
6.0768	0	0.4249057	
6.0792	0	0.4247134	
6.0816	0	0.4245033	
6.084	0	0.4242761	
6.0864	0	0.4240321	
6.0888	0	0.4237714	
6.0912	0	0.4234943	
6.0936	0	0.4232013	
6.096	0	0.4228929	
6.0984	0	0.4225692	
6.1008	0	0.4222307	
6.1032	0	0.4218776	
6.1056	0	0.4215105	
6.108	0	0.4211295	
6.1104	0	0.4207349	
6.1128	0	0.4203271	
6.1152	0	0.4199064	
6.1176	0	0.4194728	
6.12	0	0.4190269	
6.1224	0	0.418569	
6.1248	0	0.4180992	
6.1272	0	0.4176178	
6.1296	0	0.4171253	
6.132	0	0.4166219	
6.1344	0	0.4161077	
6.1368	0	0.4155829	
6.1392	0	0.4150479	
6.1416	0	0.4145032	
6.144	0	0.4139489	
6.1464	0	0.4133848	
6.1488	0	0.4128119	
6.1512	0	0.4122297	
6.1536	0	0.411639	
6.156	0	0.4110396	
6.1584	0	0.410432	
6.1608	0	0.4098165	
6.1632	0	0.4091932	
6.1656	0	0.4085622	
6.168	0	0.4079236	
6.1704	0	0.4072779	
6.1728	0	0.4066253	
6.1752	0	0.4059659	
6.1776	0	0.4053	
6.18	0	0.4046276	
6.1824	0	0.4039489	
6.1848	0	0.4032643	
6.1872	0	0.4025739	
6.1896	0	0.4018776	
6.192	0	0.4011761	
6.1944	0	0.4004692	
6.1968	0	0.3997573	
6.1992	0	0.3990405	
6.2016	0	0.3983188	
6.204	0	0.3975923	
6.2064	0	0.3968614	
6.2088	0	0.3961264	
6.2112	0	0.3953872	
6.2136	0	0.394644	
6.216	0	0.3938968	
6.2184	0	0.3931462	
6.2208	0	0.3923918	
6.2232	0	0.3916341	
6.2256	0	0.3908732	
6.228	0	0.3901092	
6.2304	0	0.3893421	
6.2328	0	0.388572	
6.2352	0	0.3877993	
6.2376	0	0.3870239	
6.24	0	0.3862463	
6.2424	0	0.3854662	
6.2448	0	0.384684	
6.2472	0	0.3838995	
6.2496	0	0.3831131	
6.252	0	0.3823247	
6.2544	0	0.3815345	
6.2568	0	0.3807428	
6.2592	0	0.3799497	
6.2616	0	0.3791549	
6.264	0	0.3783587	
6.2664	0	0.3775615	
6.2688	0	0.376763	
6.2712	0	0.3759636	
6.2736	0	0.3751631	
6.276	0	0.3743618	
6.2784	0	0.3735597	
6.2808	0	0.372757	
6.2832	0	0.371954	
6.2856	0	0.3711503	
6.288	0	0.3703461	
6.2904	0	0.3695416	
6.2928	0	0.368737	
6.2952	0	0.3679322	
6.2976	0	0.3671273	
6.3	0	0.3663223	
6.3024	0	0.3655177	
6.3048	0	0.364713	
6.3072	0	0.3639088	
6.3096	0	0.3631047	
6.312	0	0.362301	
6.3144	0	0.3614979	
6.3168	0	0.3606952	
6.3192	0	0.3598931	
6.3216	0	0.3590916	
6.324	0	0.3582908	
6.3264	0	0.3574909	
6.3288	0	0.3566918	
6.3312	0	0.3558935	
6.3336	0	0.3550963	
6.336	0	0.3543	
6.3384	0	0.3535047	
6.3408	0	0.3527107	
6.3432	0	0.3519177	
6.3456	0	0.3511261	
6.348	0	0.3503356	
6.3504	0	0.3495468	
6.3528	0	0.3487592	
6.3552	0	0.347973	
6.3576	0	0.3471881	
6.36	0	0.346405	
6.3624	0	0.3456231	
6.3648	0	0.3448431	
6.3672	0	0.3440648	
6.3696	0	0.3432882	
6.372	0	0.3425133	
6.3744	0	0.3417401	
6.3768	0	0.3409688	
