Time	ConeX	ConeY	ConeZ	
0.486	-0.1652256	-0.1129808	4.866719E-05	
0.487	-0.1654507	-0.1126502	4.85465E-05	
0.488	-0.1656752	-0.1123191	4.842281E-05	
0.489	-0.1658991	-0.1119875	4.829616E-05	
0.49	-0.1661223	-0.1116555	4.817545E-05	
0.491	-0.1663448	-0.111323	4.805029E-05	
0.492	-0.1665666	-0.1109901	4.792511E-05	
0.493	-0.1667878	-0.1106568	4.779995E-05	
0.494	-0.1670083	-0.110323	4.767478E-05	
0.495	-0.1672281	-0.1099887	4.754812E-05	
0.496	-0.1674473	-0.1096541	4.742146E-05	
0.497	-0.1676659	-0.109319	4.72948E-05	
0.498	-0.1678837	-0.1089834	4.716814E-05	
0.499	-0.1681009	-0.1086474	4.704148E-05	
0.5	-0.1683173	-0.108311	4.691631E-05	
0.501	-0.1685277	-0.1079827	4.679561E-05	
0.502	-0.1687326	-0.1076615	4.66764E-05	
0.503	-0.1689322	-0.1073472	4.655868E-05	
0.504	-0.1691266	-0.1070399	4.643649E-05	
0.505	-0.1693157	-0.1067396	4.63143E-05	
0.506	-0.1694996	-0.1064464	4.618466E-05	
0.507	-0.1696784	-0.1061603	4.604906E-05	
0.508	-0.169852	-0.1058813	4.590899E-05	
0.509	-0.1700204	-0.1056096	4.575849E-05	
0.5100001	-0.1701838	-0.1053451	4.560053E-05	
0.511	-0.1703421	-0.1050878	4.542768E-05	
0.512	-0.1704953	-0.1048379	4.525185E-05	
0.513	-0.1706435	-0.1045953	4.50626E-05	
0.514	-0.1707868	-0.1043601	4.486293E-05	
0.515	-0.170925	-0.1041323	4.464686E-05	
0.516	-0.1710583	-0.1039119	4.442632E-05	
0.517	-0.1711867	-0.103699	4.419237E-05	
