Time	MeshX	MeshY	
0.273	-0.07579115	-0.4564434	
0.274	-0.07630365	-0.4561313	
0.275	-0.07681551	-0.4558182	
0.276	-0.07732675	-0.4555041	
0.277	-0.07783736	-0.455189	
0.278	-0.07834734	-0.4548728	
0.279	-0.07885668	-0.4545556	
0.28	-0.0793654	-0.4542374	
0.281	-0.07987347	-0.4539182	
0.282	-0.08038091	-0.4535979	
0.283	-0.0808877	-0.4532767	
0.284	-0.08139385	-0.4529544	
0.285	-0.08189934	-0.4526311	
0.286	-0.08240421	-0.4523068	
0.287	-0.08290841	-0.4519815	
0.288	-0.08341197	-0.4516552	
0.289	-0.08391487	-0.451328	
0.29	-0.08441713	-0.4509997	
0.291	-0.08491871	-0.4506703	
0.292	-0.08541965	-0.45034	
0.293	-0.08591991	-0.4500087	
0.294	-0.08641952	-0.4496764	
0.295	-0.08691846	-0.449343	
0.296	-0.08741672	-0.4490087	
0.297	-0.08791433	-0.4486735	
0.298	-0.08841126	-0.4483371	
0.299	-0.08890752	-0.4479998	
0.3	-0.0894031	-0.4476615	
0.301	-0.089898	-0.4473222	
0.302	-0.09039222	-0.446982	
0.303	-0.09088578	-0.4466407	
0.304	-0.09137863	-0.4462985	
0.305	-0.09187081	-0.4459552	
0.306	-0.09236229	-0.4456111	
0.307	-0.09285309	-0.4452659	
0.308	-0.09334319	-0.4449196	
0.309	-0.09383261	-0.4445724	
0.31	-0.09432133	-0.4442244	
0.311	-0.09480935	-0.4438753	
0.312	-0.09529667	-0.4435252	
0.313	-0.09578329	-0.4431741	
0.314	-0.09626921	-0.442822	
0.315	-0.09675442	-0.4424691	
0.316	-0.09723893	-0.4421151	
0.317	-0.09772273	-0.4417602	
0.318	-0.0982058	-0.4414043	
0.319	-0.09868818	-0.4410474	
0.32	-0.09916983	-0.4406896	
0.321	-0.09965077	-0.4403308	
0.322	-0.100131	-0.4399711	
0.323	-0.1006105	-0.4396104	
0.324	-0.1010893	-0.4392487	
0.325	-0.1015673	-0.438886	
0.326	-0.1020446	-0.4385225	
0.327	-0.1025212	-0.4381579	
0.328	-0.1029971	-0.4377924	
0.329	-0.1034722	-0.4374259	
0.33	-0.1039466	-0.4370585	
0.331	-0.1044203	-0.4366902	
0.332	-0.1048932	-0.4363209	
0.333	-0.1053654	-0.4359507	
0.334	-0.1058369	-0.4355795	
0.335	-0.1063076	-0.4352074	
0.336	-0.1067775	-0.4348343	
0.337	-0.1072467	-0.4344603	
0.338	-0.1077152	-0.4340854	
0.339	-0.1081829	-0.4337095	
0.34	-0.1086499	-0.4333327	
0.341	-0.1091161	-0.4329549	
0.342	-0.1095815	-0.4325762	
0.343	-0.1100462	-0.4321966	
0.344	-0.1105101	-0.4318161	
0.345	-0.1109733	-0.4314346	
0.346	-0.1114357	-0.4310523	
0.347	-0.1118974	-0.4306689	
0.348	-0.1123582	-0.4302847	
0.349	-0.1128183	-0.4298995	
0.35	-0.1132777	-0.4295135	
0.351	-0.1137362	-0.4291265	
0.352	-0.114194	-0.4287386	
0.353	-0.114651	-0.4283498	
0.354	-0.1151072	-0.42796	
0.355	-0.1155627	-0.4275694	
0.356	-0.1159886	-0.4272312	
0.357	-0.1164268	-0.4268932	
0.358	-0.1168725	-0.4265548	
0.359	-0.1173223	-0.4262163	
0.36	-0.1177746	-0.4258775	
0.361	-0.1182284	-0.4255384	
0.362	-0.1186831	-0.425199	
0.363	-0.1191383	-0.4248588	
0.364	-0.1195938	-0.4245179	
0.365	-0.1200492	-0.4241764	
0.366	-0.1205045	-0.4238341	
0.367	-0.1209534	-0.423414	
0.368	-0.1214012	-0.4229833	
0.369	-0.1218478	-0.4225519	
0.37	-0.1222931	-0.4221211	
0.371	-0.1227371	-0.4216908	
0.372	-0.1231799	-0.4212611	
0.373	-0.1236215	-0.4208317	
0.374	-0.124062	-0.4204027	
0.375	-0.1245015	-0.4199738	
0.376	-0.12494	-0.4195451	
0.377	-0.1253776	-0.4191165	
0.378	-0.1258143	-0.4186878	
0.379	-0.1262503	-0.4182591	
0.38	-0.1266854	-0.4178303	
