Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.706	6E-09	5E-09	1.228561E-09	0	0.9999996	0.03431546	0.2811411	0	6E-09	4.393678E-16	5E-09	0	0.9999996	0.2811411	
0.707	6E-09	5E-09	1.405705E-09	0	0.9999996	0.04494096	0.313027	0	6E-09	5.027194E-16	5E-09	0	0.9999996	0.313027	
0.708	6E-09	5E-09	1.565134E-09	0	0.9999996	0.05609821	0.3417243	0	6E-09	5.597358E-16	5E-09	0	0.9999996	0.3417243	
0.7090001	6E-09	5E-09	1.708621E-09	0	0.9999996	0.0675746	0.3675519	0	6E-09	6.110506E-16	5E-09	0	0.9999996	0.3675519	
0.71	6E-09	5E-09	1.837759E-09	0	0.9999996	0.07919472	0.3907967	0	6E-09	6.572339E-16	5E-09	0	0.9999996	0.3907967	
0.711	6E-09	5E-09	1.953983E-09	0	0.9999996	0.09081508	0.411717	0	6E-09	6.987988E-16	5E-09	0	0.9999996	0.411717	
0.712	6E-09	5E-09	2.058584E-09	0	0.9999996	0.1023194	0.4305453	0	6E-09	7.362074E-16	5E-09	0	0.9999996	0.4305453	
0.7130001	6E-09	5E-09	2.152726E-09	0	0.9999996	0.1136147	0.4474908	0	6E-09	7.69875E-16	5E-09	0	0.9999996	0.4474908	
0.714	6E-09	5E-09	2.237453E-09	0	0.9999996	0.1246278	0.4627417	0	6E-09	8.001759E-16	5E-09	0	0.9999996	0.4627417	
0.715	6E-09	5E-09	2.313708E-09	0	0.9999996	0.1353021	0.4764675	0	6E-09	8.274467E-16	5E-09	0	0.9999996	0.4764675	
0.716	6E-09	5E-09	2.382337E-09	0	0.9999996	0.1455952	0.4888208	0	6E-09	8.519903E-16	5E-09	0	0.9999996	0.4888208	
0.717	6E-09	5E-09	2.444103E-09	0	0.9999996	0.1554767	0.4999387	0	6E-09	8.740797E-16	5E-09	0	0.9999996	0.4999387	
0.7180001	6E-09	5E-09	2.499693E-09	0	0.9999996	0.164926	0.5099448	0	6E-09	8.939601E-16	5E-09	0	0.9999996	0.5099448	
0.719	6E-09	5E-09	2.549723E-09	0	0.9999996	0.1739306	0.5189503	0	6E-09	9.118524E-16	5E-09	0	0.9999996	0.5189503	
0.72	6E-09	5E-09	2.594751E-09	0	0.9999996	0.1824851	0.5270553	0	6E-09	9.279555E-16	5E-09	0	0.9999996	0.5270553	
0.721	6E-09	5E-09	2.635276E-09	0	0.9999996	0.1905893	0.5343497	0	6E-09	9.424484E-16	5E-09	0	0.9999996	0.5343497	
0.7220001	6E-09	5E-09	2.671748E-09	0	0.9999996	0.1982479	0.5409148	0	6E-09	9.554917E-16	5E-09	0	0.9999996	0.5409148	
0.723	6E-09	5E-09	2.704573E-09	0	0.9999996	0.2054688	0.5468233	0	6E-09	9.672309E-16	5E-09	0	0.9999996	0.5468233	
0.724	6E-09	5E-09	2.734116E-09	0	0.9999996	0.2122631	0.552141	0	6E-09	9.777962E-16	5E-09	0	0.9999996	0.552141	
0.725	6E-09	5E-09	2.760704E-09	0	0.9999996	0.2186438	0.5569269	0	6E-09	9.87305E-16	5E-09	0	0.9999996	0.5569269	
