Time	Tension	Length	
5.75	10.90163	0.5095696	
5.751	10.90139	0.5095696	
5.752	10.90115	0.5095696	
5.753	10.90091	0.5095696	
5.754	10.90067	0.5095696	
5.755	10.90043	0.5095696	
5.756	10.9002	0.5095696	
5.757	10.89996	0.5095696	
5.758	10.89973	0.5095696	
5.759	10.8995	0.5095696	
5.76	10.89927	0.5095696	
5.761	10.89904	0.5095696	
5.762	10.89881	0.5095696	
5.763	10.89859	0.5095696	
5.764	10.89836	0.5095696	
5.765	10.89814	0.5095696	
5.766	10.89792	0.5095696	
5.767	10.8977	0.5095696	
5.768	10.89748	0.5095696	
5.769	10.89726	0.5095696	
5.77	10.89704	0.5095696	
5.771	10.89683	0.5095696	
5.772	10.89662	0.5095696	
5.773	10.8964	0.5095696	
5.774	10.89619	0.5095696	
5.775	10.89598	0.5095696	
5.776	10.89578	0.5095696	
5.777	10.89557	0.5095696	
5.778	10.89536	0.5095696	
5.779	10.89516	0.5095696	
5.78	10.89496	0.5095696	
5.781	10.89476	0.5095696	
5.782	10.89456	0.5095696	
5.783	10.89436	0.5095696	
5.784	10.89416	0.5095696	
5.785	10.89396	0.5095696	
5.786	10.89377	0.5095696	
5.787	10.89357	0.5095696	
5.788	10.89338	0.5095696	
5.789	10.89319	0.5095696	
5.79	10.893	0.5095696	
5.791	10.89281	0.5095696	
5.792	10.89262	0.5095696	
5.793	10.89243	0.5095696	
5.794	10.89225	0.5095696	
5.795	10.89206	0.5095696	
5.796	10.89188	0.5095696	
5.797	10.8917	0.5095696	
5.798	10.89151	0.5095696	
5.799	10.89133	0.5095696	
5.8	10.89115	0.5095696	
5.801	10.89098	0.5095696	
5.802	10.8908	0.5095696	
5.803	10.89062	0.5095696	
5.804	10.89045	0.5095696	
5.805	10.89028	0.5095696	
5.806	10.8901	0.5095696	
5.807	10.88993	0.5095696	
5.808	10.88976	0.5095696	
5.809	10.88959	0.5095696	
5.81	10.88942	0.5095696	
5.811	10.88926	0.5095696	
5.812	10.88909	0.5095696	
5.813	10.88893	0.5095696	
5.814	10.88876	0.5095696	
5.815	10.8886	0.5095696	
5.816	10.88844	0.5095696	
5.817	10.88828	0.5095696	
5.818	10.88812	0.5095696	
5.819	10.88796	0.5095696	
5.82	10.8878	0.5095696	
5.821	10.88764	0.5095696	
5.822	10.88749	0.5095696	
5.823	10.88733	0.5095696	
5.824	10.88718	0.5095696	
5.825	10.88702	0.5095696	
5.826	10.88687	0.5095696	
5.827	10.88672	0.5095696	
5.828	10.88657	0.5095696	
5.829	10.88642	0.5095696	
5.83	10.88628	0.5095696	
5.831	10.88613	0.5095696	
5.832	10.88598	0.5095696	
5.833	10.88583	0.5095696	
5.834	10.88569	0.5095696	
5.835	10.88555	0.5095696	
5.836	10.8854	0.5095696	
5.837	10.88526	0.5095696	
5.838	10.88512	0.5095696	
5.839	10.88498	0.5095696	
5.84	10.88484	0.5095696	
5.841	10.8847	0.5095696	
5.842	10.88456	0.5095696	
5.843	10.88443	0.5095696	
5.844	10.88429	0.5095696	
5.845	10.88416	0.5095696	
5.846	10.88402	0.5095696	
5.847	10.88389	0.5095696	
5.848	10.88376	0.5095696	
5.849	10.88363	0.5095696	
5.85	10.88349	0.5095696	
5.851	10.88336	0.5095696	
5.852	10.88324	0.5095696	
5.853	10.88311	0.5095696	
5.854	10.88298	0.5095696	
5.855	10.88285	0.5095696	
5.856	10.88273	0.5095696	
5.857	10.8826	0.5095696	
5.858	10.88248	0.5095696	
5.859	10.88235	0.5095696	
5.86	10.88223	0.5095696	
5.861	10.88211	0.5095696	
5.862	10.88199	0.5095696	
5.863	10.88187	0.5095696	
5.864	10.88175	0.5095696	
5.865	10.88163	0.5095696	
5.866	10.88151	0.5095696	
5.867	10.88139	0.5095696	
5.868	10.88128	0.5095696	
5.869	10.88116	0.5095696	
5.87	10.88104	0.5095696	
5.871	10.88093	0.5095696	
5.872	10.88081	0.5095696	
5.873	10.8807	0.5095696	
5.874	10.88059	0.5095696	
5.875	10.88048	0.5095696	
5.876	10.88037	0.5095696	
5.877	10.88025	0.5095696	
5.878	10.88015	0.5095696	
5.879	10.88004	0.5095696	
5.88	10.87993	0.5095696	
5.881	10.87982	0.5095696	
5.882	10.87971	0.5095696	
5.883	10.87961	0.5095696	
5.884	10.8795	0.5095696	
5.885	10.8794	0.5095696	
5.886	10.87929	0.5095696	
5.887	10.87919	0.5095696	
5.888	10.87908	0.5095696	
5.889	10.87898	0.5095696	
5.89	10.87888	0.5095696	
5.891	10.87878	0.5095696	
5.892	10.87868	0.5095696	
5.893	10.87858	0.5095696	
5.894	10.87848	0.5095696	
5.895	10.87838	0.5095696	
5.896	10.87828	0.5095696	
5.897	10.87822	0.5095696	
5.898	10.87812	0.5095696	
5.899	10.87802	0.5095696	
5.9	10.87793	0.5095696	
5.901	10.87783	0.5095696	
5.902	10.87774	0.5095696	
5.903	10.87764	0.5095696	
5.904	10.87755	0.5095696	
5.905	10.87746	0.5095696	
5.906	10.87736	0.5095696	
5.907	10.87727	0.5095696	
5.908	10.87718	0.5095696	
5.909	10.87709	0.5095696	
5.91	10.877	0.5095696	
5.911	10.87691	0.5095696	
5.912	10.87682	0.5095696	
5.913	10.87673	0.5095696	
5.914	10.87665	0.5095696	
5.915	10.87656	0.5095696	
5.916	10.87647	0.5095696	
5.917	10.87639	0.5095696	
5.918	10.8763	0.5095696	
5.919	10.87622	0.5095696	
5.92	10.87613	0.5095696	
5.921	10.87605	0.5095696	
5.922	10.87596	0.5095696	
5.923	10.87588	0.5095696	
5.924	10.8758	0.5095696	
5.925	10.87572	0.5095696	
5.926	10.87564	0.5095696	
5.927	10.87556	0.5095696	
5.928	10.87547	0.5095696	
5.929	10.87539	0.5095696	
5.93	10.87532	0.5095696	
5.931	10.87524	0.5095696	
5.932	10.87516	0.5095696	
5.933	10.87508	0.5095696	
5.934	10.875	0.5095696	
5.935	10.87493	0.5095696	
5.936	10.87485	0.5095696	
5.937	10.87477	0.5095696	
5.938	10.8747	0.5095696	
5.939	10.87462	0.5095696	
5.94	10.87455	0.5095696	
5.941	10.87447	0.5095696	
5.942	10.8744	0.5095696	
5.943	10.87433	0.5095696	
5.944	10.87425	0.5095696	
5.945	10.87418	0.5095696	
5.946	10.87411	0.5095696	
5.947	10.87404	0.5095696	
5.948	10.87397	0.5095696	
5.949	10.8739	0.5095696	
5.95	10.87383	0.5095696	
5.951	10.87376	0.5095696	
5.952	10.87369	0.5095696	
5.953	10.87362	0.5095696	
5.954	10.87355	0.5095696	
5.955	10.87348	0.5095696	
5.956	10.87342	0.5095696	
5.957	10.87335	0.5095696	
5.958	10.87328	0.5095696	
5.959	10.87322	0.5095696	
5.96	10.87315	0.5095696	
5.961	10.87309	0.5095696	
5.962	10.87302	0.5095696	
5.963	10.87296	0.5095696	
5.964	10.87289	0.5095696	
5.965	10.87283	0.5095696	
5.966	10.87277	0.5095696	
5.967	10.8727	0.5095696	
5.968	10.87264	0.5095696	
5.969	10.87258	0.5095696	
5.97	10.87252	0.5095696	
5.971	10.87245	0.5095696	
5.972	10.87239	0.5095696	
5.973	10.87233	0.5095696	
5.974	10.87227	0.5095696	
5.975	10.87221	0.5095696	
5.976	10.87215	0.5095696	
5.977	10.87209	0.5095696	
5.978	10.87204	0.5095696	
5.979	10.87198	0.5095696	
5.98	10.87192	0.5095696	
5.981	10.87186	0.5095696	
5.982	10.8718	0.5095696	
5.983	10.87175	0.5095696	
5.984	10.87169	0.5095696	
5.985	10.87163	0.5095696	
5.986	10.87158	0.5095696	
5.987	10.87152	0.5095696	
5.988	10.87147	0.5095696	
5.989	10.87141	0.5095696	
5.99	10.87136	0.5095696	
5.991	10.8713	0.5095696	
5.992	10.87125	0.5095696	
5.993	10.8712	0.5095696	
5.994	10.87114	0.5095696	
5.995	10.87109	0.5095696	
5.996	10.87104	0.5095696	
5.997	10.87099	0.5095696	
5.998	10.87094	0.5095696	
5.999	10.87088	0.5095696	
6	10.87083	0.5095696	
6.001	10.87078	0.5095696	
6.002	10.87073	0.5095696	
6.003	10.87068	0.5095696	
6.004	10.87063	0.5095696	
6.005	10.87058	0.5095696	
6.006	10.87053	0.5095696	
6.007	10.87048	0.5095696	
6.008	10.87043	0.5095696	
6.009	10.87039	0.5095696	
6.01	10.87034	0.5095696	
6.011	10.87029	0.5095696	
6.012	10.87024	0.5095696	
6.013	10.8702	0.5095696	
6.014	10.87015	0.5095696	
6.015	10.8701	0.5095696	
6.016	10.87006	0.5095696	
6.017	10.87001	0.5095696	
6.018	10.86996	0.5095696	
6.019	10.86992	0.5095696	
6.02	10.86987	0.5095696	
6.021	10.86983	0.5095696	
6.022	10.86978	0.5095696	
6.023	10.86974	0.5095696	
6.024	10.8697	0.5095696	
6.025	10.86965	0.5095696	
6.026	10.86961	0.5095696	
6.027	10.86957	0.5095696	
6.028	10.86952	0.5095696	
6.029	10.86948	0.5095696	
6.03	10.86944	0.5095696	
6.031	10.8694	0.5095696	
6.032	10.86935	0.5095696	
6.033	10.86931	0.5095696	
6.034	10.86927	0.5095696	
6.035	10.86923	0.5095696	
6.036	10.86919	0.5095696	
6.037	10.86915	0.5095696	
6.038	10.86911	0.5095696	
6.039	10.86907	0.5095696	
6.04	10.86903	0.5095696	
6.041	10.86899	0.5095696	
6.042	10.86895	0.5095696	
6.043	10.86891	0.5095696	
6.044	10.86887	0.5095696	
6.045	10.86883	0.5095696	
6.046	10.8688	0.5095696	
6.047	10.86876	0.5095696	
6.048	10.86872	0.5095696	
6.049	10.86868	0.5095696	
6.05	10.86864	0.5095696	
6.051	10.86861	0.5095696	
6.052	10.86857	0.5095696	
6.053	10.86853	0.5095696	
6.054	10.8685	0.5095696	
6.055	10.86846	0.5095696	
6.056	10.86843	0.5095696	
6.057	10.86839	0.5095696	
6.058	10.86835	0.5095696	
6.059	10.86832	0.5095696	
6.06	10.86828	0.5095696	
6.061	10.86825	0.5095696	
6.062	10.86821	0.5095696	
6.063	10.86818	0.5095696	
6.064	10.86814	0.5095696	
6.065	10.86811	0.5095696	
6.066	10.86808	0.5095696	
6.067	10.86804	0.5095696	
6.068	10.86801	0.5095696	
6.069	10.86798	0.5095696	
6.07	10.86794	0.5095696	
6.071	10.86791	0.5095696	
6.072	10.86788	0.5095696	
6.073	10.86785	0.5095696	
6.074	10.86781	0.5095696	
6.075	10.86778	0.5095696	
6.076	10.86775	0.5095696	
6.077	10.86772	0.5095696	
6.078	10.86769	0.5095696	
6.079	10.86766	0.5095696	
6.08	10.86763	0.5095696	
6.081	10.86759	0.5095696	
6.082	10.86756	0.5095696	
6.083	10.86753	0.5095696	
6.084	10.8675	0.5095696	
6.085	10.86747	0.5095696	
6.086	10.86744	0.5095696	
6.087	10.86741	0.5095696	
6.088	10.86738	0.5095696	
6.089	10.86736	0.5095696	
6.09	10.86733	0.5095696	
6.091	10.8673	0.5095696	
6.092	10.86727	0.5095696	
6.093	10.86724	0.5095696	
6.094	10.86721	0.5095696	
6.095	10.86718	0.5095696	
6.096	10.86716	0.5095696	
6.097	10.86713	0.5095696	
6.098	10.8671	0.5095696	
6.099	10.86707	0.5095696	
6.1	10.86704	0.5095696	
6.101	10.86702	0.5095696	
6.102	10.86699	0.5095696	
6.103	10.86696	0.5095696	
6.104	10.86694	0.5095696	
6.105	10.86691	0.5095696	
6.106	10.86688	0.5095696	
6.107	10.86686	0.5095696	
6.108	10.86683	0.5095696	
6.109	10.86681	0.5095696	
6.11	10.86678	0.5095696	
6.111	10.86676	0.5095696	
6.112	10.86673	0.5095696	
6.113	10.8667	0.5095696	
6.114	10.86668	0.5095696	
6.115	10.86666	0.5095696	
6.116	10.86663	0.5095696	
6.117	10.86661	0.5095696	
6.118	10.86658	0.5095696	
6.119	10.86656	0.5095696	
6.12	10.86653	0.5095696	
6.121	10.86651	0.5095696	
6.122	10.86649	0.5095696	
6.123	10.86646	0.5095696	
6.124	10.86644	0.5095696	
6.125	10.86641	0.5095696	
6.126	10.86639	0.5095696	
6.127	10.86637	0.5095696	
6.128	10.86635	0.5095696	
6.129	10.86632	0.5095696	
6.13	10.8663	0.5095696	
6.131	10.86628	0.5095696	
6.132	10.86625	0.5095696	
6.133	10.86623	0.5095696	
6.134	10.86621	0.5095696	
6.135	10.86619	0.5095696	
6.136	10.86617	0.5095696	
6.137	10.86615	0.5095696	
6.138	10.86612	0.5095696	
6.139	10.8661	0.5095696	
6.14	10.86608	0.5095696	
6.141	10.86606	0.5095696	
6.142	10.86604	0.5095696	
6.143	10.86602	0.5095696	
6.144	10.866	0.5095696	
6.145	10.86598	0.5095696	
6.146	10.86596	0.5095696	
6.147	10.86594	0.5095696	
6.148	10.86592	0.5095696	
6.149	10.8659	0.5095696	
6.15	10.86588	0.5095696	
6.151	10.86586	0.5095696	
6.152	10.86584	0.5095696	
6.153	10.86582	0.5095696	
6.154	10.8658	0.5095696	
6.155	10.86578	0.5095696	
6.156	10.86576	0.5095696	
6.157	10.86574	0.5095696	
6.158	10.86572	0.5095696	
6.159	10.8657	0.5095696	
6.16	10.86568	0.5095696	
6.161	10.86566	0.5095696	
6.162	10.86565	0.5095696	
6.163	10.86563	0.5095696	
6.164	10.86561	0.5095696	
6.165	10.86559	0.5095696	
6.166	10.86557	0.5095696	
6.167	10.86555	0.5095696	
6.168	10.86554	0.5095696	
6.169	10.86552	0.5095696	
6.17	10.8655	0.5095696	
6.171	10.86548	0.5095696	
6.172	10.86547	0.5095696	
6.173	10.86545	0.5095696	
6.174	10.86543	0.5095696	
6.175	10.86542	0.5095696	
6.176	10.8654	0.5095696	
6.177	10.86538	0.5095696	
6.178	10.86536	0.5095696	
6.179	10.86535	0.5095696	
6.18	10.86533	0.5095696	
6.181	10.86532	0.5095696	
6.182	10.8653	0.5095696	
6.183	10.86528	0.5095696	
6.184	10.86527	0.5095696	
6.185	10.86525	0.5095696	
6.186	10.86523	0.5095696	
6.187	10.86522	0.5095696	
6.188	10.8652	0.5095696	
6.189	10.86519	0.5095696	
6.19	10.86517	0.5095696	
6.191	10.86516	0.5095696	
6.192	10.86514	0.5095696	
6.193	10.86513	0.5095696	
6.194	10.86511	0.5095696	
6.195	10.8651	0.5095696	
6.196	10.86508	0.5095696	
6.197	10.86506	0.5095696	
6.198	10.86505	0.5095696	
6.199	10.86504	0.5095696	
6.2	10.86502	0.5095696	
6.201	10.86501	0.5095696	
6.202	10.86499	0.5095696	
6.203	10.86498	0.5095696	
6.204	10.86496	0.5095696	
6.205	10.86495	0.5095696	
6.206	10.86493	0.5095696	
6.207	10.86492	0.5095696	
6.208	10.86491	0.5095696	
6.209	10.86489	0.5095696	
6.21	10.86488	0.5095696	
6.211	10.86487	0.5095696	
6.212	10.86485	0.5095696	
6.213	10.86484	0.5095696	
6.214	10.86483	0.5095696	
6.215	10.86481	0.5095696	
6.216	10.8648	0.5095696	
6.217	10.86479	0.5095696	
6.218	10.86477	0.5095696	
6.219	10.86476	0.5095696	
6.22	10.86475	0.5095696	
6.221	10.86473	0.5095696	
6.222	10.86472	0.5095696	
6.223	10.86471	0.5095696	
6.224	10.8647	0.5095696	
6.225	10.86468	0.5095696	
6.226	10.86467	0.5095696	
6.227	10.86466	0.5095696	
6.228	10.86465	0.5095696	
6.229	10.86463	0.5095696	
6.23	10.86462	0.5095696	
6.231	10.86461	0.5095696	
6.232	10.8646	0.5095696	
6.233	10.86459	0.5095696	
6.234	10.86457	0.5095696	
6.235	10.86456	0.5095696	
6.236	10.86455	0.5095696	
6.237	10.86454	0.5095696	
6.238	10.86453	0.5095696	
6.239	10.86452	0.5095696	
6.24	10.86451	0.5095696	
6.241	10.86449	0.5095696	
6.242	10.86448	0.5095696	
6.243	10.86447	0.5095696	
6.244	10.86446	0.5095696	
6.245	10.86445	0.5095696	
6.246	10.86444	0.5095696	
6.247	10.86443	0.5095696	
6.248	10.86442	0.5095696	
6.249	10.86441	0.5095696	
6.25	10.8644	0.5095696	
6.251	10.86439	0.5095696	
6.252	10.86438	0.5095696	
6.253	10.86436	0.5095696	
6.254	10.86435	0.5095696	
6.255	10.86434	0.5095696	
6.256	10.86433	0.5095696	
6.257	10.86432	0.5095696	
6.258	10.86431	0.5095696	
6.259	10.8643	0.5095696	
6.26	10.86429	0.5095696	
6.261	10.86428	0.5095696	
6.262	10.86427	0.5095696	
6.263	10.86426	0.5095696	
6.264	10.86425	0.5095696	
6.265	10.86424	0.5095696	
6.266	10.86423	0.5095696	
6.267	10.86422	0.5095696	
6.268	10.86421	0.5095696	
6.269	10.86421	0.5095696	
6.27	10.8642	0.5095696	
6.271	10.86419	0.5095696	
6.272	10.86418	0.5095696	
6.273	10.86417	0.5095696	
6.274	10.86416	0.5095696	
6.275	10.86415	0.5095696	
6.276	10.86414	0.5095696	
6.277	10.86413	0.5095696	
6.278	10.86412	0.5095696	
6.279	10.86411	0.5095696	
6.28	10.8641	0.5095696	
6.281	10.8641	0.5095696	
6.282	10.86409	0.5095696	
6.283	10.86408	0.5095696	
6.284	10.86407	0.5095696	
6.285	10.86406	0.5095696	
6.286	10.86405	0.5095696	
6.287	10.86404	0.5095696	
6.288	10.86404	0.5095696	
6.289	10.86403	0.5095696	
6.29	10.86402	0.5095696	
6.291	10.86401	0.5095696	
6.292	10.864	0.5095696	
6.293	10.86399	0.5095696	
6.294	10.86399	0.5095696	
6.295	10.86398	0.5095696	
6.296	10.86397	0.5095696	
6.297	10.86396	0.5095696	
6.298	10.86395	0.5095696	
6.299	10.86395	0.5095696	
6.3	10.86394	0.5095696	
6.301	10.86393	0.5095696	
6.302	10.86392	0.5095696	
6.303	10.86392	0.5095696	
6.304	10.86391	0.5095696	
6.305	10.8639	0.5095696	
6.306	10.86389	0.5095696	
6.307	10.86389	0.5095696	
6.308	10.86388	0.5095696	
6.309	10.86387	0.5095696	
6.31	10.86386	0.5095696	
6.311	10.86386	0.5095696	
6.312	10.86385	0.5095696	
6.313	10.86384	0.5095696	
6.314	10.86383	0.5095696	
6.315	10.86383	0.5095696	
6.316	10.86382	0.5095696	
6.317	10.86381	0.5095696	
6.318	10.86381	0.5095696	
6.319	10.8638	0.5095696	
6.32	10.86379	0.5095696	
6.321	10.86379	0.5095696	
6.322	10.86378	0.5095696	
6.323	10.86377	0.5095696	
6.324	10.86377	0.5095696	
6.325	10.86376	0.5095696	
6.326	10.86375	0.5095696	
6.327	10.86375	0.5095696	
6.328	10.86374	0.5095696	
6.329	10.86373	0.5095696	
6.33	10.86373	0.5095696	
6.331	10.86372	0.5095696	
6.332	10.86371	0.5095696	
6.333	10.86371	0.5095696	
6.334	10.8637	0.5095696	
6.335	10.86369	0.5095696	
6.336	10.86369	0.5095696	
6.337	10.86368	0.5095696	
6.338	10.86368	0.5095696	
6.339	10.86367	0.5095696	
6.34	10.86366	0.5095696	
6.341	10.86366	0.5095696	
6.342	10.86365	0.5095696	
6.343	10.86365	0.5095696	
6.344	10.86364	0.5095696	
6.345	10.86364	0.5095696	
6.346	10.86363	0.5095696	
6.347	10.86362	0.5095696	
6.348	10.86362	0.5095696	
6.349	10.86361	0.5095696	
6.35	10.86361	0.5095696	
6.351	10.8636	0.5095696	
6.352	10.8636	0.5095696	
6.353	10.86359	0.5095696	
6.354	10.86358	0.5095696	
6.355	10.86358	0.5095696	
6.356	10.86357	0.5095696	
6.357	10.86357	0.5095696	
6.358	10.86356	0.5095696	
6.359	10.86355	0.5095696	
6.36	10.86355	0.5095696	
6.361	10.86354	0.5095696	
6.362	10.86354	0.5095696	
6.363	10.86353	0.5095696	
6.364	10.86353	0.5095696	
6.365	10.86352	0.5095696	
6.366	10.86352	0.5095696	
6.367	10.86351	0.5095696	
6.368	10.86351	0.5095696	
6.369	10.8635	0.5095696	
6.37	10.8635	0.5095696	
6.371	10.86349	0.5095696	
6.372	10.86349	0.5095696	
6.373	10.86348	0.5095696	
6.374	10.86348	0.5095696	
6.375	10.86347	0.5095696	
6.376	10.86347	0.5095696	
6.377	10.86347	0.5095696	
6.378	10.86346	0.5095696	
6.379	10.86346	0.5095696	
6.38	10.86345	0.5095696	
6.381	10.86345	0.5095696	
6.382	10.86344	0.5095696	
6.383	10.86344	0.5095696	
6.384	10.86343	0.5095696	
6.385	10.86343	0.5095696	
6.386	10.86342	0.5095696	
6.387	10.86342	0.5095696	
6.388	10.86341	0.5095696	
6.389	10.86341	0.5095696	
6.39	10.8634	0.5095696	
6.391	10.8634	0.5095696	
6.392	10.86339	0.5095696	
6.393	10.86339	0.5095696	
6.394	10.86338	0.5095696	
6.395	10.86338	0.5095696	
6.396	10.86338	0.5095696	
6.397	10.86337	0.5095696	
6.398	10.86337	0.5095696	
6.399	10.86337	0.5095696	
6.4	10.86336	0.5095696	
6.401	10.86336	0.5095696	
6.402	10.86335	0.5095696	
6.403	10.86335	0.5095696	
6.404	10.86335	0.5095696	
6.405	10.86334	0.5095696	
6.406	10.86334	0.5095696	
6.407	10.86333	0.5095696	
6.408	10.86333	0.5095696	
6.409	10.86333	0.5095696	
6.41	10.86332	0.5095696	
6.411	10.86332	0.5095696	
6.412	10.86332	0.5095696	
6.413	10.86331	0.5095696	
6.414	10.86331	0.5095696	
6.415	10.8633	0.5095696	
6.416	10.8633	0.5095696	
6.417	10.8633	0.5095696	
6.418	10.86329	0.5095696	
6.419	10.86329	0.5095696	
6.42	10.86329	0.5095696	
6.421	10.86328	0.5095696	
6.422	10.86328	0.5095696	
6.423	10.86327	0.5095696	
6.424	10.86327	0.5095696	
6.425	10.86327	0.5095696	
6.426	10.86326	0.5095696	
6.427	10.86326	0.5095696	
6.428	10.86325	0.5095696	
6.429	10.86325	0.5095696	
6.43	10.86325	0.5095696	
6.431	10.86324	0.5095696	
6.432	10.86324	0.5095696	
6.433	10.86324	0.5095696	
6.434	10.86323	0.5095696	
6.435	10.86323	0.5095696	
6.436	10.86323	0.5095696	
6.437	10.86322	0.5095696	
6.438	10.86322	0.5095696	
6.439	10.86322	0.5095696	
6.44	10.86321	0.5095696	
6.441	10.86321	0.5095696	
6.442	10.86321	0.5095696	
6.443	10.86321	0.5095696	
6.444	10.8632	0.5095696	
6.445	10.8632	0.5095696	
6.446	10.8632	0.5095696	
6.447	10.86319	0.5095696	
6.448	10.86319	0.5095696	
6.449	10.86319	0.5095696	
6.45	10.86319	0.5095696	
6.451	10.86318	0.5095696	
6.452	10.86318	0.5095696	
6.453	10.86318	0.5095696	
6.454	10.86317	0.5095696	
6.455	10.86317	0.5095696	
6.456	10.86317	0.5095696	
6.457	10.86317	0.5095696	
6.458	10.86316	0.5095696	
6.459	10.86316	0.5095696	
6.46	10.86316	0.5095696	
6.461	10.86315	0.5095696	
6.462	10.86315	0.5095696	
6.463	10.86315	0.5095696	
6.464	10.86315	0.5095696	
6.465	10.86314	0.5095696	
6.466	10.86314	0.5095696	
6.467	10.86314	0.5095696	
6.468	10.86313	0.5095696	
6.469	10.86313	0.5095696	
6.47	10.86313	0.5095696	
6.471	10.86313	0.5095696	
6.472	10.86312	0.5095696	
6.473	10.86312	0.5095696	
6.474	10.86312	0.5095696	
6.475	10.86311	0.5095696	
6.476	10.86311	0.5095696	
6.477	10.86311	0.5095696	
6.478	10.86311	0.5095696	
6.479	10.8631	0.5095696	
6.48	10.8631	0.5095696	
6.481	10.8631	0.5095696	
6.482	10.86309	0.5095696	
6.483	10.86309	0.5095696	
6.484	10.86309	0.5095696	
6.485	10.86309	0.5095696	
6.486	10.86308	0.5095696	
6.487	10.86308	0.5095696	
6.488	10.86308	0.5095696	
6.489	10.86308	0.5095696	
6.49	10.86307	0.5095696	
6.491	10.86307	0.5095696	
6.492	10.86307	0.5095696	
6.493	10.86307	0.5095696	
6.494	10.86307	0.5095696	
6.495	10.86306	0.5095696	
6.496	10.86306	0.5095696	
6.497	10.86306	0.5095696	
6.498	10.86306	0.5095696	
6.499	10.86306	0.5095696	
6.5	10.86305	0.5095696	
6.501	10.86305	0.5095696	
6.502	10.86305	0.5095696	
6.503	10.86305	0.5095696	
6.504	10.86305	0.5095696	
6.505	10.86304	0.5095696	
6.506	10.86304	0.5095696	
6.507	10.86304	0.5095696	
6.508	10.86304	0.5095696	
6.509	10.86304	0.5095696	
6.51	10.86304	0.5095696	
6.511	10.86303	0.5095696	
6.512	10.86303	0.5095696	
6.513	10.86303	0.5095696	
6.514	10.86303	0.5095696	
6.515	10.86303	0.5095696	
6.516	10.86302	0.5095696	
6.517	10.86302	0.5095696	
6.518	10.86302	0.5095696	
6.519	10.86302	0.5095696	
6.52	10.86302	0.5095696	
6.521	10.86301	0.5095696	
6.522	10.86301	0.5095696	
6.523	10.86301	0.5095696	
6.524	10.86301	0.5095696	
6.525	10.86301	0.5095696	
6.526	10.863	0.5095696	
6.527	10.863	0.5095696	
6.528	10.863	0.5095696	
6.529	10.863	0.5095696	
6.53	10.863	0.5095696	
6.531	10.863	0.5095696	
6.532	10.86299	0.5095696	
6.533	10.86299	0.5095696	
6.534	10.86299	0.5095696	
6.535	10.86299	0.5095696	
6.536	10.86299	0.5095696	
6.537	10.86298	0.5095696	
6.538	10.86298	0.5095696	
6.539	10.86298	0.5095696	
6.54	10.86298	0.5095696	
6.541	10.86298	0.5095696	
6.542	10.86297	0.5095696	
6.543	10.86297	0.5095696	
6.544	10.86297	0.5095696	
6.545	10.86297	0.5095696	
6.546	10.86297	0.5095696	
6.547	10.86296	0.5095696	
6.548	10.86296	0.5095696	
6.549	10.86296	0.5095696	
6.55	10.86296	0.5095696	
6.551	10.86296	0.5095696	
6.552	10.86296	0.5095696	
6.553	10.86295	0.5095696	
6.554	10.86295	0.5095696	
6.555	10.86295	0.5095696	
6.556	10.86295	0.5095696	
6.557	10.86295	0.5095696	
6.558	10.86294	0.5095696	
6.559	10.86294	0.5095696	
6.56	10.86294	0.5095696	
6.561	10.86294	0.5095696	
6.562	10.86294	0.5095696	
6.563	10.86293	0.5095696	
6.564	10.86293	0.5095696	
6.565	10.86293	0.5095696	
6.566	10.86293	0.5095696	
6.567	10.86293	0.5095696	
6.568	10.86293	0.5095696	
6.569	10.86292	0.5095696	
6.57	10.86292	0.5095696	
6.571	10.86292	0.5095696	
6.572	10.86292	0.5095696	
6.573	10.86292	0.5095696	
6.574	10.86292	0.5095696	
6.575	10.86292	0.5095696	
6.576	10.86292	0.5095696	
6.577	10.86292	0.5095696	
6.578	10.86292	0.5095696	
6.579	10.86292	0.5095696	
6.58	10.86291	0.5095696	
6.581	10.86291	0.5095696	
6.582	10.86291	0.5095696	
6.583	10.86291	0.5095696	
6.584	10.86291	0.5095696	
6.585	10.86291	0.5095696	
6.586	10.86291	0.5095696	
6.587	10.86291	0.5095696	
6.588	10.86291	0.5095696	
6.589	10.86291	0.5095696	
6.59	10.8629	0.5095696	
6.591	10.8629	0.5095696	
6.592	10.8629	0.5095696	
6.593	10.8629	0.5095696	
6.594	10.8629	0.5095696	
6.595	10.8629	0.5095696	
6.596	10.8629	0.5095696	
6.597	10.8629	0.5095696	
6.598	10.8629	0.5095696	
6.599	10.8629	0.5095696	
6.6	10.8629	0.5095696	
6.601	10.86289	0.5095696	
6.602	10.86289	0.5095696	
6.603	10.86289	0.5095696	
6.604	10.86289	0.5095696	
6.605	10.86289	0.5095696	
6.606	10.86289	0.5095696	
6.607	10.86289	0.5095696	
6.608	10.86289	0.5095696	
6.609	10.86289	0.5095696	
6.61	10.86289	0.5095696	
6.611	10.86288	0.5095696	
6.612	10.86288	0.5095696	
6.613	10.86288	0.5095696	
6.614	10.86288	0.5095696	
6.615	10.86288	0.5095696	
6.616	10.86288	0.5095696	
6.617	10.86288	0.5095696	
6.618	10.86288	0.5095696	
6.619	10.86288	0.5095696	
6.62	10.86288	0.5095696	
6.621	10.86287	0.5095696	
6.622	10.86287	0.5095696	
6.623	10.86287	0.5095696	
6.624	10.86287	0.5095696	
