Time	Length	Velocity	
15.406	0.3510689	0.0001192093	
15.407	0.351069	8.940697E-05	
15.408	0.3510692	0.0001192093	
15.409	0.3510692	8.940697E-05	
15.41	0.3510693	8.940697E-05	
15.411	0.3510695	0.0001192093	
15.412	0.3510695	8.940697E-05	
15.413	0.3510697	0.0001192093	
15.414	0.3510698	0.0001192093	
15.415	0.3510699	0.0001192093	
15.416	0.35107	0.0001192093	
15.417	0.3510701	8.940697E-05	
15.418	0.3510703	0.0001490116	
15.419	0.3510703	8.940697E-05	
15.42	0.3510704	5.960465E-05	
15.421	0.3510705	0.0001192093	
15.422	0.3510706	0.0001192093	
15.423	0.3510708	0.0001192093	
15.424	0.3510709	0.0001192093	
15.425	0.351071	0.0001192093	
15.426	0.3510711	0.0001192093	
15.427	0.3510712	8.940697E-05	
15.428	0.3510713	0.0001192093	
15.429	0.3510714	8.940697E-05	
15.43	0.3510715	0.0001192093	
15.431	0.3510717	0.0001192093	
15.432	0.3510718	0.0001192093	
15.433	0.3510719	0.0001490116	
15.434	0.351072	0.0001192093	
15.435	0.3510722	0.0001192093	
15.436	0.3510723	8.940697E-05	
15.437	0.3510724	0.0001490116	
15.438	0.3510725	0.0001192093	
15.439	0.3510726	0.0001192093	
15.44	0.3510728	0.0001192093	
15.441	0.3510728	8.940697E-05	
15.442	0.351073	0.0001490116	
15.443	0.3510731	8.940697E-05	
15.444	0.3510732	8.940697E-05	
15.445	0.3510733	0.0001192093	
15.446	0.3510734	0.0001192093	
15.447	0.3510735	8.940697E-05	
15.448	0.3510736	0.0001192093	
15.449	0.3510737	0.0001192093	
15.45	0.3510739	0.0001192093	
15.451	0.351074	0.0001192093	
15.452	0.3510741	0.0001192093	
15.453	0.3510742	8.940697E-05	
15.454	0.3510743	0.0001490116	
15.455	0.3510744	8.940697E-05	
15.456	0.3510745	0.0001192093	
15.457	0.3510747	0.0001192093	
15.458	0.3510748	0.0001192093	
15.459	0.3510749	0.0001490116	
15.46	0.3510751	0.0001192093	
15.461	0.3510751	8.940697E-05	
15.462	0.3510753	0.0001192093	
15.463	0.3510754	0.0001192093	
15.464	0.3510755	0.0001192093	
15.465	0.3510756	0.0001192093	
15.466	0.3510758	0.0001490116	
15.467	0.3510759	0.0001192093	
15.468	0.351076	0.0001490116	
15.469	0.3510761	8.940697E-05	
15.47	0.3510763	0.0001788139	
15.471	0.3510764	8.940697E-05	
15.472	0.3510765	0.0001490116	
15.473	0.3510767	0.0001490116	
15.474	0.3510768	0.0001192093	
15.475	0.3510769	0.0001192093	
15.476	0.351077	0.0001192093	
15.477	0.3510772	0.0001490116	
15.478	0.3510773	0.0001490116	
15.479	0.3510775	0.0001490116	
15.48	0.3510776	0.0001490116	
15.481	0.3510778	0.0001192093	
15.482	0.3510779	0.0001192093	
15.483	0.351078	0.0001192093	
15.484	0.3510782	0.0001490116	
15.485	0.3510783	0.0001490116	
15.486	0.3510785	0.0001788139	
15.487	0.3510786	0.0001192093	
15.488	0.3510787	0.0001490116	
15.489	0.3510789	0.0001788139	
15.49	0.3510791	0.0001490116	
15.491	0.3510792	0.0001490116	
15.492	0.3510794	0.0001490116	
15.493	0.3510796	0.0001788139	
15.494	0.3510797	0.0001490116	
15.495	0.3510798	0.0001192093	
15.496	0.35108	0.0001490116	
15.497	0.3510801	0.0001490116	
15.498	0.3510803	0.0001490116	
15.499	0.3510804	0.0001490116	
15.5	0.3510806	0.0001788139	
15.501	0.3510807	0.0001490116	
15.502	0.3510809	0.0001490116	
15.503	0.3510811	0.0001788139	
15.504	0.3510812	0.0001192093	
15.505	0.3510814	0.0001788139	
15.506	0.3510815	0.0001490116	
15.507	0.3510817	0.0001788139	
15.508	0.3510818	0.0001490116	
15.509	0.351082	0.0001490116	
15.51	0.3510821	0.0001490116	
15.511	0.3510823	0.0001490116	
15.512	0.3510824	0.0001490116	
15.513	0.3510826	0.0001490116	
15.514	0.3510828	0.0001788139	
15.515	0.351083	0.0001788139	
15.516	0.3510831	0.0001788139	
15.517	0.3510833	0.0001788139	
15.518	0.3510835	0.0001490116	
15.519	0.3510836	0.0001490116	
15.52	0.3510838	0.0001490116	
15.521	0.351084	0.0002086163	
15.522	0.3510841	0.0001788139	
15.523	0.3510843	0.0001788139	
15.524	0.3510845	0.0001490116	
15.525	0.3510847	0.0002086163	
15.526	0.3510849	0.0002086163	
15.527	0.351085	0.0001490116	
15.528	0.3510852	0.0002086163	
15.529	0.3510854	0.0001788139	
15.53	0.3510856	0.0001788139	
15.531	0.3510858	0.0001788139	
15.532	0.351086	0.0002086163	
15.533	0.3510862	0.0002086163	
15.534	0.3510864	0.0002086163	
15.535	0.3510866	0.0001788139	
15.536	0.3510868	0.0002086163	
15.537	0.351087	0.0002086163	
15.538	0.3510872	0.0001788139	
15.539	0.3510874	0.0002086163	
15.54	0.3510876	0.0002086163	
15.541	0.3510878	0.0001788139	
15.542	0.351088	0.0002384186	
15.543	0.3510882	0.0002086163	
15.544	0.3510884	0.0001788139	
15.545	0.3510886	0.0002086163	
15.546	0.3510889	0.0002384186	
15.547	0.3510891	0.0002086163	
15.548	0.3510892	0.0001788139	
15.549	0.3510894	0.0002086163	
15.55	0.3510897	0.0002086163	
15.551	0.3510899	0.0002086163	
15.552	0.3510901	0.0002086163	
15.553	0.3510903	0.0002086163	
15.554	0.3510905	0.0001788139	
15.555	0.3510906	0.0001788139	
15.556	0.3510908	0.0002086163	
15.557	0.351091	0.0001788139	
15.558	0.3510912	0.0002086163	
15.559	0.3510915	0.0002384186	
15.56	0.3510917	0.0001788139	
15.561	0.3510919	0.0002086163	
15.562	0.351092	0.0001788139	
15.563	0.3510922	0.0001788139	
15.564	0.3510924	0.0002086163	
15.565	0.3510926	0.0001788139	
15.566	0.3510928	0.0001788139	
15.567	0.351093	0.0002086163	
15.568	0.3510932	0.0002086163	
15.569	0.3510934	0.0001788139	
15.57	0.3510936	0.0002086163	
15.571	0.3510937	0.0001490116	
15.572	0.3510939	0.0002086163	
15.573	0.3510941	0.0001788139	
15.574	0.3510943	0.0002086163	
15.575	0.3510945	0.0001788139	
15.576	0.3510947	0.0001788139	
15.577	0.3510949	0.0001788139	
15.578	0.3510951	0.0001788139	
15.579	0.3510953	0.0002086163	
15.58	0.3510954	0.0001788139	
15.581	0.3510956	0.0002086163	
15.582	0.3510958	0.0001490116	
15.583	0.351096	0.0002086163	
15.584	0.3510962	0.0001788139	
15.585	0.3510964	0.0001788139	
15.586	0.3510965	0.0001788139	
15.587	0.3510967	0.0001490116	
15.588	0.3510969	0.0001788139	
15.589	0.3510971	0.0002086163	
15.59	0.3510973	0.0001788139	
15.591	0.3510974	0.0001788139	
15.592	0.3510976	0.0001788139	
15.593	0.3510978	0.0001788139	
15.594	0.351098	0.0001788139	
15.595	0.3510982	0.0001788139	
15.596	0.3510983	0.0001490116	
15.597	0.3510984	0.0001490116	
15.598	0.3510986	0.0001788139	
15.599	0.3510988	0.0001788139	
15.6	0.351099	0.0001490116	
15.601	0.3510991	0.0001788139	
15.602	0.3510993	0.0001788139	
15.603	0.3510995	0.0001490116	
15.604	0.3510996	0.0001490116	
15.605	0.3510998	0.0001788139	
15.606	0.3510999	0.0001490116	
15.607	0.3511001	0.0001490116	
15.608	0.3511002	0.0001490116	
15.609	0.3511004	0.0001490116	
15.61	0.3511005	0.0001490116	
15.611	0.3511007	0.0001490116	
15.612	0.3511008	0.0001490116	
15.613	0.351101	0.0001490116	
15.614	0.3511011	0.0001490116	
15.615	0.3511012	0.0001192093	
15.616	0.3511014	0.0001192093	
15.617	0.3511015	0.0001192093	
15.618	0.3511016	0.0001490116	
15.619	0.3511018	0.0001490116	
15.62	0.351102	0.0001788139	
15.621	0.3511021	8.940697E-05	
15.622	0.3511021	8.940697E-05	
15.623	0.3511023	0.0001490116	
15.624	0.3511024	0.0001490116	
15.625	0.3511026	0.0001192093	
15.626	0.3511027	0.0001192093	
15.627	0.3511028	0.0001192093	
15.628	0.3511029	0.0001192093	
15.629	0.351103	0.0001192093	
15.63	0.3511031	8.940697E-05	
15.631	0.3511032	8.940697E-05	
15.632	0.3511033	0.0001192093	
15.633	0.3511035	0.0001192093	
15.634	0.3511036	0.0001192093	
15.635	0.3511037	0.0001490116	
15.636	0.3511038	0.0001192093	
15.637	0.351104	0.0001490116	
15.638	0.3511041	8.940697E-05	
15.639	0.3511042	0.0001192093	
15.64	0.3511043	0.0001192093	
15.641	0.3511044	8.940697E-05	
15.642	0.3511045	0.0001192093	
15.643	0.3511046	8.940697E-05	
15.644	0.3511048	0.0001788139	
15.645	0.3511049	8.940697E-05	
15.646	0.351105	0.0001192093	
15.647	0.3511051	0.0001192093	
15.648	0.3511052	0.0001192093	
15.649	0.3511053	8.940697E-05	
15.65	0.3511054	8.940697E-05	
15.651	0.3511055	0.0001192093	
15.652	0.3511057	0.0001192093	
15.653	0.3511057	8.940697E-05	
15.654	0.3511059	0.0001192093	
15.655	0.351106	8.940697E-05	
15.656	0.351106	8.940697E-05	
15.657	0.3511061	8.940697E-05	
15.658	0.3511063	0.0001192093	
15.659	0.3511064	0.0001192093	
15.66	0.3511065	8.940697E-05	
15.661	0.3511066	8.940697E-05	
15.662	0.3511066	8.940697E-05	
15.663	0.3511067	8.940697E-05	
15.664	0.3511068	8.940697E-05	
15.665	0.3511069	8.940697E-05	
15.666	0.351107	8.940697E-05	
15.667	0.3511071	8.940697E-05	
15.668	0.3511072	8.940697E-05	
15.669	0.3511073	8.940697E-05	
15.67	0.3511073	5.960465E-05	
15.671	0.3511074	0.0001192093	
15.672	0.3511075	8.940697E-05	
15.673	0.3511076	5.960465E-05	
15.674	0.3511077	5.960465E-05	
15.675	0.3511077	5.960465E-05	
15.676	0.3511078	8.940697E-05	
15.677	0.3511079	5.960465E-05	
15.678	0.3511079	5.960465E-05	
15.679	0.351108	0.0001192093	
15.68	0.3511081	5.960465E-05	
15.681	0.3511082	5.960465E-05	
15.682	0.3511083	8.940697E-05	
15.683	0.3511083	5.960465E-05	
15.684	0.3511084	8.940697E-05	
15.685	0.3511085	5.960465E-05	
15.686	0.3511085	5.960465E-05	
15.687	0.3511086	5.960465E-05	
15.688	0.3511086	5.960465E-05	
15.689	0.3511087	8.940697E-05	
15.69	0.3511088	5.960465E-05	
15.691	0.3511089	8.940697E-05	
15.692	0.351109	8.940697E-05	
15.693	0.351109	2.980232E-05	
15.694	0.3511091	0.0001192093	
15.695	0.3511091	2.980232E-05	
15.696	0.3511092	8.940697E-05	
15.697	0.3511093	5.960465E-05	
15.698	0.3511094	8.940697E-05	
15.699	0.3511095	8.940697E-05	
15.7	0.3511095	5.960465E-05	
15.701	0.3511096	5.960465E-05	
15.702	0.3511097	0.0001192093	
15.703	0.3511098	5.960465E-05	
15.704	0.3511098	5.960465E-05	
15.705	0.3511099	5.960465E-05	
15.706	0.35111	8.940697E-05	
15.707	0.35111	5.960465E-05	
15.708	0.3511101	5.960465E-05	
15.709	0.3511102	8.940697E-05	
15.71	0.3511102	5.960465E-05	
15.711	0.3511103	5.960465E-05	
15.712	0.3511104	5.960465E-05	
15.713	0.3511104	5.960465E-05	
15.714	0.3511105	8.940697E-05	
15.715	0.3511105	2.980232E-05	
15.716	0.3511106	8.940697E-05	
15.717	0.3511107	5.960465E-05	
15.718	0.3511107	2.980232E-05	
15.719	0.3511108	8.940697E-05	
15.72	0.3511109	5.960465E-05	
15.721	0.3511109	5.960465E-05	
15.722	0.351111	8.940697E-05	
15.723	0.3511111	2.980232E-05	
15.724	0.3511111	8.940697E-05	
15.725	0.3511111	0	
15.726	0.3511112	8.940697E-05	
15.727	0.3511113	2.980232E-05	
15.728	0.3511114	8.940697E-05	
15.729	0.3511114	2.980232E-05	
15.73	0.3511115	0.0001192093	
15.731	0.3511115	2.980232E-05	
15.732	0.3511116	5.960465E-05	
15.733	0.3511116	2.980232E-05	
15.734	0.3511117	8.940697E-05	
15.735	0.3511118	5.960465E-05	
15.736	0.3511119	8.940697E-05	
15.737	0.3511119	5.960465E-05	
15.738	0.351112	5.960465E-05	
15.739	0.351112	5.960465E-05	
15.74	0.3511121	5.960465E-05	
15.741	0.3511122	8.940697E-05	
15.742	0.3511122	2.980232E-05	
15.743	0.3511123	0.0001192093	
15.744	0.3511124	2.980232E-05	
15.745	0.3511124	5.960465E-05	
15.746	0.3511125	5.960465E-05	
15.747	0.3511126	8.940697E-05	
15.748	0.3511127	8.940697E-05	
15.749	0.3511127	2.980232E-05	
15.75	0.3511128	8.940697E-05	
15.751	0.3511128	5.960465E-05	
15.752	0.3511129	5.960465E-05	
15.753	0.351113	5.960465E-05	
15.754	0.3511131	8.940697E-05	
15.755	0.3511131	8.940697E-05	
15.756	0.3511132	5.960465E-05	
15.757	0.3511133	8.940697E-05	
15.758	0.3511134	8.940697E-05	
15.759	0.3511134	2.980232E-05	
15.76	0.3511135	8.940697E-05	
15.761	0.3511136	8.940697E-05	
15.762	0.3511136	5.960465E-05	
15.763	0.3511138	0.0001192093	
15.764	0.3511138	5.960465E-05	
15.765	0.3511139	5.960465E-05	
15.766	0.351114	0.0001192093	
15.767	0.3511141	5.960465E-05	
15.768	0.3511142	8.940697E-05	
15.769	0.3511142	5.960465E-05	
15.77	0.3511143	8.940697E-05	
15.771	0.3511144	8.940697E-05	
15.772	0.3511145	8.940697E-05	
15.773	0.3511145	5.960465E-05	
15.774	0.3511146	8.940697E-05	
15.775	0.3511147	8.940697E-05	
15.776	0.3511148	5.960465E-05	
15.777	0.3511149	8.940697E-05	
15.778	0.351115	8.940697E-05	
15.779	0.351115	8.940697E-05	
15.78	0.3511151	8.940697E-05	
15.781	0.3511152	5.960465E-05	
15.782	0.3511153	5.960465E-05	
15.783	0.3511153	5.960465E-05	
15.784	0.3511154	0.0001192093	
15.785	0.3511155	8.940697E-05	
15.786	0.3511156	8.940697E-05	
15.787	0.3511157	5.960465E-05	
15.788	0.3511157	5.960465E-05	
15.789	0.3511158	8.940697E-05	
15.79	0.3511159	8.940697E-05	
15.791	0.351116	0.0001192093	
15.792	0.3511161	8.940697E-05	
15.793	0.3511162	8.940697E-05	
15.794	0.3511163	8.940697E-05	
15.795	0.3511164	8.940697E-05	
15.796	0.3511165	0.0001192093	
15.797	0.3511166	8.940697E-05	
15.798	0.3511167	8.940697E-05	
15.799	0.3511168	8.940697E-05	
15.8	0.3511169	0.0001192093	
15.801	0.351117	8.940697E-05	
15.802	0.3511171	0.0001490116	
15.803	0.3511172	8.940697E-05	
15.804	0.3511173	0.0001192093	
15.805	0.3511175	0.0001192093	
15.806	0.3511176	0.0001192093	
15.807	0.3511177	0.0001192093	
15.808	0.3511178	0.0001192093	
15.809	0.3511179	0.0001192093	
15.81	0.3511181	0.0001192093	
15.811	0.3511182	0.0001490116	
15.812	0.3511183	0.0001192093	
15.813	0.3511185	0.0001490116	
15.814	0.3511186	0.0001192093	
15.815	0.3511187	8.940697E-05	
15.816	0.3511188	0.0001490116	
15.817	0.351119	0.0001192093	
15.818	0.3511191	0.0001490116	
15.819	0.3511192	0.0001192093	
15.82	0.3511194	0.0001490116	
15.821	0.3511195	0.0001490116	
15.822	0.3511196	0.0001192093	
15.823	0.3511198	0.0001788139	
15.824	0.3511199	0.0001192093	
15.825	0.3511201	0.0001490116	
15.826	0.3511202	0.0001192093	
15.827	0.3511204	0.0001490116	
15.828	0.3511205	0.0001490116	
15.829	0.3511207	0.0001490116	
15.83	0.3511208	0.0001490116	
15.831	0.3511209	0.0001192093	
15.832	0.3511211	0.0001490116	
15.833	0.3511212	0.0001490116	
15.834	0.3511213	0.0001192093	
15.835	0.3511215	0.0001788139	
15.836	0.3511216	0.0001192093	
15.837	0.3511218	0.0001490116	
15.838	0.3511219	0.0001490116	
15.839	0.3511221	0.0001490116	
15.84	0.3511222	0.0001490116	
15.841	0.3511223	0.0001192093	
15.842	0.3511225	0.0001490116	
15.843	0.3511227	0.0001788139	
15.844	0.3511228	0.0001490116	
15.845	0.351123	0.0001490116	
15.846	0.3511232	0.0001788139	
15.847	0.3511233	0.0001490116	
15.848	0.3511234	0.0001192093	
15.849	0.3511236	0.0001490116	
15.85	0.3511238	0.0001788139	
15.851	0.3511239	0.0001490116	
15.852	0.3511241	0.0001788139	
15.853	0.3511243	0.0001788139	
15.854	0.3511244	0.0001490116	
15.855	0.3511246	0.0002086163	
15.856	0.3511248	0.0001490116	
15.857	0.3511249	0.0001490116	
15.858	0.3511251	0.0001788139	
15.859	0.3511253	0.0001788139	
15.86	0.3511254	0.0001788139	
15.861	0.3511256	0.0001788139	
15.862	0.3511258	0.0001788139	
15.863	0.351126	0.0001788139	
15.864	0.3511262	0.0001788139	
15.865	0.3511264	0.0002086163	
15.866	0.3511266	0.0001788139	
15.867	0.3511268	0.0002086163	
15.868	0.3511269	0.0001788139	
15.869	0.3511271	0.0002086163	
15.87	0.3511274	0.0002086163	
15.871	0.3511276	0.0002086163	
15.872	0.3511277	0.0001788139	
15.873	0.3511279	0.0001788139	
15.874	0.3511281	0.0002086163	
15.875	0.3511283	0.0002086163	
15.876	0.3511285	0.0002086163	
15.877	0.3511288	0.0002384186	
15.878	0.351129	0.0002086163	
15.879	0.3511292	0.0002086163	
15.88	0.3511294	0.0001788139	
15.881	0.3511296	0.0002086163	
15.882	0.3511298	0.0002086163	
15.883	0.35113	0.0002086163	
15.884	0.3511302	0.0002086163	
15.885	0.3511305	0.0002384186	
15.886	0.3511307	0.0002086163	
15.887	0.3511309	0.0002384186	
15.888	0.3511311	0.0002086163	
15.889	0.3511313	0.0002086163	
15.89	0.3511315	0.0002086163	
15.891	0.3511318	0.0002384186	
15.892	0.351132	0.0002384186	
15.893	0.3511322	0.0002384186	
15.894	0.3511325	0.0002086163	
15.895	0.3511327	0.0002086163	
15.896	0.3511329	0.0002384186	
15.897	0.3511331	0.0002086163	
15.898	0.3511333	0.0002086163	
15.899	0.3511336	0.0002384186	
15.9	0.3511338	0.0002384186	
15.901	0.351134	0.0002384186	
15.902	0.3511343	0.0002384186	
15.903	0.3511345	0.0002086163	
15.904	0.3511347	0.0002384186	
15.905	0.351135	0.0002384186	
15.906	0.3511352	0.0002086163	
15.907	0.3511354	0.0002682209	
15.908	0.3511356	0.0002086163	
15.909	0.3511359	0.0002682209	
15.91	0.3511362	0.0002682209	
15.911	0.3511364	0.0002384186	
15.912	0.3511367	0.0002384186	
15.913	0.351137	0.0002980233	
15.914	0.3511372	0.0002086163	
15.915	0.3511375	0.0002980233	
15.916	0.3511377	0.0002682209	
15.917	0.351138	0.0002384186	
15.918	0.3511382	0.0002682209	
15.919	0.3511385	0.0002384186	
15.92	0.3511388	0.0003278256	
15.921	0.351139	0.0002384186	
15.922	0.3511393	0.0002980233	
15.923	0.3511396	0.0002980233	
15.924	0.3511399	0.0002980233	
15.925	0.3511402	0.0002682209	
15.926	0.3511405	0.0002682209	
15.927	0.3511408	0.0002980233	
15.928	0.3511411	0.0002980233	
15.929	0.3511413	0.0002682209	
15.93	0.3511417	0.0003278256	
15.931	0.3511419	0.0002682209	
15.932	0.3511423	0.0003278256	
15.933	0.3511426	0.0002980233	
15.934	0.3511429	0.0002980233	
15.935	0.3511431	0.0002682209	
15.936	0.3511434	0.0003278256	
15.937	0.3511437	0.0002384186	
15.938	0.351144	0.0003278256	
15.939	0.3511443	0.0002980233	
15.94	0.3511446	0.0002980233	
15.941	0.3511449	0.0002980233	
15.942	0.3511452	0.0002980233	
15.943	0.3511455	0.0002980233	
15.944	0.3511458	0.0003278256	
15.945	0.3511462	0.0003278256	
15.946	0.3511464	0.0002682209	
15.947	0.3511467	0.0002980233	
15.948	0.3511471	0.0003278256	
15.949	0.3511474	0.0003278256	
15.95	0.3511477	0.0003278256	
15.951	0.351148	0.0002980233	
15.952	0.3511483	0.0002980233	
15.953	0.3511486	0.0002980233	
15.954	0.3511489	0.0003278256	
15.955	0.3511493	0.0003278256	
15.956	0.3511496	0.0003278256	
15.957	0.3511499	0.0002980233	
15.958	0.3511502	0.0003278256	
15.959	0.3511505	0.0002980233	
15.96	0.3511508	0.0003278256	
15.961	0.3511511	0.0002980233	
15.962	0.3511514	0.0002980233	
15.963	0.3511518	0.0003576279	
15.964	0.3511521	0.0003278256	
15.965	0.3511524	0.0003278256	
15.966	0.3511528	0.0003278256	
15.967	0.3511531	0.0003278256	
15.968	0.3511534	0.0003278256	
15.969	0.3511538	0.0003278256	
15.97	0.3511541	0.0002980233	
15.971	0.3511544	0.0003278256	
15.972	0.3511547	0.0003576279	
15.973	0.351155	0.0002980233	
15.974	0.3511554	0.0003278256	
15.975	0.3511557	0.0003576279	
15.976	0.3511561	0.0003278256	
15.977	0.3511564	0.0003576279	
15.978	0.3511567	0.0003278256	
15.979	0.3511571	0.0003278256	
15.98	0.3511574	0.0003278256	
15.981	0.3511578	0.0003576279	
15.982	0.351158	0.0002682209	
15.983	0.3511584	0.0003576279	
15.984	0.3511587	0.0003278256	
15.985	0.3511591	0.0003576279	
15.986	0.3511594	0.0002980233	
15.987	0.3511597	0.0002980233	
15.988	0.35116	0.0003576279	
15.989	0.3511603	0.0002980233	
15.99	0.3511606	0.0002980233	
15.991	0.351161	0.0003576279	
15.992	0.3511613	0.0002980233	
15.993	0.3511616	0.0002980233	
15.994	0.3511619	0.0003278256	
15.995	0.3511622	0.0002980233	
15.996	0.3511625	0.0003278256	
15.997	0.3511629	0.0003278256	
15.998	0.3511631	0.0002980233	
15.999	0.3511635	0.0003278256	
16	0.3511638	0.0002980233	
16.001	0.3511641	0.0002980233	
16.002	0.3511644	0.0002980233	
16.003	0.3511647	0.0003278256	
16.004	0.351165	0.0003278256	
16.005	0.3511653	0.0002682209	
16.006	0.3511656	0.0002980233	
16.007	0.3511659	0.0002980233	
16.008	0.3511662	0.0003278256	
16.009	0.3511665	0.0002682209	
16.01	0.3511668	0.0002980233	
16.011	0.3511671	0.0003278256	
16.012	0.3511674	0.0002980233	
16.013	0.3511677	0.0002682209	
16.014	0.351168	0.0003278256	
16.015	0.3511683	0.0002980233	
16.016	0.3511686	0.0002980233	
16.017	0.3511688	0.0002384186	
16.018	0.3511692	0.0003278256	
16.019	0.3511694	0.0002682209	
16.02	0.3511697	0.0002682209	
16.021	0.35117	0.0003278256	
16.022	0.3511704	0.0003278256	
16.023	0.3511706	0.0002682209	
16.024	0.3511709	0.0002980233	
16.025	0.3511712	0.0002682209	
16.026	0.3511715	0.0002682209	
16.027	0.3511717	0.0002682209	
16.028	0.351172	0.0002980233	
16.029	0.3511723	0.0002682209	
16.03	0.3511726	0.0002682209	
16.031	0.3511729	0.0003278256	
16.032	0.3511732	0.0002682209	
16.033	0.3511734	0.0002682209	
16.034	0.3511737	0.0002980233	
16.035	0.351174	0.0002682209	
16.036	0.3511743	0.0002682209	
16.037	0.3511746	0.0002980233	
16.038	0.3511748	0.0002384186	
16.039	0.3511751	0.0002682209	
16.04	0.3511753	0.0002682209	
16.041	0.3511756	0.0002980233	
16.042	0.3511759	0.0002384186	
16.043	0.3511761	0.0002682209	
16.044	0.3511764	0.0002980233	
16.045	0.3511767	0.0002682209	
16.046	0.351177	0.0002682209	
16.047	0.3511772	0.0002682209	
16.048	0.3511775	0.0002980233	
16.049	0.3511778	0.0002384186	
16.05	0.3511781	0.0002682209	
16.051	0.3511783	0.0002980233	
16.052	0.3511786	0.0002384186	
16.053	0.3511789	0.0002682209	
16.054	0.3511791	0.0002384186	
16.055	0.3511793	0.0002384186	
16.056	0.3511796	0.0002384186	
16.057	0.3511798	0.0002384186	
16.058	0.3511801	0.0002682209	
16.059	0.3511803	0.0002682209	
16.06	0.3511806	0.0002384186	
16.061	0.3511808	0.0002384186	
16.062	0.351181	0.0002086163	
16.063	0.3511813	0.0002682209	
16.064	0.3511815	0.0002086163	
16.065	0.3511817	0.0002086163	
16.066	0.351182	0.0002384186	
16.067	0.3511822	0.0002384186	
16.068	0.3511824	0.0002384186	
16.069	0.3511827	0.0002384186	
16.07	0.3511829	0.0002384186	
16.071	0.3511831	0.0002384186	
16.072	0.3511834	0.0002384186	
16.073	0.3511836	0.0002086163	
16.074	0.3511838	0.0002384186	
16.075	0.3511841	0.0002384186	
16.076	0.3511843	0.0002384186	
16.077	0.3511845	0.0002086163	
16.078	0.3511848	0.0002384186	
16.079	0.351185	0.0002384186	
16.08	0.3511852	0.0002384186	
16.081	0.3511854	0.0001788139	
16.082	0.3511857	0.0002682209	
16.083	0.3511859	0.0002086163	
16.084	0.3511862	0.0002682209	
16.085	0.3511864	0.0002086163	
16.086	0.3511866	0.0002384186	
16.087	0.3511868	0.0002384186	
16.088	0.3511871	0.0002384186	
16.089	0.3511873	0.0002384186	
16.09	0.3511876	0.0002384186	
16.091	0.3511878	0.0002086163	
16.092	0.351188	0.0002682209	
16.093	0.3511882	0.0001788139	
16.094	0.3511885	0.0002384186	
16.095	0.3511887	0.0002384186	
16.096	0.3511889	0.0002086163	
16.097	0.3511891	0.0002086163	
16.098	0.3511893	0.0002384186	
16.099	0.3511896	0.0002384186	
16.1	0.3511898	0.0002384186	
16.101	0.35119	0.0002086163	
16.102	0.3511903	0.0002384186	
16.103	0.3511905	0.0002086163	
16.104	0.3511907	0.0002086163	
16.105	0.3511909	0.0002086163	
16.106	0.3511911	0.0002086163	
16.107	0.3511913	0.0002086163	
16.108	0.3511916	0.0002384186	
16.109	0.3511917	0.0001788139	
16.11	0.351192	0.0002384186	
16.111	0.3511921	0.0001788139	
16.112	0.3511924	0.0002086163	
16.113	0.3511926	0.0002086163	
16.114	0.3511928	0.0002384186	
16.115	0.351193	0.0002086163	
16.116	0.3511932	0.0002086163	
16.117	0.3511934	0.0002086163	
16.118	0.3511936	0.0002086163	
16.119	0.3511938	0.0001490116	
16.12	0.351194	0.0002086163	
16.121	0.3511942	0.0002086163	
16.122	0.3511944	0.0002086163	
16.123	0.3511946	0.0001788139	
16.124	0.3511948	0.0002384186	
16.125	0.351195	0.0001788139	
16.126	0.3511952	0.0001788139	
16.127	0.3511954	0.0002384186	
16.128	0.3511956	0.0001490116	
16.129	0.3511958	0.0002086163	
16.13	0.351196	0.0002086163	
16.131	0.3511962	0.0002086163	
16.132	0.3511964	0.0002086163	
16.133	0.3511966	0.0001788139	
16.134	0.3511968	0.0001788139	
16.135	0.351197	0.0002384186	
16.136	0.3511972	0.0002086163	
16.137	0.3511974	0.0001788139	
16.138	0.3511976	0.0001788139	
16.139	0.3511978	0.0002384186	
16.14	0.351198	0.0001788139	
16.141	0.3511982	0.0002086163	
16.142	0.3511984	0.0002086163	
16.143	0.3511986	0.0002086163	
16.144	0.3511988	0.0001788139	
16.145	0.351199	0.0002086163	
16.146	0.3511992	0.0001788139	
16.147	0.3511994	0.0001788139	
16.148	0.3511996	0.0002086163	
16.149	0.3511998	0.0002086163	
16.15	0.3512	0.0001788139	
16.151	0.3512002	0.0002086163	
16.152	0.3512004	0.0002086163	
16.153	0.3512006	0.0002086163	
16.154	0.3512008	0.0002086163	
16.155	0.351201	0.0001788139	
16.156	0.3512011	0.0001788139	
16.157	0.3512014	0.0002086163	
16.158	0.3512015	0.0001788139	
16.159	0.3512017	0.0002086163	
16.16	0.351202	0.0002086163	
16.161	0.3512022	0.0002086163	
16.162	0.3512024	0.0002086163	
16.163	0.3512026	0.0002086163	
16.164	0.3512028	0.0002086163	
16.165	0.351203	0.0001788139	
16.166	0.3512032	0.0002086163	
16.167	0.3512034	0.0001788139	
16.168	0.3512036	0.0002086163	
16.169	0.3512037	0.0001788139	
16.17	0.3512039	0.0001788139	
16.171	0.3512041	0.0002086163	
16.172	0.3512043	0.0001788139	
16.173	0.3512045	0.0001788139	
16.174	0.3512047	0.0002086163	
16.175	0.3512049	0.0001788139	
16.176	0.3512051	0.0002086163	
16.177	0.3512053	0.0002086163	
16.178	0.3512055	0.0001788139	
