Time	Length	Velocity	
25.097	0.3187734	2.980232E-05	
25.098	0.3187734	2.980232E-05	
25.099	0.3187734	0	
25.1	0.3187734	5.960465E-05	
25.101	0.3187735	2.980232E-05	
25.102	0.3187735	2.980232E-05	
25.103	0.3187735	2.980232E-05	
25.104	0.3187736	2.980232E-05	
25.105	0.3187736	2.980232E-05	
25.106	0.3187736	0	
25.107	0.3187736	2.980232E-05	
25.108	0.3187737	5.960465E-05	
25.109	0.3187737	2.980232E-05	
25.11	0.3187737	2.980232E-05	
25.111	0.3187738	2.980232E-05	
25.112	0.3187738	2.980232E-05	
25.113	0.3187738	2.980232E-05	
25.114	0.3187738	0	
25.115	0.3187739	2.980232E-05	
25.116	0.3187739	5.960465E-05	
25.117	0.318774	2.980232E-05	
25.118	0.318774	0	
25.119	0.318774	2.980232E-05	
25.12	0.318774	2.980232E-05	
25.121	0.3187741	5.960465E-05	
25.122	0.3187741	2.980232E-05	
25.123	0.3187741	2.980232E-05	
25.124	0.3187742	5.960465E-05	
25.125	0.3187742	0	
25.126	0.3187742	2.980232E-05	
25.127	0.3187743	8.940697E-05	
25.128	0.3187743	0	
25.129	0.3187743	0	
25.13	0.3187743	2.980232E-05	
25.131	0.3187744	5.960465E-05	
25.132	0.3187744	2.980232E-05	
25.133	0.3187745	2.980232E-05	
25.134	0.3187745	2.980232E-05	
25.135	0.3187745	2.980232E-05	
25.136	0.3187746	2.980232E-05	
25.137	0.3187746	2.980232E-05	
25.138	0.3187746	5.960465E-05	
25.139	0.3187747	2.980232E-05	
25.14	0.3187747	5.960465E-05	
25.141	0.3187748	2.980232E-05	
25.142	0.3187748	8.940697E-05	
25.143	0.3187748	0	
25.144	0.3187749	2.980232E-05	
25.145	0.3187749	2.980232E-05	
25.146	0.318775	5.960465E-05	
25.147	0.318775	5.960465E-05	
25.148	0.3187751	5.960465E-05	
25.149	0.3187751	5.960465E-05	
25.15	0.3187752	2.980232E-05	
25.151	0.3187753	8.940697E-05	
25.152	0.3187753	0	
25.153	0.3187753	5.960465E-05	
25.154	0.3187754	5.960465E-05	
25.155	0.3187754	0	
25.156	0.3187754	5.960465E-05	
25.157	0.3187755	5.960465E-05	
25.158	0.3187755	2.980232E-05	
25.159	0.3187756	5.960465E-05	
25.16	0.3187756	2.980232E-05	
25.161	0.3187757	5.960465E-05	
25.162	0.3187757	5.960465E-05	
25.163	0.3187758	2.980232E-05	
25.164	0.3187758	2.980232E-05	
25.165	0.3187759	5.960465E-05	
25.166	0.3187759	0	
25.167	0.3187759	5.960465E-05	
25.168	0.318776	2.980232E-05	
25.169	0.318776	2.980232E-05	
25.17	0.318776	5.960465E-05	
25.171	0.3187761	2.980232E-05	
25.172	0.3187761	2.980232E-05	
25.173	0.3187762	5.960465E-05	
25.174	0.3187762	5.960465E-05	
25.175	0.3187762	0	
25.176	0.3187762	2.980232E-05	
25.177	0.3187763	2.980232E-05	
25.178	0.3187763	5.960465E-05	
25.179	0.3187763	0	
25.18	0.3187764	2.980232E-05	
25.181	0.3187764	2.980232E-05	
25.182	0.3187764	0	
25.183	0.3187765	5.960465E-05	
25.184	0.3187765	2.980232E-05	
25.185	0.3187765	2.980232E-05	
25.186	0.3187765	0	
25.187	0.3187766	5.960465E-05	
25.188	0.3187766	2.980232E-05	
25.189	0.3187766	0	
25.19	0.3187766	2.980232E-05	
25.191	0.3187766	0	
25.192	0.3187767	5.960465E-05	
25.193	0.3187767	0	
25.194	0.3187767	2.980232E-05	
25.195	0.3187767	0	
25.196	0.3187768	2.980232E-05	
25.197	0.3187768	0	
25.198	0.3187768	5.960465E-05	
25.199	0.3187768	0	
25.2	0.3187769	5.960465E-05	
25.201	0.3187769	0	
25.202	0.3187769	0	
25.203	0.3187769	5.960465E-05	
25.204	0.318777	2.980232E-05	
25.205	0.318777	0	
25.206	0.318777	0	
25.207	0.318777	5.960465E-05	
25.208	0.3187771	2.980232E-05	
25.209	0.3187771	0	
25.21	0.3187771	0	
25.211	0.3187771	2.980232E-05	
25.212	0.3187771	0	
25.213	0.3187771	0	
25.214	0.3187771	0	
25.215	0.3187771	5.960465E-05	
25.216	0.3187772	2.980232E-05	
25.217	0.3187772	0	
25.218	0.3187772	0	
25.219	0.3187772	0	
25.22	0.3187772	0	
25.221	0.3187771	-2.980232E-05	
25.222	0.3187771	0	
25.223	0.3187771	0	
25.224	0.3187771	0	
25.225	0.3187771	0	
25.226	0.3187771	0	
25.227	0.3187771	-2.980232E-05	
25.228	0.3187771	0	
25.229	0.3187771	-2.980232E-05	
25.23	0.3187771	-2.980232E-05	
25.231	0.3187771	0	
25.232	0.318777	-2.980232E-05	
25.233	0.318777	0	
25.234	0.318777	0	
25.235	0.318777	-5.960465E-05	
25.236	0.318777	0	
25.237	0.318777	0	
25.238	0.3187769	-2.980232E-05	
25.239	0.3187769	0	
25.24	0.3187769	0	
25.241	0.3187769	-5.960465E-05	
25.242	0.3187769	0	
25.243	0.3187769	0	
25.244	0.3187768	-5.960465E-05	
25.245	0.3187768	0	
25.246	0.3187768	-5.960465E-05	
25.247	0.3187768	0	
25.248	0.3187767	-2.980232E-05	
25.249	0.3187767	-2.980232E-05	
25.25	0.3187767	0	
25.251	0.3187767	0	
25.252	0.3187766	-5.960465E-05	
25.253	0.3187766	-2.980232E-05	
25.254	0.3187766	-2.980232E-05	
25.255	0.3187765	-5.960465E-05	
25.256	0.3187765	0	
25.257	0.3187765	-2.980232E-05	
25.258	0.3187765	-2.980232E-05	
25.259	0.3187764	-5.960465E-05	
25.26	0.3187764	-2.980232E-05	
25.261	0.3187763	-2.980232E-05	
25.262	0.3187763	0	
25.263	0.3187763	-5.960465E-05	
25.264	0.3187762	-2.980232E-05	
25.265	0.3187762	-2.980232E-05	
25.266	0.3187762	-5.960465E-05	
25.267	0.3187761	-5.960465E-05	
25.268	0.3187761	0	
25.269	0.318776	-5.960465E-05	
25.27	0.318776	-5.960465E-05	
25.271	0.318776	-2.980232E-05	
25.272	0.3187759	-2.980232E-05	
25.273	0.3187759	-5.960465E-05	
25.274	0.3187758	-2.980232E-05	
25.275	0.3187757	-8.940697E-05	
25.276	0.3187757	-2.980232E-05	
25.277	0.3187756	-8.940697E-05	
25.278	0.3187756	0	
25.279	0.3187756	-5.960465E-05	
25.28	0.3187755	-5.960465E-05	
25.281	0.3187754	-5.960465E-05	
25.282	0.3187754	-5.960465E-05	
25.283	0.3187753	-5.960465E-05	
25.284	0.3187753	-5.960465E-05	
25.285	0.3187751	-0.0001192093	
25.286	0.3187751	-5.960465E-05	
25.287	0.318775	-5.960465E-05	
25.288	0.318775	-5.960465E-05	
25.289	0.3187749	-8.940697E-05	
25.29	0.3187748	-8.940697E-05	
25.291	0.3187747	-5.960465E-05	
25.292	0.3187747	-5.960465E-05	
25.293	0.3187746	-8.940697E-05	
25.294	0.3187745	-5.960465E-05	
25.295	0.3187744	-8.940697E-05	
25.296	0.3187744	-5.960465E-05	
25.297	0.3187743	-5.960465E-05	
25.298	0.3187742	-8.940697E-05	
25.299	0.3187741	-8.940697E-05	
25.3	0.3187741	-5.960465E-05	
25.301	0.318774	-0.0001192093	
25.302	0.3187739	-5.960465E-05	
25.303	0.3187738	-8.940697E-05	
25.304	0.3187737	-8.940697E-05	
25.305	0.3187737	-5.960465E-05	
25.306	0.3187736	-8.940697E-05	
25.307	0.3187735	-8.940697E-05	
25.308	0.3187734	-5.960465E-05	
25.309	0.3187733	-8.940697E-05	
25.31	0.3187732	-8.940697E-05	
25.311	0.3187731	-0.0001192093	
25.312	0.3187731	-5.960465E-05	
25.313	0.318773	-8.940697E-05	
25.314	0.3187729	-8.940697E-05	
25.315	0.3187728	-8.940697E-05	
25.316	0.3187727	-8.940697E-05	
25.317	0.3187726	-5.960465E-05	
25.318	0.3187725	-0.0001192093	
25.319	0.3187724	-8.940697E-05	
25.32	0.3187723	-8.940697E-05	
25.321	0.3187722	-0.0001192093	
25.322	0.3187722	-5.960465E-05	
25.323	0.318772	-0.0001192093	
25.324	0.318772	-5.960465E-05	
25.325	0.3187719	-5.960465E-05	
25.326	0.3187718	-0.0001192093	
25.327	0.3187717	-0.0001192093	
25.328	0.3187716	-5.960465E-05	
25.329	0.3187715	-8.940697E-05	
25.33	0.3187714	-0.0001192093	
25.331	0.3187713	-8.940697E-05	
25.332	0.3187712	-0.0001192093	
25.333	0.3187711	-8.940697E-05	
25.334	0.318771	-8.940697E-05	
25.335	0.318771	-5.960465E-05	
25.336	0.3187709	-0.0001192093	
25.337	0.3187708	-8.940697E-05	
25.338	0.3187707	-8.940697E-05	
25.339	0.3187706	-8.940697E-05	
25.34	0.3187705	-0.0001192093	
25.341	0.3187704	-8.940697E-05	
25.342	0.3187703	-0.0001192093	
25.343	0.3187702	-8.940697E-05	
25.344	0.3187701	-5.960465E-05	
25.345	0.31877	-8.940697E-05	
25.346	0.3187699	-8.940697E-05	
25.347	0.3187699	-5.960465E-05	
25.348	0.3187698	-8.940697E-05	
25.349	0.3187697	-8.940697E-05	
25.35	0.3187696	-5.960465E-05	
25.351	0.3187695	-0.0001192093	
25.352	0.3187694	-8.940697E-05	
25.353	0.3187693	-8.940697E-05	
25.354	0.3187693	-5.960465E-05	
25.355	0.3187692	-8.940697E-05	
25.356	0.3187691	-5.960465E-05	
25.357	0.318769	-0.0001192093	
25.358	0.318769	-2.980232E-05	
25.359	0.3187689	-8.940697E-05	
25.36	0.3187688	-5.960465E-05	
25.361	0.3187688	-5.960465E-05	
25.362	0.3187687	-5.960465E-05	
25.363	0.3187686	-8.940697E-05	
25.364	0.3187686	-2.980232E-05	
25.365	0.3187685	-5.960465E-05	
25.366	0.3187685	-5.960465E-05	
25.367	0.3187684	-5.960465E-05	
25.368	0.3187684	-2.980232E-05	
25.369	0.3187684	-2.980232E-05	
25.37	0.3187683	-5.960465E-05	
25.371	0.3187683	-2.980232E-05	
25.372	0.3187682	-2.980232E-05	
25.373	0.3187682	-2.980232E-05	
25.374	0.3187681	-5.960465E-05	
25.375	0.3187681	-2.980232E-05	
25.376	0.3187681	-2.980232E-05	
25.377	0.3187681	-2.980232E-05	
25.378	0.318768	-2.980232E-05	
25.379	0.318768	-2.980232E-05	
25.38	0.318768	0	
25.381	0.318768	-2.980232E-05	
25.382	0.3187679	-2.980232E-05	
25.383	0.3187679	-2.980232E-05	
25.384	0.3187679	-2.980232E-05	
25.385	0.3187679	0	
25.386	0.3187679	0	
25.387	0.3187678	-5.960465E-05	
25.388	0.3187678	-2.980232E-05	
25.389	0.3187678	0	
25.39	0.3187678	0	
25.391	0.3187678	-2.980232E-05	
25.392	0.3187678	0	
25.393	0.3187678	0	
25.394	0.3187678	0	
25.395	0.3187677	-2.980232E-05	
25.396	0.3187677	0	
25.397	0.3187677	0	
25.398	0.3187678	2.980232E-05	
25.399	0.3187678	0	
25.4	0.3187678	0	
25.401	0.3187678	0	
25.402	0.3187678	0	
25.403	0.3187678	2.980232E-05	
25.404	0.3187678	2.980232E-05	
25.405	0.3187678	0	
25.406	0.3187678	2.980232E-05	
25.407	0.3187679	2.980232E-05	
25.408	0.3187679	2.980232E-05	
25.409	0.3187679	0	
25.41	0.318768	5.960465E-05	
25.411	0.318768	2.980232E-05	
25.412	0.318768	2.980232E-05	
25.413	0.3187681	5.960465E-05	
25.414	0.3187681	2.980232E-05	
25.415	0.3187681	2.980232E-05	
25.416	0.3187682	5.960465E-05	
25.417	0.3187682	2.980232E-05	
25.418	0.3187683	8.940697E-05	
25.419	0.3187684	2.980232E-05	
25.42	0.3187684	8.940697E-05	
25.421	0.3187685	2.980232E-05	
25.422	0.3187686	8.940697E-05	
25.423	0.3187686	5.960465E-05	
25.424	0.3187687	8.940697E-05	
25.425	0.3187688	5.960465E-05	
25.426	0.3187688	5.960465E-05	
25.427	0.3187689	5.960465E-05	
25.428	0.318769	8.940697E-05	
25.429	0.3187691	8.940697E-05	
25.43	0.3187691	5.960465E-05	
25.431	0.3187692	5.960465E-05	
25.432	0.3187693	0.0001192093	
25.433	0.3187694	5.960465E-05	
25.434	0.3187695	8.940697E-05	
25.435	0.3187695	8.940697E-05	
25.436	0.3187697	0.0001192093	
25.437	0.3187698	8.940697E-05	
25.438	0.3187699	0.0001192093	
25.439	0.3187699	5.960465E-05	
25.44	0.31877	8.940697E-05	
25.441	0.3187701	0.0001192093	
25.442	0.3187702	8.940697E-05	
25.443	0.3187703	0.0001192093	
25.444	0.3187704	8.940697E-05	
25.445	0.3187706	0.0001192093	
25.446	0.3187707	0.0001192093	
25.447	0.3187708	8.940697E-05	
25.448	0.3187709	0.0001490116	
25.449	0.318771	8.940697E-05	
25.45	0.3187711	8.940697E-05	
25.451	0.3187712	0.0001192093	
25.452	0.3187713	0.0001192093	
25.453	0.3187715	0.0001192093	
25.454	0.3187716	0.0001192093	
25.455	0.3187717	0.0001192093	
25.456	0.3187718	0.0001192093	
25.457	0.318772	0.0001788139	
25.458	0.3187721	0.0001192093	
25.459	0.3187722	0.0001192093	
25.46	0.3187723	0.0001192093	
25.461	0.3187725	0.0001192093	
25.462	0.3187726	0.0001490116	
25.463	0.3187727	0.0001192093	
25.464	0.3187729	0.0001490116	
25.465	0.318773	0.0001192093	
25.466	0.3187731	0.0001192093	
25.467	0.3187733	0.0001788139	
25.468	0.3187734	0.0001490116	
25.469	0.3187736	0.0001192093	
25.47	0.3187737	0.0001490116	
25.471	0.3187739	0.0001490116	
25.472	0.318774	0.0001490116	
25.473	0.3187742	0.0001490116	
25.474	0.3187743	0.0001490116	
25.475	0.3187745	0.0001490116	
25.476	0.3187746	0.0001788139	
25.477	0.3187748	0.0001490116	
25.478	0.318775	0.0001788139	
25.479	0.3187751	0.0001788139	
25.48	0.3187753	0.0001490116	
25.481	0.3187755	0.0001788139	
25.482	0.3187756	0.0001490116	
25.483	0.3187758	0.0002086163	
25.484	0.318776	0.0001490116	
25.485	0.3187762	0.0001788139	
25.486	0.3187763	0.0001788139	
25.487	0.3187765	0.0001788139	
25.488	0.3187767	0.0001788139	
25.489	0.3187769	0.0001788139	
25.49	0.3187771	0.0001788139	
25.491	0.3187772	0.0001490116	
25.492	0.3187774	0.0001788139	
25.493	0.3187776	0.0001788139	
25.494	0.3187777	0.0001788139	
25.495	0.3187779	0.0002086163	
25.496	0.3187781	0.0001788139	
25.497	0.3187783	0.0001490116	
25.498	0.3187785	0.0002086163	
25.499	0.3187787	0.0001788139	
25.5	0.3187788	0.0001788139	
25.501	0.3187791	0.0002086163	
25.502	0.3187792	0.0001490116	
25.503	0.3187794	0.0001788139	
25.504	0.3187796	0.0001788139	
25.505	0.3187798	0.0002384186	
25.506	0.3187799	0.0001490116	
25.507	0.3187801	0.0001788139	
25.508	0.3187803	0.0001490116	
25.509	0.3187805	0.0002086163	
25.51	0.3187807	0.0002086163	
25.511	0.3187809	0.0001788139	
25.512	0.318781	0.0001490116	
25.513	0.3187813	0.0002384186	
25.514	0.3187815	0.0002086163	
25.515	0.3187816	0.0001788139	
25.516	0.3187819	0.0002086163	
25.517	0.3187821	0.0002086163	
25.518	0.3187822	0.0001788139	
25.519	0.3187824	0.0001788139	
25.52	0.3187827	0.0002384186	
25.521	0.3187828	0.0001788139	
25.522	0.318783	0.0001788139	
25.523	0.3187832	0.0002086163	
25.524	0.3187835	0.0002384186	
25.525	0.3187836	0.0001490116	
25.526	0.3187838	0.0002384186	
25.527	0.318784	0.0001788139	
25.528	0.3187842	0.0002086163	
25.529	0.3187845	0.0002384186	
25.53	0.3187847	0.0002086163	
25.531	0.3187849	0.0002086163	
25.532	0.3187851	0.0002086163	
25.533	0.3187853	0.0002384186	
25.534	0.3187855	0.0002086163	
25.535	0.3187858	0.0002384186	
25.536	0.318786	0.0002086163	
25.537	0.3187862	0.0002086163	
25.538	0.3187864	0.0002086163	
25.539	0.3187867	0.0002384186	
25.54	0.3187869	0.0002086163	
25.541	0.3187871	0.0002086163	
25.542	0.3187873	0.0002384186	
25.543	0.3187875	0.0002384186	
25.544	0.3187878	0.0002086163	
25.545	0.318788	0.0002086163	
25.546	0.3187882	0.0002384186	
25.547	0.3187884	0.0002086163	
25.548	0.3187886	0.0002384186	
25.549	0.3187889	0.0002086163	
25.55	0.3187891	0.0002086163	
25.551	0.3187893	0.0002384186	
25.552	0.3187895	0.0002086163	
25.553	0.3187897	0.0002086163	
25.554	0.3187899	0.0002086163	
25.555	0.3187902	0.0002682209	
25.556	0.3187904	0.0002086163	
25.557	0.3187906	0.0002086163	
25.558	0.3187909	0.0002384186	
25.559	0.3187911	0.0002384186	
25.56	0.3187913	0.0002086163	
25.561	0.3187915	0.0002086163	
25.562	0.3187917	0.0002086163	
25.563	0.318792	0.0002384186	
25.564	0.3187922	0.0002384186	
25.565	0.3187924	0.0002384186	
25.566	0.3187927	0.0002384186	
25.567	0.3187929	0.0002086163	
25.568	0.3187931	0.0002384186	
25.569	0.3187933	0.0001788139	
25.57	0.3187935	0.0002086163	
25.571	0.3187937	0.0002384186	
25.572	0.318794	0.0002384186	
25.573	0.3187942	0.0002384186	
25.574	0.3187944	0.0001788139	
25.575	0.3187946	0.0002384186	
25.576	0.3187949	0.0002384186	
25.577	0.3187951	0.0001788139	
25.578	0.3187953	0.0002384186	
25.579	0.3187955	0.0002384186	
25.58	0.3187957	0.0002086163	
25.581	0.3187959	0.0002086163	
25.582	0.3187962	0.0002384186	
25.583	0.3187964	0.0002086163	
25.584	0.3187966	0.0002384186	
25.585	0.3187969	0.0002384186	
25.586	0.3187971	0.0002086163	
25.587	0.3187973	0.0002384186	
25.588	0.3187975	0.0002086163	
25.589	0.3187978	0.0002384186	
25.59	0.318798	0.0002384186	
25.591	0.3187982	0.0002086163	
25.592	0.3187985	0.0002682209	
25.593	0.3187987	0.0002384186	
25.594	0.3187989	0.0002086163	
25.595	0.3187991	0.0002086163	
25.596	0.3187994	0.0002682209	
25.597	0.3187996	0.0001788139	
25.598	0.3187998	0.0002384186	
25.599	0.3188001	0.0002384186	
25.6	0.3188003	0.0002384186	
25.601	0.3188005	0.0002384186	
25.602	0.3188007	0.0002086163	
25.603	0.318801	0.0002086163	
25.604	0.3188012	0.0002384186	
25.605	0.3188014	0.0002384186	
25.606	0.3188016	0.0001788139	
25.607	0.3188019	0.0002384186	
25.608	0.3188021	0.0002086163	
25.609	0.3188023	0.0002086163	
25.61	0.3188025	0.0002384186	
25.611	0.3188027	0.0002384186	
25.612	0.3188029	0.0001788139	
25.613	0.3188032	0.0002384186	
25.614	0.3188034	0.0002086163	
25.615	0.3188036	0.0002086163	
25.616	0.3188038	0.0001788139	
25.617	0.318804	0.0002384186	
25.618	0.3188042	0.0001788139	
25.619	0.3188044	0.0002086163	
25.62	0.3188046	0.0002086163	
25.621	0.3188048	0.0002384186	
25.622	0.318805	0.0001788139	
25.623	0.3188052	0.0001788139	
25.624	0.3188054	0.0002384186	
25.625	0.3188056	0.0001788139	
25.626	0.3188058	0.0001788139	
25.627	0.318806	0.0002384186	
25.628	0.3188062	0.0001788139	
25.629	0.3188064	0.0001788139	
25.63	0.3188066	0.0002384186	
25.631	0.3188068	0.0001788139	
25.632	0.318807	0.0001788139	
25.633	0.3188072	0.0002384186	
25.634	0.3188074	0.0001788139	
25.635	0.3188076	0.0001788139	
25.636	0.3188078	0.0002384186	
25.637	0.318808	0.0002086163	
25.638	0.3188082	0.0001788139	
25.639	0.3188084	0.0002086163	
25.64	0.3188086	0.0001788139	
25.641	0.3188088	0.0001788139	
25.642	0.318809	0.0002384186	
25.643	0.3188092	0.0002086163	
25.644	0.3188094	0.0001788139	
25.645	0.3188096	0.0002086163	
25.646	0.3188098	0.0002086163	
25.647	0.31881	0.0001788139	
25.648	0.3188102	0.0002086163	
25.649	0.3188104	0.0001788139	
25.65	0.3188106	0.0001788139	
25.651	0.3188108	0.0002086163	
25.652	0.3188109	0.0001788139	
25.653	0.3188111	0.0001788139	
25.654	0.3188113	0.0001788139	
25.655	0.3188115	0.0001788139	
25.656	0.3188116	0.0001490116	
25.657	0.3188119	0.0002384186	
25.658	0.318812	0.0001490116	
25.659	0.3188122	0.0002086163	
25.66	0.3188124	0.0001490116	
25.661	0.3188126	0.0002086163	
25.662	0.3188127	0.0001490116	
25.663	0.3188129	0.0001788139	
25.664	0.3188131	0.0001490116	
25.665	0.3188133	0.0002086163	
25.666	0.3188134	0.0001490116	
25.667	0.3188136	0.0002086163	
25.668	0.3188138	0.0001490116	
25.669	0.3188139	0.0001490116	
25.67	0.3188141	0.0001788139	
25.671	0.3188142	0.0001490116	
25.672	0.3188144	0.0001490116	
25.673	0.3188145	0.0001490116	
25.674	0.3188147	0.0001788139	
25.675	0.3188149	0.0001490116	
25.676	0.3188151	0.0002086163	
25.677	0.3188152	0.0001192093	
25.678	0.3188154	0.0001490116	
25.679	0.3188155	0.0001788139	
25.68	0.3188157	0.0001490116	
25.681	0.3188158	0.0001490116	
25.682	0.3188159	0.0001192093	
25.683	0.3188161	0.0001788139	
25.684	0.3188163	0.0001490116	
25.685	0.3188164	0.0001192093	
25.686	0.3188165	0.0001490116	
25.687	0.3188167	0.0001788139	
25.688	0.3188168	0.0001192093	
25.689	0.318817	0.0001192093	
25.69	0.3188171	0.0001788139	
25.691	0.3188173	0.0001192093	
25.692	0.3188174	0.0001490116	
25.693	0.3188176	0.0001788139	
25.694	0.3188177	0.0001192093	
25.695	0.3188178	0.0001192093	
25.696	0.3188179	0.0001192093	
25.697	0.3188181	0.0001490116	
25.698	0.3188182	0.0001192093	
25.699	0.3188184	0.0001788139	
25.7	0.3188185	0.0001192093	
25.701	0.3188186	0.0001192093	
25.702	0.3188187	0.0001192093	
25.703	0.3188189	0.0001192093	
25.704	0.318819	0.0001490116	
25.705	0.3188191	0.0001192093	
25.706	0.3188193	0.0001490116	
25.707	0.3188194	0.0001490116	
25.708	0.3188196	0.0001192093	
25.709	0.3188197	0.0001192093	
25.71	0.3188198	0.0001192093	
25.711	0.3188199	0.0001192093	
25.712	0.3188201	0.0001788139	
25.713	0.3188202	0.0001192093	
25.714	0.3188203	0.0001192093	
25.715	0.3188204	0.0001192093	
25.716	0.3188206	0.0001192093	
25.717	0.3188207	8.940697E-05	
25.718	0.3188208	0.0001192093	
25.719	0.3188209	0.0001192093	
25.72	0.318821	8.940697E-05	
25.721	0.3188211	0.0001490116	
25.722	0.3188213	0.0001192093	
25.723	0.3188213	5.960465E-05	
25.724	0.3188214	0.0001192093	
25.725	0.3188215	0.0001192093	
25.726	0.3188216	8.940697E-05	
25.727	0.3188217	8.940697E-05	
25.728	0.3188218	0.0001192093	
25.729	0.318822	0.0001192093	
25.73	0.3188221	8.940697E-05	
25.731	0.3188221	8.940697E-05	
25.732	0.3188222	8.940697E-05	
25.733	0.3188224	0.0001192093	
25.734	0.3188225	0.0001192093	
25.735	0.3188225	5.960465E-05	
25.736	0.3188226	8.940697E-05	
25.737	0.3188227	0.0001192093	
25.738	0.3188228	8.940697E-05	
25.739	0.318823	0.0001192093	
25.74	0.318823	8.940697E-05	
25.741	0.3188232	0.0001192093	
25.742	0.3188232	8.940697E-05	
25.743	0.3188233	5.960465E-05	
25.744	0.3188234	0.0001192093	
25.745	0.3188235	0.0001192093	
25.746	0.3188237	0.0001192093	
25.747	0.3188237	5.960465E-05	
25.748	0.3188238	8.940697E-05	
25.749	0.3188239	0.0001192093	
25.75	0.3188241	0.0001192093	
25.751	0.3188242	0.0001192093	
25.752	0.3188243	0.0001192093	
25.753	0.3188244	8.940697E-05	
25.754	0.3188245	0.0001192093	
25.755	0.3188246	0.0001192093	
25.756	0.3188247	8.940697E-05	
25.757	0.3188249	0.0001490116	
25.758	0.318825	0.0001192093	
25.759	0.3188251	0.0001192093	
25.76	0.3188252	0.0001192093	
25.761	0.3188253	0.0001192093	
25.762	0.3188255	0.0001192093	
25.763	0.3188256	0.0001192093	
25.764	0.3188257	0.0001192093	
25.765	0.3188258	8.940697E-05	
25.766	0.3188259	0.0001192093	
25.767	0.318826	0.0001192093	
25.768	0.3188261	0.0001192093	
25.769	0.3188263	0.0001192093	
25.77	0.3188264	0.0001192093	
25.771	0.3188265	0.0001192093	
25.772	0.3188266	8.940697E-05	
25.773	0.3188267	0.0001192093	
25.774	0.3188268	0.0001192093	
25.775	0.3188269	8.940697E-05	
25.776	0.318827	0.0001192093	
25.777	0.3188272	0.0001490116	
25.778	0.3188273	0.0001192093	
25.779	0.3188274	0.0001192093	
25.78	0.3188275	8.940697E-05	
25.781	0.3188277	0.0001788139	
25.782	0.3188278	8.940697E-05	
25.783	0.3188279	0.0001490116	
25.784	0.318828	8.940697E-05	
25.785	0.3188281	0.0001192093	
25.786	0.3188283	0.0001192093	
25.787	0.3188284	0.0001192093	
25.788	0.3188286	0.0001788139	
25.789	0.3188287	0.0001192093	
25.79	0.3188288	0.0001192093	
25.791	0.3188289	0.0001192093	
25.792	0.318829	0.0001192093	
25.793	0.3188291	0.0001192093	
25.794	0.3188293	0.0001192093	
25.795	0.3188294	0.0001192093	
25.796	0.3188296	0.0001788139	
25.797	0.3188297	0.0001490116	
25.798	0.3188298	0.0001192093	
25.799	0.31883	0.0001490116	
25.8	0.3188301	0.0001192093	
25.801	0.3188302	0.0001192093	
25.802	0.3188304	0.0001490116	
25.803	0.3188305	0.0001788139	
25.804	0.3188307	0.0001192093	
25.805	0.3188308	0.0001490116	
25.806	0.318831	0.0001788139	
25.807	0.3188311	0.0001192093	
25.808	0.3188313	0.0001788139	
25.809	0.3188314	0.0001490116	
25.81	0.3188316	0.0001788139	
25.811	0.3188318	0.0001490116	
25.812	0.3188319	0.0001490116	
25.813	0.3188321	0.0001490116	
25.814	0.3188323	0.0002086163	
25.815	0.3188324	0.0001490116	
25.816	0.3188326	0.0001788139	
25.817	0.3188328	0.0001490116	
25.818	0.318833	0.0002086163	
25.819	0.3188331	0.0001192093	
25.82	0.3188333	0.0002086163	
25.821	0.3188334	0.0001490116	
25.822	0.3188336	0.0001788139	
25.823	0.3188338	0.0001788139	
25.824	0.3188339	0.0001490116	
25.825	0.3188341	0.0001788139	
25.826	0.3188343	0.0001788139	
25.827	0.3188345	0.0002086163	
25.828	0.3188347	0.0001490116	
25.829	0.3188348	0.0001788139	
25.83	0.318835	0.0001490116	
25.831	0.3188352	0.0001788139	
25.832	0.3188353	0.0001788139	
25.833	0.3188356	0.0002384186	
25.834	0.3188357	0.0001192093	
25.835	0.3188359	0.0001788139	
25.836	0.3188361	0.0002086163	
25.837	0.3188363	0.0001788139	
25.838	0.3188364	0.0001490116	
25.839	0.3188366	0.0002086163	
25.84	0.3188368	0.0001788139	
25.841	0.318837	0.0001788139	
25.842	0.3188372	0.0002086163	
25.843	0.3188374	0.0001788139	
25.844	0.3188376	0.0002086163	
25.845	0.3188377	0.0001490116	
25.846	0.3188379	0.0002086163	
25.847	0.3188381	0.0001788139	
25.848	0.3188383	0.0001788139	
25.849	0.3188385	0.0001788139	
25.85	0.3188387	0.0001788139	
25.851	0.3188389	0.0002086163	
25.852	0.318839	0.0001788139	
25.853	0.3188393	0.0002086163	
25.854	0.3188394	0.0001788139	
25.855	0.3188396	0.0002086163	
25.856	0.3188398	0.0001788139	
25.857	0.3188401	0.0002384186	
25.858	0.3188402	0.0001788139	
25.859	0.3188404	0.0001788139	
25.86	0.3188406	0.0001788139	
25.861	0.3188408	0.0002384186	
25.862	0.318841	0.0002086163	
25.863	0.3188412	0.0002086163	
25.864	0.3188415	0.0002086163	
25.865	0.3188417	0.0002086163	
25.866	0.3188419	0.0002384186	
25.867	0.3188421	0.0002086163	
25.868	0.3188423	0.0001788139	
25.869	0.3188425	0.0002086163	
25.87	0.3188427	0.0002384186	
25.871	0.318843	0.0002384186	
25.872	0.3188432	0.0001788139	
25.873	0.3188434	0.0002384186	
25.874	0.3188436	0.0002086163	
